Input Number, Run_Number, Result@ 100, PO, A, H, X1, M, CE, Y, D, CO, PE, B
INVAR-8, Run: 069, P, 0, 142, 0, 0, 0, 3, 23, 28, 20, 0, 0
INVAR-8, Run: 070, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
INVAR-8, Run: 071, P, 0, 77, 0, 0, 0, 0, 79, 28, 79, 0, 0
INVAR-8, Run: 072, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
INVAR-8, Run: 073, P, 0, 82, 0, 0, 0, 0, 80, 31, 80, 0, 0
INVAR-8, Run: 074, P, 0, 19, 0, 0, 0, 0, 143, 31, 143, 0, 0
INVAR-8, Run: 075, P, 0, 118, 0, 0, 0, 0, 46, 32, 46, 0, 0
INVAR-8, Run: 076, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0
INVAR-8, Run: 077, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0
INVAR-8, Run: 078, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
INVAR-8, Run: 079, P, 0, 63, 0, 0, 0, 0, 99, 31, 99, 0, 0
INVAR-8, Run: 080, P, 0, 115, 0, 0, 0, 0, 47, 31, 47, 0, 0
INVAR-8, Run: 081, P, 0, 26, 0, 0, 0, 0, 138, 32, 138, 0, 0
INVAR-8, Run: 082, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
INVAR-8, Run: 083, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0
INVAR-8, Run: 084, P, 0, 98, 0, 0, 0, 0, 64, 31, 64, 0, 0
INVAR-8, Run: 085, P, 0, 43, 0, 0, 0, 0, 117, 30, 117, 0, 0
INVAR-8, Run: 086, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0
INVAR-8, Run: 087, P, 0, 71, 0, 0, 0, 0, 93, 32, 93, 0, 0
INVAR-8, Run: 088, P, 0, 33, 0, 0, 0, 0, 127, 30, 127, 0, 0
INVAR-8, Run: 089, P, 0, 35, 0, 0, 0, 0, 125, 30, 125, 0, 0
INVAR-8, Run: 090, P, 0, 31, 0, 0, 0, 0, 129, 30, 129, 0, 0
INVAR-8, Run: 091, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0
INVAR-8, Run: 092, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
INVAR-8, Run: 093, P, 0, 30, 0, 0, 0, 0, 128, 29, 128, 0, 0
INVAR-8, Run: 094, P, 0, 57, 0, 0, 0, 0, 101, 29, 101, 0, 0
INVAR-8, Run: 095, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
INVAR-8, Run: 096, P, 0, 22, 0, 0, 0, 0, 138, 30, 138, 0, 0
INVAR-8, Run: 097, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
INVAR-8, Run: 098, P, 0, 6, 0, 0, 0, 0, 156, 31, 156, 0, 0
INVAR-8, Run: 099, P, 0, 28, 0, 0, 0, 0, 132, 30, 132, 0, 0
INVAR-8, Run: 100, P, 0, 66, 0, 0, 0, 0, 94, 30, 94, 0, 0
INVAR-9, Run: 001, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0
INVAR-9, Run: 002, P, 0, 318, 0, 0, 0, 59, 59, 0, 0, 1, 0
INVAR-9, Run: 003, P, 0, 25, 0, 0, 0, 0, 287, 56, 287, 0, 0
INVAR-9, Run: 004, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
INVAR-9, Run: 005, P, 0, 34, 0, 0, 0, 0, 282, 58, 282, 0, 0
INVAR-9, Run: 006, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
INVAR-9, Run: 007, P, 0, 320, 0, 0, 0, 60, 60, 0, 0, 1, 0
INVAR-9, Run: 008, P, 0, 33, 0, 0, 0, 0, 283, 58, 283, 0, 0
INVAR-9, Run: 009, P, 0, 110, 0, 0, 0, 0, 202, 56, 202, 0, 0
INVAR-9, Run: 010, P, 0, 84, 0, 0, 0, 0, 230, 57, 230, 0, 0
INVAR-9, Run: 011, P, 0, 16, 0, 0, 0, 0, 296, 56, 296, 0, 0
INVAR-9, Run: 012, P, 0, 318, 0, 0, 0, 59, 59, 0, 0, 1, 0
INVAR-9, Run: 013, P, 0, 168, 0, 0, 0, 0, 144, 56, 144, 0, 0
INVAR-9, Run: 014, P, 0, 205, 0, 0, 0, 0, 109, 57, 109, 0, 0
INVAR-9, Run: 015, P, 0, 96, 0, 0, 0, 0, 216, 56, 216, 0, 0
INVAR-9, Run: 016, P, 0, 133, 0, 0, 0, 0, 183, 58, 183, 0, 0
INVAR-9, Run: 017, P, 0, 40, 0, 0, 0, 0, 276, 58, 276, 0, 0
INVAR-9, Run: 018, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
INVAR-9, Run: 019, P, 0, 117, 0, 0, 0, 0, 197, 57, 197, 0, 0
INVAR-9, Run: 020, P, 0, 19, 0, 0, 0, 0, 297, 58, 297, 0, 0
INVAR-9, Run: 021, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0
INVAR-9, Run: 022, P, 0, 320, 0, 0, 0, 60, 60, 0, 0, 1, 0
INVAR-9, Run: 023, P, 0, 9, 0, 0, 0, 0, 309, 59, 309, 0, 0
INVAR-9, Run: 024, P, 0, 197, 0, 0, 0, 0, 115, 56, 115, 0, 0
INVAR-9, Run: 025, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0
INVAR-9, Run: 026, P, 0, 264, 0, 0, 0, 0, 46, 55, 46, 0, 0
INVAR-9, Run: 027, P, 0, 124, 0, 0, 0, 0, 188, 56, 188, 0, 0
INVAR-9, Run: 028, P, 0, 56, 0, 0, 0, 0, 258, 57, 258, 0, 0
INVAR-9, Run: 029, P, 0, 264, 0, 0, 0, 0, 54, 59, 54, 0, 0
INVAR-9, Run: 030, P, 0, 17, 0, 0, 0, 0, 303, 60, 303, 0, 0
INVAR-9, Run: 031, P, 0, 56, 0, 0, 0, 0, 260, 58, 260, 0, 0
INVAR-9, Run: 032, P, 0, 139, 0, 0, 0, 0, 177, 58, 177, 0, 0
INVAR-9, Run: 033, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
INVAR-9, Run: 034, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0
INVAR-9, Run: 035, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
INVAR-9, Run: 036, P, 0, 69, 0, 0, 0, 0, 243, 56, 243, 0, 0
INVAR-9, Run: 037, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
INVAR-9, Run: 038, P, 0, 112, 0, 0, 0, 0, 202, 57, 202, 0, 0
INVAR-9, Run: 039, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
INVAR-9, Run: 040, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
INVAR-9, Run: 041, P, 0, 19, 0, 0, 0, 0, 301, 60, 301, 0, 0
INVAR-9, Run: 042, P, 0, 144, 0, 0, 0, 0, 178, 61, 178, 0, 0
INVAR-9, Run: 043, P, 0, 67, 0, 0, 0, 0, 247, 57, 247, 0, 0
INVAR-9, Run: 044, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
INVAR-9, Run: 045, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0
INVAR-9, Run: 046, P, 0, 200, 0, 0, 0, 0, 110, 55, 110, 0, 0
INVAR-9, Run: 047, P, 0, 252, 0, 0, 0, 0, 64, 58, 64, 0, 0
INVAR-9, Run: 048, P, 0, 123, 0, 0, 0, 0, 191, 57, 191, 0, 0
INVAR-9, Run: 049, P, 0, 318, 0, 0, 0, 59, 59, 0, 0, 1, 0
INVAR-9, Run: 050, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0
INVAR-9, Run: 051, P, 0, 146, 0, 0, 0, 0, 168, 57, 168, 0, 0
INVAR-9, Run: 052, P, 0, 78, 0, 0, 0, 0, 240, 59, 240, 0, 0
INVAR-9, Run: 053, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0
INVAR-9, Run: 054, P, 0, 33, 0, 0, 0, 0, 277, 55, 277, 0, 0
INVAR-9, Run: 055, P, 0, 19, 0, 0, 0, 0, 297, 58, 297, 0, 0
INVAR-9, Run: 056, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0
INVAR-9, Run: 057, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
INVAR-9, Run: 058, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0
INVAR-9, Run: 059, P, 0, 127, 0, 0, 0, 0, 183, 55, 183, 0, 0
INVAR-9, Run: 060, P, 0, 137, 0, 0, 0, 0, 175, 56, 175, 0, 0
INVAR-9, Run: 061, P, 0, 96, 0, 0, 0, 0, 216, 56, 216, 0, 0
INVAR-9, Run: 062, P, 0, 17, 0, 0, 0, 0, 297, 57, 297, 0, 0
INVAR-9, Run: 063, P, 0, 81, 0, 0, 0, 0, 229, 55, 229, 0, 0
INVAR-9, Run: 064, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
INVAR-9, Run: 065, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
INVAR-9, Run: 066, P, 0, 318, 0, 0, 0, 59, 59, 0, 0, 1, 0
INVAR-9, Run: 067, P, 0, 44, 0, 0, 0, 0, 266, 55, 266, 0, 0
INVAR-9, Run: 068, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0
INVAR-9, Run: 069, P, 0, 79, 0, 0, 0, 0, 239, 59, 239, 0, 0
INVAR-9, Run: 070, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
INVAR-9, Run: 071, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0
INVAR-9, Run: 072, P, 0, 294, 0, 0, 0, 2, 24, 56, 22, 0, 0
INVAR-9, Run: 073, P, 0, 141, 0, 0, 0, 0, 175, 58, 175, 0, 0
INVAR-9, Run: 074, P, 0, 114, 0, 0, 0, 0, 202, 58, 202, 0, 0
INVAR-9, Run: 075, P, 0, 27, 0, 0, 0, 0, 287, 57, 287, 0, 0
INVAR-9, Run: 076, P, 0, 50, 0, 0, 0, 0, 272, 61, 272, 0, 0
INVAR-9, Run: 077, P, 0, 32, 0, 0, 0, 0, 280, 56, 280, 0, 0
INVAR-9, Run: 078, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
INVAR-9, Run: 079, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0
INVAR-9, Run: 080, P, 0, 19, 0, 0, 0, 0, 293, 56, 293, 0, 0
INVAR-9, Run: 081, P, 0, 124, 0, 0, 0, 0, 190, 57, 190, 0, 0
INVAR-9, Run: 082, P, 0, 110, 0, 0, 0, 0, 202, 56, 202, 0, 0
INVAR-9, Run: 083, P, 0, 52, 0, 0, 0, 0, 268, 60, 268, 0, 0
INVAR-9, Run: 084, P, 0, 197, 0, 0, 0, 0, 115, 56, 115, 0, 0
INVAR-9, Run: 085, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
INVAR-9, Run: 086, P, 0, 242, 0, 0, 0, 0, 70, 56, 70, 0, 0
INVAR-9, Run: 087, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0
INVAR-9, Run: 088, P, 0, 180, 0, 0, 0, 0, 136, 58, 136, 0, 0
INVAR-9, Run: 089, P, 0, 191, 0, 0, 0, 0, 127, 59, 127, 0, 0
INVAR-9, Run: 090, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0
INVAR-9, Run: 091, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
INVAR-9, Run: 092, P, 0, 5, 0, 0, 0, 0, 303, 54, 303, 0, 0
INVAR-9, Run: 093, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
INVAR-9, Run: 094, P, 0, 291, 0, 0, 0, 1, 30, 59, 29, 0, 0
INVAR-9, Run: 095, P, 0, 250, 0, 0, 0, 0, 56, 53, 56, 0, 0
INVAR-9, Run: 096, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0
INVAR-9, Run: 097, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
INVAR-9, Run: 098, P, 0, 290, 0, 0, 0, 3, 21, 51, 18, 0, 0
INVAR-9, Run: 099, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
INVAR-9, Run: 100, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
