Input Number, Run_Number, Result@ 100, CO, PE, B, X1, H, M, PO, CE, Y, D, A
3, Run: 024, F, 335, 0, 1, 0, 0, 0, 0, 0, 376, 82, 76
3, Run: 025, F, 223, 0, 1, 0, 0, 0, 0, 0, 264, 82, 188
3, Run: 026, F, 34, 0, 1, 0, 0, 0, 0, 0, 79, 82, 369
3, Run: 027, F, 317, 0, 1, 0, 0, 0, 0, 0, 360, 82, 90
3, Run: 028, F, 392, 0, 1, 0, 0, 0, 0, 0, 431, 82, 23
3, Run: 029, F, 62, 0, 1, 0, 0, 0, 0, 0, 103, 82, 349
3, Run: 030, F, 76, 0, 0, 0, 0, 0, 0, 1, 115, 81, 340
3, Run: 031, F, 240, 0, 0, 0, 0, 0, 0, 0, 282, 82, 168
3, Run: 032, F, 397, 0, 0, 0, 0, 0, 0, 0, 435, 82, 19
3, Run: 033, F, 317, 0, 0, 0, 0, 0, 0, 0, 357, 82, 95
3, Run: 034, F, 167, 0, 1, 0, 0, 0, 0, 0, 208, 82, 244
3, Run: 035, F, 292, 0, 1, 0, 0, 0, 0, 0, 331, 82, 123
3, Run: 036, F, 187, 0, 1, 0, 0, 0, 0, 0, 226, 82, 228
3, Run: 037, P, 0, 1, 1, 0, 0, 0, 0, 82, 125, 0, 407
3, Run: 038, F, 7, 0, 0, 0, 0, 0, 0, 2, 51, 80, 401
3, Run: 039, F, 211, 0, 1, 0, 0, 0, 0, 0, 256, 82, 192
3, Run: 040, F, 194, 0, 0, 0, 0, 0, 0, 0, 238, 82, 210
3, Run: 041, P, 0, 1, 1, 0, 0, 0, 0, 82, 121, 0, 415
3, Run: 042, P, 0, 1, 1, 0, 0, 0, 0, 82, 123, 0, 411
3, Run: 043, F, 184, 0, 0, 0, 0, 0, 0, 0, 226, 82, 224
3, Run: 044, F, 227, 0, 0, 0, 0, 0, 0, 0, 263, 82, 193
3, Run: 045, F, 101, 0, 0, 0, 0, 0, 0, 1, 146, 81, 303
3, Run: 046, F, 248, 0, 0, 0, 0, 0, 0, 0, 290, 82, 160
3, Run: 047, F, 313, 0, 1, 0, 0, 0, 0, 0, 356, 82, 94
3, Run: 048, F, 56, 0, 0, 0, 0, 0, 0, 0, 92, 82, 364
3, Run: 049, F, 38, 0, 1, 0, 0, 0, 0, 1, 86, 81, 361
3, Run: 050, F, 107, 0, 1, 0, 0, 0, 0, 1, 151, 81, 300
3, Run: 051, F, 80, 0, 1, 0, 0, 0, 0, 0, 123, 82, 327
3, Run: 052, P, 0, 1, 0, 0, 0, 0, 0, 82, 124, 0, 408
3, Run: 053, P, 0, 1, 0, 0, 0, 0, 0, 82, 116, 0, 424
3, Run: 054, F, 20, 0, 0, 0, 0, 0, 0, 1, 63, 81, 388
3, Run: 055, F, 25, 0, 0, 0, 0, 0, 0, 0, 65, 82, 387
3, Run: 056, F, 32, 0, 1, 0, 0, 0, 0, 1, 70, 81, 387
3, Run: 057, F, 111, 0, 0, 0, 0, 0, 0, 0, 155, 82, 293
3, Run: 058, F, 0, 0, 0, 0, 0, 0, 0, 9, 47, 73, 416
3, Run: 059, P, 0, 1, 0, 0, 0, 0, 0, 82, 120, 0, 416
3, Run: 060, F, 330, 0, 0, 0, 0, 0, 0, 0, 366, 82, 90
3, Run: 061, F, 151, 0, 0, 0, 0, 0, 0, 0, 191, 82, 261
3, Run: 062, F, 147, 0, 0, 0, 0, 0, 0, 0, 187, 82, 265
3, Run: 063, F, 188, 0, 0, 0, 0, 0, 0, 1, 227, 81, 228
3, Run: 064, F, 55, 0, 1, 0, 0, 0, 0, 2, 100, 80, 352
3, Run: 065, F, 157, 0, 0, 0, 0, 0, 0, 0, 199, 82, 251
3, Run: 066, F, 127, 0, 0, 0, 0, 0, 0, 0, 163, 82, 293
3, Run: 067, F, 313, 0, 1, 0, 0, 0, 0, 0, 350, 82, 106
3, Run: 068, F, 134, 0, 0, 0, 0, 0, 0, 1, 175, 81, 278
3, Run: 069, F, 303, 0, 0, 0, 0, 0, 0, 0, 341, 82, 113
3, Run: 070, F, 126, 0, 1, 0, 0, 0, 0, 0, 167, 82, 285
3, Run: 071, F, 163, 0, 1, 0, 0, 0, 0, 0, 206, 82, 244
3, Run: 072, F, 67, 0, 1, 0, 0, 0, 0, 0, 110, 82, 340
3, Run: 073, F, 152, 0, 1, 0, 0, 0, 0, 1, 196, 81, 255
3, Run: 074, P, 0, 1, 1, 0, 0, 0, 0, 82, 125, 0, 407
3, Run: 075, F, 42, 0, 0, 0, 0, 0, 0, 3, 83, 79, 374
3, Run: 076, F, 69, 0, 0, 0, 0, 0, 0, 0, 113, 82, 335
3, Run: 077, F, 12, 0, 0, 0, 0, 0, 0, 1, 47, 81, 412
3, Run: 078, P, 0, 1, 1, 0, 0, 0, 0, 82, 119, 0, 419
3, Run: 079, F, 251, 0, 0, 0, 0, 0, 0, 0, 293, 82, 157
3, Run: 080, F, 155, 0, 1, 0, 0, 0, 0, 0, 196, 82, 256
3, Run: 081, F, 24, 0, 0, 0, 0, 0, 0, 4, 72, 78, 380
3, Run: 082, F, 297, 0, 0, 0, 0, 0, 0, 0, 337, 82, 115
3, Run: 083, F, 155, 0, 0, 0, 0, 0, 0, 0, 197, 82, 253
3, Run: 084, F, 269, 0, 1, 0, 0, 0, 0, 0, 310, 82, 142
3, Run: 085, F, 362, 0, 0, 0, 0, 0, 0, 0, 406, 82, 42
3, Run: 086, F, 12, 0, 0, 0, 0, 0, 0, 4, 56, 78, 400
3, Run: 087, F, 189, 0, 1, 0, 0, 0, 0, 0, 230, 82, 222
3, Run: 088, P, 0, 1, 0, 0, 0, 0, 0, 82, 118, 0, 420
3, Run: 089, P, 0, 1, 0, 0, 0, 0, 0, 82, 120, 0, 416
3, Run: 090, F, 170, 0, 1, 0, 0, 0, 0, 0, 213, 82, 237
3, Run: 091, F, 307, 0, 0, 0, 0, 0, 0, 0, 351, 82, 97
3, Run: 092, F, 7, 0, 1, 0, 0, 0, 0, 2, 48, 80, 408
3, Run: 093, F, 69, 0, 0, 0, 0, 0, 0, 3, 110, 79, 347
3, Run: 094, P, 0, 1, 0, 0, 0, 0, 0, 82, 124, 0, 408
3, Run: 095, F, 267, 0, 1, 0, 0, 0, 0, 0, 304, 82, 152
3, Run: 096, F, 394, 0, 0, 0, 0, 0, 0, 0, 430, 82, 26
3, Run: 097, F, 114, 0, 1, 0, 0, 0, 0, 1, 154, 81, 301
3, Run: 098, P, 0, 1, 0, 0, 0, 0, 0, 82, 120, 0, 416
3, Run: 099, F, 338, 0, 0, 0, 0, 0, 0, 0, 378, 82, 74
3, Run: 100, F, 109, 0, 1, 0, 0, 0, 0, 0, 150, 82, 302
4, Run: 001, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 002, P, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 003, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 004, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 005, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 006, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 007, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 008, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 009, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 010, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 011, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 012, P, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 013, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 014, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 015, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 016, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 017, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 018, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 019, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 020, P, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 021, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 022, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 023, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 024, P, 90, 0, 1, 0, 1, 0, 1, 0, 104, 19, 0
4, Run: 025, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 026, P, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 027, P, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0
4, Run: 028, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 029, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 030, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 031, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 032, P, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 033, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 034, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 035, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 036, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 037, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 038, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 039, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 040, P, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0
4, Run: 041, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 042, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 043, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 044, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 045, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 046, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 047, P, 106, 0, 1, 0, 1, 0, 1, 0, 112, 19, 0
4, Run: 048, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 049, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 050, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 051, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 052, P, 90, 0, 1, 0, 1, 0, 1, 0, 104, 19, 0
4, Run: 053, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 054, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 055, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 056, P, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 057, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 058, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 059, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 060, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 061, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 062, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 063, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 064, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 065, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 066, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 067, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 068, P, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0
4, Run: 069, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 070, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 071, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 072, P, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 073, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 074, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 075, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 076, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 077, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 078, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 079, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 080, P, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 081, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 082, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 083, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 084, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 085, P, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 086, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 087, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 088, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 089, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 090, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 091, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 092, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 093, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 094, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 095, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 096, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
4, Run: 097, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 098, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
4, Run: 099, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
4, Run: 100, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
5, Run: 001, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 002, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 003, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 004, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 005, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 006, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 007, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 008, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 009, P, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0
5, Run: 010, P, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 011, P, 144, 0, 1, 0, 1, 0, 1, 0, 152, 26, 0
5, Run: 012, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 013, P, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0
5, Run: 014, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 015, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 016, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 017, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 018, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 019, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 020, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 021, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 022, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 023, P, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 024, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 025, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 026, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 027, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 028, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 029, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 030, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 031, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 032, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 033, P, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 034, P, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0
5, Run: 035, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 036, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 037, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 038, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 039, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 040, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 041, P, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0
5, Run: 042, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 043, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 044, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 045, P, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 046, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 047, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 048, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 049, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 050, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 051, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 052, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 053, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 054, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 055, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 056, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 057, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 058, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 059, P, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0
5, Run: 060, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 061, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 062, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 063, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 064, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 065, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 066, P, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0
5, Run: 067, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 068, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 069, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 070, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 071, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 072, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 073, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 074, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 075, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 076, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 077, P, 121, 0, 0, 0, 1, 0, 1, 0, 140, 26, 0
5, Run: 078, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 079, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 080, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 081, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 082, P, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 083, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 084, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 085, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 086, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 087, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 088, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 089, P, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 090, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 091, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 092, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
5, Run: 093, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 094, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 095, P, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
5, Run: 096, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 097, P, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0
5, Run: 098, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 099, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
5, Run: 100, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
6, Run: 001, P, 431, 0, 0, 0, 1, 0, 1, 0, 478, 87, 0
6, Run: 002, P, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0
6, Run: 003, P, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0
6, Run: 004, P, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0
6, Run: 005, P, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0
6, Run: 006, P, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0
6, Run: 007, P, 430, 0, 1, 0, 1, 0, 1, 0, 478, 87, 0
6, Run: 008, P, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0
6, Run: 009, P, 442, 0, 1, 0, 1, 0, 1, 0, 484, 87, 0
6, Run: 010, P, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0
6, Run: 011, P, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0
6, Run: 012, P, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0
6, Run: 013, P, 434, 0, 1, 0, 1, 0, 1, 0, 480, 87, 0
6, Run: 014, P, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0
6, Run: 015, P, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0
6, Run: 016, P, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0
6, Run: 017, P, 430, 0, 1, 0, 1, 0, 1, 0, 478, 87, 0
6, Run: 018, P, 431, 0, 0, 0, 1, 0, 1, 0, 478, 87, 0
6, Run: 019, P, 446, 0, 1, 0, 1, 0, 1, 0, 486, 87, 0
6, Run: 020, P, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0
6, Run: 021, P, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0
6, Run: 022, P, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0
6, Run: 023, P, 434, 0, 1, 0, 1, 0, 1, 0, 480, 87, 0
6, Run: 024, P, 447, 0, 0, 0, 1, 0, 1, 0, 486, 87, 0
6, Run: 025, P, 431, 0, 0, 0, 1, 0, 1, 0, 478, 87, 0
6, Run: 026, P, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0
6, Run: 027, P, 451, 0, 0, 0, 1, 0, 1, 0, 488, 87, 0
6, Run: 028, P, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0
6, Run: 029, P, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0
6, Run: 030, P, 442, 0, 1, 0, 1, 0, 1, 0, 484, 87, 0
6, Run: 031, P, 446, 0, 1, 0, 1, 0, 1, 0, 486, 87, 0
6, Run: 032, P, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0
6, Run: 033, P, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0
6, Run: 034, P, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0
6, Run: 035, P, 431, 0, 0, 0, 1, 0, 1, 0, 478, 87, 0
6, Run: 036, P, 435, 0, 0, 0, 1, 0, 1, 0, 480, 87, 0
6, Run: 037, P, 434, 0, 1, 0, 1, 0, 1, 0, 480, 87, 0
6, Run: 038, P, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0
6, Run: 039, P, 447, 0, 0, 0, 1, 0, 1, 0, 486, 87, 0
6, Run: 040, P, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0
6, Run: 041, P, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0
6, Run: 042, P, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0
6, Run: 043, P, 431, 0, 0, 0, 1, 0, 1, 0, 478, 87, 0
6, Run: 044, P, 434, 0, 1, 0, 1, 0, 1, 0, 480, 87, 0
6, Run: 045, P, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0
6, Run: 046, P, 442, 0, 1, 0, 1, 0, 1, 0, 484, 87, 0
6, Run: 047, P, 431, 0, 0, 0, 1, 0, 1, 0, 478, 87, 0
