Input Number, Run_Number, Result@ 100, X1, H, PO, CE, Y, D, CO, PE, A, M, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 071, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 92, 0, 28, 15, 12, 28, 0, 0, 120, 0
INVAR-2, Run: 072, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 111, 0, 28, 14, 13, 28, 0, 0, 139, 0
INVAR-2, Run: 073, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 95, 0, 28, 18, 9, 28, 0, 0, 123, 0
INVAR-2, Run: 074, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 89, 0, 28, 20, 7, 28, 0, 0, 117, 0
INVAR-2, Run: 075, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 129, 0, 28, 18, 9, 28, 0, 0, 157, 0
INVAR-2, Run: 076, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 105, 0, 28, 16, 11, 28, 0, 0, 133, 0
INVAR-2, Run: 077, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 89, 0, 28, 17, 10, 28, 0, 0, 117, 0
INVAR-2, Run: 078, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 146, 0, 28, 16, 11, 28, 0, 0, 174, 0
INVAR-2, Run: 079, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 82, 0, 28, 19, 8, 28, 0, 0, 110, 0
INVAR-2, Run: 080, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 77, 0, 28, 19, 8, 28, 0, 0, 105, 0
INVAR-2, Run: 081, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 104, 0, 28, 23, 4, 28, 0, 0, 132, 0
INVAR-2, Run: 082, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 102, 0, 28, 21, 6, 28, 0, 0, 130, 0
INVAR-2, Run: 083, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 83, 0, 28, 19, 8, 28, 0, 0, 111, 0
INVAR-2, Run: 084, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 74, 0, 28, 16, 11, 28, 0, 0, 102, 0
INVAR-2, Run: 085, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 96, 0, 28, 14, 13, 28, 0, 0, 124, 0
INVAR-2, Run: 086, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 110, 0, 28, 19, 8, 28, 0, 0, 138, 0
INVAR-2, Run: 087, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 82, 0, 28, 17, 10, 28, 0, 0, 110, 0
INVAR-2, Run: 088, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 127, 0, 28, 17, 10, 28, 0, 0, 155, 0
INVAR-2, Run: 089, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 98, 0, 28, 19, 8, 28, 0, 0, 126, 0
INVAR-2, Run: 090, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 99, 0, 28, 22, 5, 28, 0, 0, 127, 0
INVAR-2, Run: 091, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 126, 0, 28, 13, 14, 28, 0, 0, 154, 0
INVAR-2, Run: 092, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 48, 0, 28, 20, 7, 28, 0, 0, 76, 0
INVAR-2, Run: 093, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 89, 0, 28, 19, 8, 28, 0, 0, 117, 0
INVAR-2, Run: 094, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 99, 0, 28, 15, 12, 28, 0, 0, 127, 0
INVAR-2, Run: 095, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 102, 0, 28, 20, 7, 28, 0, 0, 130, 0
INVAR-2, Run: 096, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 92, 0, 28, 18, 9, 28, 0, 0, 120, 0
INVAR-2, Run: 097, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 127, 0, 28, 15, 12, 28, 0, 0, 155, 0
INVAR-2, Run: 098, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 76, 0, 28, 21, 6, 28, 0, 0, 104, 0
INVAR-2, Run: 099, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 115, 0, 28, 17, 10, 28, 0, 0, 143, 0
INVAR-2, Run: 100, P, 0, 0, 0, 28, 28, 0, 0, 1, 0, 0, 0, 56, 89, 0, 28, 17, 10, 28, 0, 0, 117, 0
INVAR-3, Run: 001, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 547, 0, 82, 51, 30, 82, 0, 0, 629, 0
INVAR-3, Run: 002, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 500, 0, 82, 49, 32, 82, 0, 0, 582, 0
INVAR-3, Run: 003, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 601, 0, 82, 55, 26, 82, 0, 0, 683, 0
INVAR-3, Run: 004, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 395, 0, 82, 55, 26, 82, 0, 0, 477, 0
INVAR-3, Run: 005, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 541, 0, 82, 51, 30, 82, 0, 0, 623, 0
INVAR-3, Run: 006, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 622, 0, 82, 41, 40, 82, 0, 0, 704, 0
INVAR-3, Run: 007, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 698, 0, 82, 58, 23, 82, 0, 0, 780, 0
INVAR-3, Run: 008, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 759, 0, 82, 50, 31, 82, 0, 0, 841, 0
INVAR-3, Run: 009, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 503, 0, 82, 58, 23, 82, 0, 0, 585, 0
INVAR-3, Run: 010, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 734, 0, 82, 47, 34, 82, 0, 0, 816, 0
INVAR-3, Run: 011, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 487, 0, 82, 48, 33, 82, 0, 0, 569, 0
INVAR-3, Run: 012, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 563, 0, 82, 59, 22, 82, 0, 0, 645, 0
INVAR-3, Run: 013, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 467, 0, 82, 47, 34, 82, 0, 0, 549, 0
INVAR-3, Run: 014, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 561, 0, 82, 45, 36, 82, 0, 0, 643, 0
INVAR-3, Run: 015, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 527, 0, 82, 50, 31, 82, 0, 0, 609, 0
INVAR-3, Run: 016, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 653, 0, 82, 56, 25, 82, 0, 0, 735, 0
INVAR-3, Run: 017, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 684, 0, 82, 55, 26, 82, 0, 0, 766, 0
INVAR-3, Run: 018, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 616, 0, 82, 56, 25, 82, 0, 0, 698, 0
INVAR-3, Run: 019, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 709, 0, 82, 38, 43, 82, 0, 0, 791, 0
INVAR-3, Run: 020, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 633, 0, 82, 54, 27, 82, 0, 0, 715, 0
INVAR-3, Run: 021, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 604, 0, 82, 49, 32, 82, 0, 0, 686, 0
INVAR-3, Run: 022, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 562, 0, 82, 48, 33, 82, 0, 0, 644, 0
INVAR-3, Run: 023, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 496, 0, 82, 52, 29, 82, 0, 0, 578, 0
INVAR-3, Run: 024, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 629, 0, 82, 41, 40, 82, 0, 0, 711, 0
INVAR-3, Run: 025, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 680, 0, 82, 42, 39, 82, 0, 0, 762, 0
INVAR-3, Run: 026, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 439, 0, 82, 52, 29, 82, 0, 0, 521, 0
INVAR-3, Run: 027, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 562, 0, 82, 42, 39, 82, 0, 0, 644, 0
INVAR-3, Run: 028, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 711, 0, 82, 49, 32, 82, 0, 0, 793, 0
INVAR-3, Run: 029, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 746, 0, 82, 49, 32, 82, 0, 0, 828, 0
INVAR-3, Run: 030, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 627, 0, 82, 57, 24, 82, 0, 0, 709, 0
INVAR-3, Run: 031, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 593, 0, 82, 48, 33, 82, 0, 0, 675, 0
INVAR-3, Run: 032, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 789, 0, 82, 55, 26, 82, 0, 0, 871, 0
INVAR-3, Run: 033, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 661, 0, 82, 52, 29, 82, 0, 0, 743, 0
INVAR-3, Run: 034, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 630, 0, 82, 56, 25, 82, 0, 0, 712, 0
INVAR-3, Run: 035, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 484, 0, 82, 55, 26, 82, 0, 0, 566, 0
INVAR-3, Run: 036, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 491, 0, 82, 57, 24, 82, 0, 0, 573, 0
INVAR-3, Run: 037, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 448, 0, 82, 48, 33, 82, 0, 0, 530, 0
INVAR-3, Run: 038, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 485, 0, 82, 59, 22, 82, 0, 0, 567, 0
INVAR-3, Run: 039, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 564, 0, 82, 48, 33, 82, 0, 0, 646, 0
INVAR-3, Run: 040, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 492, 0, 82, 62, 19, 82, 0, 0, 574, 0
INVAR-3, Run: 041, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 594, 0, 82, 45, 36, 82, 0, 0, 676, 0
INVAR-3, Run: 042, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 470, 0, 82, 56, 25, 82, 0, 0, 552, 0
INVAR-3, Run: 043, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 590, 0, 82, 54, 27, 82, 0, 0, 672, 0
INVAR-3, Run: 044, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 665, 0, 82, 52, 29, 82, 0, 0, 747, 0
INVAR-3, Run: 045, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 565, 0, 82, 49, 32, 82, 0, 0, 647, 0
INVAR-3, Run: 046, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 558, 0, 82, 55, 26, 82, 0, 0, 640, 0
INVAR-3, Run: 047, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 552, 0, 82, 46, 35, 82, 0, 0, 634, 0
INVAR-3, Run: 048, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 566, 0, 82, 51, 30, 82, 0, 0, 648, 0
INVAR-3, Run: 049, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 716, 0, 82, 61, 20, 82, 0, 0, 798, 0
INVAR-3, Run: 050, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 746, 0, 82, 45, 36, 82, 0, 0, 828, 0
INVAR-3, Run: 051, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 538, 0, 82, 54, 27, 82, 0, 0, 620, 0
INVAR-3, Run: 052, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 585, 0, 82, 51, 30, 82, 0, 0, 667, 0
INVAR-3, Run: 053, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 606, 0, 82, 59, 22, 82, 0, 0, 688, 0
INVAR-3, Run: 054, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 601, 0, 82, 49, 32, 82, 0, 0, 683, 0
INVAR-3, Run: 055, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 924, 0, 82, 44, 37, 82, 0, 0, 1006, 0
INVAR-3, Run: 056, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 515, 0, 82, 58, 23, 82, 0, 0, 597, 0
INVAR-3, Run: 057, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 537, 0, 82, 53, 28, 82, 0, 0, 619, 0
INVAR-3, Run: 058, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 597, 0, 82, 54, 27, 82, 0, 0, 679, 0
INVAR-3, Run: 059, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 682, 0, 82, 56, 25, 82, 0, 0, 764, 0
INVAR-3, Run: 060, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 577, 0, 82, 49, 32, 82, 0, 0, 659, 0
INVAR-3, Run: 061, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 618, 0, 82, 51, 30, 82, 0, 0, 700, 0
INVAR-3, Run: 062, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 609, 0, 82, 49, 32, 82, 0, 0, 691, 0
INVAR-3, Run: 063, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 487, 0, 82, 50, 31, 82, 0, 0, 569, 0
INVAR-3, Run: 064, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 500, 0, 82, 53, 28, 82, 0, 0, 582, 0
INVAR-3, Run: 065, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 688, 0, 82, 55, 26, 82, 0, 0, 770, 0
INVAR-3, Run: 066, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 470, 0, 82, 60, 21, 82, 0, 0, 552, 0
INVAR-3, Run: 067, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 640, 0, 82, 48, 33, 82, 0, 0, 722, 0
INVAR-3, Run: 068, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 693, 0, 82, 55, 26, 82, 0, 0, 775, 0
INVAR-3, Run: 069, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 506, 0, 82, 59, 22, 82, 0, 0, 588, 0
INVAR-3, Run: 070, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 652, 0, 82, 49, 32, 82, 0, 0, 734, 0
INVAR-3, Run: 071, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 562, 0, 82, 52, 29, 82, 0, 0, 644, 0
INVAR-3, Run: 072, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 517, 0, 82, 47, 34, 82, 0, 0, 599, 0
INVAR-3, Run: 073, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 533, 0, 82, 54, 27, 82, 0, 0, 615, 0
INVAR-3, Run: 074, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 690, 0, 82, 52, 29, 82, 0, 0, 772, 0
INVAR-3, Run: 075, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 541, 0, 82, 53, 28, 82, 0, 0, 623, 0
INVAR-3, Run: 076, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 616, 0, 82, 45, 36, 82, 0, 0, 698, 0
INVAR-3, Run: 077, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 494, 0, 82, 54, 27, 82, 0, 0, 576, 0
INVAR-3, Run: 078, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 501, 0, 82, 49, 32, 82, 0, 0, 583, 0
INVAR-3, Run: 079, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 748, 0, 82, 55, 26, 82, 0, 0, 830, 0
INVAR-3, Run: 080, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 621, 0, 82, 39, 42, 82, 0, 0, 703, 0
INVAR-3, Run: 081, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 473, 0, 82, 53, 28, 82, 0, 0, 555, 0
INVAR-3, Run: 082, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 760, 0, 82, 48, 33, 82, 0, 0, 842, 0
INVAR-3, Run: 083, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 679, 0, 82, 50, 31, 82, 0, 0, 761, 0
INVAR-3, Run: 084, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 669, 0, 82, 50, 31, 82, 0, 0, 751, 0
INVAR-3, Run: 085, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 463, 0, 82, 52, 29, 82, 0, 0, 545, 0
INVAR-3, Run: 086, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 745, 0, 82, 45, 36, 82, 0, 0, 827, 0
INVAR-3, Run: 087, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 627, 0, 82, 54, 27, 82, 0, 0, 709, 0
INVAR-3, Run: 088, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 657, 0, 82, 49, 32, 82, 0, 0, 739, 0
INVAR-3, Run: 089, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 595, 0, 82, 46, 35, 82, 0, 0, 677, 0
INVAR-3, Run: 090, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 519, 0, 82, 58, 23, 82, 0, 0, 601, 0
INVAR-3, Run: 091, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 524, 0, 82, 58, 23, 82, 0, 0, 606, 0
INVAR-3, Run: 092, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 744, 0, 82, 50, 31, 82, 0, 0, 826, 0
INVAR-3, Run: 093, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 531, 0, 82, 50, 31, 82, 0, 0, 613, 0
INVAR-3, Run: 094, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 552, 0, 82, 49, 32, 82, 0, 0, 634, 0
INVAR-3, Run: 095, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 477, 0, 82, 57, 24, 82, 0, 0, 559, 0
INVAR-3, Run: 096, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 529, 0, 82, 53, 28, 82, 0, 0, 611, 0
INVAR-3, Run: 097, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 657, 0, 82, 49, 32, 82, 0, 0, 739, 0
INVAR-3, Run: 098, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 508, 0, 82, 51, 30, 82, 0, 0, 590, 0
INVAR-3, Run: 099, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 517, 0, 82, 44, 37, 82, 0, 0, 599, 0
INVAR-3, Run: 100, P, 0, 0, 0, 82, 82, 0, 0, 1, 0, 0, 0, 164, 530, 0, 82, 60, 21, 82, 0, 0, 612, 0
INVAR-4, Run: 001, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 70, 0, 19, 13, 6, 19, 0, 0, 70, 0
INVAR-4, Run: 002, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 55, 0, 19, 14, 5, 19, 0, 0, 55, 0
INVAR-4, Run: 003, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 66, 0, 19, 12, 7, 19, 0, 0, 66, 0
INVAR-4, Run: 004, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 81, 0, 19, 12, 7, 19, 0, 0, 81, 0
INVAR-4, Run: 005, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 132, 0, 19, 15, 4, 19, 0, 0, 132, 0
INVAR-4, Run: 006, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 53, 0, 19, 13, 6, 19, 0, 0, 53, 0
INVAR-4, Run: 007, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 72, 0, 19, 11, 8, 19, 0, 0, 72, 0
INVAR-4, Run: 008, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 107, 0, 19, 11, 8, 19, 0, 0, 107, 0
INVAR-4, Run: 009, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 73, 0, 19, 12, 7, 19, 0, 0, 73, 0
INVAR-4, Run: 010, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 96, 0, 19, 10, 9, 19, 0, 0, 96, 0
INVAR-4, Run: 011, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 41, 0, 19, 15, 4, 19, 0, 0, 41, 0
INVAR-4, Run: 012, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 72, 0, 19, 10, 9, 19, 0, 0, 72, 0
INVAR-4, Run: 013, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 81, 0, 19, 13, 6, 19, 0, 0, 81, 0
INVAR-4, Run: 014, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 57, 0, 19, 8, 11, 19, 0, 0, 57, 0
INVAR-4, Run: 015, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 97, 0, 19, 12, 7, 19, 0, 0, 97, 0
INVAR-4, Run: 016, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 55, 0, 19, 14, 5, 19, 0, 0, 55, 0
INVAR-4, Run: 017, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 82, 0, 19, 12, 7, 19, 0, 0, 82, 0
INVAR-4, Run: 018, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 70, 0, 19, 14, 5, 19, 0, 0, 70, 0
INVAR-4, Run: 019, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 79, 0, 19, 15, 4, 19, 0, 0, 79, 0
INVAR-4, Run: 020, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 79, 0, 19, 11, 8, 19, 0, 0, 79, 0
INVAR-4, Run: 021, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 38, 0, 19, 15, 4, 19, 0, 0, 38, 0
INVAR-4, Run: 022, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 48, 0, 19, 13, 6, 19, 0, 0, 48, 0
INVAR-4, Run: 023, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 84, 0, 19, 14, 5, 19, 0, 0, 84, 0
INVAR-4, Run: 024, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 87, 0, 19, 14, 5, 19, 0, 0, 87, 0
INVAR-4, Run: 025, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 58, 0, 19, 13, 6, 19, 0, 0, 58, 0
INVAR-4, Run: 026, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 68, 0, 19, 8, 11, 19, 0, 0, 68, 0
INVAR-4, Run: 027, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 47, 0, 19, 12, 7, 19, 0, 0, 47, 0
INVAR-4, Run: 028, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 77, 0, 19, 12, 7, 19, 0, 0, 77, 0
INVAR-4, Run: 029, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 54, 0, 19, 13, 6, 19, 0, 0, 54, 0
INVAR-4, Run: 030, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 72, 0, 19, 6, 13, 19, 0, 0, 72, 0
INVAR-4, Run: 031, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 50, 0, 19, 10, 9, 19, 0, 0, 50, 0
INVAR-4, Run: 032, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 70, 0, 19, 12, 7, 19, 0, 0, 70, 0
INVAR-4, Run: 033, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 36, 0, 19, 13, 6, 19, 0, 0, 36, 0
INVAR-4, Run: 034, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 78, 0, 19, 10, 9, 19, 0, 0, 78, 0
INVAR-4, Run: 035, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 56, 0, 19, 11, 8, 19, 0, 0, 56, 0
INVAR-4, Run: 036, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 62, 0, 19, 15, 4, 19, 0, 0, 62, 0
INVAR-4, Run: 037, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 74, 0, 19, 14, 5, 19, 0, 0, 74, 0
INVAR-4, Run: 038, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 89, 0, 19, 9, 10, 19, 0, 0, 89, 0
INVAR-4, Run: 039, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 84, 0, 19, 12, 7, 19, 0, 0, 84, 0
INVAR-4, Run: 040, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 82, 0, 19, 13, 6, 19, 0, 0, 82, 0
INVAR-4, Run: 041, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 48, 0, 19, 13, 6, 19, 0, 0, 48, 0
