Input Number, Run_Number, Result@ 100, PE, X1, M, Y, H, PO, CE, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 086, F, 0, 0, 0, 128, 1, 1, 0, 14, 118, 0, 1, 10, 29, 24, 397, 14, 4, 0, 14, 39, 58, 24, 515
INVAR-4, Run: 087, F, 1, 0, 0, 24, 0, 0, 15, 0, 0, 118, 1, 9, 30, 27, 251, 15, 4, 1, 15, 39, 58, 42, 251
INVAR-4, Run: 088, F, 0, 0, 0, 20, 0, 0, 11, 4, 0, 118, 1, 9, 30, 18, 273, 15, 5, 1, 15, 39, 58, 29, 273
INVAR-4, Run: 089, F, 0, 0, 0, 130, 1, 1, 0, 13, 118, 0, 1, 12, 27, 5, 85, 13, 1, 0, 13, 39, 58, 5, 203
INVAR-4, Run: 090, F, 0, 0, 0, 128, 1, 1, 0, 14, 118, 0, 1, 10, 29, 18, 261, 14, 4, 0, 14, 39, 58, 18, 379
INVAR-4, Run: 091, F, 0, 0, 0, 21, 0, 0, 8, 5, 0, 118, 1, 13, 26, 8, 124, 13, 0, 0, 13, 39, 58, 16, 124
INVAR-4, Run: 092, F, 0, 0, 0, 130, 1, 1, 0, 13, 118, 0, 1, 12, 27, 11, 80, 13, 1, 0, 13, 39, 58, 11, 198
INVAR-4, Run: 093, F, 0, 0, 0, 128, 1, 1, 0, 14, 118, 0, 1, 10, 29, 22, 276, 14, 4, 0, 14, 39, 58, 22, 394
INVAR-4, Run: 094, F, 0, 0, 0, 130, 1, 1, 0, 13, 118, 0, 1, 12, 27, 31, 177, 13, 1, 0, 13, 39, 58, 31, 295
INVAR-4, Run: 095, F, 0, 0, 0, 130, 1, 1, 0, 13, 118, 0, 1, 12, 27, 12, 236, 13, 0, 1, 13, 39, 58, 12, 354
INVAR-4, Run: 096, F, 1, 0, 0, 25, 0, 0, 14, 0, 0, 118, 1, 11, 28, 14, 157, 14, 2, 0, 14, 39, 58, 28, 157
INVAR-4, Run: 097, F, 1, 0, 0, 25, 0, 0, 14, 0, 0, 118, 1, 11, 28, 5, 167, 14, 1, 1, 14, 39, 58, 19, 167
INVAR-4, Run: 098, F, 1, 0, 0, 25, 0, 0, 14, 0, 0, 118, 1, 11, 28, 6, 185, 14, 2, 0, 14, 39, 58, 20, 185
INVAR-4, Run: 099, F, 1, 0, 0, 25, 0, 0, 14, 0, 0, 118, 1, 11, 28, 12, 144, 14, 2, 0, 14, 39, 58, 26, 144
INVAR-4, Run: 100, F, 1, 0, 0, 25, 0, 0, 14, 0, 0, 118, 1, 11, 28, 9, 183, 14, 1, 1, 14, 39, 58, 23, 183
INVAR-5, Run: 001, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 16, 275, 18, 2, 0, 18, 53, 79, 16, 435
INVAR-5, Run: 002, F, 0, 0, 0, 23, 0, 0, 6, 12, 0, 160, 1, 17, 36, 12, 190, 18, 1, 0, 18, 53, 79, 18, 190
INVAR-5, Run: 003, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 33, 358, 19, 4, 1, 19, 53, 79, 33, 518
INVAR-5, Run: 004, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 18, 394, 19, 3, 0, 19, 53, 79, 37, 394
INVAR-5, Run: 005, F, 0, 0, 0, 19, 0, 0, 4, 15, 0, 160, 1, 15, 38, 14, 228, 19, 3, 1, 19, 53, 79, 18, 228
INVAR-5, Run: 006, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 16, 407, 19, 3, 0, 19, 53, 79, 35, 407
INVAR-5, Run: 007, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 15, 225, 19, 5, 0, 19, 53, 79, 15, 385
INVAR-5, Run: 008, F, 1, 0, 0, 35, 0, 0, 18, 0, 0, 160, 1, 17, 36, 13, 247, 18, 0, 0, 18, 53, 79, 31, 247
INVAR-5, Run: 009, F, 1, 0, 0, 35, 0, 0, 18, 0, 0, 160, 1, 17, 36, 12, 341, 18, 0, 0, 18, 53, 79, 30, 341
INVAR-5, Run: 010, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 18, 445, 19, 5, 0, 19, 53, 79, 18, 605
INVAR-5, Run: 011, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 6, 280, 19, 3, 0, 19, 53, 79, 25, 280
INVAR-5, Run: 012, F, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 15, 403, 20, 6, 0, 20, 53, 79, 35, 403
INVAR-5, Run: 013, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 24, 397, 19, 5, 0, 19, 53, 79, 24, 557
INVAR-5, Run: 014, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 11, 261, 19, 3, 0, 19, 53, 79, 30, 261
INVAR-5, Run: 015, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 14, 293, 19, 3, 0, 19, 53, 79, 33, 293
INVAR-5, Run: 016, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 11, 320, 19, 4, 1, 19, 53, 79, 11, 480
INVAR-5, Run: 017, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 19, 211, 18, 2, 0, 18, 53, 79, 19, 371
INVAR-5, Run: 018, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 18, 403, 19, 3, 0, 19, 53, 79, 37, 403
INVAR-5, Run: 019, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 57, 624, 18, 1, 1, 18, 53, 79, 57, 784
INVAR-5, Run: 020, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 12, 164, 18, 1, 1, 18, 53, 79, 12, 324
INVAR-5, Run: 021, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 21, 366, 18, 2, 0, 18, 53, 79, 21, 526
INVAR-5, Run: 022, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 10, 383, 19, 3, 0, 19, 53, 79, 29, 383
INVAR-5, Run: 023, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 20, 459, 19, 3, 0, 19, 53, 79, 39, 459
INVAR-5, Run: 024, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 18, 234, 19, 5, 0, 19, 53, 79, 18, 394
INVAR-5, Run: 025, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 13, 213, 19, 3, 2, 19, 53, 79, 13, 373
INVAR-5, Run: 026, F, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 22, 477, 20, 6, 0, 20, 53, 79, 42, 477
INVAR-5, Run: 027, F, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 21, 274, 20, 5, 1, 20, 53, 79, 41, 274
INVAR-5, Run: 028, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 21, 285, 19, 2, 1, 19, 53, 79, 40, 285
INVAR-5, Run: 029, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 20, 504, 19, 3, 0, 19, 53, 79, 39, 504
INVAR-5, Run: 030, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 14, 382, 19, 3, 0, 19, 53, 79, 33, 382
INVAR-5, Run: 031, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 27, 280, 18, 2, 0, 18, 53, 79, 27, 440
INVAR-5, Run: 032, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 16, 242, 19, 5, 0, 19, 53, 79, 16, 402
INVAR-5, Run: 033, F, 0, 0, 0, 23, 0, 0, 5, 13, 1, 159, 1, 17, 36, 13, 195, 18, 1, 0, 18, 53, 79, 18, 196
INVAR-5, Run: 034, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 35, 314, 19, 5, 0, 19, 53, 79, 35, 474
INVAR-5, Run: 035, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 18, 323, 19, 3, 0, 19, 53, 79, 37, 323
INVAR-5, Run: 036, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 32, 163, 19, 5, 0, 19, 53, 79, 32, 323
INVAR-5, Run: 037, F, 0, 0, 0, 172, 1, 1, 0, 20, 160, 0, 1, 12, 41, 58, 458, 20, 7, 1, 20, 53, 79, 58, 618
INVAR-5, Run: 038, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 19, 260, 19, 2, 1, 19, 53, 79, 38, 260
INVAR-5, Run: 039, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 14, 369, 19, 3, 0, 19, 53, 79, 33, 369
INVAR-5, Run: 040, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 17, 378, 19, 3, 0, 19, 53, 79, 36, 378
INVAR-5, Run: 041, F, 0, 0, 0, 19, 0, 0, 3, 16, 1, 159, 1, 15, 38, 15, 516, 19, 4, 0, 19, 53, 79, 18, 517
INVAR-5, Run: 042, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 17, 358, 19, 5, 0, 19, 53, 79, 17, 518
INVAR-5, Run: 043, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 41, 445, 19, 3, 2, 19, 53, 79, 41, 605
INVAR-5, Run: 044, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 9, 205, 18, 1, 1, 18, 53, 79, 9, 365
INVAR-5, Run: 045, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 51, 460, 19, 3, 2, 19, 53, 79, 51, 620
INVAR-5, Run: 046, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 26, 496, 19, 3, 0, 19, 53, 79, 45, 496
INVAR-5, Run: 047, F, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 18, 380, 20, 5, 1, 20, 53, 79, 38, 380
INVAR-5, Run: 048, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 5, 192, 19, 2, 1, 19, 53, 79, 24, 192
INVAR-5, Run: 049, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 5, 260, 19, 3, 0, 19, 53, 79, 24, 260
INVAR-5, Run: 050, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 15, 163, 19, 3, 2, 19, 53, 79, 15, 323
INVAR-5, Run: 051, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 24, 252, 19, 1, 2, 19, 53, 79, 43, 252
INVAR-5, Run: 052, F, 1, 0, 0, 35, 0, 0, 18, 0, 0, 160, 1, 17, 36, 12, 229, 18, 0, 0, 18, 53, 79, 30, 229
INVAR-5, Run: 053, F, 0, 0, 0, 27, 0, 0, 10, 8, 0, 160, 1, 17, 36, 3, 230, 18, 1, 0, 18, 53, 79, 13, 230
INVAR-5, Run: 054, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 16, 346, 18, 2, 0, 18, 53, 79, 16, 506
INVAR-5, Run: 055, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 17, 427, 19, 5, 0, 19, 53, 79, 17, 587
INVAR-5, Run: 056, F, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 32, 276, 20, 4, 2, 20, 53, 79, 52, 276
INVAR-5, Run: 057, F, 0, 0, 0, 19, 0, 0, 4, 15, 0, 160, 1, 15, 38, 27, 315, 19, 3, 1, 19, 53, 79, 31, 315
INVAR-5, Run: 058, F, 0, 0, 0, 27, 0, 0, 10, 8, 0, 160, 1, 17, 36, 6, 253, 18, 1, 0, 18, 53, 79, 16, 253
INVAR-5, Run: 059, F, 1, 0, 0, 35, 0, 0, 18, 0, 0, 160, 1, 17, 36, 9, 276, 18, 0, 0, 18, 53, 79, 27, 276
INVAR-5, Run: 060, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 24, 292, 19, 3, 0, 19, 53, 79, 43, 292
INVAR-5, Run: 061, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 28, 347, 18, 2, 0, 18, 53, 79, 28, 507
INVAR-5, Run: 062, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 15, 111, 19, 4, 1, 19, 53, 79, 15, 271
INVAR-5, Run: 063, F, 0, 0, 0, 20, 0, 0, 2, 16, 1, 159, 1, 17, 36, 9, 302, 18, 1, 0, 18, 53, 79, 11, 303
INVAR-5, Run: 064, F, 1, 0, 0, 35, 0, 0, 18, 0, 0, 160, 1, 17, 36, 10, 266, 18, 0, 0, 18, 53, 79, 28, 266
INVAR-5, Run: 065, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 6, 178, 18, 2, 0, 18, 53, 79, 6, 338
INVAR-5, Run: 066, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 15, 424, 19, 3, 0, 19, 53, 79, 34, 424
INVAR-5, Run: 067, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 65, 447, 19, 4, 1, 19, 53, 79, 65, 607
INVAR-5, Run: 068, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 21, 290, 18, 2, 0, 18, 53, 79, 21, 450
INVAR-5, Run: 069, F, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 22, 372, 20, 5, 1, 20, 53, 79, 42, 372
INVAR-5, Run: 070, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 8, 320, 19, 3, 0, 19, 53, 79, 27, 320
INVAR-5, Run: 071, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 84, 627, 19, 3, 2, 19, 53, 79, 84, 787
INVAR-5, Run: 072, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 26, 201, 19, 2, 1, 19, 53, 79, 45, 201
INVAR-5, Run: 073, F, 1, 0, 0, 35, 0, 0, 18, 0, 0, 160, 1, 17, 36, 5, 268, 18, 0, 0, 18, 53, 79, 23, 268
INVAR-5, Run: 074, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 21, 350, 19, 1, 2, 19, 53, 79, 40, 350
INVAR-5, Run: 075, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 18, 300, 19, 5, 0, 19, 53, 79, 18, 460
INVAR-5, Run: 076, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 78, 638, 19, 4, 1, 19, 53, 79, 78, 798
INVAR-5, Run: 077, F, 0, 0, 0, 26, 0, 0, 9, 9, 0, 160, 1, 17, 36, 3, 273, 18, 1, 0, 18, 53, 79, 12, 273
INVAR-5, Run: 078, F, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 10, 328, 20, 6, 0, 20, 53, 79, 30, 328
INVAR-5, Run: 079, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 24, 558, 18, 2, 0, 18, 53, 79, 24, 718
INVAR-5, Run: 080, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 60, 677, 19, 4, 1, 19, 53, 79, 60, 837
INVAR-5, Run: 081, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 13, 459, 19, 3, 0, 19, 53, 79, 32, 459
INVAR-5, Run: 082, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 31, 304, 19, 4, 1, 19, 53, 79, 31, 464
INVAR-5, Run: 083, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 83, 633, 19, 4, 1, 19, 53, 79, 83, 793
INVAR-5, Run: 084, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 18, 459, 19, 2, 1, 19, 53, 79, 37, 459
INVAR-5, Run: 085, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 12, 251, 18, 2, 0, 18, 53, 79, 12, 411
INVAR-5, Run: 086, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 16, 135, 19, 3, 0, 19, 53, 79, 35, 135
INVAR-5, Run: 087, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 48, 684, 19, 5, 0, 19, 53, 79, 48, 844
INVAR-5, Run: 088, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 49, 597, 18, 1, 1, 18, 53, 79, 49, 757
INVAR-5, Run: 089, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 52, 537, 19, 5, 0, 19, 53, 79, 52, 697
INVAR-5, Run: 090, F, 0, 0, 0, 25, 0, 0, 10, 9, 0, 160, 1, 15, 38, 11, 204, 19, 4, 0, 19, 53, 79, 21, 204
INVAR-5, Run: 091, F, 0, 0, 0, 23, 0, 0, 6, 12, 0, 160, 1, 17, 36, 15, 128, 18, 1, 0, 18, 53, 79, 21, 128
INVAR-5, Run: 092, F, 0, 0, 0, 20, 0, 0, 5, 14, 0, 160, 1, 15, 38, 16, 239, 19, 4, 0, 19, 53, 79, 21, 239
INVAR-5, Run: 093, F, 0, 0, 0, 30, 0, 0, 17, 3, 0, 160, 1, 13, 40, 17, 354, 20, 7, 0, 20, 53, 79, 34, 354
INVAR-5, Run: 094, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 37, 336, 19, 4, 1, 19, 53, 79, 37, 496
INVAR-5, Run: 095, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 4, 172, 19, 4, 1, 19, 53, 79, 4, 332
INVAR-5, Run: 096, F, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 33, 370, 18, 2, 0, 18, 53, 79, 33, 530
INVAR-5, Run: 097, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 21, 329, 19, 2, 1, 19, 53, 79, 40, 329
INVAR-5, Run: 098, F, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 11, 246, 19, 3, 0, 19, 53, 79, 30, 246
INVAR-5, Run: 099, F, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 22, 280, 19, 4, 1, 19, 53, 79, 22, 440
INVAR-5, Run: 100, F, 1, 0, 0, 35, 0, 0, 18, 0, 0, 160, 1, 17, 36, 9, 221, 18, 0, 0, 18, 53, 79, 27, 221
INVAR-6, Run: 001, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 61, 1748, 60, 2, 2, 60, 175, 262, 121, 1748
INVAR-6, Run: 002, F, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 91, 1980, 61, 4, 3, 61, 175, 262, 152, 1980
INVAR-6, Run: 003, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 70, 1982, 60, 4, 0, 60, 175, 262, 130, 1982
INVAR-6, Run: 004, F, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1, 56, 119, 88, 1704, 59, 2, 1, 59, 175, 262, 88, 2230
INVAR-6, Run: 005, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 90, 1704, 60, 3, 1, 60, 175, 262, 150, 1704
INVAR-6, Run: 006, F, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 81, 2555, 61, 6, 1, 61, 175, 262, 142, 2555
INVAR-6, Run: 007, F, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1, 56, 119, 234, 3197, 59, 3, 0, 59, 175, 262, 234, 3723
INVAR-6, Run: 008, F, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 88, 2222, 61, 7, 0, 61, 175, 262, 149, 2222
INVAR-6, Run: 009, F, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 189, 3091, 60, 6, 0, 60, 175, 262, 189, 3617
INVAR-6, Run: 010, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 87, 1785, 60, 4, 0, 60, 175, 262, 147, 1785
INVAR-6, Run: 011, F, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 81, 2065, 60, 5, 1, 60, 175, 262, 81, 2591
INVAR-6, Run: 012, F, 0, 0, 0, 578, 1, 1, 0, 61, 526, 0, 1, 52, 123, 205, 2159, 61, 9, 0, 61, 175, 262, 205, 2685
INVAR-6, Run: 013, F, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 93, 2032, 60, 6, 0, 60, 175, 262, 93, 2558
INVAR-6, Run: 014, F, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 77, 2117, 60, 4, 2, 60, 175, 262, 77, 2643
INVAR-6, Run: 015, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 57, 1802, 60, 4, 0, 60, 175, 262, 117, 1802
INVAR-6, Run: 016, F, 0, 0, 0, 578, 1, 1, 0, 61, 526, 0, 1, 52, 123, 110, 1711, 61, 8, 1, 61, 175, 262, 110, 2237
INVAR-6, Run: 017, F, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 92, 1698, 61, 4, 3, 61, 175, 262, 153, 1698
INVAR-6, Run: 018, F, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 42, 1451, 61, 7, 0, 61, 175, 262, 103, 1451
INVAR-6, Run: 019, F, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 84, 1837, 60, 6, 0, 60, 175, 262, 84, 2363
INVAR-6, Run: 020, F, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 255, 3345, 60, 5, 1, 60, 175, 262, 255, 3871
INVAR-6, Run: 021, F, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 46, 1391, 60, 5, 1, 60, 175, 262, 46, 1917
INVAR-6, Run: 022, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 52, 1511, 60, 4, 0, 60, 175, 262, 112, 1511
INVAR-6, Run: 023, F, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 88, 2035, 60, 5, 1, 60, 175, 262, 88, 2561
INVAR-6, Run: 024, F, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 57, 1589, 61, 6, 1, 61, 175, 262, 118, 1589
INVAR-6, Run: 025, F, 0, 0, 0, 578, 1, 1, 0, 61, 526, 0, 1, 52, 123, 74, 1832, 61, 8, 1, 61, 175, 262, 74, 2358
INVAR-6, Run: 026, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 66, 1801, 60, 3, 1, 60, 175, 262, 126, 1801
INVAR-6, Run: 027, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 107, 2165, 60, 4, 0, 60, 175, 262, 167, 2165
INVAR-6, Run: 028, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 86, 2442, 60, 4, 0, 60, 175, 262, 146, 2442
INVAR-6, Run: 029, F, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 60, 1497, 60, 6, 0, 60, 175, 262, 60, 2023
INVAR-6, Run: 030, F, 0, 0, 0, 578, 1, 1, 0, 61, 526, 0, 1, 52, 123, 254, 3572, 61, 9, 0, 61, 175, 262, 254, 4098
INVAR-6, Run: 031, F, 0, 0, 0, 578, 1, 1, 0, 61, 526, 0, 1, 52, 123, 145, 2473, 61, 7, 2, 61, 175, 262, 145, 2999
INVAR-6, Run: 032, F, 1, 0, 0, 116, 0, 0, 59, 0, 0, 526, 1, 57, 118, 52, 1917, 59, 1, 0, 59, 175, 262, 111, 1917
INVAR-6, Run: 033, F, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 98, 2153, 61, 7, 0, 61, 175, 262, 159, 2153
INVAR-6, Run: 034, F, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 120, 2673, 61, 6, 1, 61, 175, 262, 181, 2673
INVAR-6, Run: 035, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 58, 2171, 60, 4, 0, 60, 175, 262, 118, 2171
INVAR-6, Run: 036, F, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 281, 3683, 60, 5, 1, 60, 175, 262, 281, 4209
INVAR-6, Run: 037, F, 0, 0, 0, 578, 1, 1, 0, 61, 526, 0, 1, 52, 123, 79, 1787, 61, 7, 2, 61, 175, 262, 79, 2313
INVAR-6, Run: 038, F, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1, 56, 119, 85, 1763, 59, 2, 1, 59, 175, 262, 85, 2289
INVAR-6, Run: 039, F, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 79, 2042, 60, 5, 1, 60, 175, 262, 79, 2568
INVAR-6, Run: 040, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 125, 2049, 60, 2, 2, 60, 175, 262, 185, 2049
INVAR-6, Run: 041, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 72, 1634, 60, 4, 0, 60, 175, 262, 132, 1634
INVAR-6, Run: 042, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 76, 2128, 60, 4, 0, 60, 175, 262, 136, 2128
INVAR-6, Run: 043, F, 1, 0, 0, 116, 0, 0, 59, 0, 0, 526, 1, 57, 118, 82, 1886, 59, 0, 1, 59, 175, 262, 141, 1886
INVAR-6, Run: 044, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 58, 1982, 60, 4, 0, 60, 175, 262, 118, 1982
INVAR-6, Run: 045, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 186, 3187, 60, 4, 0, 60, 175, 262, 246, 3187
INVAR-6, Run: 046, F, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 71, 2498, 60, 4, 0, 60, 175, 262, 131, 2498
INVAR-6, Run: 047, F, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 88, 2069, 60, 6, 0, 60, 175, 262, 88, 2595
INVAR-6, Run: 048, F, 0, 0, 0, 576, 1, 1, 0, 62, 526, 0, 1, 50, 125, 198, 2741, 62, 8, 4, 62, 175, 262, 198, 3267
INVAR-6, Run: 049, F, 0, 0, 0, 109, 0, 0, 54, 6, 0, 526, 1, 55, 120, 35, 2323, 60, 5, 0, 60, 175, 262, 89, 2323
