Input Number, Run_Number, Result@ 100, U, X1, X2, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4
INVAR-49, Run: 024, F, 0, 0, 290, 100, 177, 32, 423, 178
INVAR-49, Run: 025, F, 0, 318, 0, 114, 99, 250, 55, 92
INVAR-49, Run: 026, F, 0, 0, 280, 95, 252, 118, 488, 259
INVAR-49, Run: 027, F, 0, 0, 308, 109, 162, 20, 426, 175
INVAR-49, Run: 028, F, 0, 0, 306, 108, 241, 97, 503, 251
INVAR-49, Run: 029, F, 0, 0, 282, 96, 205, 90, 443, 232
INVAR-49, Run: 030, F, 0, 288, 0, 99, 77, 225, 33, 82
INVAR-49, Run: 031, F, 0, 276, 0, 93, 202, 314, 158, 177
INVAR-49, Run: 032, F, 0, 282, 0, 96, 67, 190, 23, 50
INVAR-49, Run: 033, F, 0, 296, 0, 103, 66, 211, 22, 64
INVAR-49, Run: 034, F, 0, 0, 294, 102, 166, 34, 416, 182
INVAR-49, Run: 035, F, 0, 0, 278, 94, 151, 40, 385, 180
INVAR-49, Run: 036, F, 0, 0, 312, 111, 202, 53, 470, 210
INVAR-49, Run: 037, F, 0, 0, 272, 91, 303, 168, 531, 305
INVAR-49, Run: 038, F, 0, 286, 0, 98, 92, 238, 48, 96
INVAR-49, Run: 039, F, 0, 282, 0, 96, 105, 241, 61, 101
INVAR-49, Run: 040, F, 0, 0, 284, 97, 136, 20, 376, 163
INVAR-49, Run: 041, F, 0, 278, 0, 94, 96, 234, 52, 96
INVAR-49, Run: 042, F, 0, 0, 308, 109, 144, 30, 408, 185
INVAR-49, Run: 043, F, 0, 308, 0, 109, 82, 234, 38, 81
INVAR-49, Run: 044, F, 0, 0, 308, 109, 234, 70, 498, 225
INVAR-49, Run: 045, F, 0, 268, 0, 89, 72, 191, 28, 58
INVAR-49, Run: 046, F, 0, 0, 304, 107, 199, 53, 459, 206
INVAR-49, Run: 047, F, 0, 320, 0, 115, 87, 227, 43, 68
INVAR-49, Run: 048, F, 0, 0, 284, 97, 253, 79, 493, 222
INVAR-49, Run: 049, F, 0, 0, 296, 103, 211, 67, 463, 216
INVAR-49, Run: 050, F, 0, 276, 0, 93, 65, 188, 21, 51
INVAR-49, Run: 051, F, 0, 302, 0, 106, 96, 233, 52, 83
INVAR-49, Run: 052, F, 0, 0, 292, 101, 219, 80, 467, 227
INVAR-49, Run: 053, F, 0, 0, 324, 117, 238, 68, 518, 231
INVAR-49, Run: 054, F, 0, 0, 292, 101, 127, 36, 375, 183
INVAR-49, Run: 055, F, 0, 276, 0, 93, 167, 320, 123, 183
INVAR-49, Run: 056, F, 0, 294, 0, 102, 74, 218, 30, 72
INVAR-49, Run: 057, F, 0, 280, 0, 95, 54, 182, 10, 43
INVAR-49, Run: 058, F, 0, 282, 0, 96, 96, 225, 52, 85
INVAR-49, Run: 059, F, 0, 328, 0, 119, 76, 214, 32, 51
INVAR-49, Run: 060, F, 0, 332, 0, 121, 54, 209, 10, 44
INVAR-49, Run: 061, F, 0, 282, 0, 96, 76, 198, 32, 58
INVAR-49, Run: 062, F, 0, 272, 0, 91, 93, 229, 49, 94
INVAR-49, Run: 063, F, 0, 0, 324, 117, 286, 152, 566, 315
INVAR-49, Run: 064, F, 0, 0, 282, 96, 170, 46, 408, 188
INVAR-49, Run: 065, F, 0, 0, 286, 98, 143, 22, 385, 166
INVAR-49, Run: 066, F, 0, 344, 0, 127, 98, 258, 54, 87
INVAR-49, Run: 067, F, 0, 316, 0, 113, 139, 291, 95, 134
INVAR-49, Run: 068, F, 1, 315, 0, 113, 66, 213, 22, 57
INVAR-49, Run: 069, F, 0, 300, 0, 105, 106, 255, 62, 106
INVAR-49, Run: 070, F, 0, 260, 0, 85, 96, 238, 52, 109
INVAR-49, Run: 071, F, 0, 276, 0, 93, 95, 214, 51, 77
INVAR-49, Run: 072, F, 0, 0, 294, 102, 155, 23, 405, 171
INVAR-49, Run: 073, F, 0, 268, 0, 89, 65, 185, 21, 52
INVAR-49, Run: 074, F, 0, 0, 274, 92, 266, 98, 496, 236
INVAR-49, Run: 075, F, 0, 274, 0, 92, 70, 195, 26, 59
INVAR-49, Run: 076, F, 0, 276, 0, 93, 81, 218, 37, 81
INVAR-49, Run: 077, F, 0, 300, 0, 105, 137, 301, 93, 152
INVAR-49, Run: 078, F, 0, 244, 0, 77, 60, 169, 16, 48
INVAR-49, Run: 079, F, 0, 288, 0, 99, 139, 264, 95, 121
INVAR-49, Run: 080, F, 1, 275, 0, 93, 69, 187, 25, 51
INVAR-49, Run: 081, F, 0, 306, 0, 108, 193, 334, 149, 182
INVAR-49, Run: 082, F, 0, 286, 0, 98, 74, 197, 30, 55
INVAR-49, Run: 083, F, 0, 0, 256, 83, 179, 37, 391, 166
INVAR-49, Run: 084, F, 0, 270, 0, 90, 67, 191, 23, 57
INVAR-49, Run: 085, F, 0, 272, 0, 91, 174, 301, 130, 166
INVAR-49, Run: 086, F, 0, 294, 0, 102, 72, 204, 28, 58
INVAR-49, Run: 087, F, 0, 0, 312, 111, 203, 56, 471, 213
INVAR-49, Run: 088, F, 0, 0, 300, 105, 260, 106, 516, 257
INVAR-49, Run: 089, F, 0, 0, 288, 99, 171, 55, 415, 200
INVAR-49, Run: 090, F, 0, 294, 0, 102, 65, 198, 21, 52
INVAR-49, Run: 091, F, 0, 0, 256, 83, 159, 25, 371, 154
INVAR-49, Run: 092, F, 0, 266, 0, 88, 176, 340, 132, 208
INVAR-49, Run: 093, F, 0, 278, 0, 94, 104, 244, 60, 106
INVAR-49, Run: 094, F, 0, 0, 290, 100, 202, 54, 448, 200
INVAR-49, Run: 095, F, 0, 0, 310, 110, 167, 36, 433, 192
INVAR-49, Run: 096, F, 0, 274, 0, 92, 60, 183, 16, 47
INVAR-49, Run: 097, F, 0, 268, 0, 89, 69, 185, 25, 52
INVAR-49, Run: 098, F, 0, 0, 292, 101, 132, 14, 380, 161
INVAR-49, Run: 099, F, 0, 0, 290, 100, 164, 36, 410, 182
INVAR-49, Run: 100, F, 0, 0, 284, 97, 195, 58, 435, 201
INVAR-5, Run: 001, F, 0, 212, 0, 103, 0, 103, 0, 0
INVAR-5, Run: 002, F, 0, 202, 0, 98, 0, 98, 0, 0
INVAR-5, Run: 003, F, 0, 194, 0, 94, 0, 94, 0, 0
INVAR-5, Run: 004, F, 0, 214, 0, 104, 0, 104, 0, 0
INVAR-5, Run: 005, F, 0, 180, 0, 87, 0, 87, 0, 0
INVAR-5, Run: 006, F, 0, 158, 0, 76, 0, 76, 0, 0
INVAR-5, Run: 007, F, 0, 204, 0, 99, 0, 99, 0, 0
INVAR-5, Run: 008, F, 0, 240, 0, 117, 0, 117, 0, 0
INVAR-5, Run: 009, F, 0, 228, 0, 111, 0, 111, 0, 0
INVAR-5, Run: 010, F, 0, 234, 0, 114, 0, 114, 0, 0
INVAR-5, Run: 011, F, 0, 218, 0, 106, 0, 106, 0, 0
INVAR-5, Run: 012, F, 0, 208, 0, 101, 0, 101, 0, 0
INVAR-5, Run: 013, F, 0, 180, 0, 87, 0, 87, 0, 0
INVAR-5, Run: 014, F, 0, 210, 0, 102, 0, 102, 0, 0
INVAR-5, Run: 015, F, 0, 190, 0, 92, 0, 92, 0, 0
INVAR-5, Run: 016, F, 0, 216, 0, 105, 0, 105, 0, 0
INVAR-5, Run: 017, F, 0, 248, 0, 121, 0, 121, 0, 0
INVAR-5, Run: 018, F, 0, 230, 0, 112, 0, 112, 0, 0
INVAR-5, Run: 019, F, 0, 204, 0, 99, 0, 99, 0, 0
INVAR-5, Run: 020, F, 0, 198, 0, 96, 0, 96, 0, 0
INVAR-5, Run: 021, F, 1, 215, 0, 105, 0, 104, 0, 0
INVAR-5, Run: 022, F, 0, 238, 0, 116, 0, 116, 0, 0
INVAR-5, Run: 023, F, 0, 204, 0, 99, 0, 99, 0, 0
INVAR-5, Run: 024, F, 0, 206, 0, 100, 0, 100, 0, 0
INVAR-5, Run: 025, F, 0, 222, 0, 108, 0, 108, 0, 0
INVAR-5, Run: 026, F, 0, 220, 0, 107, 0, 107, 0, 0
INVAR-5, Run: 027, F, 0, 176, 0, 85, 0, 85, 0, 0
INVAR-5, Run: 028, F, 0, 196, 0, 95, 0, 95, 0, 0
INVAR-5, Run: 029, F, 0, 202, 0, 98, 0, 98, 0, 0
INVAR-5, Run: 030, F, 0, 174, 0, 84, 0, 84, 0, 0
INVAR-5, Run: 031, F, 0, 238, 0, 116, 0, 116, 0, 0
INVAR-5, Run: 032, F, 0, 202, 0, 98, 0, 98, 0, 0
INVAR-5, Run: 033, F, 0, 210, 0, 102, 0, 102, 0, 0
INVAR-5, Run: 034, F, 0, 190, 0, 92, 0, 92, 0, 0
INVAR-5, Run: 035, F, 0, 216, 0, 105, 0, 105, 0, 0
INVAR-5, Run: 036, F, 0, 234, 0, 114, 0, 114, 0, 0
INVAR-5, Run: 037, F, 0, 218, 0, 106, 0, 106, 0, 0
INVAR-5, Run: 038, F, 0, 178, 0, 86, 0, 86, 0, 0
INVAR-5, Run: 039, F, 0, 202, 0, 98, 0, 98, 0, 0
INVAR-5, Run: 040, F, 0, 228, 0, 111, 0, 111, 0, 0
INVAR-5, Run: 041, F, 0, 230, 0, 112, 0, 112, 0, 0
INVAR-5, Run: 042, F, 0, 186, 0, 90, 0, 90, 0, 0
INVAR-5, Run: 043, F, 0, 208, 0, 101, 0, 101, 0, 0
INVAR-5, Run: 044, F, 0, 192, 0, 93, 0, 93, 0, 0
INVAR-5, Run: 045, F, 0, 182, 0, 88, 0, 88, 0, 0
INVAR-5, Run: 046, F, 0, 200, 0, 97, 0, 97, 0, 0
INVAR-5, Run: 047, F, 0, 192, 0, 93, 0, 93, 0, 0
INVAR-5, Run: 048, F, 0, 210, 0, 102, 0, 102, 0, 0
INVAR-5, Run: 049, F, 0, 200, 0, 97, 0, 97, 0, 0
INVAR-5, Run: 050, F, 0, 224, 0, 109, 0, 109, 0, 0
INVAR-5, Run: 051, F, 0, 214, 0, 104, 0, 104, 0, 0
INVAR-5, Run: 052, F, 0, 184, 0, 89, 0, 89, 0, 0
INVAR-5, Run: 053, F, 0, 230, 0, 112, 0, 112, 0, 0
INVAR-5, Run: 054, F, 0, 178, 0, 86, 0, 86, 0, 0
INVAR-5, Run: 055, F, 0, 240, 0, 117, 0, 117, 0, 0
INVAR-5, Run: 056, F, 0, 226, 0, 110, 0, 110, 0, 0
INVAR-5, Run: 057, F, 0, 194, 0, 94, 0, 94, 0, 0
INVAR-5, Run: 058, F, 0, 198, 0, 96, 0, 96, 0, 0
INVAR-5, Run: 059, F, 0, 200, 0, 97, 0, 97, 0, 0
INVAR-5, Run: 060, F, 0, 212, 0, 103, 0, 103, 0, 0
INVAR-5, Run: 061, F, 0, 240, 0, 117, 0, 117, 0, 0
INVAR-5, Run: 062, F, 0, 238, 0, 116, 0, 116, 0, 0
INVAR-5, Run: 063, F, 0, 194, 0, 94, 0, 94, 0, 0
INVAR-5, Run: 064, F, 0, 206, 0, 100, 0, 100, 0, 0
INVAR-5, Run: 065, F, 0, 200, 0, 97, 0, 97, 0, 0
INVAR-5, Run: 066, F, 0, 192, 0, 93, 0, 93, 0, 0
INVAR-5, Run: 067, F, 0, 184, 0, 89, 0, 89, 0, 0
INVAR-5, Run: 068, F, 0, 162, 0, 78, 0, 78, 0, 0
INVAR-5, Run: 069, F, 0, 184, 0, 89, 0, 89, 0, 0
INVAR-5, Run: 070, F, 0, 230, 0, 112, 0, 112, 0, 0
INVAR-5, Run: 071, F, 0, 214, 0, 104, 0, 104, 0, 0
INVAR-5, Run: 072, F, 0, 174, 0, 84, 0, 84, 0, 0
INVAR-5, Run: 073, F, 0, 194, 0, 94, 0, 94, 0, 0
INVAR-5, Run: 074, F, 0, 188, 0, 91, 0, 91, 0, 0
INVAR-5, Run: 075, F, 0, 222, 0, 108, 0, 108, 0, 0
INVAR-5, Run: 076, F, 0, 182, 0, 88, 0, 88, 0, 0
INVAR-5, Run: 077, F, 0, 204, 0, 99, 0, 99, 0, 0
INVAR-5, Run: 078, F, 0, 218, 0, 106, 0, 106, 0, 0
INVAR-5, Run: 079, F, 0, 212, 0, 103, 0, 103, 0, 0
INVAR-5, Run: 080, F, 0, 224, 0, 109, 0, 109, 0, 0
INVAR-5, Run: 081, F, 0, 198, 0, 96, 0, 96, 0, 0
INVAR-5, Run: 082, F, 0, 208, 0, 101, 0, 101, 0, 0
INVAR-5, Run: 083, F, 0, 186, 0, 90, 0, 90, 0, 0
INVAR-5, Run: 084, F, 0, 222, 0, 108, 0, 108, 0, 0
INVAR-5, Run: 085, F, 0, 184, 0, 89, 0, 89, 0, 0
INVAR-5, Run: 086, F, 0, 228, 0, 111, 0, 111, 0, 0
INVAR-5, Run: 087, F, 0, 196, 0, 95, 0, 95, 0, 0
INVAR-5, Run: 088, F, 0, 190, 0, 92, 0, 92, 0, 0
INVAR-5, Run: 089, F, 0, 180, 0, 87, 0, 87, 0, 0
INVAR-5, Run: 090, F, 0, 220, 0, 107, 0, 107, 0, 0
INVAR-5, Run: 091, F, 0, 216, 0, 105, 0, 105, 0, 0
INVAR-5, Run: 092, F, 0, 186, 0, 90, 0, 90, 0, 0
INVAR-5, Run: 093, F, 0, 228, 0, 111, 0, 111, 0, 0
INVAR-5, Run: 094, F, 0, 228, 0, 111, 0, 111, 0, 0
INVAR-5, Run: 095, F, 0, 210, 0, 102, 0, 102, 0, 0
INVAR-5, Run: 096, F, 0, 208, 0, 101, 0, 101, 0, 0
INVAR-5, Run: 097, F, 0, 230, 0, 112, 0, 112, 0, 0
INVAR-5, Run: 098, F, 0, 164, 0, 79, 0, 79, 0, 0
INVAR-5, Run: 099, F, 0, 200, 0, 97, 0, 97, 0, 0
INVAR-5, Run: 100, F, 0, 242, 0, 118, 0, 118, 0, 0
INVAR-50, Run: 001, F, 0, 0, 540, 111, 559, 271, 935, 536
INVAR-50, Run: 002, F, 0, 0, 542, 112, 482, 189, 860, 455
INVAR-50, Run: 003, F, 0, 0, 532, 107, 402, 200, 770, 461
INVAR-50, Run: 004, F, 0, 518, 0, 100, 504, 732, 340, 468
INVAR-50, Run: 005, F, 0, 0, 508, 95, 492, 222, 836, 471
INVAR-50, Run: 006, F, 0, 0, 506, 94, 489, 244, 831, 492
INVAR-50, Run: 007, F, 0, 0, 514, 98, 537, 313, 887, 565
INVAR-50, Run: 008, F, 0, 0, 504, 93, 379, 138, 719, 385
INVAR-50, Run: 009, F, 0, 0, 512, 97, 343, 155, 691, 406
INVAR-50, Run: 010, F, 0, 0, 544, 113, 479, 191, 859, 458
INVAR-50, Run: 011, F, 0, 540, 0, 111, 531, 764, 367, 489
INVAR-50, Run: 012, F, 0, 0, 508, 95, 666, 376, 1010, 625
INVAR-50, Run: 013, F, 0, 530, 0, 106, 368, 602, 204, 332
INVAR-50, Run: 014, F, 0, 0, 514, 98, 483, 229, 833, 481
INVAR-50, Run: 015, F, 0, 520, 0, 101, 391, 615, 227, 350
INVAR-50, Run: 016, F, 0, 0, 512, 97, 523, 260, 871, 511
INVAR-50, Run: 017, F, 0, 0, 530, 106, 402, 177, 768, 437
INVAR-50, Run: 018, F, 0, 484, 0, 83, 436, 671, 272, 424
INVAR-50, Run: 019, F, 0, 0, 508, 95, 521, 285, 865, 534
INVAR-50, Run: 020, F, 0, 470, 0, 76, 961, 1228, 797, 988
INVAR-50, Run: 021, F, 0, 0, 530, 106, 619, 371, 985, 631
INVAR-50, Run: 022, F, 0, 0, 500, 91, 452, 222, 788, 467
INVAR-50, Run: 023, F, 0, 532, 0, 107, 415, 684, 251, 413
INVAR-50, Run: 024, F, 0, 480, 0, 81, 338, 591, 174, 346
INVAR-50, Run: 025, F, 0, 0, 530, 106, 433, 173, 799, 433
INVAR-50, Run: 026, F, 0, 526, 0, 104, 405, 639, 241, 371
INVAR-50, Run: 027, F, 0, 0, 506, 94, 422, 200, 764, 448
INVAR-50, Run: 028, F, 0, 0, 498, 90, 663, 411, 997, 655
INVAR-50, Run: 029, F, 0, 0, 502, 92, 372, 148, 710, 394
INVAR-50, Run: 030, F, 0, 0, 510, 96, 366, 138, 712, 388
INVAR-50, Run: 031, F, 0, 0, 548, 115, 446, 194, 830, 463
INVAR-50, Run: 032, F, 0, 0, 518, 100, 381, 142, 735, 396
INVAR-50, Run: 033, F, 0, 0, 524, 103, 387, 155, 747, 412
INVAR-50, Run: 034, F, 0, 0, 532, 107, 567, 289, 935, 550
INVAR-50, Run: 035, F, 0, 0, 492, 87, 389, 159, 717, 400
INVAR-50, Run: 036, F, 0, 516, 0, 99, 386, 641, 222, 378
INVAR-50, Run: 037, F, 0, 0, 544, 113, 392, 122, 772, 389
INVAR-50, Run: 038, F, 0, 0, 510, 96, 663, 458, 1009, 708
INVAR-50, Run: 039, F, 0, 510, 0, 96, 320, 545, 156, 285
INVAR-50, Run: 040, F, 0, 534, 0, 108, 444, 658, 280, 386
INVAR-50, Run: 041, F, 0, 564, 0, 123, 438, 681, 274, 394
INVAR-50, Run: 042, F, 0, 530, 0, 106, 539, 790, 375, 520
INVAR-50, Run: 043, F, 0, 0, 540, 111, 923, 647, 1299, 912
INVAR-50, Run: 044, F, 0, 0, 508, 95, 516, 262, 860, 511
INVAR-50, Run: 045, F, 0, 0, 520, 101, 329, 135, 685, 390
INVAR-50, Run: 046, F, 0, 506, 0, 94, 399, 659, 235, 401
INVAR-50, Run: 047, F, 0, 0, 536, 109, 489, 244, 861, 507
INVAR-50, Run: 048, F, 0, 0, 526, 104, 526, 271, 888, 529
INVAR-50, Run: 049, F, 0, 0, 496, 89, 440, 241, 772, 484
INVAR-50, Run: 050, F, 0, 0, 510, 96, 460, 190, 806, 440
INVAR-50, Run: 051, F, 0, 0, 542, 112, 400, 129, 778, 395
INVAR-50, Run: 052, F, 0, 0, 520, 101, 355, 148, 711, 403
INVAR-50, Run: 053, F, 0, 0, 508, 95, 453, 259, 797, 508
INVAR-50, Run: 054, F, 0, 0, 526, 104, 346, 121, 708, 379
INVAR-50, Run: 055, F, 0, 0, 498, 90, 679, 462, 1013, 706
INVAR-50, Run: 056, F, 0, 0, 512, 97, 357, 148, 705, 399
INVAR-50, Run: 057, F, 0, 570, 0, 126, 359, 650, 195, 360
INVAR-50, Run: 058, F, 0, 0, 514, 98, 543, 275, 893, 527
INVAR-50, Run: 059, F, 0, 0, 562, 122, 401, 146, 799, 422
INVAR-50, Run: 060, F, 0, 0, 508, 95, 462, 215, 806, 464
INVAR-50, Run: 061, F, 0, 0, 488, 85, 346, 121, 670, 360
INVAR-50, Run: 062, F, 0, 0, 536, 109, 332, 82, 704, 345
INVAR-50, Run: 063, F, 0, 490, 0, 86, 623, 846, 459, 596
INVAR-50, Run: 064, F, 0, 0, 516, 99, 395, 159, 747, 412
INVAR-50, Run: 065, F, 0, 478, 0, 80, 316, 542, 152, 298
INVAR-50, Run: 066, F, 0, 536, 0, 109, 477, 786, 313, 513
INVAR-50, Run: 067, F, 0, 0, 510, 96, 290, 86, 636, 336
INVAR-50, Run: 068, F, 0, 524, 0, 103, 484, 796, 320, 529
INVAR-50, Run: 069, F, 0, 498, 0, 90, 329, 596, 165, 342
INVAR-50, Run: 070, F, 0, 0, 522, 102, 379, 150, 737, 406
INVAR-50, Run: 071, F, 0, 528, 0, 105, 380, 592, 216, 323
INVAR-50, Run: 072, F, 0, 0, 526, 104, 569, 314, 931, 572
INVAR-50, Run: 073, F, 0, 0, 514, 98, 339, 102, 689, 354
INVAR-50, Run: 074, F, 0, 0, 554, 118, 554, 288, 944, 560
INVAR-50, Run: 075, F, 0, 0, 530, 106, 415, 142, 781, 402
INVAR-50, Run: 076, F, 0, 0, 504, 93, 282, 76, 622, 323
INVAR-50, Run: 077, F, 0, 0, 500, 91, 352, 115, 688, 360
INVAR-50, Run: 078, F, 0, 526, 0, 104, 548, 824, 384, 556
INVAR-50, Run: 079, F, 0, 0, 516, 99, 404, 183, 756, 436
INVAR-50, Run: 080, F, 0, 0, 530, 106, 586, 322, 952, 582
INVAR-50, Run: 081, F, 0, 530, 0, 106, 688, 963, 524, 693
INVAR-50, Run: 082, F, 0, 0, 514, 98, 396, 145, 746, 397
INVAR-50, Run: 083, F, 0, 0, 488, 85, 339, 120, 663, 359
INVAR-50, Run: 084, F, 0, 508, 0, 95, 333, 589, 169, 330
INVAR-50, Run: 085, F, 0, 0, 542, 112, 400, 166, 778, 432
INVAR-50, Run: 086, F, 0, 528, 0, 105, 397, 719, 233, 450
INVAR-50, Run: 087, F, 0, 0, 494, 88, 422, 207, 752, 449
INVAR-50, Run: 088, F, 0, 0, 518, 100, 378, 133, 732, 387
INVAR-50, Run: 089, F, 0, 0, 542, 112, 426, 172, 804, 438
INVAR-50, Run: 090, F, 0, 0, 506, 94, 631, 405, 973, 653
INVAR-50, Run: 091, F, 0, 0, 508, 95, 425, 205, 769, 454
INVAR-50, Run: 092, F, 0, 0, 534, 108, 350, 108, 720, 370
INVAR-50, Run: 093, F, 0, 488, 0, 85, 278, 468, 114, 219
INVAR-50, Run: 094, F, 0, 0, 510, 96, 459, 169, 805, 419
INVAR-50, Run: 095, F, 0, 538, 0, 110, 648, 957, 484, 683
INVAR-50, Run: 096, F, 0, 0, 516, 99, 690, 446, 1042, 699
INVAR-50, Run: 097, F, 0, 514, 0, 98, 355, 575, 191, 313
INVAR-50, Run: 098, F, 0, 512, 0, 97, 742, 970, 578, 709
INVAR-50, Run: 099, F, 0, 0, 502, 92, 611, 368, 949, 614
INVAR-50, Run: 100, F, 0, 0, 516, 99, 337, 116, 689, 369
INVAR-51, Run: 001, F, 0, 250, 0, 101, 0, 101, 0, 0
INVAR-51, Run: 002, F, 0, 232, 0, 92, 0, 92, 0, 0
INVAR-51, Run: 003, F, 0, 262, 0, 107, 0, 107, 0, 0
INVAR-51, Run: 004, F, 0, 268, 0, 110, 0, 110, 0, 0
INVAR-51, Run: 005, F, 0, 228, 0, 90, 0, 90, 0, 0
INVAR-51, Run: 006, F, 0, 302, 0, 127, 0, 127, 0, 0
INVAR-51, Run: 007, F, 0, 228, 0, 90, 0, 90, 0, 0
INVAR-51, Run: 008, F, 0, 232, 0, 92, 0, 92, 0, 0
INVAR-51, Run: 009, F, 0, 274, 0, 113, 0, 113, 0, 0
INVAR-51, Run: 010, F, 0, 228, 0, 90, 0, 90, 0, 0
INVAR-51, Run: 011, F, 0, 258, 0, 105, 0, 105, 0, 0
INVAR-51, Run: 012, F, 0, 270, 0, 111, 0, 111, 0, 0
INVAR-51, Run: 013, F, 0, 272, 0, 112, 0, 112, 0, 0
INVAR-51, Run: 014, F, 0, 242, 0, 97, 0, 97, 0, 0
INVAR-51, Run: 015, F, 0, 238, 0, 95, 0, 95, 0, 0
INVAR-51, Run: 016, F, 0, 254, 0, 103, 0, 103, 0, 0
INVAR-51, Run: 017, F, 0, 280, 0, 116, 0, 116, 0, 0
INVAR-51, Run: 018, F, 0, 250, 0, 101, 0, 101, 0, 0
INVAR-51, Run: 019, F, 0, 246, 0, 99, 0, 99, 0, 0
INVAR-51, Run: 020, F, 0, 260, 0, 106, 0, 106, 0, 0
INVAR-51, Run: 021, F, 0, 250, 0, 101, 0, 101, 0, 0
INVAR-51, Run: 022, F, 0, 224, 0, 88, 0, 88, 0, 0
INVAR-51, Run: 023, F, 0, 220, 0, 86, 0, 86, 0, 0
INVAR-51, Run: 024, F, 0, 274, 0, 113, 0, 113, 0, 0
INVAR-51, Run: 025, F, 0, 286, 0, 119, 0, 119, 0, 0
INVAR-51, Run: 026, F, 0, 242, 0, 97, 0, 97, 0, 0
INVAR-51, Run: 027, F, 0, 242, 0, 97, 0, 97, 0, 0
INVAR-51, Run: 028, F, 0, 252, 0, 102, 0, 102, 0, 0
INVAR-51, Run: 029, F, 0, 276, 0, 114, 0, 114, 0, 0
INVAR-51, Run: 030, F, 0, 232, 0, 92, 0, 92, 0, 0
INVAR-51, Run: 031, F, 0, 230, 0, 91, 0, 91, 0, 0
INVAR-51, Run: 032, F, 0, 242, 0, 97, 0, 97, 0, 0
INVAR-51, Run: 033, F, 0, 286, 0, 119, 0, 119, 0, 0
INVAR-51, Run: 034, F, 0, 240, 0, 96, 0, 96, 0, 0
INVAR-51, Run: 035, F, 0, 266, 0, 109, 0, 109, 0, 0
INVAR-51, Run: 036, F, 0, 230, 0, 91, 0, 91, 0, 0
INVAR-51, Run: 037, F, 0, 220, 0, 86, 0, 86, 0, 0
INVAR-51, Run: 038, F, 0, 224, 0, 88, 0, 88, 0, 0
INVAR-51, Run: 039, F, 0, 242, 0, 97, 0, 97, 0, 0
INVAR-51, Run: 040, F, 0, 204, 0, 78, 0, 78, 0, 0
INVAR-51, Run: 041, F, 0, 252, 0, 102, 0, 102, 0, 0
INVAR-51, Run: 042, F, 0, 250, 0, 101, 0, 101, 0, 0
INVAR-51, Run: 043, F, 0, 248, 0, 100, 0, 100, 0, 0
INVAR-51, Run: 044, F, 0, 262, 0, 107, 0, 107, 0, 0
INVAR-51, Run: 045, F, 0, 290, 0, 121, 0, 121, 0, 0
INVAR-51, Run: 046, F, 0, 212, 0, 82, 0, 82, 0, 0
INVAR-51, Run: 047, F, 0, 254, 0, 103, 0, 103, 0, 0
INVAR-51, Run: 048, F, 0, 258, 0, 105, 0, 105, 0, 0
INVAR-51, Run: 049, F, 0, 264, 0, 108, 0, 108, 0, 0
INVAR-51, Run: 050, F, 0, 218, 0, 85, 0, 85, 0, 0
INVAR-51, Run: 051, F, 0, 274, 0, 113, 0, 113, 0, 0
INVAR-51, Run: 052, F, 0, 272, 0, 112, 0, 112, 0, 0
INVAR-51, Run: 053, F, 0, 254, 0, 103, 0, 103, 0, 0
INVAR-51, Run: 054, F, 0, 206, 0, 79, 0, 79, 0, 0
INVAR-51, Run: 055, F, 0, 268, 0, 110, 0, 110, 0, 0
INVAR-51, Run: 056, F, 0, 232, 0, 92, 0, 92, 0, 0
INVAR-51, Run: 057, F, 0, 266, 0, 109, 0, 109, 0, 0
INVAR-51, Run: 058, F, 0, 230, 0, 91, 0, 91, 0, 0
INVAR-51, Run: 059, F, 0, 242, 0, 97, 0, 97, 0, 0
INVAR-51, Run: 060, F, 0, 262, 0, 107, 0, 107, 0, 0
INVAR-51, Run: 061, F, 0, 264, 0, 108, 0, 108, 0, 0
INVAR-51, Run: 062, F, 0, 244, 0, 98, 0, 98, 0, 0
INVAR-51, Run: 063, F, 0, 264, 0, 108, 0, 108, 0, 0
INVAR-51, Run: 064, F, 0, 232, 0, 92, 0, 92, 0, 0
INVAR-51, Run: 065, F, 0, 256, 0, 104, 0, 104, 0, 0
INVAR-51, Run: 066, F, 0, 266, 0, 109, 0, 109, 0, 0
INVAR-51, Run: 067, F, 0, 222, 0, 87, 0, 87, 0, 0
INVAR-51, Run: 068, F, 0, 274, 0, 113, 0, 113, 0, 0
INVAR-51, Run: 069, F, 0, 262, 0, 107, 0, 107, 0, 0
INVAR-51, Run: 070, F, 0, 246, 0, 99, 0, 99, 0, 0
INVAR-51, Run: 071, F, 0, 282, 0, 117, 0, 117, 0, 0
INVAR-51, Run: 072, F, 0, 240, 0, 96, 0, 96, 0, 0
INVAR-51, Run: 073, F, 0, 222, 0, 87, 0, 87, 0, 0
INVAR-51, Run: 074, F, 0, 272, 0, 112, 0, 112, 0, 0
INVAR-51, Run: 075, F, 0, 236, 0, 94, 0, 94, 0, 0
INVAR-51, Run: 076, F, 0, 252, 0, 102, 0, 102, 0, 0
INVAR-51, Run: 077, F, 0, 304, 0, 128, 0, 128, 0, 0
INVAR-51, Run: 078, F, 0, 236, 0, 94, 0, 94, 0, 0
INVAR-51, Run: 079, F, 0, 228, 0, 90, 0, 90, 0, 0
INVAR-51, Run: 080, F, 0, 284, 0, 118, 0, 118, 0, 0
