Input Number, Run_Number, Result@ 100, Y, A, X1, B, C, PO, D, CO, PE, CE, E, F
3, Run: 003, P, 0, 0, 0, 0, 0, 0, 360, 132, 1, 0, 148, 0
3, Run: 004, P, 0, 0, 0, 0, 0, 0, 412, 80, 1, 2, 122, 0
3, Run: 005, P, 0, 0, 0, 0, 0, 0, 446, 46, 1, 3, 105, 0
3, Run: 006, P, 0, 0, 0, 0, 0, 0, 430, 62, 1, 3, 113, 0
3, Run: 007, P, 0, 0, 0, 0, 0, 0, 58, 434, 1, 0, 299, 0
3, Run: 008, P, 0, 0, 0, 0, 0, 0, 362, 130, 1, 1, 147, 0
3, Run: 009, P, 0, 0, 0, 0, 0, 0, 432, 60, 1, 3, 112, 0
3, Run: 010, P, 0, 0, 0, 0, 0, 0, 284, 208, 1, 5, 186, 0
3, Run: 011, P, 0, 0, 0, 0, 0, 0, 422, 70, 1, 1, 117, 0
3, Run: 012, P, 0, 0, 0, 0, 0, 0, 340, 152, 1, 2, 158, 0
3, Run: 013, P, 0, 0, 0, 0, 0, 0, 444, 48, 1, 1, 106, 0
3, Run: 014, P, 0, 0, 0, 0, 0, 0, 410, 82, 1, 2, 123, 0
3, Run: 015, P, 0, 0, 0, 0, 0, 0, 372, 120, 1, 0, 142, 0
3, Run: 016, P, 0, 0, 0, 0, 0, 0, 338, 154, 1, 1, 159, 0
3, Run: 017, P, 0, 0, 0, 0, 0, 0, 188, 304, 1, 4, 234, 0
3, Run: 018, P, 0, 0, 0, 0, 0, 0, 380, 112, 1, 0, 138, 0
3, Run: 019, P, 0, 0, 0, 0, 0, 0, 438, 54, 1, 1, 109, 0
3, Run: 020, P, 0, 0, 0, 0, 0, 0, 368, 124, 1, 2, 144, 0
3, Run: 021, P, 0, 0, 0, 0, 0, 0, 314, 178, 1, 1, 171, 0
3, Run: 022, P, 0, 0, 0, 0, 0, 0, 166, 326, 1, 0, 245, 0
3, Run: 023, P, 0, 0, 0, 0, 0, 0, 422, 70, 1, 1, 117, 0
3, Run: 024, P, 0, 0, 0, 0, 0, 0, 408, 84, 1, 2, 124, 0
3, Run: 025, P, 0, 0, 0, 0, 0, 0, 444, 48, 1, 2, 106, 0
3, Run: 026, P, 0, 0, 0, 0, 0, 0, 352, 140, 1, 3, 152, 0
3, Run: 027, P, 0, 0, 0, 0, 0, 0, 394, 98, 1, 1, 131, 0
3, Run: 028, P, 0, 0, 0, 0, 0, 0, 358, 134, 1, 1, 149, 0
3, Run: 029, P, 0, 0, 0, 0, 0, 0, 74, 418, 1, 2, 291, 0
3, Run: 030, P, 0, 0, 0, 0, 0, 0, 234, 258, 1, 2, 211, 0
3, Run: 031, P, 0, 0, 0, 0, 0, 0, 402, 90, 1, 2, 127, 0
3, Run: 032, P, 0, 0, 0, 0, 0, 0, 420, 72, 1, 2, 118, 0
3, Run: 033, P, 0, 0, 0, 0, 0, 0, 314, 178, 1, 1, 171, 0
3, Run: 034, P, 0, 0, 0, 0, 0, 0, 448, 44, 1, 2, 104, 0
3, Run: 035, P, 0, 0, 0, 0, 0, 0, 316, 176, 1, 2, 170, 0
3, Run: 036, P, 0, 0, 0, 0, 0, 0, 414, 78, 1, 2, 121, 0
3, Run: 037, P, 0, 0, 0, 0, 0, 0, 430, 62, 1, 3, 113, 0
3, Run: 038, P, 0, 0, 0, 0, 0, 0, 338, 154, 1, 1, 159, 0
3, Run: 039, P, 0, 0, 0, 0, 0, 0, 288, 204, 1, 1, 184, 0
3, Run: 040, P, 0, 0, 0, 0, 0, 0, 340, 152, 1, 2, 158, 0
3, Run: 041, P, 0, 0, 0, 0, 0, 0, 430, 62, 1, 3, 113, 0
3, Run: 042, P, 0, 0, 0, 0, 0, 0, 24, 468, 1, 3, 316, 0
3, Run: 043, P, 0, 0, 0, 0, 0, 0, 390, 102, 1, 3, 133, 0
3, Run: 044, P, 0, 0, 0, 0, 0, 0, 352, 140, 1, 1, 152, 0
3, Run: 045, P, 0, 0, 0, 0, 0, 0, 294, 198, 1, 1, 181, 0
3, Run: 046, P, 0, 0, 0, 0, 0, 0, 424, 68, 1, 5, 116, 0
3, Run: 047, P, 0, 0, 0, 0, 0, 0, 402, 90, 1, 0, 127, 0
3, Run: 048, P, 0, 0, 0, 0, 0, 0, 394, 98, 1, 4, 131, 0
3, Run: 049, P, 0, 0, 0, 0, 0, 0, 214, 278, 1, 1, 221, 0
3, Run: 050, P, 0, 0, 0, 0, 0, 0, 316, 176, 1, 0, 170, 0
3, Run: 051, P, 0, 0, 0, 0, 0, 0, 438, 54, 1, 5, 109, 0
3, Run: 052, P, 0, 0, 0, 0, 0, 0, 28, 464, 1, 0, 314, 0
3, Run: 053, P, 0, 0, 0, 0, 0, 0, 430, 62, 1, 4, 113, 0
3, Run: 054, P, 0, 0, 0, 0, 0, 0, 444, 48, 1, 1, 106, 0
3, Run: 055, P, 0, 0, 0, 0, 0, 0, 424, 68, 1, 1, 116, 0
3, Run: 056, P, 0, 0, 0, 0, 0, 0, 374, 118, 1, 3, 141, 0
3, Run: 057, P, 0, 0, 0, 0, 0, 0, 208, 284, 1, 2, 224, 0
3, Run: 058, P, 0, 0, 0, 0, 0, 0, 440, 52, 1, 2, 108, 0
3, Run: 059, P, 0, 0, 0, 0, 0, 0, 444, 48, 1, 0, 106, 0
3, Run: 060, P, 0, 0, 0, 0, 0, 0, 382, 110, 1, 4, 137, 0
3, Run: 061, P, 0, 0, 0, 0, 0, 0, 214, 278, 1, 1, 221, 0
3, Run: 062, P, 0, 0, 0, 0, 0, 0, 442, 50, 1, 2, 107, 0
3, Run: 063, P, 0, 0, 0, 0, 0, 0, 220, 272, 1, 1, 218, 0
3, Run: 064, P, 0, 0, 0, 0, 0, 0, 334, 158, 1, 1, 161, 0
3, Run: 065, P, 0, 0, 0, 0, 0, 0, 440, 52, 1, 3, 108, 0
3, Run: 066, P, 0, 0, 0, 0, 0, 0, 362, 130, 1, 1, 147, 0
3, Run: 067, P, 0, 0, 0, 0, 0, 0, 270, 222, 1, 3, 193, 0
3, Run: 068, P, 0, 0, 0, 0, 0, 0, 16, 476, 1, 0, 320, 0
3, Run: 069, P, 0, 0, 0, 0, 0, 0, 212, 280, 1, 0, 222, 0
3, Run: 070, P, 0, 0, 0, 0, 0, 0, 202, 290, 1, 1, 227, 0
3, Run: 071, P, 0, 0, 0, 0, 0, 0, 440, 52, 1, 0, 108, 0
3, Run: 072, P, 0, 0, 0, 0, 0, 0, 132, 360, 1, 1, 262, 0
3, Run: 073, P, 0, 0, 0, 0, 0, 0, 200, 292, 1, 2, 228, 0
3, Run: 074, P, 0, 0, 0, 0, 0, 0, 272, 220, 1, 2, 192, 0
3, Run: 075, P, 0, 0, 0, 0, 0, 0, 370, 122, 1, 3, 143, 0
3, Run: 076, P, 0, 0, 0, 0, 0, 0, 76, 416, 1, 1, 290, 0
3, Run: 077, P, 0, 0, 0, 0, 0, 0, 124, 368, 1, 1, 266, 0
3, Run: 078, P, 0, 0, 0, 0, 0, 0, 282, 210, 1, 1, 187, 0
3, Run: 079, P, 0, 0, 0, 0, 0, 0, 184, 308, 1, 2, 236, 0
3, Run: 080, P, 0, 0, 0, 0, 0, 0, 428, 64, 1, 3, 114, 0
3, Run: 081, P, 0, 0, 0, 0, 0, 0, 204, 288, 1, 3, 226, 0
3, Run: 082, P, 0, 0, 0, 0, 0, 0, 354, 138, 1, 2, 151, 0
3, Run: 083, P, 0, 0, 0, 0, 0, 0, 258, 234, 1, 3, 199, 0
3, Run: 084, P, 0, 0, 0, 0, 0, 0, 452, 40, 1, 1, 102, 0
3, Run: 085, P, 0, 0, 0, 0, 0, 0, 144, 348, 1, 1, 256, 0
3, Run: 086, P, 0, 0, 0, 0, 0, 0, 400, 92, 1, 0, 128, 0
3, Run: 087, P, 0, 0, 0, 0, 0, 0, 454, 38, 1, 2, 101, 0
3, Run: 088, P, 0, 0, 0, 0, 0, 0, 438, 54, 1, 2, 109, 0
3, Run: 089, P, 0, 0, 0, 0, 0, 0, 438, 54, 1, 1, 109, 0
3, Run: 090, P, 0, 0, 0, 0, 0, 0, 202, 290, 1, 1, 227, 0
3, Run: 091, P, 0, 0, 0, 0, 0, 0, 444, 48, 1, 5, 106, 0
3, Run: 092, P, 0, 0, 0, 0, 0, 0, 172, 320, 1, 1, 242, 0
3, Run: 093, P, 0, 0, 0, 0, 0, 0, 122, 370, 1, 2, 267, 0
3, Run: 094, P, 0, 0, 0, 0, 0, 0, 72, 420, 1, 0, 292, 0
3, Run: 095, P, 0, 0, 0, 0, 0, 0, 150, 342, 1, 1, 253, 0
3, Run: 096, P, 0, 0, 0, 0, 0, 0, 370, 122, 1, 0, 143, 0
3, Run: 097, P, 0, 0, 0, 0, 0, 0, 276, 216, 1, 3, 190, 0
3, Run: 098, P, 0, 0, 0, 0, 0, 0, 316, 176, 1, 2, 170, 0
3, Run: 099, P, 0, 0, 0, 0, 0, 0, 438, 54, 1, 2, 109, 0
3, Run: 100, P, 0, 0, 0, 0, 0, 0, 248, 244, 1, 3, 204, 0
4, Run: 001, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 002, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 003, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 004, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 005, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 006, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 007, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 008, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 009, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 010, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 011, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 012, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 013, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 014, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 015, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 016, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 017, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 018, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 019, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 020, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 021, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 022, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 023, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 024, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 025, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 026, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 027, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 028, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 029, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 030, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 031, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 032, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 033, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 034, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 035, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 036, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 037, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 038, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 039, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 040, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 041, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 042, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 043, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 044, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 045, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 046, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 047, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 048, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 049, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 050, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 051, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 052, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 053, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 054, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 055, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 056, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 057, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 058, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 059, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 060, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 061, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 062, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 063, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 064, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 065, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 066, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 067, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 068, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 069, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 070, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 071, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 072, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 073, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 074, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 075, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 076, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 077, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 078, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 079, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 080, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 081, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 082, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 083, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 084, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 085, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 086, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 087, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 088, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 089, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 090, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 091, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 092, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 093, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 094, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 095, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 096, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 097, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 098, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 099, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
4, Run: 100, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
5, Run: 001, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 002, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 003, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 004, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 005, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 006, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 007, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 008, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 009, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 010, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 011, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 012, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 013, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 014, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 015, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 016, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 017, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 018, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 019, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 020, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 021, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 022, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 023, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 024, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 025, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 026, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 027, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 028, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 029, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 030, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 031, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 032, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 033, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 034, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 035, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 036, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 037, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 038, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 039, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 040, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 041, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 042, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 043, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 044, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 045, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 046, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 047, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 048, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 049, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 050, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 051, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 052, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 053, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 054, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 055, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 056, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 057, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 058, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 059, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 060, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 061, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 062, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 063, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 064, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 065, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 066, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 067, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 068, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 069, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 070, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 071, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 072, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 073, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 074, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 075, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 076, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 077, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 078, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 079, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 080, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 081, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 082, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 083, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 084, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 085, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 086, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 087, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 088, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 089, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 090, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 091, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 092, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 093, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 094, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 095, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 096, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 097, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 098, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 099, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
5, Run: 100, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
6, Run: 001, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1
6, Run: 002, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1
6, Run: 003, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1
6, Run: 004, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1
6, Run: 005, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1
