Input Number, Run_Number, Result@ 100, Y, X, V, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-29, Run: 098, F, 2, 0, 0, 91, 0, 54, 0, 0, 54
INVAR-29, Run: 099, F, 0, 0, 1, 110, 0, 61, 0, 0, 60
INVAR-29, Run: 100, F, 2, 0, 2, 97, 0, 56, 0, 0, 54
INVAR-3, Run: 001, F, 1, 0, 1, 110, 38, 73, 6, 58, 58
INVAR-3, Run: 002, F, 1, 0, 0, 107, 38, 72, 6, 51, 65
INVAR-3, Run: 003, F, 3, 0, 2, 103, 39, 71, 3, 11, 100
INVAR-3, Run: 004, F, 2, 0, 0, 90, 40, 68, 0, 16, 92
INVAR-3, Run: 005, F, 2, 0, 1, 81, 39, 64, 3, 60, 45
INVAR-3, Run: 006, F, 0, 0, 1, 88, 39, 67, 3, 38, 70
INVAR-3, Run: 007, F, 0, 0, 1, 91, 39, 68, 3, 19, 90
INVAR-3, Run: 008, F, 0, 0, 1, 94, 39, 69, 3, 59, 51
INVAR-3, Run: 009, F, 3, 0, 0, 97, 39, 69, 3, 14, 97
INVAR-3, Run: 010, F, 2, 0, 0, 99, 38, 69, 6, 42, 71
INVAR-3, Run: 011, F, 2, 0, 0, 102, 40, 72, 0, 17, 95
INVAR-3, Run: 012, F, 1, 0, 0, 104, 40, 73, 0, 9, 104
INVAR-3, Run: 013, F, 0, 0, 2, 109, 39, 74, 3, 30, 84
INVAR-3, Run: 014, F, 0, 0, 1, 88, 39, 67, 3, 38, 70
INVAR-3, Run: 015, F, 0, 0, 1, 94, 39, 69, 3, 48, 62
INVAR-3, Run: 016, F, 2, 0, 0, 105, 39, 72, 3, 47, 67
INVAR-3, Run: 017, F, 2, 0, 0, 90, 38, 66, 6, 43, 67
INVAR-3, Run: 018, F, 1, 0, 1, 92, 39, 68, 3, 22, 87
INVAR-3, Run: 019, F, 2, 0, 0, 96, 39, 69, 3, 10, 101
INVAR-3, Run: 020, F, 2, 0, 1, 117, 39, 76, 3, 25, 92
INVAR-3, Run: 021, F, 0, 0, 1, 97, 39, 70, 3, 21, 90
INVAR-3, Run: 022, F, 3, 0, 0, 103, 39, 71, 3, 57, 56
INVAR-3, Run: 023, F, 1, 0, 1, 101, 39, 71, 3, 61, 51
INVAR-3, Run: 024, F, 0, 0, 1, 100, 38, 70, 6, 36, 77
INVAR-3, Run: 025, F, 3, 0, 0, 82, 39, 64, 3, 51, 55
INVAR-3, Run: 026, F, 1, 0, 0, 95, 39, 69, 3, 14, 97
INVAR-3, Run: 027, F, 1, 0, 1, 101, 39, 71, 3, 38, 74
INVAR-3, Run: 028, F, 0, 0, 2, 88, 39, 67, 3, 48, 59
INVAR-3, Run: 029, F, 2, 0, 0, 99, 39, 70, 3, 21, 91
INVAR-3, Run: 030, F, 1, 0, 0, 95, 39, 69, 3, 53, 58
INVAR-3, Run: 031, F, 2, 0, 1, 117, 40, 77, 0, 2, 114
INVAR-3, Run: 032, F, 1, 0, 2, 95, 40, 70, 0, 8, 100
INVAR-3, Run: 033, F, 1, 0, 0, 125, 39, 79, 3, 48, 73
INVAR-3, Run: 034, F, 2, 0, 0, 84, 39, 65, 3, 61, 46
INVAR-3, Run: 035, F, 0, 0, 1, 94, 39, 69, 3, 53, 57
INVAR-3, Run: 036, F, 0, 0, 1, 88, 39, 67, 3, 55, 53
INVAR-3, Run: 037, F, 2, 0, 0, 90, 39, 67, 3, 25, 84
INVAR-3, Run: 038, F, 0, 0, 1, 100, 38, 70, 6, 43, 70
INVAR-3, Run: 039, F, 2, 0, 0, 114, 39, 75, 3, 14, 103
INVAR-3, Run: 040, F, 2, 0, 0, 102, 39, 71, 3, 59, 54
INVAR-3, Run: 041, F, 2, 0, 0, 87, 39, 66, 3, 52, 56
INVAR-3, Run: 042, F, 1, 0, 0, 95, 38, 68, 6, 63, 49
INVAR-3, Run: 043, F, 2, 0, 0, 99, 39, 70, 3, 7, 105
INVAR-3, Run: 044, F, 1, 0, 1, 107, 39, 73, 3, 59, 55
INVAR-3, Run: 045, F, 2, 0, 0, 78, 38, 62, 6, 44, 62
INVAR-3, Run: 046, F, 0, 0, 1, 82, 39, 65, 3, 61, 45
INVAR-3, Run: 047, F, 0, 0, 1, 97, 40, 71, 0, 10, 100
INVAR-3, Run: 048, F, 2, 0, 0, 108, 39, 73, 3, 42, 73
INVAR-3, Run: 049, F, 2, 0, 0, 87, 39, 66, 3, 23, 85
INVAR-3, Run: 050, F, 2, 0, 0, 90, 39, 67, 3, 49, 60
INVAR-3, Run: 051, F, 1, 0, 0, 89, 38, 66, 6, 9, 101
INVAR-3, Run: 052, F, 2, 0, 0, 93, 39, 68, 3, 44, 66
INVAR-3, Run: 053, F, 1, 0, 0, 122, 39, 78, 3, 48, 72
INVAR-3, Run: 054, F, 1, 0, 0, 95, 39, 69, 3, 21, 90
INVAR-3, Run: 055, F, 2, 0, 0, 96, 39, 69, 3, 15, 96
INVAR-3, Run: 056, F, 0, 0, 1, 106, 39, 73, 3, 6, 108
INVAR-3, Run: 057, F, 1, 0, 1, 104, 39, 72, 3, 48, 65
INVAR-3, Run: 058, F, 1, 0, 1, 98, 39, 70, 3, 43, 68
INVAR-3, Run: 059, F, 1, 0, 0, 107, 39, 73, 3, 24, 91
INVAR-3, Run: 060, F, 0, 0, 1, 103, 39, 72, 3, 11, 102
INVAR-3, Run: 061, F, 2, 0, 0, 93, 39, 68, 3, 41, 69
INVAR-3, Run: 062, F, 1, 0, 0, 107, 40, 74, 0, 17, 97
INVAR-3, Run: 063, F, 2, 0, 0, 120, 39, 77, 3, 12, 107
INVAR-3, Run: 064, F, 0, 0, 1, 100, 39, 71, 3, 40, 72
INVAR-3, Run: 065, F, 2, 0, 0, 96, 40, 70, 0, 7, 103
INVAR-3, Run: 066, F, 3, 0, 1, 121, 39, 77, 3, 48, 70
INVAR-3, Run: 067, F, 2, 0, 0, 93, 39, 68, 3, 43, 67
INVAR-3, Run: 068, F, 1, 0, 1, 92, 39, 68, 3, 12, 97
INVAR-3, Run: 069, F, 0, 0, 1, 100, 39, 71, 3, 58, 54
INVAR-3, Run: 070, F, 0, 0, 2, 94, 39, 69, 3, 53, 56
INVAR-3, Run: 071, F, 2, 0, 0, 75, 39, 62, 3, 47, 57
INVAR-3, Run: 072, F, 0, 0, 1, 109, 38, 73, 6, 56, 60
INVAR-3, Run: 073, F, 2, 0, 0, 87, 39, 66, 3, 45, 63
INVAR-3, Run: 074, F, 2, 0, 0, 108, 39, 73, 3, 53, 62
INVAR-3, Run: 075, F, 0, 0, 1, 106, 38, 72, 6, 49, 66
INVAR-3, Run: 076, F, 3, 0, 0, 112, 39, 74, 3, 50, 66
INVAR-3, Run: 077, F, 2, 0, 0, 114, 39, 75, 3, 56, 61
INVAR-3, Run: 078, F, 2, 0, 0, 93, 40, 69, 0, 20, 89
INVAR-3, Run: 079, F, 2, 0, 0, 108, 39, 73, 3, 17, 98
INVAR-3, Run: 080, F, 2, 0, 0, 84, 38, 64, 6, 42, 66
INVAR-3, Run: 081, F, 1, 0, 1, 98, 39, 70, 3, 56, 55
INVAR-3, Run: 082, F, 2, 0, 0, 105, 39, 72, 3, 36, 78
INVAR-3, Run: 083, F, 0, 0, 2, 91, 39, 68, 3, 32, 76
INVAR-3, Run: 084, F, 0, 0, 1, 97, 39, 70, 3, 35, 76
INVAR-3, Run: 085, F, 2, 0, 0, 84, 39, 65, 3, 44, 63
INVAR-3, Run: 086, F, 1, 0, 0, 98, 39, 70, 3, 24, 88
INVAR-3, Run: 087, F, 2, 0, 0, 114, 39, 75, 3, 36, 81
INVAR-3, Run: 088, F, 2, 0, 0, 90, 38, 66, 6, 49, 61
INVAR-3, Run: 089, F, 1, 0, 0, 101, 38, 70, 6, 49, 65
INVAR-3, Run: 090, F, 2, 0, 0, 93, 40, 69, 0, 20, 89
INVAR-3, Run: 091, F, 2, 0, 0, 96, 39, 69, 3, 45, 66
INVAR-3, Run: 092, F, 3, 0, 0, 70, 38, 59, 6, 49, 54
INVAR-3, Run: 093, F, 2, 0, 0, 111, 38, 73, 6, 35, 82
INVAR-3, Run: 094, F, 2, 0, 0, 108, 38, 72, 6, 43, 73
INVAR-3, Run: 095, F, 1, 0, 1, 95, 39, 69, 3, 7, 103
INVAR-3, Run: 096, F, 0, 0, 1, 91, 39, 68, 3, 44, 65
INVAR-3, Run: 097, F, 2, 0, 0, 93, 39, 68, 3, 51, 59
INVAR-3, Run: 098, F, 2, 0, 0, 90, 38, 66, 6, 40, 70
INVAR-3, Run: 099, F, 0, 0, 1, 97, 39, 70, 3, 28, 83
INVAR-3, Run: 100, F, 1, 0, 0, 107, 39, 73, 3, 43, 72
INVAR-30, Run: 001, F, 2, 0, 0, 123, 0, 74, 0, 0, 74
INVAR-30, Run: 002, F, 2, 0, 0, 102, 0, 67, 0, 0, 67
INVAR-30, Run: 003, F, 2, 0, 0, 108, 0, 69, 0, 0, 69
INVAR-30, Run: 004, F, 1, 0, 0, 101, 0, 67, 0, 0, 67
INVAR-30, Run: 005, F, 0, 0, 1, 100, 0, 67, 0, 0, 66
INVAR-30, Run: 006, F, 0, 0, 1, 91, 0, 64, 0, 0, 63
INVAR-30, Run: 007, F, 1, 0, 1, 92, 0, 64, 0, 0, 63
INVAR-30, Run: 008, F, 1, 0, 0, 107, 0, 69, 0, 0, 69
INVAR-30, Run: 009, F, 0, 0, 2, 109, 0, 70, 0, 0, 68
INVAR-30, Run: 010, F, 1, 0, 1, 89, 0, 63, 0, 0, 62
INVAR-30, Run: 011, F, 1, 0, 1, 83, 0, 61, 0, 0, 60
INVAR-30, Run: 012, F, 2, 0, 0, 99, 0, 66, 0, 0, 66
INVAR-30, Run: 013, F, 1, 0, 1, 104, 0, 68, 0, 0, 67
INVAR-30, Run: 014, F, 1, 0, 1, 104, 0, 68, 0, 0, 67
INVAR-30, Run: 015, F, 2, 0, 0, 102, 0, 67, 0, 0, 67
INVAR-30, Run: 016, F, 0, 0, 1, 103, 0, 68, 0, 0, 67
INVAR-30, Run: 017, F, 2, 0, 0, 99, 0, 66, 0, 0, 66
INVAR-30, Run: 018, F, 2, 0, 0, 90, 0, 63, 0, 0, 63
INVAR-30, Run: 019, F, 0, 0, 2, 115, 0, 72, 0, 0, 70
INVAR-30, Run: 020, F, 2, 0, 0, 99, 0, 66, 0, 0, 66
INVAR-30, Run: 021, F, 2, 0, 1, 114, 0, 71, 0, 0, 70
INVAR-30, Run: 022, F, 1, 0, 2, 101, 0, 67, 0, 0, 65
INVAR-30, Run: 023, F, 0, 0, 2, 100, 0, 67, 0, 0, 65
INVAR-30, Run: 024, F, 2, 0, 0, 114, 0, 71, 0, 0, 71
INVAR-30, Run: 025, F, 0, 0, 1, 97, 0, 66, 0, 0, 65
INVAR-30, Run: 026, F, 1, 0, 1, 95, 0, 65, 0, 0, 64
INVAR-30, Run: 027, F, 1, 0, 1, 92, 0, 64, 0, 0, 63
INVAR-30, Run: 028, F, 0, 0, 1, 91, 0, 64, 0, 0, 63
INVAR-30, Run: 029, F, 1, 0, 1, 119, 0, 73, 0, 0, 72
INVAR-30, Run: 030, F, 2, 0, 0, 120, 0, 73, 0, 0, 73
INVAR-30, Run: 031, F, 1, 0, 0, 107, 0, 69, 0, 0, 69
INVAR-30, Run: 032, F, 2, 0, 0, 105, 0, 68, 0, 0, 68
INVAR-30, Run: 033, F, 2, 0, 0, 102, 0, 67, 0, 0, 67
INVAR-30, Run: 034, F, 0, 0, 1, 91, 0, 64, 0, 0, 63
INVAR-30, Run: 035, F, 1, 0, 1, 95, 0, 65, 0, 0, 64
INVAR-30, Run: 036, F, 1, 0, 1, 98, 0, 66, 0, 0, 65
INVAR-30, Run: 037, F, 1, 0, 1, 113, 0, 71, 0, 0, 70
INVAR-30, Run: 038, F, 2, 0, 0, 93, 0, 64, 0, 0, 64
INVAR-30, Run: 039, F, 1, 0, 1, 98, 0, 66, 0, 0, 65
INVAR-30, Run: 040, F, 2, 0, 0, 111, 0, 70, 0, 0, 70
INVAR-30, Run: 041, F, 0, 0, 1, 97, 0, 66, 0, 0, 65
INVAR-30, Run: 042, F, 0, 0, 1, 91, 0, 64, 0, 0, 63
INVAR-30, Run: 043, F, 2, 0, 0, 90, 0, 63, 0, 0, 63
INVAR-30, Run: 044, F, 1, 0, 0, 110, 0, 70, 0, 0, 70
INVAR-30, Run: 045, F, 2, 0, 0, 105, 0, 68, 0, 0, 68
INVAR-30, Run: 046, F, 1, 0, 1, 101, 0, 67, 0, 0, 66
INVAR-30, Run: 047, F, 0, 0, 1, 103, 0, 68, 0, 0, 67
INVAR-30, Run: 048, F, 2, 0, 0, 93, 0, 64, 0, 0, 64
INVAR-30, Run: 049, F, 1, 0, 1, 98, 0, 66, 0, 0, 65
INVAR-30, Run: 050, F, 2, 0, 0, 93, 0, 64, 0, 0, 64
INVAR-30, Run: 051, F, 2, 0, 1, 78, 0, 59, 0, 0, 58
INVAR-30, Run: 052, F, 2, 0, 0, 96, 0, 65, 0, 0, 65
INVAR-30, Run: 053, F, 2, 0, 0, 93, 0, 64, 0, 0, 64
INVAR-30, Run: 054, F, 2, 0, 0, 105, 0, 68, 0, 0, 68
INVAR-30, Run: 055, F, 2, 0, 0, 84, 0, 61, 0, 0, 61
INVAR-30, Run: 056, F, 0, 0, 1, 94, 0, 65, 0, 0, 64
INVAR-30, Run: 057, F, 1, 0, 1, 110, 0, 70, 0, 0, 69
INVAR-30, Run: 058, F, 2, 0, 0, 102, 0, 67, 0, 0, 67
INVAR-30, Run: 059, F, 1, 0, 1, 104, 0, 68, 0, 0, 67
INVAR-30, Run: 060, F, 2, 0, 0, 111, 0, 70, 0, 0, 70
INVAR-30, Run: 061, F, 2, 0, 0, 108, 0, 69, 0, 0, 69
INVAR-30, Run: 062, F, 0, 0, 1, 103, 0, 68, 0, 0, 67
INVAR-30, Run: 063, F, 0, 0, 1, 100, 0, 67, 0, 0, 66
INVAR-30, Run: 064, F, 0, 0, 1, 97, 0, 66, 0, 0, 65
INVAR-30, Run: 065, F, 2, 0, 0, 99, 0, 66, 0, 0, 66
INVAR-30, Run: 066, F, 2, 0, 0, 87, 0, 62, 0, 0, 62
INVAR-30, Run: 067, F, 2, 0, 1, 90, 0, 63, 0, 0, 62
INVAR-30, Run: 068, F, 2, 0, 0, 93, 0, 64, 0, 0, 64
INVAR-30, Run: 069, F, 2, 0, 0, 90, 0, 63, 0, 0, 63
INVAR-30, Run: 070, F, 1, 0, 1, 101, 0, 67, 0, 0, 66
INVAR-30, Run: 071, F, 1, 0, 1, 116, 0, 72, 0, 0, 71
INVAR-30, Run: 072, F, 2, 0, 1, 99, 0, 66, 0, 0, 65
INVAR-30, Run: 073, F, 0, 0, 1, 97, 0, 66, 0, 0, 65
INVAR-30, Run: 074, F, 0, 0, 2, 76, 0, 59, 0, 0, 57
INVAR-30, Run: 075, F, 0, 0, 1, 100, 0, 67, 0, 0, 66
INVAR-30, Run: 076, F, 0, 0, 2, 121, 0, 74, 0, 0, 72
INVAR-30, Run: 077, F, 2, 0, 0, 87, 0, 62, 0, 0, 62
INVAR-30, Run: 078, F, 0, 0, 1, 97, 0, 66, 0, 0, 65
INVAR-30, Run: 079, F, 0, 0, 1, 103, 0, 68, 0, 0, 67
INVAR-30, Run: 080, F, 2, 0, 0, 105, 0, 68, 0, 0, 68
INVAR-30, Run: 081, F, 0, 0, 1, 97, 0, 66, 0, 0, 65
INVAR-30, Run: 082, F, 0, 0, 1, 88, 0, 63, 0, 0, 62
INVAR-30, Run: 083, F, 0, 0, 1, 109, 0, 70, 0, 0, 69
INVAR-30, Run: 084, F, 1, 0, 1, 95, 0, 65, 0, 0, 64
INVAR-30, Run: 085, F, 2, 0, 1, 108, 0, 69, 0, 0, 68
INVAR-30, Run: 086, F, 0, 0, 1, 112, 0, 71, 0, 0, 70
INVAR-30, Run: 087, F, 2, 0, 0, 108, 0, 69, 0, 0, 69
INVAR-30, Run: 088, F, 1, 0, 0, 101, 0, 67, 0, 0, 67
INVAR-30, Run: 089, F, 2, 0, 0, 105, 0, 68, 0, 0, 68
INVAR-30, Run: 090, F, 2, 0, 0, 102, 0, 67, 0, 0, 67
INVAR-30, Run: 091, F, 0, 0, 1, 112, 0, 71, 0, 0, 70
INVAR-30, Run: 092, F, 2, 0, 0, 78, 0, 59, 0, 0, 59
INVAR-30, Run: 093, F, 2, 0, 0, 108, 0, 69, 0, 0, 69
INVAR-30, Run: 094, F, 2, 0, 0, 102, 0, 67, 0, 0, 67
INVAR-30, Run: 095, F, 2, 0, 0, 105, 0, 68, 0, 0, 68
INVAR-30, Run: 096, F, 1, 0, 1, 110, 0, 70, 0, 0, 69
INVAR-30, Run: 097, F, 0, 0, 1, 115, 0, 72, 0, 0, 71
INVAR-30, Run: 098, F, 1, 0, 0, 98, 0, 66, 0, 0, 66
INVAR-30, Run: 099, F, 1, 0, 1, 89, 0, 63, 0, 0, 62
INVAR-30, Run: 100, F, 0, 0, 1, 109, 0, 70, 0, 0, 69
INVAR-31, Run: 001, F, 2, 0, 0, 110, 0, 36, 0, 0, 36
INVAR-31, Run: 002, F, 1, 0, 0, 106, 0, 35, 0, 0, 35
INVAR-31, Run: 003, F, 1, 0, 1, 103, 0, 34, 0, 0, 33
INVAR-31, Run: 004, F, 2, 0, 0, 116, 0, 38, 0, 0, 38
INVAR-31, Run: 005, F, 2, 0, 0, 101, 0, 33, 0, 0, 33
INVAR-31, Run: 006, F, 0, 0, 1, 87, 0, 29, 0, 0, 28
INVAR-31, Run: 007, F, 0, 0, 1, 102, 0, 34, 0, 0, 33
INVAR-31, Run: 008, F, 0, 0, 2, 108, 0, 36, 0, 0, 34
INVAR-31, Run: 009, F, 0, 0, 1, 87, 0, 29, 0, 0, 28
INVAR-31, Run: 010, F, 0, 0, 1, 96, 0, 32, 0, 0, 31
INVAR-31, Run: 011, F, 0, 0, 2, 114, 0, 38, 0, 0, 36
INVAR-31, Run: 012, F, 1, 0, 1, 106, 0, 35, 0, 0, 34
INVAR-31, Run: 013, F, 0, 0, 1, 87, 0, 29, 0, 0, 28
INVAR-31, Run: 014, F, 0, 0, 1, 105, 0, 35, 0, 0, 34
INVAR-31, Run: 015, F, 1, 0, 1, 91, 0, 30, 0, 0, 29
INVAR-31, Run: 016, F, 1, 0, 0, 112, 0, 37, 0, 0, 37
INVAR-31, Run: 017, F, 2, 0, 1, 98, 0, 32, 0, 0, 31
INVAR-31, Run: 018, F, 0, 0, 1, 102, 0, 34, 0, 0, 33
INVAR-31, Run: 019, F, 1, 0, 0, 91, 0, 30, 0, 0, 30
INVAR-31, Run: 020, F, 2, 0, 1, 116, 0, 38, 0, 0, 37
INVAR-31, Run: 021, F, 0, 0, 1, 75, 0, 25, 0, 0, 24
INVAR-31, Run: 022, F, 2, 0, 1, 86, 0, 28, 0, 0, 27
INVAR-31, Run: 023, F, 2, 0, 0, 92, 0, 30, 0, 0, 30
INVAR-31, Run: 024, F, 2, 0, 0, 107, 0, 35, 0, 0, 35
INVAR-31, Run: 025, F, 2, 0, 0, 104, 0, 34, 0, 0, 34
INVAR-31, Run: 026, F, 2, 0, 0, 98, 0, 32, 0, 0, 32
INVAR-31, Run: 027, F, 1, 0, 1, 103, 0, 34, 0, 0, 33
INVAR-31, Run: 028, F, 1, 0, 1, 103, 0, 34, 0, 0, 33
INVAR-31, Run: 029, F, 2, 0, 0, 128, 0, 42, 0, 0, 42
INVAR-31, Run: 030, F, 2, 0, 1, 98, 0, 32, 0, 0, 31
INVAR-31, Run: 031, F, 2, 0, 0, 98, 0, 32, 0, 0, 32
INVAR-31, Run: 032, F, 1, 0, 1, 121, 0, 40, 0, 0, 39
INVAR-31, Run: 033, F, 1, 0, 0, 100, 0, 33, 0, 0, 33
INVAR-31, Run: 034, F, 1, 0, 0, 88, 0, 29, 0, 0, 29
INVAR-31, Run: 035, F, 1, 0, 0, 97, 0, 32, 0, 0, 32
INVAR-31, Run: 036, F, 0, 0, 1, 99, 0, 33, 0, 0, 32
INVAR-31, Run: 037, F, 0, 0, 1, 87, 0, 29, 0, 0, 28
INVAR-31, Run: 038, F, 0, 0, 1, 108, 0, 36, 0, 0, 35
INVAR-31, Run: 039, F, 0, 0, 1, 90, 0, 30, 0, 0, 29
INVAR-31, Run: 040, F, 0, 0, 1, 99, 0, 33, 0, 0, 32
INVAR-31, Run: 041, F, 1, 0, 1, 103, 0, 34, 0, 0, 33
INVAR-31, Run: 042, F, 0, 0, 1, 96, 0, 32, 0, 0, 31
INVAR-31, Run: 043, F, 0, 0, 1, 105, 0, 35, 0, 0, 34
INVAR-31, Run: 044, F, 0, 0, 1, 105, 0, 35, 0, 0, 34
INVAR-31, Run: 045, F, 0, 0, 1, 102, 0, 34, 0, 0, 33
INVAR-31, Run: 046, F, 0, 0, 2, 105, 0, 35, 0, 0, 33
INVAR-31, Run: 047, F, 1, 0, 0, 97, 0, 32, 0, 0, 32
INVAR-31, Run: 048, F, 0, 0, 1, 111, 0, 37, 0, 0, 36
INVAR-31, Run: 049, F, 0, 0, 1, 87, 0, 29, 0, 0, 28
INVAR-31, Run: 050, F, 0, 0, 1, 87, 0, 29, 0, 0, 28
INVAR-31, Run: 051, F, 1, 0, 0, 124, 0, 41, 0, 0, 41
INVAR-31, Run: 052, F, 1, 0, 1, 106, 0, 35, 0, 0, 34
INVAR-31, Run: 053, F, 1, 0, 0, 103, 0, 34, 0, 0, 34
INVAR-31, Run: 054, F, 1, 0, 1, 109, 0, 36, 0, 0, 35
INVAR-31, Run: 055, F, 1, 0, 1, 97, 0, 32, 0, 0, 31
INVAR-31, Run: 056, F, 2, 0, 0, 107, 0, 35, 0, 0, 35
INVAR-31, Run: 057, F, 0, 0, 1, 96, 0, 32, 0, 0, 31
INVAR-31, Run: 058, F, 2, 0, 0, 113, 0, 37, 0, 0, 37
INVAR-31, Run: 059, F, 2, 0, 1, 116, 0, 38, 0, 0, 37
INVAR-31, Run: 060, F, 2, 0, 1, 92, 0, 30, 0, 0, 29
INVAR-31, Run: 061, F, 0, 0, 1, 102, 0, 34, 0, 0, 33
INVAR-31, Run: 062, F, 0, 0, 1, 111, 0, 37, 0, 0, 36
INVAR-31, Run: 063, F, 0, 0, 1, 99, 0, 33, 0, 0, 32
INVAR-31, Run: 064, F, 0, 0, 1, 93, 0, 31, 0, 0, 30
INVAR-31, Run: 065, F, 1, 0, 1, 97, 0, 32, 0, 0, 31
INVAR-31, Run: 066, F, 0, 0, 1, 90, 0, 30, 0, 0, 29
INVAR-31, Run: 067, F, 3, 0, 2, 93, 0, 30, 0, 0, 28
INVAR-31, Run: 068, F, 2, 0, 0, 92, 0, 30, 0, 0, 30
INVAR-31, Run: 069, F, 2, 0, 0, 113, 0, 37, 0, 0, 37
INVAR-31, Run: 070, F, 0, 0, 1, 111, 0, 37, 0, 0, 36
INVAR-31, Run: 071, F, 1, 0, 1, 97, 0, 32, 0, 0, 31
INVAR-31, Run: 072, F, 2, 0, 0, 101, 0, 33, 0, 0, 33
INVAR-31, Run: 073, F, 0, 0, 1, 117, 0, 39, 0, 0, 38
INVAR-31, Run: 074, F, 0, 0, 1, 108, 0, 36, 0, 0, 35
INVAR-31, Run: 075, F, 2, 0, 0, 95, 0, 31, 0, 0, 31
INVAR-31, Run: 076, F, 2, 0, 0, 101, 0, 33, 0, 0, 33
INVAR-31, Run: 077, F, 1, 0, 0, 103, 0, 34, 0, 0, 34
INVAR-31, Run: 078, F, 1, 0, 0, 109, 0, 36, 0, 0, 36
INVAR-31, Run: 079, F, 1, 0, 0, 103, 0, 34, 0, 0, 34
INVAR-31, Run: 080, F, 3, 0, 0, 105, 0, 34, 0, 0, 34
INVAR-31, Run: 081, F, 1, 0, 0, 103, 0, 34, 0, 0, 34
INVAR-31, Run: 082, F, 0, 0, 1, 90, 0, 30, 0, 0, 29
INVAR-31, Run: 083, F, 0, 0, 1, 84, 0, 28, 0, 0, 27
INVAR-31, Run: 084, F, 0, 0, 1, 90, 0, 30, 0, 0, 29
INVAR-31, Run: 085, F, 2, 0, 0, 95, 0, 31, 0, 0, 31
INVAR-31, Run: 086, F, 2, 0, 0, 101, 0, 33, 0, 0, 33
INVAR-31, Run: 087, F, 2, 0, 0, 119, 0, 39, 0, 0, 39
INVAR-31, Run: 088, F, 2, 0, 1, 107, 0, 35, 0, 0, 34
INVAR-31, Run: 089, F, 0, 0, 2, 102, 0, 34, 0, 0, 32
INVAR-31, Run: 090, F, 1, 0, 1, 106, 0, 35, 0, 0, 34
INVAR-31, Run: 091, F, 2, 0, 0, 95, 0, 31, 0, 0, 31
INVAR-31, Run: 092, F, 1, 0, 0, 91, 0, 30, 0, 0, 30
INVAR-31, Run: 093, F, 1, 0, 1, 100, 0, 33, 0, 0, 32
INVAR-31, Run: 094, F, 2, 0, 0, 95, 0, 31, 0, 0, 31
INVAR-31, Run: 095, F, 0, 0, 1, 99, 0, 33, 0, 0, 32
INVAR-31, Run: 096, F, 1, 0, 0, 106, 0, 35, 0, 0, 35
INVAR-31, Run: 097, F, 1, 0, 0, 79, 0, 26, 0, 0, 26
INVAR-31, Run: 098, F, 1, 0, 0, 106, 0, 35, 0, 0, 35
INVAR-31, Run: 099, F, 4, 0, 0, 91, 0, 29, 0, 0, 29
INVAR-31, Run: 100, F, 1, 0, 1, 100, 0, 33, 0, 0, 32
INVAR-32, Run: 001, F, 0, 0, 1, 106, 0, 52, 0, 0, 51
INVAR-32, Run: 002, F, 2, 0, 0, 105, 0, 51, 0, 0, 51
INVAR-32, Run: 003, F, 0, 0, 1, 91, 0, 47, 0, 0, 46
INVAR-32, Run: 004, F, 1, 0, 0, 113, 0, 54, 0, 0, 54
INVAR-32, Run: 005, F, 2, 0, 0, 117, 0, 55, 0, 0, 55
INVAR-32, Run: 006, F, 1, 0, 2, 77, 0, 42, 0, 0, 40
INVAR-32, Run: 007, F, 1, 0, 0, 77, 0, 42, 0, 0, 42
INVAR-32, Run: 008, F, 0, 0, 1, 100, 0, 50, 0, 0, 49
INVAR-32, Run: 009, F, 1, 0, 1, 92, 0, 47, 0, 0, 46
INVAR-32, Run: 010, F, 0, 0, 1, 91, 0, 47, 0, 0, 46
INVAR-32, Run: 011, F, 1, 0, 0, 83, 0, 44, 0, 0, 44
INVAR-32, Run: 012, F, 2, 0, 0, 102, 0, 50, 0, 0, 50
INVAR-32, Run: 013, F, 1, 0, 0, 92, 0, 47, 0, 0, 47
INVAR-32, Run: 014, F, 1, 0, 1, 98, 0, 49, 0, 0, 48
INVAR-32, Run: 015, F, 1, 0, 0, 107, 0, 52, 0, 0, 52
INVAR-32, Run: 016, F, 1, 0, 1, 119, 0, 56, 0, 0, 55
INVAR-32, Run: 017, F, 2, 0, 0, 102, 0, 50, 0, 0, 50
INVAR-32, Run: 018, F, 1, 0, 0, 101, 0, 50, 0, 0, 50
INVAR-32, Run: 019, F, 0, 0, 2, 97, 0, 49, 0, 0, 47
INVAR-32, Run: 020, F, 2, 0, 0, 102, 0, 50, 0, 0, 50
INVAR-32, Run: 021, F, 1, 0, 0, 113, 0, 54, 0, 0, 54
INVAR-32, Run: 022, F, 2, 0, 0, 117, 0, 55, 0, 0, 55
INVAR-32, Run: 023, F, 1, 0, 1, 110, 0, 53, 0, 0, 52
INVAR-32, Run: 024, F, 3, 0, 0, 82, 0, 43, 0, 0, 43
INVAR-32, Run: 025, F, 0, 0, 1, 97, 0, 49, 0, 0, 48
INVAR-32, Run: 026, F, 2, 0, 0, 96, 0, 48, 0, 0, 48
INVAR-32, Run: 027, F, 1, 0, 0, 119, 0, 56, 0, 0, 56
INVAR-32, Run: 028, F, 2, 0, 1, 105, 0, 51, 0, 0, 50
