Input Number, Run_Number, Result@ 100, CO, CE, X1, A, B, C, PO, D, Y, PE, E, F
INVAR-2, Run: 068, P, 104, 9982, 0, 0, 0, 0, 0, 64, 0, 1, 80, 0
INVAR-2, Run: 069, P, 122, 11587, 0, 0, 0, 0, 0, 46, 0, 1, 89, 0
INVAR-2, Run: 070, P, 64, 6353, 0, 0, 0, 0, 0, 104, 0, 1, 60, 0
INVAR-2, Run: 071, P, 106, 10235, 0, 0, 0, 0, 0, 62, 0, 1, 81, 0
INVAR-2, Run: 072, P, 58, 5504, 0, 0, 0, 0, 0, 110, 0, 1, 57, 0
INVAR-2, Run: 073, P, 146, 14004, 0, 0, 0, 0, 0, 22, 0, 1, 101, 0
INVAR-2, Run: 074, P, 134, 12879, 0, 0, 0, 0, 0, 34, 0, 1, 95, 0
INVAR-2, Run: 075, P, 154, 14943, 0, 0, 0, 0, 0, 14, 0, 1, 105, 0
INVAR-2, Run: 076, P, 166, 15752, 0, 0, 0, 0, 0, 2, 0, 1, 111, 0
INVAR-2, Run: 077, P, 88, 8407, 0, 0, 0, 0, 0, 80, 0, 1, 72, 0
INVAR-2, Run: 078, P, 54, 5188, 0, 0, 0, 0, 0, 114, 0, 1, 55, 0
INVAR-2, Run: 079, P, 94, 8990, 0, 0, 0, 0, 0, 74, 0, 1, 75, 0
INVAR-2, Run: 080, P, 96, 9190, 0, 0, 0, 0, 0, 72, 0, 1, 76, 0
INVAR-2, Run: 081, P, 110, 10569, 0, 0, 0, 0, 0, 58, 0, 1, 83, 0
INVAR-2, Run: 082, P, 54, 5120, 0, 0, 0, 0, 0, 114, 0, 1, 55, 0
INVAR-2, Run: 083, P, 34, 3215, 0, 0, 0, 0, 0, 134, 0, 1, 45, 0
INVAR-2, Run: 084, P, 68, 6607, 0, 0, 0, 0, 0, 100, 0, 1, 62, 0
INVAR-2, Run: 085, P, 112, 10707, 0, 0, 0, 0, 0, 56, 0, 1, 84, 0
INVAR-2, Run: 086, P, 104, 10078, 0, 0, 0, 0, 0, 64, 0, 1, 80, 0
INVAR-2, Run: 087, P, 58, 5511, 0, 0, 0, 0, 0, 110, 0, 1, 57, 0
INVAR-2, Run: 088, P, 142, 13674, 0, 0, 0, 0, 0, 26, 0, 1, 99, 0
INVAR-2, Run: 089, P, 98, 9482, 0, 0, 0, 0, 0, 70, 0, 1, 77, 0
INVAR-2, Run: 090, P, 168, 15797, 0, 0, 0, 0, 0, 0, 0, 1, 112, 0
INVAR-2, Run: 091, P, 146, 14039, 0, 0, 0, 0, 0, 22, 0, 1, 101, 0
INVAR-2, Run: 092, P, 136, 12907, 0, 0, 0, 0, 0, 32, 0, 1, 96, 0
INVAR-2, Run: 093, P, 124, 11930, 0, 0, 0, 0, 0, 44, 0, 1, 90, 0
INVAR-2, Run: 094, P, 128, 12227, 0, 0, 0, 0, 0, 40, 0, 1, 92, 0
INVAR-2, Run: 095, P, 74, 7187, 0, 0, 0, 0, 0, 94, 0, 1, 65, 0
INVAR-2, Run: 096, P, 140, 13561, 0, 0, 0, 0, 0, 28, 0, 1, 98, 0
INVAR-2, Run: 097, P, 156, 14894, 0, 0, 0, 0, 0, 12, 0, 1, 106, 0
INVAR-2, Run: 098, P, 164, 15091, 0, 0, 0, 0, 0, 4, 0, 1, 110, 0
INVAR-2, Run: 099, P, 70, 6797, 0, 0, 0, 0, 0, 98, 0, 1, 63, 0
INVAR-2, Run: 100, P, 60, 5695, 0, 0, 0, 0, 0, 108, 0, 1, 58, 0
INVAR-3, Run: 001, P, 436, 41754, 0, 0, 0, 0, 0, 56, 0, 1, 300, 0
INVAR-3, Run: 002, P, 238, 22640, 0, 0, 0, 0, 0, 254, 0, 1, 201, 0
INVAR-3, Run: 003, P, 118, 11182, 0, 0, 0, 0, 0, 374, 0, 1, 141, 0
INVAR-3, Run: 004, P, 490, 46361, 0, 0, 0, 0, 0, 2, 0, 1, 327, 0
INVAR-3, Run: 005, P, 388, 36926, 0, 0, 0, 0, 0, 104, 0, 1, 276, 0
INVAR-3, Run: 006, P, 482, 45184, 0, 0, 0, 0, 0, 10, 0, 1, 323, 0
INVAR-3, Run: 007, P, 492, 46487, 0, 0, 0, 0, 0, 0, 0, 1, 328, 0
INVAR-3, Run: 008, P, 354, 33675, 0, 0, 0, 0, 0, 138, 0, 1, 259, 0
INVAR-3, Run: 009, P, 474, 44961, 0, 0, 0, 0, 0, 18, 0, 1, 319, 0
INVAR-3, Run: 010, P, 456, 42991, 0, 0, 0, 0, 0, 36, 0, 1, 310, 0
INVAR-3, Run: 011, P, 454, 43375, 0, 0, 0, 0, 0, 38, 0, 1, 309, 0
INVAR-3, Run: 012, P, 486, 45711, 0, 0, 0, 0, 0, 6, 0, 1, 325, 0
INVAR-3, Run: 013, P, 306, 29308, 0, 0, 0, 0, 0, 186, 0, 1, 235, 0
INVAR-3, Run: 014, P, 482, 45783, 0, 0, 0, 0, 0, 10, 0, 1, 323, 0
INVAR-3, Run: 015, P, 442, 42275, 0, 0, 0, 0, 0, 50, 0, 1, 303, 0
INVAR-3, Run: 016, P, 486, 45872, 0, 0, 0, 0, 0, 6, 0, 1, 325, 0
INVAR-3, Run: 017, P, 372, 35409, 0, 0, 0, 0, 0, 120, 0, 1, 268, 0
INVAR-3, Run: 018, P, 340, 32902, 0, 0, 0, 0, 0, 152, 0, 1, 252, 0
INVAR-3, Run: 019, P, 488, 45912, 0, 0, 0, 0, 0, 4, 0, 1, 326, 0
INVAR-3, Run: 020, P, 406, 38926, 0, 0, 0, 0, 0, 86, 0, 1, 285, 0
INVAR-3, Run: 021, P, 474, 44473, 0, 0, 0, 0, 0, 18, 0, 1, 319, 0
INVAR-3, Run: 022, P, 456, 42790, 0, 0, 0, 0, 0, 36, 0, 1, 310, 0
INVAR-3, Run: 023, P, 482, 45702, 0, 0, 0, 0, 0, 10, 0, 1, 323, 0
INVAR-3, Run: 024, P, 326, 31315, 0, 0, 0, 0, 0, 166, 0, 1, 245, 0
INVAR-3, Run: 025, P, 456, 43216, 0, 0, 0, 0, 0, 36, 0, 1, 310, 0
INVAR-3, Run: 026, P, 444, 42629, 0, 0, 0, 0, 0, 48, 0, 1, 304, 0
INVAR-3, Run: 027, P, 334, 32104, 0, 0, 0, 0, 0, 158, 0, 1, 249, 0
INVAR-3, Run: 028, P, 456, 43088, 0, 0, 0, 0, 0, 36, 0, 1, 310, 0
INVAR-3, Run: 029, P, 440, 41754, 0, 0, 0, 0, 0, 52, 0, 1, 302, 0
INVAR-3, Run: 030, P, 480, 45883, 0, 0, 0, 0, 0, 12, 0, 1, 322, 0
INVAR-3, Run: 031, P, 394, 37582, 0, 0, 0, 0, 0, 98, 0, 1, 279, 0
INVAR-3, Run: 032, P, 244, 23496, 0, 0, 0, 0, 0, 248, 0, 1, 204, 0
INVAR-3, Run: 033, P, 476, 45482, 0, 0, 0, 0, 0, 16, 0, 1, 320, 0
INVAR-3, Run: 034, P, 478, 45666, 0, 0, 0, 0, 0, 14, 0, 1, 321, 0
INVAR-3, Run: 035, P, 478, 45593, 0, 0, 0, 0, 0, 14, 0, 1, 321, 0
INVAR-3, Run: 036, P, 402, 38384, 0, 0, 0, 0, 0, 90, 0, 1, 283, 0
INVAR-3, Run: 037, P, 454, 43243, 0, 0, 0, 0, 0, 38, 0, 1, 309, 0
INVAR-3, Run: 038, P, 428, 40553, 0, 0, 0, 0, 0, 64, 0, 1, 296, 0
INVAR-3, Run: 039, P, 370, 35620, 0, 0, 0, 0, 0, 122, 0, 1, 267, 0
INVAR-3, Run: 040, P, 420, 40329, 0, 0, 0, 0, 0, 72, 0, 1, 292, 0
INVAR-3, Run: 041, P, 462, 43586, 0, 0, 0, 0, 0, 30, 0, 1, 313, 0
INVAR-3, Run: 042, P, 322, 30968, 0, 0, 0, 0, 0, 170, 0, 1, 243, 0
INVAR-3, Run: 043, P, 372, 35740, 0, 0, 0, 0, 0, 120, 0, 1, 268, 0
INVAR-3, Run: 044, P, 192, 18344, 0, 0, 0, 0, 0, 300, 0, 1, 178, 0
INVAR-3, Run: 045, P, 488, 45791, 0, 0, 0, 0, 0, 4, 0, 1, 326, 0
INVAR-3, Run: 046, P, 448, 42467, 0, 0, 0, 0, 0, 44, 0, 1, 306, 0
INVAR-3, Run: 047, P, 238, 22613, 0, 0, 0, 0, 0, 254, 0, 1, 201, 0
INVAR-3, Run: 048, P, 432, 40965, 0, 0, 0, 0, 0, 60, 0, 1, 298, 0
INVAR-3, Run: 049, P, 382, 36336, 0, 0, 0, 0, 0, 110, 0, 1, 273, 0
INVAR-3, Run: 050, P, 422, 40134, 0, 0, 0, 0, 0, 70, 0, 1, 293, 0
INVAR-3, Run: 051, P, 482, 45676, 0, 0, 0, 0, 0, 10, 0, 1, 323, 0
INVAR-3, Run: 052, P, 442, 42290, 0, 0, 0, 0, 0, 50, 0, 1, 303, 0
INVAR-3, Run: 053, P, 446, 42174, 0, 0, 0, 0, 0, 46, 0, 1, 305, 0
INVAR-3, Run: 054, P, 440, 41744, 0, 0, 0, 0, 0, 52, 0, 1, 302, 0
INVAR-3, Run: 055, P, 462, 44472, 0, 0, 0, 0, 0, 30, 0, 1, 313, 0
INVAR-3, Run: 056, P, 382, 36538, 0, 0, 0, 0, 0, 110, 0, 1, 273, 0
INVAR-3, Run: 057, P, 278, 26607, 0, 0, 0, 0, 0, 214, 0, 1, 221, 0
INVAR-3, Run: 058, P, 406, 38652, 0, 0, 0, 0, 0, 86, 0, 1, 285, 0
INVAR-3, Run: 059, P, 370, 35253, 0, 0, 0, 0, 0, 122, 0, 1, 267, 0
INVAR-3, Run: 060, P, 386, 36464, 0, 0, 0, 0, 0, 106, 0, 1, 275, 0
INVAR-3, Run: 061, P, 476, 45030, 0, 0, 0, 0, 0, 16, 0, 1, 320, 0
INVAR-3, Run: 062, P, 458, 43622, 0, 0, 0, 0, 0, 34, 0, 1, 311, 0
INVAR-3, Run: 063, P, 400, 38514, 0, 0, 0, 0, 0, 92, 0, 1, 282, 0
INVAR-3, Run: 064, P, 478, 45061, 0, 0, 0, 0, 0, 14, 0, 1, 321, 0
INVAR-3, Run: 065, P, 328, 31191, 0, 0, 0, 0, 0, 164, 0, 1, 246, 0
INVAR-3, Run: 066, P, 370, 35135, 0, 0, 0, 0, 0, 122, 0, 1, 267, 0
INVAR-3, Run: 067, P, 332, 31602, 0, 0, 0, 0, 0, 160, 0, 1, 248, 0
INVAR-3, Run: 068, P, 420, 40093, 0, 0, 0, 0, 0, 72, 0, 1, 292, 0
INVAR-3, Run: 069, P, 412, 39405, 0, 0, 0, 0, 0, 80, 0, 1, 288, 0
INVAR-3, Run: 070, P, 56, 5348, 0, 0, 0, 0, 0, 436, 0, 1, 110, 0
INVAR-3, Run: 071, P, 332, 31464, 0, 0, 0, 0, 0, 160, 0, 1, 248, 0
INVAR-3, Run: 072, P, 322, 30575, 0, 0, 0, 0, 0, 170, 0, 1, 243, 0
INVAR-3, Run: 073, P, 466, 43941, 0, 0, 0, 0, 0, 26, 0, 1, 315, 0
INVAR-3, Run: 074, P, 448, 42716, 0, 0, 0, 0, 0, 44, 0, 1, 306, 0
INVAR-3, Run: 075, P, 400, 38233, 0, 0, 0, 0, 0, 92, 0, 1, 282, 0
INVAR-3, Run: 076, P, 484, 46172, 0, 0, 0, 0, 0, 8, 0, 1, 324, 0
INVAR-3, Run: 077, P, 232, 22363, 0, 0, 0, 0, 0, 260, 0, 1, 198, 0
INVAR-3, Run: 078, P, 332, 31751, 0, 0, 0, 0, 0, 160, 0, 1, 248, 0
INVAR-3, Run: 079, P, 478, 45998, 0, 0, 0, 0, 0, 14, 0, 1, 321, 0
INVAR-3, Run: 080, P, 326, 31122, 0, 0, 0, 0, 0, 166, 0, 1, 245, 0
INVAR-3, Run: 081, P, 454, 43304, 0, 0, 0, 0, 0, 38, 0, 1, 309, 0
INVAR-3, Run: 082, P, 472, 44503, 0, 0, 0, 0, 0, 20, 0, 1, 318, 0
INVAR-3, Run: 083, P, 450, 42740, 0, 0, 0, 0, 0, 42, 0, 1, 307, 0
INVAR-3, Run: 084, P, 418, 39904, 0, 0, 0, 0, 0, 74, 0, 1, 291, 0
INVAR-3, Run: 085, P, 480, 45637, 0, 0, 0, 0, 0, 12, 0, 1, 322, 0
INVAR-3, Run: 086, P, 310, 29790, 0, 0, 0, 0, 0, 182, 0, 1, 237, 0
INVAR-3, Run: 087, P, 480, 45805, 0, 0, 0, 0, 0, 12, 0, 1, 322, 0
INVAR-3, Run: 088, P, 386, 37188, 0, 0, 0, 0, 0, 106, 0, 1, 275, 0
INVAR-3, Run: 089, P, 452, 43144, 0, 0, 0, 0, 0, 40, 0, 1, 308, 0
INVAR-3, Run: 090, P, 374, 35289, 0, 0, 0, 0, 0, 118, 0, 1, 269, 0
INVAR-3, Run: 091, P, 416, 39269, 0, 0, 0, 0, 0, 76, 0, 1, 290, 0
INVAR-3, Run: 092, P, 420, 40159, 0, 0, 0, 0, 0, 72, 0, 1, 292, 0
INVAR-3, Run: 093, P, 484, 45986, 0, 0, 0, 0, 0, 8, 0, 1, 324, 0
INVAR-3, Run: 094, P, 254, 24414, 0, 0, 0, 0, 0, 238, 0, 1, 209, 0
INVAR-3, Run: 095, P, 320, 30898, 0, 0, 0, 0, 0, 172, 0, 1, 242, 0
INVAR-3, Run: 096, P, 352, 33408, 0, 0, 0, 0, 0, 140, 0, 1, 258, 0
INVAR-3, Run: 097, P, 486, 46321, 0, 0, 0, 0, 0, 6, 0, 1, 325, 0
INVAR-3, Run: 098, P, 430, 40879, 0, 0, 0, 0, 0, 62, 0, 1, 297, 0
INVAR-3, Run: 099, P, 484, 46094, 0, 0, 0, 0, 0, 8, 0, 1, 324, 0
INVAR-3, Run: 100, P, 356, 34082, 0, 0, 0, 0, 0, 136, 0, 1, 260, 0
INVAR-4, Run: 001, P, 118, 11241, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 002, P, 118, 11132, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 003, P, 118, 11353, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 004, P, 118, 11179, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 005, P, 118, 11017, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 006, P, 118, 11118, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 007, P, 118, 11314, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 008, P, 118, 11054, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 009, P, 118, 11277, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 010, P, 118, 11182, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 011, P, 118, 11568, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 012, P, 118, 11216, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 013, P, 118, 11302, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 014, P, 118, 11018, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 015, P, 118, 11084, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 016, P, 118, 11439, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 017, P, 118, 11161, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 018, P, 118, 11332, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 019, P, 118, 11122, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 020, P, 118, 10991, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 021, P, 118, 11094, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 022, P, 118, 10886, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 023, P, 118, 11265, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 024, P, 118, 11432, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 025, P, 118, 11242, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 026, P, 118, 11134, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 027, P, 118, 11373, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 028, P, 118, 11113, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 029, P, 118, 11188, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 030, P, 118, 11021, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 031, P, 118, 11093, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 032, P, 118, 11167, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 033, P, 118, 11342, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 034, P, 118, 11309, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 035, P, 118, 11095, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 036, P, 118, 11223, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 037, P, 118, 11050, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 038, P, 118, 11069, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 039, P, 118, 11001, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 040, P, 118, 11166, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 041, P, 118, 11063, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 042, P, 118, 11233, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 043, P, 118, 11258, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 044, P, 118, 11082, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 045, P, 118, 11050, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 046, P, 118, 10990, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 047, P, 118, 11476, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 048, P, 118, 11368, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 049, P, 118, 11101, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 050, P, 118, 11317, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 051, P, 118, 11137, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 052, P, 118, 11142, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 053, P, 118, 11204, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 054, P, 118, 11169, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 055, P, 118, 11173, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 056, P, 118, 11028, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 057, P, 118, 11196, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 058, P, 118, 11110, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 059, P, 118, 11256, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 060, P, 118, 11216, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 061, P, 118, 11304, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 062, P, 118, 11333, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 063, P, 118, 11141, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 064, P, 118, 11373, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 065, P, 118, 11253, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 066, P, 118, 11093, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 067, P, 118, 11417, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 068, P, 118, 11140, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 069, P, 118, 11007, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 070, P, 118, 11414, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 071, P, 118, 11266, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 072, P, 118, 11138, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 073, P, 118, 11321, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 074, P, 118, 11158, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 075, P, 118, 11343, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 076, P, 118, 11143, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 077, P, 118, 11235, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 078, P, 118, 11188, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 079, P, 118, 10893, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 080, P, 118, 10900, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 081, P, 118, 11186, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 082, P, 118, 11309, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 083, P, 118, 10921, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 084, P, 118, 11376, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 085, P, 118, 11185, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 086, P, 118, 11369, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 087, P, 118, 11049, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 088, P, 118, 11309, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 089, P, 118, 11161, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 090, P, 118, 11141, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 091, P, 118, 11311, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 092, P, 118, 11466, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 093, P, 118, 11208, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 094, P, 118, 11133, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 095, P, 118, 11041, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 096, P, 118, 11351, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 097, P, 118, 11087, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 098, P, 118, 11303, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 099, P, 118, 11190, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 100, P, 118, 11135, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-5, Run: 001, P, 160, 15147, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 002, P, 160, 15024, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 003, P, 160, 14789, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 004, P, 160, 15130, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 005, P, 160, 14927, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 006, P, 160, 15240, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 007, P, 160, 15053, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 008, P, 160, 14859, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 009, P, 160, 15321, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 010, P, 160, 15232, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 011, P, 160, 15169, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 012, P, 160, 14891, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 013, P, 160, 15404, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 014, P, 160, 15032, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 015, P, 160, 15255, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 016, P, 160, 15145, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 017, P, 160, 15209, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 018, P, 160, 15325, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 019, P, 160, 15173, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 020, P, 160, 15174, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 021, P, 160, 15242, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 022, P, 160, 15536, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 023, P, 160, 15298, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 024, P, 160, 15029, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 025, P, 160, 15161, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 026, P, 160, 15255, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 027, P, 160, 15010, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 028, P, 160, 15165, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 029, P, 160, 15323, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 030, P, 160, 15464, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 031, P, 160, 15394, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 032, P, 160, 14901, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 033, P, 160, 15219, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 034, P, 160, 15217, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 035, P, 160, 15171, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
