Input Number, Run_Number, Result@ 100, V, Y, X
22, Run: 068, P, 0, 0, 1
22, Run: 069, P, 0, 0, 2
22, Run: 070, P, 0, 0, 1
22, Run: 071, F, 62, 0, 0
22, Run: 072, P, 0, 0, 1
22, Run: 073, P, 0, 0, 2
22, Run: 074, P, 0, 0, 2
22, Run: 075, P, 0, 0, 2
22, Run: 076, P, 0, 0, 1
22, Run: 077, P, 0, 0, 1
22, Run: 078, P, 0, 0, 1
22, Run: 079, P, 0, 0, 1
22, Run: 080, P, 0, 0, 1
22, Run: 081, F, 82, 0, 0
22, Run: 082, P, 0, 0, 1
22, Run: 083, F, 59, 0, 0
22, Run: 084, P, 0, 0, 1
22, Run: 085, F, 48, 0, 0
22, Run: 086, F, 77, 0, 0
22, Run: 087, P, 0, 0, 2
22, Run: 088, F, 37, 0, 0
22, Run: 089, P, 0, 0, 2
22, Run: 090, P, 0, 0, 1
22, Run: 091, F, 67, 0, 0
22, Run: 092, P, 0, 0, 2
22, Run: 093, P, 0, 0, 2
22, Run: 094, P, 0, 0, 1
22, Run: 095, P, 0, 0, 2
22, Run: 096, F, 19, 0, 0
22, Run: 097, P, 0, 0, 2
22, Run: 098, P, 0, 0, 1
22, Run: 099, P, 0, 0, 1
22, Run: 100, P, 0, 0, 2
3, Run: 001, P, 0, 0, 1
3, Run: 002, P, 0, 0, 2
3, Run: 003, P, 0, 0, 1
3, Run: 004, F, 46, 0, 0
3, Run: 005, F, 61, 0, 0
3, Run: 006, P, 0, 0, 2
3, Run: 007, F, 18, 0, 0
3, Run: 008, P, 0, 0, 2
3, Run: 009, F, 65, 0, 0
3, Run: 010, F, 55, 0, 0
3, Run: 011, P, 0, 0, 2
3, Run: 012, P, 0, 0, 1
3, Run: 013, P, 0, 0, 1
3, Run: 014, F, 43, 0, 0
3, Run: 015, F, 65, 0, 0
3, Run: 016, F, 24, 0, 0
3, Run: 017, F, 41, 0, 0
3, Run: 018, P, 0, 0, 2
3, Run: 019, F, 31, 0, 0
3, Run: 020, F, 54, 0, 0
3, Run: 021, F, 36, 0, 0
3, Run: 022, F, 40, 0, 0
3, Run: 023, F, 52, 0, 0
3, Run: 024, F, 38, 0, 0
3, Run: 025, F, 51, 0, 0
3, Run: 026, F, 47, 0, 0
3, Run: 027, F, 15, 0, 0
3, Run: 028, P, 0, 0, 2
3, Run: 029, F, 46, 0, 0
3, Run: 030, P, 0, 0, 1
3, Run: 031, P, 0, 0, 2
3, Run: 032, P, 0, 0, 2
3, Run: 033, P, 0, 0, 2
3, Run: 034, F, 67, 0, 0
3, Run: 035, P, 0, 0, 1
3, Run: 036, P, 0, 0, 2
3, Run: 037, P, 0, 0, 1
3, Run: 038, P, 0, 0, 2
3, Run: 039, F, 65, 0, 0
3, Run: 040, F, 49, 0, 0
3, Run: 041, P, 0, 0, 2
3, Run: 042, P, 0, 0, 2
3, Run: 043, F, 40, 0, 0
3, Run: 044, P, 0, 0, 2
3, Run: 045, P, 0, 0, 2
3, Run: 046, F, 34, 0, 0
3, Run: 047, F, 40, 0, 0
3, Run: 048, F, 30, 0, 0
3, Run: 049, P, 0, 0, 2
3, Run: 050, F, 51, 0, 0
3, Run: 051, P, 0, 0, 2
3, Run: 052, P, 0, 0, 1
3, Run: 053, F, 61, 0, 0
3, Run: 054, P, 0, 0, 2
3, Run: 055, P, 0, 0, 2
3, Run: 056, P, 0, 0, 2
3, Run: 057, F, 44, 0, 0
3, Run: 058, P, 0, 0, 2
3, Run: 059, P, 0, 0, 1
3, Run: 060, P, 0, 0, 2
3, Run: 061, P, 0, 0, 1
3, Run: 062, F, 34, 0, 0
3, Run: 063, P, 0, 0, 2
3, Run: 064, F, 49, 0, 0
3, Run: 065, F, 66, 0, 0
3, Run: 066, P, 0, 0, 2
3, Run: 067, P, 0, 0, 2
3, Run: 068, P, 0, 0, 1
3, Run: 069, P, 0, 0, 2
3, Run: 070, P, 0, 0, 2
3, Run: 071, F, 11, 0, 0
3, Run: 072, P, 0, 0, 2
3, Run: 073, F, 14, 0, 0
3, Run: 074, P, 0, 0, 2
3, Run: 075, P, 0, 0, 2
3, Run: 076, P, 0, 0, 2
3, Run: 077, P, 0, 0, 2
3, Run: 078, P, 0, 0, 1
3, Run: 079, P, 0, 0, 1
3, Run: 080, P, 0, 0, 1
3, Run: 081, P, 0, 0, 2
3, Run: 082, P, 0, 0, 1
3, Run: 083, P, 0, 0, 2
3, Run: 084, F, 50, 0, 0
3, Run: 085, P, 0, 0, 2
3, Run: 086, F, 65, 0, 0
3, Run: 087, P, 0, 0, 2
3, Run: 088, P, 0, 0, 2
3, Run: 089, P, 0, 0, 2
3, Run: 090, P, 0, 0, 2
3, Run: 091, F, 64, 0, 0
3, Run: 092, P, 0, 0, 1
3, Run: 093, F, 43, 0, 0
3, Run: 094, F, 41, 0, 0
3, Run: 095, P, 0, 0, 2
3, Run: 096, F, 64, 0, 0
3, Run: 097, F, 31, 0, 0
3, Run: 098, F, 27, 0, 0
3, Run: 099, P, 0, 0, 2
3, Run: 100, P, 0, 0, 2
4, Run: 001, P, 0, 0, 1
4, Run: 002, P, 0, 0, 2
4, Run: 003, P, 0, 0, 1
4, Run: 004, F, 19, 0, 0
4, Run: 005, F, 16, 0, 0
4, Run: 006, P, 0, 0, 2
4, Run: 007, P, 0, 0, 2
4, Run: 008, P, 0, 0, 2
4, Run: 009, P, 0, 0, 2
4, Run: 010, P, 0, 0, 2
4, Run: 011, P, 0, 0, 2
4, Run: 012, P, 0, 0, 2
4, Run: 013, P, 0, 0, 2
4, Run: 014, P, 0, 0, 2
4, Run: 015, P, 0, 0, 2
4, Run: 016, P, 0, 0, 1
4, Run: 017, P, 0, 0, 1
4, Run: 018, P, 0, 0, 1
4, Run: 019, F, 9, 0, 0
4, Run: 020, P, 0, 0, 1
4, Run: 021, P, 0, 0, 1
4, Run: 022, P, 0, 0, 2
4, Run: 023, P, 0, 0, 2
4, Run: 024, P, 0, 0, 1
4, Run: 025, P, 0, 0, 2
4, Run: 026, P, 0, 0, 1
4, Run: 027, P, 0, 0, 2
4, Run: 028, P, 0, 0, 2
4, Run: 029, P, 0, 0, 2
4, Run: 030, P, 0, 0, 1
4, Run: 031, P, 0, 0, 1
4, Run: 032, P, 0, 0, 1
4, Run: 033, F, 12, 0, 0
4, Run: 034, P, 0, 0, 1
4, Run: 035, P, 0, 0, 1
4, Run: 036, P, 0, 0, 1
4, Run: 037, P, 0, 0, 1
4, Run: 038, P, 0, 0, 1
4, Run: 039, P, 0, 0, 2
4, Run: 040, F, 11, 0, 0
4, Run: 041, P, 0, 0, 1
4, Run: 042, P, 0, 0, 2
4, Run: 043, P, 0, 0, 1
4, Run: 044, F, 16, 0, 0
4, Run: 045, P, 0, 0, 1
4, Run: 046, P, 0, 0, 1
4, Run: 047, P, 0, 0, 2
4, Run: 048, P, 0, 0, 2
4, Run: 049, P, 0, 0, 2
4, Run: 050, P, 0, 0, 1
4, Run: 051, P, 0, 0, 2
4, Run: 052, P, 0, 0, 1
4, Run: 053, P, 0, 0, 2
4, Run: 054, P, 0, 0, 2
4, Run: 055, P, 0, 0, 2
4, Run: 056, P, 0, 0, 1
4, Run: 057, P, 0, 0, 2
4, Run: 058, P, 0, 0, 1
4, Run: 059, F, 16, 0, 0
4, Run: 060, P, 0, 0, 1
4, Run: 061, P, 0, 0, 2
4, Run: 062, P, 0, 0, 2
4, Run: 063, P, 0, 0, 1
4, Run: 064, F, 15, 0, 0
4, Run: 065, F, 7, 0, 0
4, Run: 066, F, 7, 0, 0
4, Run: 067, P, 0, 0, 2
4, Run: 068, P, 0, 0, 1
4, Run: 069, P, 0, 0, 1
4, Run: 070, P, 0, 0, 2
4, Run: 071, P, 0, 0, 2
4, Run: 072, P, 0, 0, 2
4, Run: 073, P, 0, 0, 2
4, Run: 074, P, 0, 0, 1
4, Run: 075, F, 5, 0, 0
4, Run: 076, P, 0, 0, 2
4, Run: 077, P, 0, 0, 2
4, Run: 078, P, 0, 0, 2
4, Run: 079, F, 7, 0, 0
4, Run: 080, P, 0, 0, 1
4, Run: 081, P, 0, 0, 2
4, Run: 082, P, 0, 0, 1
4, Run: 083, F, 6, 0, 0
4, Run: 084, P, 0, 0, 1
4, Run: 085, P, 0, 0, 1
4, Run: 086, P, 0, 0, 2
4, Run: 087, F, 17, 0, 0
4, Run: 088, P, 0, 0, 1
4, Run: 089, P, 0, 0, 1
4, Run: 090, P, 0, 0, 2
4, Run: 091, P, 0, 0, 2
4, Run: 092, P, 0, 0, 2
4, Run: 093, P, 0, 0, 1
4, Run: 094, F, 11, 0, 0
4, Run: 095, P, 0, 0, 2
4, Run: 096, P, 0, 0, 2
4, Run: 097, P, 0, 0, 1
4, Run: 098, P, 0, 0, 2
4, Run: 099, P, 0, 0, 2
4, Run: 100, P, 0, 0, 2
5, Run: 001, P, 0, 0, 1
5, Run: 002, P, 0, 0, 2
5, Run: 003, P, 0, 0, 2
5, Run: 004, P, 0, 0, 1
5, Run: 005, P, 0, 0, 1
5, Run: 006, F, 27, 0, 0
5, Run: 007, P, 0, 0, 2
5, Run: 008, P, 0, 0, 2
5, Run: 009, F, 36, 0, 0
5, Run: 010, F, 29, 0, 0
5, Run: 011, P, 0, 0, 2
5, Run: 012, F, 22, 0, 0
5, Run: 013, P, 0, 0, 1
5, Run: 014, F, 19, 0, 0
5, Run: 015, F, 22, 0, 0
5, Run: 016, P, 0, 0, 1
5, Run: 017, F, 29, 0, 0
5, Run: 018, F, 30, 0, 0
5, Run: 019, F, 25, 0, 0
5, Run: 020, P, 0, 0, 1
5, Run: 021, F, 19, 0, 0
5, Run: 022, F, 33, 0, 0
5, Run: 023, P, 0, 0, 2
5, Run: 024, F, 44, 0, 0
5, Run: 025, P, 0, 0, 1
5, Run: 026, P, 0, 0, 1
5, Run: 027, F, 22, 0, 0
5, Run: 028, P, 0, 0, 1
5, Run: 029, F, 30, 0, 0
5, Run: 030, F, 23, 0, 0
5, Run: 031, P, 0, 0, 2
5, Run: 032, F, 20, 0, 0
5, Run: 033, P, 0, 0, 2
5, Run: 034, P, 0, 0, 1
5, Run: 035, P, 0, 0, 2
5, Run: 036, F, 32, 0, 0
5, Run: 037, P, 0, 0, 1
5, Run: 038, P, 0, 0, 2
5, Run: 039, F, 17, 0, 0
5, Run: 040, P, 0, 0, 1
5, Run: 041, P, 0, 0, 1
5, Run: 042, P, 0, 0, 1
5, Run: 043, P, 0, 0, 1
5, Run: 044, P, 0, 0, 2
5, Run: 045, P, 0, 0, 1
5, Run: 046, P, 0, 0, 2
5, Run: 047, P, 0, 0, 1
5, Run: 048, P, 0, 0, 1
5, Run: 049, F, 15, 0, 0
5, Run: 050, P, 0, 0, 1
5, Run: 051, P, 0, 0, 2
5, Run: 052, F, 20, 0, 0
5, Run: 053, P, 0, 0, 1
5, Run: 054, F, 18, 0, 0
5, Run: 055, P, 0, 0, 1
5, Run: 056, P, 0, 0, 1
5, Run: 057, F, 29, 0, 0
5, Run: 058, P, 0, 0, 1
5, Run: 059, F, 5, 0, 0
5, Run: 060, F, 7, 0, 0
5, Run: 061, P, 0, 0, 1
5, Run: 062, P, 0, 0, 1
5, Run: 063, F, 14, 0, 0
5, Run: 064, F, 23, 0, 0
5, Run: 065, F, 9, 0, 0
5, Run: 066, F, 22, 0, 0
5, Run: 067, P, 0, 0, 1
5, Run: 068, F, 6, 0, 0
5, Run: 069, P, 0, 0, 2
5, Run: 070, P, 0, 0, 1
5, Run: 071, F, 29, 0, 0
5, Run: 072, P, 0, 0, 1
5, Run: 073, F, 14, 0, 0
5, Run: 074, P, 0, 0, 1
5, Run: 075, F, 29, 0, 0
5, Run: 076, P, 0, 0, 1
5, Run: 077, P, 0, 0, 1
5, Run: 078, P, 0, 0, 1
5, Run: 079, P, 0, 0, 2
5, Run: 080, F, 9, 0, 0
5, Run: 081, F, 9, 0, 0
5, Run: 082, P, 0, 0, 1
5, Run: 083, P, 0, 0, 2
5, Run: 084, P, 0, 0, 2
5, Run: 085, F, 26, 0, 0
5, Run: 086, P, 0, 0, 1
5, Run: 087, P, 0, 0, 2
5, Run: 088, P, 0, 0, 1
5, Run: 089, F, 12, 0, 0
5, Run: 090, F, 23, 0, 0
5, Run: 091, P, 0, 0, 2
5, Run: 092, F, 12, 0, 0
5, Run: 093, P, 0, 0, 2
5, Run: 094, P, 0, 0, 2
5, Run: 095, P, 0, 0, 1
5, Run: 096, F, 29, 0, 0
5, Run: 097, P, 0, 0, 1
5, Run: 098, P, 0, 0, 1
5, Run: 099, F, 37, 0, 0
5, Run: 100, P, 0, 0, 2
6, Run: 001, P, 0, 0, 2
6, Run: 002, P, 0, 0, 1
6, Run: 003, P, 0, 0, 1
6, Run: 004, P, 0, 0, 1
6, Run: 005, F, 97, 0, 0
6, Run: 006, F, 19, 0, 0
6, Run: 007, F, 94, 0, 0
6, Run: 008, P, 0, 0, 2
6, Run: 009, F, 83, 0, 0
6, Run: 010, P, 0, 0, 1
6, Run: 011, F, 83, 0, 0
6, Run: 012, P, 0, 0, 2
6, Run: 013, P, 0, 0, 2
6, Run: 014, P, 0, 0, 1
6, Run: 015, P, 0, 0, 1
6, Run: 016, P, 0, 0, 1
6, Run: 017, F, 82, 0, 0
6, Run: 018, P, 0, 0, 1
6, Run: 019, P, 0, 0, 1
6, Run: 020, F, 89, 0, 0
6, Run: 021, P, 0, 0, 1
6, Run: 022, F, 83, 0, 0
6, Run: 023, F, 54, 0, 0
6, Run: 024, P, 0, 0, 2
6, Run: 025, P, 0, 0, 2
6, Run: 026, P, 0, 0, 1
6, Run: 027, P, 0, 0, 2
6, Run: 028, P, 0, 0, 1
6, Run: 029, P, 0, 0, 2
6, Run: 030, P, 0, 0, 2
6, Run: 031, P, 0, 0, 2
6, Run: 032, F, 8, 0, 0
6, Run: 033, P, 0, 0, 1
6, Run: 034, P, 0, 0, 1
6, Run: 035, P, 0, 0, 2
6, Run: 036, P, 0, 0, 2
6, Run: 037, P, 0, 0, 1
6, Run: 038, P, 0, 0, 2
6, Run: 039, P, 0, 0, 2
6, Run: 040, P, 0, 0, 2
6, Run: 041, F, 90, 0, 0
6, Run: 042, F, 41, 0, 0
6, Run: 043, F, 41, 0, 0
6, Run: 044, F, 74, 0, 0
6, Run: 045, P, 0, 0, 1
6, Run: 046, P, 0, 0, 1
6, Run: 047, F, 55, 0, 0
6, Run: 048, P, 0, 0, 2
6, Run: 049, F, 28, 0, 0
6, Run: 050, F, 83, 0, 0
6, Run: 051, P, 0, 0, 2
6, Run: 052, F, 27, 0, 0
6, Run: 053, P, 0, 0, 1
6, Run: 054, F, 78, 0, 0
6, Run: 055, F, 77, 0, 0
6, Run: 056, P, 0, 0, 2
6, Run: 057, F, 40, 0, 0
6, Run: 058, P, 0, 0, 2
6, Run: 059, F, 66, 0, 0
6, Run: 060, P, 0, 0, 2
6, Run: 061, P, 0, 0, 2
6, Run: 062, P, 0, 0, 1
6, Run: 063, P, 0, 0, 1
6, Run: 064, F, 81, 0, 0
6, Run: 065, P, 0, 0, 2
6, Run: 066, F, 94, 0, 0
6, Run: 067, P, 0, 0, 1
6, Run: 068, P, 0, 0, 2
6, Run: 069, F, 74, 0, 0
6, Run: 070, P, 0, 0, 1
6, Run: 071, P, 0, 0, 2
6, Run: 072, P, 0, 0, 2
6, Run: 073, P, 0, 0, 2
6, Run: 074, P, 0, 0, 2
6, Run: 075, P, 0, 0, 1
6, Run: 076, P, 0, 0, 2
6, Run: 077, F, 54, 0, 0
6, Run: 078, P, 0, 0, 2
6, Run: 079, P, 0, 0, 1
6, Run: 080, P, 0, 0, 2
6, Run: 081, F, 18, 0, 0
6, Run: 082, P, 0, 0, 2
6, Run: 083, P, 0, 0, 2
6, Run: 084, F, 81, 0, 0
6, Run: 085, P, 0, 0, 1
6, Run: 086, F, 75, 0, 0
6, Run: 087, P, 0, 0, 2
6, Run: 088, F, 37, 0, 0
6, Run: 089, F, 38, 0, 0
6, Run: 090, F, 26, 0, 0
6, Run: 091, P, 0, 0, 1
6, Run: 092, F, 84, 0, 0
6, Run: 093, F, 22, 0, 0
6, Run: 094, P, 0, 0, 1
6, Run: 095, F, 5, 0, 0
6, Run: 096, F, 10, 0, 0
6, Run: 097, F, 78, 0, 0
6, Run: 098, P, 0, 0, 2
6, Run: 099, P, 0, 0, 1
6, Run: 100, P, 0, 0, 1
7, Run: 001, P, 0, 0, 2
7, Run: 002, P, 0, 0, 1
7, Run: 003, P, 0, 0, 2
7, Run: 004, F, 5, 0, 0
7, Run: 005, P, 0, 0, 2
7, Run: 006, F, 12, 0, 0
7, Run: 007, P, 0, 0, 2
7, Run: 008, F, 18, 0, 0
7, Run: 009, F, 22, 0, 0
7, Run: 010, P, 0, 0, 2
7, Run: 011, P, 0, 0, 2
7, Run: 012, P, 0, 0, 2
7, Run: 013, P, 0, 0, 2
7, Run: 014, F, 17, 0, 0
7, Run: 015, P, 0, 0, 1
7, Run: 016, P, 0, 0, 1
7, Run: 017, P, 0, 0, 2
7, Run: 018, F, 15, 0, 0
7, Run: 019, P, 0, 0, 2
7, Run: 020, F, 9, 0, 0
7, Run: 021, F, 16, 0, 0
7, Run: 022, F, 7, 0, 0
7, Run: 023, F, 15, 0, 0
7, Run: 024, P, 0, 0, 2
7, Run: 025, P, 0, 0, 2
7, Run: 026, P, 0, 0, 2
7, Run: 027, F, 5, 0, 0
7, Run: 028, F, 7, 0, 0
7, Run: 029, F, 20, 0, 0
7, Run: 030, P, 0, 0, 2
7, Run: 031, F, 15, 0, 0
7, Run: 032, P, 0, 0, 2
7, Run: 033, F, 19, 0, 0
7, Run: 034, P, 0, 0, 2
7, Run: 035, P, 0, 0, 1
7, Run: 036, F, 22, 0, 0
7, Run: 037, P, 0, 0, 2
7, Run: 038, P, 0, 0, 2
7, Run: 039, P, 0, 0, 2
7, Run: 040, P, 0, 0, 2
7, Run: 041, F, 11, 0, 0
7, Run: 042, P, 0, 0, 1
7, Run: 043, F, 5, 0, 0
7, Run: 044, P, 0, 0, 2
7, Run: 045, P, 0, 0, 2
7, Run: 046, P, 0, 0, 1
7, Run: 047, P, 0, 0, 1
7, Run: 048, P, 0, 0, 2
7, Run: 049, F, 28, 0, 0
7, Run: 050, F, 24, 0, 0
7, Run: 051, P, 0, 0, 2
7, Run: 052, P, 0, 0, 2
7, Run: 053, P, 0, 0, 2
7, Run: 054, P, 0, 0, 2
7, Run: 055, P, 0, 0, 2
7, Run: 056, P, 0, 0, 1
7, Run: 057, F, 16, 0, 0
7, Run: 058, P, 0, 0, 2
7, Run: 059, P, 0, 0, 1
7, Run: 060, P, 0, 0, 2
7, Run: 061, P, 0, 0, 1
7, Run: 062, F, 16, 0, 0
7, Run: 063, P, 0, 0, 2
7, Run: 064, P, 0, 0, 2
7, Run: 065, F, 20, 0, 0
7, Run: 066, P, 0, 0, 2
7, Run: 067, P, 0, 0, 1
7, Run: 068, F, 8, 0, 0
7, Run: 069, P, 0, 0, 2
7, Run: 070, P, 0, 0, 1
7, Run: 071, P, 0, 0, 1
7, Run: 072, P, 0, 0, 2
7, Run: 073, P, 0, 0, 2
7, Run: 074, F, 9, 0, 0
7, Run: 075, F, 19, 0, 0
7, Run: 076, P, 0, 0, 2
7, Run: 077, P, 0, 0, 1
7, Run: 078, P, 0, 0, 2
7, Run: 079, P, 0, 0, 2
7, Run: 080, F, 21, 0, 0
7, Run: 081, P, 0, 0, 2
7, Run: 082, P, 0, 0, 2
7, Run: 083, F, 11, 0, 0
7, Run: 084, F, 15, 0, 0
7, Run: 085, P, 0, 0, 1
7, Run: 086, F, 18, 0, 0
7, Run: 087, P, 0, 0, 1
7, Run: 088, P, 0, 0, 2
7, Run: 089, F, 18, 0, 0
7, Run: 090, P, 0, 0, 2
7, Run: 091, F, 12, 0, 0
7, Run: 092, F, 10, 0, 0
7, Run: 093, P, 0, 0, 2
7, Run: 094, P, 0, 0, 2
7, Run: 095, P, 0, 0, 2
7, Run: 096, P, 0, 0, 1
7, Run: 097, P, 0, 0, 1
7, Run: 098, F, 10, 0, 0
7, Run: 099, P, 0, 0, 1
7, Run: 100, F, 16, 0, 0
8, Run: 001, P, 0, 0, 2
8, Run: 002, P, 0, 0, 1
8, Run: 003, F, 32, 0, 0
8, Run: 004, F, 24, 0, 0
8, Run: 005, P, 0, 0, 1
8, Run: 006, F, 29, 0, 0
8, Run: 007, P, 0, 0, 2
8, Run: 008, P, 0, 0, 1
8, Run: 009, F, 6, 0, 0
8, Run: 010, P, 0, 0, 1
8, Run: 011, P, 0, 0, 1
8, Run: 012, P, 0, 0, 2
8, Run: 013, F, 19, 0, 0
8, Run: 014, F, 48, 0, 0
8, Run: 015, P, 0, 0, 1
8, Run: 016, P, 0, 0, 1
8, Run: 017, P, 0, 0, 2
8, Run: 018, P, 0, 0, 2
8, Run: 019, P, 0, 0, 1
8, Run: 020, F, 7, 0, 0
8, Run: 021, P, 0, 0, 2
8, Run: 022, P, 0, 0, 2
8, Run: 023, P, 0, 0, 2
8, Run: 024, P, 0, 0, 2
8, Run: 025, P, 0, 0, 1
8, Run: 026, P, 0, 0, 2
8, Run: 027, F, 37, 0, 0
8, Run: 028, P, 0, 0, 2
8, Run: 029, P, 0, 0, 1
8, Run: 030, P, 0, 0, 1
8, Run: 031, P, 0, 0, 2
8, Run: 032, F, 40, 0, 0
8, Run: 033, F, 27, 0, 0
8, Run: 034, P, 0, 0, 2
8, Run: 035, F, 38, 0, 0
8, Run: 036, P, 0, 0, 2
8, Run: 037, P, 0, 0, 2
8, Run: 038, P, 0, 0, 1
8, Run: 039, F, 26, 0, 0
8, Run: 040, P, 0, 0, 1
8, Run: 041, P, 0, 0, 2
8, Run: 042, P, 0, 0, 2
8, Run: 043, P, 0, 0, 1
8, Run: 044, P, 0, 0, 1
8, Run: 045, P, 0, 0, 1
8, Run: 046, F, 28, 0, 0
8, Run: 047, P, 0, 0, 1
8, Run: 048, P, 0, 0, 2
8, Run: 049, P, 0, 0, 1
8, Run: 050, P, 0, 0, 1
8, Run: 051, P, 0, 0, 2
8, Run: 052, P, 0, 0, 2
8, Run: 053, F, 21, 0, 0
8, Run: 054, P, 0, 0, 1
8, Run: 055, P, 0, 0, 1
8, Run: 056, F, 34, 0, 0
8, Run: 057, F, 5, 0, 0
8, Run: 058, P, 0, 0, 2
8, Run: 059, F, 4, 0, 0
8, Run: 060, P, 0, 0, 2
8, Run: 061, P, 0, 0, 2
8, Run: 062, P, 0, 0, 1
8, Run: 063, P, 0, 0, 1
8, Run: 064, P, 0, 0, 1
8, Run: 065, P, 0, 0, 2
8, Run: 066, F, 33, 0, 0
8, Run: 067, P, 0, 0, 2
8, Run: 068, F, 22, 0, 0
8, Run: 069, P, 0, 0, 2
8, Run: 070, P, 0, 0, 1
8, Run: 071, P, 0, 0, 1
8, Run: 072, P, 0, 0, 1
8, Run: 073, F, 12, 0, 0
8, Run: 074, P, 0, 0, 1
8, Run: 075, F, 42, 0, 0
8, Run: 076, P, 0, 0, 1
8, Run: 077, P, 0, 0, 2
8, Run: 078, P, 0, 0, 2
8, Run: 079, P, 0, 0, 1
8, Run: 080, P, 0, 0, 1
8, Run: 081, P, 0, 0, 2
8, Run: 082, P, 0, 0, 1
8, Run: 083, F, 26, 0, 0
8, Run: 084, P, 0, 0, 1
8, Run: 085, P, 0, 0, 2
8, Run: 086, P, 0, 0, 1
8, Run: 087, P, 0, 0, 1
8, Run: 088, P, 0, 0, 2
8, Run: 089, P, 0, 0, 1
8, Run: 090, P, 0, 0, 1
8, Run: 091, P, 0, 0, 1
8, Run: 092, F, 28, 0, 0
8, Run: 093, P, 0, 0, 2
8, Run: 094, P, 0, 0, 2
8, Run: 095, P, 0, 0, 2
8, Run: 096, P, 0, 0, 2
8, Run: 097, P, 0, 0, 2
8, Run: 098, P, 0, 0, 2
8, Run: 099, P, 0, 0, 1
8, Run: 100, P, 0, 0, 2
9, Run: 001, P, 0, 0, 1
9, Run: 002, P, 0, 0, 1
9, Run: 003, P, 0, 0, 1
9, Run: 004, P, 0, 0, 1
9, Run: 005, P, 0, 0, 1
9, Run: 006, F, 64, 0, 0
9, Run: 007, P, 0, 0, 1
9, Run: 008, F, 44, 0, 0
9, Run: 009, P, 0, 0, 1
9, Run: 010, P, 0, 0, 1
9, Run: 011, P, 0, 0, 1
9, Run: 012, P, 0, 0, 2
9, Run: 013, P, 0, 0, 2
9, Run: 014, F, 47, 0, 0
9, Run: 015, P, 0, 0, 1
9, Run: 016, F, 90, 0, 0
9, Run: 017, P, 0, 0, 1
9, Run: 018, P, 0, 0, 1
9, Run: 019, P, 0, 0, 2
9, Run: 020, F, 56, 0, 0
9, Run: 021, P, 0, 0, 1
9, Run: 022, P, 0, 0, 1
9, Run: 023, F, 15, 0, 0
9, Run: 024, P, 0, 0, 2
9, Run: 025, P, 0, 0, 1
9, Run: 026, P, 0, 0, 1
9, Run: 027, F, 80, 0, 0
9, Run: 028, P, 0, 0, 2
9, Run: 029, P, 0, 0, 1
9, Run: 030, P, 0, 0, 1
9, Run: 031, F, 68, 0, 0
9, Run: 032, P, 0, 0, 2
9, Run: 033, P, 0, 0, 2
9, Run: 034, F, 42, 0, 0
9, Run: 035, P, 0, 0, 2
9, Run: 036, F, 56, 0, 0
9, Run: 037, F, 51, 0, 0
9, Run: 038, F, 53, 0, 0
9, Run: 039, P, 0, 0, 2
9, Run: 040, F, 25, 0, 0
9, Run: 041, P, 0, 0, 2
9, Run: 042, F, 71, 0, 0
9, Run: 043, P, 0, 0, 2
9, Run: 044, P, 0, 0, 2
9, Run: 045, P, 0, 0, 2
9, Run: 046, P, 0, 0, 2
9, Run: 047, P, 0, 0, 2
9, Run: 048, P, 0, 0, 2
9, Run: 049, P, 0, 0, 1
9, Run: 050, P, 0, 0, 1
9, Run: 051, P, 0, 0, 2
9, Run: 052, P, 0, 0, 1
9, Run: 053, P, 0, 0, 1
9, Run: 054, F, 72, 0, 0
9, Run: 055, P, 0, 0, 1
9, Run: 056, F, 47, 0, 0
9, Run: 057, F, 39, 0, 0
9, Run: 058, F, 43, 0, 0
9, Run: 059, P, 0, 0, 2
9, Run: 060, F, 70, 0, 0
9, Run: 061, P, 0, 0, 1
9, Run: 062, P, 0, 0, 1
9, Run: 063, P, 0, 0, 1
9, Run: 064, P, 0, 0, 2
9, Run: 065, P, 0, 0, 2
9, Run: 066, P, 0, 0, 1
9, Run: 067, P, 0, 0, 2
9, Run: 068, P, 0, 0, 1
9, Run: 069, P, 0, 0, 1
9, Run: 070, P, 0, 0, 1
9, Run: 071, P, 0, 0, 2
9, Run: 072, P, 0, 0, 1
9, Run: 073, F, 47, 0, 0
9, Run: 074, F, 80, 0, 0
9, Run: 075, F, 77, 0, 0
9, Run: 076, F, 88, 0, 0
9, Run: 077, P, 0, 0, 1
9, Run: 078, P, 0, 0, 2
9, Run: 079, P, 0, 0, 1
9, Run: 080, F, 78, 0, 0
9, Run: 081, P, 0, 0, 1
9, Run: 082, P, 0, 0, 1
9, Run: 083, P, 0, 0, 2
9, Run: 084, F, 47, 0, 0
9, Run: 085, F, 75, 0, 0
9, Run: 086, F, 36, 0, 0
9, Run: 087, P, 0, 0, 1
9, Run: 088, P, 0, 0, 1
9, Run: 089, P, 0, 0, 1
9, Run: 090, P, 0, 0, 2
9, Run: 091, F, 81, 0, 0
9, Run: 092, P, 0, 0, 2
9, Run: 093, F, 65, 0, 0
9, Run: 094, F, 83, 0, 0
9, Run: 095, P, 0, 0, 2
9, Run: 096, P, 0, 0, 1
9, Run: 097, P, 0, 0, 1
9, Run: 098, P, 0, 0, 1
9, Run: 099, P, 0, 0, 2
9, Run: 100, P, 0, 0, 1
