Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, CO, D, Y, PE, CE, E, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 004, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 49, 49, 0, 82, 46, 35, 82, 82, 164, 5518, 2759
INVAR-3, Run: 005, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 52, 52, 0, 82, 60, 21, 82, 82, 164, 3392, 1696
INVAR-3, Run: 006, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 59, 59, 0, 82, 55, 26, 82, 82, 164, 4036, 2018
INVAR-3, Run: 007, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 38, 38, 0, 82, 54, 27, 82, 82, 164, 5732, 2866
INVAR-3, Run: 008, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 50, 50, 0, 82, 51, 30, 82, 82, 164, 5698, 2849
INVAR-3, Run: 009, P, 0, 0, 0, 0, 0, 0, 492, 4, 1, 4, 80, 0, 164, 0, 44, 40, 0, 82, 48, 33, 80, 82, 164, 3782, 1891
INVAR-3, Run: 010, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 59, 57, 0, 82, 49, 32, 81, 82, 164, 3936, 1968
INVAR-3, Run: 011, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 42, 42, 0, 82, 56, 25, 82, 82, 164, 4626, 2313
INVAR-3, Run: 012, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 49, 47, 0, 82, 48, 33, 81, 82, 164, 4246, 2123
INVAR-3, Run: 013, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 54, 52, 0, 82, 49, 32, 81, 82, 164, 4278, 2139
INVAR-3, Run: 014, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 63, 61, 0, 82, 55, 26, 81, 82, 164, 5772, 2886
INVAR-3, Run: 015, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 39, 37, 0, 82, 57, 24, 81, 82, 164, 2942, 1471
INVAR-3, Run: 016, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 58, 58, 0, 82, 56, 25, 82, 82, 164, 5170, 2585
INVAR-3, Run: 017, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 62, 60, 0, 82, 45, 36, 81, 82, 164, 4590, 2295
INVAR-3, Run: 018, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 40, 40, 0, 82, 58, 23, 82, 82, 164, 4176, 2088
INVAR-3, Run: 019, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 55, 55, 0, 82, 53, 28, 82, 82, 164, 7526, 3763
INVAR-3, Run: 020, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 77, 77, 0, 82, 54, 27, 82, 82, 164, 4272, 2136
INVAR-3, Run: 021, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 51, 49, 0, 82, 53, 28, 81, 82, 164, 3536, 1768
INVAR-3, Run: 022, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 55, 53, 0, 82, 60, 21, 81, 82, 164, 3758, 1879
INVAR-3, Run: 023, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 46, 46, 0, 82, 49, 32, 82, 82, 164, 6002, 3001
INVAR-3, Run: 024, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 62, 60, 0, 82, 54, 27, 81, 82, 164, 4182, 2091
INVAR-3, Run: 025, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 50, 48, 0, 82, 60, 21, 81, 82, 164, 3526, 1763
INVAR-3, Run: 026, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 44, 44, 0, 82, 51, 30, 82, 82, 164, 3408, 1704
INVAR-3, Run: 027, P, 0, 0, 0, 0, 0, 0, 492, 4, 1, 4, 80, 0, 164, 0, 50, 46, 0, 82, 46, 35, 80, 82, 164, 4462, 2231
INVAR-3, Run: 028, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 39, 37, 0, 82, 61, 20, 81, 82, 164, 3368, 1684
INVAR-3, Run: 029, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 75, 75, 0, 82, 49, 32, 82, 82, 164, 3316, 1658
INVAR-3, Run: 030, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 31, 31, 0, 82, 56, 25, 82, 82, 164, 2620, 1310
INVAR-3, Run: 031, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 56, 56, 0, 82, 49, 32, 82, 82, 164, 3786, 1893
INVAR-3, Run: 032, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 41, 39, 0, 82, 53, 28, 81, 82, 164, 5580, 2790
INVAR-3, Run: 033, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 30, 30, 0, 82, 53, 28, 82, 82, 164, 4508, 2254
INVAR-3, Run: 034, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 74, 72, 0, 82, 41, 40, 81, 82, 164, 4004, 2002
INVAR-3, Run: 035, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 69, 67, 0, 82, 48, 33, 81, 82, 164, 6284, 3142
INVAR-3, Run: 036, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 73, 71, 0, 82, 50, 31, 81, 82, 164, 3572, 1786
INVAR-3, Run: 037, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 52, 50, 0, 82, 49, 32, 81, 82, 164, 3882, 1941
INVAR-3, Run: 038, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 43, 41, 0, 82, 56, 25, 81, 82, 164, 3278, 1639
INVAR-3, Run: 039, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 47, 47, 0, 82, 52, 29, 82, 82, 164, 4908, 2454
INVAR-3, Run: 040, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 62, 62, 0, 82, 51, 30, 82, 82, 164, 4190, 2095
INVAR-3, Run: 041, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 58, 58, 0, 82, 46, 35, 82, 82, 164, 4364, 2182
INVAR-3, Run: 042, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 47, 45, 0, 82, 49, 32, 81, 82, 164, 6578, 3289
INVAR-3, Run: 043, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 57, 57, 0, 82, 54, 27, 82, 82, 164, 4980, 2490
INVAR-3, Run: 044, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 44, 44, 0, 82, 49, 32, 82, 82, 164, 3746, 1873
INVAR-3, Run: 045, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 45, 43, 0, 82, 52, 29, 81, 82, 164, 4326, 2163
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 58, 56, 0, 82, 48, 33, 81, 82, 164, 4040, 2020
INVAR-3, Run: 047, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 64, 62, 0, 82, 53, 28, 81, 82, 164, 3890, 1945
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 51, 49, 0, 82, 58, 23, 81, 82, 164, 4300, 2150
INVAR-3, Run: 049, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 43, 43, 0, 82, 49, 32, 82, 82, 164, 3288, 1644
INVAR-3, Run: 050, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 52, 52, 0, 82, 47, 34, 82, 82, 164, 5782, 2891
INVAR-3, Run: 051, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 65, 63, 0, 82, 42, 39, 81, 82, 164, 3904, 1952
INVAR-3, Run: 052, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 40, 40, 0, 82, 55, 26, 82, 82, 164, 4298, 2149
INVAR-3, Run: 053, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 55, 55, 0, 82, 56, 25, 82, 82, 164, 3896, 1948
INVAR-3, Run: 054, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 63, 61, 0, 82, 54, 27, 81, 82, 164, 4314, 2157
INVAR-3, Run: 055, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 58, 58, 0, 82, 51, 30, 82, 82, 164, 3908, 1954
INVAR-3, Run: 056, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 54, 52, 0, 82, 43, 38, 81, 82, 164, 4262, 2131
INVAR-3, Run: 057, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 57, 57, 0, 82, 59, 22, 82, 82, 164, 4452, 2226
INVAR-3, Run: 058, P, 0, 0, 0, 0, 0, 0, 492, 4, 1, 4, 80, 0, 164, 0, 73, 69, 0, 82, 51, 30, 80, 82, 164, 4042, 2021
INVAR-3, Run: 059, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 54, 54, 0, 82, 58, 23, 82, 82, 164, 3784, 1892
INVAR-3, Run: 060, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 44, 44, 0, 82, 49, 32, 82, 82, 164, 3704, 1852
INVAR-3, Run: 061, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 44, 44, 0, 82, 50, 31, 82, 82, 164, 4882, 2441
INVAR-3, Run: 062, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 46, 44, 0, 82, 53, 28, 81, 82, 164, 3904, 1952
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 35, 35, 0, 82, 63, 18, 82, 82, 164, 3806, 1903
INVAR-3, Run: 064, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 56, 56, 0, 82, 57, 24, 82, 82, 164, 3500, 1750
INVAR-3, Run: 065, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 50, 50, 0, 82, 58, 23, 82, 82, 164, 3360, 1680
INVAR-3, Run: 066, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 50, 48, 0, 82, 50, 31, 81, 82, 164, 3680, 1840
INVAR-3, Run: 067, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 53, 53, 0, 82, 49, 32, 82, 82, 164, 2862, 1431
INVAR-3, Run: 068, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 42, 40, 0, 82, 55, 26, 81, 82, 164, 4854, 2427
INVAR-3, Run: 069, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 44, 42, 0, 82, 55, 26, 81, 82, 164, 3374, 1687
INVAR-3, Run: 070, P, 0, 0, 0, 0, 0, 0, 492, 4, 1, 4, 80, 0, 164, 0, 60, 56, 0, 82, 46, 35, 80, 82, 164, 4050, 2025
INVAR-3, Run: 071, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 57, 57, 0, 82, 49, 32, 82, 82, 164, 5834, 2917
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 43, 43, 0, 82, 52, 29, 82, 82, 164, 3928, 1964
INVAR-3, Run: 073, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 65, 63, 0, 82, 47, 34, 81, 82, 164, 3606, 1803
INVAR-3, Run: 074, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 57, 55, 0, 82, 49, 32, 81, 82, 164, 5354, 2677
INVAR-3, Run: 075, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 41, 41, 0, 82, 49, 32, 82, 82, 164, 5484, 2742
INVAR-3, Run: 076, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 49, 47, 0, 82, 63, 18, 81, 82, 164, 4456, 2228
INVAR-3, Run: 077, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 57, 55, 0, 82, 53, 28, 81, 82, 164, 4540, 2270
INVAR-3, Run: 078, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 67, 67, 0, 82, 48, 33, 82, 82, 164, 4736, 2368
INVAR-3, Run: 079, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 71, 69, 0, 82, 53, 28, 81, 82, 164, 3792, 1896
INVAR-3, Run: 080, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 58, 56, 0, 82, 47, 34, 81, 82, 164, 3748, 1874
INVAR-3, Run: 081, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 55, 53, 0, 82, 49, 32, 81, 82, 164, 4548, 2274
INVAR-3, Run: 082, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 61, 61, 0, 82, 51, 30, 82, 82, 164, 4536, 2268
INVAR-3, Run: 083, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 62, 60, 0, 82, 54, 27, 81, 82, 164, 3480, 1740
INVAR-3, Run: 084, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 53, 51, 0, 82, 56, 25, 81, 82, 164, 4944, 2472
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 59, 59, 0, 82, 55, 26, 82, 82, 164, 5846, 2923
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 0, 492, 4, 1, 4, 80, 0, 164, 0, 56, 52, 0, 82, 49, 32, 80, 82, 164, 3364, 1682
INVAR-3, Run: 087, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 47, 47, 0, 82, 57, 24, 82, 82, 164, 3588, 1794
INVAR-3, Run: 088, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 47, 45, 0, 82, 56, 25, 81, 82, 164, 3336, 1668
INVAR-3, Run: 089, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 43, 41, 0, 82, 52, 29, 81, 82, 164, 5054, 2527
INVAR-3, Run: 090, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 55, 55, 0, 82, 51, 30, 82, 82, 164, 3692, 1846
INVAR-3, Run: 091, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 42, 42, 0, 82, 54, 27, 82, 82, 164, 4332, 2166
INVAR-3, Run: 092, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 58, 56, 0, 82, 50, 31, 81, 82, 164, 4286, 2143
INVAR-3, Run: 093, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 63, 61, 0, 82, 59, 22, 81, 82, 164, 5404, 2702
INVAR-3, Run: 094, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 44, 44, 0, 82, 46, 35, 82, 82, 164, 3014, 1507
INVAR-3, Run: 095, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 59, 59, 0, 82, 53, 28, 82, 82, 164, 4284, 2142
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 70, 68, 0, 82, 58, 23, 81, 82, 164, 4376, 2188
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 43, 43, 0, 82, 59, 22, 82, 82, 164, 4398, 2199
INVAR-3, Run: 098, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 56, 54, 0, 82, 52, 29, 81, 82, 164, 4930, 2465
INVAR-3, Run: 099, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 164, 0, 70, 70, 0, 82, 55, 26, 82, 82, 164, 2908, 1454
INVAR-3, Run: 100, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 164, 0, 43, 41, 0, 82, 63, 18, 81, 82, 164, 4732, 2366
INVAR-4, Run: 001, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 15, 15, 0, 19, 9, 10, 19, 19, 39, 239, 119
INVAR-4, Run: 002, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 16, 16, 0, 19, 12, 7, 19, 19, 39, 321, 160
INVAR-4, Run: 003, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 8, 8, 0, 19, 15, 4, 19, 19, 39, 371, 185
INVAR-4, Run: 004, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 13, 13, 0, 19, 12, 7, 19, 19, 39, 253, 126
INVAR-4, Run: 005, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 2, 2, 0, 19, 14, 5, 19, 19, 39, 245, 122
INVAR-4, Run: 006, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 12, 12, 0, 19, 17, 2, 19, 19, 39, 307, 153
INVAR-4, Run: 007, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 18, 18, 0, 19, 11, 8, 19, 19, 39, 345, 172
INVAR-4, Run: 008, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 12, 12, 0, 19, 8, 11, 19, 19, 39, 445, 222
INVAR-4, Run: 009, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 14, 5, 19, 19, 39, 237, 118
INVAR-4, Run: 010, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 11, 8, 19, 19, 39, 241, 120
INVAR-4, Run: 011, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 25, 25, 0, 19, 14, 5, 19, 19, 39, 247, 123
INVAR-4, Run: 012, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 10, 10, 0, 19, 13, 6, 19, 19, 39, 505, 252
INVAR-4, Run: 013, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 15, 15, 0, 19, 12, 7, 19, 19, 39, 217, 108
INVAR-4, Run: 014, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 9, 9, 0, 19, 12, 7, 19, 19, 39, 473, 236
INVAR-4, Run: 015, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 16, 16, 0, 19, 17, 2, 19, 19, 39, 289, 144
INVAR-4, Run: 016, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 6, 6, 0, 19, 15, 4, 19, 19, 39, 323, 161
INVAR-4, Run: 017, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 18, 18, 0, 19, 13, 6, 19, 19, 39, 719, 359
INVAR-4, Run: 018, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 16, 16, 0, 19, 12, 7, 19, 19, 39, 217, 108
INVAR-4, Run: 019, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 10, 10, 0, 19, 17, 2, 19, 19, 39, 661, 330
INVAR-4, Run: 020, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 25, 25, 0, 19, 10, 9, 19, 19, 39, 311, 155
INVAR-4, Run: 021, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 13, 13, 0, 19, 13, 6, 19, 19, 39, 517, 258
INVAR-4, Run: 022, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 10, 10, 0, 19, 13, 6, 19, 19, 39, 343, 171
INVAR-4, Run: 023, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 17, 17, 0, 19, 19, 0, 19, 19, 39, 347, 173
INVAR-4, Run: 024, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 17, 17, 0, 19, 13, 6, 19, 19, 39, 219, 109
INVAR-4, Run: 025, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 23, 23, 0, 19, 9, 10, 19, 19, 39, 523, 261
INVAR-4, Run: 026, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 17, 17, 0, 19, 11, 8, 19, 19, 39, 319, 159
INVAR-4, Run: 027, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 12, 12, 0, 19, 10, 9, 19, 19, 39, 287, 143
INVAR-4, Run: 028, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 15, 15, 0, 19, 14, 5, 19, 19, 39, 493, 246
INVAR-4, Run: 029, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 17, 2, 19, 19, 39, 385, 192
INVAR-4, Run: 030, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 12, 12, 0, 19, 17, 2, 19, 19, 39, 879, 439
INVAR-4, Run: 031, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 15, 15, 0, 19, 15, 4, 19, 19, 39, 253, 126
INVAR-4, Run: 032, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 11, 11, 0, 19, 12, 7, 19, 19, 39, 289, 144
INVAR-4, Run: 033, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 11, 11, 0, 19, 13, 6, 19, 19, 39, 399, 199
INVAR-4, Run: 034, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 21, 21, 0, 19, 12, 7, 19, 19, 39, 451, 225
INVAR-4, Run: 035, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 20, 20, 0, 19, 13, 6, 19, 19, 39, 525, 262
INVAR-4, Run: 036, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 13, 13, 0, 19, 14, 5, 19, 19, 39, 609, 304
INVAR-4, Run: 037, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 20, 20, 0, 19, 9, 10, 19, 19, 39, 193, 96
INVAR-4, Run: 038, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 10, 10, 0, 19, 15, 4, 19, 19, 39, 321, 160
INVAR-4, Run: 039, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 9, 9, 0, 19, 13, 6, 19, 19, 39, 457, 228
INVAR-4, Run: 040, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 13, 6, 19, 19, 39, 505, 252
INVAR-4, Run: 041, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 7, 7, 0, 19, 15, 4, 19, 19, 39, 405, 202
INVAR-4, Run: 042, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 15, 15, 0, 19, 15, 4, 19, 19, 39, 425, 212
INVAR-4, Run: 043, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 10, 10, 0, 19, 13, 6, 19, 19, 39, 447, 223
INVAR-4, Run: 044, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 12, 12, 0, 19, 12, 7, 19, 19, 39, 1105, 552
INVAR-4, Run: 045, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 16, 16, 0, 19, 9, 10, 19, 19, 39, 491, 245
INVAR-4, Run: 046, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 8, 11, 19, 19, 39, 489, 244
INVAR-4, Run: 047, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 9, 9, 0, 19, 13, 6, 19, 19, 39, 249, 124
INVAR-4, Run: 048, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 19, 19, 0, 19, 14, 5, 19, 19, 39, 357, 178
INVAR-4, Run: 049, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 13, 13, 0, 19, 14, 5, 19, 19, 39, 271, 135
INVAR-4, Run: 050, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 11, 11, 0, 19, 13, 6, 19, 19, 39, 357, 178
INVAR-4, Run: 051, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 20, 20, 0, 19, 12, 7, 19, 19, 39, 313, 156
INVAR-4, Run: 052, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 9, 9, 0, 19, 9, 10, 19, 19, 39, 767, 383
INVAR-4, Run: 053, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 22, 22, 0, 19, 13, 6, 19, 19, 39, 233, 116
INVAR-4, Run: 054, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 12, 12, 0, 19, 15, 4, 19, 19, 39, 225, 112
