Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9, NEW_REACTION
INVAR-10, Run: 062, P, 0, 1, 0, 0, 150, 150, 0, 0, 1, 298, 1, 200, 1246, 2922, 100, 53, 46, 150, 99, 148, 1396, 2922, 101
INVAR-10, Run: 063, P, 0, 0, 0, 0, 153, 153, 0, 0, 1, 282, 0, 200, 1209, 3069, 100, 60, 39, 153, 94, 141, 1362, 3069, 106
INVAR-10, Run: 064, P, 0, 0, 0, 0, 153, 153, 0, 0, 1, 282, 0, 200, 1137, 2840, 100, 55, 44, 153, 94, 141, 1290, 2840, 106
INVAR-10, Run: 065, P, 0, 0, 0, 0, 148, 148, 0, 0, 1, 312, 0, 200, 1233, 3035, 100, 58, 41, 148, 104, 156, 1381, 3035, 96
INVAR-10, Run: 066, P, 0, 1, 0, 0, 150, 150, 0, 0, 1, 298, 1, 200, 1518, 3226, 100, 56, 43, 150, 99, 148, 1668, 3226, 101
INVAR-10, Run: 067, P, 0, 0, 0, 0, 154, 154, 0, 0, 1, 276, 0, 200, 1105, 2224, 100, 74, 25, 154, 92, 138, 1259, 2224, 108
INVAR-10, Run: 068, P, 0, 1, 0, 0, 147, 147, 0, 0, 1, 316, 1, 200, 1102, 3589, 100, 56, 43, 147, 105, 157, 1249, 3589, 95
INVAR-10, Run: 069, P, 0, 1, 0, 0, 149, 149, 0, 0, 1, 304, 1, 200, 1292, 3196, 100, 57, 42, 149, 101, 151, 1441, 3196, 99
INVAR-10, Run: 070, P, 0, 1, 0, 0, 150, 150, 0, 0, 1, 298, 1, 200, 964, 2553, 100, 59, 40, 150, 99, 148, 1114, 2553, 101
INVAR-10, Run: 071, P, 0, 1, 0, 0, 143, 143, 0, 0, 1, 340, 1, 200, 1004, 3586, 100, 74, 25, 143, 113, 169, 1147, 3586, 87
INVAR-10, Run: 072, P, 0, 0, 0, 0, 148, 148, 0, 0, 1, 312, 0, 200, 880, 2755, 100, 70, 29, 148, 104, 156, 1028, 2755, 96
INVAR-10, Run: 073, P, 0, 1, 0, 0, 148, 148, 0, 0, 1, 310, 1, 200, 1144, 3136, 100, 69, 30, 148, 103, 154, 1292, 3136, 97
INVAR-10, Run: 074, P, 0, 0, 0, 0, 153, 153, 0, 0, 1, 282, 0, 200, 1355, 2736, 100, 58, 41, 153, 94, 141, 1508, 2736, 106
INVAR-10, Run: 075, P, 0, 1, 0, 0, 150, 150, 0, 0, 1, 298, 1, 200, 1093, 2820, 100, 68, 31, 150, 99, 148, 1243, 2820, 101
INVAR-10, Run: 076, P, 0, 0, 0, 0, 152, 152, 0, 0, 1, 288, 0, 200, 1162, 2808, 100, 67, 32, 152, 96, 144, 1314, 2808, 104
INVAR-10, Run: 077, P, 0, 0, 0, 0, 147, 147, 0, 0, 1, 318, 0, 200, 1084, 2496, 100, 52, 47, 147, 106, 159, 1231, 2496, 94
INVAR-10, Run: 078, P, 0, 1, 0, 0, 151, 151, 0, 0, 1, 292, 1, 200, 1073, 2475, 100, 53, 46, 151, 97, 145, 1224, 2475, 103
INVAR-10, Run: 079, P, 0, 0, 0, 0, 151, 151, 0, 0, 1, 294, 0, 200, 1235, 3217, 100, 64, 35, 151, 98, 147, 1386, 3217, 102
INVAR-10, Run: 080, P, 0, 1, 0, 0, 144, 144, 0, 0, 1, 334, 1, 200, 1198, 3218, 100, 61, 38, 144, 111, 166, 1342, 3218, 89
INVAR-10, Run: 081, P, 0, 1, 0, 0, 151, 151, 0, 0, 1, 292, 1, 200, 1130, 2915, 100, 62, 37, 151, 97, 145, 1281, 2915, 103
INVAR-10, Run: 082, P, 0, 0, 0, 0, 154, 154, 0, 0, 1, 276, 0, 200, 793, 2437, 100, 62, 37, 154, 92, 138, 947, 2437, 108
INVAR-10, Run: 083, P, 0, 1, 0, 0, 146, 146, 0, 0, 1, 322, 1, 200, 1022, 3139, 100, 60, 39, 146, 107, 160, 1168, 3139, 93
INVAR-10, Run: 084, P, 0, 1, 0, 0, 153, 153, 0, 0, 1, 280, 1, 200, 922, 2289, 100, 61, 38, 153, 93, 139, 1075, 2289, 107
INVAR-10, Run: 085, P, 0, 0, 0, 0, 154, 154, 0, 0, 1, 276, 0, 200, 1178, 2455, 100, 57, 42, 154, 92, 138, 1332, 2455, 108
INVAR-10, Run: 086, P, 0, 1, 0, 0, 160, 160, 0, 0, 1, 238, 1, 200, 890, 2064, 100, 65, 34, 160, 79, 118, 1050, 2064, 121
INVAR-10, Run: 087, P, 0, 1, 0, 0, 153, 153, 0, 0, 1, 280, 1, 200, 957, 1969, 100, 62, 37, 153, 93, 139, 1110, 1969, 107
INVAR-10, Run: 088, P, 0, 1, 0, 0, 151, 151, 0, 0, 1, 292, 1, 200, 1380, 3260, 100, 67, 32, 151, 97, 145, 1531, 3260, 103
INVAR-10, Run: 089, P, 0, 0, 0, 0, 154, 154, 0, 0, 1, 276, 0, 200, 1107, 2878, 100, 60, 39, 154, 92, 138, 1261, 2878, 108
INVAR-10, Run: 090, P, 0, 0, 0, 0, 153, 153, 0, 0, 1, 282, 0, 200, 1123, 2653, 100, 66, 33, 153, 94, 141, 1276, 2653, 106
INVAR-10, Run: 091, P, 0, 1, 0, 0, 155, 155, 0, 0, 1, 268, 1, 200, 798, 2202, 100, 67, 32, 155, 89, 133, 953, 2202, 111
INVAR-10, Run: 092, P, 0, 0, 0, 0, 148, 148, 0, 0, 1, 312, 0, 200, 1473, 3140, 100, 62, 37, 148, 104, 156, 1621, 3140, 96
INVAR-10, Run: 093, P, 0, 0, 0, 0, 146, 146, 0, 0, 1, 324, 0, 200, 1243, 2884, 100, 56, 43, 146, 108, 162, 1389, 2884, 92
INVAR-10, Run: 094, P, 0, 1, 0, 0, 154, 154, 0, 0, 1, 274, 1, 200, 1382, 2413, 100, 61, 38, 154, 91, 136, 1536, 2413, 109
INVAR-10, Run: 095, P, 0, 0, 0, 0, 152, 152, 0, 0, 1, 288, 0, 200, 1267, 2744, 100, 68, 31, 152, 96, 144, 1419, 2744, 104
INVAR-10, Run: 096, P, 0, 0, 0, 0, 146, 146, 0, 0, 1, 324, 0, 200, 1071, 3039, 100, 62, 37, 146, 108, 162, 1217, 3039, 92
INVAR-10, Run: 097, P, 0, 0, 0, 0, 152, 152, 0, 0, 1, 288, 0, 200, 1263, 2559, 100, 58, 41, 152, 96, 144, 1415, 2559, 104
INVAR-10, Run: 098, P, 0, 0, 0, 0, 143, 143, 0, 0, 1, 342, 0, 200, 1149, 3039, 100, 59, 40, 143, 114, 171, 1292, 3039, 86
INVAR-10, Run: 099, P, 0, 1, 0, 0, 150, 150, 0, 0, 1, 298, 1, 200, 1003, 3032, 100, 73, 26, 150, 99, 148, 1153, 3032, 101
INVAR-10, Run: 100, P, 0, 1, 0, 0, 154, 154, 0, 0, 1, 274, 1, 200, 1567, 3697, 100, 59, 40, 154, 91, 136, 1721, 3697, 109
INVAR-2, Run: 001, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0, 56, 199, 467, 28, 19, 8, 44, 24, 36, 243, 467, 32
INVAR-2, Run: 002, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 153, 434, 28, 19, 8, 42, 27, 40, 195, 434, 29
INVAR-2, Run: 003, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0, 56, 185, 433, 28, 15, 12, 43, 26, 39, 228, 433, 30
INVAR-2, Run: 004, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 157, 441, 28, 15, 12, 43, 25, 37, 200, 441, 31
INVAR-2, Run: 005, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 156, 339, 28, 17, 10, 43, 25, 37, 199, 339, 31
INVAR-2, Run: 006, P, 0, 0, 0, 0, 38, 38, 0, 0, 1, 108, 0, 56, 164, 509, 28, 17, 10, 38, 36, 54, 202, 509, 20
INVAR-2, Run: 007, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 147, 326, 28, 18, 9, 41, 29, 43, 188, 326, 27
INVAR-2, Run: 008, P, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1, 56, 210, 486, 28, 18, 9, 39, 33, 49, 249, 486, 23
INVAR-2, Run: 009, P, 0, 0, 0, 0, 40, 40, 0, 0, 1, 96, 0, 56, 139, 423, 28, 15, 12, 40, 32, 48, 179, 423, 24
INVAR-2, Run: 010, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 112, 470, 28, 21, 6, 42, 28, 42, 154, 470, 28
INVAR-2, Run: 011, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 179, 528, 28, 21, 6, 42, 27, 40, 221, 528, 29
INVAR-2, Run: 012, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 131, 406, 28, 16, 11, 42, 28, 42, 173, 406, 28
INVAR-2, Run: 013, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 181, 443, 28, 16, 11, 42, 28, 42, 223, 443, 28
INVAR-2, Run: 014, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 126, 342, 28, 17, 10, 41, 29, 43, 167, 342, 27
INVAR-2, Run: 015, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 229, 420, 28, 15, 12, 41, 30, 45, 270, 420, 26
INVAR-2, Run: 016, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 145, 433, 28, 22, 5, 42, 28, 42, 187, 433, 28
INVAR-2, Run: 017, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0, 56, 120, 367, 28, 17, 10, 44, 24, 36, 164, 367, 32
INVAR-2, Run: 018, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 126, 512, 28, 23, 4, 41, 29, 43, 167, 512, 27
INVAR-2, Run: 019, P, 0, 1, 0, 0, 45, 45, 0, 0, 1, 64, 1, 56, 174, 290, 28, 21, 6, 45, 21, 31, 219, 290, 35
INVAR-2, Run: 020, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 66, 0, 56, 147, 304, 28, 16, 11, 45, 22, 33, 192, 304, 34
INVAR-2, Run: 021, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 104, 272, 28, 18, 9, 41, 29, 43, 145, 272, 27
INVAR-2, Run: 022, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 155, 506, 28, 21, 6, 41, 30, 45, 196, 506, 26
INVAR-2, Run: 023, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 132, 445, 28, 11, 16, 40, 31, 46, 172, 445, 25
INVAR-2, Run: 024, P, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1, 56, 190, 483, 28, 15, 12, 39, 33, 49, 229, 483, 23
INVAR-2, Run: 025, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 110, 364, 28, 16, 11, 40, 31, 46, 150, 364, 25
INVAR-2, Run: 026, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 222, 605, 28, 16, 11, 40, 31, 46, 262, 605, 25
INVAR-2, Run: 027, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 257, 638, 28, 14, 13, 41, 29, 43, 298, 638, 27
INVAR-2, Run: 028, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 142, 528, 28, 16, 11, 41, 30, 45, 183, 528, 26
INVAR-2, Run: 029, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 100, 255, 28, 18, 9, 43, 25, 37, 143, 255, 31
INVAR-2, Run: 030, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 199, 333, 28, 14, 13, 42, 27, 40, 241, 333, 29
INVAR-2, Run: 031, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 156, 388, 28, 14, 13, 42, 28, 42, 198, 388, 28
INVAR-2, Run: 032, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 171, 312, 28, 17, 10, 40, 31, 46, 211, 312, 25
INVAR-2, Run: 033, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 167, 293, 28, 16, 11, 42, 27, 40, 209, 293, 29
INVAR-2, Run: 034, P, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1, 56, 107, 309, 28, 14, 13, 44, 23, 34, 151, 309, 33
INVAR-2, Run: 035, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0, 56, 167, 354, 28, 20, 7, 44, 24, 36, 211, 354, 32
INVAR-2, Run: 036, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 117, 343, 28, 17, 10, 41, 29, 43, 158, 343, 27
INVAR-2, Run: 037, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 98, 350, 28, 16, 11, 42, 27, 40, 140, 350, 29
INVAR-2, Run: 038, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 131, 322, 28, 14, 13, 41, 30, 45, 172, 322, 26
INVAR-2, Run: 039, P, 0, 0, 0, 0, 40, 40, 0, 0, 1, 96, 0, 56, 177, 587, 28, 15, 12, 40, 32, 48, 217, 587, 24
INVAR-2, Run: 040, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 169, 344, 28, 17, 10, 41, 29, 43, 210, 344, 27
INVAR-2, Run: 041, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 186, 468, 28, 20, 7, 42, 27, 40, 228, 468, 29
INVAR-2, Run: 042, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 178, 400, 28, 17, 10, 41, 30, 45, 219, 400, 26
INVAR-2, Run: 043, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 160, 506, 28, 18, 9, 40, 31, 46, 200, 506, 25
INVAR-2, Run: 044, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 132, 305, 28, 16, 11, 43, 25, 37, 175, 305, 31
INVAR-2, Run: 045, P, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1, 56, 277, 473, 28, 16, 11, 44, 23, 34, 321, 473, 33
INVAR-2, Run: 046, P, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1, 56, 132, 487, 28, 16, 11, 39, 33, 49, 171, 487, 23
INVAR-2, Run: 047, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 66, 0, 56, 147, 300, 28, 16, 11, 45, 22, 33, 192, 300, 34
INVAR-2, Run: 048, P, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1, 56, 155, 392, 28, 17, 10, 44, 23, 34, 199, 392, 33
INVAR-2, Run: 049, P, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1, 56, 168, 603, 28, 16, 11, 39, 33, 49, 207, 603, 23
INVAR-2, Run: 050, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 127, 397, 28, 20, 7, 41, 30, 45, 168, 397, 26
INVAR-2, Run: 051, P, 0, 0, 0, 0, 40, 40, 0, 0, 1, 96, 0, 56, 142, 463, 28, 16, 11, 40, 32, 48, 182, 463, 24
INVAR-2, Run: 052, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 66, 0, 56, 211, 478, 28, 17, 10, 45, 22, 33, 256, 478, 34
INVAR-2, Run: 053, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 132, 459, 28, 19, 8, 42, 27, 40, 174, 459, 29
INVAR-2, Run: 054, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 162, 343, 28, 19, 8, 43, 25, 37, 205, 343, 31
INVAR-2, Run: 055, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 187, 367, 28, 17, 10, 43, 25, 37, 230, 367, 31
INVAR-2, Run: 056, P, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1, 56, 230, 410, 28, 21, 6, 44, 23, 34, 274, 410, 33
INVAR-2, Run: 057, P, 0, 1, 0, 0, 38, 38, 0, 0, 1, 106, 1, 56, 132, 634, 28, 17, 10, 38, 35, 52, 170, 634, 21
INVAR-2, Run: 058, P, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1, 56, 204, 396, 28, 15, 12, 44, 23, 34, 248, 396, 33
INVAR-2, Run: 059, P, 0, 0, 0, 0, 38, 38, 0, 0, 1, 108, 0, 56, 215, 709, 28, 15, 12, 38, 36, 54, 253, 709, 20
INVAR-2, Run: 060, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 188, 365, 28, 18, 9, 42, 27, 40, 230, 365, 29
INVAR-2, Run: 061, P, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1, 56, 229, 578, 28, 18, 9, 44, 23, 34, 273, 578, 33
INVAR-2, Run: 062, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 152, 540, 28, 16, 11, 40, 31, 46, 192, 540, 25
INVAR-2, Run: 063, P, 0, 0, 0, 0, 40, 40, 0, 0, 1, 96, 0, 56, 127, 349, 28, 14, 13, 40, 32, 48, 167, 349, 24
INVAR-2, Run: 064, P, 0, 0, 0, 0, 39, 39, 0, 0, 1, 102, 0, 56, 153, 457, 28, 14, 13, 39, 34, 51, 192, 457, 22
INVAR-2, Run: 065, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 192, 470, 28, 15, 12, 41, 29, 43, 233, 470, 27
INVAR-2, Run: 066, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0, 56, 174, 420, 28, 20, 7, 44, 24, 36, 218, 420, 32
INVAR-2, Run: 067, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 143, 412, 28, 20, 7, 41, 29, 43, 184, 412, 27
INVAR-2, Run: 068, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 188, 480, 28, 20, 7, 42, 28, 42, 230, 480, 28
INVAR-2, Run: 069, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0, 56, 110, 444, 28, 19, 8, 43, 26, 39, 153, 444, 30
INVAR-2, Run: 070, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 170, 568, 28, 16, 11, 41, 29, 43, 211, 568, 27
INVAR-2, Run: 071, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 151, 586, 28, 20, 7, 40, 31, 46, 191, 586, 25
INVAR-2, Run: 072, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 206, 554, 28, 15, 12, 41, 30, 45, 247, 554, 26
INVAR-2, Run: 073, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 121, 444, 28, 18, 9, 41, 30, 45, 162, 444, 26
INVAR-2, Run: 074, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 128, 329, 28, 15, 12, 41, 30, 45, 169, 329, 26
INVAR-2, Run: 075, P, 0, 1, 0, 0, 45, 45, 0, 0, 1, 64, 1, 56, 97, 245, 28, 23, 4, 45, 21, 31, 142, 245, 35
INVAR-2, Run: 076, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 66, 0, 56, 154, 254, 28, 19, 8, 45, 22, 33, 199, 254, 34
INVAR-2, Run: 077, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 154, 349, 28, 22, 5, 42, 28, 42, 196, 349, 28
INVAR-2, Run: 078, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 147, 498, 28, 19, 8, 41, 29, 43, 188, 498, 27
INVAR-2, Run: 079, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 141, 405, 28, 21, 6, 43, 25, 37, 184, 405, 31
INVAR-2, Run: 080, P, 0, 0, 0, 0, 39, 39, 0, 0, 1, 102, 0, 56, 113, 519, 28, 14, 13, 39, 34, 51, 152, 519, 22
INVAR-2, Run: 081, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0, 56, 171, 303, 28, 18, 9, 44, 24, 36, 215, 303, 32
INVAR-2, Run: 082, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 158, 492, 28, 16, 11, 42, 28, 42, 200, 492, 28
INVAR-2, Run: 083, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0, 56, 138, 244, 28, 20, 7, 44, 24, 36, 182, 244, 32
INVAR-2, Run: 084, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0, 56, 110, 312, 28, 13, 14, 44, 24, 36, 154, 312, 32
INVAR-2, Run: 085, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 148, 330, 28, 17, 10, 43, 25, 37, 191, 330, 31
INVAR-2, Run: 086, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0, 56, 187, 466, 28, 15, 12, 43, 26, 39, 230, 466, 30
INVAR-2, Run: 087, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 203, 605, 28, 21, 6, 41, 30, 45, 244, 605, 26
INVAR-2, Run: 088, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 158, 483, 28, 16, 11, 40, 31, 46, 198, 483, 25
INVAR-2, Run: 089, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 112, 398, 28, 23, 4, 41, 30, 45, 153, 398, 26
INVAR-2, Run: 090, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 178, 305, 28, 11, 16, 43, 25, 37, 221, 305, 31
INVAR-2, Run: 091, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 211, 416, 28, 13, 14, 42, 27, 40, 253, 416, 29
INVAR-2, Run: 092, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0, 56, 126, 338, 28, 22, 5, 43, 26, 39, 169, 338, 30
INVAR-2, Run: 093, P, 0, 0, 0, 0, 40, 40, 0, 0, 1, 96, 0, 56, 125, 468, 28, 22, 5, 40, 32, 48, 165, 468, 24
INVAR-2, Run: 094, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 100, 274, 28, 16, 11, 42, 27, 40, 142, 274, 29
INVAR-2, Run: 095, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 143, 427, 28, 16, 11, 42, 28, 42, 185, 427, 28
INVAR-2, Run: 096, P, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1, 56, 178, 591, 28, 21, 6, 39, 33, 49, 217, 591, 23
INVAR-2, Run: 097, P, 0, 1, 0, 0, 38, 38, 0, 0, 1, 106, 1, 56, 142, 619, 28, 17, 10, 38, 35, 52, 180, 619, 21
INVAR-2, Run: 098, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 134, 374, 28, 19, 8, 41, 29, 43, 175, 374, 27
INVAR-2, Run: 099, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0, 56, 114, 298, 28, 18, 9, 44, 24, 36, 158, 298, 32
INVAR-2, Run: 100, P, 0, 0, 0, 0, 39, 39, 0, 0, 1, 102, 0, 56, 156, 456, 28, 14, 13, 39, 34, 51, 195, 456, 22
INVAR-3, Run: 001, P, 0, 0, 0, 0, 129, 129, 0, 0, 1, 210, 0, 164, 890, 1594, 82, 49, 32, 129, 70, 105, 1019, 1594, 94
INVAR-3, Run: 002, P, 0, 0, 0, 0, 122, 122, 0, 0, 1, 252, 0, 164, 699, 1532, 82, 55, 26, 122, 84, 126, 821, 1532, 80
INVAR-3, Run: 003, P, 0, 1, 0, 0, 121, 121, 0, 0, 1, 256, 1, 164, 885, 1862, 82, 46, 35, 121, 85, 127, 1006, 1862, 79
INVAR-3, Run: 004, P, 0, 0, 0, 0, 121, 121, 0, 0, 1, 258, 0, 164, 846, 2291, 82, 49, 32, 121, 86, 129, 967, 2291, 78
INVAR-3, Run: 005, P, 0, 1, 0, 0, 118, 118, 0, 0, 1, 274, 1, 164, 868, 2101, 82, 48, 33, 118, 91, 136, 986, 2101, 73
INVAR-3, Run: 006, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 795, 2099, 82, 59, 22, 124, 80, 120, 919, 2099, 84
INVAR-3, Run: 007, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 827, 1923, 82, 45, 36, 125, 77, 115, 952, 1923, 87
INVAR-3, Run: 008, P, 0, 0, 0, 0, 118, 118, 0, 0, 1, 276, 0, 164, 813, 2103, 82, 56, 25, 118, 92, 138, 931, 2103, 72
INVAR-3, Run: 009, P, 0, 1, 0, 0, 127, 127, 0, 0, 1, 220, 1, 164, 858, 1796, 82, 44, 37, 127, 73, 109, 985, 1796, 91
INVAR-3, Run: 010, P, 0, 1, 0, 0, 120, 120, 0, 0, 1, 262, 1, 164, 717, 2300, 82, 48, 33, 120, 87, 130, 837, 2300, 77
INVAR-3, Run: 011, P, 0, 0, 0, 0, 130, 130, 0, 0, 1, 204, 0, 164, 837, 1666, 82, 47, 34, 130, 68, 102, 967, 1666, 96
INVAR-3, Run: 012, P, 0, 1, 0, 0, 120, 120, 0, 0, 1, 262, 1, 164, 892, 2200, 82, 58, 23, 120, 87, 130, 1012, 2200, 77
INVAR-3, Run: 013, P, 0, 1, 0, 0, 113, 113, 0, 0, 1, 304, 1, 164, 855, 2754, 82, 55, 26, 113, 101, 151, 968, 2754, 63
INVAR-3, Run: 014, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 783, 1922, 82, 55, 26, 125, 77, 115, 908, 1922, 87
INVAR-3, Run: 015, P, 0, 0, 0, 0, 122, 122, 0, 0, 1, 252, 0, 164, 900, 2219, 82, 51, 30, 122, 84, 126, 1022, 2219, 80
INVAR-3, Run: 016, P, 0, 1, 0, 0, 124, 124, 0, 0, 1, 238, 1, 164, 720, 1675, 82, 47, 34, 124, 79, 118, 844, 1675, 85
INVAR-3, Run: 017, P, 0, 1, 0, 0, 127, 127, 0, 0, 1, 220, 1, 164, 898, 1935, 82, 51, 30, 127, 73, 109, 1025, 1935, 91
INVAR-3, Run: 018, P, 0, 0, 0, 0, 121, 121, 0, 0, 1, 258, 0, 164, 955, 2343, 82, 47, 34, 121, 86, 129, 1076, 2343, 78
INVAR-3, Run: 019, P, 0, 1, 0, 0, 121, 121, 0, 0, 1, 256, 1, 164, 807, 2515, 82, 55, 26, 121, 85, 127, 928, 2515, 79
INVAR-3, Run: 020, P, 0, 0, 0, 0, 129, 129, 0, 0, 1, 210, 0, 164, 1265, 2242, 82, 52, 29, 129, 70, 105, 1394, 2242, 94
INVAR-3, Run: 021, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 968, 2339, 82, 49, 32, 122, 83, 124, 1090, 2339, 81
INVAR-3, Run: 022, P, 0, 0, 0, 0, 122, 122, 0, 0, 1, 252, 0, 164, 819, 2323, 82, 55, 26, 122, 84, 126, 941, 2323, 80
INVAR-3, Run: 023, P, 0, 1, 0, 0, 119, 119, 0, 0, 1, 268, 1, 164, 943, 3176, 82, 59, 22, 119, 89, 133, 1062, 3176, 75
