Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, CO, Y, PE, CE, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 005, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1043, 25, 25, 883, 26, 35, 17, 26, 26, 53, 409, 204
INVAR-5, Run: 006, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 624, 33, 33, 464, 26, 23, 29, 26, 26, 53, 373, 186
INVAR-5, Run: 007, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 931, 30, 30, 771, 26, 32, 20, 26, 26, 53, 737, 368
INVAR-5, Run: 008, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 894, 30, 30, 734, 26, 26, 26, 26, 26, 53, 431, 215
INVAR-5, Run: 009, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 706, 31, 31, 546, 26, 25, 27, 26, 26, 53, 363, 181
INVAR-5, Run: 010, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 846, 25, 25, 686, 26, 28, 24, 26, 26, 53, 383, 191
INVAR-5, Run: 011, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 706, 28, 28, 546, 26, 23, 29, 26, 26, 53, 519, 259
INVAR-5, Run: 012, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 967, 32, 32, 807, 26, 31, 21, 26, 26, 53, 739, 369
INVAR-5, Run: 013, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 698, 21, 21, 538, 26, 26, 26, 26, 26, 53, 963, 481
INVAR-5, Run: 014, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 936, 30, 30, 776, 26, 27, 25, 26, 26, 53, 581, 290
INVAR-5, Run: 015, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1032, 25, 25, 872, 26, 32, 20, 26, 26, 53, 755, 377
INVAR-5, Run: 016, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 871, 29, 29, 711, 26, 27, 25, 26, 26, 53, 717, 358
INVAR-5, Run: 017, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 663, 25, 25, 503, 26, 20, 32, 26, 26, 53, 1167, 583
INVAR-5, Run: 018, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 964, 32, 32, 804, 26, 27, 25, 26, 26, 53, 403, 201
INVAR-5, Run: 019, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 837, 27, 27, 677, 26, 32, 20, 26, 26, 53, 1075, 537
INVAR-5, Run: 020, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 754, 26, 26, 594, 26, 25, 27, 26, 26, 53, 391, 195
INVAR-5, Run: 021, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1458, 25, 25, 1298, 26, 25, 27, 26, 26, 53, 1253, 626
INVAR-5, Run: 022, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 652, 28, 28, 492, 26, 29, 23, 26, 26, 53, 449, 224
INVAR-5, Run: 023, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 739, 27, 27, 579, 26, 25, 27, 26, 26, 53, 501, 250
INVAR-5, Run: 024, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 757, 33, 33, 597, 26, 22, 30, 26, 26, 53, 773, 386
INVAR-5, Run: 025, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 966, 15, 15, 806, 26, 37, 15, 26, 26, 53, 521, 260
INVAR-5, Run: 026, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 986, 37, 37, 826, 26, 17, 35, 26, 26, 53, 653, 326
INVAR-5, Run: 027, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1368, 30, 30, 1208, 26, 27, 25, 26, 26, 53, 953, 476
INVAR-5, Run: 028, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 712, 38, 38, 552, 26, 32, 20, 26, 26, 53, 421, 210
INVAR-5, Run: 029, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 621, 18, 18, 461, 26, 24, 28, 26, 26, 53, 371, 185
INVAR-5, Run: 030, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 930, 27, 27, 770, 26, 22, 30, 26, 26, 53, 307, 153
INVAR-5, Run: 031, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 637, 29, 29, 477, 26, 23, 29, 26, 26, 53, 433, 216
INVAR-5, Run: 032, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1007, 31, 31, 847, 26, 23, 29, 26, 26, 53, 273, 136
INVAR-5, Run: 033, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 835, 27, 27, 675, 26, 26, 26, 26, 26, 53, 643, 321
INVAR-5, Run: 034, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 668, 34, 34, 508, 26, 33, 19, 26, 26, 53, 363, 181
INVAR-5, Run: 035, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 860, 37, 37, 700, 26, 22, 30, 26, 26, 53, 571, 285
INVAR-5, Run: 036, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 783, 36, 36, 623, 26, 25, 27, 26, 26, 53, 643, 321
INVAR-5, Run: 037, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1583, 36, 36, 1423, 26, 31, 21, 26, 26, 53, 463, 231
INVAR-5, Run: 038, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 388, 30, 30, 228, 26, 28, 24, 26, 26, 53, 555, 277
INVAR-5, Run: 039, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 778, 34, 34, 618, 26, 33, 19, 26, 26, 53, 745, 372
INVAR-5, Run: 040, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 759, 16, 16, 599, 26, 27, 25, 26, 26, 53, 511, 255
INVAR-5, Run: 041, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 534, 30, 30, 374, 26, 24, 28, 26, 26, 53, 741, 370
INVAR-5, Run: 042, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1316, 17, 17, 1156, 26, 32, 20, 26, 26, 53, 549, 274
INVAR-5, Run: 043, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 999, 28, 28, 839, 26, 30, 22, 26, 26, 53, 625, 312
INVAR-5, Run: 044, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 872, 23, 23, 712, 26, 30, 22, 26, 26, 53, 445, 222
INVAR-5, Run: 045, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 758, 33, 33, 598, 26, 25, 27, 26, 26, 53, 375, 187
INVAR-5, Run: 046, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 858, 30, 30, 698, 26, 28, 24, 26, 26, 53, 659, 329
INVAR-5, Run: 047, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 845, 33, 33, 685, 26, 31, 21, 26, 26, 53, 397, 198
INVAR-5, Run: 048, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1135, 27, 27, 975, 26, 28, 24, 26, 26, 53, 683, 341
INVAR-5, Run: 049, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 887, 14, 14, 727, 26, 30, 22, 26, 26, 53, 637, 318
INVAR-5, Run: 050, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1510, 27, 27, 1350, 26, 35, 17, 26, 26, 53, 515, 257
INVAR-5, Run: 051, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 958, 31, 31, 798, 26, 28, 24, 26, 26, 53, 313, 156
INVAR-5, Run: 052, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 790, 41, 41, 630, 26, 34, 18, 26, 26, 53, 489, 244
INVAR-5, Run: 053, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 798, 37, 37, 638, 26, 30, 22, 26, 26, 53, 541, 270
INVAR-5, Run: 054, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1432, 27, 27, 1272, 26, 30, 22, 26, 26, 53, 489, 244
INVAR-5, Run: 055, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 930, 20, 20, 770, 26, 31, 21, 26, 26, 53, 901, 450
INVAR-5, Run: 056, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 688, 31, 31, 528, 26, 29, 23, 26, 26, 53, 715, 357
INVAR-5, Run: 057, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 933, 34, 34, 773, 26, 26, 26, 26, 26, 53, 427, 213
INVAR-5, Run: 058, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 803, 34, 34, 643, 26, 25, 27, 26, 26, 53, 531, 265
INVAR-5, Run: 059, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 856, 31, 31, 696, 26, 26, 26, 26, 26, 53, 647, 323
INVAR-5, Run: 060, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 891, 26, 26, 731, 26, 27, 25, 26, 26, 53, 333, 166
INVAR-5, Run: 061, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 637, 24, 24, 477, 26, 24, 28, 26, 26, 53, 771, 385
INVAR-5, Run: 062, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 932, 14, 14, 772, 26, 29, 23, 26, 26, 53, 329, 164
INVAR-5, Run: 063, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 990, 34, 34, 830, 26, 35, 17, 26, 26, 53, 627, 313
INVAR-5, Run: 064, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 925, 25, 25, 765, 26, 26, 26, 26, 26, 53, 607, 303
INVAR-5, Run: 065, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 639, 40, 40, 479, 26, 29, 23, 26, 26, 53, 479, 239
INVAR-5, Run: 066, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 856, 36, 36, 696, 26, 29, 23, 26, 26, 53, 323, 161
INVAR-5, Run: 067, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 976, 25, 25, 816, 26, 20, 32, 26, 26, 53, 777, 388
INVAR-5, Run: 068, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 953, 29, 29, 793, 26, 27, 25, 26, 26, 53, 479, 239
INVAR-5, Run: 069, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 980, 19, 19, 820, 26, 21, 31, 26, 26, 53, 713, 356
INVAR-5, Run: 070, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 990, 30, 30, 830, 26, 30, 22, 26, 26, 53, 923, 461
INVAR-5, Run: 071, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 705, 30, 30, 545, 26, 20, 32, 26, 26, 53, 359, 179
INVAR-5, Run: 072, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 848, 33, 33, 688, 26, 25, 27, 26, 26, 53, 285, 142
INVAR-5, Run: 073, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 692, 22, 22, 532, 26, 29, 23, 26, 26, 53, 547, 273
INVAR-5, Run: 074, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 573, 27, 27, 413, 26, 25, 27, 26, 26, 53, 523, 261
INVAR-5, Run: 075, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 844, 20, 20, 684, 26, 22, 30, 26, 26, 53, 439, 219
INVAR-5, Run: 076, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 796, 32, 32, 636, 26, 28, 24, 26, 26, 53, 375, 187
INVAR-5, Run: 077, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 494, 29, 29, 334, 26, 24, 28, 26, 26, 53, 897, 448
INVAR-5, Run: 078, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 801, 25, 25, 641, 26, 29, 23, 26, 26, 53, 809, 404
INVAR-5, Run: 079, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 994, 20, 20, 834, 26, 26, 26, 26, 26, 53, 681, 340
INVAR-5, Run: 080, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 734, 22, 22, 574, 26, 32, 20, 26, 26, 53, 433, 216
INVAR-5, Run: 081, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 939, 24, 24, 779, 26, 26, 26, 26, 26, 53, 841, 420
INVAR-5, Run: 082, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 949, 23, 23, 789, 26, 26, 26, 26, 26, 53, 477, 238
INVAR-5, Run: 083, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 663, 26, 26, 503, 26, 33, 19, 26, 26, 53, 163, 81
INVAR-5, Run: 084, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 967, 24, 24, 807, 26, 28, 24, 26, 26, 53, 489, 244
INVAR-5, Run: 085, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 882, 25, 25, 722, 26, 31, 21, 26, 26, 53, 639, 319
INVAR-5, Run: 086, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1138, 21, 21, 978, 26, 32, 20, 26, 26, 53, 747, 373
INVAR-5, Run: 087, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1064, 23, 23, 904, 26, 31, 21, 26, 26, 53, 837, 418
INVAR-5, Run: 088, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 707, 20, 20, 547, 26, 27, 25, 26, 26, 53, 559, 279
INVAR-5, Run: 089, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 797, 19, 19, 637, 26, 24, 28, 26, 26, 53, 641, 320
INVAR-5, Run: 090, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 772, 24, 24, 612, 26, 30, 22, 26, 26, 53, 345, 172
INVAR-5, Run: 091, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1174, 24, 24, 1014, 26, 29, 23, 26, 26, 53, 599, 299
INVAR-5, Run: 092, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 916, 42, 42, 756, 26, 26, 26, 26, 26, 53, 523, 261
INVAR-5, Run: 093, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 982, 32, 32, 822, 26, 28, 24, 26, 26, 53, 905, 452
INVAR-5, Run: 094, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1083, 27, 27, 923, 26, 24, 28, 26, 26, 53, 563, 281
INVAR-5, Run: 095, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1237, 14, 14, 1077, 26, 32, 20, 26, 26, 53, 657, 328
INVAR-5, Run: 096, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 892, 22, 22, 732, 26, 23, 29, 26, 26, 53, 359, 179
INVAR-5, Run: 097, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 590, 26, 26, 430, 26, 20, 32, 26, 26, 53, 365, 182
INVAR-5, Run: 098, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 819, 28, 28, 659, 26, 29, 23, 26, 26, 53, 259, 129
INVAR-5, Run: 099, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 611, 30, 30, 451, 26, 25, 27, 26, 26, 53, 539, 269
INVAR-5, Run: 100, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 784, 26, 26, 624, 26, 22, 30, 26, 26, 53, 613, 306
INVAR-6, Run: 001, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 6141, 91, 91, 5615, 87, 96, 78, 87, 87, 175, 3313, 1656
INVAR-6, Run: 002, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5312, 105, 105, 4786, 87, 92, 82, 87, 87, 175, 3431, 1715
INVAR-6, Run: 003, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4515, 99, 99, 3989, 87, 89, 85, 87, 87, 175, 4785, 2392
INVAR-6, Run: 004, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5314, 97, 97, 4788, 87, 91, 83, 87, 87, 175, 4375, 2187
INVAR-6, Run: 005, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5562, 80, 80, 5036, 87, 96, 78, 87, 87, 175, 4445, 2222
INVAR-6, Run: 006, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4730, 77, 77, 4204, 87, 76, 98, 87, 87, 175, 3739, 1869
INVAR-6, Run: 007, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5020, 84, 84, 4494, 87, 85, 89, 87, 87, 175, 4101, 2050
INVAR-6, Run: 008, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 3721, 101, 101, 3195, 87, 87, 87, 87, 87, 175, 4765, 2382
INVAR-6, Run: 009, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5582, 80, 80, 5056, 87, 99, 75, 87, 87, 175, 4319, 2159
INVAR-6, Run: 010, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 6112, 96, 96, 5586, 87, 99, 75, 87, 87, 175, 4043, 2021
INVAR-6, Run: 011, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5948, 84, 84, 5422, 87, 106, 68, 87, 87, 175, 3933, 1966
INVAR-6, Run: 012, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5553, 99, 99, 5027, 87, 94, 80, 87, 87, 175, 3917, 1958
INVAR-6, Run: 013, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 6515, 92, 92, 5989, 87, 89, 85, 87, 87, 175, 3471, 1735
INVAR-6, Run: 014, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4735, 90, 90, 4209, 87, 97, 77, 87, 87, 175, 3601, 1800
INVAR-6, Run: 015, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 6453, 78, 78, 5927, 87, 92, 82, 87, 87, 175, 3775, 1887
INVAR-6, Run: 016, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 3478, 82, 82, 2952, 87, 79, 95, 87, 87, 175, 2967, 1483
INVAR-6, Run: 017, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 3901, 83, 83, 3375, 87, 86, 88, 87, 87, 175, 3603, 1801
INVAR-6, Run: 018, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5133, 100, 100, 4607, 87, 92, 82, 87, 87, 175, 3009, 1504
INVAR-6, Run: 019, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4231, 77, 77, 3705, 87, 95, 79, 87, 87, 175, 3367, 1683
INVAR-6, Run: 020, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5677, 101, 101, 5151, 87, 79, 95, 87, 87, 175, 6869, 3434
INVAR-6, Run: 021, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5174, 98, 98, 4648, 87, 91, 83, 87, 87, 175, 4767, 2383
INVAR-6, Run: 022, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 6281, 88, 88, 5755, 87, 84, 90, 87, 87, 175, 3827, 1913
INVAR-6, Run: 023, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5571, 95, 95, 5045, 87, 88, 86, 87, 87, 175, 4455, 2227
INVAR-6, Run: 024, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5677, 86, 86, 5151, 87, 109, 65, 87, 87, 175, 3421, 1710
INVAR-6, Run: 025, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4857, 89, 89, 4331, 87, 99, 75, 87, 87, 175, 2929, 1464
INVAR-6, Run: 026, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5511, 100, 100, 4985, 87, 94, 80, 87, 87, 175, 4193, 2096
INVAR-6, Run: 027, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5210, 107, 107, 4684, 87, 90, 84, 87, 87, 175, 4257, 2128
INVAR-6, Run: 028, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4668, 101, 101, 4142, 87, 97, 77, 87, 87, 175, 3619, 1809
INVAR-6, Run: 029, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4707, 94, 94, 4181, 87, 92, 82, 87, 87, 175, 3785, 1892
INVAR-6, Run: 030, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4549, 103, 103, 4023, 87, 73, 101, 87, 87, 175, 3607, 1803
INVAR-6, Run: 031, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4830, 97, 97, 4304, 87, 89, 85, 87, 87, 175, 3659, 1829
INVAR-6, Run: 032, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5321, 105, 105, 4795, 87, 91, 83, 87, 87, 175, 3957, 1978
INVAR-6, Run: 033, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5347, 102, 102, 4821, 87, 99, 75, 87, 87, 175, 4137, 2068
INVAR-6, Run: 034, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 3983, 75, 75, 3457, 87, 98, 76, 87, 87, 175, 3713, 1856
INVAR-6, Run: 035, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4880, 90, 90, 4354, 87, 89, 85, 87, 87, 175, 3843, 1921
INVAR-6, Run: 036, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 6218, 83, 83, 5692, 87, 82, 92, 87, 87, 175, 3119, 1559
INVAR-6, Run: 037, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 6322, 78, 78, 5796, 87, 94, 80, 87, 87, 175, 4137, 2068
INVAR-6, Run: 038, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4127, 104, 104, 3601, 87, 100, 74, 87, 87, 175, 5549, 2774
INVAR-6, Run: 039, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4913, 96, 96, 4387, 87, 87, 87, 87, 87, 175, 4307, 2153
INVAR-6, Run: 040, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5890, 98, 98, 5364, 87, 89, 85, 87, 87, 175, 3147, 1573
INVAR-6, Run: 041, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5899, 79, 79, 5373, 87, 101, 73, 87, 87, 175, 5065, 2532
INVAR-6, Run: 042, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 6396, 92, 92, 5870, 87, 89, 85, 87, 87, 175, 3387, 1693
INVAR-6, Run: 043, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5444, 88, 88, 4918, 87, 87, 87, 87, 87, 175, 3749, 1874
INVAR-6, Run: 044, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5880, 84, 84, 5354, 87, 93, 81, 87, 87, 175, 5123, 2561
INVAR-6, Run: 045, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4923, 79, 79, 4397, 87, 90, 84, 87, 87, 175, 3965, 1982
INVAR-6, Run: 046, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4572, 86, 86, 4046, 87, 91, 83, 87, 87, 175, 3669, 1834
INVAR-6, Run: 047, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4655, 77, 77, 4129, 87, 102, 72, 87, 87, 175, 3619, 1809
INVAR-6, Run: 048, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4540, 98, 98, 4014, 87, 94, 80, 87, 87, 175, 5027, 2513
INVAR-6, Run: 049, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5564, 100, 100, 5038, 87, 90, 84, 87, 87, 175, 3925, 1962
INVAR-6, Run: 050, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5428, 83, 83, 4902, 87, 101, 73, 87, 87, 175, 4043, 2021
INVAR-6, Run: 051, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4870, 64, 64, 4344, 87, 94, 80, 87, 87, 175, 3769, 1884
INVAR-6, Run: 052, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4073, 105, 105, 3547, 87, 96, 78, 87, 87, 175, 3845, 1922
INVAR-6, Run: 053, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5612, 93, 93, 5086, 87, 93, 81, 87, 87, 175, 3827, 1913
INVAR-6, Run: 054, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4784, 84, 84, 4258, 87, 92, 82, 87, 87, 175, 3089, 1544
INVAR-6, Run: 055, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4447, 106, 106, 3921, 87, 81, 93, 87, 87, 175, 3527, 1763
INVAR-6, Run: 056, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4071, 94, 94, 3545, 87, 91, 83, 87, 87, 175, 4843, 2421
INVAR-6, Run: 057, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4536, 73, 73, 4010, 87, 85, 89, 87, 87, 175, 3635, 1817
INVAR-6, Run: 058, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4155, 89, 89, 3629, 87, 75, 99, 87, 87, 175, 4779, 2389
INVAR-6, Run: 059, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4068, 106, 106, 3542, 87, 95, 79, 87, 87, 175, 3935, 1967
INVAR-6, Run: 060, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4790, 85, 85, 4264, 87, 94, 80, 87, 87, 175, 3461, 1730
