Input Number, Run_Number, Result@ 100, F1P, A1, F1, A2, F2, F2P, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-25, Run: 099, P, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-25, Run: 100, P, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-26, Run: 001, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 002, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 003, P, 0, 45, 0, 26, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-26, Run: 004, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 005, P, 0, 47, 0, 26, 0, 0, 5, 1, 4, 1, 5, 0, 5
INVAR-26, Run: 006, P, 0, 48, 0, 26, 0, 0, 5, 2, 4, 1, 5, 0, 5
INVAR-26, Run: 007, P, 0, 49, 0, 26, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-26, Run: 008, P, 0, 47, 0, 27, 0, 0, 5, 2, 5, 0, 4, 1, 5
INVAR-26, Run: 009, P, 0, 50, 0, 26, 0, 0, 5, 5, 5, 0, 5, 0, 5
INVAR-26, Run: 010, P, 0, 50, 0, 26, 0, 0, 5, 5, 5, 0, 5, 0, 5
INVAR-26, Run: 011, P, 0, 46, 0, 26, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-26, Run: 012, P, 0, 46, 0, 26, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-26, Run: 013, P, 0, 52, 0, 26, 0, 0, 5, 6, 4, 1, 5, 0, 5
INVAR-26, Run: 014, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 015, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 016, P, 0, 45, 0, 26, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-26, Run: 017, P, 0, 46, 0, 27, 0, 0, 5, 1, 5, 0, 4, 1, 5
INVAR-26, Run: 018, P, 0, 49, 0, 26, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-26, Run: 019, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 020, P, 0, 46, 0, 26, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-26, Run: 021, P, 0, 53, 0, 27, 0, 0, 5, 8, 5, 0, 4, 1, 5
INVAR-26, Run: 022, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 023, P, 0, 49, 0, 27, 0, 0, 5, 4, 5, 0, 4, 1, 5
INVAR-26, Run: 024, P, 0, 50, 0, 26, 0, 0, 5, 5, 5, 0, 5, 0, 5
INVAR-26, Run: 025, P, 0, 47, 0, 26, 0, 0, 5, 1, 4, 1, 5, 0, 5
INVAR-26, Run: 026, P, 0, 49, 0, 27, 0, 0, 5, 2, 3, 2, 4, 1, 5
INVAR-26, Run: 027, P, 0, 55, 0, 26, 0, 0, 5, 10, 5, 0, 5, 0, 5
INVAR-26, Run: 028, P, 0, 48, 0, 26, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-26, Run: 029, P, 0, 51, 0, 28, 0, 0, 5, 5, 4, 1, 3, 2, 5
INVAR-26, Run: 030, P, 0, 45, 0, 26, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-26, Run: 031, P, 0, 50, 0, 26, 0, 0, 5, 5, 5, 0, 5, 0, 5
INVAR-26, Run: 032, P, 0, 46, 0, 28, 0, 0, 5, 1, 5, 0, 3, 2, 5
INVAR-26, Run: 033, P, 0, 46, 0, 26, 0, 0, 5, 0, 4, 1, 5, 0, 5
INVAR-26, Run: 034, P, 0, 46, 0, 27, 0, 0, 5, 1, 5, 0, 4, 1, 5
INVAR-26, Run: 035, P, 0, 46, 0, 27, 0, 0, 5, 1, 5, 0, 4, 1, 5
INVAR-26, Run: 036, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 037, P, 0, 50, 0, 26, 0, 0, 5, 5, 5, 0, 5, 0, 5
INVAR-26, Run: 038, P, 0, 48, 0, 26, 0, 0, 5, 2, 4, 1, 5, 0, 5
INVAR-26, Run: 039, P, 0, 49, 0, 26, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-26, Run: 040, P, 0, 46, 0, 26, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-26, Run: 041, P, 0, 48, 0, 26, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-26, Run: 042, P, 0, 47, 0, 26, 0, 0, 5, 1, 4, 1, 5, 0, 5
INVAR-26, Run: 043, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 044, P, 0, 49, 0, 26, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-26, Run: 045, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 046, P, 0, 46, 0, 26, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-26, Run: 047, P, 0, 45, 0, 27, 0, 0, 5, 0, 5, 0, 4, 1, 5
INVAR-26, Run: 048, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 049, P, 0, 48, 0, 27, 0, 0, 5, 3, 5, 0, 4, 1, 5
INVAR-26, Run: 050, P, 0, 47, 0, 26, 0, 0, 5, 1, 4, 1, 5, 0, 5
INVAR-26, Run: 051, P, 0, 48, 0, 27, 0, 0, 5, 3, 5, 0, 4, 1, 5
INVAR-26, Run: 052, P, 0, 49, 0, 26, 0, 0, 5, 3, 4, 1, 5, 0, 5
INVAR-26, Run: 053, P, 0, 54, 0, 26, 0, 0, 5, 9, 5, 0, 5, 0, 5
INVAR-26, Run: 054, P, 0, 46, 0, 26, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-26, Run: 055, P, 0, 53, 0, 27, 0, 0, 5, 8, 5, 0, 4, 1, 5
INVAR-26, Run: 056, P, 0, 45, 0, 26, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-26, Run: 057, P, 0, 48, 0, 26, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-26, Run: 058, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 059, P, 0, 49, 0, 26, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-26, Run: 060, P, 0, 46, 0, 26, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-26, Run: 061, P, 0, 48, 0, 27, 0, 0, 5, 3, 5, 0, 4, 1, 5
INVAR-26, Run: 062, P, 0, 45, 0, 26, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-26, Run: 063, P, 0, 49, 0, 26, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-26, Run: 064, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 065, P, 0, 48, 0, 26, 0, 0, 5, 2, 4, 1, 5, 0, 5
INVAR-26, Run: 066, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 067, P, 0, 57, 0, 26, 0, 0, 5, 11, 4, 1, 5, 0, 5
INVAR-26, Run: 068, P, 0, 49, 0, 27, 0, 0, 5, 2, 3, 2, 4, 1, 5
INVAR-26, Run: 069, P, 0, 47, 0, 27, 0, 0, 5, 1, 4, 1, 4, 1, 5
INVAR-26, Run: 070, P, 0, 46, 0, 26, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-26, Run: 071, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 072, P, 0, 47, 0, 27, 0, 0, 5, 1, 4, 1, 4, 1, 5
INVAR-26, Run: 073, P, 0, 45, 0, 26, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-26, Run: 074, P, 0, 52, 0, 26, 0, 0, 5, 7, 5, 0, 5, 0, 5
INVAR-26, Run: 075, P, 0, 49, 0, 27, 0, 0, 5, 4, 5, 0, 4, 1, 5
INVAR-26, Run: 076, P, 0, 47, 0, 27, 0, 0, 5, 1, 4, 1, 4, 1, 5
INVAR-26, Run: 077, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 078, P, 0, 46, 0, 26, 0, 0, 5, 0, 4, 1, 5, 0, 5
INVAR-26, Run: 079, P, 0, 46, 0, 27, 0, 0, 5, 1, 5, 0, 4, 1, 5
INVAR-26, Run: 080, P, 0, 46, 0, 26, 0, 0, 5, 0, 4, 1, 5, 0, 5
INVAR-26, Run: 081, P, 0, 45, 0, 27, 0, 0, 5, 0, 5, 0, 4, 1, 5
INVAR-26, Run: 082, P, 0, 46, 0, 26, 0, 0, 5, 0, 4, 1, 5, 0, 5
INVAR-26, Run: 083, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 084, P, 0, 45, 0, 26, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-26, Run: 085, P, 0, 46, 0, 26, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-26, Run: 086, P, 0, 46, 0, 26, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-26, Run: 087, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 088, P, 0, 47, 0, 27, 0, 0, 5, 2, 5, 0, 4, 1, 5
INVAR-26, Run: 089, P, 0, 45, 0, 26, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-26, Run: 090, P, 0, 48, 0, 26, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-26, Run: 091, P, 0, 52, 0, 26, 0, 0, 5, 7, 5, 0, 5, 0, 5
INVAR-26, Run: 092, P, 0, 47, 0, 26, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-26, Run: 093, P, 0, 47, 0, 27, 0, 0, 5, 2, 5, 0, 4, 1, 5
INVAR-26, Run: 094, P, 0, 47, 0, 27, 0, 0, 5, 2, 5, 0, 4, 1, 5
INVAR-26, Run: 095, P, 0, 51, 0, 26, 0, 0, 5, 6, 5, 0, 5, 0, 5
INVAR-26, Run: 096, P, 0, 48, 0, 26, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-26, Run: 097, P, 0, 45, 0, 27, 0, 0, 5, 0, 5, 0, 4, 1, 5
INVAR-26, Run: 098, P, 0, 46, 0, 26, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-26, Run: 099, P, 0, 46, 0, 26, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-26, Run: 100, P, 0, 45, 0, 26, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-27, Run: 001, P, 0, 99, 0, 60, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-27, Run: 002, P, 0, 99, 0, 60, 0, 0, 5, 3, 4, 1, 5, 0, 5
INVAR-27, Run: 003, P, 0, 95, 0, 60, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-27, Run: 004, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 005, P, 0, 97, 0, 60, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-27, Run: 006, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 007, P, 0, 96, 0, 60, 0, 0, 5, 0, 4, 1, 5, 0, 5
INVAR-27, Run: 008, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 009, P, 0, 99, 0, 60, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-27, Run: 010, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 011, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 012, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 013, P, 0, 101, 0, 60, 0, 0, 5, 5, 4, 1, 5, 0, 5
INVAR-27, Run: 014, P, 0, 99, 0, 60, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-27, Run: 015, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 016, P, 0, 99, 0, 60, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-27, Run: 017, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 018, P, 0, 97, 0, 60, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-27, Run: 019, P, 0, 99, 0, 60, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-27, Run: 020, P, 0, 100, 0, 60, 0, 0, 5, 5, 5, 0, 5, 0, 5
INVAR-27, Run: 021, P, 0, 95, 0, 60, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-27, Run: 022, P, 0, 97, 0, 60, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-27, Run: 023, P, 0, 101, 0, 60, 0, 0, 5, 5, 4, 1, 5, 0, 5
INVAR-27, Run: 024, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 025, P, 0, 97, 0, 60, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-27, Run: 026, P, 0, 98, 0, 60, 0, 0, 5, 2, 4, 1, 5, 0, 5
INVAR-27, Run: 027, P, 0, 95, 0, 60, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-27, Run: 028, P, 0, 103, 0, 60, 0, 0, 5, 7, 4, 1, 5, 0, 5
INVAR-27, Run: 029, P, 0, 99, 0, 60, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-27, Run: 030, P, 0, 96, 0, 61, 0, 0, 5, 1, 5, 0, 4, 1, 5
INVAR-27, Run: 031, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 032, P, 0, 97, 0, 60, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-27, Run: 033, P, 0, 101, 0, 60, 0, 0, 5, 6, 5, 0, 5, 0, 5
INVAR-27, Run: 034, P, 0, 98, 0, 61, 0, 0, 5, 3, 5, 0, 4, 1, 5
INVAR-27, Run: 035, P, 0, 99, 0, 60, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-27, Run: 036, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 037, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 038, P, 0, 100, 0, 60, 0, 0, 5, 5, 5, 0, 5, 0, 5
INVAR-27, Run: 039, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 040, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 041, P, 0, 100, 0, 60, 0, 0, 5, 5, 5, 0, 5, 0, 5
INVAR-27, Run: 042, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 043, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 044, P, 0, 97, 0, 61, 0, 0, 5, 2, 5, 0, 4, 1, 5
INVAR-27, Run: 045, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 046, P, 0, 97, 0, 60, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-27, Run: 047, P, 0, 99, 0, 60, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-27, Run: 048, P, 0, 99, 0, 60, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-27, Run: 049, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 050, P, 0, 99, 0, 60, 0, 0, 5, 3, 4, 1, 5, 0, 5
INVAR-27, Run: 051, P, 0, 100, 0, 60, 0, 0, 5, 5, 5, 0, 5, 0, 5
INVAR-27, Run: 052, P, 0, 97, 0, 60, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-27, Run: 053, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 054, P, 0, 99, 0, 60, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-27, Run: 055, P, 0, 99, 0, 60, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-27, Run: 056, P, 0, 99, 0, 60, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-27, Run: 057, P, 0, 100, 0, 60, 0, 0, 5, 5, 5, 0, 5, 0, 5
INVAR-27, Run: 058, P, 0, 95, 0, 60, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-27, Run: 059, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 060, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 061, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 062, P, 0, 95, 0, 60, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-27, Run: 063, P, 0, 95, 0, 60, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-27, Run: 064, P, 0, 97, 0, 60, 0, 0, 5, 1, 4, 1, 5, 0, 5
INVAR-27, Run: 065, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 066, P, 0, 95, 0, 60, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-27, Run: 067, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 068, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 069, P, 0, 101, 0, 60, 0, 0, 5, 6, 5, 0, 5, 0, 5
INVAR-27, Run: 070, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 071, P, 0, 101, 0, 60, 0, 0, 5, 6, 5, 0, 5, 0, 5
INVAR-27, Run: 072, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 073, P, 0, 97, 0, 60, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-27, Run: 074, P, 0, 97, 0, 60, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-27, Run: 075, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 076, P, 0, 96, 0, 61, 0, 0, 5, 1, 5, 0, 4, 1, 5
INVAR-27, Run: 077, P, 0, 97, 0, 60, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-27, Run: 078, P, 0, 97, 0, 61, 0, 0, 5, 2, 5, 0, 4, 1, 5
INVAR-27, Run: 079, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 080, P, 0, 95, 0, 60, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-27, Run: 081, P, 0, 95, 0, 61, 0, 0, 5, 0, 5, 0, 4, 1, 5
INVAR-27, Run: 082, P, 0, 95, 0, 61, 0, 0, 5, 0, 5, 0, 4, 1, 5
INVAR-27, Run: 083, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 084, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 085, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 086, P, 0, 97, 0, 60, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-27, Run: 087, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 088, P, 0, 99, 0, 60, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-27, Run: 089, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 090, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 091, P, 0, 98, 0, 61, 0, 0, 5, 3, 5, 0, 4, 1, 5
INVAR-27, Run: 092, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 093, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 094, P, 0, 99, 0, 60, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-27, Run: 095, P, 0, 104, 0, 60, 0, 0, 5, 9, 5, 0, 5, 0, 5
INVAR-27, Run: 096, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 097, P, 0, 97, 0, 60, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-27, Run: 098, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-27, Run: 099, P, 0, 98, 0, 60, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-27, Run: 100, P, 0, 96, 0, 60, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 001, P, 0, 200, 0, 124, 0, 0, 5, 5, 5, 0, 5, 0, 5
INVAR-28, Run: 002, P, 0, 197, 0, 124, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-28, Run: 003, P, 0, 197, 0, 125, 0, 0, 5, 2, 5, 0, 4, 1, 5
INVAR-28, Run: 004, P, 0, 196, 0, 124, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 005, P, 0, 197, 0, 124, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-28, Run: 006, P, 0, 197, 0, 124, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-28, Run: 007, P, 0, 198, 0, 124, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-28, Run: 008, P, 0, 197, 0, 125, 0, 0, 5, 2, 5, 0, 4, 1, 5
INVAR-28, Run: 009, P, 0, 197, 0, 124, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-28, Run: 010, P, 0, 196, 0, 124, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 011, P, 0, 197, 0, 124, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-28, Run: 012, P, 0, 196, 0, 124, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 013, P, 0, 198, 0, 124, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-28, Run: 014, P, 0, 196, 0, 124, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 015, P, 0, 196, 0, 124, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 016, P, 0, 196, 0, 124, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 017, P, 0, 198, 0, 124, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-28, Run: 018, P, 0, 197, 0, 124, 0, 0, 5, 1, 4, 1, 5, 0, 5
INVAR-28, Run: 019, P, 0, 196, 0, 124, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 020, P, 0, 199, 0, 124, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-28, Run: 021, P, 0, 195, 0, 124, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-28, Run: 022, P, 0, 196, 0, 124, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 023, P, 0, 198, 0, 124, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-28, Run: 024, P, 0, 196, 0, 124, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 025, P, 0, 197, 0, 124, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-28, Run: 026, P, 0, 196, 0, 124, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 027, P, 0, 199, 0, 124, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-28, Run: 028, P, 0, 197, 0, 124, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-28, Run: 029, P, 0, 196, 0, 124, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 030, P, 0, 195, 0, 124, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-28, Run: 031, P, 0, 200, 0, 124, 0, 0, 5, 5, 5, 0, 5, 0, 5
INVAR-28, Run: 032, P, 0, 197, 0, 125, 0, 0, 5, 2, 5, 0, 4, 1, 5
INVAR-28, Run: 033, P, 0, 197, 0, 124, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-28, Run: 034, P, 0, 195, 0, 124, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-28, Run: 035, P, 0, 197, 0, 124, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-28, Run: 036, P, 0, 197, 0, 124, 0, 0, 5, 1, 4, 1, 5, 0, 5
INVAR-28, Run: 037, P, 0, 197, 0, 124, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-28, Run: 038, P, 0, 196, 0, 125, 0, 0, 5, 1, 5, 0, 4, 1, 5
INVAR-28, Run: 039, P, 0, 196, 0, 124, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 040, P, 0, 201, 0, 124, 0, 0, 5, 6, 5, 0, 5, 0, 5
INVAR-28, Run: 041, P, 0, 201, 0, 124, 0, 0, 5, 6, 5, 0, 5, 0, 5
INVAR-28, Run: 042, P, 0, 201, 0, 124, 0, 0, 5, 6, 5, 0, 5, 0, 5
INVAR-28, Run: 043, P, 0, 198, 0, 125, 0, 0, 5, 3, 5, 0, 4, 1, 5
INVAR-28, Run: 044, P, 0, 198, 0, 124, 0, 0, 5, 2, 4, 1, 5, 0, 5
INVAR-28, Run: 045, P, 0, 196, 0, 124, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 046, P, 0, 197, 0, 124, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-28, Run: 047, P, 0, 197, 0, 125, 0, 0, 5, 2, 5, 0, 4, 1, 5
INVAR-28, Run: 048, P, 0, 197, 0, 125, 0, 0, 5, 2, 5, 0, 4, 1, 5
INVAR-28, Run: 049, P, 0, 199, 0, 124, 0, 0, 5, 4, 5, 0, 5, 0, 5
INVAR-28, Run: 050, P, 0, 197, 0, 124, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-28, Run: 051, P, 0, 198, 0, 124, 0, 0, 5, 3, 5, 0, 5, 0, 5
INVAR-28, Run: 052, P, 0, 195, 0, 124, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-28, Run: 053, P, 0, 197, 0, 124, 0, 0, 5, 2, 5, 0, 5, 0, 5
INVAR-28, Run: 054, P, 0, 196, 0, 124, 0, 0, 5, 1, 5, 0, 5, 0, 5
INVAR-28, Run: 055, P, 0, 199, 0, 124, 0, 0, 5, 4, 5, 0, 5, 0, 5
