Input Number, Run_Number, Result@ 100, M, X1, H, PO, CE, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 026, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 796, 1, 102, 164, 651, 4121, 82, 51, 30, 82, 265, 397, 733, 4121
INVAR-3, Run: 027, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 804, 0, 104, 164, 764, 4583, 82, 49, 32, 82, 268, 402, 846, 4583
INVAR-3, Run: 028, F, 3, 0, 0, 0, 82, 82, 0, 0, 1, 856, 1, 124, 164, 720, 4278, 82, 49, 32, 82, 285, 427, 802, 4278
INVAR-3, Run: 029, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 768, 0, 92, 164, 489, 3751, 82, 54, 27, 82, 256, 384, 571, 3751
INVAR-3, Run: 030, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 808, 1, 105, 164, 546, 3277, 82, 47, 34, 82, 269, 403, 628, 3277
INVAR-3, Run: 031, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 804, 0, 104, 164, 666, 4151, 82, 53, 28, 82, 268, 402, 748, 4151
INVAR-3, Run: 032, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 790, 1, 100, 164, 633, 3199, 82, 51, 30, 82, 263, 394, 715, 3199
INVAR-3, Run: 033, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 780, 0, 96, 164, 708, 3914, 82, 51, 30, 82, 260, 390, 790, 3914
INVAR-3, Run: 034, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 796, 1, 102, 164, 539, 3355, 82, 48, 33, 82, 265, 397, 621, 3355
INVAR-3, Run: 035, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 846, 0, 118, 164, 510, 3737, 82, 51, 30, 82, 282, 423, 592, 3737
INVAR-3, Run: 036, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 840, 0, 116, 164, 634, 4416, 82, 51, 30, 82, 280, 420, 716, 4416
INVAR-3, Run: 037, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 786, 0, 98, 164, 669, 4239, 82, 57, 24, 82, 262, 393, 751, 4239
INVAR-3, Run: 038, F, 2, 0, 0, 0, 82, 82, 0, 0, 1, 756, 0, 90, 164, 514, 3909, 82, 49, 32, 82, 252, 378, 596, 3909
INVAR-3, Run: 039, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 780, 0, 97, 164, 802, 3804, 82, 59, 22, 82, 260, 390, 884, 3804
INVAR-3, Run: 040, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 790, 1, 100, 164, 680, 3518, 82, 50, 31, 82, 263, 394, 762, 3518
INVAR-3, Run: 041, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1, 104, 164, 651, 2998, 82, 43, 38, 82, 267, 400, 733, 2998
INVAR-3, Run: 042, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 766, 1, 92, 164, 638, 3749, 82, 55, 26, 82, 255, 382, 720, 3749
INVAR-3, Run: 043, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 814, 1, 108, 164, 553, 3577, 82, 53, 28, 82, 271, 406, 635, 3577
INVAR-3, Run: 044, F, 3, 0, 0, 0, 82, 82, 0, 0, 1, 814, 1, 110, 164, 562, 3953, 82, 47, 34, 82, 271, 406, 644, 3953
INVAR-3, Run: 045, F, 3, 0, 0, 0, 82, 82, 0, 0, 1, 774, 0, 97, 164, 469, 3500, 82, 51, 30, 82, 258, 387, 551, 3500
INVAR-3, Run: 046, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 810, 0, 106, 164, 580, 3495, 82, 49, 32, 82, 270, 405, 662, 3495
INVAR-3, Run: 047, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 814, 1, 107, 164, 475, 3580, 82, 53, 28, 82, 271, 406, 557, 3580
INVAR-3, Run: 048, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1, 104, 164, 527, 2783, 82, 47, 34, 82, 267, 400, 609, 2783
INVAR-3, Run: 049, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1, 104, 164, 624, 4030, 82, 50, 31, 82, 267, 400, 706, 4030
INVAR-3, Run: 050, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 768, 0, 93, 164, 652, 3519, 82, 44, 37, 82, 256, 384, 734, 3519
INVAR-3, Run: 051, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 756, 0, 88, 164, 779, 3878, 82, 51, 30, 82, 252, 378, 861, 3878
INVAR-3, Run: 052, F, 2, 0, 0, 0, 82, 82, 0, 0, 1, 750, 0, 88, 164, 705, 4176, 82, 49, 32, 82, 250, 375, 787, 4176
INVAR-3, Run: 053, F, 2, 0, 0, 0, 82, 82, 0, 0, 1, 786, 0, 100, 164, 682, 3790, 82, 50, 31, 82, 262, 393, 764, 3790
INVAR-3, Run: 054, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 748, 1, 85, 164, 662, 3471, 82, 52, 29, 82, 249, 373, 744, 3471
INVAR-3, Run: 055, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 816, 0, 109, 164, 599, 4117, 82, 52, 29, 82, 272, 408, 681, 4117
INVAR-3, Run: 056, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 838, 1, 116, 164, 535, 3690, 82, 58, 23, 82, 279, 418, 617, 3690
INVAR-3, Run: 057, F, 2, 0, 0, 0, 82, 82, 0, 0, 1, 792, 0, 102, 164, 607, 4723, 82, 50, 31, 82, 264, 396, 689, 4723
INVAR-3, Run: 058, F, 3, 0, 0, 0, 82, 82, 0, 0, 1, 786, 0, 101, 164, 564, 4316, 82, 50, 31, 82, 262, 393, 646, 4316
INVAR-3, Run: 059, F, 2, 0, 0, 0, 82, 82, 0, 0, 1, 756, 0, 90, 164, 482, 3521, 82, 63, 18, 82, 252, 378, 564, 3521
INVAR-3, Run: 060, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 790, 1, 100, 164, 663, 4594, 82, 48, 33, 82, 263, 394, 745, 4594
INVAR-3, Run: 061, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 844, 1, 117, 164, 506, 3723, 82, 51, 30, 82, 281, 421, 588, 3723
INVAR-3, Run: 062, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 832, 1, 114, 164, 543, 4279, 82, 59, 22, 82, 277, 415, 625, 4279
INVAR-3, Run: 063, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 744, 0, 85, 164, 447, 4075, 82, 57, 24, 82, 248, 372, 529, 4075
INVAR-3, Run: 064, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 784, 1, 98, 164, 637, 2464, 82, 38, 43, 82, 261, 391, 719, 2464
INVAR-3, Run: 065, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 820, 1, 109, 164, 659, 5048, 82, 57, 24, 82, 273, 409, 741, 5048
INVAR-3, Run: 066, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 792, 0, 100, 164, 622, 3203, 82, 54, 27, 82, 264, 396, 704, 3203
INVAR-3, Run: 067, F, 2, 0, 0, 0, 82, 82, 0, 0, 1, 810, 0, 108, 164, 780, 4334, 82, 46, 35, 82, 270, 405, 862, 4334
INVAR-3, Run: 068, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 766, 1, 91, 164, 410, 3164, 82, 57, 24, 82, 255, 382, 492, 3164
INVAR-3, Run: 069, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 798, 0, 102, 164, 551, 3231, 82, 57, 24, 82, 266, 399, 633, 3231
INVAR-3, Run: 070, F, 2, 0, 0, 0, 82, 82, 0, 0, 1, 792, 0, 102, 164, 779, 3518, 82, 57, 24, 82, 264, 396, 861, 3518
INVAR-3, Run: 071, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 808, 1, 105, 164, 485, 3349, 82, 53, 28, 82, 269, 403, 567, 3349
INVAR-3, Run: 072, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 780, 0, 97, 164, 777, 4264, 82, 48, 33, 82, 260, 390, 859, 4264
INVAR-3, Run: 073, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 756, 0, 89, 164, 594, 3692, 82, 53, 28, 82, 252, 378, 676, 3692
INVAR-3, Run: 074, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 748, 1, 86, 164, 714, 3321, 82, 48, 33, 82, 249, 373, 796, 3321
INVAR-3, Run: 075, F, 2, 0, 0, 0, 82, 82, 0, 0, 1, 814, 1, 109, 164, 550, 3614, 82, 55, 26, 82, 271, 406, 632, 3614
INVAR-3, Run: 076, F, 4, 0, 0, 0, 82, 82, 0, 0, 1, 772, 1, 97, 164, 578, 4742, 82, 55, 26, 82, 257, 385, 660, 4742
INVAR-3, Run: 077, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 820, 1, 110, 164, 683, 4540, 82, 57, 24, 82, 273, 409, 765, 4540
INVAR-3, Run: 078, F, 3, 0, 0, 0, 82, 82, 0, 0, 1, 778, 1, 98, 164, 543, 3779, 82, 60, 21, 82, 259, 388, 625, 3779
INVAR-3, Run: 079, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 792, 0, 100, 164, 626, 4280, 82, 54, 27, 82, 264, 396, 708, 4280
INVAR-3, Run: 080, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 778, 1, 95, 164, 742, 3539, 82, 51, 30, 82, 259, 388, 824, 3539
INVAR-3, Run: 081, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 792, 0, 101, 164, 598, 3811, 82, 53, 28, 82, 264, 396, 680, 3811
INVAR-3, Run: 082, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 778, 1, 95, 164, 572, 3044, 82, 53, 28, 82, 259, 388, 654, 3044
INVAR-3, Run: 083, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 780, 0, 96, 164, 672, 4143, 82, 49, 32, 82, 260, 390, 754, 4143
INVAR-3, Run: 084, F, 2, 0, 0, 0, 82, 82, 0, 0, 1, 742, 1, 85, 164, 738, 4410, 82, 60, 21, 82, 247, 370, 820, 4410
INVAR-3, Run: 085, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 744, 0, 84, 164, 594, 3426, 82, 52, 29, 82, 248, 372, 676, 3426
INVAR-3, Run: 086, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 792, 0, 100, 164, 615, 4466, 82, 47, 34, 82, 264, 396, 697, 4466
INVAR-3, Run: 087, F, 2, 0, 0, 0, 82, 82, 0, 0, 1, 798, 0, 104, 164, 589, 4163, 82, 53, 28, 82, 266, 399, 671, 4163
INVAR-3, Run: 088, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 828, 0, 113, 164, 482, 2944, 82, 63, 18, 82, 276, 414, 564, 2944
INVAR-3, Run: 089, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 832, 1, 113, 164, 745, 4142, 82, 48, 33, 82, 277, 415, 827, 4142
INVAR-3, Run: 090, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 760, 1, 89, 164, 616, 4586, 82, 59, 22, 82, 253, 379, 698, 4586
INVAR-3, Run: 091, F, 3, 0, 0, 0, 82, 82, 0, 0, 1, 822, 0, 113, 164, 628, 4089, 82, 50, 31, 82, 274, 411, 710, 4089
INVAR-3, Run: 092, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1, 103, 164, 632, 4190, 82, 51, 30, 82, 267, 400, 714, 4190
INVAR-3, Run: 093, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 778, 1, 95, 164, 502, 3572, 82, 57, 24, 82, 259, 388, 584, 3572
INVAR-3, Run: 094, F, 1, 0, 0, 0, 82, 82, 0, 0, 1, 786, 0, 99, 164, 589, 3310, 82, 51, 30, 82, 262, 393, 671, 3310
INVAR-3, Run: 095, F, 2, 0, 0, 0, 82, 82, 0, 0, 1, 798, 0, 104, 164, 725, 4195, 82, 53, 28, 82, 266, 399, 807, 4195
INVAR-3, Run: 096, F, 2, 0, 0, 0, 82, 82, 0, 0, 1, 808, 1, 107, 164, 630, 3311, 82, 55, 26, 82, 269, 403, 712, 3311
INVAR-3, Run: 097, F, 4, 0, 0, 0, 82, 82, 0, 0, 1, 790, 1, 103, 164, 696, 3535, 82, 46, 35, 82, 263, 394, 778, 3535
INVAR-3, Run: 098, F, 2, 0, 0, 0, 82, 82, 0, 0, 1, 828, 0, 114, 164, 633, 3502, 82, 46, 35, 82, 276, 414, 715, 3502
INVAR-3, Run: 099, F, 0, 0, 0, 0, 82, 82, 0, 0, 1, 768, 0, 92, 164, 612, 4687, 82, 53, 28, 82, 256, 384, 694, 4687
INVAR-3, Run: 100, F, 2, 0, 0, 0, 82, 82, 0, 0, 1, 778, 1, 97, 164, 662, 4030, 82, 54, 27, 82, 259, 388, 744, 4030
INVAR-4, Run: 001, F, 0, 0, 1, 1, 0, 400, 19, 400, 0, 2, 0, 95, 39, 75, 430, 19, 12, 7, 19, 134, 201, 75, 830
INVAR-4, Run: 002, F, 1, 0, 1, 1, 0, 426, 19, 426, 0, 4, 1, 105, 39, 57, 268, 19, 14, 5, 19, 143, 214, 57, 694
INVAR-4, Run: 003, F, 1, 0, 1, 1, 0, 387, 19, 387, 0, 1, 1, 91, 39, 68, 323, 19, 12, 7, 19, 129, 193, 68, 710
INVAR-4, Run: 004, F, 0, 0, 1, 1, 0, 396, 19, 396, 0, 0, 0, 93, 39, 70, 414, 19, 13, 6, 19, 132, 198, 70, 810
INVAR-4, Run: 005, F, 0, 0, 1, 1, 0, 408, 19, 408, 0, 0, 0, 97, 39, 75, 399, 19, 14, 5, 19, 136, 204, 75, 807
INVAR-4, Run: 006, F, 0, 0, 1, 1, 0, 358, 19, 358, 0, 0, 1, 80, 39, 74, 277, 19, 12, 7, 19, 119, 178, 74, 635
INVAR-4, Run: 007, F, 0, 0, 1, 1, 0, 312, 19, 312, 0, 0, 0, 65, 39, 76, 236, 19, 11, 8, 19, 104, 156, 76, 548
INVAR-4, Run: 008, F, 1, 0, 1, 1, 0, 327, 19, 327, 0, 7, 1, 73, 39, 51, 199, 19, 6, 13, 19, 111, 166, 51, 526
INVAR-4, Run: 009, F, 0, 0, 1, 1, 0, 405, 19, 405, 0, 7, 1, 98, 39, 68, 394, 19, 11, 8, 19, 137, 205, 68, 799
INVAR-4, Run: 010, F, 0, 0, 1, 1, 0, 398, 19, 398, 0, 2, 1, 94, 39, 74, 469, 19, 14, 5, 19, 133, 199, 74, 867
INVAR-4, Run: 011, F, 0, 0, 1, 1, 0, 462, 19, 462, 0, 0, 0, 115, 39, 89, 428, 19, 13, 6, 19, 154, 231, 89, 890
INVAR-4, Run: 012, F, 2, 0, 1, 1, 0, 394, 19, 394, 0, 2, 0, 95, 39, 89, 388, 19, 14, 5, 19, 132, 198, 89, 782
INVAR-4, Run: 013, F, 2, 0, 1, 1, 0, 388, 19, 388, 0, 2, 0, 93, 39, 61, 321, 19, 14, 5, 19, 130, 195, 61, 709
INVAR-4, Run: 014, F, 3, 0, 1, 1, 0, 450, 19, 450, 0, 0, 0, 114, 39, 65, 332, 19, 11, 8, 19, 150, 225, 65, 782
INVAR-4, Run: 015, F, 0, 0, 1, 1, 0, 448, 19, 448, 0, 0, 1, 110, 39, 79, 199, 19, 11, 8, 19, 149, 223, 79, 647
INVAR-4, Run: 016, F, 1, 0, 1, 1, 0, 408, 19, 408, 0, 0, 0, 98, 39, 122, 494, 19, 12, 7, 19, 136, 204, 122, 902
INVAR-4, Run: 017, F, 2, 0, 1, 1, 0, 390, 19, 390, 0, 4, 1, 94, 39, 59, 275, 19, 11, 8, 19, 131, 196, 59, 665
INVAR-4, Run: 018, F, 0, 0, 1, 1, 0, 439, 19, 439, 0, 3, 1, 108, 39, 62, 455, 19, 16, 3, 19, 147, 220, 62, 894
INVAR-4, Run: 019, F, 1, 0, 1, 1, 0, 361, 19, 361, 0, 3, 1, 83, 39, 86, 331, 19, 14, 5, 19, 121, 181, 86, 692
INVAR-4, Run: 020, F, 0, 0, 1, 1, 0, 372, 19, 372, 0, 4, 1, 86, 39, 87, 510, 19, 13, 6, 19, 125, 187, 87, 882
INVAR-4, Run: 021, F, 1, 0, 1, 1, 0, 402, 19, 402, 0, 4, 1, 97, 39, 84, 401, 19, 12, 7, 19, 135, 202, 84, 803
INVAR-4, Run: 022, F, 4, 0, 1, 1, 0, 410, 19, 410, 0, 8, 1, 104, 39, 59, 198, 19, 12, 7, 19, 139, 208, 59, 608
INVAR-4, Run: 023, F, 0, 0, 1, 1, 0, 398, 19, 398, 0, 2, 1, 94, 39, 83, 260, 19, 10, 9, 19, 133, 199, 83, 658
INVAR-4, Run: 024, F, 0, 0, 1, 1, 0, 446, 19, 446, 0, 8, 1, 112, 39, 91, 653, 19, 13, 6, 19, 151, 226, 91, 1099
INVAR-4, Run: 025, F, 1, 0, 1, 1, 0, 416, 19, 416, 0, 8, 1, 103, 39, 89, 414, 19, 14, 5, 19, 141, 211, 89, 830
INVAR-4, Run: 026, F, 1, 0, 1, 1, 0, 414, 19, 414, 0, 4, 1, 101, 39, 70, 155, 19, 11, 8, 19, 139, 208, 70, 569
INVAR-4, Run: 027, F, 1, 0, 1, 1, 0, 409, 19, 409, 0, 3, 1, 99, 39, 98, 679, 19, 14, 5, 19, 137, 205, 98, 1088
INVAR-4, Run: 028, F, 1, 0, 1, 1, 0, 384, 19, 384, 0, 0, 0, 90, 39, 87, 331, 19, 15, 4, 19, 128, 192, 87, 715
INVAR-4, Run: 029, F, 2, 0, 1, 1, 0, 441, 19, 441, 0, 7, 1, 112, 39, 74, 224, 19, 11, 8, 19, 149, 223, 74, 665
INVAR-4, Run: 030, F, 0, 0, 1, 1, 0, 430, 19, 430, 0, 2, 0, 105, 39, 80, 392, 19, 15, 4, 19, 144, 216, 80, 822
INVAR-4, Run: 031, F, 0, 0, 1, 1, 0, 381, 19, 381, 0, 3, 0, 89, 39, 94, 439, 19, 11, 8, 19, 128, 192, 94, 820
INVAR-4, Run: 032, F, 3, 0, 1, 1, 0, 364, 19, 364, 0, 2, 0, 86, 39, 95, 580, 19, 11, 8, 19, 122, 183, 95, 944
INVAR-4, Run: 033, F, 2, 0, 1, 1, 0, 396, 19, 396, 0, 0, 0, 95, 39, 93, 380, 19, 9, 10, 19, 132, 198, 93, 776
INVAR-4, Run: 034, F, 0, 0, 1, 1, 0, 397, 19, 397, 0, 3, 1, 94, 39, 45, 512, 19, 15, 4, 19, 133, 199, 45, 909
INVAR-4, Run: 035, F, 1, 0, 1, 1, 0, 433, 19, 433, 0, 3, 1, 107, 39, 99, 378, 19, 15, 4, 19, 145, 217, 99, 811
INVAR-4, Run: 036, F, 0, 0, 1, 1, 0, 389, 19, 389, 0, 1, 0, 91, 39, 98, 580, 19, 11, 8, 19, 130, 195, 98, 969
INVAR-4, Run: 037, F, 0, 0, 1, 1, 0, 347, 19, 347, 0, 1, 0, 77, 39, 66, 433, 19, 9, 10, 19, 116, 174, 66, 780
INVAR-4, Run: 038, F, 2, 0, 1, 1, 0, 400, 19, 400, 0, 0, 1, 96, 39, 80, 309, 19, 10, 9, 19, 133, 199, 80, 709
INVAR-4, Run: 039, F, 4, 0, 1, 1, 0, 384, 19, 384, 0, 4, 1, 94, 39, 88, 661, 19, 10, 9, 19, 129, 193, 88, 1045
INVAR-4, Run: 040, F, 3, 0, 1, 1, 0, 430, 19, 430, 0, 0, 1, 107, 39, 51, 362, 19, 16, 3, 19, 143, 214, 51, 792
INVAR-4, Run: 041, F, 2, 0, 1, 1, 0, 420, 19, 420, 0, 4, 1, 104, 39, 77, 449, 19, 11, 8, 19, 141, 211, 77, 869
INVAR-4, Run: 042, F, 1, 0, 1, 1, 0, 416, 19, 416, 0, 8, 1, 103, 39, 60, 378, 19, 16, 3, 19, 141, 211, 60, 794
INVAR-4, Run: 043, F, 3, 0, 1, 1, 0, 437, 19, 437, 0, 1, 0, 110, 39, 57, 240, 19, 11, 8, 19, 146, 219, 57, 677
INVAR-4, Run: 044, F, 0, 0, 1, 1, 0, 433, 19, 433, 0, 3, 1, 106, 39, 103, 522, 19, 8, 11, 19, 145, 217, 103, 955
INVAR-4, Run: 045, F, 1, 0, 1, 1, 0, 420, 19, 420, 0, 4, 1, 103, 39, 111, 692, 19, 13, 6, 19, 141, 211, 111, 1112
INVAR-4, Run: 046, F, 0, 0, 1, 1, 0, 443, 19, 443, 0, 1, 0, 109, 39, 114, 758, 19, 18, 1, 19, 148, 222, 114, 1201
INVAR-4, Run: 047, F, 0, 0, 1, 1, 0, 372, 19, 372, 0, 0, 0, 85, 39, 68, 288, 19, 15, 4, 19, 124, 186, 68, 660
INVAR-4, Run: 048, F, 1, 0, 1, 1, 0, 427, 19, 427, 0, 3, 1, 105, 39, 54, 489, 19, 15, 4, 19, 143, 214, 54, 916
INVAR-4, Run: 049, F, 1, 0, 1, 1, 0, 381, 19, 381, 0, 7, 1, 91, 39, 52, 368, 19, 15, 4, 19, 129, 193, 52, 749
INVAR-4, Run: 050, F, 0, 0, 1, 1, 0, 430, 19, 430, 0, 6, 1, 106, 39, 55, 402, 19, 17, 2, 19, 145, 217, 55, 832
INVAR-4, Run: 051, F, 0, 0, 1, 1, 0, 376, 19, 376, 0, 2, 0, 87, 39, 74, 414, 19, 16, 3, 19, 126, 189, 74, 790
INVAR-4, Run: 052, F, 2, 0, 1, 1, 0, 407, 19, 407, 0, 5, 1, 100, 39, 56, 325, 19, 12, 7, 19, 137, 205, 56, 732
INVAR-4, Run: 053, F, 1, 0, 1, 1, 0, 403, 19, 403, 0, 5, 0, 98, 39, 101, 736, 19, 11, 8, 19, 136, 204, 101, 1139
INVAR-4, Run: 054, F, 2, 0, 1, 1, 0, 455, 19, 455, 0, 5, 1, 116, 39, 98, 404, 19, 13, 6, 19, 153, 229, 98, 859
INVAR-4, Run: 055, F, 2, 0, 1, 1, 0, 375, 19, 375, 0, 1, 1, 88, 39, 71, 450, 19, 10, 9, 19, 125, 187, 71, 825
INVAR-4, Run: 056, F, 2, 0, 1, 1, 0, 419, 19, 419, 0, 1, 0, 103, 39, 49, 314, 19, 15, 4, 19, 140, 210, 49, 733
INVAR-4, Run: 057, F, 2, 0, 1, 1, 0, 424, 19, 424, 0, 2, 0, 105, 39, 61, 293, 19, 11, 8, 19, 142, 213, 61, 717
INVAR-4, Run: 058, F, 2, 0, 1, 1, 0, 425, 19, 425, 0, 1, 0, 105, 39, 47, 268, 19, 14, 5, 19, 142, 213, 47, 693
INVAR-4, Run: 059, F, 2, 0, 1, 1, 0, 413, 19, 413, 0, 5, 1, 102, 39, 84, 389, 19, 14, 5, 19, 139, 208, 84, 802
INVAR-4, Run: 060, F, 1, 0, 1, 1, 0, 464, 19, 464, 0, 2, 1, 117, 39, 56, 325, 19, 17, 2, 19, 155, 232, 56, 789
INVAR-4, Run: 061, F, 1, 0, 1, 1, 0, 390, 19, 390, 0, 6, 0, 94, 39, 89, 491, 19, 10, 9, 19, 132, 198, 89, 881
INVAR-4, Run: 062, F, 2, 0, 1, 1, 0, 392, 19, 392, 0, 2, 1, 94, 39, 79, 365, 19, 13, 6, 19, 131, 196, 79, 757
INVAR-4, Run: 063, F, 1, 0, 1, 1, 0, 461, 19, 461, 0, 5, 1, 117, 39, 124, 636, 19, 13, 6, 19, 155, 232, 124, 1097
INVAR-4, Run: 064, F, 1, 0, 1, 1, 0, 421, 19, 421, 0, 5, 0, 104, 39, 62, 554, 19, 13, 6, 19, 142, 213, 62, 975
INVAR-4, Run: 065, F, 0, 0, 1, 1, 0, 386, 19, 386, 0, 2, 1, 90, 39, 41, 224, 19, 13, 6, 19, 129, 193, 41, 610
INVAR-4, Run: 066, F, 2, 0, 1, 1, 0, 424, 19, 424, 0, 2, 0, 105, 39, 50, 228, 19, 14, 5, 19, 142, 213, 50, 652
INVAR-4, Run: 067, F, 0, 0, 1, 1, 0, 411, 19, 411, 0, 1, 1, 98, 39, 67, 252, 19, 11, 8, 19, 137, 205, 67, 663
INVAR-4, Run: 068, F, 1, 0, 1, 1, 0, 412, 19, 412, 0, 6, 1, 101, 39, 124, 744, 19, 11, 8, 19, 139, 208, 124, 1156
INVAR-4, Run: 069, F, 2, 0, 1, 1, 0, 428, 19, 428, 0, 2, 1, 106, 39, 66, 437, 19, 15, 4, 19, 143, 214, 66, 865
INVAR-4, Run: 070, F, 0, 0, 1, 1, 0, 395, 19, 395, 0, 5, 1, 94, 39, 55, 255, 19, 11, 8, 19, 133, 199, 55, 650
INVAR-4, Run: 071, F, 0, 0, 1, 1, 0, 385, 19, 385, 0, 5, 0, 91, 39, 143, 566, 19, 10, 9, 19, 130, 195, 143, 951
INVAR-4, Run: 072, F, 3, 0, 1, 1, 0, 385, 19, 385, 0, 3, 1, 93, 39, 91, 595, 19, 13, 6, 19, 129, 193, 91, 980
INVAR-4, Run: 073, F, 0, 0, 1, 1, 0, 416, 19, 416, 0, 6, 2, 101, 39, 105, 807, 19, 11, 8, 19, 140, 209, 105, 1223
INVAR-4, Run: 074, F, 0, 0, 1, 1, 0, 438, 19, 438, 0, 4, 1, 108, 39, 77, 490, 19, 13, 6, 19, 147, 220, 77, 928
INVAR-4, Run: 075, F, 0, 0, 1, 1, 0, 400, 19, 400, 0, 2, 0, 95, 39, 89, 570, 19, 14, 5, 19, 134, 201, 89, 970
INVAR-4, Run: 076, F, 1, 0, 1, 1, 0, 430, 19, 430, 0, 6, 1, 107, 39, 71, 202, 19, 14, 5, 19, 145, 217, 71, 632
INVAR-4, Run: 077, F, 0, 0, 1, 1, 0, 398, 19, 398, 0, 2, 1, 94, 39, 56, 299, 19, 17, 2, 19, 133, 199, 56, 697
INVAR-4, Run: 078, F, 1, 0, 1, 1, 0, 409, 19, 409, 0, 3, 1, 99, 39, 75, 399, 19, 17, 2, 19, 137, 205, 75, 808
INVAR-4, Run: 079, F, 0, 0, 1, 1, 0, 399, 19, 399, 0, 3, 0, 95, 39, 69, 424, 19, 13, 6, 19, 134, 201, 69, 823
INVAR-4, Run: 080, F, 3, 0, 1, 1, 0, 442, 19, 442, 0, 2, 0, 112, 39, 85, 287, 19, 12, 7, 19, 148, 222, 85, 729
INVAR-4, Run: 081, F, 0, 0, 1, 1, 0, 446, 19, 446, 0, 2, 1, 110, 39, 79, 330, 19, 14, 5, 19, 149, 223, 79, 776
INVAR-4, Run: 082, F, 1, 0, 1, 1, 0, 456, 19, 456, 0, 0, 0, 114, 39, 70, 381, 19, 13, 6, 19, 152, 228, 70, 837
INVAR-4, Run: 083, F, 3, 0, 1, 1, 0, 478, 19, 478, 0, 0, 1, 123, 39, 54, 342, 19, 16, 3, 19, 159, 238, 54, 820
INVAR-4, Run: 084, F, 2, 0, 1, 1, 0, 407, 19, 407, 0, 1, 0, 99, 39, 86, 578, 19, 11, 8, 19, 136, 204, 86, 985
INVAR-4, Run: 085, F, 2, 0, 1, 1, 0, 432, 19, 432, 0, 0, 0, 107, 39, 83, 595, 19, 15, 4, 19, 144, 216, 83, 1027
INVAR-4, Run: 086, F, 0, 0, 1, 1, 0, 418, 19, 418, 0, 0, 1, 100, 39, 36, 204, 19, 11, 8, 19, 139, 208, 36, 622
INVAR-4, Run: 087, F, 1, 0, 1, 1, 0, 395, 19, 395, 0, 1, 0, 94, 39, 143, 678, 19, 13, 6, 19, 132, 198, 143, 1073
INVAR-4, Run: 088, F, 0, 0, 1, 1, 0, 466, 19, 466, 0, 2, 0, 117, 39, 50, 450, 19, 14, 5, 19, 156, 234, 50, 916
