Input Number, Run_Number, Result@ 100, AGuAIX1, ar, AHuAKX1, ac, LeaderX1, X1, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, X1uABab, an, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-5, Run: 087, F, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 26, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51, 27, 0, 0, 27, 0, 0, 32, 11, 33, 12, 2, 1, 51, 1, 1, 14, 6, 17, 8, 1, 1, 0, 26, 0, 0, 1, 0, 2, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 51, 2, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-5, Run: 088, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 1, 0, 50, 27, 0, 0, 25, 1, 0, 7, 3, 9, 4, 2, 1, 50, 3, 0, 5, 1, 9, 2, 1, 1, 1, 26, 0, 0, 0, 0, 1, 1, 1, 1, 0, 33, 0, 9, 2, 10, 3, 1, 49, 3, 1, 4, 9, 0, 9, 2, 1, 1, 1, 1, 1, 0, 0, 37, 0, 0, 0, 0, 88, 0, 0, 14, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 70, 2, 0, 12, 0, 0, 10, 3, 13, 1, 4, 1
INVAR-5, Run: 089, F, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 26, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51, 25, 2, 0, 24, 2, 0, 7, 2, 12, 3, 2, 1, 49, 4, 0, 13, 4, 18, 5, 1, 1, 0, 26, 0, 0, 5, 0, 6, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 49, 3, 1, 4, 3, 1, 7, 2, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-5, Run: 090, F, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 26, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51, 25, 2, 0, 26, 0, 0, 3, 0, 6, 1, 2, 1, 51, 2, 0, 34, 11, 37, 12, 1, 1, 0, 26, 0, 0, 1, 0, 2, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 52, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-5, Run: 091, F, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 26, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49, 24, 2, 0, 25, 1, 0, 1, 0, 5, 1, 4, 1, 49, 4, 0, 6, 0, 11, 1, 1, 1, 0, 26, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 52, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-5, Run: 092, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 1, 0, 50, 27, 0, 0, 26, 0, 0, 18, 7, 19, 8, 3, 1, 50, 2, 1, 12, 3, 16, 5, 1, 1, 0, 26, 0, 0, 1, 0, 2, 1, 1, 1, 0, 14, 0, 6, 2, 7, 3, 1, 51, 2, 0, 6, 5, 1, 9, 2, 1, 1, 1, 1, 1, 0, 0, 18, 0, 0, 0, 0, 67, 0, 0, 14, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 89, 4, 0, 12, 0, 0, 1, 0, 6, 1, 1, 1
INVAR-5, Run: 093, F, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 26, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47, 25, 2, 0, 26, 1, 0, 20, 5, 24, 6, 6, 1, 51, 2, 0, 15, 2, 18, 3, 1, 1, 0, 26, 0, 0, 2, 2, 3, 2, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 49, 4, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-5, Run: 094, F, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 2, 1, 0, 25, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52, 25, 2, 0, 24, 2, 0, 7, 1, 12, 2, 1, 1, 51, 2, 0, 13, 1, 16, 2, 1, 1, 0, 25, 0, 0, 0, 0, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 50, 3, 0, 0, 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-5, Run: 095, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 25, 2, 0, 26, 0, 0, 19, 3, 22, 4, 1, 1, 52, 1, 0, 6, 0, 8, 1, 1, 1, 0, 26, 0, 0, 1, 0, 2, 1, 1, 1, 0, 1, 0, 21, 7, 22, 8, 1, 50, 2, 1, 4, 1, 1, 8, 3, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 92, 0, 0, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 66, 2, 0, 15, 2, 0, 29, 7, 33, 1, 7, 0
INVAR-5, Run: 096, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 1, 0, 50, 27, 0, 0, 25, 1, 0, 29, 3, 31, 4, 2, 1, 50, 3, 0, 4, 0, 8, 1, 1, 1, 1, 26, 0, 0, 5, 3, 6, 4, 1, 1, 0, 3, 0, 5, 3, 6, 4, 1, 50, 2, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 70, 0, 0, 13, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 87, 0, 0, 13, 0, 0, 1, 0, 2, 1, 1, 1
INVAR-5, Run: 097, F, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 26, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 48, 25, 1, 1, 23, 3, 0, 6, 5, 12, 7, 4, 1, 52, 1, 0, 11, 1, 13, 2, 1, 1, 1, 26, 0, 0, 2, 0, 3, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 48, 5, 0, 5, 4, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-5, Run: 098, F, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 26, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52, 25, 2, 0, 26, 0, 0, 2, 0, 5, 1, 1, 1, 53, 0, 0, 9, 3, 10, 4, 1, 1, 0, 24, 2, 0, 2, 0, 5, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 49, 4, 0, 10, 9, 2, 13, 2, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-5, Run: 099, F, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 26, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51, 25, 1, 1, 25, 1, 0, 12, 2, 16, 4, 2, 1, 52, 1, 0, 14, 2, 16, 3, 1, 1, 0, 26, 0, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 50, 3, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-5, Run: 100, F, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 26, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53, 23, 4, 0, 27, 0, 0, 15, 6, 20, 7, 0, 1, 50, 3, 0, 4, 1, 8, 2, 1, 1, 0, 26, 0, 0, 5, 2, 6, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 51, 2, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 1, 400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 85, 3, 0, 86, 1, 0, 10, 5, 15, 6, 7, 1, 168, 7, 0, 7, 2, 15, 3, 1, 1, 0, 87, 0, 0, 1, 0, 2, 1, 1, 1, 0, 3, 0, 43, 8, 44, 9, 1, 173, 1, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 184, 0, 0, 35, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 216, 0, 0, 33, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 002, F, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 87, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 172, 85, 0, 0, 83, 2, 0, 1, 0, 4, 1, 3, 1, 172, 3, 0, 6, 2, 10, 3, 1, 1, 0, 87, 0, 0, 1, 0, 2, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 170, 5, 0, 2, 9, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 003, F, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 87, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 172, 85, 3, 0, 86, 1, 0, 2, 0, 7, 1, 1, 1, 174, 0, 1, 13, 4, 15, 6, 1, 1, 2, 87, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 4, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 004, F, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 87, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 174, 87, 0, 1, 86, 2, 0, 41, 7, 45, 8, 1, 0, 168, 7, 0, 16, 4, 24, 5, 1, 1, 0, 86, 1, 0, 3, 0, 5, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 167, 8, 0, 1, 3, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 005, F, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 87, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 173, 88, 0, 0, 84, 3, 1, 26, 7, 31, 9, 2, 1, 172, 3, 0, 0, 0, 4, 1, 1, 1, 0, 87, 0, 0, 1, 0, 2, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 175, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 1, 175, 175, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 87, 1, 0, 87, 0, 0, 1, 0, 3, 1, 2, 1, 169, 6, 0, 55, 15, 61, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 007, F, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 87, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 174, 86, 2, 0, 84, 3, 0, 7, 6, 13, 7, 1, 1, 170, 4, 1, 27, 8, 33, 10, 1, 1, 0, 87, 0, 0, 3, 1, 4, 1, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 168, 7, 0, 2, 5, 1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 85, 3, 0, 85, 2, 0, 6, 1, 12, 2, 7, 1, 169, 6, 0, 1, 0, 8, 1, 1, 1, 0, 87, 0, 0, 38, 5, 39, 6, 1, 1, 0, 4, 0, 11, 1, 12, 2, 1, 173, 1, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 12, 0, 0, 0, 0, 257, 0, 0, 34, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 264, 2, 0, 53, 0, 0, 12, 2, 14, 1, 2, 0
INVAR-6, Run: 009, F, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 87, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 169, 84, 4, 0, 87, 0, 0, 2, 0, 7, 1, 6, 1, 171, 4, 0, 20, 0, 25, 1, 1, 1, 0, 87, 0, 0, 0, 1, 1, 1, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 173, 2, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 010, F, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 87, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 171, 80, 7, 1, 87, 0, 0, 3, 1, 12, 3, 4, 1, 173, 2, 0, 5, 3, 8, 4, 1, 1, 0, 87, 0, 0, 2, 2, 3, 2, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 170, 5, 0, 1, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 011, F, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 87, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 171, 87, 0, 1, 85, 2, 0, 3, 0, 7, 2, 3, 1, 170, 4, 1, 5, 0, 11, 2, 1, 1, 1, 87, 0, 0, 5, 3, 6, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 168, 7, 0, 4, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 012, P, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 1, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 87, 1, 0, 85, 2, 0, 20, 5, 24, 6, 5, 1, 172, 3, 0, 9, 2, 13, 3, 1, 1, 0, 87, 0, 0, 0, 0, 1, 1, 1, 1, 0, 33, 0, 1, 1, 2, 2, 1, 171, 4, 0, 10, 8, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 013, F, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 87, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 172, 88, 0, 0, 82, 5, 0, 5, 1, 11, 2, 3, 1, 175, 0, 0, 11, 1, 12, 2, 1, 1, 0, 87, 0, 0, 1, 1, 2, 1, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 173, 2, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 1, 175, 175, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 87, 1, 0, 86, 1, 0, 18, 3, 21, 4, 6, 1, 172, 3, 0, 55, 12, 58, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 015, F, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 87, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 170, 85, 3, 0, 86, 2, 0, 24, 4, 30, 5, 5, 1, 171, 4, 0, 11, 1, 16, 2, 1, 1, 0, 87, 0, 0, 2, 1, 3, 1, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 173, 2, 0, 2, 9, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
