Input Number, Run_Number, Result@ 100, H, X1, M, PO, CE, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 083, P, 0, 0, 0, 1, 0, 118, 13, 118, 0, 0, 1, 13, 39, 43, 300, 19, 14, 5, 13, 39, 58, 43, 418
INVAR-4, Run: 084, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 41, 365, 19, 12, 7, 15, 39, 58, 41, 483
INVAR-4, Run: 085, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 110, 643, 19, 11, 8, 16, 39, 58, 110, 761
INVAR-4, Run: 086, P, 0, 0, 0, 1, 0, 118, 18, 118, 0, 0, 1, 3, 39, 90, 528, 19, 11, 8, 18, 39, 58, 90, 646
INVAR-4, Run: 087, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 108, 405, 19, 14, 5, 17, 39, 58, 108, 523
INVAR-4, Run: 088, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 77, 410, 19, 10, 9, 15, 39, 58, 77, 528
INVAR-4, Run: 089, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 73, 572, 19, 10, 9, 15, 39, 58, 73, 690
INVAR-4, Run: 090, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 68, 353, 19, 11, 8, 15, 39, 58, 68, 471
INVAR-4, Run: 091, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 110, 552, 19, 12, 7, 16, 39, 58, 110, 670
INVAR-4, Run: 092, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 87, 605, 19, 10, 9, 16, 39, 58, 87, 723
INVAR-4, Run: 093, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 91, 393, 19, 12, 7, 16, 39, 58, 91, 511
INVAR-4, Run: 094, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 77, 374, 19, 11, 8, 17, 39, 58, 77, 492
INVAR-4, Run: 095, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 38, 250, 19, 14, 5, 14, 39, 58, 38, 368
INVAR-4, Run: 096, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 63, 542, 19, 11, 8, 15, 39, 58, 63, 660
INVAR-4, Run: 097, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 65, 433, 19, 7, 12, 15, 39, 58, 65, 551
INVAR-4, Run: 098, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 57, 447, 19, 9, 10, 16, 39, 58, 57, 565
INVAR-4, Run: 099, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 19, 315, 19, 13, 6, 14, 39, 58, 19, 433
INVAR-4, Run: 100, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 99, 606, 19, 13, 6, 16, 39, 58, 99, 724
INVAR-5, Run: 001, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 96, 646, 26, 18, 8, 22, 53, 79, 96, 806
INVAR-5, Run: 002, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 116, 843, 26, 14, 12, 21, 53, 79, 116, 1003
INVAR-5, Run: 003, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 94, 583, 26, 19, 7, 22, 53, 79, 94, 743
INVAR-5, Run: 004, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 89, 883, 26, 20, 6, 23, 53, 79, 89, 1043
INVAR-5, Run: 005, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 147, 936, 26, 19, 7, 21, 53, 79, 147, 1096
INVAR-5, Run: 006, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 76, 393, 26, 14, 12, 23, 53, 79, 76, 553
INVAR-5, Run: 007, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 85, 433, 26, 21, 5, 23, 53, 79, 85, 593
INVAR-5, Run: 008, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 105, 433, 26, 18, 8, 20, 53, 79, 105, 593
INVAR-5, Run: 009, P, 0, 0, 0, 1, 0, 160, 24, 160, 0, 0, 1, 5, 53, 76, 455, 26, 15, 11, 24, 53, 79, 76, 615
INVAR-5, Run: 010, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 162, 1104, 26, 12, 14, 23, 53, 79, 162, 1264
INVAR-5, Run: 011, P, 0, 0, 0, 1, 0, 160, 19, 160, 0, 0, 1, 15, 53, 57, 436, 26, 16, 10, 19, 53, 79, 57, 596
INVAR-5, Run: 012, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 143, 752, 26, 16, 10, 21, 53, 79, 143, 912
INVAR-5, Run: 013, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 83, 490, 26, 21, 5, 22, 53, 79, 83, 650
INVAR-5, Run: 014, P, 0, 0, 0, 1, 0, 160, 19, 160, 0, 0, 1, 15, 53, 81, 670, 26, 20, 6, 19, 53, 79, 81, 830
INVAR-5, Run: 015, P, 0, 0, 0, 1, 0, 160, 24, 160, 0, 0, 1, 5, 53, 94, 403, 26, 17, 9, 24, 53, 79, 94, 563
INVAR-5, Run: 016, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 148, 1204, 26, 21, 5, 23, 53, 79, 148, 1364
INVAR-5, Run: 017, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 73, 548, 26, 17, 9, 21, 53, 79, 73, 708
INVAR-5, Run: 018, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 79, 424, 26, 17, 9, 20, 53, 79, 79, 584
INVAR-5, Run: 019, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 147, 769, 26, 16, 10, 21, 53, 79, 147, 929
INVAR-5, Run: 020, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 131, 981, 26, 21, 5, 22, 53, 79, 131, 1141
INVAR-5, Run: 021, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 77, 630, 26, 13, 13, 23, 53, 79, 77, 790
INVAR-5, Run: 022, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 91, 753, 26, 15, 11, 21, 53, 79, 91, 913
INVAR-5, Run: 023, P, 0, 0, 0, 1, 0, 160, 19, 160, 0, 0, 1, 15, 53, 112, 788, 26, 18, 8, 19, 53, 79, 112, 948
INVAR-5, Run: 024, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 66, 433, 26, 15, 11, 22, 53, 79, 66, 593
INVAR-5, Run: 025, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 73, 378, 26, 20, 6, 23, 53, 79, 73, 538
INVAR-5, Run: 026, P, 0, 0, 0, 1, 0, 160, 19, 160, 0, 0, 1, 15, 53, 75, 550, 26, 16, 10, 19, 53, 79, 75, 710
INVAR-5, Run: 027, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 60, 727, 26, 16, 10, 22, 53, 79, 60, 887
INVAR-5, Run: 028, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 150, 1198, 26, 21, 5, 20, 53, 79, 150, 1358
INVAR-5, Run: 029, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 82, 521, 26, 15, 11, 21, 53, 79, 82, 681
INVAR-5, Run: 030, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 67, 410, 26, 20, 6, 21, 53, 79, 67, 570
INVAR-5, Run: 031, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 99, 484, 26, 15, 11, 21, 53, 79, 99, 644
INVAR-5, Run: 032, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 132, 549, 26, 16, 10, 21, 53, 79, 132, 709
INVAR-5, Run: 033, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 111, 783, 26, 20, 6, 23, 53, 79, 111, 943
INVAR-5, Run: 034, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 114, 613, 26, 13, 13, 23, 53, 79, 114, 773
INVAR-5, Run: 035, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 147, 800, 26, 17, 9, 21, 53, 79, 147, 960
INVAR-5, Run: 036, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 122, 562, 26, 17, 9, 21, 53, 79, 122, 722
INVAR-5, Run: 037, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 114, 721, 26, 15, 11, 20, 53, 79, 114, 881
INVAR-5, Run: 038, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 132, 666, 26, 19, 7, 22, 53, 79, 132, 826
INVAR-5, Run: 039, P, 0, 0, 0, 1, 0, 160, 19, 160, 0, 0, 1, 15, 53, 113, 824, 26, 13, 13, 19, 53, 79, 113, 984
INVAR-5, Run: 040, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 82, 491, 26, 22, 4, 23, 53, 79, 82, 651
INVAR-5, Run: 041, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 102, 716, 26, 18, 8, 21, 53, 79, 102, 876
INVAR-5, Run: 042, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 100, 591, 26, 20, 6, 23, 53, 79, 100, 751
INVAR-5, Run: 043, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 112, 658, 26, 13, 13, 22, 53, 79, 112, 818
INVAR-5, Run: 044, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 79, 452, 26, 19, 7, 23, 53, 79, 79, 612
INVAR-5, Run: 045, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 58, 473, 26, 19, 7, 22, 53, 79, 58, 633
INVAR-5, Run: 046, P, 0, 0, 0, 1, 0, 160, 24, 160, 0, 0, 1, 5, 53, 124, 644, 26, 16, 10, 24, 53, 79, 124, 804
INVAR-5, Run: 047, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 147, 815, 26, 20, 6, 22, 53, 79, 147, 975
INVAR-5, Run: 048, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 120, 556, 26, 22, 4, 21, 53, 79, 120, 716
INVAR-5, Run: 049, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 90, 544, 26, 14, 12, 22, 53, 79, 90, 704
INVAR-5, Run: 050, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 121, 583, 26, 14, 12, 23, 53, 79, 121, 743
INVAR-5, Run: 051, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 59, 516, 26, 21, 5, 22, 53, 79, 59, 676
INVAR-5, Run: 052, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 135, 902, 26, 24, 2, 23, 53, 79, 135, 1062
INVAR-5, Run: 053, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 110, 550, 26, 14, 12, 23, 53, 79, 110, 710
INVAR-5, Run: 054, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 65, 526, 26, 18, 8, 22, 53, 79, 65, 686
INVAR-5, Run: 055, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 93, 560, 26, 17, 9, 22, 53, 79, 93, 720
INVAR-5, Run: 056, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 61, 574, 26, 18, 8, 20, 53, 79, 61, 734
INVAR-5, Run: 057, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 147, 753, 26, 16, 10, 23, 53, 79, 147, 913
INVAR-5, Run: 058, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 106, 491, 26, 16, 10, 23, 53, 79, 106, 651
INVAR-5, Run: 059, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 95, 535, 26, 22, 4, 23, 53, 79, 95, 695
INVAR-5, Run: 060, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 122, 708, 26, 19, 7, 22, 53, 79, 122, 868
INVAR-5, Run: 061, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 67, 548, 26, 22, 4, 22, 53, 79, 67, 708
INVAR-5, Run: 062, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 69, 282, 26, 17, 9, 21, 53, 79, 69, 442
INVAR-5, Run: 063, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 87, 641, 26, 18, 8, 21, 53, 79, 87, 801
INVAR-5, Run: 064, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 120, 680, 26, 14, 12, 21, 53, 79, 120, 840
INVAR-5, Run: 065, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 153, 919, 26, 19, 7, 22, 53, 79, 153, 1079
INVAR-5, Run: 066, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 110, 711, 26, 18, 8, 21, 53, 79, 110, 871
INVAR-5, Run: 067, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 179, 1322, 26, 17, 9, 21, 53, 79, 179, 1482
INVAR-5, Run: 068, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 106, 796, 26, 15, 11, 21, 53, 79, 106, 956
INVAR-5, Run: 069, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 96, 688, 26, 22, 4, 22, 53, 79, 96, 848
INVAR-5, Run: 070, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 96, 869, 26, 18, 8, 22, 53, 79, 96, 1029
INVAR-5, Run: 071, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 122, 702, 26, 15, 11, 21, 53, 79, 122, 862
INVAR-5, Run: 072, P, 0, 0, 0, 1, 0, 160, 24, 160, 0, 0, 1, 5, 53, 138, 871, 26, 14, 12, 24, 53, 79, 138, 1031
INVAR-5, Run: 073, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 119, 733, 26, 16, 10, 21, 53, 79, 119, 893
INVAR-5, Run: 074, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 96, 596, 26, 16, 10, 20, 53, 79, 96, 756
INVAR-5, Run: 075, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 103, 782, 26, 18, 8, 20, 53, 79, 103, 942
INVAR-5, Run: 076, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 86, 581, 26, 14, 12, 21, 53, 79, 86, 741
INVAR-5, Run: 077, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 110, 1023, 26, 15, 11, 20, 53, 79, 110, 1183
INVAR-5, Run: 078, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 144, 603, 26, 16, 10, 22, 53, 79, 144, 763
INVAR-5, Run: 079, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 95, 559, 26, 18, 8, 22, 53, 79, 95, 719
INVAR-5, Run: 080, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 121, 813, 26, 19, 7, 20, 53, 79, 121, 973
INVAR-5, Run: 081, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 131, 920, 26, 19, 7, 22, 53, 79, 131, 1080
INVAR-5, Run: 082, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 129, 524, 26, 16, 10, 23, 53, 79, 129, 684
INVAR-5, Run: 083, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 100, 633, 26, 20, 6, 21, 53, 79, 100, 793
INVAR-5, Run: 084, P, 0, 0, 0, 1, 0, 160, 24, 160, 0, 0, 1, 5, 53, 95, 657, 26, 20, 6, 24, 53, 79, 95, 817
INVAR-5, Run: 085, P, 0, 0, 0, 1, 0, 160, 19, 160, 0, 0, 1, 15, 53, 78, 729, 26, 19, 7, 19, 53, 79, 78, 889
INVAR-5, Run: 086, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 158, 961, 26, 17, 9, 22, 53, 79, 158, 1121
INVAR-5, Run: 087, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 182, 1117, 26, 13, 13, 22, 53, 79, 182, 1277
INVAR-5, Run: 088, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 97, 478, 26, 12, 14, 23, 53, 79, 97, 638
INVAR-5, Run: 089, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 117, 868, 26, 21, 5, 23, 53, 79, 117, 1028
INVAR-5, Run: 090, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 145, 775, 26, 17, 9, 22, 53, 79, 145, 935
INVAR-5, Run: 091, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 90, 498, 26, 12, 14, 21, 53, 79, 90, 658
INVAR-5, Run: 092, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 139, 395, 26, 16, 10, 22, 53, 79, 139, 555
INVAR-5, Run: 093, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 120, 1072, 26, 19, 7, 20, 53, 79, 120, 1232
INVAR-5, Run: 094, P, 0, 0, 0, 1, 0, 160, 17, 160, 0, 0, 1, 19, 53, 102, 581, 26, 12, 14, 17, 53, 79, 102, 741
INVAR-5, Run: 095, P, 0, 0, 0, 1, 0, 160, 19, 160, 0, 0, 1, 15, 53, 92, 559, 26, 17, 9, 19, 53, 79, 92, 719
INVAR-5, Run: 096, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 95, 574, 26, 18, 8, 23, 53, 79, 95, 734
INVAR-5, Run: 097, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 94, 708, 26, 14, 12, 22, 53, 79, 94, 868
INVAR-5, Run: 098, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 92, 433, 26, 12, 14, 21, 53, 79, 92, 593
INVAR-5, Run: 099, P, 0, 0, 0, 1, 0, 160, 19, 160, 0, 0, 1, 15, 53, 136, 876, 26, 14, 12, 19, 53, 79, 136, 1036
INVAR-5, Run: 100, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 95, 482, 26, 19, 7, 23, 53, 79, 95, 642
INVAR-6, Run: 001, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 660, 3392, 87, 48, 39, 77, 175, 262, 660, 3918
INVAR-6, Run: 002, P, 0, 0, 0, 1, 0, 526, 78, 526, 0, 0, 1, 19, 175, 679, 4731, 87, 58, 29, 78, 175, 262, 679, 5257
INVAR-6, Run: 003, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 986, 5452, 87, 43, 44, 79, 175, 262, 986, 5978
INVAR-6, Run: 004, P, 0, 0, 0, 1, 0, 526, 78, 526, 0, 0, 1, 19, 175, 575, 2882, 87, 48, 39, 78, 175, 262, 575, 3408
INVAR-6, Run: 005, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 720, 3466, 87, 54, 33, 77, 175, 262, 720, 3992
INVAR-6, Run: 006, P, 0, 0, 0, 1, 0, 526, 75, 526, 0, 0, 1, 25, 175, 641, 4276, 87, 49, 38, 75, 175, 262, 641, 4802
INVAR-6, Run: 007, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 864, 3857, 87, 53, 34, 77, 175, 262, 864, 4383
INVAR-6, Run: 008, P, 0, 0, 0, 1, 0, 526, 78, 526, 0, 0, 1, 19, 175, 821, 5220, 87, 54, 33, 78, 175, 262, 821, 5746
INVAR-6, Run: 009, P, 0, 0, 0, 1, 0, 526, 80, 526, 0, 0, 1, 15, 175, 641, 3789, 87, 58, 29, 80, 175, 262, 641, 4315
INVAR-6, Run: 010, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 676, 4891, 87, 48, 39, 79, 175, 262, 676, 5417
INVAR-6, Run: 011, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 671, 3612, 87, 58, 29, 77, 175, 262, 671, 4138
INVAR-6, Run: 012, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 667, 4139, 87, 59, 28, 77, 175, 262, 667, 4665
INVAR-6, Run: 013, P, 0, 0, 0, 1, 0, 526, 78, 526, 0, 0, 1, 19, 175, 602, 4149, 87, 55, 32, 78, 175, 262, 602, 4675
INVAR-6, Run: 014, P, 0, 0, 0, 1, 0, 526, 76, 526, 0, 0, 1, 23, 175, 717, 4750, 87, 55, 32, 76, 175, 262, 717, 5276
INVAR-6, Run: 015, P, 0, 0, 0, 1, 0, 526, 78, 526, 0, 0, 1, 19, 175, 621, 3907, 87, 58, 29, 78, 175, 262, 621, 4433
INVAR-6, Run: 016, P, 0, 0, 0, 1, 0, 526, 78, 526, 0, 0, 1, 19, 175, 717, 4902, 87, 48, 39, 78, 175, 262, 717, 5428
INVAR-6, Run: 017, P, 0, 0, 0, 1, 0, 526, 80, 526, 0, 0, 1, 15, 175, 766, 4630, 87, 56, 31, 80, 175, 262, 766, 5156
INVAR-6, Run: 018, P, 0, 0, 0, 1, 0, 526, 80, 526, 0, 0, 1, 15, 175, 855, 3745, 87, 51, 36, 80, 175, 262, 855, 4271
INVAR-6, Run: 019, P, 0, 0, 0, 1, 0, 526, 76, 526, 0, 0, 1, 23, 175, 594, 4363, 87, 57, 30, 76, 175, 262, 594, 4889
INVAR-6, Run: 020, P, 0, 0, 0, 1, 0, 526, 73, 526, 0, 0, 1, 29, 175, 677, 4600, 87, 65, 22, 73, 175, 262, 677, 5126
INVAR-6, Run: 021, P, 0, 0, 0, 1, 0, 526, 78, 526, 0, 0, 1, 19, 175, 656, 3604, 87, 59, 28, 78, 175, 262, 656, 4130
INVAR-6, Run: 022, P, 0, 0, 0, 1, 0, 526, 78, 526, 0, 0, 1, 19, 175, 598, 3962, 87, 54, 33, 78, 175, 262, 598, 4488
INVAR-6, Run: 023, P, 0, 0, 0, 1, 0, 526, 81, 526, 0, 0, 1, 13, 175, 766, 5153, 87, 49, 38, 81, 175, 262, 766, 5679
INVAR-6, Run: 024, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 582, 3569, 87, 52, 35, 77, 175, 262, 582, 4095
INVAR-6, Run: 025, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 700, 3810, 87, 68, 19, 77, 175, 262, 700, 4336
INVAR-6, Run: 026, P, 0, 0, 0, 1, 0, 526, 81, 526, 0, 0, 1, 13, 175, 615, 3456, 87, 53, 34, 81, 175, 262, 615, 3982
INVAR-6, Run: 027, P, 0, 0, 0, 1, 0, 526, 78, 526, 0, 0, 1, 19, 175, 683, 4105, 87, 57, 30, 78, 175, 262, 683, 4631
INVAR-6, Run: 028, P, 0, 0, 0, 1, 0, 526, 82, 526, 0, 0, 1, 11, 175, 592, 3332, 87, 59, 28, 82, 175, 262, 592, 3858
INVAR-6, Run: 029, P, 0, 0, 0, 1, 0, 526, 81, 526, 0, 0, 1, 13, 175, 614, 3369, 87, 62, 25, 81, 175, 262, 614, 3895
INVAR-6, Run: 030, P, 0, 0, 0, 1, 0, 526, 84, 526, 0, 0, 1, 7, 175, 901, 4428, 87, 58, 29, 84, 175, 262, 901, 4954
INVAR-6, Run: 031, P, 0, 0, 0, 1, 0, 526, 80, 526, 0, 0, 1, 15, 175, 697, 4205, 87, 61, 26, 80, 175, 262, 697, 4731
INVAR-6, Run: 032, P, 0, 0, 0, 1, 0, 526, 76, 526, 0, 0, 1, 23, 175, 513, 4365, 87, 54, 33, 76, 175, 262, 513, 4891
INVAR-6, Run: 033, P, 0, 0, 0, 1, 0, 526, 82, 526, 0, 0, 1, 11, 175, 717, 3832, 87, 53, 34, 82, 175, 262, 717, 4358
INVAR-6, Run: 034, P, 0, 0, 0, 1, 0, 526, 81, 526, 0, 0, 1, 13, 175, 675, 4531, 87, 57, 30, 81, 175, 262, 675, 5057
INVAR-6, Run: 035, P, 0, 0, 0, 1, 0, 526, 80, 526, 0, 0, 1, 15, 175, 736, 3808, 87, 48, 39, 80, 175, 262, 736, 4334
INVAR-6, Run: 036, P, 0, 0, 0, 1, 0, 526, 78, 526, 0, 0, 1, 19, 175, 901, 5431, 87, 55, 32, 78, 175, 262, 901, 5957
INVAR-6, Run: 037, P, 0, 0, 0, 1, 0, 526, 80, 526, 0, 0, 1, 15, 175, 741, 4703, 87, 61, 26, 80, 175, 262, 741, 5229
INVAR-6, Run: 038, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 540, 3658, 87, 63, 24, 77, 175, 262, 540, 4184
INVAR-6, Run: 039, P, 0, 0, 0, 1, 0, 526, 78, 526, 0, 0, 1, 19, 175, 859, 5106, 87, 47, 40, 78, 175, 262, 859, 5632
INVAR-6, Run: 040, P, 0, 0, 0, 1, 0, 526, 75, 526, 0, 0, 1, 25, 175, 611, 3952, 87, 53, 34, 75, 175, 262, 611, 4478
INVAR-6, Run: 041, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 796, 4849, 87, 61, 26, 79, 175, 262, 796, 5375
INVAR-6, Run: 042, P, 0, 0, 0, 1, 0, 526, 81, 526, 0, 0, 1, 13, 175, 696, 3892, 87, 57, 30, 81, 175, 262, 696, 4418
INVAR-6, Run: 043, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 554, 3460, 87, 56, 31, 77, 175, 262, 554, 3986
INVAR-6, Run: 044, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 661, 3210, 87, 56, 31, 79, 175, 262, 661, 3736
INVAR-6, Run: 045, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 700, 3597, 87, 50, 37, 79, 175, 262, 700, 4123
