Input Number, Run_Number, Result@ 100, A, F, X1, B, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 088, F, 0, 0, 0, 0, 0, 0, 156, 0, 0, 1, 0, 16, 12, 56, 552, 11, 11, 552, 28, 17, 10, 16, 34, 56, 774, 393
INVAR-2, Run: 089, F, 0, 1, 0, 0, 0, 0, 158, 0, 0, 1, 0, 17, 11, 56, 1116, 10, 10, 1116, 28, 18, 9, 17, 33, 56, 810, 410
INVAR-2, Run: 090, F, 0, 0, 0, 0, 0, 0, 152, 0, 0, 1, 0, 12, 16, 56, 606, 16, 16, 606, 28, 16, 11, 12, 36, 56, 826, 421
INVAR-2, Run: 091, F, 0, 1, 0, 0, 0, 0, 154, 0, 0, 1, 0, 13, 15, 56, 562, 21, 21, 562, 28, 15, 12, 13, 35, 56, 458, 236
INVAR-2, Run: 092, F, 0, 1, 0, 0, 0, 0, 160, 0, 0, 1, 0, 19, 9, 56, 711, 13, 13, 711, 28, 14, 13, 19, 32, 56, 596, 302
INVAR-2, Run: 093, F, 0, 1, 0, 0, 0, 0, 156, 0, 0, 1, 0, 15, 13, 56, 493, 11, 11, 493, 28, 18, 9, 15, 34, 56, 614, 313
INVAR-2, Run: 094, F, 0, 1, 0, 0, 0, 0, 154, 0, 0, 1, 0, 13, 15, 56, 607, 11, 11, 607, 28, 18, 9, 13, 35, 56, 630, 322
INVAR-2, Run: 095, F, 0, 1, 0, 0, 0, 0, 152, 0, 0, 1, 0, 11, 17, 56, 553, 17, 17, 553, 28, 15, 12, 11, 36, 56, 594, 305
INVAR-2, Run: 096, F, 0, 0, 0, 0, 0, 0, 156, 0, 2, 1, 2, 15, 12, 56, 637, 12, 10, 637, 28, 21, 6, 15, 34, 56, 746, 379
INVAR-2, Run: 097, F, 0, 1, 0, 0, 0, 0, 158, 0, 0, 1, 0, 17, 11, 56, 667, 11, 11, 667, 28, 21, 6, 17, 33, 56, 620, 315
INVAR-2, Run: 098, F, 0, 1, 0, 0, 0, 0, 158, 0, 0, 1, 0, 17, 11, 56, 581, 20, 20, 581, 28, 14, 13, 17, 33, 56, 698, 354
INVAR-2, Run: 099, F, 0, 1, 0, 0, 0, 0, 154, 0, 0, 1, 0, 13, 15, 56, 594, 15, 15, 594, 28, 21, 6, 13, 35, 56, 400, 207
INVAR-2, Run: 100, F, 0, 0, 0, 0, 0, 0, 154, 0, 0, 1, 0, 14, 14, 56, 442, 6, 6, 442, 28, 17, 10, 14, 35, 56, 650, 332
INVAR-3, Run: 001, F, 0, 0, 0, 0, 0, 0, 446, 0, 0, 1, 0, 36, 46, 164, 2554, 47, 47, 2554, 82, 48, 33, 36, 105, 164, 4528, 2287
INVAR-3, Run: 002, F, 0, 0, 0, 0, 0, 0, 458, 0, 2, 1, 2, 47, 34, 164, 4410, 49, 47, 4410, 82, 41, 40, 47, 99, 164, 3646, 1840
INVAR-3, Run: 003, F, 0, 1, 0, 0, 0, 0, 456, 0, 0, 1, 0, 45, 37, 164, 3552, 42, 42, 3552, 82, 44, 37, 45, 100, 164, 3460, 1748
INVAR-3, Run: 004, F, 0, 0, 0, 0, 0, 0, 454, 0, 0, 1, 0, 44, 38, 164, 3012, 34, 34, 3012, 82, 52, 29, 44, 101, 164, 2956, 1497
INVAR-3, Run: 005, F, 0, 1, 0, 0, 0, 0, 456, 0, 2, 1, 2, 44, 37, 164, 3242, 31, 29, 3242, 82, 48, 33, 44, 100, 164, 3470, 1753
INVAR-3, Run: 006, F, 0, 1, 0, 0, 0, 0, 458, 0, 0, 1, 0, 47, 35, 164, 3037, 39, 39, 3037, 82, 57, 24, 47, 99, 164, 2542, 1288
INVAR-3, Run: 007, F, 0, 1, 0, 0, 0, 0, 452, 0, 0, 1, 0, 41, 41, 164, 3228, 40, 40, 3228, 82, 49, 32, 41, 102, 164, 3418, 1729
INVAR-3, Run: 008, F, 0, 1, 0, 0, 0, 0, 448, 0, 0, 1, 0, 37, 45, 164, 2931, 45, 45, 2931, 82, 51, 30, 37, 104, 164, 3440, 1742
INVAR-3, Run: 009, F, 0, 0, 0, 0, 0, 0, 450, 0, 0, 1, 0, 40, 42, 164, 2612, 39, 39, 2612, 82, 45, 36, 40, 103, 164, 3308, 1675
INVAR-3, Run: 010, F, 0, 0, 0, 0, 0, 0, 454, 0, 0, 1, 0, 44, 38, 164, 4409, 56, 56, 4409, 82, 46, 35, 44, 101, 164, 4556, 2297
INVAR-3, Run: 011, F, 0, 1, 0, 0, 0, 0, 458, 0, 0, 1, 0, 47, 35, 164, 3024, 34, 34, 3024, 82, 47, 34, 47, 99, 164, 2732, 1383
INVAR-3, Run: 012, F, 0, 0, 0, 0, 0, 0, 448, 0, 0, 1, 0, 38, 44, 164, 2775, 38, 38, 2775, 82, 54, 27, 38, 104, 164, 3772, 1908
INVAR-3, Run: 013, F, 0, 0, 0, 0, 0, 0, 452, 0, 0, 1, 0, 42, 40, 164, 3928, 35, 35, 3928, 82, 48, 33, 42, 102, 164, 4212, 2126
INVAR-3, Run: 014, F, 0, 0, 0, 0, 0, 0, 448, 0, 0, 1, 0, 38, 44, 164, 3536, 42, 42, 3536, 82, 50, 31, 38, 104, 164, 4396, 2220
INVAR-3, Run: 015, F, 0, 1, 0, 0, 0, 0, 452, 0, 0, 1, 0, 41, 41, 164, 3342, 35, 35, 3342, 82, 61, 20, 41, 102, 164, 3152, 1596
INVAR-3, Run: 016, F, 0, 0, 0, 0, 0, 0, 448, 0, 0, 1, 0, 38, 44, 164, 2973, 31, 31, 2973, 82, 48, 33, 38, 104, 164, 3700, 1872
INVAR-3, Run: 017, F, 0, 1, 0, 0, 0, 0, 452, 0, 0, 1, 0, 41, 41, 164, 3563, 37, 37, 3563, 82, 52, 29, 41, 102, 164, 2822, 1431
INVAR-3, Run: 018, F, 0, 1, 0, 0, 0, 0, 444, 0, 0, 1, 0, 33, 49, 164, 2623, 34, 34, 2623, 82, 51, 30, 33, 106, 164, 2916, 1482
INVAR-3, Run: 019, F, 0, 0, 0, 0, 0, 0, 446, 0, 0, 1, 0, 36, 46, 164, 2568, 39, 39, 2568, 82, 45, 36, 36, 105, 164, 2878, 1462
INVAR-3, Run: 020, F, 0, 1, 0, 0, 0, 0, 456, 0, 0, 1, 0, 45, 37, 164, 3219, 45, 45, 3219, 82, 53, 28, 45, 100, 164, 3038, 1537
INVAR-3, Run: 021, F, 0, 1, 0, 0, 0, 0, 454, 0, 0, 1, 0, 43, 39, 164, 3239, 56, 56, 3239, 82, 52, 29, 43, 101, 164, 2640, 1339
INVAR-3, Run: 022, F, 0, 1, 0, 0, 0, 0, 450, 0, 0, 1, 0, 39, 43, 164, 2822, 33, 33, 2822, 82, 58, 23, 39, 103, 164, 2600, 1321
INVAR-3, Run: 023, F, 0, 0, 0, 0, 0, 0, 452, 0, 0, 1, 0, 42, 40, 164, 3250, 37, 37, 3250, 82, 54, 27, 42, 102, 164, 3914, 1977
INVAR-3, Run: 024, F, 0, 0, 0, 0, 0, 0, 452, 0, 0, 1, 0, 42, 40, 164, 3351, 39, 39, 3351, 82, 49, 32, 42, 102, 164, 6256, 3148
INVAR-3, Run: 025, F, 0, 1, 0, 0, 0, 0, 450, 0, 0, 1, 0, 39, 43, 164, 2896, 43, 43, 2896, 82, 58, 23, 39, 103, 164, 3414, 1728
INVAR-3, Run: 026, F, 0, 0, 0, 0, 0, 0, 452, 0, 0, 1, 0, 42, 40, 164, 3338, 41, 41, 3338, 82, 51, 30, 42, 102, 164, 4064, 2052
INVAR-3, Run: 027, F, 0, 1, 0, 0, 0, 0, 448, 0, 2, 1, 2, 36, 45, 164, 2906, 42, 40, 2906, 82, 55, 26, 36, 104, 164, 3334, 1689
INVAR-3, Run: 028, F, 0, 1, 0, 0, 0, 0, 458, 0, 0, 1, 0, 47, 35, 164, 3018, 47, 47, 3018, 82, 50, 31, 47, 99, 164, 3426, 1730
INVAR-3, Run: 029, F, 0, 1, 0, 0, 0, 0, 454, 0, 0, 1, 0, 43, 39, 164, 3418, 33, 33, 3418, 82, 55, 26, 43, 101, 164, 2968, 1503
INVAR-3, Run: 030, F, 0, 1, 0, 0, 0, 0, 450, 0, 0, 1, 0, 39, 43, 164, 2567, 33, 33, 2567, 82, 56, 25, 39, 103, 164, 2922, 1482
INVAR-3, Run: 031, F, 0, 1, 0, 0, 0, 0, 456, 0, 0, 1, 0, 45, 37, 164, 3403, 38, 38, 3403, 82, 54, 27, 45, 100, 164, 3162, 1599
INVAR-3, Run: 032, F, 0, 0, 0, 0, 0, 0, 452, 0, 0, 1, 0, 42, 40, 164, 4633, 34, 34, 4633, 82, 53, 28, 42, 102, 164, 5634, 2837
INVAR-3, Run: 033, F, 0, 1, 0, 0, 0, 0, 452, 0, 0, 1, 0, 41, 41, 164, 2607, 61, 61, 2607, 82, 48, 33, 41, 102, 164, 2942, 1491
INVAR-3, Run: 034, F, 0, 1, 0, 0, 0, 0, 454, 0, 0, 1, 0, 43, 39, 164, 2822, 31, 31, 2822, 82, 51, 30, 43, 101, 164, 2574, 1306
INVAR-3, Run: 035, F, 0, 0, 0, 0, 0, 0, 448, 0, 0, 1, 0, 38, 44, 164, 2946, 27, 27, 2946, 82, 53, 28, 38, 104, 164, 4466, 2255
INVAR-3, Run: 036, F, 0, 1, 0, 0, 0, 0, 450, 0, 2, 1, 2, 38, 43, 164, 2846, 42, 40, 2846, 82, 48, 33, 38, 103, 164, 3492, 1767
INVAR-3, Run: 037, F, 0, 0, 0, 0, 0, 0, 450, 0, 0, 1, 0, 40, 42, 164, 2903, 48, 48, 2903, 82, 46, 35, 40, 103, 164, 3956, 1999
INVAR-3, Run: 038, F, 0, 0, 0, 0, 0, 0, 452, 0, 0, 1, 0, 42, 40, 164, 3892, 40, 40, 3892, 82, 59, 22, 42, 102, 164, 3236, 1638
INVAR-3, Run: 039, F, 0, 1, 0, 0, 0, 0, 450, 0, 0, 1, 0, 39, 43, 164, 3550, 36, 36, 3550, 82, 49, 32, 39, 103, 164, 3638, 1840
INVAR-3, Run: 040, F, 0, 0, 0, 0, 0, 0, 450, 0, 0, 1, 0, 40, 42, 164, 3482, 42, 42, 3482, 82, 54, 27, 40, 103, 164, 4794, 2418
INVAR-3, Run: 041, F, 0, 0, 0, 0, 0, 0, 450, 0, 0, 1, 0, 40, 42, 164, 3803, 47, 47, 3803, 82, 55, 26, 40, 103, 164, 4666, 2354
INVAR-3, Run: 042, F, 0, 0, 0, 0, 0, 0, 452, 0, 0, 1, 0, 42, 40, 164, 3870, 42, 42, 3870, 82, 55, 26, 42, 102, 164, 4348, 2194
INVAR-3, Run: 043, F, 0, 1, 0, 0, 0, 0, 454, 0, 0, 1, 0, 43, 39, 164, 2668, 41, 41, 2668, 82, 46, 35, 43, 101, 164, 3408, 1723
INVAR-3, Run: 044, F, 0, 1, 0, 0, 0, 0, 440, 0, 0, 1, 0, 29, 53, 164, 2673, 42, 42, 2673, 82, 53, 28, 29, 108, 164, 3552, 1802
INVAR-3, Run: 045, F, 0, 0, 0, 0, 0, 0, 454, 0, 0, 1, 0, 44, 38, 164, 3552, 43, 43, 3552, 82, 37, 44, 44, 101, 164, 8174, 4106
INVAR-3, Run: 046, F, 0, 0, 0, 0, 0, 0, 462, 0, 2, 1, 2, 51, 30, 164, 2424, 47, 45, 2424, 82, 47, 34, 51, 97, 164, 2710, 1370
INVAR-3, Run: 047, F, 0, 1, 0, 0, 0, 0, 450, 0, 0, 1, 0, 39, 43, 164, 2829, 34, 34, 2829, 82, 55, 26, 39, 103, 164, 2730, 1386
INVAR-3, Run: 048, F, 0, 1, 0, 0, 0, 0, 454, 0, 0, 1, 0, 43, 39, 164, 1864, 29, 29, 1864, 82, 53, 28, 43, 101, 164, 2386, 1212
INVAR-3, Run: 049, F, 0, 0, 0, 0, 0, 0, 460, 0, 0, 1, 0, 50, 32, 164, 3296, 44, 44, 3296, 82, 50, 31, 50, 98, 164, 4348, 2190
INVAR-3, Run: 050, F, 0, 1, 0, 0, 0, 0, 454, 0, 0, 1, 0, 43, 39, 164, 2882, 49, 49, 2882, 82, 56, 25, 43, 101, 164, 2504, 1271
INVAR-3, Run: 051, F, 0, 1, 0, 0, 0, 0, 450, 0, 0, 1, 0, 39, 43, 164, 3630, 37, 37, 3630, 82, 55, 26, 39, 103, 164, 3110, 1576
INVAR-3, Run: 052, F, 0, 0, 0, 0, 0, 0, 450, 0, 0, 1, 0, 40, 42, 164, 2906, 39, 39, 2906, 82, 54, 27, 40, 103, 164, 4588, 2315
INVAR-3, Run: 053, F, 0, 0, 0, 0, 0, 0, 450, 0, 2, 1, 2, 39, 42, 164, 2492, 31, 29, 2492, 82, 56, 25, 39, 103, 164, 3372, 1707
INVAR-3, Run: 054, F, 0, 0, 0, 0, 0, 0, 452, 0, 0, 1, 0, 42, 40, 164, 3462, 43, 43, 3462, 82, 43, 38, 42, 102, 164, 3824, 1932
INVAR-3, Run: 055, F, 0, 1, 0, 0, 0, 0, 448, 0, 0, 1, 0, 37, 45, 164, 3473, 33, 33, 3473, 82, 55, 26, 37, 104, 164, 2492, 1268
INVAR-3, Run: 056, F, 0, 0, 0, 0, 0, 0, 446, 0, 0, 1, 0, 36, 46, 164, 2931, 42, 42, 2931, 82, 54, 27, 36, 105, 164, 3940, 1993
INVAR-3, Run: 057, F, 0, 0, 0, 0, 0, 0, 454, 0, 0, 1, 0, 44, 38, 164, 3658, 38, 38, 3658, 82, 47, 34, 44, 101, 164, 4858, 2448
INVAR-3, Run: 058, F, 0, 1, 0, 0, 0, 0, 452, 0, 0, 1, 0, 41, 41, 164, 3291, 37, 37, 3291, 82, 50, 31, 41, 102, 164, 3508, 1774
INVAR-3, Run: 059, F, 0, 1, 0, 0, 0, 0, 454, 0, 0, 1, 0, 43, 39, 164, 2998, 42, 42, 2998, 82, 53, 28, 43, 101, 164, 3624, 1831
INVAR-3, Run: 060, F, 0, 0, 0, 0, 0, 0, 446, 0, 0, 1, 0, 36, 46, 164, 3533, 27, 27, 3533, 82, 53, 28, 36, 105, 164, 3598, 1822
INVAR-3, Run: 061, F, 0, 1, 0, 0, 0, 0, 460, 0, 0, 1, 0, 49, 33, 164, 5446, 27, 27, 5446, 82, 52, 29, 49, 98, 164, 3474, 1753
INVAR-3, Run: 062, F, 0, 1, 0, 0, 0, 0, 458, 0, 0, 1, 0, 47, 35, 164, 3933, 37, 37, 3933, 82, 53, 28, 47, 99, 164, 3006, 1520
INVAR-3, Run: 063, F, 0, 0, 0, 0, 0, 0, 450, 0, 2, 1, 2, 39, 42, 164, 2741, 38, 36, 2741, 82, 53, 28, 39, 103, 164, 4416, 2229
INVAR-3, Run: 064, F, 0, 0, 0, 0, 0, 0, 460, 0, 2, 1, 2, 49, 32, 164, 4112, 47, 45, 4112, 82, 60, 21, 49, 98, 164, 3936, 1984
INVAR-3, Run: 065, F, 0, 0, 0, 0, 0, 0, 454, 0, 0, 1, 0, 44, 38, 164, 3504, 54, 54, 3504, 82, 43, 38, 44, 101, 164, 2844, 1441
INVAR-3, Run: 066, F, 0, 0, 0, 0, 0, 0, 456, 0, 2, 1, 2, 45, 36, 164, 2562, 42, 40, 2562, 82, 36, 45, 45, 100, 164, 4806, 2421
INVAR-3, Run: 067, F, 0, 0, 0, 0, 0, 0, 448, 0, 0, 1, 0, 38, 44, 164, 2842, 43, 43, 2842, 82, 46, 35, 38, 104, 164, 5102, 2573
INVAR-3, Run: 068, F, 0, 0, 0, 0, 0, 0, 452, 0, 0, 1, 0, 42, 40, 164, 3609, 36, 36, 3609, 82, 50, 31, 42, 102, 164, 5984, 3012
INVAR-3, Run: 069, F, 0, 1, 0, 0, 0, 0, 450, 0, 0, 1, 0, 39, 43, 164, 2819, 48, 48, 2819, 82, 53, 28, 39, 103, 164, 3214, 1628
INVAR-3, Run: 070, F, 0, 0, 0, 0, 0, 0, 446, 0, 0, 1, 0, 36, 46, 164, 4179, 38, 38, 4179, 82, 56, 25, 36, 105, 164, 4328, 2187
INVAR-3, Run: 071, F, 0, 0, 0, 0, 0, 0, 452, 0, 0, 1, 0, 42, 40, 164, 3590, 38, 38, 3590, 82, 53, 28, 42, 102, 164, 3186, 1613
INVAR-3, Run: 072, F, 0, 0, 0, 0, 0, 0, 450, 0, 2, 1, 2, 39, 42, 164, 3537, 36, 34, 3537, 82, 56, 25, 39, 103, 164, 5900, 2971
INVAR-3, Run: 073, F, 0, 0, 0, 0, 0, 0, 452, 0, 0, 1, 0, 42, 40, 164, 3216, 33, 33, 3216, 82, 48, 33, 42, 102, 164, 3508, 1774
INVAR-3, Run: 074, F, 0, 1, 0, 0, 0, 0, 446, 0, 0, 1, 0, 35, 47, 164, 3446, 45, 45, 3446, 82, 57, 24, 35, 105, 164, 3730, 1888
INVAR-3, Run: 075, F, 0, 0, 0, 0, 0, 0, 446, 0, 0, 1, 0, 36, 46, 164, 2489, 38, 38, 2489, 82, 52, 29, 36, 105, 164, 3372, 1709
INVAR-3, Run: 076, F, 0, 1, 0, 0, 0, 0, 458, 0, 0, 1, 0, 47, 35, 164, 2221, 37, 37, 2221, 82, 57, 24, 47, 99, 164, 2446, 1240
INVAR-3, Run: 077, F, 0, 0, 0, 0, 0, 0, 448, 0, 0, 1, 0, 38, 44, 164, 2431, 38, 38, 2431, 82, 45, 36, 38, 104, 164, 3204, 1624
INVAR-3, Run: 078, F, 0, 1, 0, 0, 0, 0, 446, 0, 0, 1, 0, 35, 47, 164, 3283, 39, 39, 3283, 82, 48, 33, 35, 105, 164, 3756, 1901
INVAR-3, Run: 079, F, 0, 0, 0, 0, 0, 0, 446, 0, 0, 1, 0, 36, 46, 164, 3116, 38, 38, 3116, 82, 52, 29, 36, 105, 164, 2740, 1393
INVAR-3, Run: 080, F, 0, 1, 0, 0, 0, 0, 454, 0, 0, 1, 0, 43, 39, 164, 2273, 33, 33, 2273, 82, 42, 39, 43, 101, 164, 3052, 1545
INVAR-3, Run: 081, F, 0, 1, 0, 0, 0, 0, 454, 0, 0, 1, 0, 43, 39, 164, 3974, 42, 42, 3974, 82, 56, 25, 43, 101, 164, 4012, 2025
INVAR-3, Run: 082, F, 0, 0, 0, 0, 0, 0, 450, 0, 0, 1, 0, 40, 42, 164, 3114, 43, 43, 3114, 82, 52, 29, 40, 103, 164, 4682, 2362
INVAR-3, Run: 083, F, 0, 0, 0, 0, 0, 0, 456, 0, 0, 1, 0, 46, 36, 164, 2891, 35, 35, 2891, 82, 48, 33, 46, 100, 164, 5424, 2730
INVAR-3, Run: 084, F, 0, 1, 0, 0, 0, 0, 452, 0, 0, 1, 0, 41, 41, 164, 3020, 43, 43, 3020, 82, 46, 35, 41, 102, 164, 3044, 1542
INVAR-3, Run: 085, F, 0, 1, 0, 0, 0, 0, 446, 0, 2, 1, 2, 34, 47, 164, 3380, 37, 35, 3380, 82, 52, 29, 34, 105, 164, 2944, 1495
INVAR-3, Run: 086, F, 0, 1, 0, 0, 0, 0, 442, 0, 0, 1, 0, 31, 51, 164, 3908, 49, 49, 3908, 82, 52, 29, 31, 107, 164, 2696, 1373
INVAR-3, Run: 087, F, 0, 1, 0, 0, 0, 0, 456, 0, 0, 1, 0, 45, 37, 164, 3516, 34, 34, 3516, 82, 53, 28, 45, 100, 164, 2796, 1416
INVAR-3, Run: 088, F, 0, 1, 0, 0, 0, 0, 442, 0, 0, 1, 0, 31, 51, 164, 2337, 42, 42, 2337, 82, 42, 39, 31, 107, 164, 3546, 1798
INVAR-3, Run: 089, F, 0, 1, 0, 0, 0, 0, 458, 0, 0, 1, 0, 47, 35, 164, 2951, 33, 33, 2951, 82, 49, 32, 47, 99, 164, 3908, 1971
INVAR-3, Run: 090, F, 0, 0, 0, 0, 0, 0, 452, 0, 0, 1, 0, 42, 40, 164, 4529, 45, 45, 4529, 82, 57, 24, 42, 102, 164, 4320, 2180
INVAR-3, Run: 091, F, 0, 0, 0, 0, 0, 0, 452, 0, 0, 1, 0, 42, 40, 164, 4099, 46, 46, 4099, 82, 50, 31, 42, 102, 164, 4560, 2300
INVAR-3, Run: 092, F, 0, 1, 0, 0, 0, 0, 450, 0, 0, 1, 0, 39, 43, 164, 2941, 39, 39, 2941, 82, 54, 27, 39, 103, 164, 2874, 1458
INVAR-3, Run: 093, F, 0, 0, 0, 0, 0, 0, 448, 0, 0, 1, 0, 38, 44, 164, 3563, 29, 29, 3563, 82, 52, 29, 38, 104, 164, 2798, 1421
INVAR-3, Run: 094, F, 0, 1, 0, 0, 0, 0, 452, 0, 0, 1, 0, 41, 41, 164, 3810, 41, 41, 3810, 82, 52, 29, 41, 102, 164, 2736, 1388
INVAR-3, Run: 095, F, 0, 0, 0, 0, 0, 0, 460, 0, 0, 1, 0, 50, 32, 164, 3372, 33, 33, 3372, 82, 59, 22, 50, 98, 164, 3820, 1926
INVAR-3, Run: 096, F, 0, 1, 0, 0, 0, 0, 452, 0, 0, 1, 0, 41, 41, 164, 2661, 42, 42, 2661, 82, 48, 33, 41, 102, 164, 4420, 2230
INVAR-3, Run: 097, F, 0, 1, 0, 0, 0, 0, 452, 0, 0, 1, 0, 41, 41, 164, 2729, 42, 42, 2729, 82, 49, 32, 41, 102, 164, 2478, 1259
INVAR-3, Run: 098, F, 0, 1, 0, 0, 0, 0, 448, 0, 0, 1, 0, 37, 45, 164, 3228, 41, 41, 3228, 82, 48, 33, 37, 104, 164, 3200, 1622
INVAR-3, Run: 099, F, 0, 0, 0, 0, 0, 0, 458, 0, 0, 1, 0, 48, 34, 164, 3656, 40, 40, 3656, 82, 50, 31, 48, 99, 164, 4424, 2229
INVAR-3, Run: 100, F, 0, 0, 0, 0, 0, 0, 450, 0, 0, 1, 0, 40, 42, 164, 2796, 22, 22, 2796, 82, 54, 27, 40, 103, 164, 3080, 1561
INVAR-4, Run: 001, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 778, 11, 11, 670, 19, 12, 7, 10, 24, 39, 301, 155
INVAR-4, Run: 002, F, 1, 1, 0, 0, 0, 1, 0, 106, 106, 0, 0, 7, 12, 39, 353, 8, 8, 247, 19, 9, 10, 7, 25, 39, 379, 195
INVAR-4, Run: 003, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9, 10, 39, 367, 8, 8, 259, 19, 12, 7, 9, 24, 39, 217, 113
INVAR-4, Run: 004, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9, 10, 39, 578, 11, 11, 470, 19, 16, 3, 9, 24, 39, 367, 188
INVAR-4, Run: 005, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 424, 12, 12, 316, 19, 13, 6, 10, 24, 39, 489, 249
INVAR-4, Run: 006, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11, 8, 39, 544, 8, 8, 434, 19, 11, 8, 11, 23, 39, 233, 120
INVAR-4, Run: 007, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 461, 6, 6, 353, 19, 17, 2, 10, 24, 39, 419, 214
INVAR-4, Run: 008, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 610, 13, 13, 502, 19, 10, 9, 10, 24, 39, 405, 207
INVAR-4, Run: 009, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 419, 7, 7, 313, 19, 15, 4, 8, 25, 39, 641, 326
INVAR-4, Run: 010, F, 1, 1, 0, 0, 0, 1, 0, 104, 104, 0, 0, 5, 14, 39, 719, 6, 6, 615, 19, 10, 9, 5, 26, 39, 329, 171
INVAR-4, Run: 011, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 689, 17, 17, 583, 19, 10, 9, 8, 25, 39, 533, 272
INVAR-4, Run: 012, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 510, 3, 3, 404, 19, 12, 7, 8, 25, 39, 323, 167
INVAR-4, Run: 013, F, 1, 0, 0, 0, 0, 1, 0, 102, 102, 0, 0, 4, 15, 39, 333, 6, 6, 231, 19, 15, 4, 4, 27, 39, 277, 146
INVAR-4, Run: 014, F, 1, 0, 0, 0, 0, 1, 0, 104, 104, 0, 0, 6, 13, 39, 444, 11, 11, 340, 19, 15, 4, 6, 26, 39, 477, 245
INVAR-4, Run: 015, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 458, 16, 16, 350, 19, 12, 7, 10, 24, 39, 343, 176
INVAR-4, Run: 016, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 544, 14, 14, 438, 19, 11, 8, 8, 25, 39, 449, 230
INVAR-4, Run: 017, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 364, 13, 13, 258, 19, 11, 8, 8, 25, 39, 235, 123
INVAR-4, Run: 018, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9, 10, 39, 329, 3, 3, 221, 19, 11, 8, 9, 24, 39, 311, 160
INVAR-4, Run: 019, F, 1, 1, 0, 0, 0, 1, 0, 106, 106, 0, 0, 7, 12, 39, 434, 9, 9, 328, 19, 15, 4, 7, 25, 39, 451, 231
INVAR-4, Run: 020, F, 1, 0, 0, 0, 0, 1, 0, 104, 104, 0, 0, 6, 13, 39, 380, 6, 6, 276, 19, 13, 6, 6, 26, 39, 271, 142
INVAR-4, Run: 021, F, 1, 1, 0, 0, 0, 1, 0, 112, 112, 0, 0, 13, 6, 39, 482, 8, 8, 370, 19, 14, 5, 13, 22, 39, 273, 139
INVAR-4, Run: 022, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9, 10, 39, 528, 6, 6, 420, 19, 14, 5, 9, 24, 39, 479, 244
INVAR-4, Run: 023, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 342, 7, 7, 236, 19, 8, 11, 8, 25, 39, 425, 218
INVAR-4, Run: 024, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 306, 15, 15, 198, 19, 15, 4, 10, 24, 39, 205, 107
INVAR-4, Run: 025, F, 1, 0, 0, 0, 0, 1, 0, 110, 110, 0, 0, 12, 7, 39, 374, 8, 8, 264, 19, 13, 6, 12, 23, 39, 469, 238
INVAR-4, Run: 026, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 659, 12, 12, 551, 19, 11, 8, 10, 24, 39, 599, 304
INVAR-4, Run: 027, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 359, 7, 7, 253, 19, 15, 4, 8, 25, 39, 301, 156
INVAR-4, Run: 028, F, 1, 1, 0, 0, 0, 1, 0, 104, 104, 0, 0, 5, 14, 39, 394, 12, 12, 290, 19, 9, 10, 5, 26, 39, 173, 93
INVAR-4, Run: 029, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11, 8, 39, 377, 12, 12, 267, 19, 12, 7, 11, 23, 39, 253, 130
INVAR-4, Run: 030, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 382, 5, 5, 276, 19, 13, 6, 8, 25, 39, 375, 193
INVAR-4, Run: 031, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 418, 11, 11, 310, 19, 14, 5, 10, 24, 39, 503, 256
