Input Number, Run_Number, Result@ 100, PO, A, H, X1, M, CE, Y, D, CO, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 089, P, 0, 32, 0, 0, 0, 0, 93, 23, 93, 0, 1, 7, 39, 43, 282, 16, 12, 4, 23, 39, 58, 43, 375
INVAR-4, Run: 090, P, 0, 56, 0, 0, 0, 0, 67, 22, 67, 0, 1, 5, 39, 43, 243, 17, 10, 7, 22, 39, 58, 43, 310
INVAR-4, Run: 091, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1, 9, 39, 44, 287, 15, 11, 3, 24, 39, 58, 68, 287
INVAR-4, Run: 092, P, 0, 40, 0, 0, 0, 0, 83, 22, 83, 0, 1, 5, 39, 52, 131, 17, 9, 8, 22, 39, 58, 52, 214
INVAR-4, Run: 093, P, 0, 27, 0, 0, 0, 0, 100, 24, 100, 0, 1, 9, 39, 67, 245, 15, 12, 3, 24, 39, 58, 67, 345
INVAR-4, Run: 094, P, 0, 50, 0, 0, 0, 0, 79, 25, 79, 0, 1, 11, 39, 50, 184, 14, 6, 8, 25, 39, 58, 50, 263
INVAR-4, Run: 095, P, 0, 10, 0, 0, 0, 0, 119, 25, 119, 0, 1, 11, 39, 51, 149, 14, 11, 3, 25, 39, 58, 51, 268
INVAR-4, Run: 096, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1, 7, 39, 67, 332, 16, 10, 5, 23, 39, 58, 90, 332
INVAR-4, Run: 097, P, 0, 53, 0, 0, 0, 0, 76, 25, 76, 0, 1, 11, 39, 37, 214, 14, 9, 5, 25, 39, 58, 37, 290
INVAR-4, Run: 098, P, 0, 91, 0, 0, 0, 0, 34, 23, 34, 0, 1, 7, 39, 74, 271, 16, 10, 6, 23, 39, 58, 74, 305
INVAR-4, Run: 099, P, 0, 106, 0, 0, 0, 0, 21, 24, 21, 0, 1, 9, 39, 69, 243, 15, 9, 6, 24, 39, 58, 69, 264
INVAR-4, Run: 100, P, 0, 61, 0, 0, 0, 0, 64, 23, 64, 0, 1, 7, 39, 57, 212, 16, 8, 8, 23, 39, 58, 57, 276
INVAR-5, Run: 001, P, 0, 8, 0, 0, 0, 0, 165, 33, 165, 0, 1, 13, 53, 137, 571, 20, 15, 5, 33, 53, 79, 137, 736
INVAR-5, Run: 002, P, 0, 165, 0, 0, 0, 29, 29, 0, 0, 1, 1, 5, 53, 93, 548, 24, 13, 10, 29, 53, 79, 122, 548
INVAR-5, Run: 003, P, 0, 175, 0, 0, 0, 34, 34, 0, 0, 1, 1, 15, 53, 73, 522, 19, 16, 2, 34, 53, 79, 107, 522
INVAR-5, Run: 004, P, 0, 130, 0, 0, 0, 0, 41, 32, 41, 0, 1, 11, 53, 91, 535, 21, 13, 8, 32, 53, 79, 91, 576
INVAR-5, Run: 005, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1, 11, 53, 71, 641, 21, 13, 7, 32, 53, 79, 103, 641
INVAR-5, Run: 006, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1, 7, 53, 104, 454, 23, 17, 5, 30, 53, 79, 134, 454
INVAR-5, Run: 007, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1, 11, 53, 98, 476, 21, 13, 7, 32, 53, 79, 130, 476
INVAR-5, Run: 008, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1, 9, 53, 146, 598, 22, 12, 9, 31, 53, 79, 177, 598
INVAR-5, Run: 009, P, 0, 57, 0, 0, 0, 0, 118, 34, 118, 0, 1, 15, 53, 135, 591, 19, 16, 3, 34, 53, 79, 135, 709
INVAR-5, Run: 010, P, 0, 6, 0, 0, 0, 0, 167, 33, 167, 0, 1, 13, 53, 143, 926, 20, 14, 6, 33, 53, 79, 143, 1093
INVAR-5, Run: 011, P, 0, 30, 0, 0, 0, 0, 137, 30, 137, 0, 1, 7, 53, 56, 414, 23, 19, 4, 30, 53, 79, 56, 551
INVAR-5, Run: 012, P, 0, 24, 0, 0, 0, 0, 143, 30, 143, 0, 1, 7, 53, 71, 246, 23, 15, 8, 30, 53, 79, 71, 389
INVAR-5, Run: 013, P, 0, 34, 0, 0, 0, 0, 133, 30, 133, 0, 1, 7, 53, 83, 455, 23, 14, 9, 30, 53, 79, 83, 588
INVAR-5, Run: 014, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1, 11, 53, 137, 557, 21, 12, 8, 32, 53, 79, 169, 557
INVAR-5, Run: 015, P, 0, 20, 0, 0, 0, 0, 149, 31, 149, 0, 1, 9, 53, 108, 496, 22, 16, 6, 31, 53, 79, 108, 645
INVAR-5, Run: 016, P, 0, 32, 0, 0, 0, 0, 143, 34, 143, 0, 1, 15, 53, 124, 496, 19, 14, 5, 34, 53, 79, 124, 639
INVAR-5, Run: 017, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1, 13, 53, 172, 948, 20, 17, 2, 33, 53, 79, 205, 948
INVAR-5, Run: 018, P, 0, 60, 0, 0, 0, 0, 113, 33, 113, 0, 1, 13, 53, 95, 294, 20, 13, 7, 33, 53, 79, 95, 407
INVAR-5, Run: 019, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1, 11, 53, 213, 740, 21, 11, 9, 32, 53, 79, 245, 740
INVAR-5, Run: 020, P, 0, 80, 0, 0, 0, 0, 91, 32, 91, 0, 1, 11, 53, 124, 360, 21, 14, 7, 32, 53, 79, 124, 451
INVAR-5, Run: 021, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1, 11, 53, 106, 746, 21, 16, 4, 32, 53, 79, 138, 746
INVAR-5, Run: 022, P, 0, 67, 0, 0, 0, 0, 98, 29, 98, 0, 1, 5, 53, 95, 413, 24, 17, 7, 29, 53, 79, 95, 511
INVAR-5, Run: 023, P, 0, 3, 0, 0, 0, 0, 174, 35, 174, 0, 1, 17, 53, 198, 717, 18, 12, 6, 35, 53, 79, 198, 891
INVAR-5, Run: 024, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1, 9, 53, 114, 366, 22, 13, 8, 31, 53, 79, 145, 366
INVAR-5, Run: 025, P, 0, 156, 0, 0, 0, 2, 19, 31, 17, 0, 1, 13, 53, 97, 416, 20, 16, 4, 33, 53, 79, 99, 433
INVAR-5, Run: 026, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1, 9, 53, 90, 416, 22, 12, 9, 31, 53, 79, 121, 416
INVAR-5, Run: 027, P, 0, 16, 0, 0, 0, 0, 153, 31, 153, 0, 1, 9, 53, 97, 642, 22, 14, 8, 31, 53, 79, 97, 795
INVAR-5, Run: 028, P, 0, 102, 0, 0, 0, 0, 65, 30, 65, 0, 1, 7, 53, 160, 526, 23, 17, 6, 30, 53, 79, 160, 591
INVAR-5, Run: 029, P, 0, 116, 0, 0, 0, 0, 55, 32, 55, 0, 1, 11, 53, 186, 656, 21, 11, 10, 32, 53, 79, 186, 711
INVAR-5, Run: 030, P, 0, 65, 0, 0, 0, 0, 106, 32, 106, 0, 1, 11, 53, 132, 515, 21, 17, 4, 32, 53, 79, 132, 621
INVAR-5, Run: 031, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1, 7, 53, 57, 407, 23, 12, 10, 30, 53, 79, 87, 407
INVAR-5, Run: 032, P, 0, 175, 0, 0, 0, 34, 34, 0, 0, 1, 1, 15, 53, 108, 543, 19, 11, 7, 34, 53, 79, 142, 543
INVAR-5, Run: 033, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1, 9, 53, 94, 440, 22, 15, 6, 31, 53, 79, 125, 440
INVAR-5, Run: 034, P, 0, 14, 0, 0, 0, 0, 155, 31, 155, 0, 1, 9, 53, 73, 426, 22, 11, 11, 31, 53, 79, 73, 581
INVAR-5, Run: 035, P, 0, 25, 0, 0, 0, 0, 144, 31, 144, 0, 1, 9, 53, 118, 402, 22, 18, 4, 31, 53, 79, 118, 546
INVAR-5, Run: 036, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1, 9, 53, 112, 527, 22, 11, 10, 31, 53, 79, 143, 527
INVAR-5, Run: 037, P, 0, 41, 0, 0, 0, 0, 128, 31, 128, 0, 1, 9, 53, 81, 474, 22, 16, 6, 31, 53, 79, 81, 602
INVAR-5, Run: 038, P, 0, 73, 0, 0, 0, 0, 100, 33, 100, 0, 1, 13, 53, 75, 344, 20, 12, 8, 33, 53, 79, 75, 444
INVAR-5, Run: 039, P, 0, 64, 0, 0, 0, 0, 111, 34, 111, 0, 1, 15, 53, 178, 970, 19, 11, 8, 34, 53, 79, 178, 1081
INVAR-5, Run: 040, P, 0, 9, 0, 0, 0, 0, 160, 31, 160, 0, 1, 9, 53, 74, 469, 22, 16, 6, 31, 53, 79, 74, 629
INVAR-5, Run: 041, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1, 13, 53, 69, 424, 20, 13, 6, 33, 53, 79, 102, 424
INVAR-5, Run: 042, P, 0, 165, 0, 0, 0, 29, 29, 0, 0, 1, 1, 5, 53, 147, 411, 24, 13, 10, 29, 53, 79, 176, 411
INVAR-5, Run: 043, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1, 9, 53, 95, 433, 22, 14, 7, 31, 53, 79, 126, 433
INVAR-5, Run: 044, P, 0, 41, 0, 0, 0, 0, 126, 30, 126, 0, 1, 7, 53, 107, 228, 23, 13, 10, 30, 53, 79, 107, 354
INVAR-5, Run: 045, P, 0, 3, 0, 0, 0, 0, 164, 30, 164, 0, 1, 7, 53, 139, 579, 23, 9, 14, 30, 53, 79, 139, 743
INVAR-5, Run: 046, P, 0, 163, 0, 0, 0, 28, 28, 0, 0, 1, 1, 3, 53, 84, 528, 25, 13, 11, 28, 53, 79, 112, 528
INVAR-5, Run: 047, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1, 9, 53, 118, 687, 22, 14, 7, 31, 53, 79, 149, 687
INVAR-5, Run: 048, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1, 13, 53, 118, 342, 20, 11, 8, 33, 53, 79, 151, 342
INVAR-5, Run: 049, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1, 9, 53, 84, 503, 22, 12, 9, 31, 53, 79, 115, 503
INVAR-5, Run: 050, P, 0, 11, 0, 0, 0, 0, 158, 31, 158, 0, 1, 9, 53, 60, 348, 22, 11, 11, 31, 53, 79, 60, 506
INVAR-5, Run: 051, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1, 7, 53, 145, 966, 23, 13, 9, 30, 53, 79, 175, 966
INVAR-5, Run: 052, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1, 9, 53, 126, 679, 22, 13, 8, 31, 53, 79, 157, 679
INVAR-5, Run: 053, P, 0, 38, 0, 0, 0, 0, 131, 31, 131, 0, 1, 9, 53, 128, 638, 22, 13, 9, 31, 53, 79, 128, 769
INVAR-5, Run: 054, P, 0, 120, 0, 0, 0, 0, 47, 30, 47, 0, 1, 7, 53, 98, 267, 23, 10, 13, 30, 53, 79, 98, 314
INVAR-5, Run: 055, P, 0, 59, 0, 0, 0, 0, 116, 34, 116, 0, 1, 15, 53, 76, 358, 19, 14, 5, 34, 53, 79, 76, 474
INVAR-5, Run: 056, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1, 9, 53, 180, 436, 22, 14, 7, 31, 53, 79, 211, 436
INVAR-5, Run: 057, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1, 9, 53, 120, 445, 22, 12, 9, 31, 53, 79, 151, 445
INVAR-5, Run: 058, P, 0, 147, 0, 0, 0, 0, 20, 30, 20, 0, 1, 7, 53, 109, 432, 23, 10, 13, 30, 53, 79, 109, 452
INVAR-5, Run: 059, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1, 7, 53, 115, 537, 23, 10, 12, 30, 53, 79, 145, 537
INVAR-5, Run: 060, P, 0, 53, 0, 0, 0, 0, 120, 33, 120, 0, 1, 13, 53, 114, 369, 20, 14, 6, 33, 53, 79, 114, 489
INVAR-5, Run: 061, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1, 13, 53, 142, 563, 20, 14, 5, 33, 53, 79, 175, 563
INVAR-5, Run: 062, P, 0, 71, 0, 0, 0, 0, 102, 33, 102, 0, 1, 13, 53, 63, 384, 20, 11, 9, 33, 53, 79, 63, 486
INVAR-5, Run: 063, P, 0, 95, 0, 0, 0, 0, 80, 34, 80, 0, 1, 15, 53, 55, 406, 19, 14, 5, 34, 53, 79, 55, 486
INVAR-5, Run: 064, P, 0, 39, 0, 0, 0, 0, 130, 31, 130, 0, 1, 9, 53, 105, 486, 22, 18, 4, 31, 53, 79, 105, 616
INVAR-5, Run: 065, P, 0, 53, 0, 0, 0, 0, 120, 33, 120, 0, 1, 13, 53, 80, 445, 20, 15, 5, 33, 53, 79, 80, 565
INVAR-5, Run: 066, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1, 11, 53, 124, 417, 21, 9, 11, 32, 53, 79, 156, 417
INVAR-5, Run: 067, P, 0, 127, 0, 0, 0, 0, 42, 31, 42, 0, 1, 9, 53, 105, 423, 22, 16, 6, 31, 53, 79, 105, 465
INVAR-5, Run: 068, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1, 11, 53, 93, 492, 21, 11, 9, 32, 53, 79, 125, 492
INVAR-5, Run: 069, P, 0, 34, 0, 0, 0, 0, 137, 32, 137, 0, 1, 11, 53, 90, 549, 21, 15, 6, 32, 53, 79, 90, 686
INVAR-5, Run: 070, P, 0, 32, 0, 0, 0, 0, 137, 31, 137, 0, 1, 9, 53, 79, 398, 22, 15, 7, 31, 53, 79, 79, 535
INVAR-5, Run: 071, P, 0, 18, 0, 0, 0, 0, 155, 33, 155, 0, 1, 13, 53, 144, 292, 20, 8, 12, 33, 53, 79, 144, 447
INVAR-5, Run: 072, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1, 11, 53, 117, 458, 21, 13, 7, 32, 53, 79, 149, 458
INVAR-5, Run: 073, P, 0, 9, 0, 0, 0, 0, 160, 31, 160, 0, 1, 9, 53, 114, 491, 22, 15, 7, 31, 53, 79, 114, 651
INVAR-5, Run: 074, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1, 9, 53, 127, 704, 22, 15, 6, 31, 53, 79, 158, 704
INVAR-5, Run: 075, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1, 7, 53, 100, 506, 23, 15, 7, 30, 53, 79, 130, 506
INVAR-5, Run: 076, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1, 7, 53, 49, 536, 23, 15, 7, 30, 53, 79, 79, 536
INVAR-5, Run: 077, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1, 7, 53, 115, 416, 23, 15, 7, 30, 53, 79, 145, 416
INVAR-5, Run: 078, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1, 11, 53, 92, 515, 21, 14, 6, 32, 53, 79, 124, 515
INVAR-5, Run: 079, P, 0, 98, 0, 0, 0, 0, 73, 32, 73, 0, 1, 11, 53, 226, 1034, 21, 13, 8, 32, 53, 79, 226, 1107
INVAR-5, Run: 080, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1, 11, 53, 107, 744, 21, 15, 5, 32, 53, 79, 139, 744
INVAR-5, Run: 081, P, 0, 60, 0, 0, 0, 0, 109, 31, 109, 0, 1, 9, 53, 108, 654, 22, 15, 7, 31, 53, 79, 108, 763
INVAR-5, Run: 082, P, 0, 165, 0, 0, 0, 29, 29, 0, 0, 1, 1, 5, 53, 118, 371, 24, 17, 6, 29, 53, 79, 147, 371
INVAR-5, Run: 083, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1, 13, 53, 76, 479, 20, 13, 6, 33, 53, 79, 109, 479
INVAR-5, Run: 084, P, 0, 94, 0, 0, 0, 0, 75, 31, 75, 0, 1, 9, 53, 114, 583, 22, 16, 6, 31, 53, 79, 114, 658
INVAR-5, Run: 085, P, 0, 165, 0, 0, 0, 29, 29, 0, 0, 1, 1, 5, 53, 75, 429, 24, 11, 12, 29, 53, 79, 104, 429
INVAR-5, Run: 086, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1, 11, 53, 81, 449, 21, 12, 8, 32, 53, 79, 113, 449
INVAR-5, Run: 087, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1, 9, 53, 92, 474, 22, 17, 4, 31, 53, 79, 123, 474
INVAR-5, Run: 088, P, 0, 39, 0, 0, 0, 0, 128, 30, 128, 0, 1, 7, 53, 66, 325, 23, 16, 7, 30, 53, 79, 66, 453
INVAR-5, Run: 089, P, 0, 84, 0, 0, 0, 0, 85, 31, 85, 0, 1, 9, 53, 78, 359, 22, 14, 8, 31, 53, 79, 78, 444
INVAR-5, Run: 090, P, 0, 140, 0, 0, 0, 0, 27, 30, 27, 0, 1, 7, 53, 73, 191, 23, 15, 8, 30, 53, 79, 73, 218
INVAR-5, Run: 091, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1, 7, 53, 71, 415, 23, 14, 8, 30, 53, 79, 101, 415
INVAR-5, Run: 092, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1, 7, 53, 96, 497, 23, 18, 4, 30, 53, 79, 126, 497
INVAR-5, Run: 093, P, 0, 8, 0, 0, 0, 0, 165, 33, 165, 0, 1, 13, 53, 59, 269, 20, 14, 6, 33, 53, 79, 59, 434
INVAR-5, Run: 094, P, 0, 35, 0, 0, 0, 0, 138, 33, 138, 0, 1, 13, 53, 116, 408, 20, 13, 7, 33, 53, 79, 116, 546
INVAR-5, Run: 095, P, 0, 144, 0, 0, 0, 1, 26, 30, 25, 0, 1, 9, 53, 100, 460, 22, 11, 11, 31, 53, 79, 101, 485
INVAR-5, Run: 096, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1, 11, 53, 151, 593, 21, 12, 8, 32, 53, 79, 183, 593
INVAR-5, Run: 097, P, 0, 5, 0, 0, 0, 0, 166, 32, 166, 0, 1, 11, 53, 103, 344, 21, 10, 11, 32, 53, 79, 103, 510
INVAR-5, Run: 098, P, 0, 112, 0, 0, 0, 0, 55, 30, 55, 0, 1, 7, 53, 115, 369, 23, 15, 8, 30, 53, 79, 115, 424
INVAR-5, Run: 099, P, 0, 113, 0, 0, 0, 0, 64, 35, 64, 0, 1, 17, 53, 99, 455, 18, 14, 4, 35, 53, 79, 99, 519
INVAR-5, Run: 100, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1, 9, 53, 107, 780, 22, 12, 9, 31, 53, 79, 138, 780
INVAR-6, Run: 001, P, 0, 99, 0, 0, 0, 0, 440, 94, 440, 0, 1, 13, 175, 631, 3727, 81, 53, 28, 94, 175, 262, 631, 4167
INVAR-6, Run: 002, P, 0, 537, 0, 0, 0, 93, 93, 0, 0, 1, 1, 11, 175, 652, 3998, 82, 53, 28, 93, 175, 262, 745, 3998
INVAR-6, Run: 003, P, 0, 189, 0, 0, 0, 0, 356, 97, 356, 0, 1, 19, 175, 694, 3475, 78, 58, 20, 97, 175, 262, 694, 3831
INVAR-6, Run: 004, P, 0, 141, 0, 0, 0, 0, 408, 99, 408, 0, 1, 23, 175, 674, 4426, 76, 50, 26, 99, 175, 262, 674, 4834
INVAR-6, Run: 005, P, 0, 535, 0, 0, 0, 92, 92, 0, 0, 1, 1, 9, 175, 533, 2214, 83, 52, 30, 92, 175, 262, 625, 2214
INVAR-6, Run: 006, P, 0, 344, 0, 0, 0, 0, 195, 94, 195, 0, 1, 13, 175, 762, 2732, 81, 47, 34, 94, 175, 262, 762, 2927
INVAR-6, Run: 007, P, 0, 136, 0, 0, 0, 0, 417, 101, 417, 0, 1, 27, 175, 748, 3172, 74, 39, 35, 101, 175, 262, 748, 3589
INVAR-6, Run: 008, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1, 19, 175, 659, 3727, 78, 54, 23, 97, 175, 262, 756, 3727
INVAR-6, Run: 009, P, 0, 168, 0, 0, 0, 0, 371, 94, 371, 0, 1, 13, 175, 754, 3390, 81, 50, 31, 94, 175, 262, 754, 3761
INVAR-6, Run: 010, P, 0, 268, 0, 0, 0, 0, 273, 95, 273, 0, 1, 15, 175, 578, 3037, 80, 57, 23, 95, 175, 262, 578, 3310
INVAR-6, Run: 011, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1, 17, 175, 662, 3264, 79, 54, 24, 96, 175, 262, 758, 3264
INVAR-6, Run: 012, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1, 21, 175, 650, 4033, 77, 46, 30, 98, 175, 262, 748, 4033
INVAR-6, Run: 013, P, 0, 60, 0, 0, 0, 0, 487, 98, 487, 0, 1, 21, 175, 789, 3948, 77, 47, 30, 98, 175, 262, 789, 4435
INVAR-6, Run: 014, P, 0, 35, 0, 0, 0, 0, 508, 96, 508, 0, 1, 17, 175, 635, 2942, 79, 43, 36, 96, 175, 262, 635, 3450
INVAR-6, Run: 015, P, 0, 175, 0, 0, 0, 0, 366, 95, 366, 0, 1, 15, 175, 551, 2623, 80, 57, 23, 95, 175, 262, 551, 2989
INVAR-6, Run: 016, P, 0, 533, 0, 0, 0, 3, 17, 95, 14, 0, 1, 21, 175, 621, 2922, 77, 49, 28, 98, 175, 262, 624, 2936
INVAR-6, Run: 017, P, 0, 553, 0, 0, 0, 101, 101, 0, 0, 1, 1, 27, 175, 540, 3726, 74, 45, 28, 101, 175, 262, 641, 3726
INVAR-6, Run: 018, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1, 21, 175, 513, 3074, 77, 49, 27, 98, 175, 262, 611, 3074
INVAR-6, Run: 019, P, 0, 537, 0, 0, 0, 93, 93, 0, 0, 1, 1, 11, 175, 708, 3466, 82, 55, 26, 93, 175, 262, 801, 3466
INVAR-6, Run: 020, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1, 17, 175, 758, 5002, 79, 53, 25, 96, 175, 262, 854, 5002
INVAR-6, Run: 021, P, 0, 327, 0, 0, 0, 0, 222, 99, 222, 0, 1, 23, 175, 628, 3193, 76, 52, 24, 99, 175, 262, 628, 3415
INVAR-6, Run: 022, P, 0, 539, 0, 0, 0, 94, 94, 0, 0, 1, 1, 13, 175, 595, 2743, 81, 44, 36, 94, 175, 262, 689, 2743
INVAR-6, Run: 023, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1, 21, 175, 630, 2831, 77, 48, 28, 98, 175, 262, 728, 2831
INVAR-6, Run: 024, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1, 15, 175, 772, 3389, 80, 54, 25, 95, 175, 262, 867, 3389
INVAR-6, Run: 025, P, 0, 549, 0, 0, 0, 99, 99, 0, 0, 1, 1, 23, 175, 677, 4087, 76, 49, 26, 99, 175, 262, 776, 4087
INVAR-6, Run: 026, P, 0, 424, 0, 0, 0, 0, 117, 95, 117, 0, 1, 15, 175, 740, 4034, 80, 53, 27, 95, 175, 262, 740, 4151
INVAR-6, Run: 027, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1, 19, 175, 640, 3347, 78, 52, 25, 97, 175, 262, 737, 3347
INVAR-6, Run: 028, P, 0, 549, 0, 0, 0, 99, 99, 0, 0, 1, 1, 23, 175, 803, 4029, 76, 45, 30, 99, 175, 262, 902, 4029
INVAR-6, Run: 029, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1, 19, 175, 620, 4101, 78, 52, 25, 97, 175, 262, 717, 4101
INVAR-6, Run: 030, P, 0, 277, 0, 0, 0, 0, 264, 95, 264, 0, 1, 15, 175, 665, 4154, 80, 46, 34, 95, 175, 262, 665, 4418
INVAR-6, Run: 031, P, 0, 539, 0, 0, 0, 94, 94, 0, 0, 1, 1, 13, 175, 467, 2203, 81, 47, 33, 94, 175, 262, 561, 2203
INVAR-6, Run: 032, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1, 21, 175, 651, 3721, 77, 58, 18, 98, 175, 262, 749, 3721
INVAR-6, Run: 033, P, 0, 152, 0, 0, 0, 0, 391, 96, 391, 0, 1, 17, 175, 716, 2582, 79, 44, 35, 96, 175, 262, 716, 2973
INVAR-6, Run: 034, P, 0, 83, 0, 0, 0, 0, 462, 97, 462, 0, 1, 19, 175, 689, 3407, 78, 41, 37, 97, 175, 262, 689, 3869
INVAR-6, Run: 035, P, 0, 289, 0, 0, 0, 0, 256, 97, 256, 0, 1, 19, 175, 839, 2870, 78, 48, 30, 97, 175, 262, 839, 3126
INVAR-6, Run: 036, P, 0, 295, 0, 0, 0, 0, 248, 96, 248, 0, 1, 17, 175, 554, 2970, 79, 41, 38, 96, 175, 262, 554, 3218
INVAR-6, Run: 037, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1, 17, 175, 714, 4073, 79, 56, 22, 96, 175, 262, 810, 4073
INVAR-6, Run: 038, P, 0, 112, 0, 0, 0, 0, 427, 94, 427, 0, 1, 13, 175, 570, 2821, 81, 49, 32, 94, 175, 262, 570, 3248
INVAR-6, Run: 039, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1, 21, 175, 591, 4478, 77, 53, 23, 98, 175, 262, 689, 4478
INVAR-6, Run: 040, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1, 15, 175, 532, 3349, 80, 51, 28, 95, 175, 262, 627, 3349
INVAR-6, Run: 041, P, 0, 9, 0, 0, 0, 0, 536, 97, 536, 0, 1, 19, 175, 652, 3093, 78, 49, 29, 97, 175, 262, 652, 3629
INVAR-6, Run: 042, P, 0, 4, 0, 0, 0, 0, 539, 96, 539, 0, 1, 17, 175, 599, 4046, 79, 50, 29, 96, 175, 262, 599, 4585
INVAR-6, Run: 043, P, 0, 364, 0, 0, 0, 0, 185, 99, 185, 0, 1, 23, 175, 735, 2654, 76, 47, 29, 99, 175, 262, 735, 2839
INVAR-6, Run: 044, P, 0, 125, 0, 0, 0, 0, 424, 99, 424, 0, 1, 23, 175, 459, 2679, 76, 48, 28, 99, 175, 262, 459, 3103
INVAR-6, Run: 045, P, 0, 286, 0, 0, 0, 0, 267, 101, 267, 0, 1, 27, 175, 952, 4166, 74, 39, 35, 101, 175, 262, 952, 4433
INVAR-6, Run: 046, P, 0, 51, 0, 0, 0, 0, 492, 96, 492, 0, 1, 17, 175, 578, 3400, 79, 48, 31, 96, 175, 262, 578, 3892
INVAR-6, Run: 047, P, 0, 539, 0, 0, 0, 94, 94, 0, 0, 1, 1, 13, 175, 697, 3227, 81, 43, 37, 94, 175, 262, 791, 3227
INVAR-6, Run: 048, P, 0, 82, 0, 0, 0, 0, 469, 100, 469, 0, 1, 25, 175, 726, 3578, 75, 45, 30, 100, 175, 262, 726, 4047
INVAR-6, Run: 049, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1, 17, 175, 604, 3660, 79, 55, 23, 96, 175, 262, 700, 3660
INVAR-6, Run: 050, P, 0, 101, 0, 0, 0, 0, 444, 97, 444, 0, 1, 19, 175, 635, 3377, 78, 48, 30, 97, 175, 262, 635, 3821
INVAR-6, Run: 051, P, 0, 420, 0, 0, 0, 0, 121, 95, 121, 0, 1, 15, 175, 792, 3652, 80, 52, 28, 95, 175, 262, 792, 3773
