Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 046, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 852, 4368, 82, 81, 82, 164, 246, 934, 4368
INVAR-3, Run: 047, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1185, 3752, 82, 81, 82, 164, 246, 1267, 3752
INVAR-3, Run: 048, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 744, 4405, 82, 81, 82, 164, 246, 826, 4405
INVAR-3, Run: 049, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 901, 4398, 82, 81, 82, 164, 246, 983, 4398
INVAR-3, Run: 050, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 989, 4329, 82, 80, 82, 164, 246, 1071, 4329
INVAR-3, Run: 051, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 753, 2950, 82, 81, 82, 164, 246, 835, 2950
INVAR-3, Run: 052, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 939, 4242, 82, 80, 82, 164, 246, 1021, 4242
INVAR-3, Run: 053, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 950, 4051, 82, 81, 82, 164, 246, 1032, 4051
INVAR-3, Run: 054, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 866, 3948, 82, 81, 82, 164, 246, 948, 3948
INVAR-3, Run: 055, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 984, 4486, 82, 81, 82, 164, 246, 1066, 4486
INVAR-3, Run: 056, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1003, 4131, 82, 81, 82, 164, 246, 1085, 4131
INVAR-3, Run: 057, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 928, 3398, 82, 81, 82, 164, 246, 1010, 3398
INVAR-3, Run: 058, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 953, 4574, 82, 81, 82, 164, 246, 1035, 4574
INVAR-3, Run: 059, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 726, 3914, 82, 81, 82, 164, 246, 808, 3914
INVAR-3, Run: 060, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1005, 3916, 82, 81, 82, 164, 246, 1087, 3916
INVAR-3, Run: 061, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1253, 5174, 82, 81, 82, 164, 246, 1335, 5174
INVAR-3, Run: 062, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 966, 4598, 82, 80, 82, 164, 246, 1048, 4598
INVAR-3, Run: 063, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 881, 3886, 82, 80, 82, 164, 246, 963, 3886
INVAR-3, Run: 064, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 876, 3242, 82, 79, 82, 164, 246, 958, 3242
INVAR-3, Run: 065, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 1050, 3480, 82, 79, 82, 164, 246, 1132, 3480
INVAR-3, Run: 066, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 730, 3913, 82, 81, 82, 164, 246, 812, 3913
INVAR-3, Run: 067, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 933, 4129, 82, 81, 82, 164, 246, 1015, 4129
INVAR-3, Run: 068, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1119, 4357, 82, 80, 82, 164, 246, 1201, 4357
INVAR-3, Run: 069, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 969, 4741, 82, 80, 82, 164, 246, 1051, 4741
INVAR-3, Run: 070, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 938, 3877, 82, 80, 82, 164, 246, 1020, 3877
INVAR-3, Run: 071, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 920, 4493, 82, 81, 82, 164, 246, 1002, 4493
INVAR-3, Run: 072, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1012, 3667, 82, 81, 82, 164, 246, 1094, 3667
INVAR-3, Run: 073, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1109, 4154, 82, 81, 82, 164, 246, 1191, 4154
INVAR-3, Run: 074, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1266, 3805, 82, 80, 82, 164, 246, 1348, 3805
INVAR-3, Run: 075, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 963, 3666, 82, 80, 82, 164, 246, 1045, 3666
INVAR-3, Run: 076, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 1317, 3414, 82, 79, 82, 164, 246, 1399, 3414
INVAR-3, Run: 077, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 846, 3716, 82, 81, 82, 164, 246, 928, 3716
INVAR-3, Run: 078, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 957, 3052, 82, 81, 82, 164, 246, 1039, 3052
INVAR-3, Run: 079, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 694, 3535, 82, 81, 82, 164, 246, 776, 3535
INVAR-3, Run: 080, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 749, 2365, 82, 79, 82, 164, 246, 831, 2365
INVAR-3, Run: 081, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1183, 4078, 82, 81, 82, 164, 246, 1265, 4078
INVAR-3, Run: 082, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1182, 4390, 82, 81, 82, 164, 246, 1264, 4390
INVAR-3, Run: 083, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1128, 3843, 82, 81, 82, 164, 246, 1210, 3843
INVAR-3, Run: 084, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1021, 5076, 82, 81, 82, 164, 246, 1103, 5076
INVAR-3, Run: 085, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1348, 4251, 82, 81, 82, 164, 246, 1430, 4251
INVAR-3, Run: 086, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 859, 4753, 82, 81, 82, 164, 246, 941, 4753
INVAR-3, Run: 087, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1127, 4011, 82, 80, 82, 164, 246, 1209, 4011
INVAR-3, Run: 088, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1147, 3630, 82, 81, 82, 164, 246, 1229, 3630
INVAR-3, Run: 089, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 927, 3721, 82, 80, 82, 164, 246, 1009, 3721
INVAR-3, Run: 090, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1085, 2821, 82, 80, 82, 164, 246, 1167, 2821
INVAR-3, Run: 091, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1248, 3987, 82, 80, 82, 164, 246, 1330, 3987
INVAR-3, Run: 092, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1252, 4210, 82, 80, 82, 164, 246, 1334, 4210
INVAR-3, Run: 093, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 663, 3580, 82, 81, 82, 164, 246, 745, 3580
INVAR-3, Run: 094, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 900, 3712, 82, 81, 82, 164, 246, 982, 3712
INVAR-3, Run: 095, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 934, 3409, 82, 81, 82, 164, 246, 1016, 3409
INVAR-3, Run: 096, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 892, 3462, 82, 80, 82, 164, 246, 974, 3462
INVAR-3, Run: 097, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1028, 4138, 82, 81, 82, 164, 246, 1110, 4138
INVAR-3, Run: 098, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 799, 3557, 82, 81, 82, 164, 246, 881, 3557
INVAR-3, Run: 099, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 948, 3512, 82, 81, 82, 164, 246, 1030, 3512
INVAR-3, Run: 100, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1078, 4785, 82, 81, 82, 164, 246, 1160, 4785
INVAR-4, Run: 001, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 70, 208, 19, 19, 19, 39, 58, 70, 326
INVAR-4, Run: 002, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 88, 199, 19, 19, 19, 39, 58, 88, 317
INVAR-4, Run: 003, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 155, 329, 19, 19, 19, 39, 58, 155, 447
INVAR-4, Run: 004, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 161, 662, 19, 19, 19, 39, 58, 161, 780
INVAR-4, Run: 005, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 106, 311, 19, 19, 19, 39, 58, 106, 429
INVAR-4, Run: 006, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 144, 511, 19, 19, 19, 39, 58, 144, 629
INVAR-4, Run: 007, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 202, 667, 19, 19, 19, 39, 58, 202, 785
INVAR-4, Run: 008, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 217, 842, 19, 19, 19, 39, 58, 217, 960
INVAR-4, Run: 009, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 135, 403, 19, 19, 19, 39, 58, 135, 521
INVAR-4, Run: 010, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 187, 544, 19, 19, 19, 39, 58, 187, 662
INVAR-4, Run: 011, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 86, 652, 19, 19, 19, 39, 58, 86, 770
INVAR-4, Run: 012, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 178, 744, 19, 19, 19, 39, 58, 178, 862
INVAR-4, Run: 013, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 66, 312, 19, 19, 19, 39, 58, 66, 430
INVAR-4, Run: 014, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 103, 419, 19, 19, 19, 39, 58, 103, 537
INVAR-4, Run: 015, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 60, 391, 19, 19, 19, 39, 58, 60, 509
INVAR-4, Run: 016, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 142, 516, 19, 19, 19, 39, 58, 142, 634
INVAR-4, Run: 017, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 67, 249, 19, 19, 19, 39, 58, 67, 367
INVAR-4, Run: 018, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 170, 468, 19, 19, 19, 39, 58, 170, 586
INVAR-4, Run: 019, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 191, 786, 19, 19, 19, 39, 58, 191, 904
INVAR-4, Run: 020, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 203, 477, 19, 19, 19, 39, 58, 203, 595
INVAR-4, Run: 021, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 94, 356, 19, 19, 19, 39, 58, 94, 474
INVAR-4, Run: 022, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 167, 552, 19, 19, 19, 39, 58, 167, 670
INVAR-4, Run: 023, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 136, 535, 19, 19, 19, 39, 58, 136, 653
INVAR-4, Run: 024, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 69, 296, 19, 19, 19, 39, 58, 69, 414
INVAR-4, Run: 025, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 166, 446, 19, 19, 19, 39, 58, 166, 564
INVAR-4, Run: 026, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 73, 244, 19, 19, 19, 39, 58, 73, 362
INVAR-4, Run: 027, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 139, 553, 19, 19, 19, 39, 58, 139, 671
INVAR-4, Run: 028, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 107, 613, 19, 19, 19, 39, 58, 107, 731
INVAR-4, Run: 029, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 113, 661, 19, 19, 19, 39, 58, 113, 779
INVAR-4, Run: 030, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 69, 408, 19, 19, 19, 39, 58, 69, 526
INVAR-4, Run: 031, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 56, 417, 19, 19, 19, 39, 58, 56, 535
INVAR-4, Run: 032, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 171, 782, 19, 19, 19, 39, 58, 171, 900
INVAR-4, Run: 033, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 105, 348, 19, 19, 19, 39, 58, 105, 466
INVAR-4, Run: 034, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 169, 592, 19, 19, 19, 39, 58, 169, 710
INVAR-4, Run: 035, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 86, 376, 19, 19, 19, 39, 58, 86, 494
INVAR-4, Run: 036, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 103, 488, 19, 19, 19, 39, 58, 103, 606
INVAR-4, Run: 037, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 62, 347, 19, 19, 19, 39, 58, 62, 465
INVAR-4, Run: 038, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 54, 292, 19, 19, 19, 39, 58, 54, 410
INVAR-4, Run: 039, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 84, 335, 19, 19, 19, 39, 58, 84, 453
INVAR-4, Run: 040, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 191, 630, 19, 19, 19, 39, 58, 191, 748
INVAR-4, Run: 041, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 115, 300, 19, 19, 19, 39, 58, 115, 418
INVAR-4, Run: 042, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 124, 567, 19, 19, 19, 39, 58, 124, 685
INVAR-4, Run: 043, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 129, 435, 19, 19, 19, 39, 58, 129, 553
INVAR-4, Run: 044, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 117, 490, 19, 19, 19, 39, 58, 117, 608
INVAR-4, Run: 045, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 144, 399, 19, 19, 19, 39, 58, 144, 517
INVAR-4, Run: 046, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 104, 360, 19, 19, 19, 39, 58, 104, 478
INVAR-4, Run: 047, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 117, 593, 19, 19, 19, 39, 58, 117, 711
INVAR-4, Run: 048, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 112, 248, 19, 19, 19, 39, 58, 112, 366
INVAR-4, Run: 049, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 135, 476, 19, 19, 19, 39, 58, 135, 594
INVAR-4, Run: 050, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 82, 256, 19, 19, 19, 39, 58, 82, 374
INVAR-4, Run: 051, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 165, 681, 19, 19, 19, 39, 58, 165, 799
INVAR-4, Run: 052, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 118, 438, 19, 19, 19, 39, 58, 118, 556
INVAR-4, Run: 053, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 75, 388, 19, 19, 19, 39, 58, 75, 506
INVAR-4, Run: 054, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 71, 329, 19, 19, 19, 39, 58, 71, 447
INVAR-4, Run: 055, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 88, 269, 19, 19, 19, 39, 58, 88, 387
INVAR-4, Run: 056, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 174, 624, 19, 19, 19, 39, 58, 174, 742
INVAR-4, Run: 057, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 142, 778, 19, 19, 19, 39, 58, 142, 896
INVAR-4, Run: 058, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 103, 339, 19, 19, 19, 39, 58, 103, 457
INVAR-4, Run: 059, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 145, 427, 19, 19, 19, 39, 58, 145, 545
INVAR-4, Run: 060, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 101, 265, 19, 19, 19, 39, 58, 101, 383
INVAR-4, Run: 061, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 66, 283, 19, 19, 19, 39, 58, 66, 401
INVAR-4, Run: 062, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 85, 465, 19, 19, 19, 39, 58, 85, 583
INVAR-4, Run: 063, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 129, 638, 19, 19, 19, 39, 58, 129, 756
INVAR-4, Run: 064, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 144, 911, 19, 19, 19, 39, 58, 144, 1029
INVAR-4, Run: 065, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 139, 345, 19, 19, 19, 39, 58, 139, 463
INVAR-4, Run: 066, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 154, 805, 19, 19, 19, 39, 58, 154, 923
INVAR-4, Run: 067, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 69, 310, 19, 19, 19, 39, 58, 69, 428
INVAR-4, Run: 068, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 121, 745, 19, 19, 19, 39, 58, 121, 863
INVAR-4, Run: 069, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 125, 448, 19, 19, 19, 39, 58, 125, 566
INVAR-4, Run: 070, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 108, 428, 19, 19, 19, 39, 58, 108, 546
INVAR-4, Run: 071, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 42, 229, 19, 19, 19, 39, 58, 42, 347
INVAR-4, Run: 072, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 143, 627, 19, 19, 19, 39, 58, 143, 745
INVAR-4, Run: 073, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 67, 228, 19, 19, 19, 39, 58, 67, 346
INVAR-4, Run: 074, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 81, 328, 19, 19, 19, 39, 58, 81, 446
INVAR-4, Run: 075, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 61, 269, 19, 19, 19, 39, 58, 61, 387
INVAR-4, Run: 076, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 130, 550, 19, 19, 19, 39, 58, 130, 668
INVAR-4, Run: 077, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 160, 799, 19, 19, 19, 39, 58, 160, 917
INVAR-4, Run: 078, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 108, 343, 19, 19, 19, 39, 58, 108, 461
INVAR-4, Run: 079, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 169, 516, 19, 19, 19, 39, 58, 169, 634
INVAR-4, Run: 080, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 85, 375, 19, 19, 19, 39, 58, 85, 493
INVAR-4, Run: 081, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 113, 560, 19, 19, 19, 39, 58, 113, 678
INVAR-4, Run: 082, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 138, 541, 19, 19, 19, 39, 58, 138, 659
INVAR-4, Run: 083, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 101, 478, 19, 19, 19, 39, 58, 101, 596
INVAR-4, Run: 084, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 146, 330, 19, 19, 19, 39, 58, 146, 448
INVAR-4, Run: 085, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 75, 199, 19, 19, 19, 39, 58, 75, 317
INVAR-4, Run: 086, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 101, 438, 19, 19, 19, 39, 58, 101, 556
INVAR-4, Run: 087, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 137, 618, 19, 19, 19, 39, 58, 137, 736
INVAR-4, Run: 088, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 128, 359, 19, 19, 19, 39, 58, 128, 477
INVAR-4, Run: 089, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 137, 378, 19, 19, 19, 39, 58, 137, 496
INVAR-4, Run: 090, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 68, 311, 19, 19, 19, 39, 58, 68, 429
INVAR-4, Run: 091, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 125, 319, 19, 19, 19, 39, 58, 125, 437
INVAR-4, Run: 092, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 119, 373, 19, 19, 19, 39, 58, 119, 491
INVAR-4, Run: 093, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 166, 476, 19, 19, 19, 39, 58, 166, 594
INVAR-4, Run: 094, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 136, 492, 19, 19, 19, 39, 58, 136, 610
INVAR-4, Run: 095, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 90, 291, 19, 19, 19, 39, 58, 90, 409
INVAR-4, Run: 096, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 73, 373, 19, 19, 19, 39, 58, 73, 491
INVAR-4, Run: 097, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 92, 312, 19, 19, 19, 39, 58, 92, 430
INVAR-4, Run: 098, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 126, 567, 19, 19, 19, 39, 58, 126, 685
INVAR-4, Run: 099, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 88, 278, 19, 19, 19, 39, 58, 88, 396
INVAR-4, Run: 100, P, 0, 1, 0, 1, 0, 118, 19, 118, 0, 0, 1, 39, 83, 459, 19, 19, 19, 39, 58, 83, 577
INVAR-5, Run: 001, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 117, 709, 26, 26, 26, 53, 79, 117, 869
INVAR-5, Run: 002, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 115, 558, 26, 26, 26, 53, 79, 115, 718
INVAR-5, Run: 003, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 163, 733, 26, 26, 26, 53, 79, 163, 893
INVAR-5, Run: 004, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 148, 626, 26, 26, 26, 53, 79, 148, 786
INVAR-5, Run: 005, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 165, 1007, 26, 26, 26, 53, 79, 165, 1167
INVAR-5, Run: 006, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 154, 683, 26, 26, 26, 53, 79, 154, 843
INVAR-5, Run: 007, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 218, 996, 26, 26, 26, 53, 79, 218, 1156
INVAR-5, Run: 008, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 216, 667, 26, 26, 26, 53, 79, 216, 827
INVAR-5, Run: 009, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 174, 438, 26, 26, 26, 53, 79, 174, 598
INVAR-5, Run: 010, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 121, 462, 26, 26, 26, 53, 79, 121, 622
INVAR-5, Run: 011, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 232, 666, 26, 26, 26, 53, 79, 232, 826
INVAR-5, Run: 012, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 169, 548, 26, 26, 26, 53, 79, 169, 708
INVAR-5, Run: 013, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 177, 695, 26, 26, 26, 53, 79, 177, 855
INVAR-5, Run: 014, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 230, 813, 26, 26, 26, 53, 79, 230, 973
INVAR-5, Run: 015, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 180, 643, 26, 26, 26, 53, 79, 180, 803
INVAR-5, Run: 016, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 230, 1322, 26, 26, 26, 53, 79, 230, 1482
INVAR-5, Run: 017, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 179, 592, 26, 26, 26, 53, 79, 179, 752
INVAR-5, Run: 018, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 209, 1394, 26, 26, 26, 53, 79, 209, 1554
INVAR-5, Run: 019, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 166, 672, 26, 26, 26, 53, 79, 166, 832
INVAR-5, Run: 020, P, 0, 1, 0, 1, 0, 160, 26, 160, 0, 0, 1, 53, 178, 545, 26, 26, 26, 53, 79, 178, 705
