Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, U, Y, T1, T2, T3, T4, T5, T6, R, L2, D, L3
1, Run: 026, P, 0, 10, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 027, P, 0, 10, 0, 0, 0, 98, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 028, P, 0, 10, 0, 0, 0, 0, 0, 1, 100, 1, 0, 0, 1, 0, 1, 1, 0, 47, 0
1, Run: 029, P, 0, 10, 0, 0, 0, 98, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 030, P, 0, 10, 0, 0, 0, 97, 3, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 031, P, 10, 0, 0, 0, 5, 65, 3, 0, 1, 29, 10, 5, 3, 0, 1, 1, 20, 2, 6
1, Run: 032, P, 0, 10, 0, 0, 0, 0, 0, 1, 100, 1, 0, 0, 0, 1, 0, 1, 0, 48, 0
1, Run: 033, P, 0, 10, 0, 0, 0, 91, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 8, 0, 1
1, Run: 034, P, 0, 10, 0, 0, 0, 0, 0, 1, 100, 0, 0, 1, 0, 0, 1, 1, 0, 48, 0
1, Run: 035, P, 0, 10, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 036, F, 10, 0, 0, 0, 0, 0, 0, 6, 100, 1, 1, 1, 0, 0, 1, 1, 0, 46, 0
1, Run: 037, P, 0, 10, 0, 0, 0, 0, 0, 1, 100, 1, 2, 0, 0, 0, 1, 1, 0, 46, 0
1, Run: 038, P, 0, 10, 0, 0, 0, 98, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 039, P, 0, 10, 0, 0, 0, 96, 4, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 040, P, 0, 0, 0, 10, 0, 99, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 041, P, 0, 10, 0, 0, 0, 0, 0, 1, 100, 0, 1, 1, 0, 0, 0, 1, 0, 48, 0
1, Run: 042, P, 0, 0, 0, 10, 0, 99, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 043, P, 0, 10, 0, 0, 0, 93, 7, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 044, P, 0, 10, 0, 0, 0, 99, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 045, P, 0, 10, 0, 0, 1, 98, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 1, 0, 0
1, Run: 046, P, 0, 10, 0, 0, 0, 96, 4, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 047, P, 10, 0, 0, 0, 0, 99, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 048, P, 0, 10, 0, 0, 0, 98, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 049, F, 0, 10, 0, 0, 0, 89, 11, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 050, P, 0, 0, 0, 10, 0, 92, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 7, 0, 1
1, Run: 051, P, 0, 10, 0, 0, 0, 99, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 052, P, 0, 10, 0, 0, 0, 95, 5, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 053, P, 0, 10, 0, 0, 0, 0, 0, 1, 100, 1, 0, 1, 1, 0, 0, 1, 0, 47, 0
1, Run: 054, P, 0, 10, 0, 0, 0, 98, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 055, P, 0, 10, 0, 0, 0, 93, 7, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 056, P, 0, 10, 0, 0, 0, 98, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 057, P, 0, 10, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 058, P, 0, 10, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 059, P, 0, 10, 0, 0, 0, 96, 4, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 060, F, 0, 10, 0, 0, 0, 96, 4, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 061, P, 0, 10, 0, 0, 0, 0, 0, 1, 100, 1, 1, 0, 0, 0, 1, 1, 0, 47, 0
1, Run: 062, P, 0, 10, 0, 0, 0, 99, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 063, P, 0, 0, 0, 10, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 064, P, 0, 10, 0, 0, 0, 97, 3, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 065, P, 0, 10, 0, 0, 1, 97, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 1, 0, 0
1, Run: 066, P, 0, 10, 0, 0, 0, 97, 3, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 067, P, 0, 10, 0, 0, 0, 99, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 068, P, 0, 10, 0, 0, 0, 99, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 1
1, Run: 069, P, 0, 10, 0, 0, 0, 98, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 070, P, 0, 10, 0, 0, 0, 99, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 071, F, 10, 0, 0, 0, 0, 0, 0, 6, 100, 0, 1, 0, 1, 2, 0, 1, 0, 46, 0
1, Run: 072, P, 0, 10, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 073, P, 0, 10, 0, 0, 0, 99, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 074, P, 0, 0, 0, 10, 0, 0, 0, 1, 100, 1, 0, 0, 0, 0, 0, 1, 0, 49, 0
1, Run: 075, P, 0, 10, 0, 0, 0, 97, 3, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 076, F, 10, 0, 0, 0, 0, 0, 0, 6, 100, 2, 0, 0, 1, 1, 0, 1, 0, 46, 0
1, Run: 077, P, 0, 10, 0, 0, 0, 98, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 078, P, 0, 10, 0, 0, 0, 93, 7, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 079, P, 0, 10, 0, 0, 0, 93, 7, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 080, P, 0, 10, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 081, P, 0, 10, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 082, P, 0, 10, 0, 0, 5, 53, 1, 0, 1, 29, 11, 5, 3, 0, 0, 1, 26, 2, 14
1, Run: 083, P, 0, 10, 0, 0, 0, 97, 3, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 084, P, 0, 10, 0, 0, 0, 0, 0, 1, 100, 0, 1, 1, 1, 0, 0, 1, 0, 47, 0
1, Run: 085, P, 0, 10, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 086, P, 0, 10, 0, 0, 0, 98, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 087, P, 0, 10, 0, 0, 0, 95, 5, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, Run: 088, P, 0, 10, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
