Input Number, Run_Number, Result@ 100, H, PO, X1, M, CE, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 023, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 691, 4210, 92, 55, 36, 72, 164, 246, 763, 4210
INVAR-3, Run: 024, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 672, 5014, 92, 58, 33, 72, 164, 246, 744, 5014
INVAR-3, Run: 025, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 688, 4149, 91, 59, 31, 73, 164, 246, 761, 4149
INVAR-3, Run: 026, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 712, 5018, 93, 54, 38, 71, 164, 246, 783, 5018
INVAR-3, Run: 027, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 784, 5388, 92, 63, 28, 72, 164, 246, 856, 5388
INVAR-3, Run: 028, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 554, 3144, 89, 57, 31, 75, 164, 246, 629, 3144
INVAR-3, Run: 029, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 635, 4575, 94, 61, 32, 70, 164, 246, 705, 4575
INVAR-3, Run: 030, P, 0, 0, 0, 0, 68, 68, 0, 0, 1, 492, 0, 28, 164, 587, 4538, 96, 62, 33, 68, 164, 246, 655, 4538
INVAR-3, Run: 031, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 569, 3273, 91, 48, 42, 73, 164, 246, 642, 3273
INVAR-3, Run: 032, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 492, 0, 10, 164, 658, 3261, 87, 54, 32, 77, 164, 246, 735, 3261
INVAR-3, Run: 033, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 501, 3615, 89, 59, 29, 75, 164, 246, 576, 3615
INVAR-3, Run: 034, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 531, 4274, 90, 59, 30, 74, 164, 246, 605, 4274
INVAR-3, Run: 035, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 763, 4804, 89, 55, 33, 75, 164, 246, 838, 4804
INVAR-3, Run: 036, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 599, 3679, 88, 52, 35, 76, 164, 246, 675, 3679
INVAR-3, Run: 037, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 769, 4119, 92, 58, 33, 72, 164, 246, 841, 4119
INVAR-3, Run: 038, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 637, 3392, 91, 51, 39, 73, 164, 246, 710, 3392
INVAR-3, Run: 039, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 770, 5276, 94, 62, 31, 70, 164, 246, 840, 5276
INVAR-3, Run: 040, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 620, 3701, 90, 59, 30, 74, 164, 246, 694, 3701
INVAR-3, Run: 041, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 587, 4000, 92, 62, 29, 72, 164, 246, 659, 4000
INVAR-3, Run: 042, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 618, 4391, 91, 65, 25, 73, 164, 246, 691, 4391
INVAR-3, Run: 043, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 560, 3203, 90, 53, 36, 74, 164, 246, 634, 3203
INVAR-3, Run: 044, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 496, 3452, 93, 53, 39, 71, 164, 246, 567, 3452
INVAR-3, Run: 045, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 707, 4274, 88, 50, 37, 76, 164, 246, 783, 4274
INVAR-3, Run: 046, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 557, 3656, 91, 55, 35, 73, 164, 246, 630, 3656
INVAR-3, Run: 047, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 678, 4337, 91, 56, 34, 73, 164, 246, 751, 4337
INVAR-3, Run: 048, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 579, 4024, 89, 49, 39, 75, 164, 246, 654, 4024
INVAR-3, Run: 049, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 670, 4401, 92, 54, 37, 72, 164, 246, 742, 4401
INVAR-3, Run: 050, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 635, 4272, 94, 54, 39, 70, 164, 246, 705, 4272
INVAR-3, Run: 051, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 636, 3844, 91, 52, 38, 73, 164, 246, 709, 3844
INVAR-3, Run: 052, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 489, 3421, 90, 61, 28, 74, 164, 246, 563, 3421
INVAR-3, Run: 053, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 500, 3292, 94, 54, 39, 70, 164, 246, 570, 3292
INVAR-3, Run: 054, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 463, 3661, 92, 57, 34, 72, 164, 246, 535, 3661
INVAR-3, Run: 055, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 645, 4627, 91, 59, 31, 73, 164, 246, 718, 4627
INVAR-3, Run: 056, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 503, 3766, 94, 60, 33, 70, 164, 246, 573, 3766
INVAR-3, Run: 057, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 646, 4759, 92, 47, 44, 72, 164, 246, 718, 4759
INVAR-3, Run: 058, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 686, 4033, 92, 65, 26, 72, 164, 246, 758, 4033
INVAR-3, Run: 059, P, 0, 0, 0, 0, 69, 69, 0, 0, 1, 492, 0, 26, 164, 547, 4930, 95, 68, 26, 69, 164, 246, 616, 4930
INVAR-3, Run: 060, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 579, 3835, 88, 56, 31, 76, 164, 246, 655, 3835
INVAR-3, Run: 061, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 662, 4651, 89, 49, 39, 75, 164, 246, 737, 4651
INVAR-3, Run: 062, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 578, 5299, 93, 60, 32, 71, 164, 246, 649, 5299
INVAR-3, Run: 063, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 714, 3870, 91, 62, 28, 73, 164, 246, 787, 3870
INVAR-3, Run: 064, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 524, 3517, 89, 54, 34, 75, 164, 246, 599, 3517
INVAR-3, Run: 065, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 529, 3889, 90, 47, 42, 74, 164, 246, 603, 3889
INVAR-3, Run: 066, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 654, 4365, 92, 57, 34, 72, 164, 246, 726, 4365
INVAR-3, Run: 067, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 675, 4109, 89, 59, 29, 75, 164, 246, 750, 4109
INVAR-3, Run: 068, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 651, 4937, 88, 58, 29, 76, 164, 246, 727, 4937
INVAR-3, Run: 069, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 744, 4422, 90, 63, 26, 74, 164, 246, 818, 4422
INVAR-3, Run: 070, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 573, 4403, 94, 62, 31, 70, 164, 246, 643, 4403
INVAR-3, Run: 071, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 683, 4440, 91, 61, 29, 73, 164, 246, 756, 4440
INVAR-3, Run: 072, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 508, 3991, 89, 64, 24, 75, 164, 246, 583, 3991
INVAR-3, Run: 073, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 632, 4217, 93, 62, 30, 71, 164, 246, 703, 4217
INVAR-3, Run: 074, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 639, 3896, 93, 60, 32, 71, 164, 246, 710, 3896
INVAR-3, Run: 075, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 717, 4602, 92, 62, 29, 72, 164, 246, 789, 4602
INVAR-3, Run: 076, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 608, 3856, 90, 57, 32, 74, 164, 246, 682, 3856
INVAR-3, Run: 077, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 757, 4452, 93, 61, 31, 71, 164, 246, 828, 4452
INVAR-3, Run: 078, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 588, 3783, 94, 59, 34, 70, 164, 246, 658, 3783
INVAR-3, Run: 079, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 680, 3594, 90, 61, 28, 74, 164, 246, 754, 3594
INVAR-3, Run: 080, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 492, 0, 10, 164, 659, 4098, 87, 55, 31, 77, 164, 246, 736, 4098
INVAR-3, Run: 081, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 798, 3816, 91, 58, 32, 73, 164, 246, 871, 3816
INVAR-3, Run: 082, P, 0, 0, 0, 0, 69, 69, 0, 0, 1, 492, 0, 26, 164, 576, 4865, 95, 65, 29, 69, 164, 246, 645, 4865
INVAR-3, Run: 083, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 807, 4241, 89, 44, 44, 75, 164, 246, 882, 4241
INVAR-3, Run: 084, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 572, 2929, 92, 60, 31, 72, 164, 246, 644, 2929
INVAR-3, Run: 085, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 667, 4677, 89, 54, 34, 75, 164, 246, 742, 4677
INVAR-3, Run: 086, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 452, 3612, 89, 64, 24, 75, 164, 246, 527, 3612
INVAR-3, Run: 087, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 680, 3256, 90, 60, 29, 74, 164, 246, 754, 3256
INVAR-3, Run: 088, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 492, 0, 8, 164, 655, 3894, 86, 62, 23, 78, 164, 246, 733, 3894
INVAR-3, Run: 089, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 547, 3746, 94, 61, 32, 70, 164, 246, 617, 3746
INVAR-3, Run: 090, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 654, 4472, 92, 49, 42, 72, 164, 246, 726, 4472
INVAR-3, Run: 091, P, 0, 0, 0, 0, 68, 68, 0, 0, 1, 492, 0, 28, 164, 626, 4061, 96, 58, 37, 68, 164, 246, 694, 4061
INVAR-3, Run: 092, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 597, 4221, 89, 55, 33, 75, 164, 246, 672, 4221
INVAR-3, Run: 093, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 507, 4823, 92, 62, 29, 72, 164, 246, 579, 4823
INVAR-3, Run: 094, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 470, 3814, 90, 48, 41, 74, 164, 246, 544, 3814
INVAR-3, Run: 095, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 647, 4329, 89, 52, 36, 75, 164, 246, 722, 4329
INVAR-3, Run: 096, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 706, 4903, 90, 50, 39, 74, 164, 246, 780, 4903
INVAR-3, Run: 097, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 511, 4399, 90, 50, 39, 74, 164, 246, 585, 4399
INVAR-3, Run: 098, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 604, 4242, 91, 42, 48, 73, 164, 246, 677, 4242
INVAR-3, Run: 099, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 655, 5303, 92, 63, 28, 72, 164, 246, 727, 5303
INVAR-3, Run: 100, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 744, 5122, 92, 57, 34, 72, 164, 246, 816, 5122
INVAR-4, Run: 001, P, 0, 0, 0, 0, 13, 13, 0, 0, 1, 118, 1, 13, 39, 71, 619, 26, 18, 7, 13, 39, 58, 84, 619
INVAR-4, Run: 002, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 45, 459, 25, 19, 5, 14, 39, 58, 59, 459
INVAR-4, Run: 003, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 73, 496, 21, 15, 5, 18, 39, 58, 91, 496
INVAR-4, Run: 004, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 73, 484, 24, 15, 8, 15, 39, 58, 88, 484
INVAR-4, Run: 005, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 100, 598, 24, 17, 6, 15, 39, 58, 115, 598
INVAR-4, Run: 006, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 94, 678, 23, 13, 9, 16, 39, 58, 110, 678
INVAR-4, Run: 007, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 46, 179, 21, 11, 9, 18, 39, 58, 64, 179
INVAR-4, Run: 008, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 52, 443, 22, 14, 7, 17, 39, 58, 69, 443
INVAR-4, Run: 009, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 55, 640, 24, 16, 7, 15, 39, 58, 70, 640
INVAR-4, Run: 010, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 80, 633, 24, 17, 6, 15, 39, 58, 95, 633
INVAR-4, Run: 011, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 56, 596, 24, 15, 8, 15, 39, 58, 71, 596
INVAR-4, Run: 012, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 39, 243, 21, 13, 7, 18, 39, 58, 57, 243
INVAR-4, Run: 013, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 56, 427, 24, 13, 10, 15, 39, 58, 71, 427
INVAR-4, Run: 014, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 67, 657, 23, 16, 6, 16, 39, 58, 83, 657
INVAR-4, Run: 015, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 40, 434, 23, 16, 6, 16, 39, 58, 56, 434
INVAR-4, Run: 016, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 78, 471, 24, 15, 8, 15, 39, 58, 93, 471
INVAR-4, Run: 017, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 67, 473, 24, 14, 9, 15, 39, 58, 82, 473
INVAR-4, Run: 018, P, 0, 0, 0, 0, 11, 11, 0, 0, 1, 118, 1, 17, 39, 59, 617, 28, 18, 9, 11, 39, 58, 70, 617
INVAR-4, Run: 019, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 35, 249, 23, 15, 7, 16, 39, 58, 51, 249
INVAR-4, Run: 020, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 87, 496, 21, 12, 8, 18, 39, 58, 105, 496
INVAR-4, Run: 021, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 41, 246, 22, 12, 9, 17, 39, 58, 58, 246
INVAR-4, Run: 022, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 52, 392, 22, 12, 9, 17, 39, 58, 69, 392
INVAR-4, Run: 023, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 54, 290, 21, 12, 8, 18, 39, 58, 72, 290
INVAR-4, Run: 024, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 90, 566, 23, 19, 3, 16, 39, 58, 106, 566
INVAR-4, Run: 025, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 80, 519, 23, 14, 8, 16, 39, 58, 96, 519
INVAR-4, Run: 026, P, 0, 0, 0, 0, 13, 13, 0, 0, 1, 118, 1, 13, 39, 66, 668, 26, 15, 10, 13, 39, 58, 79, 668
INVAR-4, Run: 027, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 43, 235, 22, 9, 12, 17, 39, 58, 60, 235
INVAR-4, Run: 028, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 72, 665, 24, 16, 7, 15, 39, 58, 87, 665
INVAR-4, Run: 029, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 53, 452, 24, 16, 7, 15, 39, 58, 68, 452
INVAR-4, Run: 030, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 45, 501, 24, 14, 9, 15, 39, 58, 60, 501
INVAR-4, Run: 031, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 69, 486, 25, 14, 10, 14, 39, 58, 83, 486
INVAR-4, Run: 032, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 32, 266, 23, 15, 7, 16, 39, 58, 48, 266
INVAR-4, Run: 033, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 43, 333, 23, 13, 9, 16, 39, 58, 59, 333
INVAR-4, Run: 034, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 53, 407, 23, 11, 11, 16, 39, 58, 69, 407
INVAR-4, Run: 035, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 80, 633, 23, 12, 10, 16, 39, 58, 96, 633
INVAR-4, Run: 036, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 40, 294, 23, 15, 7, 16, 39, 58, 56, 294
INVAR-4, Run: 037, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 48, 318, 24, 13, 10, 15, 39, 58, 63, 318
INVAR-4, Run: 038, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 81, 472, 21, 12, 8, 18, 39, 58, 99, 472
INVAR-4, Run: 039, P, 0, 0, 0, 0, 13, 13, 0, 0, 1, 118, 1, 13, 39, 81, 612, 26, 20, 5, 13, 39, 58, 94, 612
INVAR-4, Run: 040, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 75, 450, 23, 18, 4, 16, 39, 58, 91, 450
INVAR-4, Run: 041, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 60, 383, 24, 14, 9, 15, 39, 58, 75, 383
INVAR-4, Run: 042, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 56, 285, 25, 13, 11, 14, 39, 58, 70, 285
INVAR-4, Run: 043, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 87, 464, 24, 15, 8, 15, 39, 58, 102, 464
INVAR-4, Run: 044, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 56, 446, 25, 19, 5, 14, 39, 58, 70, 446
INVAR-4, Run: 045, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 82, 626, 22, 15, 6, 17, 39, 58, 99, 626
INVAR-4, Run: 046, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 69, 262, 22, 12, 9, 17, 39, 58, 86, 262
INVAR-4, Run: 047, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 76, 316, 24, 8, 15, 15, 39, 58, 91, 316
INVAR-4, Run: 048, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 61, 434, 24, 15, 8, 15, 39, 58, 76, 434
INVAR-4, Run: 049, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 57, 613, 23, 18, 4, 16, 39, 58, 73, 613
INVAR-4, Run: 050, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 86, 541, 22, 9, 12, 17, 39, 58, 103, 541
INVAR-4, Run: 051, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 36, 323, 25, 18, 6, 14, 39, 58, 50, 323
INVAR-4, Run: 052, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 69, 374, 22, 13, 8, 17, 39, 58, 86, 374
INVAR-4, Run: 053, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 41, 438, 25, 15, 9, 14, 39, 58, 55, 438
INVAR-4, Run: 054, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 79, 505, 22, 12, 9, 17, 39, 58, 96, 505
INVAR-4, Run: 055, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 45, 492, 24, 13, 10, 15, 39, 58, 60, 492
INVAR-4, Run: 056, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 45, 302, 23, 11, 11, 16, 39, 58, 61, 302
INVAR-4, Run: 057, P, 0, 0, 0, 0, 10, 10, 0, 0, 1, 118, 1, 19, 39, 55, 569, 29, 19, 9, 10, 39, 58, 65, 569
INVAR-4, Run: 058, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 74, 434, 23, 16, 6, 16, 39, 58, 90, 434
INVAR-4, Run: 059, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 42, 356, 24, 17, 6, 15, 39, 58, 57, 356
INVAR-4, Run: 060, P, 0, 0, 0, 0, 13, 13, 0, 0, 1, 118, 1, 13, 39, 82, 639, 26, 18, 7, 13, 39, 58, 95, 639
INVAR-4, Run: 061, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 77, 540, 24, 19, 4, 15, 39, 58, 92, 540
INVAR-4, Run: 062, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 51, 309, 23, 15, 7, 16, 39, 58, 67, 309
INVAR-4, Run: 063, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 54, 308, 24, 14, 9, 15, 39, 58, 69, 308
INVAR-4, Run: 064, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 47, 313, 24, 14, 9, 15, 39, 58, 62, 313
INVAR-4, Run: 065, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 41, 525, 23, 12, 10, 16, 39, 58, 57, 525
INVAR-4, Run: 066, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 78, 502, 24, 16, 7, 15, 39, 58, 93, 502
INVAR-4, Run: 067, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 66, 427, 22, 14, 7, 17, 39, 58, 83, 427
INVAR-4, Run: 068, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 55, 417, 23, 13, 9, 16, 39, 58, 71, 417
INVAR-4, Run: 069, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 69, 395, 23, 16, 6, 16, 39, 58, 85, 395
INVAR-4, Run: 070, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 64, 483, 21, 15, 5, 18, 39, 58, 82, 483
INVAR-4, Run: 071, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 58, 467, 23, 16, 6, 16, 39, 58, 74, 467
INVAR-4, Run: 072, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 50, 518, 23, 13, 9, 16, 39, 58, 66, 518
INVAR-4, Run: 073, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 76, 784, 24, 17, 6, 15, 39, 58, 91, 784
INVAR-4, Run: 074, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 62, 515, 24, 17, 6, 15, 39, 58, 77, 515
INVAR-4, Run: 075, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 46, 238, 23, 14, 8, 16, 39, 58, 62, 238
INVAR-4, Run: 076, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 63, 556, 23, 16, 6, 16, 39, 58, 79, 556
INVAR-4, Run: 077, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 63, 386, 24, 12, 11, 15, 39, 58, 78, 386
INVAR-4, Run: 078, P, 0, 0, 0, 0, 13, 13, 0, 0, 1, 118, 1, 13, 39, 53, 392, 26, 20, 5, 13, 39, 58, 66, 392
INVAR-4, Run: 079, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 81, 631, 23, 19, 3, 16, 39, 58, 97, 631
INVAR-4, Run: 080, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 46, 427, 25, 18, 6, 14, 39, 58, 60, 427
INVAR-4, Run: 081, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 92, 474, 24, 10, 13, 15, 39, 58, 107, 474
INVAR-4, Run: 082, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 58, 460, 24, 14, 9, 15, 39, 58, 73, 460
INVAR-4, Run: 083, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 66, 607, 24, 20, 3, 15, 39, 58, 81, 607
INVAR-4, Run: 084, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 58, 586, 25, 17, 7, 14, 39, 58, 72, 586
INVAR-4, Run: 085, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 48, 501, 24, 17, 6, 15, 39, 58, 63, 501
