Input Number, Run_Number, Result@ 100, CO, PE, B, X1, H, M, PO, CE, Y, D, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 026, F, 31, 0, 1, 0, 0, 0, 0, 1, 71, 81, 384, 39, 164, 165, 2113, 82, 23, 20, 82, 164, 265, 166, 2183
INVAR-3, Run: 027, F, 47, 0, 1, 0, 0, 0, 0, 1, 87, 81, 368, 39, 164, 155, 2020, 82, 35, 8, 82, 164, 265, 156, 2106
INVAR-3, Run: 028, F, 162, 0, 0, 0, 0, 0, 0, 0, 206, 82, 242, 44, 164, 179, 2288, 82, 28, 10, 82, 164, 268, 179, 2494
INVAR-3, Run: 029, F, 49, 0, 0, 0, 0, 0, 0, 0, 97, 82, 347, 48, 164, 162, 1834, 82, 22, 12, 82, 164, 270, 162, 1931
INVAR-3, Run: 030, F, 337, 0, 1, 0, 0, 0, 0, 0, 376, 82, 78, 39, 164, 242, 2017, 82, 29, 14, 82, 164, 265, 242, 2393
INVAR-3, Run: 031, F, 172, 0, 1, 0, 0, 0, 0, 0, 215, 82, 235, 43, 164, 186, 1925, 82, 29, 10, 82, 164, 267, 186, 2140
INVAR-3, Run: 032, F, 59, 0, 0, 0, 0, 0, 0, 2, 99, 80, 357, 38, 164, 202, 1806, 82, 26, 18, 82, 164, 265, 204, 1903
INVAR-3, Run: 033, F, 193, 0, 1, 0, 0, 0, 0, 0, 232, 82, 222, 39, 164, 202, 2262, 82, 37, 6, 82, 164, 265, 202, 2494
INVAR-3, Run: 034, F, 47, 0, 1, 0, 0, 0, 0, 1, 87, 81, 368, 39, 164, 151, 2628, 82, 34, 9, 82, 164, 265, 152, 2714
INVAR-3, Run: 035, F, 376, 0, 1, 0, 0, 0, 0, 0, 415, 82, 39, 39, 164, 238, 2227, 82, 32, 11, 82, 164, 265, 238, 2642
INVAR-3, Run: 036, F, 155, 0, 0, 0, 0, 0, 0, 0, 193, 82, 261, 38, 164, 261, 2163, 82, 38, 6, 82, 164, 265, 261, 2356
INVAR-3, Run: 037, F, 73, 0, 0, 0, 0, 0, 0, 0, 117, 82, 331, 44, 164, 220, 2432, 82, 25, 13, 82, 164, 268, 220, 2549
INVAR-3, Run: 038, F, 265, 0, 1, 0, 0, 0, 0, 0, 308, 82, 142, 43, 164, 241, 1935, 82, 22, 17, 82, 164, 267, 241, 2243
INVAR-3, Run: 039, F, 142, 0, 1, 0, 0, 0, 0, 0, 183, 82, 269, 41, 164, 283, 2120, 82, 29, 12, 82, 164, 266, 283, 2303
INVAR-3, Run: 040, F, 0, 1, 1, 0, 0, 0, 0, 82, 125, 0, 407, 43, 164, 154, 2057, 82, 23, 15, 82, 164, 267, 236, 2100
INVAR-3, Run: 041, F, 191, 0, 0, 0, 0, 0, 0, 0, 223, 82, 237, 32, 164, 183, 1739, 82, 36, 14, 82, 164, 262, 183, 1962
INVAR-3, Run: 042, F, 272, 0, 0, 0, 0, 0, 0, 0, 314, 82, 136, 42, 164, 138, 1751, 82, 29, 11, 82, 164, 267, 138, 2065
INVAR-3, Run: 043, F, 10, 0, 0, 0, 0, 0, 0, 0, 46, 82, 410, 36, 164, 148, 1975, 82, 31, 15, 82, 164, 264, 148, 2021
INVAR-3, Run: 044, F, 63, 0, 0, 0, 0, 0, 0, 0, 99, 82, 357, 36, 164, 243, 1500, 82, 27, 19, 82, 164, 264, 243, 1599
INVAR-3, Run: 045, F, 54, 0, 1, 0, 0, 0, 0, 0, 95, 82, 357, 41, 164, 135, 2390, 82, 35, 6, 82, 164, 266, 135, 2485
INVAR-3, Run: 046, F, 90, 0, 1, 0, 0, 0, 0, 0, 131, 82, 321, 41, 164, 212, 2071, 82, 28, 13, 82, 164, 266, 212, 2202
INVAR-3, Run: 047, F, 71, 0, 1, 0, 0, 0, 0, 4, 116, 78, 340, 41, 164, 179, 1919, 82, 31, 10, 82, 164, 266, 183, 2031
INVAR-3, Run: 048, F, 384, 0, 1, 0, 0, 0, 0, 0, 421, 82, 35, 37, 164, 165, 1854, 82, 25, 20, 82, 164, 264, 165, 2275
INVAR-3, Run: 049, F, 180, 0, 1, 0, 0, 0, 0, 0, 221, 82, 231, 41, 164, 160, 1855, 82, 23, 18, 82, 164, 266, 160, 2076
INVAR-3, Run: 050, F, 302, 0, 1, 0, 0, 0, 0, 0, 335, 82, 125, 33, 164, 193, 1372, 82, 26, 23, 82, 164, 262, 193, 1707
INVAR-3, Run: 051, F, 150, 0, 0, 0, 0, 0, 0, 0, 190, 82, 262, 40, 164, 276, 2257, 82, 28, 14, 82, 164, 266, 276, 2447
INVAR-3, Run: 052, F, 394, 0, 0, 0, 0, 0, 0, 0, 430, 82, 26, 36, 164, 186, 1665, 82, 35, 11, 82, 164, 264, 186, 2095
INVAR-3, Run: 053, F, 79, 0, 1, 0, 0, 0, 0, 0, 122, 82, 328, 43, 164, 275, 2350, 82, 25, 14, 82, 164, 267, 275, 2472
INVAR-3, Run: 054, F, 288, 0, 1, 0, 0, 0, 0, 0, 323, 82, 135, 35, 164, 205, 1903, 82, 34, 13, 82, 164, 263, 205, 2226
INVAR-3, Run: 055, F, 110, 0, 1, 0, 0, 0, 0, 0, 151, 82, 301, 41, 164, 204, 2111, 82, 32, 9, 82, 164, 266, 204, 2262
INVAR-3, Run: 056, F, 164, 0, 0, 0, 0, 0, 0, 0, 208, 82, 240, 44, 164, 294, 2013, 82, 27, 11, 82, 164, 268, 294, 2221
INVAR-3, Run: 057, F, 166, 0, 0, 0, 0, 0, 0, 0, 206, 82, 246, 40, 164, 158, 1752, 82, 31, 11, 82, 164, 266, 158, 1958
INVAR-3, Run: 058, F, 133, 0, 1, 0, 0, 0, 0, 0, 170, 82, 286, 37, 164, 156, 2360, 82, 35, 10, 82, 164, 264, 156, 2530
INVAR-3, Run: 059, F, 124, 0, 1, 0, 0, 0, 0, 1, 164, 81, 291, 39, 164, 183, 1706, 82, 33, 10, 82, 164, 265, 184, 1869
INVAR-3, Run: 060, F, 257, 0, 1, 0, 0, 0, 0, 0, 300, 82, 150, 43, 164, 186, 1663, 82, 26, 13, 82, 164, 267, 186, 1963
INVAR-3, Run: 061, F, 364, 0, 1, 0, 0, 0, 0, 0, 409, 82, 39, 45, 164, 155, 1605, 82, 26, 11, 82, 164, 268, 155, 2014
INVAR-3, Run: 062, F, 0, 1, 0, 0, 0, 0, 0, 82, 118, 0, 420, 36, 164, 157, 2135, 82, 30, 15, 82, 164, 264, 239, 2171
INVAR-3, Run: 063, F, 141, 0, 0, 0, 0, 0, 0, 0, 179, 82, 275, 38, 164, 141, 2189, 82, 32, 12, 82, 164, 265, 141, 2368
INVAR-3, Run: 064, F, 9, 0, 1, 0, 0, 0, 0, 3, 51, 79, 406, 39, 164, 175, 2043, 82, 35, 8, 82, 164, 265, 178, 2091
INVAR-3, Run: 065, F, 269, 0, 1, 0, 0, 0, 0, 0, 312, 82, 138, 43, 164, 172, 1962, 82, 27, 12, 82, 164, 267, 172, 2274
INVAR-3, Run: 066, F, 133, 0, 1, 0, 0, 0, 0, 1, 175, 81, 278, 41, 164, 193, 2266, 82, 27, 14, 82, 164, 266, 194, 2440
INVAR-3, Run: 067, F, 224, 0, 1, 0, 0, 0, 0, 0, 271, 82, 175, 47, 164, 174, 1683, 82, 22, 13, 82, 164, 269, 174, 1954
INVAR-3, Run: 068, F, 0, 1, 1, 0, 0, 0, 0, 82, 121, 0, 415, 39, 164, 171, 1966, 82, 33, 9, 82, 164, 265, 253, 2005
INVAR-3, Run: 069, F, 117, 0, 1, 0, 0, 0, 0, 2, 158, 80, 298, 39, 164, 176, 1867, 82, 28, 15, 82, 164, 265, 178, 2023
INVAR-3, Run: 070, F, 20, 0, 1, 0, 0, 0, 0, 3, 64, 79, 391, 41, 164, 256, 2389, 82, 30, 11, 82, 164, 266, 259, 2450
INVAR-3, Run: 071, F, 73, 0, 1, 0, 0, 0, 0, 1, 119, 81, 330, 45, 164, 244, 2243, 82, 23, 14, 82, 164, 268, 245, 2361
INVAR-3, Run: 072, F, 180, 0, 0, 0, 0, 0, 0, 0, 222, 82, 228, 42, 164, 150, 1921, 82, 33, 7, 82, 164, 267, 150, 2143
INVAR-3, Run: 073, F, 383, 0, 0, 0, 0, 0, 0, 0, 419, 82, 37, 36, 164, 139, 1534, 82, 34, 12, 82, 164, 264, 139, 1953
INVAR-3, Run: 074, F, 118, 0, 0, 0, 0, 0, 0, 0, 154, 82, 302, 36, 164, 250, 2152, 82, 33, 13, 82, 164, 264, 250, 2306
INVAR-3, Run: 075, F, 52, 0, 1, 0, 0, 0, 0, 2, 93, 80, 363, 39, 164, 200, 1873, 82, 32, 11, 82, 164, 265, 202, 1964
INVAR-3, Run: 076, F, 109, 0, 0, 0, 0, 0, 0, 0, 149, 82, 303, 40, 164, 229, 1889, 82, 30, 12, 82, 164, 266, 229, 2038
INVAR-3, Run: 077, F, 57, 0, 0, 0, 0, 0, 0, 2, 99, 80, 355, 40, 164, 234, 2153, 82, 27, 15, 82, 164, 266, 236, 2250
INVAR-3, Run: 078, F, 88, 0, 0, 0, 0, 0, 0, 0, 126, 82, 328, 38, 164, 196, 2189, 82, 30, 14, 82, 164, 265, 196, 2315
INVAR-3, Run: 079, F, 164, 0, 1, 0, 0, 0, 0, 1, 206, 81, 247, 41, 164, 209, 2131, 82, 27, 14, 82, 164, 266, 210, 2336
INVAR-3, Run: 080, F, 260, 0, 0, 0, 0, 0, 0, 0, 298, 82, 156, 38, 164, 194, 1578, 82, 27, 17, 82, 164, 265, 194, 1876
INVAR-3, Run: 081, F, 126, 0, 0, 0, 0, 0, 0, 0, 168, 82, 282, 42, 164, 200, 2414, 82, 24, 16, 82, 164, 267, 200, 2582
INVAR-3, Run: 082, F, 0, 1, 1, 0, 0, 0, 0, 82, 117, 0, 423, 35, 164, 197, 2270, 82, 33, 13, 82, 164, 263, 279, 2305
INVAR-3, Run: 083, F, 132, 0, 0, 0, 0, 0, 0, 0, 170, 82, 284, 38, 164, 204, 1914, 82, 28, 16, 82, 164, 265, 204, 2084
INVAR-3, Run: 084, F, 297, 0, 1, 0, 0, 0, 0, 0, 346, 82, 98, 49, 164, 145, 1952, 82, 24, 9, 82, 164, 270, 145, 2298
INVAR-3, Run: 085, F, 315, 0, 1, 0, 0, 0, 0, 0, 352, 82, 104, 37, 164, 231, 2003, 82, 35, 10, 82, 164, 264, 231, 2355
INVAR-3, Run: 086, F, 227, 0, 0, 0, 0, 0, 0, 0, 267, 82, 185, 40, 164, 156, 1573, 82, 34, 8, 82, 164, 266, 156, 1840
INVAR-3, Run: 087, F, 92, 0, 1, 0, 0, 0, 0, 2, 135, 80, 319, 41, 164, 200, 2171, 82, 28, 13, 82, 164, 266, 202, 2304
INVAR-3, Run: 088, F, 295, 0, 0, 0, 0, 0, 0, 0, 333, 82, 121, 38, 164, 164, 2220, 82, 38, 6, 82, 164, 265, 164, 2553
INVAR-3, Run: 089, F, 339, 0, 1, 0, 0, 0, 0, 0, 380, 82, 72, 41, 164, 152, 1707, 82, 29, 12, 82, 164, 266, 152, 2087
INVAR-3, Run: 090, F, 181, 0, 0, 0, 0, 0, 0, 0, 221, 82, 231, 40, 164, 210, 2182, 82, 17, 25, 82, 164, 266, 210, 2403
INVAR-3, Run: 091, F, 0, 1, 0, 0, 0, 0, 0, 82, 116, 0, 424, 34, 164, 248, 2467, 82, 33, 14, 82, 164, 263, 330, 2501
INVAR-3, Run: 092, F, 182, 0, 0, 0, 0, 0, 0, 0, 230, 82, 214, 48, 164, 138, 1962, 82, 24, 10, 82, 164, 270, 138, 2192
INVAR-3, Run: 093, F, 0, 1, 0, 0, 0, 0, 0, 82, 124, 0, 408, 42, 164, 122, 1968, 82, 29, 10, 82, 164, 267, 204, 2010
INVAR-3, Run: 094, F, 133, 0, 0, 0, 0, 0, 0, 0, 181, 82, 263, 48, 164, 207, 2149, 82, 24, 10, 82, 164, 270, 207, 2330
INVAR-3, Run: 095, F, 141, 0, 0, 0, 0, 0, 0, 1, 186, 81, 263, 44, 164, 166, 2273, 82, 30, 8, 82, 164, 268, 167, 2458
INVAR-3, Run: 096, F, 400, 0, 0, 0, 0, 0, 0, 0, 444, 82, 4, 44, 164, 223, 1987, 82, 35, 3, 82, 164, 268, 223, 2431
INVAR-3, Run: 097, F, 279, 0, 1, 0, 0, 0, 0, 0, 318, 82, 136, 39, 164, 198, 1517, 82, 34, 9, 82, 164, 265, 198, 1835
INVAR-3, Run: 098, F, 215, 0, 1, 0, 0, 0, 0, 0, 256, 82, 196, 41, 164, 215, 2030, 82, 28, 13, 82, 164, 266, 215, 2286
INVAR-3, Run: 099, F, 211, 0, 0, 0, 0, 0, 0, 0, 253, 82, 197, 42, 164, 149, 1943, 82, 29, 11, 82, 164, 267, 149, 2196
INVAR-3, Run: 100, F, 67, 0, 1, 0, 0, 0, 0, 0, 110, 82, 340, 43, 164, 171, 2091, 82, 26, 13, 82, 164, 267, 171, 2201
INVAR-4, Run: 001, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 21, 147, 19, 5, 4, 19, 39, 63, 21, 255
INVAR-4, Run: 002, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 24, 153, 19, 8, 3, 19, 39, 62, 24, 263
INVAR-4, Run: 003, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 21, 153, 19, 9, 2, 19, 39, 62, 21, 263
INVAR-4, Run: 004, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 9, 143, 19, 7, 0, 19, 39, 64, 9, 249
INVAR-4, Run: 005, F, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0, 13, 39, 44, 218, 19, 6, 0, 19, 39, 65, 44, 322
INVAR-4, Run: 006, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 39, 264, 19, 5, 3, 19, 39, 64, 39, 370
INVAR-4, Run: 007, F, 106, 0, 1, 0, 1, 0, 1, 0, 112, 19, 0, 6, 39, 52, 226, 19, 7, 6, 19, 39, 61, 52, 338
INVAR-4, Run: 008, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 31, 87, 19, 6, 4, 19, 39, 63, 31, 195
INVAR-4, Run: 009, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 16, 151, 19, 5, 2, 19, 39, 64, 16, 257
INVAR-4, Run: 010, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 29, 132, 19, 6, 2, 19, 39, 64, 29, 238
INVAR-4, Run: 011, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 29, 111, 19, 6, 1, 19, 39, 64, 29, 217
INVAR-4, Run: 012, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 20, 111, 19, 8, 3, 19, 39, 62, 20, 221
INVAR-4, Run: 013, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 19, 244, 19, 6, 2, 19, 39, 64, 19, 350
INVAR-4, Run: 014, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 41, 213, 19, 5, 4, 19, 39, 63, 41, 321
INVAR-4, Run: 015, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 22, 115, 19, 5, 4, 19, 39, 63, 22, 223
INVAR-4, Run: 016, F, 107, 0, 0, 0, 1, 0, 1, 0, 112, 19, 0, 5, 39, 41, 287, 19, 11, 3, 19, 39, 61, 41, 399
INVAR-4, Run: 017, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 27, 208, 19, 10, 2, 19, 39, 62, 27, 318
INVAR-4, Run: 018, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 14, 165, 19, 5, 2, 19, 39, 64, 14, 271
INVAR-4, Run: 019, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 14, 84, 19, 5, 5, 19, 39, 63, 14, 192
INVAR-4, Run: 020, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 4, 134, 19, 8, 0, 19, 39, 64, 4, 240
INVAR-4, Run: 021, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 26, 113, 19, 3, 4, 19, 39, 64, 26, 219
INVAR-4, Run: 022, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 36, 150, 19, 11, 1, 19, 39, 62, 36, 260
INVAR-4, Run: 023, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 11, 120, 19, 9, 2, 19, 39, 62, 11, 230
INVAR-4, Run: 024, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 33, 272, 19, 5, 4, 19, 39, 63, 33, 380
INVAR-4, Run: 025, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 30, 243, 19, 7, 2, 19, 39, 63, 30, 351
INVAR-4, Run: 026, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 25, 180, 19, 10, 0, 19, 39, 63, 25, 288
INVAR-4, Run: 027, F, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0, 13, 39, 16, 134, 19, 3, 3, 19, 39, 65, 16, 238
INVAR-4, Run: 028, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 20, 152, 19, 5, 4, 19, 39, 63, 20, 260
INVAR-4, Run: 029, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 27, 68, 19, 4, 4, 19, 39, 64, 27, 174
INVAR-4, Run: 030, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 36, 260, 19, 8, 1, 19, 39, 63, 36, 368
INVAR-4, Run: 031, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 33, 185, 19, 8, 1, 19, 39, 63, 33, 293
INVAR-4, Run: 032, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 14, 149, 19, 7, 3, 19, 39, 63, 14, 257
INVAR-4, Run: 033, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 24, 81, 19, 9, 1, 19, 39, 63, 24, 189
INVAR-4, Run: 034, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 18, 172, 19, 8, 2, 19, 39, 63, 18, 280
INVAR-4, Run: 035, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 10, 171, 19, 7, 1, 19, 39, 64, 10, 277
INVAR-4, Run: 036, F, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0, 13, 39, 24, 169, 19, 6, 0, 19, 39, 65, 24, 273
INVAR-4, Run: 037, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 33, 155, 19, 7, 4, 19, 39, 62, 33, 265
INVAR-4, Run: 038, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 22, 162, 19, 7, 2, 19, 39, 63, 22, 270
INVAR-4, Run: 039, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 18, 172, 19, 3, 4, 19, 39, 64, 18, 278
INVAR-4, Run: 040, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 50, 120, 19, 8, 2, 19, 39, 63, 50, 228
INVAR-4, Run: 041, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 15, 187, 19, 9, 1, 19, 39, 63, 15, 295
INVAR-4, Run: 042, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 31, 293, 19, 7, 3, 19, 39, 63, 31, 401
INVAR-4, Run: 043, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 15, 114, 19, 8, 2, 19, 39, 63, 15, 222
INVAR-4, Run: 044, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 39, 271, 19, 7, 4, 19, 39, 62, 39, 381
INVAR-4, Run: 045, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 17, 74, 19, 4, 4, 19, 39, 64, 17, 180
INVAR-4, Run: 046, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 21, 221, 19, 5, 5, 19, 39, 63, 21, 329
INVAR-4, Run: 047, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 16, 204, 19, 10, 1, 19, 39, 62, 16, 314
INVAR-4, Run: 048, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 23, 116, 19, 10, 2, 19, 39, 62, 23, 226
INVAR-4, Run: 049, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 16, 217, 19, 5, 2, 19, 39, 64, 16, 323
INVAR-4, Run: 050, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 10, 142, 19, 5, 3, 19, 39, 64, 10, 248
INVAR-4, Run: 051, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 23, 164, 19, 8, 3, 19, 39, 62, 23, 274
INVAR-4, Run: 052, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 10, 101, 19, 8, 1, 19, 39, 63, 10, 209
INVAR-4, Run: 053, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 11, 135, 19, 6, 4, 19, 39, 63, 11, 243
INVAR-4, Run: 054, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 9, 128, 19, 5, 4, 19, 39, 63, 9, 236
INVAR-4, Run: 055, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 21, 147, 19, 7, 2, 19, 39, 63, 21, 255
INVAR-4, Run: 056, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 16, 152, 19, 4, 4, 19, 39, 64, 16, 258
INVAR-4, Run: 057, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 22, 162, 19, 7, 2, 19, 39, 63, 22, 270
INVAR-4, Run: 058, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 23, 152, 19, 10, 1, 19, 39, 62, 23, 262
INVAR-4, Run: 059, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 30, 156, 19, 9, 1, 19, 39, 63, 30, 264
INVAR-4, Run: 060, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 13, 100, 19, 7, 3, 19, 39, 63, 13, 208
INVAR-4, Run: 061, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 20, 96, 19, 6, 3, 19, 39, 63, 20, 204
INVAR-4, Run: 062, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 30, 233, 19, 5, 6, 19, 39, 62, 30, 343
INVAR-4, Run: 063, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 8, 142, 19, 6, 2, 19, 39, 64, 8, 248
INVAR-4, Run: 064, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 14, 207, 19, 5, 4, 19, 39, 63, 14, 315
INVAR-4, Run: 065, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 44, 174, 19, 6, 5, 19, 39, 62, 44, 284
INVAR-4, Run: 066, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 10, 94, 19, 6, 2, 19, 39, 64, 10, 200
INVAR-4, Run: 067, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 28, 161, 19, 7, 2, 19, 39, 63, 28, 269
INVAR-4, Run: 068, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 18, 102, 19, 7, 4, 19, 39, 62, 18, 212
INVAR-4, Run: 069, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 45, 187, 19, 8, 0, 19, 39, 64, 45, 293
INVAR-4, Run: 070, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 26, 163, 19, 5, 6, 19, 39, 62, 26, 273
INVAR-4, Run: 071, F, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0, 13, 39, 13, 165, 19, 6, 0, 19, 39, 65, 13, 269
INVAR-4, Run: 072, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 31, 165, 19, 4, 5, 19, 39, 63, 31, 273
INVAR-4, Run: 073, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 19, 170, 19, 8, 2, 19, 39, 63, 19, 278
INVAR-4, Run: 074, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 6, 129, 19, 7, 1, 19, 39, 64, 6, 235
INVAR-4, Run: 075, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 10, 115, 19, 4, 5, 19, 39, 63, 10, 223
INVAR-4, Run: 076, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 32, 97, 19, 9, 0, 19, 39, 63, 32, 205
INVAR-4, Run: 077, F, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0, 13, 39, 11, 186, 19, 6, 0, 19, 39, 65, 11, 290
INVAR-4, Run: 078, F, 106, 0, 1, 0, 1, 0, 1, 0, 112, 19, 0, 6, 39, 23, 149, 19, 5, 8, 19, 39, 61, 23, 261
INVAR-4, Run: 079, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 45, 69, 19, 6, 6, 19, 39, 62, 45, 179
INVAR-4, Run: 080, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 18, 151, 19, 6, 5, 19, 39, 62, 18, 261
INVAR-4, Run: 081, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 27, 150, 19, 5, 3, 19, 39, 64, 27, 256
INVAR-4, Run: 082, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 47, 155, 19, 5, 7, 19, 39, 62, 47, 265
INVAR-4, Run: 083, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 21, 129, 19, 5, 3, 19, 39, 64, 21, 235
INVAR-4, Run: 084, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 17, 135, 19, 6, 2, 19, 39, 64, 17, 241
INVAR-4, Run: 085, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 32, 183, 19, 7, 3, 19, 39, 63, 32, 291
INVAR-4, Run: 086, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 17, 106, 19, 6, 2, 19, 39, 64, 17, 212
INVAR-4, Run: 087, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 20, 264, 19, 7, 0, 19, 39, 64, 20, 370
INVAR-4, Run: 088, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 9, 91, 19, 8, 2, 19, 39, 63, 9, 199
