Input Number, Run_Number, Result@ 100, X, V, Y
22, Run: 068, P, 0, 0, 1
22, Run: 069, F, 2, 85, 0
22, Run: 070, P, 0, 0, 1
22, Run: 071, P, 0, 0, 1
22, Run: 072, P, 0, 0, 1
22, Run: 073, P, 0, 0, 1
22, Run: 074, P, 0, 0, 1
22, Run: 075, P, 0, 0, 1
22, Run: 076, P, 0, 0, 1
22, Run: 077, F, 2, 87, 0
22, Run: 078, F, 2, 103, 0
22, Run: 079, P, 0, 0, 1
22, Run: 080, P, 0, 0, 1
22, Run: 081, F, 2, 82, 0
22, Run: 082, F, 2, 77, 0
22, Run: 083, F, 2, 94, 0
22, Run: 084, P, 0, 0, 1
22, Run: 085, F, 2, 50, 0
22, Run: 086, F, 2, 83, 0
22, Run: 087, P, 0, 0, 1
22, Run: 088, F, 2, 87, 0
22, Run: 089, P, 0, 0, 1
22, Run: 090, F, 2, 63, 0
22, Run: 091, P, 0, 0, 1
22, Run: 092, F, 2, 96, 0
22, Run: 093, P, 0, 0, 1
22, Run: 094, F, 2, 68, 0
22, Run: 095, P, 0, 0, 1
22, Run: 096, P, 0, 0, 1
22, Run: 097, P, 0, 0, 1
22, Run: 098, P, 0, 0, 1
22, Run: 099, F, 2, 87, 0
22, Run: 100, P, 0, 0, 1
3, Run: 001, P, 0, 0, 2
3, Run: 002, F, 1, 54, 0
3, Run: 003, F, 1, 34, 0
3, Run: 004, F, 1, 31, 0
3, Run: 005, F, 1, 12, 0
3, Run: 006, P, 0, 0, 2
3, Run: 007, P, 0, 0, 2
3, Run: 008, P, 0, 0, 2
3, Run: 009, F, 1, 54, 0
3, Run: 010, P, 0, 0, 2
3, Run: 011, P, 0, 0, 2
3, Run: 012, P, 0, 0, 2
3, Run: 013, F, 1, 26, 0
3, Run: 014, F, 1, 24, 0
3, Run: 015, F, 1, 56, 0
3, Run: 016, F, 1, 35, 0
3, Run: 017, F, 1, 33, 0
3, Run: 018, F, 1, 47, 0
3, Run: 019, F, 1, 27, 0
3, Run: 020, F, 1, 41, 0
3, Run: 021, F, 1, 67, 0
3, Run: 022, F, 1, 60, 0
3, Run: 023, F, 1, 71, 0
3, Run: 024, F, 1, 48, 0
3, Run: 025, P, 0, 0, 2
3, Run: 026, F, 1, 26, 0
3, Run: 027, P, 0, 0, 2
3, Run: 028, F, 1, 72, 0
3, Run: 029, F, 1, 45, 0
3, Run: 030, F, 1, 61, 0
3, Run: 031, F, 1, 60, 0
3, Run: 032, F, 1, 37, 0
3, Run: 033, P, 0, 0, 2
3, Run: 034, F, 1, 74, 0
3, Run: 035, P, 0, 0, 2
3, Run: 036, F, 1, 17, 0
3, Run: 037, F, 1, 25, 0
3, Run: 038, P, 0, 0, 2
3, Run: 039, F, 1, 23, 0
3, Run: 040, P, 0, 0, 2
3, Run: 041, P, 0, 0, 2
3, Run: 042, F, 1, 65, 0
3, Run: 043, F, 1, 32, 0
3, Run: 044, F, 1, 46, 0
3, Run: 045, F, 1, 56, 0
3, Run: 046, P, 0, 0, 2
3, Run: 047, F, 1, 63, 0
3, Run: 048, P, 0, 0, 2
3, Run: 049, F, 1, 44, 0
3, Run: 050, P, 0, 0, 2
3, Run: 051, P, 0, 0, 2
3, Run: 052, P, 0, 0, 2
3, Run: 053, F, 1, 51, 0
3, Run: 054, P, 0, 0, 2
3, Run: 055, F, 1, 19, 0
3, Run: 056, F, 1, 62, 0
3, Run: 057, F, 1, 48, 0
3, Run: 058, F, 1, 61, 0
3, Run: 059, F, 1, 61, 0
3, Run: 060, F, 1, 36, 0
3, Run: 061, F, 1, 49, 0
3, Run: 062, F, 1, 32, 0
3, Run: 063, F, 1, 39, 0
3, Run: 064, P, 0, 0, 2
3, Run: 065, F, 1, 72, 0
3, Run: 066, P, 0, 0, 2
3, Run: 067, F, 1, 36, 0
3, Run: 068, F, 1, 59, 0
3, Run: 069, F, 1, 39, 0
3, Run: 070, F, 1, 34, 0
3, Run: 071, F, 1, 60, 0
3, Run: 072, F, 1, 22, 0
3, Run: 073, F, 1, 57, 0
3, Run: 074, F, 1, 63, 0
3, Run: 075, F, 1, 56, 0
3, Run: 076, F, 1, 54, 0
3, Run: 077, P, 0, 0, 2
3, Run: 078, P, 0, 0, 2
3, Run: 079, P, 0, 0, 2
3, Run: 080, P, 0, 0, 2
3, Run: 081, F, 1, 35, 0
3, Run: 082, P, 0, 0, 2
3, Run: 083, P, 0, 0, 2
3, Run: 084, P, 0, 0, 2
3, Run: 085, F, 1, 62, 0
3, Run: 086, F, 1, 42, 0
3, Run: 087, P, 0, 0, 2
3, Run: 088, F, 1, 34, 0
3, Run: 089, P, 0, 0, 2
3, Run: 090, F, 1, 43, 0
3, Run: 091, F, 1, 65, 0
3, Run: 092, F, 1, 18, 0
3, Run: 093, F, 1, 61, 0
3, Run: 094, F, 1, 46, 0
3, Run: 095, F, 1, 37, 0
3, Run: 096, F, 1, 73, 0
3, Run: 097, F, 1, 59, 0
3, Run: 098, F, 1, 69, 0
3, Run: 099, F, 1, 53, 0
3, Run: 100, F, 1, 64, 0
4, Run: 001, F, 1, 8, 0
4, Run: 002, F, 1, 15, 0
4, Run: 003, F, 1, 11, 0
4, Run: 004, F, 1, 17, 0
4, Run: 005, F, 1, 14, 0
4, Run: 006, F, 1, 17, 0
4, Run: 007, F, 1, 15, 0
4, Run: 008, P, 0, 0, 2
4, Run: 009, P, 0, 0, 2
4, Run: 010, F, 1, 18, 0
4, Run: 011, F, 1, 19, 0
4, Run: 012, F, 1, 9, 0
4, Run: 013, F, 1, 17, 0
4, Run: 014, F, 1, 16, 0
4, Run: 015, P, 0, 0, 2
4, Run: 016, F, 1, 4, 0
4, Run: 017, F, 1, 18, 0
4, Run: 018, F, 1, 3, 0
4, Run: 019, F, 1, 6, 0
4, Run: 020, F, 1, 7, 0
4, Run: 021, P, 0, 0, 2
4, Run: 022, F, 1, 13, 0
4, Run: 023, F, 1, 7, 0
4, Run: 024, P, 0, 0, 2
4, Run: 025, F, 1, 18, 0
4, Run: 026, F, 1, 17, 0
4, Run: 027, F, 1, 14, 0
4, Run: 028, F, 1, 18, 0
4, Run: 029, F, 1, 8, 0
4, Run: 030, F, 1, 10, 0
4, Run: 031, P, 0, 0, 2
4, Run: 032, F, 1, 9, 0
4, Run: 033, P, 0, 0, 2
4, Run: 034, F, 1, 12, 0
4, Run: 035, F, 1, 13, 0
4, Run: 036, P, 0, 0, 2
4, Run: 037, P, 0, 0, 2
4, Run: 038, F, 1, 6, 0
4, Run: 039, F, 1, 18, 0
4, Run: 040, F, 1, 10, 0
4, Run: 041, F, 1, 17, 0
4, Run: 042, F, 1, 14, 0
4, Run: 043, P, 0, 0, 2
4, Run: 044, F, 1, 13, 0
4, Run: 045, P, 0, 0, 2
4, Run: 046, F, 1, 10, 0
4, Run: 047, F, 1, 15, 0
4, Run: 048, F, 1, 10, 0
4, Run: 049, F, 1, 19, 0
4, Run: 050, F, 1, 16, 0
4, Run: 051, F, 1, 9, 0
4, Run: 052, P, 0, 0, 2
4, Run: 053, F, 1, 12, 0
4, Run: 054, F, 1, 12, 0
4, Run: 055, F, 1, 13, 0
4, Run: 056, F, 1, 16, 0
4, Run: 057, F, 1, 18, 0
4, Run: 058, F, 1, 10, 0
4, Run: 059, F, 1, 3, 0
4, Run: 060, F, 1, 10, 0
4, Run: 061, P, 0, 0, 2
4, Run: 062, F, 1, 13, 0
4, Run: 063, F, 1, 15, 0
4, Run: 064, F, 1, 11, 0
4, Run: 065, F, 1, 15, 0
4, Run: 066, F, 1, 13, 0
4, Run: 067, F, 1, 4, 0
4, Run: 068, F, 1, 16, 0
4, Run: 069, F, 1, 14, 0
4, Run: 070, F, 1, 12, 0
4, Run: 071, F, 1, 17, 0
4, Run: 072, F, 1, 14, 0
4, Run: 073, P, 0, 0, 2
4, Run: 074, F, 1, 19, 0
4, Run: 075, F, 1, 4, 0
4, Run: 076, P, 0, 0, 2
4, Run: 077, F, 1, 10, 0
4, Run: 078, F, 1, 18, 0
4, Run: 079, P, 0, 0, 2
4, Run: 080, F, 1, 12, 0
4, Run: 081, F, 1, 9, 0
4, Run: 082, F, 1, 11, 0
4, Run: 083, F, 1, 18, 0
4, Run: 084, F, 1, 11, 0
4, Run: 085, F, 1, 19, 0
4, Run: 086, F, 1, 16, 0
4, Run: 087, F, 1, 8, 0
4, Run: 088, F, 1, 8, 0
4, Run: 089, F, 1, 14, 0
4, Run: 090, F, 1, 17, 0
4, Run: 091, F, 1, 10, 0
4, Run: 092, F, 1, 11, 0
4, Run: 093, F, 1, 5, 0
4, Run: 094, F, 1, 14, 0
4, Run: 095, F, 1, 19, 0
4, Run: 096, P, 0, 0, 2
4, Run: 097, P, 0, 0, 2
4, Run: 098, F, 1, 8, 0
4, Run: 099, F, 1, 18, 0
4, Run: 100, F, 1, 8, 0
5, Run: 001, F, 1, 37, 0
5, Run: 002, F, 1, 7, 0
5, Run: 003, F, 1, 28, 0
5, Run: 004, P, 0, 0, 2
5, Run: 005, F, 1, 26, 0
5, Run: 006, F, 1, 24, 0
5, Run: 007, F, 1, 26, 0
5, Run: 008, F, 1, 27, 0
5, Run: 009, F, 1, 34, 0
5, Run: 010, P, 0, 0, 2
5, Run: 011, F, 1, 25, 0
5, Run: 012, F, 1, 34, 0
5, Run: 013, F, 1, 24, 0
5, Run: 014, F, 1, 15, 0
5, Run: 015, F, 1, 40, 0
5, Run: 016, P, 0, 0, 2
5, Run: 017, F, 1, 35, 0
5, Run: 018, F, 1, 6, 0
5, Run: 019, F, 1, 25, 0
5, Run: 020, F, 1, 21, 0
5, Run: 021, P, 0, 0, 2
5, Run: 022, P, 0, 0, 2
5, Run: 023, F, 1, 16, 0
5, Run: 024, F, 1, 39, 0
5, Run: 025, F, 1, 41, 0
5, Run: 026, P, 0, 0, 2
5, Run: 027, P, 0, 0, 2
5, Run: 028, F, 1, 21, 0
5, Run: 029, F, 1, 16, 0
5, Run: 030, P, 0, 0, 2
5, Run: 031, F, 1, 33, 0
5, Run: 032, F, 1, 33, 0
5, Run: 033, P, 0, 0, 2
5, Run: 034, P, 0, 0, 2
5, Run: 035, F, 1, 15, 0
5, Run: 036, F, 1, 36, 0
5, Run: 037, P, 0, 0, 2
5, Run: 038, P, 0, 0, 2
5, Run: 039, F, 1, 15, 0
5, Run: 040, F, 1, 11, 0
5, Run: 041, F, 1, 29, 0
5, Run: 042, F, 1, 19, 0
5, Run: 043, P, 0, 0, 2
5, Run: 044, P, 0, 0, 2
5, Run: 045, F, 1, 8, 0
5, Run: 046, P, 0, 0, 2
5, Run: 047, P, 0, 0, 2
5, Run: 048, F, 1, 30, 0
5, Run: 049, F, 1, 23, 0
5, Run: 050, P, 0, 0, 2
5, Run: 051, P, 0, 0, 2
5, Run: 052, F, 1, 33, 0
5, Run: 053, F, 1, 4, 0
5, Run: 054, F, 1, 12, 0
5, Run: 055, F, 1, 10, 0
5, Run: 056, P, 0, 0, 2
5, Run: 057, P, 0, 0, 2
5, Run: 058, F, 1, 32, 0
5, Run: 059, F, 1, 38, 0
5, Run: 060, P, 0, 0, 2
5, Run: 061, F, 1, 33, 0
5, Run: 062, P, 0, 0, 2
5, Run: 063, P, 0, 0, 2
5, Run: 064, F, 1, 36, 0
5, Run: 065, P, 0, 0, 2
5, Run: 066, P, 0, 0, 2
5, Run: 067, F, 1, 15, 0
5, Run: 068, F, 1, 28, 0
5, Run: 069, F, 1, 26, 0
5, Run: 070, F, 1, 28, 0
5, Run: 071, F, 1, 27, 0
5, Run: 072, F, 1, 36, 0
5, Run: 073, F, 1, 37, 0
5, Run: 074, F, 1, 21, 0
5, Run: 075, F, 1, 39, 0
5, Run: 076, P, 0, 0, 2
5, Run: 077, P, 0, 0, 2
5, Run: 078, P, 0, 0, 2
5, Run: 079, P, 0, 0, 2
5, Run: 080, P, 0, 0, 2
5, Run: 081, P, 0, 0, 2
5, Run: 082, F, 1, 13, 0
5, Run: 083, P, 0, 0, 2
5, Run: 084, F, 1, 35, 0
5, Run: 085, P, 0, 0, 2
5, Run: 086, P, 0, 0, 2
5, Run: 087, P, 0, 0, 2
5, Run: 088, F, 1, 20, 0
5, Run: 089, P, 0, 0, 2
5, Run: 090, F, 1, 44, 0
5, Run: 091, P, 0, 0, 2
5, Run: 092, F, 1, 34, 0
5, Run: 093, F, 1, 29, 0
5, Run: 094, F, 1, 40, 0
5, Run: 095, F, 1, 34, 0
5, Run: 096, F, 1, 25, 0
5, Run: 097, P, 0, 0, 2
5, Run: 098, P, 0, 0, 2
5, Run: 099, P, 0, 0, 2
5, Run: 100, F, 1, 9, 0
6, Run: 001, P, 0, 0, 1
6, Run: 002, F, 2, 102, 0
6, Run: 003, P, 0, 0, 1
6, Run: 004, P, 0, 0, 1
6, Run: 005, P, 0, 0, 1
6, Run: 006, F, 2, 89, 0
6, Run: 007, P, 0, 0, 1
6, Run: 008, F, 2, 83, 0
6, Run: 009, P, 0, 0, 1
6, Run: 010, P, 0, 0, 1
6, Run: 011, P, 0, 0, 1
6, Run: 012, P, 0, 0, 1
6, Run: 013, F, 2, 66, 0
6, Run: 014, P, 0, 0, 1
6, Run: 015, F, 2, 95, 0
6, Run: 016, P, 0, 0, 1
6, Run: 017, P, 0, 0, 1
6, Run: 018, P, 0, 0, 1
6, Run: 019, P, 0, 0, 1
6, Run: 020, P, 0, 0, 1
6, Run: 021, F, 2, 33, 0
6, Run: 022, F, 2, 91, 0
6, Run: 023, F, 2, 71, 0
6, Run: 024, P, 0, 0, 1
6, Run: 025, F, 2, 98, 0
6, Run: 026, F, 2, 72, 0
6, Run: 027, P, 0, 0, 1
6, Run: 028, P, 0, 0, 1
6, Run: 029, P, 0, 0, 1
6, Run: 030, P, 0, 0, 1
6, Run: 031, P, 0, 0, 1
6, Run: 032, F, 2, 104, 0
6, Run: 033, F, 2, 86, 0
6, Run: 034, F, 2, 71, 0
6, Run: 035, P, 0, 0, 1
6, Run: 036, P, 0, 0, 1
6, Run: 037, P, 0, 0, 1
6, Run: 038, P, 0, 0, 1
6, Run: 039, P, 0, 0, 1
6, Run: 040, P, 0, 0, 1
6, Run: 041, F, 2, 99, 0
6, Run: 042, P, 0, 0, 1
6, Run: 043, F, 2, 69, 0
6, Run: 044, F, 2, 91, 0
6, Run: 045, P, 0, 0, 1
6, Run: 046, P, 0, 0, 1
6, Run: 047, P, 0, 0, 1
6, Run: 048, F, 2, 103, 0
6, Run: 049, F, 2, 89, 0
6, Run: 050, F, 2, 62, 0
6, Run: 051, P, 0, 0, 1
6, Run: 052, P, 0, 0, 1
6, Run: 053, F, 2, 115, 0
6, Run: 054, P, 0, 0, 1
6, Run: 055, P, 0, 0, 1
6, Run: 056, P, 0, 0, 1
6, Run: 057, P, 0, 0, 1
6, Run: 058, P, 0, 0, 1
6, Run: 059, P, 0, 0, 1
6, Run: 060, F, 2, 94, 0
6, Run: 061, F, 2, 87, 0
6, Run: 062, P, 0, 0, 1
6, Run: 063, P, 0, 0, 1
6, Run: 064, F, 2, 76, 0
6, Run: 065, P, 0, 0, 1
6, Run: 066, P, 0, 0, 1
6, Run: 067, P, 0, 0, 1
6, Run: 068, F, 2, 90, 0
6, Run: 069, P, 0, 0, 1
6, Run: 070, F, 2, 96, 0
6, Run: 071, P, 0, 0, 1
6, Run: 072, P, 0, 0, 1
6, Run: 073, P, 0, 0, 1
6, Run: 074, P, 0, 0, 1
6, Run: 075, P, 0, 0, 1
6, Run: 076, P, 0, 0, 1
6, Run: 077, P, 0, 0, 1
6, Run: 078, P, 0, 0, 1
6, Run: 079, P, 0, 0, 1
6, Run: 080, P, 0, 0, 1
6, Run: 081, P, 0, 0, 1
6, Run: 082, P, 0, 0, 1
6, Run: 083, P, 0, 0, 1
6, Run: 084, P, 0, 0, 1
6, Run: 085, P, 0, 0, 1
6, Run: 086, P, 0, 0, 1
6, Run: 087, P, 0, 0, 1
6, Run: 088, P, 0, 0, 1
6, Run: 089, P, 0, 0, 1
6, Run: 090, P, 0, 0, 1
6, Run: 091, P, 0, 0, 1
6, Run: 092, P, 0, 0, 1
6, Run: 093, P, 0, 0, 1
6, Run: 094, P, 0, 0, 1
6, Run: 095, P, 0, 0, 1
6, Run: 096, P, 0, 0, 1
6, Run: 097, P, 0, 0, 1
6, Run: 098, P, 0, 0, 1
6, Run: 099, F, 2, 106, 0
6, Run: 100, P, 0, 0, 1
7, Run: 001, F, 1, 20, 0
7, Run: 002, F, 1, 24, 0
7, Run: 003, F, 1, 17, 0
7, Run: 004, P, 0, 0, 2
7, Run: 005, F, 1, 25, 0
7, Run: 006, F, 1, 18, 0
7, Run: 007, F, 1, 18, 0
7, Run: 008, F, 1, 5, 0
7, Run: 009, F, 1, 12, 0
7, Run: 010, P, 0, 0, 2
7, Run: 011, P, 0, 0, 2
7, Run: 012, F, 1, 11, 0
7, Run: 013, P, 0, 0, 2
7, Run: 014, F, 1, 27, 0
7, Run: 015, P, 0, 0, 2
7, Run: 016, F, 1, 24, 0
7, Run: 017, F, 1, 25, 0
7, Run: 018, F, 1, 9, 0
7, Run: 019, F, 1, 29, 0
7, Run: 020, F, 1, 25, 0
7, Run: 021, F, 1, 2, 0
7, Run: 022, F, 1, 19, 0
7, Run: 023, P, 0, 0, 2
7, Run: 024, P, 0, 0, 2
7, Run: 025, P, 0, 0, 2
7, Run: 026, F, 1, 10, 0
7, Run: 027, P, 0, 0, 2
7, Run: 028, P, 0, 0, 2
7, Run: 029, F, 1, 15, 0
7, Run: 030, F, 1, 25, 0
7, Run: 031, F, 1, 27, 0
7, Run: 032, F, 1, 17, 0
7, Run: 033, F, 1, 23, 0
7, Run: 034, F, 1, 30, 0
7, Run: 035, F, 1, 22, 0
7, Run: 036, F, 1, 18, 0
7, Run: 037, F, 1, 10, 0
7, Run: 038, F, 1, 28, 0
7, Run: 039, P, 0, 0, 2
7, Run: 040, P, 0, 0, 2
7, Run: 041, F, 1, 17, 0
7, Run: 042, P, 0, 0, 2
7, Run: 043, F, 1, 10, 0
7, Run: 044, F, 1, 9, 0
7, Run: 045, F, 1, 8, 0
7, Run: 046, F, 1, 27, 0
7, Run: 047, F, 1, 19, 0
7, Run: 048, P, 0, 0, 2
7, Run: 049, F, 1, 14, 0
7, Run: 050, P, 0, 0, 2
7, Run: 051, F, 1, 23, 0
7, Run: 052, P, 0, 0, 2
7, Run: 053, F, 1, 19, 0
7, Run: 054, P, 0, 0, 2
7, Run: 055, F, 1, 18, 0
7, Run: 056, P, 0, 0, 2
7, Run: 057, F, 1, 19, 0
7, Run: 058, F, 1, 1, 0
7, Run: 059, F, 1, 15, 0
7, Run: 060, P, 0, 0, 2
7, Run: 061, F, 1, 21, 0
7, Run: 062, F, 1, 13, 0
7, Run: 063, F, 1, 20, 0
7, Run: 064, F, 1, 25, 0
7, Run: 065, F, 1, 19, 0
7, Run: 066, F, 1, 11, 0
7, Run: 067, P, 0, 0, 2
7, Run: 068, F, 1, 2, 0
7, Run: 069, P, 0, 0, 2
7, Run: 070, F, 1, 29, 0
7, Run: 071, P, 0, 0, 2
7, Run: 072, F, 1, 21, 0
7, Run: 073, F, 1, 28, 0
7, Run: 074, F, 1, 21, 0
7, Run: 075, F, 1, 15, 0
7, Run: 076, F, 1, 28, 0
7, Run: 077, P, 0, 0, 2
7, Run: 078, F, 1, 19, 0
7, Run: 079, F, 1, 9, 0
7, Run: 080, F, 1, 9, 0
7, Run: 081, F, 1, 28, 0
7, Run: 082, F, 1, 26, 0
7, Run: 083, F, 1, 13, 0
7, Run: 084, P, 0, 0, 2
7, Run: 085, F, 1, 16, 0
7, Run: 086, F, 1, 11, 0
7, Run: 087, F, 1, 29, 0
7, Run: 088, F, 1, 22, 0
7, Run: 089, F, 1, 24, 0
7, Run: 090, F, 1, 26, 0
7, Run: 091, F, 1, 24, 0
7, Run: 092, F, 1, 20, 0
7, Run: 093, F, 1, 16, 0
7, Run: 094, F, 1, 11, 0
7, Run: 095, P, 0, 0, 2
7, Run: 096, F, 1, 25, 0
7, Run: 097, F, 1, 25, 0
7, Run: 098, F, 1, 22, 0
7, Run: 099, P, 0, 0, 2
7, Run: 100, F, 1, 15, 0
8, Run: 001, F, 1, 23, 0
8, Run: 002, F, 1, 9, 0
8, Run: 003, F, 1, 21, 0
8, Run: 004, P, 0, 0, 2
8, Run: 005, P, 0, 0, 2
8, Run: 006, F, 1, 30, 0
8, Run: 007, P, 0, 0, 2
8, Run: 008, P, 0, 0, 2
8, Run: 009, P, 0, 0, 2
8, Run: 010, F, 1, 46, 0
8, Run: 011, P, 0, 0, 2
8, Run: 012, F, 1, 41, 0
8, Run: 013, F, 1, 45, 0
8, Run: 014, F, 1, 33, 0
8, Run: 015, F, 1, 47, 0
8, Run: 016, F, 1, 23, 0
8, Run: 017, P, 0, 0, 2
8, Run: 018, F, 1, 36, 0
8, Run: 019, P, 0, 0, 2
8, Run: 020, F, 1, 51, 0
8, Run: 021, P, 0, 0, 2
8, Run: 022, F, 1, 34, 0
8, Run: 023, P, 0, 0, 2
8, Run: 024, F, 1, 6, 0
8, Run: 025, P, 0, 0, 2
8, Run: 026, F, 1, 36, 0
8, Run: 027, F, 1, 25, 0
8, Run: 028, F, 1, 32, 0
8, Run: 029, F, 1, 9, 0
8, Run: 030, F, 1, 42, 0
8, Run: 031, F, 1, 41, 0
8, Run: 032, F, 1, 39, 0
8, Run: 033, F, 1, 37, 0
8, Run: 034, F, 1, 13, 0
8, Run: 035, P, 0, 0, 2
8, Run: 036, F, 1, 44, 0
8, Run: 037, F, 1, 44, 0
8, Run: 038, P, 0, 0, 2
8, Run: 039, F, 1, 48, 0
8, Run: 040, F, 1, 41, 0
8, Run: 041, F, 1, 44, 0
8, Run: 042, P, 0, 0, 2
8, Run: 043, F, 1, 32, 0
8, Run: 044, F, 1, 10, 0
8, Run: 045, F, 1, 44, 0
8, Run: 046, F, 1, 36, 0
8, Run: 047, F, 1, 30, 0
8, Run: 048, F, 1, 50, 0
8, Run: 049, F, 1, 28, 0
8, Run: 050, F, 1, 9, 0
8, Run: 051, F, 1, 29, 0
8, Run: 052, F, 1, 46, 0
8, Run: 053, F, 1, 15, 0
8, Run: 054, F, 1, 40, 0
8, Run: 055, F, 1, 23, 0
8, Run: 056, F, 1, 31, 0
8, Run: 057, F, 1, 41, 0
8, Run: 058, F, 1, 15, 0
8, Run: 059, P, 0, 0, 2
8, Run: 060, P, 0, 0, 2
8, Run: 061, F, 1, 28, 0
8, Run: 062, F, 1, 33, 0
8, Run: 063, F, 1, 43, 0
8, Run: 064, F, 1, 42, 0
8, Run: 065, F, 1, 14, 0
8, Run: 066, F, 1, 42, 0
8, Run: 067, F, 1, 41, 0
8, Run: 068, P, 0, 0, 2
8, Run: 069, F, 1, 39, 0
8, Run: 070, F, 1, 41, 0
8, Run: 071, F, 1, 11, 0
8, Run: 072, F, 1, 23, 0
8, Run: 073, F, 1, 41, 0
8, Run: 074, F, 1, 9, 0
8, Run: 075, F, 1, 22, 0
8, Run: 076, F, 1, 44, 0
8, Run: 077, F, 1, 43, 0
8, Run: 078, P, 0, 0, 2
8, Run: 079, F, 1, 44, 0
8, Run: 080, P, 0, 0, 2
8, Run: 081, F, 1, 33, 0
8, Run: 082, P, 0, 0, 2
8, Run: 083, P, 0, 0, 2
8, Run: 084, F, 1, 19, 0
8, Run: 085, F, 1, 34, 0
8, Run: 086, F, 1, 43, 0
8, Run: 087, P, 0, 0, 2
8, Run: 088, F, 1, 34, 0
8, Run: 089, F, 1, 47, 0
8, Run: 090, F, 1, 39, 0
8, Run: 091, F, 1, 42, 0
8, Run: 092, P, 0, 0, 2
8, Run: 093, P, 0, 0, 2
8, Run: 094, F, 1, 23, 0
8, Run: 095, F, 1, 28, 0
8, Run: 096, F, 1, 39, 0
8, Run: 097, P, 0, 0, 2
8, Run: 098, F, 1, 31, 0
8, Run: 099, F, 1, 36, 0
8, Run: 100, F, 1, 31, 0
9, Run: 001, F, 2, 67, 0
9, Run: 002, P, 0, 0, 1
9, Run: 003, P, 0, 0, 1
9, Run: 004, F, 2, 78, 0
9, Run: 005, F, 2, 103, 0
9, Run: 006, P, 0, 0, 1
9, Run: 007, P, 0, 0, 1
9, Run: 008, P, 0, 0, 1
9, Run: 009, P, 0, 0, 1
9, Run: 010, F, 2, 78, 0
9, Run: 011, F, 2, 87, 0
9, Run: 012, P, 0, 0, 1
9, Run: 013, P, 0, 0, 1
9, Run: 014, P, 0, 0, 1
9, Run: 015, P, 0, 0, 1
9, Run: 016, F, 2, 63, 0
9, Run: 017, P, 0, 0, 1
9, Run: 018, F, 2, 77, 0
9, Run: 019, F, 2, 91, 0
9, Run: 020, P, 0, 0, 1
9, Run: 021, P, 0, 0, 1
9, Run: 022, P, 0, 0, 1
9, Run: 023, F, 2, 83, 0
9, Run: 024, F, 2, 70, 0
9, Run: 025, P, 0, 0, 1
9, Run: 026, P, 0, 0, 1
9, Run: 027, P, 0, 0, 1
9, Run: 028, P, 0, 0, 1
9, Run: 029, P, 0, 0, 1
9, Run: 030, F, 2, 88, 0
9, Run: 031, F, 2, 87, 0
9, Run: 032, P, 0, 0, 1
9, Run: 033, F, 2, 90, 0
9, Run: 034, P, 0, 0, 1
9, Run: 035, P, 0, 0, 1
9, Run: 036, P, 0, 0, 1
9, Run: 037, P, 0, 0, 1
9, Run: 038, P, 0, 0, 1
9, Run: 039, F, 2, 107, 0
9, Run: 040, F, 2, 99, 0
9, Run: 041, F, 2, 68, 0
9, Run: 042, P, 0, 0, 1
9, Run: 043, P, 0, 0, 1
9, Run: 044, F, 2, 59, 0
9, Run: 045, P, 0, 0, 1
9, Run: 046, P, 0, 0, 1
9, Run: 047, P, 0, 0, 1
9, Run: 048, F, 2, 95, 0
9, Run: 049, F, 2, 67, 0
9, Run: 050, P, 0, 0, 1
9, Run: 051, F, 2, 81, 0
9, Run: 052, P, 0, 0, 1
9, Run: 053, P, 0, 0, 1
9, Run: 054, F, 2, 84, 0
9, Run: 055, F, 2, 83, 0
9, Run: 056, P, 0, 0, 1
9, Run: 057, P, 0, 0, 1
9, Run: 058, F, 2, 100, 0
9, Run: 059, P, 0, 0, 1
9, Run: 060, P, 0, 0, 1
9, Run: 061, P, 0, 0, 1
9, Run: 062, F, 2, 85, 0
9, Run: 063, F, 2, 60, 0
9, Run: 064, P, 0, 0, 1
9, Run: 065, P, 0, 0, 1
9, Run: 066, P, 0, 0, 1
9, Run: 067, P, 0, 0, 1
9, Run: 068, P, 0, 0, 1
9, Run: 069, P, 0, 0, 1
9, Run: 070, F, 2, 91, 0
9, Run: 071, P, 0, 0, 1
9, Run: 072, F, 2, 101, 0
9, Run: 073, F, 2, 86, 0
9, Run: 074, P, 0, 0, 1
9, Run: 075, F, 2, 77, 0
9, Run: 076, P, 0, 0, 1
9, Run: 077, P, 0, 0, 1
9, Run: 078, P, 0, 0, 1
9, Run: 079, F, 2, 57, 0
9, Run: 080, P, 0, 0, 1
9, Run: 081, F, 2, 73, 0
9, Run: 082, F, 2, 83, 0
9, Run: 083, F, 2, 83, 0
9, Run: 084, P, 0, 0, 1
9, Run: 085, P, 0, 0, 1
9, Run: 086, P, 0, 0, 1
9, Run: 087, P, 0, 0, 1
9, Run: 088, P, 0, 0, 1
9, Run: 089, P, 0, 0, 1
9, Run: 090, P, 0, 0, 1
9, Run: 091, P, 0, 0, 1
9, Run: 092, P, 0, 0, 1
9, Run: 093, P, 0, 0, 1
9, Run: 094, P, 0, 0, 1
9, Run: 095, P, 0, 0, 1
9, Run: 096, P, 0, 0, 1
9, Run: 097, P, 0, 0, 1
9, Run: 098, P, 0, 0, 1
9, Run: 099, P, 0, 0, 1
9, Run: 100, P, 0, 0, 1
