Input Number, Run_Number, Result@ 100, CO, X1, A, B, C, PO, D, Y, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 035, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11135, 39, 498, 11, 11, 380, 19, 9, 10, 19, 19, 39, 409, 204
INVAR-4, Run: 036, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10911, 39, 610, 20, 20, 492, 19, 14, 5, 19, 19, 39, 205, 102
INVAR-4, Run: 037, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10815, 39, 568, 18, 18, 450, 19, 12, 7, 19, 19, 39, 383, 191
INVAR-4, Run: 038, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11347, 39, 567, 12, 12, 449, 19, 15, 4, 19, 19, 39, 213, 106
INVAR-4, Run: 039, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10956, 39, 456, 11, 11, 338, 19, 13, 6, 19, 19, 39, 377, 188
INVAR-4, Run: 040, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10914, 39, 679, 13, 13, 561, 19, 15, 4, 19, 19, 39, 357, 178
INVAR-4, Run: 041, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11111, 39, 773, 18, 18, 655, 19, 11, 8, 19, 19, 39, 429, 214
INVAR-4, Run: 042, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10792, 39, 823, 24, 24, 705, 19, 13, 6, 19, 19, 39, 255, 127
INVAR-4, Run: 043, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11047, 39, 468, 13, 13, 350, 19, 11, 8, 19, 19, 39, 285, 142
INVAR-4, Run: 044, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11025, 39, 542, 23, 23, 424, 19, 12, 7, 19, 19, 39, 329, 164
INVAR-4, Run: 045, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11204, 39, 577, 9, 9, 459, 19, 13, 6, 19, 19, 39, 169, 84
INVAR-4, Run: 046, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11033, 39, 546, 7, 7, 428, 19, 15, 4, 19, 19, 39, 333, 166
INVAR-4, Run: 047, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11368, 39, 371, 8, 8, 253, 19, 13, 6, 19, 19, 39, 337, 168
INVAR-4, Run: 048, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10892, 39, 892, 9, 9, 774, 19, 16, 3, 19, 19, 39, 573, 286
INVAR-4, Run: 049, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10805, 39, 477, 12, 12, 359, 19, 11, 8, 19, 19, 39, 163, 81
INVAR-4, Run: 050, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11205, 39, 596, 9, 9, 478, 19, 12, 7, 19, 19, 39, 393, 196
INVAR-4, Run: 051, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11166, 39, 420, 24, 24, 302, 19, 13, 6, 19, 19, 39, 295, 147
INVAR-4, Run: 052, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11141, 39, 389, 16, 16, 271, 19, 11, 8, 19, 19, 39, 311, 155
INVAR-4, Run: 053, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10936, 39, 671, 17, 17, 553, 19, 13, 6, 19, 19, 39, 495, 247
INVAR-4, Run: 054, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10887, 39, 891, 25, 25, 773, 19, 11, 8, 19, 19, 39, 299, 149
INVAR-4, Run: 055, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10983, 39, 652, 21, 21, 534, 19, 14, 5, 19, 19, 39, 239, 119
INVAR-4, Run: 056, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10821, 39, 724, 26, 26, 606, 19, 13, 6, 19, 19, 39, 347, 173
INVAR-4, Run: 057, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11235, 39, 520, 16, 16, 402, 19, 15, 4, 19, 19, 39, 269, 134
INVAR-4, Run: 058, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11261, 39, 444, 17, 17, 326, 19, 10, 9, 19, 19, 39, 381, 190
INVAR-4, Run: 059, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10982, 39, 549, 9, 9, 431, 19, 16, 3, 19, 19, 39, 165, 82
INVAR-4, Run: 060, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11296, 39, 340, 8, 8, 222, 19, 11, 8, 19, 19, 39, 207, 103
INVAR-4, Run: 061, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10727, 39, 520, 11, 11, 402, 19, 9, 10, 19, 19, 39, 193, 96
INVAR-4, Run: 062, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11220, 39, 283, 13, 13, 165, 19, 12, 7, 19, 19, 39, 155, 77
INVAR-4, Run: 063, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11053, 39, 533, 17, 17, 415, 19, 11, 8, 19, 19, 39, 353, 176
INVAR-4, Run: 064, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11082, 39, 400, 8, 8, 282, 19, 11, 8, 19, 19, 39, 293, 146
INVAR-4, Run: 065, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10977, 39, 414, 12, 12, 296, 19, 15, 4, 19, 19, 39, 389, 194
INVAR-4, Run: 066, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10964, 39, 636, 16, 16, 518, 19, 15, 4, 19, 19, 39, 313, 156
INVAR-4, Run: 067, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11084, 39, 380, 13, 13, 262, 19, 11, 8, 19, 19, 39, 261, 130
INVAR-4, Run: 068, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11245, 39, 409, 16, 16, 291, 19, 10, 9, 19, 19, 39, 255, 127
INVAR-4, Run: 069, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11412, 39, 369, 11, 11, 251, 19, 17, 2, 19, 19, 39, 243, 121
INVAR-4, Run: 070, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11015, 39, 390, 9, 9, 272, 19, 13, 6, 19, 19, 39, 345, 172
INVAR-4, Run: 071, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10692, 39, 400, 13, 13, 282, 19, 15, 4, 19, 19, 39, 439, 219
INVAR-4, Run: 072, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10785, 39, 831, 17, 17, 713, 19, 15, 4, 19, 19, 39, 395, 197
INVAR-4, Run: 073, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11151, 39, 507, 21, 21, 389, 19, 14, 5, 19, 19, 39, 383, 191
INVAR-4, Run: 074, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11240, 39, 603, 11, 11, 485, 19, 14, 5, 19, 19, 39, 445, 222
INVAR-4, Run: 075, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11114, 39, 514, 13, 13, 396, 19, 11, 8, 19, 19, 39, 267, 133
INVAR-4, Run: 076, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11076, 39, 497, 9, 9, 379, 19, 11, 8, 19, 19, 39, 501, 250
INVAR-4, Run: 077, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11091, 39, 496, 13, 13, 378, 19, 12, 7, 19, 19, 39, 273, 136
INVAR-4, Run: 078, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11371, 39, 367, 13, 13, 249, 19, 14, 5, 19, 19, 39, 271, 135
INVAR-4, Run: 079, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11247, 39, 549, 14, 14, 431, 19, 13, 6, 19, 19, 39, 175, 87
INVAR-4, Run: 080, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11060, 39, 536, 7, 7, 418, 19, 14, 5, 19, 19, 39, 413, 206
INVAR-4, Run: 081, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11214, 39, 575, 6, 6, 457, 19, 10, 9, 19, 19, 39, 371, 185
INVAR-4, Run: 082, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11288, 39, 442, 9, 9, 324, 19, 13, 6, 19, 19, 39, 213, 106
INVAR-4, Run: 083, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10910, 39, 543, 19, 19, 425, 19, 10, 9, 19, 19, 39, 445, 222
INVAR-4, Run: 084, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10467, 39, 515, 16, 16, 397, 19, 12, 7, 19, 19, 39, 293, 146
INVAR-4, Run: 085, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11254, 39, 474, 16, 16, 356, 19, 17, 2, 19, 19, 39, 303, 151
INVAR-4, Run: 086, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11235, 39, 436, 9, 9, 318, 19, 10, 9, 19, 19, 39, 261, 130
INVAR-4, Run: 087, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11051, 39, 774, 11, 11, 656, 19, 15, 4, 19, 19, 39, 853, 426
INVAR-4, Run: 088, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11149, 39, 398, 7, 7, 280, 19, 12, 7, 19, 19, 39, 209, 104
INVAR-4, Run: 089, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11251, 39, 326, 18, 18, 208, 19, 12, 7, 19, 19, 39, 231, 115
INVAR-4, Run: 090, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11252, 39, 486, 7, 7, 368, 19, 14, 5, 19, 19, 39, 337, 168
INVAR-4, Run: 091, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11214, 39, 418, 20, 20, 300, 19, 11, 8, 19, 19, 39, 199, 99
INVAR-4, Run: 092, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11233, 39, 678, 15, 15, 560, 19, 13, 6, 19, 19, 39, 371, 185
INVAR-4, Run: 093, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10976, 39, 439, 11, 11, 321, 19, 18, 1, 19, 19, 39, 297, 148
INVAR-4, Run: 094, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11254, 39, 547, 14, 14, 429, 19, 12, 7, 19, 19, 39, 323, 161
INVAR-4, Run: 095, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11062, 39, 386, 10, 10, 268, 19, 11, 8, 19, 19, 39, 249, 124
INVAR-4, Run: 096, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11214, 39, 378, 20, 20, 260, 19, 11, 8, 19, 19, 39, 359, 179
INVAR-4, Run: 097, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11059, 39, 449, 14, 14, 331, 19, 7, 12, 19, 19, 39, 535, 267
INVAR-4, Run: 098, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11095, 39, 503, 10, 10, 385, 19, 14, 5, 19, 19, 39, 281, 140
INVAR-4, Run: 099, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11423, 39, 338, 16, 16, 220, 19, 14, 5, 19, 19, 39, 147, 73
INVAR-4, Run: 100, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10983, 39, 639, 10, 10, 521, 19, 9, 10, 19, 19, 39, 287, 143
INVAR-5, Run: 001, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14946, 53, 821, 28, 28, 661, 26, 11, 15, 26, 26, 53, 599, 299
INVAR-5, Run: 002, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14289, 53, 1393, 25, 25, 1233, 26, 16, 10, 26, 26, 53, 1063, 531
INVAR-5, Run: 003, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15077, 53, 734, 33, 33, 574, 26, 17, 9, 26, 26, 53, 391, 195
INVAR-5, Run: 004, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15264, 53, 545, 17, 17, 385, 26, 15, 11, 26, 26, 53, 639, 319
INVAR-5, Run: 005, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15155, 53, 735, 20, 20, 575, 26, 18, 8, 26, 26, 53, 823, 411
INVAR-5, Run: 006, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15060, 53, 803, 22, 22, 643, 26, 20, 6, 26, 26, 53, 505, 252
INVAR-5, Run: 007, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15229, 53, 842, 12, 12, 682, 26, 10, 16, 26, 26, 53, 561, 280
INVAR-5, Run: 008, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14887, 53, 920, 20, 20, 760, 26, 17, 9, 26, 26, 53, 545, 272
INVAR-5, Run: 009, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14861, 53, 1099, 34, 34, 939, 26, 13, 13, 26, 26, 53, 603, 301
INVAR-5, Run: 010, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14988, 53, 611, 28, 28, 451, 26, 16, 10, 26, 26, 53, 305, 152
INVAR-5, Run: 011, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15245, 53, 760, 14, 14, 600, 26, 17, 9, 26, 26, 53, 395, 197
INVAR-5, Run: 012, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15120, 53, 848, 24, 24, 688, 26, 14, 12, 26, 26, 53, 845, 422
INVAR-5, Run: 013, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15003, 53, 987, 16, 16, 827, 26, 18, 8, 26, 26, 53, 489, 244
INVAR-5, Run: 014, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15111, 53, 810, 23, 23, 650, 26, 15, 11, 26, 26, 53, 951, 475
INVAR-5, Run: 015, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15176, 53, 677, 16, 16, 517, 26, 23, 3, 26, 26, 53, 501, 250
INVAR-5, Run: 016, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14912, 53, 887, 25, 25, 727, 26, 19, 7, 26, 26, 53, 609, 304
INVAR-5, Run: 017, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15038, 53, 834, 12, 12, 674, 26, 17, 9, 26, 26, 53, 437, 218
INVAR-5, Run: 018, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15116, 53, 686, 18, 18, 526, 26, 18, 8, 26, 26, 53, 591, 295
INVAR-5, Run: 019, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14443, 53, 640, 28, 28, 480, 26, 13, 13, 26, 26, 53, 431, 215
INVAR-5, Run: 020, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14901, 53, 1367, 17, 17, 1207, 26, 19, 7, 26, 26, 53, 215, 107
INVAR-5, Run: 021, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15008, 53, 893, 29, 29, 733, 26, 15, 11, 26, 26, 53, 449, 224
INVAR-5, Run: 022, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14748, 53, 1125, 26, 26, 965, 26, 15, 11, 26, 26, 53, 513, 256
INVAR-5, Run: 023, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14931, 53, 883, 19, 19, 723, 26, 17, 9, 26, 26, 53, 415, 207
INVAR-5, Run: 024, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14755, 53, 957, 19, 19, 797, 26, 18, 8, 26, 26, 53, 983, 491
INVAR-5, Run: 025, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14627, 53, 922, 13, 13, 762, 26, 19, 7, 26, 26, 53, 291, 145
INVAR-5, Run: 026, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15029, 53, 816, 15, 15, 656, 26, 17, 9, 26, 26, 53, 323, 161
INVAR-5, Run: 027, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14874, 53, 877, 21, 21, 717, 26, 15, 11, 26, 26, 53, 845, 422
INVAR-5, Run: 028, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15126, 53, 659, 19, 19, 499, 26, 16, 10, 26, 26, 53, 887, 443
INVAR-5, Run: 029, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15071, 53, 678, 17, 17, 518, 26, 15, 11, 26, 26, 53, 583, 291
INVAR-5, Run: 030, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14932, 53, 760, 13, 13, 600, 26, 15, 11, 26, 26, 53, 447, 223
INVAR-5, Run: 031, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14820, 53, 1037, 14, 14, 877, 26, 17, 9, 26, 26, 53, 439, 219
INVAR-5, Run: 032, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14387, 53, 971, 16, 16, 811, 26, 20, 6, 26, 26, 53, 559, 279
INVAR-5, Run: 033, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15092, 53, 705, 19, 19, 545, 26, 14, 12, 26, 26, 53, 561, 280
INVAR-5, Run: 034, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15345, 53, 580, 21, 21, 420, 26, 17, 9, 26, 26, 53, 457, 228
INVAR-5, Run: 035, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15110, 53, 729, 16, 16, 569, 26, 20, 6, 26, 26, 53, 355, 177
INVAR-5, Run: 036, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14994, 53, 689, 19, 19, 529, 26, 18, 8, 26, 26, 53, 347, 173
INVAR-5, Run: 037, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14971, 53, 969, 15, 15, 809, 26, 22, 4, 26, 26, 53, 443, 221
INVAR-5, Run: 038, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14707, 53, 1157, 15, 15, 997, 26, 20, 6, 26, 26, 53, 509, 254
INVAR-5, Run: 039, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15024, 53, 797, 25, 25, 637, 26, 21, 5, 26, 26, 53, 717, 358
INVAR-5, Run: 040, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14432, 53, 1133, 21, 21, 973, 26, 15, 11, 26, 26, 53, 659, 329
INVAR-5, Run: 041, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14607, 53, 897, 9, 9, 737, 26, 16, 10, 26, 26, 53, 453, 226
INVAR-5, Run: 042, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14426, 53, 949, 20, 20, 789, 26, 19, 7, 26, 26, 53, 1231, 615
INVAR-5, Run: 043, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15264, 53, 835, 19, 19, 675, 26, 17, 9, 26, 26, 53, 531, 265
INVAR-5, Run: 044, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15266, 53, 707, 7, 7, 547, 26, 20, 6, 26, 26, 53, 693, 346
INVAR-5, Run: 045, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14975, 53, 738, 17, 17, 578, 26, 19, 7, 26, 26, 53, 575, 287
INVAR-5, Run: 046, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15161, 53, 695, 20, 20, 535, 26, 17, 9, 26, 26, 53, 771, 385
INVAR-5, Run: 047, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14800, 53, 1106, 18, 18, 946, 26, 11, 15, 26, 26, 53, 563, 281
INVAR-5, Run: 048, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14954, 53, 828, 27, 27, 668, 26, 17, 9, 26, 26, 53, 521, 260
INVAR-5, Run: 049, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15018, 53, 837, 20, 20, 677, 26, 14, 12, 26, 26, 53, 911, 455
INVAR-5, Run: 050, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14839, 53, 853, 13, 13, 693, 26, 17, 9, 26, 26, 53, 437, 218
INVAR-5, Run: 051, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15152, 53, 632, 11, 11, 472, 26, 20, 6, 26, 26, 53, 465, 232
INVAR-5, Run: 052, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15050, 53, 798, 15, 15, 638, 26, 18, 8, 26, 26, 53, 711, 355
INVAR-5, Run: 053, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14687, 53, 1406, 27, 27, 1246, 26, 15, 11, 26, 26, 53, 649, 324
INVAR-5, Run: 054, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15089, 53, 888, 21, 21, 728, 26, 17, 9, 26, 26, 53, 421, 210
INVAR-5, Run: 055, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14645, 53, 1196, 21, 21, 1036, 26, 18, 8, 26, 26, 53, 633, 316
INVAR-5, Run: 056, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15159, 53, 620, 16, 16, 460, 26, 17, 9, 26, 26, 53, 389, 194
INVAR-5, Run: 057, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15105, 53, 765, 10, 10, 605, 26, 18, 8, 26, 26, 53, 819, 409
INVAR-5, Run: 058, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14950, 53, 814, 24, 24, 654, 26, 15, 11, 26, 26, 53, 929, 464
INVAR-5, Run: 059, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14847, 53, 849, 16, 16, 689, 26, 17, 9, 26, 26, 53, 1099, 549
INVAR-5, Run: 060, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15001, 53, 953, 21, 21, 793, 26, 19, 7, 26, 26, 53, 497, 248
INVAR-5, Run: 061, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14837, 53, 851, 15, 15, 691, 26, 15, 11, 26, 26, 53, 931, 465
INVAR-5, Run: 062, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14847, 53, 865, 17, 17, 705, 26, 19, 7, 26, 26, 53, 461, 230
INVAR-5, Run: 063, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14669, 53, 958, 24, 24, 798, 26, 20, 6, 26, 26, 53, 509, 254
INVAR-5, Run: 064, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15167, 53, 848, 16, 16, 688, 26, 15, 11, 26, 26, 53, 513, 256
INVAR-5, Run: 065, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15188, 53, 701, 16, 16, 541, 26, 14, 12, 26, 26, 53, 623, 311
INVAR-5, Run: 066, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15264, 53, 718, 14, 14, 558, 26, 21, 5, 26, 26, 53, 271, 135
INVAR-5, Run: 067, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15274, 53, 677, 20, 20, 517, 26, 21, 5, 26, 26, 53, 543, 271
INVAR-5, Run: 068, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14888, 53, 780, 16, 16, 620, 26, 20, 6, 26, 26, 53, 637, 318
INVAR-5, Run: 069, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14801, 53, 1162, 26, 26, 1002, 26, 15, 11, 26, 26, 53, 681, 340
INVAR-5, Run: 070, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14574, 53, 1238, 24, 24, 1078, 26, 18, 8, 26, 26, 53, 523, 261
INVAR-5, Run: 071, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15240, 53, 601, 19, 19, 441, 26, 15, 11, 26, 26, 53, 443, 221
INVAR-5, Run: 072, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15064, 53, 776, 25, 25, 616, 26, 17, 9, 26, 26, 53, 211, 105
INVAR-5, Run: 073, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15188, 53, 769, 12, 12, 609, 26, 21, 5, 26, 26, 53, 673, 336
INVAR-5, Run: 074, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14785, 53, 1080, 25, 25, 920, 26, 14, 12, 26, 26, 53, 545, 272
INVAR-5, Run: 075, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14645, 53, 937, 22, 22, 777, 26, 21, 5, 26, 26, 53, 321, 160
INVAR-5, Run: 076, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14671, 53, 1271, 22, 22, 1111, 26, 21, 5, 26, 26, 53, 485, 242
INVAR-5, Run: 077, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15239, 53, 614, 17, 17, 454, 26, 18, 8, 26, 26, 53, 627, 313
INVAR-5, Run: 078, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15093, 53, 745, 12, 12, 585, 26, 22, 4, 26, 26, 53, 361, 180
INVAR-5, Run: 079, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15266, 53, 826, 17, 17, 666, 26, 18, 8, 26, 26, 53, 411, 205
INVAR-5, Run: 080, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14614, 53, 663, 15, 15, 503, 26, 20, 6, 26, 26, 53, 465, 232
INVAR-5, Run: 081, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15053, 53, 1113, 18, 18, 953, 26, 20, 6, 26, 26, 53, 379, 189
