Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3, O1, O2, O3, O4, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-1, Run: 091, F, 0, 10, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 75, 40, 0, 0, 0, 0, 0, 0, 0, 454, 0, 0, 100, 0, 0, 0, 305, 215, 140, 100, 149, 90
INVAR-1, Run: 092, F, 0, 10, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 49, 39, 0, 0, 0, 0, 0, 0, 0, 474, 0, 0, 100, 0, 0, 0, 303, 188, 139, 100, 171, 115
INVAR-1, Run: 093, F, 0, 10, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 69, 40, 0, 0, 0, 0, 0, 0, 0, 536, 0, 0, 100, 0, 0, 0, 328, 209, 140, 100, 208, 119
INVAR-1, Run: 094, F, 0, 0, 0, 10, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8, 9, 0, 8, 62, 28, 0, 0, 0, 0, 0, 0, 0, 461, 0, 0, 100, 0, 0, 0, 290, 190, 128, 100, 171, 100
INVAR-1, Run: 095, F, 0, 10, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 58, 40, 0, 0, 0, 0, 0, 0, 0, 381, 0, 0, 100, 0, 0, 0, 275, 198, 140, 100, 106, 77
INVAR-1, Run: 096, F, 0, 10, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 61, 39, 0, 0, 0, 0, 0, 0, 0, 400, 0, 0, 100, 0, 0, 0, 275, 200, 139, 100, 125, 75
INVAR-1, Run: 097, F, 0, 10, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 45, 33, 0, 0, 0, 0, 0, 0, 0, 327, 0, 0, 100, 0, 0, 0, 239, 178, 133, 100, 88, 61
INVAR-1, Run: 098, F, 0, 0, 0, 10, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8, 9, 0, 8, 29, 26, 0, 0, 0, 0, 0, 0, 0, 270, 0, 0, 100, 0, 0, 0, 203, 155, 126, 100, 67, 48
INVAR-1, Run: 099, F, 0, 0, 0, 10, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8, 9, 0, 8, 56, 38, 0, 0, 0, 0, 0, 0, 0, 465, 0, 0, 100, 0, 0, 0, 299, 194, 138, 100, 166, 105
INVAR-1, Run: 100, F, 0, 10, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 53, 25, 0, 0, 0, 0, 0, 0, 0, 476, 0, 0, 100, 0, 0, 0, 271, 178, 125, 100, 205, 93
INVAR-2, Run: 001, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 305, 315, 225, 305, 93, 38, 0, 0, 0, 0, 0, 0, 0, 2373, 0, 0, 100, 0, 0, 0, 504, 231, 138, 100, 1869, 273
INVAR-2, Run: 002, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 12, 92, 83, 32, 0, 0, 0, 0, 0, 0, 0, 1713, 0, 0, 100, 0, 0, 0, 462, 215, 132, 100, 1251, 247
INVAR-2, Run: 003, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 359, 369, 379, 359, 102, 40, 0, 0, 0, 0, 0, 0, 0, 2361, 0, 0, 100, 0, 0, 0, 512, 242, 140, 100, 1849, 270
INVAR-2, Run: 004, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 415, 325, 335, 415, 70, 32, 0, 0, 0, 0, 0, 0, 0, 2248, 0, 0, 100, 0, 0, 0, 422, 202, 132, 100, 1826, 220
INVAR-2, Run: 005, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 2, 12, 92, 93, 40, 0, 0, 0, 0, 0, 0, 0, 1496, 0, 0, 100, 0, 0, 0, 455, 233, 140, 100, 1041, 222
INVAR-2, Run: 006, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 545, 455, 465, 545, 68, 26, 0, 0, 0, 0, 0, 0, 0, 2903, 0, 0, 100, 0, 0, 0, 483, 194, 126, 100, 2420, 289
INVAR-2, Run: 007, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 3, 13, 93, 91, 33, 0, 0, 0, 0, 0, 0, 0, 1687, 0, 0, 100, 0, 0, 0, 525, 224, 133, 100, 1162, 301
INVAR-2, Run: 008, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 114, 94, 62, 30, 0, 0, 0, 0, 0, 0, 0, 1491, 0, 0, 100, 0, 0, 0, 420, 192, 130, 100, 1071, 228
INVAR-2, Run: 009, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 3, 13, 93, 84, 38, 0, 0, 0, 0, 0, 0, 0, 1475, 0, 0, 100, 0, 0, 0, 463, 222, 138, 100, 1012, 241
INVAR-2, Run: 010, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 197, 107, 117, 197, 75, 31, 0, 0, 0, 0, 0, 0, 0, 1964, 0, 0, 100, 0, 0, 0, 467, 206, 131, 100, 1497, 261
INVAR-2, Run: 011, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 3, 13, 93, 89, 51, 0, 0, 0, 0, 0, 0, 0, 1764, 0, 0, 100, 0, 0, 0, 540, 240, 151, 100, 1224, 300
INVAR-2, Run: 012, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 112, 92, 68, 28, 0, 0, 0, 0, 0, 0, 0, 1420, 0, 0, 100, 0, 0, 0, 402, 196, 128, 100, 1018, 206
INVAR-2, Run: 013, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 91, 77, 28, 0, 0, 0, 0, 0, 0, 0, 1268, 0, 0, 100, 0, 0, 0, 403, 205, 128, 100, 865, 198
INVAR-2, Run: 014, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 14, 94, 81, 43, 0, 0, 0, 0, 0, 0, 0, 1421, 0, 0, 100, 0, 0, 0, 451, 224, 143, 100, 970, 227
INVAR-2, Run: 015, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 199, 109, 119, 199, 81, 41, 0, 0, 0, 0, 0, 0, 0, 2045, 0, 0, 100, 0, 0, 0, 486, 222, 141, 100, 1559, 264
INVAR-2, Run: 016, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 316, 226, 236, 316, 80, 36, 0, 0, 0, 0, 0, 0, 0, 2608, 0, 0, 100, 0, 0, 0, 543, 216, 136, 100, 2065, 327
INVAR-2, Run: 017, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 81, 46, 0, 0, 0, 0, 0, 0, 0, 1527, 0, 0, 100, 0, 0, 0, 488, 227, 146, 100, 1039, 261
INVAR-2, Run: 018, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 13, 93, 77, 32, 0, 0, 0, 0, 0, 0, 0, 1447, 0, 0, 100, 0, 0, 0, 451, 209, 132, 100, 996, 242
INVAR-2, Run: 019, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 91, 86, 45, 0, 0, 0, 0, 0, 0, 0, 1620, 0, 0, 100, 0, 0, 0, 490, 231, 145, 100, 1130, 259
INVAR-2, Run: 020, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 113, 93, 80, 30, 0, 0, 0, 0, 0, 0, 0, 1478, 0, 0, 100, 0, 0, 0, 433, 210, 130, 100, 1045, 223
INVAR-2, Run: 021, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 13, 93, 75, 25, 0, 0, 0, 0, 0, 0, 0, 1493, 0, 0, 100, 0, 0, 0, 455, 200, 125, 100, 1038, 255
INVAR-2, Run: 022, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 422, 432, 342, 422, 62, 39, 0, 0, 0, 0, 0, 0, 0, 2493, 0, 0, 100, 0, 0, 0, 472, 201, 139, 100, 2021, 271
INVAR-2, Run: 023, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 110, 90, 98, 36, 0, 0, 0, 0, 0, 0, 0, 1497, 0, 0, 100, 0, 0, 0, 472, 234, 136, 100, 1025, 238
INVAR-2, Run: 024, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 205, 115, 125, 205, 61, 20, 0, 0, 0, 0, 0, 0, 0, 1638, 0, 0, 100, 0, 0, 0, 370, 181, 120, 100, 1268, 189
INVAR-2, Run: 025, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 91, 92, 31, 0, 0, 0, 0, 0, 0, 0, 2006, 0, 0, 100, 0, 0, 0, 530, 223, 131, 100, 1476, 307
INVAR-2, Run: 026, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 200, 110, 120, 200, 61, 28, 0, 0, 0, 0, 0, 0, 0, 1850, 0, 0, 100, 0, 0, 0, 436, 189, 128, 100, 1414, 247
INVAR-2, Run: 027, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 196, 206, 116, 196, 86, 29, 0, 0, 0, 0, 0, 0, 0, 2153, 0, 0, 100, 0, 0, 0, 508, 215, 129, 100, 1645, 293
INVAR-2, Run: 028, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 195, 205, 215, 195, 83, 34, 0, 0, 0, 0, 0, 0, 0, 1806, 0, 0, 100, 0, 0, 0, 464, 217, 134, 100, 1342, 247
INVAR-2, Run: 029, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 96, 106, 16, 96, 75, 53, 0, 0, 0, 0, 0, 0, 0, 1574, 0, 0, 100, 0, 0, 0, 465, 228, 153, 100, 1109, 237
INVAR-2, Run: 030, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 13, 93, 80, 40, 0, 0, 0, 0, 0, 0, 0, 1483, 0, 0, 100, 0, 0, 0, 423, 220, 140, 100, 1060, 203
INVAR-2, Run: 031, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 99, 109, 119, 99, 102, 32, 0, 0, 0, 0, 0, 0, 0, 1566, 0, 0, 100, 0, 0, 0, 457, 234, 132, 100, 1109, 223
INVAR-2, Run: 032, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 3, 13, 93, 94, 40, 0, 0, 0, 0, 0, 0, 0, 1438, 0, 0, 100, 0, 0, 0, 496, 234, 140, 100, 942, 262
INVAR-2, Run: 033, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 110, 90, 94, 34, 0, 0, 0, 0, 0, 0, 0, 1416, 0, 0, 100, 0, 0, 0, 452, 228, 134, 100, 964, 224
INVAR-2, Run: 034, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 320, 230, 240, 320, 64, 11, 0, 0, 0, 0, 0, 0, 0, 2095, 0, 0, 100, 0, 0, 0, 396, 175, 111, 100, 1699, 221
INVAR-2, Run: 035, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 302, 312, 222, 302, 55, 30, 0, 0, 0, 0, 0, 0, 0, 2165, 0, 0, 100, 0, 0, 0, 416, 185, 130, 100, 1749, 231
INVAR-2, Run: 036, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 580, 590, 500, 580, 72, 40, 0, 0, 0, 0, 0, 0, 0, 2594, 0, 0, 100, 0, 0, 0, 472, 212, 140, 100, 2122, 260
INVAR-2, Run: 037, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 209, 219, 229, 209, 84, 34, 0, 0, 0, 0, 0, 0, 0, 1908, 0, 0, 100, 0, 0, 0, 460, 218, 134, 100, 1448, 242
INVAR-2, Run: 038, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 195, 205, 115, 195, 82, 44, 0, 0, 0, 0, 0, 0, 0, 2133, 0, 0, 100, 0, 0, 0, 498, 226, 144, 100, 1635, 272
INVAR-2, Run: 039, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 83, 33, 0, 0, 0, 0, 0, 0, 0, 1633, 0, 0, 100, 0, 0, 0, 464, 216, 133, 100, 1169, 248
INVAR-2, Run: 040, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 91, 73, 23, 0, 0, 0, 0, 0, 0, 0, 1598, 0, 0, 100, 0, 0, 0, 416, 196, 123, 100, 1182, 220
INVAR-2, Run: 041, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 301, 211, 221, 301, 77, 38, 0, 0, 0, 0, 0, 0, 0, 2304, 0, 0, 100, 0, 0, 0, 496, 215, 138, 100, 1808, 281
INVAR-2, Run: 042, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 822, 732, 742, 822, 65, 40, 0, 0, 0, 0, 0, 0, 0, 2857, 0, 0, 100, 0, 0, 0, 434, 205, 140, 100, 2423, 229
INVAR-2, Run: 043, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 91, 52, 21, 0, 0, 0, 0, 0, 0, 0, 1199, 0, 0, 100, 0, 0, 0, 384, 173, 121, 100, 815, 211
INVAR-2, Run: 044, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 12, 92, 114, 36, 0, 0, 0, 0, 0, 0, 0, 1765, 0, 0, 100, 0, 0, 0, 531, 250, 136, 100, 1234, 281
INVAR-2, Run: 045, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 91, 48, 13, 0, 0, 0, 0, 0, 0, 0, 1347, 0, 0, 100, 0, 0, 0, 392, 161, 113, 100, 955, 231
INVAR-2, Run: 046, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 288, 198, 208, 288, 55, 25, 0, 0, 0, 0, 0, 0, 0, 2125, 0, 0, 100, 0, 0, 0, 402, 180, 125, 100, 1723, 222
INVAR-2, Run: 047, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 198, 108, 118, 198, 80, 26, 0, 0, 0, 0, 0, 0, 0, 2092, 0, 0, 100, 0, 0, 0, 452, 206, 126, 100, 1640, 246
INVAR-2, Run: 048, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 12, 92, 84, 36, 0, 0, 0, 0, 0, 0, 0, 1561, 0, 0, 100, 0, 0, 0, 447, 220, 136, 100, 1114, 227
INVAR-2, Run: 049, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 3, 13, 93, 67, 47, 0, 0, 0, 0, 0, 0, 0, 1406, 0, 0, 100, 0, 0, 0, 411, 214, 147, 100, 995, 197
INVAR-2, Run: 050, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 303, 313, 223, 303, 30, 12, 0, 0, 0, 0, 0, 0, 0, 2234, 0, 0, 100, 0, 0, 0, 377, 142, 112, 100, 1857, 235
INVAR-2, Run: 051, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 90, 36, 0, 0, 0, 0, 0, 0, 0, 1469, 0, 0, 100, 0, 0, 0, 469, 226, 136, 100, 1000, 243
INVAR-2, Run: 052, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 48, 35, 0, 0, 0, 0, 0, 0, 0, 1198, 0, 0, 100, 0, 0, 0, 362, 183, 135, 100, 836, 179
INVAR-2, Run: 053, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 110, 40, 0, 0, 0, 0, 0, 0, 0, 1631, 0, 0, 100, 0, 0, 0, 514, 250, 140, 100, 1117, 264
INVAR-2, Run: 054, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 455, 365, 375, 455, 126, 78, 0, 0, 0, 0, 0, 0, 0, 2749, 0, 0, 100, 0, 0, 0, 642, 304, 178, 100, 2107, 338
INVAR-2, Run: 055, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 200, 110, 120, 200, 98, 50, 0, 0, 0, 0, 0, 0, 0, 2194, 0, 0, 100, 0, 0, 0, 543, 248, 150, 100, 1651, 295
INVAR-2, Run: 056, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 306, 216, 226, 306, 112, 42, 0, 0, 0, 0, 0, 0, 0, 2611, 0, 0, 100, 0, 0, 0, 558, 254, 142, 100, 2053, 304
INVAR-2, Run: 057, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 91, 80, 37, 0, 0, 0, 0, 0, 0, 0, 1365, 0, 0, 100, 0, 0, 0, 411, 217, 137, 100, 954, 194
INVAR-2, Run: 058, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 193, 103, 113, 193, 112, 55, 0, 0, 0, 0, 0, 0, 0, 2236, 0, 0, 100, 0, 0, 0, 599, 267, 155, 100, 1637, 332
INVAR-2, Run: 059, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 93, 43, 0, 0, 0, 0, 0, 0, 0, 1731, 0, 0, 100, 0, 0, 0, 534, 236, 143, 100, 1197, 298
INVAR-2, Run: 060, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 91, 89, 25, 0, 0, 0, 0, 0, 0, 0, 1719, 0, 0, 100, 0, 0, 0, 487, 214, 125, 100, 1232, 273
INVAR-2, Run: 061, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 91, 69, 23, 0, 0, 0, 0, 0, 0, 0, 1303, 0, 0, 100, 0, 0, 0, 401, 192, 123, 100, 902, 209
INVAR-2, Run: 062, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 59, 29, 0, 0, 0, 0, 0, 0, 0, 1387, 0, 0, 100, 0, 0, 0, 426, 188, 129, 100, 961, 238
INVAR-2, Run: 063, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 98, 108, 118, 98, 90, 44, 0, 0, 0, 0, 0, 0, 0, 1709, 0, 0, 100, 0, 0, 0, 494, 234, 144, 100, 1215, 260
INVAR-2, Run: 064, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 304, 214, 224, 304, 67, 31, 0, 0, 0, 0, 0, 0, 0, 2264, 0, 0, 100, 0, 0, 0, 448, 198, 131, 100, 1816, 250
INVAR-2, Run: 065, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 783, 793, 803, 783, 102, 51, 0, 0, 0, 0, 0, 0, 0, 3432, 0, 0, 100, 0, 0, 0, 606, 253, 151, 100, 2826, 353
INVAR-2, Run: 066, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 194, 204, 114, 194, 53, 23, 0, 0, 0, 0, 0, 0, 0, 1910, 0, 0, 100, 0, 0, 0, 395, 176, 123, 100, 1515, 219
INVAR-2, Run: 067, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 202, 112, 122, 202, 94, 30, 0, 0, 0, 0, 0, 0, 0, 2180, 0, 0, 100, 0, 0, 0, 526, 224, 130, 100, 1654, 302
INVAR-2, Run: 068, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 286, 196, 206, 286, 72, 37, 0, 0, 0, 0, 0, 0, 0, 2402, 0, 0, 100, 0, 0, 0, 461, 209, 137, 100, 1941, 252
INVAR-2, Run: 069, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 2, 12, 92, 69, 30, 0, 0, 0, 0, 0, 0, 0, 1436, 0, 0, 100, 0, 0, 0, 467, 199, 130, 100, 969, 268
INVAR-2, Run: 070, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 194, 104, 114, 194, 99, 48, 0, 0, 0, 0, 0, 0, 0, 2309, 0, 0, 100, 0, 0, 0, 576, 247, 148, 100, 1733, 329
INVAR-2, Run: 071, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 584, 594, 504, 584, 79, 26, 0, 0, 0, 0, 0, 0, 0, 2677, 0, 0, 100, 0, 0, 0, 458, 205, 126, 100, 2219, 253
INVAR-2, Run: 072, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 13, 93, 64, 53, 0, 0, 0, 0, 0, 0, 0, 1369, 0, 0, 100, 0, 0, 0, 437, 217, 153, 100, 932, 220
INVAR-2, Run: 073, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 510, 520, 430, 510, 89, 38, 0, 0, 0, 0, 0, 0, 0, 2751, 0, 0, 100, 0, 0, 0, 545, 227, 138, 100, 2206, 318
INVAR-2, Run: 074, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 411, 321, 331, 411, 116, 35, 0, 0, 0, 0, 0, 0, 0, 2754, 0, 0, 100, 0, 0, 0, 587, 251, 135, 100, 2167, 336
INVAR-2, Run: 075, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 95, 105, 15, 95, 64, 26, 0, 0, 0, 0, 0, 0, 0, 1501, 0, 0, 100, 0, 0, 0, 402, 190, 126, 100, 1099, 212
INVAR-2, Run: 076, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 91, 77, 29, 0, 0, 0, 0, 0, 0, 0, 1447, 0, 0, 100, 0, 0, 0, 431, 206, 129, 100, 1016, 225
INVAR-2, Run: 077, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 194, 104, 114, 194, 77, 29, 0, 0, 0, 0, 0, 0, 0, 2026, 0, 0, 100, 0, 0, 0, 453, 206, 129, 100, 1573, 247
INVAR-2, Run: 078, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 191, 101, 111, 191, 87, 43, 0, 0, 0, 0, 0, 0, 0, 1992, 0, 0, 100, 0, 0, 0, 464, 230, 143, 100, 1528, 234
INVAR-2, Run: 079, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 410, 320, 330, 410, 95, 26, 0, 0, 0, 0, 0, 0, 0, 2720, 0, 0, 100, 0, 0, 0, 527, 221, 126, 100, 2193, 306
INVAR-2, Run: 080, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 10, 90, 74, 39, 0, 0, 0, 0, 0, 0, 0, 1562, 0, 0, 100, 0, 0, 0, 446, 213, 139, 100, 1116, 233
