Input Number, Run_Number, Result@ 100, CE, B, PE, X1, H, M, PO, Y, D, CO, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 085, P, 0, 1, 0, 0, 1, 0, 1, 118, 9, 108, 0, 10, 39, 60, 549, 19, 15, 14, 19, 39, 63, 70, 657
INVAR-4, Run: 086, P, 0, 0, 0, 0, 1, 0, 1, 117, 4, 102, 0, 15, 39, 100, 506, 19, 14, 20, 19, 39, 66, 115, 608
INVAR-4, Run: 087, P, 0, 1, 0, 0, 1, 0, 1, 118, 17, 116, 0, 2, 39, 58, 252, 19, 18, 3, 19, 39, 59, 60, 368
INVAR-4, Run: 088, P, 0, 0, 0, 0, 1, 0, 1, 117, 4, 102, 0, 15, 39, 51, 446, 19, 12, 22, 19, 39, 66, 66, 548
INVAR-4, Run: 089, P, 0, 0, 0, 0, 1, 0, 1, 117, 4, 102, 0, 15, 39, 80, 503, 19, 17, 17, 19, 39, 66, 95, 605
INVAR-4, Run: 090, P, 0, 1, 0, 0, 1, 0, 1, 118, 17, 116, 0, 2, 39, 51, 243, 19, 16, 5, 19, 39, 59, 53, 359
INVAR-4, Run: 091, P, 0, 0, 0, 0, 1, 0, 1, 117, 0, 98, 0, 19, 39, 46, 830, 19, 15, 23, 19, 39, 68, 65, 928
INVAR-4, Run: 092, P, 0, 0, 0, 0, 1, 0, 1, 117, 6, 104, 0, 13, 39, 67, 569, 19, 15, 17, 19, 39, 65, 80, 673
INVAR-4, Run: 093, P, 0, 1, 0, 0, 1, 0, 1, 118, 13, 112, 0, 6, 39, 72, 315, 19, 15, 10, 19, 39, 61, 78, 427
INVAR-4, Run: 094, P, 0, 0, 0, 0, 1, 0, 1, 117, 12, 110, 0, 7, 39, 65, 412, 19, 16, 10, 19, 39, 62, 72, 522
INVAR-4, Run: 095, P, 0, 0, 0, 0, 1, 0, 1, 117, 12, 110, 0, 7, 39, 88, 502, 19, 16, 10, 19, 39, 62, 95, 612
INVAR-4, Run: 096, P, 0, 0, 0, 0, 1, 0, 1, 117, 18, 116, 0, 1, 39, 59, 599, 19, 16, 4, 19, 39, 59, 60, 715
INVAR-4, Run: 097, P, 0, 0, 0, 0, 1, 0, 1, 117, 6, 104, 0, 13, 39, 89, 544, 19, 16, 16, 19, 39, 65, 102, 648
INVAR-4, Run: 098, P, 0, 0, 0, 0, 1, 0, 1, 117, 12, 110, 0, 7, 39, 83, 582, 19, 13, 13, 19, 39, 62, 90, 692
INVAR-4, Run: 099, P, 0, 0, 0, 0, 1, 0, 1, 117, 6, 104, 0, 13, 39, 52, 422, 19, 16, 16, 19, 39, 65, 65, 526
INVAR-4, Run: 100, P, 0, 0, 0, 0, 1, 0, 1, 117, 10, 108, 0, 9, 39, 62, 329, 19, 12, 16, 19, 39, 63, 71, 437
INVAR-5, Run: 001, P, 0, 0, 0, 0, 1, 0, 1, 159, 1, 134, 0, 25, 53, 102, 521, 26, 9, 42, 26, 53, 92, 127, 655
INVAR-5, Run: 002, P, 0, 0, 0, 0, 1, 0, 1, 159, 21, 154, 0, 5, 53, 129, 596, 26, 21, 10, 26, 53, 82, 134, 750
INVAR-5, Run: 003, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 118, 667, 26, 22, 14, 26, 53, 84, 128, 817
INVAR-5, Run: 004, P, 0, 0, 0, 0, 1, 0, 1, 159, 7, 140, 0, 19, 53, 100, 810, 26, 19, 26, 26, 53, 89, 119, 950
INVAR-5, Run: 005, P, 0, 0, 0, 0, 1, 0, 1, 159, 17, 150, 0, 9, 53, 104, 540, 26, 22, 13, 26, 53, 84, 113, 690
INVAR-5, Run: 006, P, 0, 0, 0, 0, 1, 0, 1, 159, 17, 150, 0, 9, 53, 173, 777, 26, 20, 15, 26, 53, 84, 182, 927
INVAR-5, Run: 007, P, 0, 1, 0, 0, 1, 0, 1, 160, 20, 154, 0, 6, 53, 123, 506, 26, 21, 11, 26, 53, 82, 129, 660
INVAR-5, Run: 008, P, 0, 1, 0, 0, 1, 0, 1, 160, 4, 138, 0, 22, 53, 117, 861, 26, 18, 30, 26, 53, 90, 139, 999
INVAR-5, Run: 009, P, 0, 1, 0, 0, 1, 0, 1, 160, 8, 142, 0, 18, 53, 95, 577, 26, 21, 23, 26, 53, 88, 113, 719
INVAR-5, Run: 010, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 160, 898, 26, 24, 12, 26, 53, 84, 170, 1048
INVAR-5, Run: 011, P, 0, 0, 0, 0, 1, 0, 1, 159, 21, 154, 0, 5, 53, 102, 574, 26, 20, 11, 26, 53, 82, 107, 728
INVAR-5, Run: 012, P, 0, 0, 0, 0, 1, 0, 1, 159, 13, 146, 0, 13, 53, 127, 792, 26, 22, 17, 26, 53, 86, 140, 938
INVAR-5, Run: 013, P, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 166, 913, 26, 19, 18, 26, 53, 85, 177, 1061
INVAR-5, Run: 014, P, 0, 1, 0, 0, 1, 0, 1, 160, 10, 144, 0, 16, 53, 104, 630, 26, 20, 22, 26, 53, 87, 120, 774
INVAR-5, Run: 015, P, 0, 0, 0, 0, 1, 0, 1, 159, 21, 154, 0, 5, 53, 130, 950, 26, 21, 10, 26, 53, 82, 135, 1104
INVAR-5, Run: 016, P, 0, 0, 0, 0, 1, 0, 1, 159, 23, 156, 0, 3, 53, 105, 666, 26, 20, 9, 26, 53, 81, 108, 822
INVAR-5, Run: 017, P, 0, 1, 0, 0, 1, 0, 1, 160, 6, 140, 0, 20, 53, 64, 687, 26, 24, 22, 26, 53, 89, 84, 827
INVAR-5, Run: 018, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 176, 640, 26, 18, 18, 26, 53, 84, 186, 790
INVAR-5, Run: 019, P, 0, 1, 0, 0, 1, 0, 1, 160, 12, 146, 0, 14, 53, 142, 553, 26, 16, 24, 26, 53, 86, 156, 699
INVAR-5, Run: 020, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 163, 810, 26, 24, 12, 26, 53, 84, 173, 960
INVAR-5, Run: 021, P, 0, 1, 0, 0, 1, 0, 1, 160, 20, 154, 0, 6, 53, 130, 622, 26, 23, 9, 26, 53, 82, 136, 776
INVAR-5, Run: 022, P, 0, 0, 0, 0, 1, 0, 1, 159, 9, 142, 0, 17, 53, 86, 749, 26, 20, 23, 26, 53, 88, 103, 891
INVAR-5, Run: 023, P, 0, 1, 0, 0, 1, 0, 1, 160, 8, 142, 0, 18, 53, 103, 510, 26, 18, 26, 26, 53, 88, 121, 652
INVAR-5, Run: 024, P, 0, 0, 0, 0, 1, 0, 1, 159, 17, 150, 0, 9, 53, 129, 737, 26, 17, 18, 26, 53, 84, 138, 887
INVAR-5, Run: 025, P, 0, 0, 0, 0, 1, 0, 1, 159, 13, 146, 0, 13, 53, 198, 1276, 26, 20, 19, 26, 53, 86, 211, 1422
INVAR-5, Run: 026, P, 0, 0, 0, 0, 1, 0, 1, 159, 5, 138, 0, 21, 53, 90, 574, 26, 20, 27, 26, 53, 90, 111, 712
INVAR-5, Run: 027, P, 0, 0, 0, 0, 1, 0, 1, 159, 17, 150, 0, 9, 53, 113, 503, 26, 20, 15, 26, 53, 84, 122, 653
INVAR-5, Run: 028, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 182, 1087, 26, 22, 14, 26, 53, 84, 192, 1237
INVAR-5, Run: 029, P, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 144, 545, 26, 13, 24, 26, 53, 85, 155, 693
INVAR-5, Run: 030, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 60, 482, 26, 19, 17, 26, 53, 84, 70, 632
INVAR-5, Run: 031, P, 0, 0, 0, 0, 1, 0, 1, 159, 11, 144, 0, 15, 53, 158, 1288, 26, 21, 20, 26, 53, 87, 173, 1432
INVAR-5, Run: 032, P, 0, 1, 0, 0, 1, 0, 1, 160, 12, 146, 0, 14, 53, 139, 577, 26, 18, 22, 26, 53, 86, 153, 723
INVAR-5, Run: 033, P, 0, 1, 0, 0, 1, 0, 1, 160, 4, 138, 0, 22, 53, 110, 938, 26, 19, 29, 26, 53, 90, 132, 1076
INVAR-5, Run: 034, P, 0, 0, 0, 0, 1, 0, 1, 159, 1, 134, 0, 25, 53, 118, 786, 26, 22, 29, 26, 53, 92, 143, 920
INVAR-5, Run: 035, P, 0, 0, 0, 0, 1, 0, 1, 159, 21, 154, 0, 5, 53, 118, 827, 26, 18, 13, 26, 53, 82, 123, 981
INVAR-5, Run: 036, P, 0, 0, 0, 0, 1, 0, 1, 159, 7, 140, 0, 19, 53, 71, 916, 26, 22, 23, 26, 53, 89, 90, 1056
INVAR-5, Run: 037, P, 0, 1, 0, 0, 1, 0, 1, 160, 20, 154, 0, 6, 53, 119, 688, 26, 23, 9, 26, 53, 82, 125, 842
INVAR-5, Run: 038, P, 0, 1, 0, 0, 1, 0, 1, 160, 14, 148, 0, 12, 53, 163, 902, 26, 21, 17, 26, 53, 85, 175, 1050
INVAR-5, Run: 039, P, 0, 1, 0, 0, 1, 0, 1, 160, 18, 152, 0, 8, 53, 99, 732, 26, 18, 16, 26, 53, 83, 107, 884
INVAR-5, Run: 040, P, 0, 0, 0, 0, 1, 0, 1, 159, 13, 146, 0, 13, 53, 164, 862, 26, 19, 20, 26, 53, 86, 177, 1008
INVAR-5, Run: 041, P, 0, 1, 0, 0, 1, 0, 1, 160, 22, 156, 0, 4, 53, 101, 547, 26, 22, 8, 26, 53, 81, 105, 703
INVAR-5, Run: 042, P, 0, 1, 0, 0, 1, 0, 1, 160, 14, 148, 0, 12, 53, 189, 959, 26, 24, 14, 26, 53, 85, 201, 1107
INVAR-5, Run: 043, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 166, 953, 26, 19, 17, 26, 53, 84, 176, 1103
INVAR-5, Run: 044, P, 0, 1, 0, 0, 1, 0, 1, 160, 2, 136, 0, 24, 53, 85, 787, 26, 21, 29, 26, 53, 91, 109, 923
INVAR-5, Run: 045, P, 0, 0, 0, 0, 1, 0, 1, 159, 19, 152, 0, 7, 53, 121, 679, 26, 17, 16, 26, 53, 83, 128, 831
INVAR-5, Run: 046, P, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 134, 695, 26, 18, 19, 26, 53, 85, 145, 843
INVAR-5, Run: 047, P, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 121, 549, 26, 23, 14, 26, 53, 85, 132, 697
INVAR-5, Run: 048, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 186, 714, 26, 18, 18, 26, 53, 84, 196, 864
INVAR-5, Run: 049, P, 0, 0, 0, 0, 1, 0, 1, 159, 19, 152, 0, 7, 53, 74, 492, 26, 24, 9, 26, 53, 83, 81, 644
INVAR-5, Run: 050, P, 0, 1, 0, 0, 1, 0, 1, 160, 12, 146, 0, 14, 53, 117, 464, 26, 21, 19, 26, 53, 86, 131, 610
INVAR-5, Run: 051, P, 0, 1, 0, 0, 1, 0, 1, 160, 20, 154, 0, 6, 53, 189, 1108, 26, 19, 13, 26, 53, 82, 195, 1262
INVAR-5, Run: 052, P, 0, 1, 0, 0, 1, 0, 1, 160, 20, 154, 0, 6, 53, 98, 652, 26, 25, 7, 26, 53, 82, 104, 806
INVAR-5, Run: 053, P, 0, 1, 0, 0, 1, 0, 1, 160, 8, 142, 0, 18, 53, 190, 1340, 26, 23, 21, 26, 53, 88, 208, 1482
INVAR-5, Run: 054, P, 0, 1, 0, 0, 1, 0, 1, 160, 22, 156, 0, 4, 53, 73, 418, 26, 23, 7, 26, 53, 81, 77, 574
INVAR-5, Run: 055, P, 0, 0, 0, 0, 1, 0, 1, 159, 13, 146, 0, 13, 53, 129, 584, 26, 18, 21, 26, 53, 86, 142, 730
INVAR-5, Run: 056, P, 0, 1, 0, 0, 1, 0, 1, 160, 4, 138, 0, 22, 53, 108, 855, 26, 21, 27, 26, 53, 90, 130, 993
INVAR-5, Run: 057, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 171, 834, 26, 16, 20, 26, 53, 84, 181, 984
INVAR-5, Run: 058, P, 0, 1, 0, 0, 1, 0, 1, 160, 20, 154, 0, 6, 53, 211, 1411, 26, 17, 15, 26, 53, 82, 217, 1565
INVAR-5, Run: 059, P, 0, 0, 0, 0, 1, 0, 1, 159, 9, 142, 0, 17, 53, 119, 558, 26, 18, 25, 26, 53, 88, 136, 700
INVAR-5, Run: 060, P, 0, 0, 0, 0, 1, 0, 1, 159, 11, 144, 0, 15, 53, 133, 765, 26, 27, 14, 26, 53, 87, 148, 909
INVAR-5, Run: 061, P, 0, 0, 0, 0, 1, 0, 1, 159, 19, 152, 0, 7, 53, 95, 483, 26, 18, 15, 26, 53, 83, 102, 635
INVAR-5, Run: 062, P, 0, 0, 0, 0, 1, 0, 1, 159, 21, 154, 0, 5, 53, 89, 736, 26, 19, 12, 26, 53, 82, 94, 890
INVAR-5, Run: 063, P, 0, 1, 0, 0, 1, 0, 1, 160, 12, 146, 0, 14, 53, 81, 259, 26, 17, 23, 26, 53, 86, 95, 405
INVAR-5, Run: 064, P, 0, 0, 0, 0, 1, 0, 1, 159, 13, 146, 0, 13, 53, 125, 746, 26, 23, 16, 26, 53, 86, 138, 892
INVAR-5, Run: 065, P, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 138, 703, 26, 11, 26, 26, 53, 85, 149, 851
INVAR-5, Run: 066, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 115, 628, 26, 22, 14, 26, 53, 84, 125, 778
INVAR-5, Run: 067, P, 0, 1, 0, 0, 1, 0, 1, 160, 18, 152, 0, 8, 53, 140, 592, 26, 22, 12, 26, 53, 83, 148, 744
INVAR-5, Run: 068, P, 0, 0, 0, 0, 1, 0, 1, 159, 5, 138, 0, 21, 53, 133, 1085, 26, 23, 24, 26, 53, 90, 154, 1223
INVAR-5, Run: 069, P, 0, 0, 0, 0, 1, 0, 1, 159, 23, 156, 0, 3, 53, 94, 533, 26, 18, 11, 26, 53, 81, 97, 689
INVAR-5, Run: 070, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 199, 1322, 26, 19, 17, 26, 53, 84, 209, 1472
INVAR-5, Run: 071, P, 0, 1, 0, 0, 1, 0, 1, 160, 14, 148, 0, 12, 53, 146, 567, 26, 19, 19, 26, 53, 85, 158, 715
INVAR-5, Run: 072, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 157, 559, 26, 21, 15, 26, 53, 84, 167, 709
INVAR-5, Run: 073, P, 0, 1, 0, 0, 1, 0, 1, 160, 12, 146, 0, 14, 53, 138, 914, 26, 22, 18, 26, 53, 86, 152, 1060
INVAR-5, Run: 074, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 104, 612, 26, 17, 19, 26, 53, 84, 114, 762
INVAR-5, Run: 075, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 135, 910, 26, 20, 16, 26, 53, 84, 145, 1060
INVAR-5, Run: 076, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 179, 835, 26, 18, 18, 26, 53, 84, 189, 985
INVAR-5, Run: 077, P, 0, 1, 0, 0, 1, 0, 1, 160, 14, 148, 0, 12, 53, 91, 642, 26, 24, 14, 26, 53, 85, 103, 790
INVAR-5, Run: 078, P, 0, 1, 0, 0, 1, 0, 1, 160, 22, 156, 0, 4, 53, 136, 848, 26, 16, 14, 26, 53, 81, 140, 1004
INVAR-5, Run: 079, P, 0, 0, 0, 0, 1, 0, 1, 159, 1, 134, 0, 25, 53, 96, 609, 26, 20, 31, 26, 53, 92, 121, 743
INVAR-5, Run: 080, P, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 90, 611, 26, 19, 17, 26, 53, 84, 100, 761
INVAR-5, Run: 081, P, 0, 0, 0, 0, 1, 0, 1, 159, 21, 154, 0, 5, 53, 79, 570, 26, 19, 12, 26, 53, 82, 84, 724
INVAR-5, Run: 082, P, 0, 0, 0, 0, 1, 0, 1, 159, 13, 146, 0, 13, 53, 200, 1028, 26, 19, 20, 26, 53, 86, 213, 1174
INVAR-5, Run: 083, P, 0, 1, 0, 0, 1, 0, 1, 160, 22, 156, 0, 4, 53, 88, 387, 26, 18, 12, 26, 53, 81, 92, 543
INVAR-5, Run: 084, P, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 137, 708, 26, 19, 18, 26, 53, 85, 148, 856
INVAR-5, Run: 085, P, 0, 0, 0, 0, 1, 0, 1, 159, 3, 136, 0, 23, 53, 103, 483, 26, 14, 35, 26, 53, 91, 126, 619
INVAR-5, Run: 086, P, 0, 0, 0, 0, 1, 0, 1, 159, 17, 150, 0, 9, 53, 172, 969, 26, 21, 14, 26, 53, 84, 181, 1119
INVAR-5, Run: 087, P, 0, 0, 0, 0, 1, 0, 1, 159, 17, 150, 0, 9, 53, 171, 950, 26, 20, 15, 26, 53, 84, 180, 1100
INVAR-5, Run: 088, P, 0, 1, 0, 0, 1, 0, 1, 160, 14, 148, 0, 12, 53, 130, 683, 26, 19, 19, 26, 53, 85, 142, 831
INVAR-5, Run: 089, P, 0, 1, 0, 0, 1, 0, 1, 160, 0, 134, 0, 26, 53, 60, 320, 26, 20, 32, 26, 53, 92, 86, 454
INVAR-5, Run: 090, P, 0, 1, 0, 0, 1, 0, 1, 160, 22, 156, 0, 4, 53, 101, 593, 26, 19, 11, 26, 53, 81, 105, 749
INVAR-5, Run: 091, P, 0, 1, 0, 0, 1, 0, 1, 160, 24, 158, 0, 2, 53, 106, 728, 26, 18, 10, 26, 53, 80, 108, 886
INVAR-5, Run: 092, P, 0, 1, 0, 0, 1, 0, 1, 160, 20, 154, 0, 6, 53, 153, 923, 26, 18, 14, 26, 53, 82, 159, 1077
INVAR-5, Run: 093, P, 0, 1, 0, 0, 1, 0, 1, 160, 6, 140, 0, 20, 53, 92, 764, 26, 21, 25, 26, 53, 89, 112, 904
INVAR-5, Run: 094, P, 0, 1, 0, 0, 1, 0, 1, 160, 10, 144, 0, 16, 53, 179, 905, 26, 25, 17, 26, 53, 87, 195, 1049
INVAR-5, Run: 095, P, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 137, 582, 26, 25, 12, 26, 53, 85, 148, 730
INVAR-5, Run: 096, P, 0, 1, 0, 0, 1, 0, 1, 160, 14, 148, 0, 12, 53, 139, 717, 26, 18, 20, 26, 53, 85, 151, 865
INVAR-5, Run: 097, P, 0, 0, 0, 0, 1, 0, 1, 159, 5, 138, 0, 21, 53, 98, 727, 26, 17, 30, 26, 53, 90, 119, 865
INVAR-5, Run: 098, P, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 104, 732, 26, 18, 19, 26, 53, 85, 115, 880
INVAR-5, Run: 099, P, 0, 1, 0, 0, 1, 0, 1, 160, 2, 136, 0, 24, 53, 75, 587, 26, 22, 28, 26, 53, 91, 99, 723
INVAR-5, Run: 100, P, 0, 1, 0, 0, 1, 0, 1, 160, 10, 144, 0, 16, 53, 156, 1067, 26, 23, 19, 26, 53, 87, 172, 1211
INVAR-6, Run: 001, P, 0, 0, 0, 0, 1, 0, 1, 525, 70, 508, 0, 17, 175, 783, 4249, 87, 65, 39, 87, 175, 271, 800, 4757
INVAR-6, Run: 002, P, 0, 0, 0, 0, 1, 0, 1, 525, 56, 494, 0, 31, 175, 1315, 6759, 87, 70, 48, 87, 175, 278, 1346, 7253
INVAR-6, Run: 003, P, 0, 1, 0, 0, 1, 0, 1, 526, 53, 492, 0, 34, 175, 989, 5189, 87, 70, 51, 87, 175, 279, 1023, 5681
INVAR-6, Run: 004, P, 0, 1, 0, 0, 1, 0, 1, 526, 69, 508, 0, 18, 175, 899, 4923, 87, 71, 34, 87, 175, 271, 917, 5431
INVAR-6, Run: 005, P, 0, 1, 0, 0, 1, 0, 1, 526, 3, 442, 0, 84, 175, 812, 4827, 87, 62, 109, 87, 175, 304, 896, 5269
INVAR-6, Run: 006, P, 0, 1, 0, 0, 1, 0, 1, 526, 37, 476, 0, 50, 175, 739, 4892, 87, 65, 72, 87, 175, 287, 789, 5368
INVAR-6, Run: 007, P, 0, 0, 0, 0, 1, 0, 1, 525, 78, 516, 0, 9, 175, 580, 3906, 87, 65, 31, 87, 175, 267, 589, 4422
INVAR-6, Run: 008, P, 0, 1, 0, 0, 1, 0, 1, 526, 17, 456, 0, 70, 175, 921, 4766, 87, 64, 93, 87, 175, 297, 991, 5222
INVAR-6, Run: 009, P, 0, 1, 0, 0, 1, 0, 1, 526, 57, 496, 0, 30, 175, 767, 4338, 87, 59, 58, 87, 175, 277, 797, 4834
INVAR-6, Run: 010, P, 0, 0, 0, 0, 1, 0, 1, 525, 50, 488, 0, 37, 175, 1291, 6240, 87, 60, 64, 87, 175, 281, 1328, 6728
INVAR-6, Run: 011, P, 0, 0, 0, 0, 1, 0, 1, 525, 64, 502, 0, 23, 175, 965, 4833, 87, 61, 49, 87, 175, 274, 988, 5335
INVAR-6, Run: 012, P, 0, 1, 0, 0, 1, 0, 1, 526, 53, 492, 0, 34, 175, 1057, 5897, 87, 66, 55, 87, 175, 279, 1091, 6389
INVAR-6, Run: 013, P, 0, 0, 0, 0, 1, 0, 1, 525, 40, 478, 0, 47, 175, 852, 4630, 87, 52, 82, 87, 175, 286, 899, 5108
INVAR-6, Run: 014, P, 0, 1, 0, 0, 1, 0, 1, 526, 27, 466, 0, 60, 175, 844, 4537, 87, 64, 83, 87, 175, 292, 904, 5003
INVAR-6, Run: 015, P, 0, 1, 0, 0, 1, 0, 1, 526, 61, 500, 0, 26, 175, 922, 3916, 87, 52, 61, 87, 175, 275, 948, 4416
INVAR-6, Run: 016, P, 0, 1, 0, 0, 1, 0, 1, 526, 37, 476, 0, 50, 175, 1109, 4066, 87, 73, 64, 87, 175, 287, 1159, 4542
INVAR-6, Run: 017, P, 0, 1, 0, 0, 1, 0, 1, 526, 3, 442, 0, 84, 175, 625, 3347, 87, 63, 108, 87, 175, 304, 709, 3789
INVAR-6, Run: 018, P, 0, 0, 0, 0, 1, 0, 1, 525, 44, 482, 0, 43, 175, 807, 4361, 87, 65, 65, 87, 175, 284, 850, 4843
INVAR-6, Run: 019, P, 0, 0, 0, 0, 1, 0, 1, 525, 28, 466, 0, 59, 175, 680, 4653, 87, 63, 83, 87, 175, 292, 739, 5119
INVAR-6, Run: 020, P, 0, 1, 0, 0, 1, 0, 1, 526, 21, 460, 0, 66, 175, 741, 4306, 87, 57, 96, 87, 175, 295, 807, 4766
INVAR-6, Run: 021, P, 0, 1, 0, 0, 1, 0, 1, 526, 75, 514, 0, 12, 175, 678, 3943, 87, 68, 31, 87, 175, 268, 690, 4457
INVAR-6, Run: 022, P, 0, 1, 0, 0, 1, 0, 1, 526, 63, 502, 0, 24, 175, 1082, 4771, 87, 66, 45, 87, 175, 274, 1106, 5273
INVAR-6, Run: 023, P, 0, 0, 0, 0, 1, 0, 1, 525, 24, 462, 0, 63, 175, 766, 3596, 87, 59, 91, 87, 175, 294, 829, 4058
INVAR-6, Run: 024, P, 0, 1, 0, 0, 1, 0, 1, 526, 53, 492, 0, 34, 175, 925, 3420, 87, 53, 68, 87, 175, 279, 959, 3912
INVAR-6, Run: 025, P, 0, 1, 0, 0, 1, 0, 1, 526, 45, 484, 0, 42, 175, 1034, 4503, 87, 59, 70, 87, 175, 283, 1076, 4987
INVAR-6, Run: 026, P, 0, 0, 0, 0, 1, 0, 1, 525, 64, 502, 0, 23, 175, 805, 3967, 87, 58, 52, 87, 175, 274, 828, 4469
INVAR-6, Run: 027, P, 0, 0, 0, 0, 1, 0, 1, 525, 42, 480, 0, 45, 175, 1706, 7872, 87, 71, 61, 87, 175, 285, 1751, 8352
INVAR-6, Run: 028, P, 0, 0, 0, 0, 1, 0, 1, 525, 64, 502, 0, 23, 175, 1110, 5189, 87, 61, 49, 87, 175, 274, 1133, 5691
INVAR-6, Run: 029, P, 0, 1, 0, 0, 1, 0, 1, 526, 5, 444, 0, 82, 175, 901, 5626, 87, 64, 105, 87, 175, 303, 983, 6070
INVAR-6, Run: 030, P, 0, 1, 0, 0, 1, 0, 1, 526, 13, 452, 0, 74, 175, 658, 3240, 87, 58, 103, 87, 175, 299, 732, 3692
INVAR-6, Run: 031, P, 0, 1, 0, 0, 1, 0, 1, 526, 63, 502, 0, 24, 175, 895, 5339, 87, 67, 44, 87, 175, 274, 919, 5841
INVAR-6, Run: 032, P, 0, 1, 0, 0, 1, 0, 1, 526, 41, 480, 0, 46, 175, 935, 5335, 87, 53, 80, 87, 175, 285, 981, 5815
INVAR-6, Run: 033, P, 0, 1, 0, 0, 1, 0, 1, 526, 67, 506, 0, 20, 175, 820, 4195, 87, 60, 47, 87, 175, 272, 840, 4701
INVAR-6, Run: 034, P, 0, 1, 0, 0, 1, 0, 1, 526, 45, 484, 0, 42, 175, 893, 3928, 87, 55, 74, 87, 175, 283, 935, 4412
INVAR-6, Run: 035, P, 0, 0, 0, 0, 1, 0, 1, 525, 38, 476, 0, 49, 175, 1032, 5630, 87, 57, 79, 87, 175, 287, 1081, 6106
INVAR-6, Run: 036, P, 0, 0, 0, 0, 1, 0, 1, 525, 48, 486, 0, 39, 175, 726, 2722, 87, 59, 67, 87, 175, 282, 765, 3208
INVAR-6, Run: 037, P, 0, 0, 0, 0, 1, 0, 1, 525, 50, 488, 0, 37, 175, 1084, 4869, 87, 64, 60, 87, 175, 281, 1121, 5357
INVAR-6, Run: 038, P, 0, 0, 0, 0, 1, 0, 1, 525, 62, 500, 0, 25, 175, 1144, 6749, 87, 64, 48, 87, 175, 275, 1169, 7249
INVAR-6, Run: 039, P, 0, 0, 0, 0, 1, 0, 1, 525, 70, 508, 0, 17, 175, 911, 4721, 87, 55, 49, 87, 175, 271, 928, 5229
INVAR-6, Run: 040, P, 0, 0, 0, 0, 1, 0, 1, 525, 28, 466, 0, 59, 175, 827, 4000, 87, 70, 76, 87, 175, 292, 886, 4466
INVAR-6, Run: 041, P, 0, 1, 0, 0, 1, 0, 1, 526, 71, 510, 0, 16, 175, 762, 4951, 87, 62, 41, 87, 175, 270, 778, 5461
INVAR-6, Run: 042, P, 0, 1, 0, 0, 1, 0, 1, 526, 63, 502, 0, 24, 175, 1156, 5493, 87, 73, 38, 87, 175, 274, 1180, 5995
INVAR-6, Run: 043, P, 0, 0, 0, 0, 1, 0, 1, 525, 36, 474, 0, 51, 175, 930, 3578, 87, 63, 75, 87, 175, 288, 981, 4052
INVAR-6, Run: 044, P, 0, 1, 0, 0, 1, 0, 1, 526, 11, 450, 0, 76, 175, 555, 3637, 87, 55, 108, 87, 175, 300, 631, 4087
INVAR-6, Run: 045, P, 0, 0, 0, 0, 1, 0, 1, 525, 44, 482, 0, 43, 175, 1491, 6615, 87, 74, 56, 87, 175, 284, 1534, 7097
INVAR-6, Run: 046, P, 0, 0, 0, 0, 1, 0, 1, 525, 76, 514, 0, 11, 175, 631, 3296, 87, 61, 37, 87, 175, 268, 642, 3810
INVAR-6, Run: 047, P, 0, 1, 0, 0, 1, 0, 1, 526, 71, 510, 0, 16, 175, 838, 3863, 87, 65, 38, 87, 175, 270, 854, 4373
