Input Number, Run_Number, Result@ 100, CO, PE, B, X1, H, M, PO, CE, Y, D, A
INVAR-2, Run: 090, F, 5, 0, 1, 0, 0, 0, 0, 3, 25, 25, 130
INVAR-2, Run: 091, F, 71, 0, 1, 0, 0, 0, 0, 0, 86, 28, 68
INVAR-2, Run: 092, F, 0, 1, 1, 0, 0, 0, 0, 28, 41, 0, 143
INVAR-2, Run: 093, F, 114, 0, 0, 0, 0, 0, 0, 0, 130, 28, 22
INVAR-2, Run: 094, F, 83, 0, 1, 0, 0, 0, 0, 0, 102, 28, 48
INVAR-2, Run: 095, F, 41, 0, 1, 0, 0, 0, 0, 0, 58, 28, 94
INVAR-2, Run: 096, F, 86, 0, 0, 0, 0, 0, 0, 1, 103, 27, 50
INVAR-2, Run: 097, F, 66, 0, 0, 0, 0, 0, 0, 0, 82, 28, 70
INVAR-2, Run: 098, F, 55, 0, 1, 0, 0, 0, 0, 0, 70, 28, 84
INVAR-2, Run: 099, F, 47, 0, 1, 0, 0, 0, 0, 0, 62, 28, 92
INVAR-2, Run: 100, F, 49, 0, 0, 0, 0, 0, 0, 0, 61, 28, 95
INVAR-3, Run: 001, F, 64, 0, 1, 0, 0, 0, 0, 1, 98, 81, 363
INVAR-3, Run: 002, F, 0, 1, 1, 0, 0, 0, 0, 82, 125, 0, 407
INVAR-3, Run: 003, F, 291, 0, 0, 0, 0, 0, 0, 1, 336, 81, 113
INVAR-3, Run: 004, F, 280, 0, 0, 0, 0, 0, 0, 0, 326, 82, 120
INVAR-3, Run: 005, F, 291, 0, 0, 0, 0, 0, 0, 0, 331, 82, 121
INVAR-3, Run: 006, F, 341, 0, 1, 0, 0, 0, 0, 0, 376, 82, 82
INVAR-3, Run: 007, F, 256, 0, 1, 0, 0, 0, 0, 0, 297, 82, 155
INVAR-3, Run: 008, F, 115, 0, 0, 0, 0, 0, 0, 0, 155, 82, 297
INVAR-3, Run: 009, F, 58, 0, 0, 0, 0, 0, 0, 0, 90, 82, 370
INVAR-3, Run: 010, F, 217, 0, 0, 0, 0, 0, 0, 1, 258, 81, 195
INVAR-3, Run: 011, F, 212, 0, 0, 0, 0, 0, 0, 0, 250, 82, 204
INVAR-3, Run: 012, F, 346, 0, 1, 0, 0, 0, 0, 0, 391, 82, 57
INVAR-3, Run: 013, F, 298, 0, 1, 0, 0, 0, 0, 0, 337, 82, 117
INVAR-3, Run: 014, F, 39, 0, 0, 0, 0, 0, 0, 5, 84, 77, 373
INVAR-3, Run: 015, F, 84, 0, 0, 0, 0, 0, 0, 0, 134, 82, 308
INVAR-3, Run: 016, F, 83, 0, 1, 0, 0, 0, 0, 1, 121, 81, 336
INVAR-3, Run: 017, F, 67, 0, 1, 0, 0, 0, 0, 1, 107, 81, 348
INVAR-3, Run: 018, F, 0, 1, 1, 0, 0, 0, 0, 82, 127, 0, 403
INVAR-3, Run: 019, F, 347, 0, 1, 0, 0, 0, 0, 0, 382, 82, 76
INVAR-3, Run: 020, F, 132, 0, 0, 0, 0, 0, 0, 0, 172, 82, 280
INVAR-3, Run: 021, F, 181, 0, 1, 0, 0, 0, 0, 0, 226, 82, 222
INVAR-3, Run: 022, F, 95, 0, 1, 0, 0, 0, 0, 1, 131, 81, 328
INVAR-3, Run: 023, F, 62, 0, 0, 0, 0, 0, 0, 1, 103, 81, 350
INVAR-3, Run: 024, F, 242, 0, 1, 0, 0, 0, 0, 0, 281, 82, 173
INVAR-3, Run: 025, F, 96, 0, 0, 0, 0, 0, 0, 1, 137, 81, 316
INVAR-3, Run: 026, F, 318, 0, 1, 0, 0, 0, 0, 0, 359, 82, 93
INVAR-3, Run: 027, F, 84, 0, 0, 0, 0, 0, 0, 0, 126, 82, 324
INVAR-3, Run: 028, F, 60, 0, 1, 0, 0, 0, 0, 0, 103, 82, 347
INVAR-3, Run: 029, F, 139, 0, 1, 0, 0, 0, 0, 1, 177, 81, 280
INVAR-3, Run: 030, F, 54, 0, 1, 0, 0, 0, 0, 1, 88, 81, 373
INVAR-3, Run: 031, F, 97, 0, 1, 0, 0, 0, 0, 0, 136, 82, 318
INVAR-3, Run: 032, F, 117, 0, 1, 0, 0, 0, 0, 0, 160, 82, 290
INVAR-3, Run: 033, F, 78, 0, 1, 0, 0, 0, 0, 0, 125, 82, 321
INVAR-3, Run: 034, F, 135, 0, 0, 0, 0, 0, 0, 0, 175, 82, 277
INVAR-3, Run: 035, F, 175, 0, 0, 0, 0, 0, 0, 0, 213, 82, 241
INVAR-3, Run: 036, F, 9, 0, 1, 0, 0, 0, 0, 3, 57, 79, 394
INVAR-3, Run: 037, F, 193, 0, 0, 0, 0, 0, 0, 0, 237, 82, 211
INVAR-3, Run: 038, F, 104, 0, 1, 0, 0, 0, 0, 0, 145, 82, 307
INVAR-3, Run: 039, F, 0, 1, 0, 0, 0, 0, 0, 82, 122, 0, 412
INVAR-3, Run: 040, F, 262, 0, 0, 0, 0, 0, 0, 0, 308, 82, 138
INVAR-3, Run: 041, F, 254, 0, 0, 0, 0, 0, 0, 0, 292, 82, 162
INVAR-3, Run: 042, F, 0, 1, 0, 0, 0, 0, 0, 82, 122, 0, 412
INVAR-3, Run: 043, F, 339, 0, 1, 0, 0, 0, 0, 0, 380, 82, 72
INVAR-3, Run: 044, F, 0, 1, 1, 0, 0, 0, 0, 82, 123, 0, 411
INVAR-3, Run: 045, F, 123, 0, 0, 0, 0, 0, 0, 0, 163, 82, 289
INVAR-3, Run: 046, F, 85, 0, 1, 0, 0, 0, 0, 1, 125, 81, 330
INVAR-3, Run: 047, F, 283, 0, 1, 0, 0, 0, 0, 0, 332, 82, 112
INVAR-3, Run: 048, F, 300, 0, 1, 0, 0, 0, 0, 0, 343, 82, 107
INVAR-3, Run: 049, F, 299, 0, 0, 0, 0, 0, 0, 0, 339, 82, 113
INVAR-3, Run: 050, F, 0, 1, 1, 0, 0, 0, 0, 82, 117, 0, 423
INVAR-3, Run: 051, F, 302, 0, 1, 0, 0, 0, 0, 0, 337, 82, 121
INVAR-3, Run: 052, F, 100, 0, 1, 0, 0, 0, 0, 0, 135, 82, 323
INVAR-3, Run: 053, F, 173, 0, 0, 0, 0, 0, 0, 0, 213, 82, 239
INVAR-3, Run: 054, F, 0, 1, 1, 0, 0, 0, 0, 82, 123, 0, 411
INVAR-3, Run: 055, F, 36, 0, 1, 0, 0, 0, 0, 0, 77, 82, 375
INVAR-3, Run: 056, F, 215, 0, 1, 0, 0, 0, 0, 0, 254, 82, 200
INVAR-3, Run: 057, F, 264, 0, 0, 0, 0, 0, 0, 0, 304, 82, 148
INVAR-3, Run: 058, F, 140, 0, 0, 0, 0, 0, 0, 0, 178, 82, 276
INVAR-3, Run: 059, F, 184, 0, 0, 0, 0, 0, 0, 1, 221, 81, 236
INVAR-3, Run: 060, F, 180, 0, 0, 0, 0, 0, 0, 0, 216, 82, 240
INVAR-3, Run: 061, F, 294, 0, 0, 0, 0, 0, 0, 0, 334, 82, 118
INVAR-3, Run: 062, F, 123, 0, 1, 0, 0, 0, 0, 1, 165, 81, 288
INVAR-3, Run: 063, F, 4, 0, 1, 0, 0, 0, 0, 8, 47, 74, 419
INVAR-3, Run: 064, F, 256, 0, 0, 0, 0, 0, 0, 0, 294, 82, 160
INVAR-3, Run: 065, F, 24, 0, 1, 0, 0, 0, 0, 1, 64, 81, 391
INVAR-3, Run: 066, F, 12, 0, 0, 0, 0, 0, 0, 3, 61, 79, 388
INVAR-3, Run: 067, F, 181, 0, 0, 0, 0, 0, 0, 0, 225, 82, 223
INVAR-3, Run: 068, F, 122, 0, 0, 0, 0, 0, 0, 1, 165, 81, 286
INVAR-3, Run: 069, F, 126, 0, 0, 0, 0, 0, 0, 1, 171, 81, 278
INVAR-3, Run: 070, F, 2, 0, 1, 0, 0, 0, 0, 5, 48, 77, 409
INVAR-3, Run: 071, F, 217, 0, 1, 0, 0, 0, 0, 0, 256, 82, 198
INVAR-3, Run: 072, F, 320, 0, 0, 0, 0, 0, 0, 0, 362, 82, 88
INVAR-3, Run: 073, F, 316, 0, 0, 0, 0, 0, 0, 0, 352, 82, 104
INVAR-3, Run: 074, F, 46, 0, 1, 0, 0, 0, 0, 0, 85, 82, 369
INVAR-3, Run: 075, F, 186, 0, 0, 0, 0, 0, 0, 0, 228, 82, 222
INVAR-3, Run: 076, F, 16, 0, 1, 0, 0, 0, 0, 2, 55, 80, 403
INVAR-3, Run: 077, F, 236, 0, 0, 0, 0, 0, 0, 0, 276, 82, 176
INVAR-3, Run: 078, F, 137, 0, 1, 0, 0, 0, 0, 1, 181, 81, 270
INVAR-3, Run: 079, F, 0, 1, 0, 0, 0, 0, 0, 82, 118, 0, 420
INVAR-3, Run: 080, F, 359, 0, 0, 0, 0, 0, 0, 0, 403, 82, 45
INVAR-3, Run: 081, F, 119, 0, 0, 0, 0, 0, 0, 2, 163, 80, 289
INVAR-3, Run: 082, F, 184, 0, 0, 0, 0, 0, 0, 0, 228, 82, 220
INVAR-3, Run: 083, F, 27, 0, 0, 0, 0, 0, 0, 2, 69, 80, 385
INVAR-3, Run: 084, F, 238, 0, 0, 0, 0, 0, 0, 0, 278, 82, 174
INVAR-3, Run: 085, F, 0, 1, 1, 0, 0, 0, 0, 82, 125, 0, 407
INVAR-3, Run: 086, F, 105, 0, 0, 0, 0, 0, 0, 0, 145, 82, 307
INVAR-3, Run: 087, F, 5, 0, 0, 0, 0, 0, 0, 6, 47, 76, 415
INVAR-3, Run: 088, F, 395, 0, 1, 0, 0, 0, 0, 0, 430, 82, 28
INVAR-3, Run: 089, F, 22, 0, 1, 0, 0, 0, 0, 5, 64, 77, 397
INVAR-3, Run: 090, F, 112, 0, 0, 0, 0, 0, 0, 0, 152, 82, 300
INVAR-3, Run: 091, F, 258, 0, 0, 0, 0, 0, 0, 0, 306, 82, 138
INVAR-3, Run: 092, F, 128, 0, 0, 0, 0, 0, 0, 0, 168, 82, 284
INVAR-3, Run: 093, F, 0, 1, 0, 0, 0, 0, 0, 82, 124, 0, 408
INVAR-3, Run: 094, F, 0, 1, 1, 0, 0, 0, 0, 82, 119, 0, 419
INVAR-3, Run: 095, F, 36, 0, 1, 0, 0, 0, 0, 2, 77, 80, 379
INVAR-3, Run: 096, F, 24, 0, 0, 0, 0, 0, 0, 0, 62, 82, 392
INVAR-3, Run: 097, F, 269, 0, 0, 0, 0, 0, 0, 0, 309, 82, 143
INVAR-3, Run: 098, F, 160, 0, 1, 0, 0, 0, 0, 0, 201, 82, 251
INVAR-3, Run: 099, F, 20, 0, 1, 0, 0, 0, 0, 2, 63, 80, 391
INVAR-3, Run: 100, F, 0, 1, 1, 0, 0, 0, 0, 82, 119, 0, 419
INVAR-4, Run: 001, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 002, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 003, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 004, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 005, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 006, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 007, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 008, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 009, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 010, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 011, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 012, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 013, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 014, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 015, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 016, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 017, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 018, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 019, F, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0
INVAR-4, Run: 020, F, 90, 0, 1, 0, 1, 0, 1, 0, 104, 19, 0
INVAR-4, Run: 021, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 022, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 023, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 024, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 025, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 026, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 027, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 028, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 029, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 030, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 031, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 032, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 033, F, 106, 0, 1, 0, 1, 0, 1, 0, 112, 19, 0
INVAR-4, Run: 034, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 035, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 036, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 037, F, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0
INVAR-4, Run: 038, F, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0
INVAR-4, Run: 039, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 040, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 041, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 042, F, 106, 0, 1, 0, 1, 0, 1, 0, 112, 19, 0
INVAR-4, Run: 043, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 044, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 045, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 046, F, 107, 0, 0, 0, 1, 0, 1, 0, 112, 19, 0
INVAR-4, Run: 047, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 048, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 049, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 050, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 051, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 052, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 053, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 054, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 055, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 056, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 057, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 058, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 059, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 060, F, 106, 0, 1, 0, 1, 0, 1, 0, 112, 19, 0
INVAR-4, Run: 061, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 062, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 063, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 064, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 065, F, 90, 0, 1, 0, 1, 0, 1, 0, 104, 19, 0
INVAR-4, Run: 066, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 067, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 068, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 069, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 070, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 071, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 072, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 073, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 074, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 075, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 076, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 077, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 078, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 079, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 080, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 081, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 082, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 083, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 084, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 085, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 086, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 087, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 088, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 089, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 090, F, 106, 0, 1, 0, 1, 0, 1, 0, 112, 19, 0
INVAR-4, Run: 091, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 092, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 093, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 094, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 095, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 096, F, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0
INVAR-4, Run: 097, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 098, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 099, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 100, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-5, Run: 001, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0
INVAR-5, Run: 002, F, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0
INVAR-5, Run: 003, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 004, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 005, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 006, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 007, F, 124, 0, 1, 0, 1, 0, 1, 0, 142, 26, 0
INVAR-5, Run: 008, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 009, F, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 010, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 011, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 012, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 013, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 014, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 015, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 016, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 017, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 018, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 019, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 020, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 021, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 022, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 023, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0
INVAR-5, Run: 024, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 025, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 026, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 027, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 028, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0
INVAR-5, Run: 029, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 030, F, 144, 0, 1, 0, 1, 0, 1, 0, 152, 26, 0
INVAR-5, Run: 031, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 032, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 033, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 034, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 035, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 036, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 037, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 038, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 039, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 040, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 041, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 042, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 043, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 044, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 045, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 046, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 047, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 048, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 049, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 050, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 051, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 052, F, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0
INVAR-5, Run: 053, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 054, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 055, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 056, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 057, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 058, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 059, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 060, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 061, F, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0
INVAR-5, Run: 062, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 063, F, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 064, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 065, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 066, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 067, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 068, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 069, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 070, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 071, F, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0
INVAR-5, Run: 072, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 073, F, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 074, F, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 075, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 076, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 077, F, 124, 0, 1, 0, 1, 0, 1, 0, 142, 26, 0
INVAR-5, Run: 078, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 079, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
