Input Number, Run_Number, Result@ 100, PE, Y, M, X1, H, PO, CE, D, CO, A, B
2, Run: 029, P, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
2, Run: 030, P, 1, 0, 0, 0, 0, 0, 28, 0, 14, 280, 0
2, Run: 031, P, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
2, Run: 032, P, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1
2, Run: 033, P, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1
2, Run: 034, P, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1
2, Run: 035, P, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
2, Run: 036, P, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
2, Run: 037, P, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0
2, Run: 038, P, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1
2, Run: 039, P, 1, 0, 0, 0, 0, 0, 28, 0, 13, 279, 1
2, Run: 040, P, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1
2, Run: 041, P, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1
2, Run: 042, P, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
2, Run: 043, P, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1
2, Run: 044, P, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
2, Run: 045, P, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
2, Run: 046, P, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
2, Run: 047, P, 1, 0, 0, 0, 0, 0, 28, 0, 13, 279, 1
2, Run: 048, P, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1
2, Run: 049, P, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
2, Run: 050, P, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0
2, Run: 051, P, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1
2, Run: 052, P, 1, 0, 0, 0, 0, 0, 28, 0, 21, 295, 1
2, Run: 053, P, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
2, Run: 054, P, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1
2, Run: 055, P, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1
2, Run: 056, P, 1, 0, 0, 0, 0, 0, 28, 0, 2, 256, 0
2, Run: 057, P, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1
2, Run: 058, P, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1
2, Run: 059, P, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0
2, Run: 060, P, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1
2, Run: 061, P, 1, 0, 0, 0, 0, 0, 28, 0, 2, 256, 0
2, Run: 062, P, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
2, Run: 063, P, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
2, Run: 064, P, 1, 0, 0, 0, 0, 0, 28, 0, 22, 296, 0
2, Run: 065, P, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1
2, Run: 066, P, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
2, Run: 067, P, 1, 0, 0, 0, 0, 0, 28, 0, 24, 300, 0
2, Run: 068, P, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
2, Run: 069, P, 1, 0, 0, 0, 0, 0, 28, 0, 19, 291, 1
2, Run: 070, P, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1
2, Run: 071, P, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1
2, Run: 072, P, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1
2, Run: 073, P, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1
2, Run: 074, P, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0
2, Run: 075, P, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0
2, Run: 076, P, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0
2, Run: 077, P, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1
2, Run: 078, P, 1, 0, 0, 0, 0, 0, 28, 0, 13, 279, 1
2, Run: 079, P, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
2, Run: 080, P, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
2, Run: 081, P, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1
2, Run: 082, P, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0
2, Run: 083, P, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
