Input Number, Run_Number, Result@ 100, X1, X2, U, Reaction1, Reaction3, Reaction4
INVAR-80, Run: 082, P, 0, 140, 0, 95, 195, 100
INVAR-80, Run: 083, P, 0, 140, 0, 109, 209, 100
INVAR-80, Run: 084, P, 0, 140, 0, 109, 209, 100
INVAR-80, Run: 085, P, 0, 140, 0, 125, 225, 100
INVAR-80, Run: 086, P, 0, 140, 0, 91, 191, 100
INVAR-80, Run: 087, P, 0, 140, 0, 88, 188, 100
INVAR-80, Run: 088, P, 0, 140, 0, 116, 216, 100
INVAR-80, Run: 089, P, 0, 140, 0, 87, 187, 100
INVAR-80, Run: 090, P, 0, 140, 0, 110, 210, 100
INVAR-80, Run: 091, P, 0, 140, 0, 96, 196, 100
INVAR-80, Run: 092, P, 0, 140, 0, 86, 186, 100
INVAR-80, Run: 093, P, 0, 140, 0, 103, 203, 100
INVAR-80, Run: 094, P, 0, 140, 0, 106, 206, 100
INVAR-80, Run: 095, P, 0, 140, 0, 85, 185, 100
INVAR-80, Run: 096, P, 0, 140, 0, 99, 199, 100
INVAR-80, Run: 097, P, 0, 140, 0, 110, 210, 100
INVAR-80, Run: 098, P, 0, 140, 0, 107, 207, 100
INVAR-80, Run: 099, P, 0, 140, 0, 113, 213, 100
INVAR-80, Run: 100, P, 0, 140, 0, 99, 199, 100
INVAR-81, Run: 001, P, 0, 316, 0, 176, 376, 200
INVAR-81, Run: 002, P, 0, 316, 0, 195, 395, 200
INVAR-81, Run: 003, P, 0, 316, 0, 204, 404, 200
INVAR-81, Run: 004, P, 0, 316, 0, 226, 426, 200
INVAR-81, Run: 005, P, 0, 316, 0, 197, 397, 200
INVAR-81, Run: 006, P, 0, 316, 0, 221, 421, 200
INVAR-81, Run: 007, P, 0, 316, 0, 219, 419, 200
INVAR-81, Run: 008, P, 0, 316, 0, 208, 408, 200
INVAR-81, Run: 009, P, 0, 316, 0, 188, 388, 200
INVAR-81, Run: 010, P, 0, 316, 0, 202, 402, 200
INVAR-81, Run: 011, P, 0, 316, 0, 227, 427, 200
INVAR-81, Run: 012, P, 0, 316, 0, 186, 386, 200
INVAR-81, Run: 013, P, 0, 316, 0, 205, 405, 200
INVAR-81, Run: 014, P, 0, 316, 0, 236, 436, 200
INVAR-81, Run: 015, P, 0, 316, 0, 218, 418, 200
INVAR-81, Run: 016, P, 0, 316, 0, 200, 400, 200
INVAR-81, Run: 017, P, 0, 316, 0, 213, 413, 200
INVAR-81, Run: 018, P, 0, 316, 0, 178, 378, 200
INVAR-81, Run: 019, P, 0, 316, 0, 188, 388, 200
INVAR-81, Run: 020, P, 0, 316, 0, 200, 400, 200
INVAR-81, Run: 021, P, 0, 316, 0, 182, 382, 200
INVAR-81, Run: 022, P, 0, 316, 0, 197, 397, 200
INVAR-81, Run: 023, P, 0, 316, 0, 226, 426, 200
INVAR-81, Run: 024, P, 0, 316, 0, 193, 393, 200
INVAR-81, Run: 025, P, 0, 316, 0, 216, 416, 200
INVAR-81, Run: 026, P, 0, 316, 0, 213, 413, 200
INVAR-81, Run: 027, P, 0, 316, 0, 189, 389, 200
INVAR-81, Run: 028, P, 0, 316, 0, 201, 401, 200
INVAR-81, Run: 029, P, 0, 316, 0, 199, 399, 200
INVAR-81, Run: 030, P, 0, 316, 0, 193, 393, 200
INVAR-81, Run: 031, P, 0, 316, 0, 187, 387, 200
INVAR-81, Run: 032, P, 0, 316, 0, 204, 404, 200
INVAR-81, Run: 033, P, 0, 316, 0, 208, 408, 200
INVAR-81, Run: 034, P, 0, 316, 0, 184, 384, 200
INVAR-81, Run: 035, P, 0, 316, 0, 195, 395, 200
INVAR-81, Run: 036, P, 0, 316, 0, 186, 386, 200
INVAR-81, Run: 037, P, 0, 316, 0, 251, 451, 200
INVAR-81, Run: 038, P, 0, 316, 0, 180, 380, 200
INVAR-81, Run: 039, P, 0, 316, 0, 196, 396, 200
INVAR-81, Run: 040, P, 0, 316, 0, 177, 377, 200
INVAR-81, Run: 041, P, 0, 316, 0, 222, 422, 200
INVAR-81, Run: 042, P, 0, 316, 0, 147, 347, 200
INVAR-81, Run: 043, P, 0, 316, 0, 209, 409, 200
INVAR-81, Run: 044, P, 0, 316, 0, 201, 401, 200
INVAR-81, Run: 045, P, 0, 316, 0, 179, 379, 200
INVAR-81, Run: 046, P, 0, 316, 0, 207, 407, 200
INVAR-81, Run: 047, P, 0, 316, 0, 204, 404, 200
INVAR-81, Run: 048, P, 0, 316, 0, 206, 406, 200
INVAR-81, Run: 049, P, 0, 316, 0, 198, 398, 200
INVAR-81, Run: 050, P, 0, 316, 0, 210, 410, 200
INVAR-81, Run: 051, P, 0, 316, 0, 218, 418, 200
INVAR-81, Run: 052, P, 0, 316, 0, 223, 423, 200
INVAR-81, Run: 053, P, 0, 316, 0, 211, 411, 200
INVAR-81, Run: 054, P, 0, 316, 0, 190, 390, 200
INVAR-81, Run: 055, P, 0, 316, 0, 180, 380, 200
INVAR-81, Run: 056, P, 0, 316, 0, 202, 402, 200
INVAR-81, Run: 057, P, 0, 316, 0, 183, 383, 200
INVAR-81, Run: 058, P, 0, 316, 0, 224, 424, 200
INVAR-81, Run: 059, P, 0, 316, 0, 228, 428, 200
INVAR-81, Run: 060, P, 0, 316, 0, 165, 365, 200
INVAR-81, Run: 061, P, 0, 316, 0, 197, 397, 200
INVAR-81, Run: 062, P, 0, 316, 0, 216, 416, 200
INVAR-81, Run: 063, P, 0, 316, 0, 190, 390, 200
INVAR-81, Run: 064, P, 0, 316, 0, 163, 363, 200
INVAR-81, Run: 065, P, 0, 316, 0, 192, 392, 200
INVAR-81, Run: 066, P, 0, 316, 0, 189, 389, 200
INVAR-81, Run: 067, P, 0, 316, 0, 237, 437, 200
INVAR-81, Run: 068, P, 0, 316, 0, 208, 408, 200
INVAR-81, Run: 069, P, 0, 316, 0, 181, 381, 200
INVAR-81, Run: 070, P, 0, 316, 0, 189, 389, 200
INVAR-81, Run: 071, P, 0, 316, 0, 185, 385, 200
INVAR-81, Run: 072, P, 0, 316, 0, 211, 411, 200
INVAR-81, Run: 073, P, 0, 316, 0, 199, 399, 200
INVAR-81, Run: 074, P, 0, 316, 0, 187, 387, 200
INVAR-81, Run: 075, P, 0, 316, 0, 203, 403, 200
INVAR-81, Run: 076, P, 0, 316, 0, 196, 396, 200
INVAR-81, Run: 077, P, 0, 316, 0, 203, 403, 200
INVAR-81, Run: 078, P, 0, 316, 0, 206, 406, 200
INVAR-81, Run: 079, P, 0, 316, 0, 203, 403, 200
INVAR-81, Run: 080, P, 0, 316, 0, 209, 409, 200
INVAR-81, Run: 081, P, 0, 316, 0, 208, 408, 200
INVAR-81, Run: 082, P, 0, 316, 0, 220, 420, 200
INVAR-81, Run: 083, P, 0, 316, 0, 221, 421, 200
INVAR-81, Run: 084, P, 0, 316, 0, 209, 409, 200
INVAR-81, Run: 085, P, 0, 316, 0, 270, 470, 200
INVAR-81, Run: 086, P, 0, 316, 0, 205, 405, 200
INVAR-81, Run: 087, P, 0, 316, 0, 205, 405, 200
INVAR-81, Run: 088, P, 0, 316, 0, 202, 402, 200
INVAR-81, Run: 089, P, 0, 316, 0, 191, 391, 200
INVAR-81, Run: 090, P, 0, 316, 0, 190, 390, 200
INVAR-81, Run: 091, P, 0, 316, 0, 175, 375, 200
INVAR-81, Run: 092, P, 0, 316, 0, 162, 362, 200
INVAR-81, Run: 093, P, 0, 316, 0, 183, 383, 200
INVAR-81, Run: 094, P, 0, 316, 0, 205, 405, 200
INVAR-81, Run: 095, P, 0, 316, 0, 183, 383, 200
INVAR-81, Run: 096, P, 0, 316, 0, 193, 393, 200
INVAR-81, Run: 097, P, 0, 316, 0, 228, 428, 200
INVAR-81, Run: 098, P, 0, 316, 0, 233, 433, 200
INVAR-81, Run: 099, P, 0, 316, 0, 185, 385, 200
INVAR-81, Run: 100, P, 0, 316, 0, 231, 431, 200
INVAR-82, Run: 001, P, 0, 81, 0, 42, 92, 50
INVAR-82, Run: 002, P, 0, 81, 0, 33, 83, 50
INVAR-82, Run: 003, P, 0, 81, 0, 50, 100, 50
INVAR-82, Run: 004, P, 0, 81, 0, 48, 98, 50
INVAR-82, Run: 005, P, 0, 81, 0, 42, 92, 50
INVAR-82, Run: 006, P, 0, 81, 0, 36, 86, 50
INVAR-82, Run: 007, P, 0, 81, 0, 52, 102, 50
INVAR-82, Run: 008, P, 0, 81, 0, 56, 106, 50
INVAR-82, Run: 009, P, 0, 81, 0, 46, 96, 50
INVAR-82, Run: 010, P, 0, 81, 0, 50, 100, 50
INVAR-82, Run: 011, P, 0, 81, 0, 57, 107, 50
INVAR-82, Run: 012, P, 0, 81, 0, 39, 89, 50
INVAR-82, Run: 013, P, 0, 81, 0, 41, 91, 50
INVAR-82, Run: 014, P, 0, 81, 0, 36, 86, 50
INVAR-82, Run: 015, P, 0, 81, 0, 49, 99, 50
INVAR-82, Run: 016, P, 0, 81, 0, 79, 129, 50
INVAR-82, Run: 017, P, 0, 81, 0, 38, 88, 50
INVAR-82, Run: 018, P, 0, 81, 0, 50, 100, 50
INVAR-82, Run: 019, P, 0, 81, 0, 58, 108, 50
INVAR-82, Run: 020, P, 0, 81, 0, 41, 91, 50
INVAR-82, Run: 021, P, 0, 81, 0, 29, 79, 50
INVAR-82, Run: 022, P, 0, 81, 0, 52, 102, 50
INVAR-82, Run: 023, P, 0, 81, 0, 43, 93, 50
INVAR-82, Run: 024, P, 0, 81, 0, 49, 99, 50
INVAR-82, Run: 025, P, 0, 81, 0, 36, 86, 50
INVAR-82, Run: 026, P, 0, 81, 0, 38, 88, 50
INVAR-82, Run: 027, P, 0, 81, 0, 61, 111, 50
INVAR-82, Run: 028, P, 0, 81, 0, 56, 106, 50
INVAR-82, Run: 029, P, 0, 81, 0, 57, 107, 50
INVAR-82, Run: 030, P, 0, 81, 0, 56, 106, 50
INVAR-82, Run: 031, P, 0, 81, 0, 57, 107, 50
INVAR-82, Run: 032, P, 0, 81, 0, 45, 95, 50
INVAR-82, Run: 033, P, 0, 81, 0, 42, 92, 50
INVAR-82, Run: 034, P, 0, 81, 0, 44, 94, 50
INVAR-82, Run: 035, P, 0, 81, 0, 59, 109, 50
INVAR-82, Run: 036, P, 0, 81, 0, 64, 114, 50
INVAR-82, Run: 037, P, 0, 81, 0, 39, 89, 50
INVAR-82, Run: 038, P, 0, 81, 0, 54, 104, 50
INVAR-82, Run: 039, P, 0, 81, 0, 69, 119, 50
INVAR-82, Run: 040, P, 0, 81, 0, 63, 113, 50
INVAR-82, Run: 041, P, 0, 81, 0, 62, 112, 50
INVAR-82, Run: 042, P, 0, 81, 0, 53, 103, 50
INVAR-82, Run: 043, P, 0, 81, 0, 45, 95, 50
INVAR-82, Run: 044, P, 0, 81, 0, 55, 105, 50
INVAR-82, Run: 045, P, 0, 81, 0, 53, 103, 50
INVAR-82, Run: 046, P, 0, 81, 0, 53, 103, 50
INVAR-82, Run: 047, P, 0, 81, 0, 40, 90, 50
INVAR-82, Run: 048, P, 0, 81, 0, 59, 109, 50
INVAR-82, Run: 049, P, 0, 81, 0, 33, 83, 50
INVAR-82, Run: 050, P, 0, 81, 0, 58, 108, 50
INVAR-82, Run: 051, P, 0, 81, 0, 36, 86, 50
INVAR-82, Run: 052, P, 0, 81, 0, 66, 116, 50
INVAR-82, Run: 053, P, 0, 81, 0, 56, 106, 50
INVAR-82, Run: 054, P, 0, 81, 0, 44, 94, 50
INVAR-82, Run: 055, P, 0, 81, 0, 60, 110, 50
INVAR-82, Run: 056, P, 0, 81, 0, 47, 97, 50
INVAR-82, Run: 057, P, 0, 81, 0, 41, 91, 50
INVAR-82, Run: 058, P, 0, 81, 0, 42, 92, 50
INVAR-82, Run: 059, P, 0, 81, 0, 55, 105, 50
INVAR-82, Run: 060, P, 0, 81, 0, 69, 119, 50
INVAR-82, Run: 061, P, 0, 81, 0, 36, 86, 50
INVAR-82, Run: 062, P, 0, 81, 0, 55, 105, 50
INVAR-82, Run: 063, P, 0, 81, 0, 44, 94, 50
INVAR-82, Run: 064, P, 0, 81, 0, 63, 113, 50
INVAR-82, Run: 065, P, 0, 81, 0, 62, 112, 50
INVAR-82, Run: 066, P, 0, 81, 0, 50, 100, 50
INVAR-82, Run: 067, P, 0, 81, 0, 55, 105, 50
INVAR-82, Run: 068, P, 0, 81, 0, 56, 106, 50
INVAR-82, Run: 069, P, 0, 81, 0, 53, 103, 50
INVAR-82, Run: 070, P, 0, 81, 0, 52, 102, 50
INVAR-82, Run: 071, P, 0, 81, 0, 59, 109, 50
INVAR-82, Run: 072, P, 0, 81, 0, 61, 111, 50
INVAR-82, Run: 073, P, 0, 81, 0, 48, 98, 50
INVAR-82, Run: 074, P, 0, 81, 0, 52, 102, 50
INVAR-82, Run: 075, P, 0, 81, 0, 32, 82, 50
INVAR-82, Run: 076, P, 0, 81, 0, 45, 95, 50
INVAR-82, Run: 077, P, 0, 81, 0, 42, 92, 50
INVAR-82, Run: 078, P, 0, 81, 0, 48, 98, 50
INVAR-82, Run: 079, P, 0, 81, 0, 53, 103, 50
INVAR-82, Run: 080, P, 0, 81, 0, 41, 91, 50
INVAR-82, Run: 081, P, 0, 81, 0, 51, 101, 50
INVAR-82, Run: 082, P, 0, 81, 0, 64, 114, 50
INVAR-82, Run: 083, P, 0, 81, 0, 60, 110, 50
INVAR-82, Run: 084, P, 0, 81, 0, 61, 111, 50
INVAR-82, Run: 085, P, 0, 81, 0, 49, 99, 50
INVAR-82, Run: 086, P, 0, 81, 0, 46, 96, 50
INVAR-82, Run: 087, P, 0, 81, 0, 45, 95, 50
INVAR-82, Run: 088, P, 0, 81, 0, 42, 92, 50
INVAR-82, Run: 089, P, 0, 81, 0, 46, 96, 50
INVAR-82, Run: 090, P, 0, 81, 0, 52, 102, 50
INVAR-82, Run: 091, P, 0, 81, 0, 50, 100, 50
INVAR-82, Run: 092, P, 0, 81, 0, 42, 92, 50
INVAR-82, Run: 093, P, 0, 81, 0, 53, 103, 50
INVAR-82, Run: 094, P, 0, 81, 0, 64, 114, 50
INVAR-82, Run: 095, P, 0, 81, 0, 55, 105, 50
INVAR-82, Run: 096, P, 0, 81, 0, 61, 111, 50
INVAR-82, Run: 097, P, 0, 81, 0, 50, 100, 50
INVAR-82, Run: 098, P, 0, 81, 0, 55, 105, 50
INVAR-82, Run: 099, P, 0, 81, 0, 48, 98, 50
INVAR-82, Run: 100, P, 0, 81, 0, 40, 90, 50
INVAR-83, Run: 001, P, 0, 133, 0, 111, 211, 100
INVAR-83, Run: 002, P, 59, 0, 74, 59, 26, 41
INVAR-83, Run: 003, P, 0, 133, 0, 82, 182, 100
INVAR-83, Run: 004, P, 0, 133, 0, 103, 203, 100
INVAR-83, Run: 005, P, 0, 133, 0, 76, 176, 100
INVAR-83, Run: 006, P, 0, 133, 0, 107, 207, 100
INVAR-83, Run: 007, P, 0, 133, 0, 98, 198, 100
INVAR-83, Run: 008, P, 0, 133, 0, 128, 228, 100
INVAR-83, Run: 009, P, 0, 133, 0, 98, 198, 100
INVAR-83, Run: 010, P, 0, 133, 0, 101, 201, 100
INVAR-83, Run: 011, P, 0, 133, 0, 97, 197, 100
INVAR-83, Run: 012, P, 66, 0, 67, 48, 15, 34
INVAR-83, Run: 013, P, 0, 133, 0, 83, 183, 100
INVAR-83, Run: 014, P, 0, 133, 0, 110, 210, 100
INVAR-83, Run: 015, P, 0, 133, 0, 121, 221, 100
INVAR-83, Run: 016, P, 0, 133, 0, 111, 211, 100
INVAR-83, Run: 017, P, 0, 133, 0, 102, 202, 100
INVAR-83, Run: 018, P, 0, 133, 0, 95, 195, 100
INVAR-83, Run: 019, P, 0, 133, 0, 83, 183, 100
INVAR-83, Run: 020, P, 0, 133, 0, 98, 198, 100
INVAR-83, Run: 021, P, 0, 133, 0, 97, 197, 100
INVAR-83, Run: 022, P, 0, 133, 0, 95, 195, 100
INVAR-83, Run: 023, P, 0, 133, 0, 76, 176, 100
INVAR-83, Run: 024, P, 0, 133, 0, 117, 217, 100
INVAR-83, Run: 025, P, 0, 133, 0, 106, 206, 100
INVAR-83, Run: 026, P, 0, 133, 0, 108, 208, 100
INVAR-83, Run: 027, P, 0, 133, 0, 90, 190, 100
INVAR-83, Run: 028, P, 0, 133, 0, 90, 190, 100
INVAR-83, Run: 029, P, 0, 133, 0, 113, 213, 100
INVAR-83, Run: 030, P, 59, 0, 74, 58, 25, 41
INVAR-83, Run: 031, P, 0, 133, 0, 116, 216, 100
INVAR-83, Run: 032, P, 0, 133, 0, 68, 168, 100
INVAR-83, Run: 033, P, 0, 133, 0, 96, 196, 100
INVAR-83, Run: 034, P, 0, 133, 0, 105, 205, 100
INVAR-83, Run: 035, P, 0, 133, 0, 84, 184, 100
INVAR-83, Run: 036, P, 0, 133, 0, 85, 185, 100
INVAR-83, Run: 037, P, 49, 0, 84, 58, 25, 51
INVAR-83, Run: 038, P, 0, 133, 0, 97, 197, 100
INVAR-83, Run: 039, P, 0, 133, 0, 92, 192, 100
INVAR-83, Run: 040, P, 0, 133, 0, 90, 190, 100
INVAR-83, Run: 041, P, 0, 133, 0, 89, 189, 100
INVAR-83, Run: 042, P, 0, 133, 0, 109, 209, 100
INVAR-83, Run: 043, P, 0, 133, 0, 120, 220, 100
INVAR-83, Run: 044, P, 0, 133, 0, 108, 208, 100
INVAR-83, Run: 045, P, 0, 133, 0, 87, 187, 100
INVAR-83, Run: 046, P, 0, 133, 0, 106, 206, 100
INVAR-83, Run: 047, P, 0, 133, 0, 109, 209, 100
INVAR-83, Run: 048, P, 0, 133, 0, 79, 179, 100
INVAR-83, Run: 049, P, 0, 133, 0, 77, 177, 100
INVAR-83, Run: 050, P, 0, 133, 0, 87, 187, 100
INVAR-83, Run: 051, P, 0, 133, 0, 102, 202, 100
INVAR-83, Run: 052, P, 0, 133, 0, 76, 176, 100
INVAR-83, Run: 053, P, 0, 133, 0, 111, 211, 100
INVAR-83, Run: 054, P, 0, 133, 0, 66, 166, 100
INVAR-83, Run: 055, P, 0, 133, 0, 102, 202, 100
INVAR-83, Run: 056, P, 0, 133, 0, 83, 183, 100
INVAR-83, Run: 057, P, 0, 133, 0, 91, 191, 100
INVAR-83, Run: 058, P, 0, 133, 0, 100, 200, 100
INVAR-83, Run: 059, P, 0, 133, 0, 90, 190, 100
INVAR-83, Run: 060, P, 0, 133, 0, 72, 172, 100
INVAR-83, Run: 061, P, 0, 133, 0, 96, 196, 100
INVAR-83, Run: 062, P, 0, 133, 0, 94, 194, 100
INVAR-83, Run: 063, P, 0, 133, 0, 100, 200, 100
INVAR-83, Run: 064, P, 0, 133, 0, 86, 186, 100
INVAR-83, Run: 065, P, 0, 133, 0, 109, 209, 100
INVAR-83, Run: 066, P, 0, 133, 0, 92, 192, 100
INVAR-83, Run: 067, P, 0, 133, 0, 88, 188, 100
INVAR-83, Run: 068, P, 0, 133, 0, 94, 194, 100
INVAR-83, Run: 069, P, 0, 133, 0, 69, 169, 100
INVAR-83, Run: 070, P, 0, 133, 0, 109, 209, 100
INVAR-83, Run: 071, P, 0, 133, 0, 97, 197, 100
INVAR-83, Run: 072, P, 0, 133, 0, 79, 179, 100
INVAR-83, Run: 073, P, 0, 133, 0, 97, 197, 100
INVAR-83, Run: 074, P, 66, 0, 67, 40, 7, 34
INVAR-83, Run: 075, P, 0, 133, 0, 106, 206, 100
INVAR-83, Run: 076, P, 0, 133, 0, 78, 178, 100
INVAR-83, Run: 077, P, 0, 133, 0, 94, 194, 100
INVAR-83, Run: 078, P, 0, 133, 0, 102, 202, 100
INVAR-83, Run: 079, P, 0, 133, 0, 82, 182, 100
INVAR-83, Run: 080, P, 0, 133, 0, 96, 196, 100
INVAR-83, Run: 081, P, 0, 133, 0, 107, 207, 100
INVAR-83, Run: 082, P, 0, 133, 0, 74, 174, 100
INVAR-83, Run: 083, P, 0, 133, 0, 73, 173, 100
INVAR-83, Run: 084, P, 0, 133, 0, 86, 186, 100
INVAR-83, Run: 085, P, 0, 133, 0, 96, 196, 100
INVAR-83, Run: 086, P, 0, 133, 0, 106, 206, 100
INVAR-83, Run: 087, P, 0, 133, 0, 103, 203, 100
INVAR-83, Run: 088, P, 0, 133, 0, 103, 203, 100
INVAR-83, Run: 089, P, 0, 133, 0, 109, 209, 100
INVAR-83, Run: 090, P, 0, 133, 0, 74, 174, 100
INVAR-83, Run: 091, P, 0, 133, 0, 105, 205, 100
INVAR-83, Run: 092, P, 0, 133, 0, 84, 184, 100
INVAR-83, Run: 093, P, 0, 133, 0, 104, 204, 100
INVAR-83, Run: 094, P, 0, 133, 0, 99, 199, 100
INVAR-83, Run: 095, P, 0, 133, 0, 90, 190, 100
INVAR-83, Run: 096, P, 0, 133, 0, 103, 203, 100
INVAR-83, Run: 097, P, 67, 0, 66, 46, 13, 33
INVAR-83, Run: 098, P, 0, 133, 0, 102, 202, 100
INVAR-83, Run: 099, P, 0, 133, 0, 107, 207, 100
INVAR-83, Run: 100, P, 0, 133, 0, 104, 204, 100
INVAR-84, Run: 001, P, 0, 279, 0, 219, 419, 200
INVAR-84, Run: 002, P, 0, 279, 0, 213, 413, 200
INVAR-84, Run: 003, P, 0, 279, 0, 255, 455, 200
INVAR-84, Run: 004, P, 0, 279, 0, 211, 411, 200
INVAR-84, Run: 005, P, 0, 279, 0, 210, 410, 200
INVAR-84, Run: 006, P, 0, 279, 0, 212, 412, 200
INVAR-84, Run: 007, P, 0, 279, 0, 231, 431, 200
INVAR-84, Run: 008, P, 0, 279, 0, 204, 404, 200
INVAR-84, Run: 009, P, 0, 279, 0, 188, 388, 200
INVAR-84, Run: 010, P, 0, 279, 0, 183, 383, 200
INVAR-84, Run: 011, P, 0, 279, 0, 248, 448, 200
INVAR-84, Run: 012, P, 0, 279, 0, 231, 431, 200
INVAR-84, Run: 013, P, 0, 279, 0, 201, 401, 200
INVAR-84, Run: 014, P, 0, 279, 0, 173, 373, 200
INVAR-84, Run: 015, P, 0, 279, 0, 189, 389, 200
INVAR-84, Run: 016, P, 0, 279, 0, 215, 415, 200
INVAR-84, Run: 017, P, 0, 279, 0, 196, 396, 200
INVAR-84, Run: 018, P, 0, 279, 0, 184, 384, 200
INVAR-84, Run: 019, P, 0, 279, 0, 212, 412, 200
INVAR-84, Run: 020, P, 0, 279, 0, 188, 388, 200
INVAR-84, Run: 021, P, 0, 279, 0, 216, 416, 200
INVAR-84, Run: 022, P, 0, 279, 0, 186, 386, 200
INVAR-84, Run: 023, P, 0, 279, 0, 202, 402, 200
INVAR-84, Run: 024, P, 0, 279, 0, 211, 411, 200
INVAR-84, Run: 025, P, 0, 279, 0, 189, 389, 200
INVAR-84, Run: 026, P, 0, 279, 0, 209, 409, 200
INVAR-84, Run: 027, P, 0, 279, 0, 191, 391, 200
INVAR-84, Run: 028, P, 0, 279, 0, 215, 415, 200
INVAR-84, Run: 029, P, 0, 279, 0, 192, 392, 200
INVAR-84, Run: 030, P, 0, 279, 0, 159, 359, 200
INVAR-84, Run: 031, P, 0, 279, 0, 185, 385, 200
INVAR-84, Run: 032, P, 0, 279, 0, 189, 389, 200
INVAR-84, Run: 033, P, 0, 279, 0, 213, 413, 200
INVAR-84, Run: 034, P, 0, 279, 0, 232, 432, 200
INVAR-84, Run: 035, P, 0, 279, 0, 182, 382, 200
INVAR-84, Run: 036, P, 0, 279, 0, 192, 392, 200
INVAR-84, Run: 037, P, 0, 279, 0, 211, 411, 200
INVAR-84, Run: 038, P, 0, 279, 0, 202, 402, 200
INVAR-84, Run: 039, P, 0, 279, 0, 144, 344, 200
INVAR-84, Run: 040, P, 0, 279, 0, 192, 392, 200
INVAR-84, Run: 041, P, 0, 279, 0, 228, 428, 200
INVAR-84, Run: 042, P, 0, 279, 0, 237, 437, 200
INVAR-84, Run: 043, P, 0, 279, 0, 178, 378, 200
INVAR-84, Run: 044, P, 0, 279, 0, 189, 389, 200
INVAR-84, Run: 045, P, 0, 279, 0, 225, 425, 200
INVAR-84, Run: 046, P, 0, 279, 0, 185, 385, 200
INVAR-84, Run: 047, P, 0, 279, 0, 218, 418, 200
INVAR-84, Run: 048, P, 0, 279, 0, 204, 404, 200
INVAR-84, Run: 049, P, 0, 279, 0, 188, 388, 200
INVAR-84, Run: 050, P, 0, 279, 0, 196, 396, 200
INVAR-84, Run: 051, P, 0, 279, 0, 190, 390, 200
INVAR-84, Run: 052, P, 0, 279, 0, 212, 412, 200
INVAR-84, Run: 053, P, 0, 279, 0, 194, 394, 200
INVAR-84, Run: 054, P, 0, 279, 0, 201, 401, 200
INVAR-84, Run: 055, P, 0, 279, 0, 158, 358, 200
INVAR-84, Run: 056, P, 0, 279, 0, 184, 384, 200
INVAR-84, Run: 057, P, 0, 279, 0, 224, 424, 200
INVAR-84, Run: 058, P, 0, 279, 0, 208, 408, 200
INVAR-84, Run: 059, P, 0, 279, 0, 211, 411, 200
INVAR-84, Run: 060, P, 0, 279, 0, 178, 378, 200
INVAR-84, Run: 061, P, 0, 279, 0, 231, 431, 200
INVAR-84, Run: 062, P, 0, 279, 0, 214, 414, 200
INVAR-84, Run: 063, P, 0, 279, 0, 193, 393, 200
INVAR-84, Run: 064, P, 0, 279, 0, 208, 408, 200
INVAR-84, Run: 065, P, 0, 279, 0, 203, 403, 200
INVAR-84, Run: 066, P, 0, 279, 0, 163, 363, 200
INVAR-84, Run: 067, P, 0, 279, 0, 188, 388, 200
INVAR-84, Run: 068, P, 0, 279, 0, 192, 392, 200
INVAR-84, Run: 069, P, 0, 279, 0, 206, 406, 200
INVAR-84, Run: 070, P, 0, 279, 0, 190, 390, 200
INVAR-84, Run: 071, P, 0, 279, 0, 201, 401, 200
INVAR-84, Run: 072, P, 0, 279, 0, 193, 393, 200
INVAR-84, Run: 073, P, 0, 279, 0, 165, 365, 200
INVAR-84, Run: 074, P, 0, 279, 0, 199, 399, 200
INVAR-84, Run: 075, P, 0, 279, 0, 214, 414, 200
INVAR-84, Run: 076, P, 0, 279, 0, 210, 410, 200
INVAR-84, Run: 077, P, 0, 279, 0, 197, 397, 200
INVAR-84, Run: 078, P, 0, 279, 0, 192, 392, 200
INVAR-84, Run: 079, P, 0, 279, 0, 201, 401, 200
INVAR-84, Run: 080, P, 0, 279, 0, 185, 385, 200
INVAR-84, Run: 081, P, 0, 279, 0, 195, 395, 200
INVAR-84, Run: 082, P, 0, 279, 0, 221, 421, 200
INVAR-84, Run: 083, P, 0, 279, 0, 201, 401, 200
INVAR-84, Run: 084, P, 0, 279, 0, 229, 429, 200
INVAR-84, Run: 085, P, 0, 279, 0, 171, 371, 200
INVAR-84, Run: 086, P, 0, 279, 0, 206, 406, 200
INVAR-84, Run: 087, P, 0, 279, 0, 193, 393, 200
INVAR-84, Run: 088, P, 0, 279, 0, 189, 389, 200
INVAR-84, Run: 089, P, 0, 279, 0, 217, 417, 200
INVAR-84, Run: 090, P, 0, 279, 0, 221, 421, 200
INVAR-84, Run: 091, P, 0, 279, 0, 193, 393, 200
INVAR-84, Run: 092, P, 0, 279, 0, 243, 443, 200
INVAR-84, Run: 093, P, 0, 279, 0, 172, 372, 200
INVAR-84, Run: 094, P, 0, 279, 0, 227, 427, 200
INVAR-84, Run: 095, P, 0, 279, 0, 191, 391, 200
INVAR-84, Run: 096, P, 0, 279, 0, 200, 400, 200
INVAR-84, Run: 097, P, 0, 279, 0, 203, 403, 200
INVAR-84, Run: 098, P, 0, 279, 0, 196, 396, 200
INVAR-84, Run: 099, P, 0, 279, 0, 193, 393, 200
INVAR-84, Run: 100, P, 0, 279, 0, 209, 409, 200
INVAR-85, Run: 001, P, 0, 86, 0, 72, 122, 50
INVAR-85, Run: 002, P, 0, 86, 0, 39, 89, 50
INVAR-85, Run: 003, P, 0, 86, 0, 54, 104, 50
