Input Number, Run_Number, Result@ 100, H, B, PE, X1, M, PO, CE, Y, D, CO, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 035, P, 0, 0, 1, 0, 0, 0, 26, 26, 0, 0, 164, 4, 56, 103, 449, 28, 18, 13, 26, 56, 86, 129, 449
INVAR-2, Run: 036, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 154, 14, 56, 122, 624, 28, 31, 10, 21, 56, 91, 143, 624
INVAR-2, Run: 037, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 167, 1304, 28, 19, 16, 24, 56, 88, 191, 1304
INVAR-2, Run: 038, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 132, 751, 28, 20, 15, 24, 56, 88, 156, 751
INVAR-2, Run: 039, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 158, 10, 56, 108, 697, 28, 21, 16, 23, 56, 89, 131, 697
INVAR-2, Run: 040, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 105, 713, 28, 24, 11, 24, 56, 88, 129, 713
INVAR-2, Run: 041, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 154, 14, 56, 93, 413, 28, 26, 15, 21, 56, 91, 114, 413
INVAR-2, Run: 042, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 114, 844, 28, 23, 12, 24, 56, 88, 138, 844
INVAR-2, Run: 043, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 156, 12, 56, 108, 716, 28, 21, 18, 22, 56, 90, 130, 716
INVAR-2, Run: 044, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 158, 10, 56, 132, 545, 28, 19, 18, 23, 56, 89, 155, 545
INVAR-2, Run: 045, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 156, 12, 56, 86, 578, 28, 29, 10, 22, 56, 90, 108, 578
INVAR-2, Run: 046, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 156, 12, 56, 110, 514, 28, 28, 11, 22, 56, 90, 132, 514
INVAR-2, Run: 047, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 158, 10, 56, 112, 347, 28, 18, 19, 23, 56, 89, 135, 347
INVAR-2, Run: 048, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 142, 534, 28, 18, 17, 24, 56, 88, 166, 534
INVAR-2, Run: 049, P, 0, 0, 1, 0, 0, 0, 25, 25, 0, 0, 162, 6, 56, 103, 526, 28, 24, 9, 25, 56, 87, 128, 526
INVAR-2, Run: 050, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 154, 14, 56, 131, 495, 28, 26, 15, 21, 56, 91, 152, 495
INVAR-2, Run: 051, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 98, 688, 28, 22, 13, 24, 56, 88, 122, 688
INVAR-2, Run: 052, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 138, 721, 28, 18, 17, 24, 56, 88, 162, 721
INVAR-2, Run: 053, P, 0, 0, 1, 0, 0, 0, 25, 25, 0, 0, 162, 6, 56, 81, 530, 28, 17, 16, 25, 56, 87, 106, 530
INVAR-2, Run: 054, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 156, 12, 56, 120, 365, 28, 25, 14, 22, 56, 90, 142, 365
INVAR-2, Run: 055, P, 0, 0, 1, 0, 0, 0, 25, 25, 0, 0, 162, 6, 56, 105, 488, 28, 17, 16, 25, 56, 87, 130, 488
INVAR-2, Run: 056, P, 0, 0, 1, 0, 0, 0, 25, 25, 0, 0, 162, 6, 56, 107, 531, 28, 25, 8, 25, 56, 87, 132, 531
INVAR-2, Run: 057, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 156, 12, 56, 104, 645, 28, 23, 16, 22, 56, 90, 126, 645
INVAR-2, Run: 058, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 156, 12, 56, 92, 895, 28, 26, 13, 22, 56, 90, 114, 895
INVAR-2, Run: 059, P, 0, 0, 1, 0, 0, 0, 25, 25, 0, 0, 162, 6, 56, 141, 665, 28, 16, 17, 25, 56, 87, 166, 665
INVAR-2, Run: 060, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 158, 10, 56, 124, 726, 28, 19, 18, 23, 56, 89, 147, 726
INVAR-2, Run: 061, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 153, 731, 28, 19, 16, 24, 56, 88, 177, 731
INVAR-2, Run: 062, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 158, 10, 56, 114, 470, 28, 23, 14, 23, 56, 89, 137, 470
INVAR-2, Run: 063, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 154, 14, 56, 147, 767, 28, 23, 18, 21, 56, 91, 168, 767
INVAR-2, Run: 064, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 158, 10, 56, 155, 753, 28, 25, 12, 23, 56, 89, 178, 753
INVAR-2, Run: 065, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 158, 10, 56, 111, 679, 28, 20, 17, 23, 56, 89, 134, 679
INVAR-2, Run: 066, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 153, 795, 28, 16, 19, 24, 56, 88, 177, 795
INVAR-2, Run: 067, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 158, 10, 56, 136, 629, 28, 21, 16, 23, 56, 89, 159, 629
INVAR-2, Run: 068, P, 0, 0, 1, 0, 0, 0, 25, 25, 0, 0, 162, 6, 56, 110, 829, 28, 27, 6, 25, 56, 87, 135, 829
INVAR-2, Run: 069, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 156, 12, 56, 93, 407, 28, 25, 14, 22, 56, 90, 115, 407
INVAR-2, Run: 070, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 156, 12, 56, 140, 755, 28, 15, 24, 22, 56, 90, 162, 755
INVAR-2, Run: 071, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 114, 514, 28, 23, 12, 24, 56, 88, 138, 514
INVAR-2, Run: 072, P, 0, 0, 1, 0, 0, 0, 25, 25, 0, 0, 162, 6, 56, 112, 439, 28, 17, 16, 25, 56, 87, 137, 439
INVAR-2, Run: 073, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 142, 1043, 28, 20, 15, 24, 56, 88, 166, 1043
INVAR-2, Run: 074, P, 0, 0, 1, 0, 0, 0, 25, 25, 0, 0, 162, 6, 56, 112, 618, 28, 17, 16, 25, 56, 87, 137, 618
INVAR-2, Run: 075, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 158, 10, 56, 83, 547, 28, 24, 13, 23, 56, 89, 106, 547
INVAR-2, Run: 076, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 161, 708, 28, 20, 15, 24, 56, 88, 185, 708
INVAR-2, Run: 077, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 154, 14, 56, 128, 576, 28, 21, 20, 21, 56, 91, 149, 576
INVAR-2, Run: 078, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 128, 908, 28, 19, 16, 24, 56, 88, 152, 908
INVAR-2, Run: 079, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 156, 12, 56, 99, 514, 28, 19, 20, 22, 56, 90, 121, 514
INVAR-2, Run: 080, P, 0, 0, 1, 0, 0, 0, 25, 25, 0, 0, 162, 6, 56, 80, 369, 28, 18, 15, 25, 56, 87, 105, 369
INVAR-2, Run: 081, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 132, 756, 28, 21, 14, 24, 56, 88, 156, 756
INVAR-2, Run: 082, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 158, 10, 56, 209, 1108, 28, 16, 21, 23, 56, 89, 232, 1108
INVAR-2, Run: 083, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 123, 682, 28, 20, 15, 24, 56, 88, 147, 682
INVAR-2, Run: 084, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 158, 10, 56, 91, 343, 28, 19, 18, 23, 56, 89, 114, 343
INVAR-2, Run: 085, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 110, 469, 28, 21, 14, 24, 56, 88, 134, 469
INVAR-2, Run: 086, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 115, 463, 28, 24, 11, 24, 56, 88, 139, 463
INVAR-2, Run: 087, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 156, 12, 56, 133, 611, 28, 14, 25, 22, 56, 90, 155, 611
INVAR-2, Run: 088, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 152, 16, 56, 106, 852, 28, 29, 14, 20, 56, 92, 126, 852
INVAR-2, Run: 089, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 156, 12, 56, 108, 591, 28, 21, 18, 22, 56, 90, 130, 591
INVAR-2, Run: 090, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 158, 10, 56, 110, 600, 28, 17, 20, 23, 56, 89, 133, 600
INVAR-2, Run: 091, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 167, 958, 28, 23, 12, 24, 56, 88, 191, 958
INVAR-2, Run: 092, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 72, 416, 28, 21, 14, 24, 56, 88, 96, 416
INVAR-2, Run: 093, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 166, 862, 28, 21, 14, 24, 56, 88, 190, 862
INVAR-2, Run: 094, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 100, 689, 28, 22, 13, 24, 56, 88, 124, 689
INVAR-2, Run: 095, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 154, 14, 56, 110, 537, 28, 19, 22, 21, 56, 91, 131, 537
INVAR-2, Run: 096, P, 0, 0, 1, 0, 0, 0, 25, 25, 0, 0, 162, 6, 56, 164, 727, 28, 20, 13, 25, 56, 87, 189, 727
INVAR-2, Run: 097, P, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 160, 8, 56, 113, 665, 28, 19, 16, 24, 56, 88, 137, 665
INVAR-2, Run: 098, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 156, 12, 56, 130, 803, 28, 25, 14, 22, 56, 90, 152, 803
INVAR-2, Run: 099, P, 0, 0, 1, 0, 0, 0, 25, 25, 0, 0, 162, 6, 56, 84, 443, 28, 18, 15, 25, 56, 87, 109, 443
INVAR-2, Run: 100, P, 0, 0, 1, 0, 0, 0, 18, 18, 0, 0, 148, 20, 56, 96, 471, 28, 28, 19, 18, 56, 94, 114, 471
INVAR-3, Run: 001, P, 0, 0, 1, 0, 0, 0, 72, 72, 0, 0, 472, 20, 164, 587, 3632, 82, 64, 37, 72, 164, 256, 659, 3632
INVAR-3, Run: 002, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 536, 3082, 82, 52, 45, 74, 164, 254, 610, 3082
INVAR-3, Run: 003, P, 0, 0, 1, 0, 0, 0, 71, 71, 0, 0, 470, 22, 164, 694, 4338, 82, 57, 46, 71, 164, 257, 765, 4338
INVAR-3, Run: 004, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 720, 4198, 82, 61, 38, 73, 164, 255, 793, 4198
INVAR-3, Run: 005, P, 0, 0, 1, 0, 0, 0, 71, 71, 0, 0, 470, 22, 164, 556, 2999, 82, 56, 47, 71, 164, 257, 627, 2999
INVAR-3, Run: 006, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 559, 2478, 82, 57, 42, 73, 164, 255, 632, 2478
INVAR-3, Run: 007, P, 0, 0, 1, 0, 0, 0, 70, 70, 0, 0, 468, 24, 164, 520, 4241, 82, 65, 40, 70, 164, 258, 590, 4241
INVAR-3, Run: 008, P, 0, 0, 1, 0, 0, 0, 72, 72, 0, 0, 472, 20, 164, 709, 3513, 82, 62, 39, 72, 164, 256, 781, 3513
INVAR-3, Run: 009, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 777, 4498, 82, 46, 51, 74, 164, 254, 851, 4498
INVAR-3, Run: 010, P, 0, 0, 1, 0, 0, 0, 76, 76, 0, 0, 480, 12, 164, 614, 3981, 82, 56, 37, 76, 164, 252, 690, 3981
INVAR-3, Run: 011, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 853, 4770, 82, 60, 37, 74, 164, 254, 927, 4770
INVAR-3, Run: 012, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 779, 3881, 82, 56, 41, 74, 164, 254, 853, 3881
INVAR-3, Run: 013, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 713, 3376, 82, 49, 48, 74, 164, 254, 787, 3376
INVAR-3, Run: 014, P, 0, 0, 1, 0, 0, 0, 72, 72, 0, 0, 472, 20, 164, 801, 4095, 82, 62, 39, 72, 164, 256, 873, 4095
INVAR-3, Run: 015, P, 0, 0, 1, 0, 0, 0, 75, 75, 0, 0, 478, 14, 164, 565, 3477, 82, 56, 39, 75, 164, 253, 640, 3477
INVAR-3, Run: 016, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 616, 4089, 82, 66, 31, 74, 164, 254, 690, 4089
INVAR-3, Run: 017, P, 0, 0, 1, 0, 0, 0, 71, 71, 0, 0, 470, 22, 164, 731, 3736, 82, 62, 41, 71, 164, 257, 802, 3736
INVAR-3, Run: 018, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 464, 4233, 82, 65, 32, 74, 164, 254, 538, 4233
INVAR-3, Run: 019, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 658, 3326, 82, 55, 44, 73, 164, 255, 731, 3326
INVAR-3, Run: 020, P, 0, 0, 1, 0, 0, 0, 71, 71, 0, 0, 470, 22, 164, 635, 3463, 82, 59, 44, 71, 164, 257, 706, 3463
INVAR-3, Run: 021, P, 0, 0, 1, 0, 0, 0, 76, 76, 0, 0, 480, 12, 164, 666, 4016, 82, 58, 35, 76, 164, 252, 742, 4016
INVAR-3, Run: 022, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 619, 3226, 82, 49, 50, 73, 164, 255, 692, 3226
INVAR-3, Run: 023, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 531, 3460, 82, 50, 49, 73, 164, 255, 604, 3460
INVAR-3, Run: 024, P, 0, 0, 1, 0, 0, 0, 72, 72, 0, 0, 472, 20, 164, 642, 3769, 82, 63, 38, 72, 164, 256, 714, 3769
INVAR-3, Run: 025, P, 0, 0, 1, 0, 0, 0, 76, 76, 0, 0, 480, 12, 164, 679, 3835, 82, 63, 30, 76, 164, 252, 755, 3835
INVAR-3, Run: 026, P, 0, 0, 1, 0, 0, 0, 72, 72, 0, 0, 472, 20, 164, 671, 4564, 82, 63, 38, 72, 164, 256, 743, 4564
INVAR-3, Run: 027, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 721, 4396, 82, 58, 39, 74, 164, 254, 795, 4396
INVAR-3, Run: 028, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 720, 3647, 82, 66, 33, 73, 164, 255, 793, 3647
INVAR-3, Run: 029, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 903, 5168, 82, 63, 34, 74, 164, 254, 977, 5168
INVAR-3, Run: 030, P, 0, 0, 1, 0, 0, 0, 70, 70, 0, 0, 468, 24, 164, 785, 3437, 82, 62, 43, 70, 164, 258, 855, 3437
INVAR-3, Run: 031, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 659, 4152, 82, 59, 40, 73, 164, 255, 732, 4152
INVAR-3, Run: 032, P, 0, 0, 1, 0, 0, 0, 72, 72, 0, 0, 472, 20, 164, 696, 2953, 82, 62, 39, 72, 164, 256, 768, 2953
INVAR-3, Run: 033, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 727, 4068, 82, 65, 32, 74, 164, 254, 801, 4068
INVAR-3, Run: 034, P, 0, 0, 1, 0, 0, 0, 70, 70, 0, 0, 468, 24, 164, 629, 2633, 82, 63, 42, 70, 164, 258, 699, 2633
INVAR-3, Run: 035, P, 0, 0, 1, 0, 0, 0, 75, 75, 0, 0, 478, 14, 164, 602, 3025, 82, 48, 47, 75, 164, 253, 677, 3025
INVAR-3, Run: 036, P, 0, 0, 1, 0, 0, 0, 76, 76, 0, 0, 480, 12, 164, 655, 4783, 82, 63, 30, 76, 164, 252, 731, 4783
INVAR-3, Run: 037, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 822, 4454, 82, 48, 49, 74, 164, 254, 896, 4454
INVAR-3, Run: 038, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 675, 3228, 82, 49, 50, 73, 164, 255, 748, 3228
INVAR-3, Run: 039, P, 0, 0, 1, 0, 0, 0, 72, 72, 0, 0, 472, 20, 164, 836, 3564, 82, 58, 43, 72, 164, 256, 908, 3564
INVAR-3, Run: 040, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 582, 3351, 82, 71, 26, 74, 164, 254, 656, 3351
INVAR-3, Run: 041, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 673, 3783, 82, 58, 41, 73, 164, 255, 746, 3783
INVAR-3, Run: 042, P, 0, 0, 1, 0, 0, 0, 77, 77, 0, 0, 482, 10, 164, 661, 2583, 82, 54, 37, 77, 164, 251, 738, 2583
INVAR-3, Run: 043, P, 0, 0, 1, 0, 0, 0, 76, 76, 0, 0, 480, 12, 164, 560, 3874, 82, 54, 39, 76, 164, 252, 636, 3874
INVAR-3, Run: 044, P, 0, 0, 1, 0, 0, 0, 68, 68, 0, 0, 464, 28, 164, 612, 3969, 82, 64, 45, 68, 164, 260, 680, 3969
INVAR-3, Run: 045, P, 0, 0, 1, 0, 0, 0, 70, 70, 0, 0, 468, 24, 164, 723, 3347, 82, 72, 33, 70, 164, 258, 793, 3347
INVAR-3, Run: 046, P, 0, 0, 1, 0, 0, 0, 71, 71, 0, 0, 470, 22, 164, 753, 3777, 82, 61, 42, 71, 164, 257, 824, 3777
INVAR-3, Run: 047, P, 0, 0, 1, 0, 0, 0, 78, 78, 0, 0, 484, 8, 164, 629, 3196, 82, 51, 38, 78, 164, 250, 707, 3196
INVAR-3, Run: 048, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 547, 3739, 82, 60, 39, 73, 164, 255, 620, 3739
INVAR-3, Run: 049, P, 0, 0, 1, 0, 0, 0, 72, 72, 0, 0, 472, 20, 164, 814, 4166, 82, 57, 44, 72, 164, 256, 886, 4166
INVAR-3, Run: 050, P, 0, 0, 1, 0, 0, 0, 69, 69, 0, 0, 466, 26, 164, 728, 3406, 82, 60, 47, 69, 164, 259, 797, 3406
INVAR-3, Run: 051, P, 0, 0, 1, 0, 0, 0, 75, 75, 0, 0, 478, 14, 164, 652, 3188, 82, 56, 39, 75, 164, 253, 727, 3188
INVAR-3, Run: 052, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 643, 3507, 82, 66, 33, 73, 164, 255, 716, 3507
INVAR-3, Run: 053, P, 0, 0, 1, 0, 0, 0, 70, 70, 0, 0, 468, 24, 164, 826, 3658, 82, 56, 49, 70, 164, 258, 896, 3658
INVAR-3, Run: 054, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 741, 3708, 82, 53, 44, 74, 164, 254, 815, 3708
INVAR-3, Run: 055, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 730, 4805, 82, 56, 41, 74, 164, 254, 804, 4805
INVAR-3, Run: 056, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 546, 2618, 82, 62, 35, 74, 164, 254, 620, 2618
INVAR-3, Run: 057, P, 0, 0, 1, 0, 0, 0, 77, 77, 0, 0, 482, 10, 164, 497, 2957, 82, 62, 29, 77, 164, 251, 574, 2957
INVAR-3, Run: 058, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 630, 3765, 82, 60, 39, 73, 164, 255, 703, 3765
INVAR-3, Run: 059, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 719, 3284, 82, 53, 44, 74, 164, 254, 793, 3284
INVAR-3, Run: 060, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 597, 4333, 82, 59, 40, 73, 164, 255, 670, 4333
INVAR-3, Run: 061, P, 0, 0, 1, 0, 0, 0, 72, 72, 0, 0, 472, 20, 164, 658, 4015, 82, 59, 42, 72, 164, 256, 730, 4015
INVAR-3, Run: 062, P, 0, 0, 1, 0, 0, 0, 75, 75, 0, 0, 478, 14, 164, 626, 3208, 82, 58, 37, 75, 164, 253, 701, 3208
INVAR-3, Run: 063, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 595, 3032, 82, 59, 40, 73, 164, 255, 668, 3032
INVAR-3, Run: 064, P, 0, 0, 1, 0, 0, 0, 72, 72, 0, 0, 472, 20, 164, 612, 3299, 82, 65, 36, 72, 164, 256, 684, 3299
INVAR-3, Run: 065, P, 0, 0, 1, 0, 0, 0, 72, 72, 0, 0, 472, 20, 164, 651, 2981, 82, 66, 35, 72, 164, 256, 723, 2981
INVAR-3, Run: 066, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 794, 3679, 82, 69, 30, 73, 164, 255, 867, 3679
INVAR-3, Run: 067, P, 0, 0, 1, 0, 0, 0, 76, 76, 0, 0, 480, 12, 164, 755, 3660, 82, 53, 40, 76, 164, 252, 831, 3660
INVAR-3, Run: 068, P, 0, 0, 1, 0, 0, 0, 75, 75, 0, 0, 478, 14, 164, 648, 3201, 82, 50, 45, 75, 164, 253, 723, 3201
INVAR-3, Run: 069, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 664, 4369, 82, 55, 42, 74, 164, 254, 738, 4369
INVAR-3, Run: 070, P, 0, 0, 1, 0, 0, 0, 72, 72, 0, 0, 472, 20, 164, 825, 3693, 82, 62, 39, 72, 164, 256, 897, 3693
INVAR-3, Run: 071, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 592, 3779, 82, 64, 35, 73, 164, 255, 665, 3779
INVAR-3, Run: 072, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 811, 3590, 82, 54, 43, 74, 164, 254, 885, 3590
INVAR-3, Run: 073, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 657, 3779, 82, 53, 44, 74, 164, 254, 731, 3779
INVAR-3, Run: 074, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 730, 4314, 82, 59, 40, 73, 164, 255, 803, 4314
INVAR-3, Run: 075, P, 0, 0, 1, 0, 0, 0, 76, 76, 0, 0, 480, 12, 164, 673, 4691, 82, 55, 38, 76, 164, 252, 749, 4691
INVAR-3, Run: 076, P, 0, 0, 1, 0, 0, 0, 74, 74, 0, 0, 476, 16, 164, 751, 3495, 82, 56, 41, 74, 164, 254, 825, 3495
INVAR-3, Run: 077, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 775, 5103, 82, 53, 46, 73, 164, 255, 848, 5103
INVAR-3, Run: 078, P, 0, 0, 1, 0, 0, 0, 76, 76, 0, 0, 480, 12, 164, 610, 3550, 82, 60, 33, 76, 164, 252, 686, 3550
INVAR-3, Run: 079, P, 0, 0, 1, 0, 0, 0, 73, 73, 0, 0, 474, 18, 164, 629, 3413, 82, 62, 37, 73, 164, 255, 702, 3413
INVAR-3, Run: 080, P, 0, 0, 1, 0, 0, 0, 75, 75, 0, 0, 478, 14, 164, 699, 3855, 82, 54, 41, 75, 164, 253, 774, 3855
INVAR-3, Run: 081, P, 0, 0, 1, 0, 0, 0, 71, 71, 0, 0, 470, 22, 164, 612, 3858, 82, 62, 41, 71, 164, 257, 683, 3858
INVAR-3, Run: 082, P, 0, 0, 1, 0, 0, 0, 69, 69, 0, 0, 466, 26, 164, 768, 4681, 82, 70, 37, 69, 164, 259, 837, 4681
