Input Number, Run_Number, Result@ 100, B, F, X1, A, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 092, P, 0, 0, 0, 0, 0, 0, 174, 0, 0, 1, 0, 28, 6, 56, 701, 25, 25, 701, 28, 14, 13, 28, 22, 56, 642, 318
INVAR-2, Run: 093, P, 0, 0, 0, 0, 0, 0, 171, 0, 0, 1, 0, 28, 3, 56, 599, 17, 17, 599, 28, 19, 8, 28, 25, 56, 1033, 515
INVAR-2, Run: 094, P, 0, 0, 0, 0, 0, 0, 171, 0, 0, 1, 0, 28, 3, 56, 705, 16, 16, 705, 28, 21, 6, 28, 25, 56, 385, 191
INVAR-2, Run: 095, P, 0, 0, 0, 0, 0, 0, 172, 0, 0, 1, 0, 28, 4, 56, 707, 27, 27, 707, 28, 18, 9, 28, 24, 56, 542, 269
INVAR-2, Run: 096, P, 0, 0, 0, 0, 0, 0, 171, 0, 0, 1, 0, 28, 3, 56, 837, 12, 12, 837, 28, 19, 8, 28, 25, 56, 755, 376
INVAR-2, Run: 097, P, 0, 0, 0, 0, 0, 0, 171, 0, 2, 1, 2, 27, 3, 56, 631, 23, 21, 631, 28, 19, 8, 27, 25, 56, 403, 200
INVAR-2, Run: 098, P, 0, 0, 0, 0, 0, 0, 171, 0, 2, 1, 2, 27, 3, 56, 897, 25, 23, 897, 28, 15, 12, 27, 25, 56, 635, 316
INVAR-2, Run: 099, P, 0, 0, 0, 0, 0, 0, 174, 0, 0, 1, 0, 28, 6, 56, 791, 27, 27, 791, 28, 16, 11, 28, 22, 56, 490, 242
INVAR-2, Run: 100, P, 0, 0, 0, 0, 0, 0, 174, 0, 2, 1, 2, 27, 6, 56, 815, 17, 15, 815, 28, 15, 12, 27, 22, 56, 352, 173
INVAR-3, Run: 001, P, 0, 0, 0, 0, 0, 0, 500, 0, 0, 1, 0, 82, 8, 164, 3550, 67, 67, 3550, 82, 56, 25, 82, 74, 164, 3470, 1731
INVAR-3, Run: 002, P, 0, 0, 0, 0, 0, 0, 505, 0, 0, 1, 0, 82, 13, 164, 3729, 58, 58, 3729, 82, 51, 30, 82, 69, 164, 2767, 1377
INVAR-3, Run: 003, P, 0, 0, 0, 0, 0, 0, 503, 0, 0, 1, 0, 82, 11, 164, 3798, 54, 54, 3798, 82, 51, 30, 82, 71, 164, 2877, 1433
INVAR-3, Run: 004, P, 0, 0, 0, 0, 0, 0, 497, 0, 0, 1, 0, 82, 5, 164, 4422, 68, 68, 4422, 82, 53, 28, 82, 77, 164, 3251, 1623
INVAR-3, Run: 005, P, 0, 0, 0, 0, 0, 0, 506, 0, 0, 1, 0, 82, 14, 164, 3654, 60, 60, 3654, 82, 48, 33, 82, 68, 164, 4254, 2120
INVAR-3, Run: 006, P, 0, 0, 0, 0, 0, 0, 502, 0, 0, 1, 0, 82, 10, 164, 4077, 51, 51, 4077, 82, 50, 31, 82, 72, 164, 3282, 1636
INVAR-3, Run: 007, P, 0, 0, 0, 0, 0, 0, 499, 0, 0, 1, 0, 82, 7, 164, 4006, 63, 63, 4006, 82, 51, 30, 82, 75, 164, 2705, 1349
INVAR-3, Run: 008, P, 0, 0, 0, 0, 0, 0, 506, 0, 0, 1, 0, 82, 14, 164, 4218, 55, 55, 4218, 82, 44, 37, 82, 68, 164, 2850, 1418
INVAR-3, Run: 009, P, 0, 0, 0, 0, 0, 0, 498, 0, 0, 1, 0, 82, 6, 164, 3555, 54, 54, 3555, 82, 48, 33, 82, 76, 164, 3650, 1822
INVAR-3, Run: 010, P, 0, 0, 0, 0, 0, 0, 498, 0, 0, 1, 0, 82, 6, 164, 3638, 62, 62, 3638, 82, 51, 30, 82, 76, 164, 3586, 1790
INVAR-3, Run: 011, P, 0, 0, 0, 0, 0, 0, 502, 0, 0, 1, 0, 82, 10, 164, 3698, 53, 53, 3698, 82, 57, 24, 82, 72, 164, 6732, 3361
INVAR-3, Run: 012, P, 0, 0, 0, 0, 0, 0, 496, 0, 0, 1, 0, 82, 4, 164, 3916, 54, 54, 3916, 82, 52, 29, 82, 78, 164, 2238, 1117
INVAR-3, Run: 013, P, 0, 0, 0, 0, 0, 0, 502, 0, 0, 1, 0, 82, 10, 164, 4426, 57, 57, 4426, 82, 54, 27, 82, 72, 164, 3444, 1717
INVAR-3, Run: 014, P, 0, 0, 0, 0, 0, 0, 498, 0, 0, 1, 0, 82, 6, 164, 4044, 57, 57, 4044, 82, 44, 37, 82, 76, 164, 3792, 1893
INVAR-3, Run: 015, P, 0, 0, 0, 0, 0, 0, 498, 0, 2, 1, 2, 81, 6, 164, 3925, 53, 51, 3925, 82, 55, 26, 81, 76, 164, 2972, 1483
INVAR-3, Run: 016, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 4022, 47, 47, 4022, 82, 61, 20, 82, 73, 164, 3657, 1824
INVAR-3, Run: 017, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 3422, 64, 64, 3422, 82, 45, 36, 82, 73, 164, 3255, 1623
INVAR-3, Run: 018, P, 0, 0, 0, 0, 0, 0, 500, 0, 0, 1, 0, 82, 8, 164, 4144, 33, 33, 4144, 82, 48, 33, 82, 74, 164, 2794, 1393
INVAR-3, Run: 019, P, 0, 0, 0, 0, 0, 0, 499, 0, 0, 1, 0, 82, 7, 164, 3978, 60, 60, 3978, 82, 51, 30, 82, 75, 164, 3199, 1596
INVAR-3, Run: 020, P, 0, 0, 0, 0, 0, 0, 503, 0, 0, 1, 0, 82, 11, 164, 3983, 44, 44, 3983, 82, 51, 30, 82, 71, 164, 3463, 1726
INVAR-3, Run: 021, P, 0, 0, 0, 0, 0, 0, 501, 0, 2, 1, 2, 81, 9, 164, 3531, 44, 42, 3531, 82, 55, 26, 81, 73, 164, 3701, 1846
INVAR-3, Run: 022, P, 0, 0, 0, 0, 0, 0, 499, 0, 0, 1, 0, 82, 7, 164, 4326, 54, 54, 4326, 82, 51, 30, 82, 75, 164, 3447, 1720
INVAR-3, Run: 023, P, 0, 0, 0, 0, 0, 0, 501, 0, 2, 1, 2, 81, 9, 164, 3346, 57, 55, 3346, 82, 48, 33, 81, 73, 164, 3919, 1955
INVAR-3, Run: 024, P, 0, 0, 0, 0, 0, 0, 500, 0, 0, 1, 0, 82, 8, 164, 3865, 43, 43, 3865, 82, 57, 24, 82, 74, 164, 2940, 1466
INVAR-3, Run: 025, P, 0, 0, 0, 0, 0, 0, 501, 0, 2, 1, 2, 81, 9, 164, 3810, 45, 43, 3810, 82, 57, 24, 81, 73, 164, 3311, 1651
INVAR-3, Run: 026, P, 0, 0, 0, 0, 0, 0, 497, 0, 0, 1, 0, 82, 5, 164, 4307, 54, 54, 4307, 82, 45, 36, 82, 77, 164, 2335, 1165
INVAR-3, Run: 027, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 3889, 51, 51, 3889, 82, 53, 28, 82, 73, 164, 3957, 1974
INVAR-3, Run: 028, P, 0, 0, 0, 0, 0, 0, 502, 0, 0, 1, 0, 82, 10, 164, 4640, 64, 64, 4640, 82, 50, 31, 82, 72, 164, 2832, 1411
INVAR-3, Run: 029, P, 0, 0, 0, 0, 0, 0, 504, 0, 0, 1, 0, 82, 12, 164, 4412, 50, 50, 4412, 82, 56, 25, 82, 70, 164, 4082, 2035
INVAR-3, Run: 030, P, 0, 0, 0, 0, 0, 0, 498, 0, 0, 1, 0, 82, 6, 164, 3200, 63, 63, 3200, 82, 42, 39, 82, 76, 164, 2048, 1021
INVAR-3, Run: 031, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 4490, 66, 66, 4490, 82, 49, 32, 82, 73, 164, 3361, 1676
INVAR-3, Run: 032, P, 0, 0, 0, 0, 0, 0, 499, 0, 0, 1, 0, 82, 7, 164, 3334, 45, 45, 3334, 82, 53, 28, 82, 75, 164, 3377, 1685
INVAR-3, Run: 033, P, 0, 0, 0, 0, 0, 0, 504, 0, 2, 1, 2, 81, 12, 164, 2998, 44, 42, 2998, 82, 44, 37, 81, 70, 164, 3290, 1639
INVAR-3, Run: 034, P, 0, 0, 0, 0, 0, 0, 500, 0, 2, 1, 2, 81, 8, 164, 3408, 38, 36, 3408, 82, 46, 35, 81, 74, 164, 2986, 1489
INVAR-3, Run: 035, P, 0, 0, 0, 0, 0, 0, 505, 0, 0, 1, 0, 82, 13, 164, 3573, 48, 48, 3573, 82, 53, 28, 82, 69, 164, 2387, 1187
INVAR-3, Run: 036, P, 0, 0, 0, 0, 0, 0, 501, 0, 2, 1, 2, 81, 9, 164, 3709, 70, 68, 3709, 82, 56, 25, 81, 73, 164, 2509, 1250
INVAR-3, Run: 037, P, 0, 0, 0, 0, 0, 0, 501, 0, 2, 1, 2, 81, 9, 164, 3596, 71, 69, 3596, 82, 46, 35, 81, 73, 164, 4391, 2191
INVAR-3, Run: 038, P, 0, 0, 0, 0, 0, 0, 496, 0, 0, 1, 0, 82, 4, 164, 3486, 47, 47, 3486, 82, 56, 25, 82, 78, 164, 2414, 1205
INVAR-3, Run: 039, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 4290, 50, 50, 4290, 82, 46, 35, 82, 73, 164, 4747, 2369
INVAR-3, Run: 040, P, 0, 0, 0, 0, 0, 0, 496, 0, 0, 1, 0, 82, 4, 164, 4773, 81, 81, 4773, 82, 58, 23, 82, 78, 164, 3144, 1570
INVAR-3, Run: 041, P, 0, 0, 0, 0, 0, 0, 508, 0, 2, 1, 2, 81, 16, 164, 4016, 54, 52, 4016, 82, 51, 30, 81, 66, 164, 3044, 1514
INVAR-3, Run: 042, P, 0, 0, 0, 0, 0, 0, 498, 0, 0, 1, 0, 82, 6, 164, 3269, 48, 48, 3269, 82, 47, 34, 82, 76, 164, 3630, 1812
INVAR-3, Run: 043, P, 0, 0, 0, 0, 0, 0, 502, 0, 2, 1, 2, 81, 10, 164, 3351, 74, 72, 3351, 82, 51, 30, 81, 72, 164, 2154, 1072
INVAR-3, Run: 044, P, 0, 0, 0, 0, 0, 0, 498, 0, 0, 1, 0, 82, 6, 164, 4252, 43, 43, 4252, 82, 47, 34, 82, 76, 164, 3466, 1730
INVAR-3, Run: 045, P, 0, 0, 0, 0, 0, 0, 497, 0, 0, 1, 0, 82, 5, 164, 4328, 51, 51, 4328, 82, 52, 29, 82, 77, 164, 2811, 1403
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 0, 497, 0, 2, 1, 2, 81, 5, 164, 3484, 53, 51, 3484, 82, 53, 28, 81, 77, 164, 3841, 1918
INVAR-3, Run: 047, P, 0, 0, 0, 0, 0, 0, 498, 0, 2, 1, 2, 81, 6, 164, 4629, 74, 72, 4629, 82, 50, 31, 81, 76, 164, 3506, 1750
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 0, 503, 0, 0, 1, 0, 82, 11, 164, 3901, 58, 58, 3901, 82, 57, 24, 82, 71, 164, 2719, 1354
INVAR-3, Run: 049, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 3703, 59, 59, 3703, 82, 58, 23, 82, 73, 164, 2277, 1134
INVAR-3, Run: 050, P, 0, 0, 0, 0, 0, 0, 501, 0, 2, 1, 2, 81, 9, 164, 2996, 60, 58, 2996, 82, 55, 26, 81, 73, 164, 2677, 1334
INVAR-3, Run: 051, P, 0, 0, 0, 0, 0, 0, 498, 0, 2, 1, 2, 81, 6, 164, 4466, 56, 54, 4466, 82, 49, 32, 81, 76, 164, 3398, 1696
INVAR-3, Run: 052, P, 0, 0, 0, 0, 0, 0, 500, 0, 2, 1, 2, 81, 8, 164, 4447, 60, 58, 4447, 82, 49, 32, 81, 74, 164, 3192, 1592
INVAR-3, Run: 053, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 3521, 59, 59, 3521, 82, 49, 32, 82, 73, 164, 4287, 2139
INVAR-3, Run: 054, P, 0, 0, 0, 0, 0, 0, 500, 0, 0, 1, 0, 82, 8, 164, 4287, 51, 51, 4287, 82, 55, 26, 82, 74, 164, 3054, 1523
INVAR-3, Run: 055, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 3565, 64, 64, 3565, 82, 49, 32, 82, 73, 164, 2053, 1022
INVAR-3, Run: 056, P, 0, 0, 0, 0, 0, 0, 500, 0, 0, 1, 0, 82, 8, 164, 4883, 43, 43, 4883, 82, 54, 27, 82, 74, 164, 3628, 1810
INVAR-3, Run: 057, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 4635, 56, 56, 4635, 82, 50, 31, 82, 73, 164, 3127, 1559
INVAR-3, Run: 058, P, 0, 0, 0, 0, 0, 0, 500, 0, 2, 1, 2, 81, 8, 164, 3683, 43, 41, 3683, 82, 56, 25, 81, 74, 164, 2622, 1307
INVAR-3, Run: 059, P, 0, 0, 0, 0, 0, 0, 505, 0, 0, 1, 0, 82, 13, 164, 3559, 48, 48, 3559, 82, 61, 20, 82, 69, 164, 2983, 1485
INVAR-3, Run: 060, P, 0, 0, 0, 0, 0, 0, 499, 0, 2, 1, 2, 81, 7, 164, 3261, 68, 66, 3261, 82, 54, 27, 81, 75, 164, 2469, 1231
INVAR-3, Run: 061, P, 0, 0, 0, 0, 0, 0, 502, 0, 0, 1, 0, 82, 10, 164, 3723, 57, 57, 3723, 82, 50, 31, 82, 72, 164, 3816, 1903
INVAR-3, Run: 062, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 4204, 51, 51, 4204, 82, 47, 34, 82, 73, 164, 3467, 1729
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 0, 502, 0, 0, 1, 0, 82, 10, 164, 2920, 61, 61, 2920, 82, 52, 29, 82, 72, 164, 2600, 1295
INVAR-3, Run: 064, P, 0, 0, 0, 0, 0, 0, 503, 0, 0, 1, 0, 82, 11, 164, 5206, 51, 51, 5206, 82, 50, 31, 82, 71, 164, 3785, 1887
INVAR-3, Run: 065, P, 0, 0, 0, 0, 0, 0, 501, 0, 2, 1, 2, 81, 9, 164, 3121, 55, 53, 3121, 82, 60, 21, 81, 73, 164, 4163, 2077
INVAR-3, Run: 066, P, 0, 0, 0, 0, 0, 0, 498, 0, 2, 1, 2, 81, 6, 164, 3275, 48, 46, 3275, 82, 54, 27, 81, 76, 164, 2346, 1170
INVAR-3, Run: 067, P, 0, 0, 0, 0, 0, 0, 498, 0, 0, 1, 0, 82, 6, 164, 3866, 43, 43, 3866, 82, 49, 32, 82, 76, 164, 2260, 1127
INVAR-3, Run: 068, P, 0, 0, 0, 0, 0, 0, 502, 0, 0, 1, 0, 82, 10, 164, 3194, 62, 62, 3194, 82, 40, 41, 82, 72, 164, 3456, 1723
INVAR-3, Run: 069, P, 0, 0, 0, 0, 0, 0, 500, 0, 2, 1, 2, 81, 8, 164, 4108, 48, 46, 4108, 82, 54, 27, 81, 74, 164, 2906, 1449
INVAR-3, Run: 070, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 3469, 61, 61, 3469, 82, 53, 28, 82, 73, 164, 3021, 1506
INVAR-3, Run: 071, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 3683, 43, 43, 3683, 82, 51, 30, 82, 73, 164, 2729, 1360
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 0, 506, 0, 2, 1, 2, 81, 14, 164, 4004, 61, 59, 4004, 82, 52, 29, 81, 68, 164, 3216, 1601
INVAR-3, Run: 073, P, 0, 0, 0, 0, 0, 0, 506, 0, 2, 1, 2, 81, 14, 164, 4401, 64, 62, 4401, 82, 61, 20, 81, 68, 164, 2752, 1369
INVAR-3, Run: 074, P, 0, 0, 0, 0, 0, 0, 500, 0, 2, 1, 2, 81, 8, 164, 3311, 73, 71, 3311, 82, 51, 30, 81, 74, 164, 2894, 1443
INVAR-3, Run: 075, P, 0, 0, 0, 0, 0, 0, 499, 0, 0, 1, 0, 82, 7, 164, 2902, 59, 59, 2902, 82, 54, 27, 82, 75, 164, 5055, 2524
INVAR-3, Run: 076, P, 0, 0, 0, 0, 0, 0, 498, 0, 0, 1, 0, 82, 6, 164, 2878, 51, 51, 2878, 82, 46, 35, 82, 76, 164, 2704, 1349
INVAR-3, Run: 077, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 4052, 59, 59, 4052, 82, 48, 33, 82, 73, 164, 3725, 1858
INVAR-3, Run: 078, P, 0, 0, 0, 0, 0, 0, 505, 0, 0, 1, 0, 82, 13, 164, 4234, 69, 69, 4234, 82, 46, 35, 82, 69, 164, 2305, 1146
INVAR-3, Run: 079, P, 0, 0, 0, 0, 0, 0, 502, 0, 0, 1, 0, 82, 10, 164, 4424, 52, 52, 4424, 82, 59, 22, 82, 72, 164, 3744, 1867
INVAR-3, Run: 080, P, 0, 0, 0, 0, 0, 0, 500, 0, 0, 1, 0, 82, 8, 164, 4072, 62, 62, 4072, 82, 48, 33, 82, 74, 164, 2520, 1256
INVAR-3, Run: 081, P, 0, 0, 0, 0, 0, 0, 501, 0, 2, 1, 2, 81, 9, 164, 4205, 46, 44, 4205, 82, 52, 29, 81, 73, 164, 3923, 1957
INVAR-3, Run: 082, P, 0, 0, 0, 0, 0, 0, 499, 0, 2, 1, 2, 81, 7, 164, 3929, 53, 51, 3929, 82, 44, 37, 81, 75, 164, 3829, 1911
INVAR-3, Run: 083, P, 0, 0, 0, 0, 0, 0, 502, 0, 2, 1, 2, 81, 10, 164, 2945, 47, 45, 2945, 82, 51, 30, 81, 72, 164, 3870, 1930
INVAR-3, Run: 084, P, 0, 0, 0, 0, 0, 0, 500, 0, 0, 1, 0, 82, 8, 164, 4130, 43, 43, 4130, 82, 47, 34, 82, 74, 164, 2816, 1404
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 0, 501, 0, 2, 1, 2, 81, 9, 164, 4120, 54, 52, 4120, 82, 49, 32, 81, 73, 164, 2575, 1283
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 0, 498, 0, 0, 1, 0, 82, 6, 164, 3694, 43, 43, 3694, 82, 44, 37, 82, 76, 164, 4172, 2083
INVAR-3, Run: 087, P, 0, 0, 0, 0, 0, 0, 502, 0, 0, 1, 0, 82, 10, 164, 4765, 59, 59, 4765, 82, 54, 27, 82, 72, 164, 3336, 1663
INVAR-3, Run: 088, P, 0, 0, 0, 0, 0, 0, 504, 0, 0, 1, 0, 82, 12, 164, 4696, 42, 42, 4696, 82, 52, 29, 82, 70, 164, 2664, 1326
INVAR-3, Run: 089, P, 0, 0, 0, 0, 0, 0, 502, 0, 2, 1, 2, 81, 10, 164, 3357, 43, 41, 3357, 82, 47, 34, 81, 72, 164, 3760, 1875
INVAR-3, Run: 090, P, 0, 0, 0, 0, 0, 0, 499, 0, 0, 1, 0, 82, 7, 164, 4268, 59, 59, 4268, 82, 45, 36, 82, 75, 164, 2571, 1282
INVAR-3, Run: 091, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 3832, 56, 56, 3832, 82, 56, 25, 82, 73, 164, 3705, 1848
INVAR-3, Run: 092, P, 0, 0, 0, 0, 0, 0, 500, 0, 0, 1, 0, 82, 8, 164, 3794, 54, 54, 3794, 82, 49, 32, 82, 74, 164, 2470, 1231
INVAR-3, Run: 093, P, 0, 0, 0, 0, 0, 0, 501, 0, 2, 1, 2, 81, 9, 164, 3234, 54, 52, 3234, 82, 48, 33, 81, 73, 164, 2731, 1361
INVAR-3, Run: 094, P, 0, 0, 0, 0, 0, 0, 501, 0, 2, 1, 2, 81, 9, 164, 2335, 68, 66, 2335, 82, 44, 37, 81, 73, 164, 3361, 1676
INVAR-3, Run: 095, P, 0, 0, 0, 0, 0, 0, 503, 0, 2, 1, 2, 81, 11, 164, 3331, 53, 51, 3331, 82, 59, 22, 81, 71, 164, 2999, 1494
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 0, 501, 0, 0, 1, 0, 82, 9, 164, 3380, 61, 61, 3380, 82, 52, 29, 82, 73, 164, 2645, 1318
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 0, 501, 0, 2, 1, 2, 81, 9, 164, 2710, 54, 52, 2710, 82, 44, 37, 81, 73, 164, 2425, 1208
INVAR-3, Run: 098, P, 0, 0, 0, 0, 0, 0, 502, 0, 2, 1, 2, 81, 10, 164, 3222, 65, 63, 3222, 82, 54, 27, 81, 72, 164, 3684, 1837
INVAR-3, Run: 099, P, 0, 0, 0, 0, 0, 0, 498, 0, 2, 1, 2, 81, 6, 164, 4407, 32, 30, 4407, 82, 63, 18, 81, 76, 164, 3358, 1676
INVAR-3, Run: 100, P, 0, 0, 0, 0, 0, 0, 504, 0, 0, 1, 0, 82, 12, 164, 2789, 49, 49, 2789, 82, 47, 34, 82, 70, 164, 3250, 1619
INVAR-4, Run: 001, P, 0, 1, 0, 1, 0, 1, 0, 123, 123, 0, 0, 19, 5, 39, 629, 17, 17, 506, 19, 15, 4, 19, 14, 39, 314, 154
INVAR-4, Run: 002, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 612, 10, 10, 491, 19, 15, 4, 19, 16, 39, 272, 134
INVAR-4, Run: 003, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 520, 17, 17, 399, 19, 10, 9, 19, 16, 39, 184, 90
INVAR-4, Run: 004, P, 0, 1, 0, 1, 0, 1, 0, 119, 119, 0, 0, 19, 1, 39, 614, 12, 12, 495, 19, 10, 9, 19, 18, 39, 354, 176
INVAR-4, Run: 005, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 492, 6, 6, 370, 19, 11, 8, 19, 15, 39, 229, 112
INVAR-4, Run: 006, P, 0, 1, 0, 1, 0, 1, 0, 119, 119, 0, 0, 19, 1, 39, 625, 20, 20, 506, 19, 15, 4, 19, 18, 39, 208, 103
INVAR-4, Run: 007, P, 0, 1, 0, 1, 0, 1, 0, 119, 119, 0, 0, 19, 1, 39, 840, 10, 10, 721, 19, 15, 4, 19, 18, 39, 210, 104
INVAR-4, Run: 008, P, 0, 1, 0, 1, 0, 1, 0, 125, 125, 0, 0, 19, 7, 39, 588, 11, 11, 463, 19, 12, 7, 19, 12, 39, 260, 126
INVAR-4, Run: 009, P, 0, 1, 0, 1, 0, 1, 0, 125, 125, 0, 0, 19, 7, 39, 368, 13, 13, 243, 19, 11, 8, 19, 12, 39, 124, 58
INVAR-4, Run: 010, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 435, 10, 10, 313, 19, 14, 5, 19, 15, 39, 337, 166
INVAR-4, Run: 011, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 602, 16, 16, 481, 19, 11, 8, 19, 16, 39, 390, 193
INVAR-4, Run: 012, P, 0, 1, 0, 1, 0, 1, 0, 125, 125, 0, 0, 19, 7, 39, 653, 7, 7, 528, 19, 14, 5, 19, 12, 39, 312, 152
INVAR-4, Run: 013, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 740, 10, 10, 618, 19, 16, 3, 19, 15, 39, 345, 170
INVAR-4, Run: 014, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 637, 26, 26, 515, 19, 14, 5, 19, 15, 39, 157, 76
INVAR-4, Run: 015, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 639, 16, 16, 519, 19, 14, 5, 19, 17, 39, 309, 153
INVAR-4, Run: 016, P, 0, 1, 0, 1, 0, 1, 0, 124, 124, 0, 0, 19, 6, 39, 662, 18, 18, 538, 19, 8, 11, 19, 13, 39, 209, 101
INVAR-4, Run: 017, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 564, 17, 17, 443, 19, 14, 5, 19, 16, 39, 236, 116
INVAR-4, Run: 018, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 348, 11, 11, 228, 19, 11, 8, 19, 17, 39, 189, 93
INVAR-4, Run: 019, P, 0, 1, 0, 1, 0, 1, 0, 119, 119, 0, 0, 19, 1, 39, 374, 13, 13, 255, 19, 13, 6, 19, 18, 39, 250, 124
INVAR-4, Run: 020, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 383, 15, 15, 261, 19, 14, 5, 19, 15, 39, 389, 192
INVAR-4, Run: 021, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 500, 10, 10, 379, 19, 10, 9, 19, 16, 39, 340, 168
INVAR-4, Run: 022, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 619, 16, 16, 498, 19, 13, 6, 19, 16, 39, 290, 143
INVAR-4, Run: 023, P, 0, 1, 0, 1, 0, 1, 0, 119, 119, 0, 0, 19, 1, 39, 517, 22, 22, 398, 19, 15, 4, 19, 18, 39, 182, 90
INVAR-4, Run: 024, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 670, 15, 15, 549, 19, 16, 3, 19, 16, 39, 446, 221
INVAR-4, Run: 025, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 442, 9, 9, 321, 19, 12, 7, 19, 16, 39, 130, 63
INVAR-4, Run: 026, P, 0, 1, 0, 1, 0, 1, 0, 119, 119, 0, 0, 19, 1, 39, 318, 18, 18, 199, 19, 10, 9, 19, 18, 39, 418, 208
INVAR-4, Run: 027, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 917, 21, 21, 795, 19, 14, 5, 19, 15, 39, 249, 122
INVAR-4, Run: 028, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 469, 14, 14, 348, 19, 14, 5, 19, 16, 39, 278, 137
INVAR-4, Run: 029, P, 0, 1, 0, 1, 0, 1, 0, 119, 119, 0, 0, 19, 1, 39, 318, 15, 15, 199, 19, 10, 9, 19, 18, 39, 226, 112
INVAR-4, Run: 030, P, 0, 1, 0, 1, 0, 1, 0, 119, 119, 0, 0, 19, 1, 39, 458, 14, 14, 339, 19, 12, 7, 19, 18, 39, 308, 153
INVAR-4, Run: 031, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 481, 13, 13, 361, 19, 14, 5, 19, 17, 39, 153, 75
INVAR-4, Run: 032, P, 0, 1, 0, 1, 0, 1, 0, 124, 124, 0, 0, 19, 6, 39, 365, 15, 15, 241, 19, 11, 8, 19, 13, 39, 185, 89
INVAR-4, Run: 033, P, 0, 1, 0, 1, 0, 1, 0, 123, 123, 0, 0, 19, 5, 39, 388, 15, 15, 265, 19, 10, 9, 19, 14, 39, 282, 138
INVAR-4, Run: 034, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 937, 11, 11, 815, 19, 15, 4, 19, 15, 39, 185, 90
INVAR-4, Run: 035, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 675, 16, 16, 554, 19, 8, 11, 19, 16, 39, 236, 116
