Input Number, Run_Number, Result@ 100, X1, H, M, PE, PO, CE, Y, D, CO, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 027, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 81, 371, 19, 39, 19, 19, 39, 58, 81, 489
INVAR-4, Run: 028, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 98, 358, 19, 22, 36, 19, 39, 58, 98, 476
INVAR-4, Run: 029, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 148, 525, 19, 26, 32, 19, 39, 58, 148, 643
INVAR-4, Run: 030, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 136, 532, 19, 30, 28, 19, 39, 58, 136, 650
INVAR-4, Run: 031, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 98, 394, 19, 30, 28, 19, 39, 58, 98, 512
INVAR-4, Run: 032, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 139, 567, 19, 27, 31, 19, 39, 58, 139, 685
INVAR-4, Run: 033, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 141, 535, 19, 27, 31, 19, 39, 58, 141, 653
INVAR-4, Run: 034, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 134, 627, 19, 35, 23, 19, 39, 58, 134, 745
INVAR-4, Run: 035, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 117, 667, 19, 27, 31, 19, 39, 58, 117, 785
INVAR-4, Run: 036, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 135, 531, 19, 28, 30, 19, 39, 58, 135, 649
INVAR-4, Run: 037, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 86, 339, 19, 32, 26, 19, 39, 58, 86, 457
INVAR-4, Run: 038, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 103, 397, 19, 20, 38, 19, 39, 58, 103, 515
INVAR-4, Run: 039, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 90, 274, 19, 20, 38, 19, 39, 58, 90, 392
INVAR-4, Run: 040, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 165, 550, 19, 33, 25, 19, 39, 58, 165, 668
INVAR-4, Run: 041, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 136, 389, 19, 25, 33, 19, 39, 58, 136, 507
INVAR-4, Run: 042, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 134, 326, 19, 28, 30, 19, 39, 58, 134, 444
INVAR-4, Run: 043, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 134, 583, 19, 31, 27, 19, 39, 58, 134, 701
INVAR-4, Run: 044, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 119, 310, 19, 25, 33, 19, 39, 58, 119, 428
INVAR-4, Run: 045, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 111, 411, 19, 28, 30, 19, 39, 58, 111, 529
INVAR-4, Run: 046, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 126, 392, 19, 30, 28, 19, 39, 58, 126, 510
INVAR-4, Run: 047, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 128, 515, 19, 26, 32, 19, 39, 58, 128, 633
INVAR-4, Run: 048, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 136, 723, 19, 33, 25, 19, 39, 58, 136, 841
INVAR-4, Run: 049, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 130, 525, 19, 27, 31, 19, 39, 58, 130, 643
INVAR-4, Run: 050, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 132, 494, 19, 27, 31, 19, 39, 58, 132, 612
INVAR-4, Run: 051, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 133, 622, 19, 31, 27, 19, 39, 58, 133, 740
INVAR-4, Run: 052, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 111, 354, 19, 28, 30, 19, 39, 58, 111, 472
INVAR-4, Run: 053, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 161, 615, 19, 35, 23, 19, 39, 58, 161, 733
INVAR-4, Run: 054, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 161, 627, 19, 27, 31, 19, 39, 58, 161, 745
INVAR-4, Run: 055, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 83, 413, 19, 29, 29, 19, 39, 58, 83, 531
INVAR-4, Run: 056, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 93, 327, 19, 30, 28, 19, 39, 58, 93, 445
INVAR-4, Run: 057, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 131, 385, 19, 26, 32, 19, 39, 58, 131, 503
INVAR-4, Run: 058, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 165, 455, 19, 24, 34, 19, 39, 58, 165, 573
INVAR-4, Run: 059, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 135, 426, 19, 32, 26, 19, 39, 58, 135, 544
INVAR-4, Run: 060, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 156, 737, 19, 32, 26, 19, 39, 58, 156, 855
INVAR-4, Run: 061, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 137, 440, 19, 20, 38, 19, 39, 58, 137, 558
INVAR-4, Run: 062, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 158, 536, 19, 26, 32, 19, 39, 58, 158, 654
INVAR-4, Run: 063, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 102, 366, 19, 28, 30, 19, 39, 58, 102, 484
INVAR-4, Run: 064, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 136, 586, 19, 27, 31, 19, 39, 58, 136, 704
INVAR-4, Run: 065, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 86, 247, 19, 14, 44, 19, 39, 58, 86, 365
INVAR-4, Run: 066, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 111, 368, 19, 28, 30, 19, 39, 58, 111, 486
INVAR-4, Run: 067, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 221, 975, 19, 30, 28, 19, 39, 58, 221, 1093
INVAR-4, Run: 068, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 92, 348, 19, 38, 20, 19, 39, 58, 92, 466
INVAR-4, Run: 069, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 116, 587, 19, 27, 31, 19, 39, 58, 116, 705
INVAR-4, Run: 070, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 128, 517, 19, 33, 25, 19, 39, 58, 128, 635
INVAR-4, Run: 071, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 80, 490, 19, 30, 28, 19, 39, 58, 80, 608
INVAR-4, Run: 072, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 91, 246, 19, 35, 23, 19, 39, 58, 91, 364
INVAR-4, Run: 073, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 103, 381, 19, 27, 31, 19, 39, 58, 103, 499
INVAR-4, Run: 074, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 95, 302, 19, 21, 37, 19, 39, 58, 95, 420
INVAR-4, Run: 075, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 149, 733, 19, 27, 31, 19, 39, 58, 149, 851
INVAR-4, Run: 076, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 83, 211, 19, 23, 35, 19, 39, 58, 83, 329
INVAR-4, Run: 077, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 101, 401, 19, 22, 36, 19, 39, 58, 101, 519
INVAR-4, Run: 078, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 93, 380, 19, 23, 35, 19, 39, 58, 93, 498
INVAR-4, Run: 079, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 70, 336, 19, 32, 26, 19, 39, 58, 70, 454
INVAR-4, Run: 080, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 109, 322, 19, 26, 32, 19, 39, 58, 109, 440
INVAR-4, Run: 081, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 101, 315, 19, 27, 31, 19, 39, 58, 101, 433
INVAR-4, Run: 082, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 119, 357, 19, 20, 38, 19, 39, 58, 119, 475
INVAR-4, Run: 083, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 111, 480, 19, 28, 30, 19, 39, 58, 111, 598
INVAR-4, Run: 084, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 102, 477, 19, 29, 29, 19, 39, 58, 102, 595
INVAR-4, Run: 085, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 251, 1001, 19, 18, 40, 19, 39, 58, 251, 1119
INVAR-4, Run: 086, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 143, 543, 19, 31, 27, 19, 39, 58, 143, 661
INVAR-4, Run: 087, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 145, 444, 19, 21, 37, 19, 39, 58, 145, 562
INVAR-4, Run: 088, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 129, 638, 19, 23, 35, 19, 39, 58, 129, 756
INVAR-4, Run: 089, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 162, 602, 19, 23, 35, 19, 39, 58, 162, 720
INVAR-4, Run: 090, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 88, 273, 19, 31, 27, 19, 39, 58, 88, 391
INVAR-4, Run: 091, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 111, 421, 19, 38, 20, 19, 39, 58, 111, 539
INVAR-4, Run: 092, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 158, 649, 19, 27, 31, 19, 39, 58, 158, 767
INVAR-4, Run: 093, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 122, 567, 19, 26, 32, 19, 39, 58, 122, 685
INVAR-4, Run: 094, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 133, 575, 19, 26, 32, 19, 39, 58, 133, 693
INVAR-4, Run: 095, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 127, 393, 19, 32, 26, 19, 39, 58, 127, 511
INVAR-4, Run: 096, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 115, 619, 19, 33, 25, 19, 39, 58, 115, 737
INVAR-4, Run: 097, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 151, 760, 19, 28, 30, 19, 39, 58, 151, 878
INVAR-4, Run: 098, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 168, 721, 19, 29, 29, 19, 39, 58, 168, 839
INVAR-4, Run: 099, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 102, 296, 19, 26, 32, 19, 39, 58, 102, 414
INVAR-4, Run: 100, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 132, 635, 19, 31, 27, 19, 39, 58, 132, 753
INVAR-5, Run: 001, P, 0, 1, 0, 0, 1, 0, 160, 26, 160, 0, 1, 53, 278, 798, 26, 37, 42, 26, 53, 79, 278, 958
INVAR-5, Run: 002, P, 0, 1, 0, 0, 1, 0, 160, 26, 160, 0, 1, 53, 221, 866, 26, 45, 34, 26, 53, 79, 221, 1026
INVAR-5, Run: 003, P, 0, 1, 0, 0, 1, 0, 160, 26, 160, 0, 1, 53, 166, 571, 26, 35, 44, 26, 53, 79, 166, 731
INVAR-5, Run: 004, P, 0, 1, 0, 0, 1, 0, 160, 26, 160, 0, 1, 53, 197, 869, 26, 44, 35, 26, 53, 79, 197, 1029
INVAR-5, Run: 005, P, 0, 1, 0, 0, 1, 0, 160, 26, 160, 0, 1, 53, 220, 827, 26, 31, 48, 26, 53, 79, 220, 987
INVAR-5, Run: 006, P, 0, 1, 0, 0, 1, 0, 160, 26, 160, 0, 1, 53, 184, 843, 26, 37, 42, 26, 53, 79, 184, 1003
INVAR-5, Run: 007, P, 0, 1, 0, 0, 1, 0, 160, 26, 160, 0, 1, 53, 172, 739, 26, 37, 42, 26, 53, 79, 172, 899
INVAR-5, Run: 008, P, 0, 1, 0, 0, 1, 0, 160, 26, 160, 0, 1, 53, 166, 557, 26, 34, 45, 26, 53, 79, 166, 717
INVAR-5, Run: 009, P, 0, 1, 0, 0, 1, 0, 160, 26, 160, 0, 1, 53, 147, 483, 26, 35, 44, 26, 53, 79, 147, 643
INVAR-5, Run: 010, P, 0, 1, 0, 0, 1, 0, 160, 26, 160, 0, 1, 53, 159, 890, 26, 45, 34, 26, 53, 79, 159, 1050
INVAR-5, Run: 011, P, 0, 1, 0, 0, 1, 0, 160, 26, 160, 0, 1, 53, 180, 712, 26, 29, 50, 26, 53, 79, 180, 872
