Input Number, Run_Number, Result@ 100, C, F, D, X1, A, B, PO, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 036, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 775, 15, 15, 628, 19, 11, 8, 19, 12, 39, 127, 56
INVAR-4, Run: 037, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 638, 9, 9, 495, 19, 15, 4, 19, 13, 39, 117, 52
INVAR-4, Run: 038, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 437, 15, 15, 294, 19, 10, 9, 19, 13, 39, 25, 6
INVAR-4, Run: 039, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 587, 10, 10, 444, 19, 15, 4, 19, 13, 39, 67, 27
INVAR-4, Run: 040, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 628, 14, 14, 485, 19, 11, 8, 19, 13, 39, 173, 80
INVAR-4, Run: 041, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 610, 10, 10, 463, 19, 16, 3, 19, 12, 39, 71, 28
INVAR-4, Run: 042, P, 0, 1, 0, 0, 1, 0, 1, 150, 150, 0, 0, 19, 16, 39, 562, 14, 14, 412, 19, 11, 8, 19, 11, 39, 111, 47
INVAR-4, Run: 043, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 551, 13, 13, 400, 19, 16, 3, 19, 11, 39, 91, 37
INVAR-4, Run: 044, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 809, 16, 16, 662, 19, 14, 5, 19, 12, 39, 117, 51
INVAR-4, Run: 045, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 623, 14, 14, 468, 19, 16, 3, 19, 10, 39, 175, 78
INVAR-4, Run: 046, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 616, 8, 8, 461, 19, 10, 9, 19, 10, 39, 123, 52
INVAR-4, Run: 047, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 649, 14, 14, 506, 19, 9, 10, 19, 13, 39, 97, 42
INVAR-4, Run: 048, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 537, 11, 11, 390, 19, 16, 3, 19, 12, 39, 109, 47
INVAR-4, Run: 049, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 636, 16, 16, 481, 19, 11, 8, 19, 10, 39, 141, 61
INVAR-4, Run: 050, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 521, 7, 7, 378, 19, 13, 6, 19, 13, 39, 133, 60
INVAR-4, Run: 051, P, 0, 1, 0, 0, 1, 0, 1, 162, 162, 0, 0, 19, 22, 39, 659, 16, 16, 497, 19, 13, 6, 19, 8, 39, 263, 120
INVAR-4, Run: 052, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 671, 20, 20, 516, 19, 9, 10, 19, 10, 39, 265, 123
INVAR-4, Run: 053, P, 0, 1, 0, 0, 1, 0, 1, 146, 146, 0, 0, 19, 14, 39, 506, 13, 13, 360, 19, 10, 9, 19, 12, 39, 69, 27
INVAR-4, Run: 054, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 684, 11, 11, 537, 19, 14, 5, 19, 12, 39, 133, 59
INVAR-4, Run: 055, P, 0, 1, 0, 0, 1, 0, 1, 150, 150, 0, 0, 19, 16, 39, 676, 10, 10, 526, 19, 17, 2, 19, 11, 39, 141, 62
INVAR-4, Run: 056, P, 0, 0, 0, 0, 1, 0, 1, 159, 159, 0, 0, 19, 21, 39, 619, 9, 9, 460, 19, 14, 5, 19, 9, 39, 49, 14
INVAR-4, Run: 057, P, 0, 1, 0, 0, 1, 0, 1, 154, 154, 0, 0, 19, 18, 39, 672, 21, 21, 518, 19, 10, 9, 19, 10, 39, 251, 116
INVAR-4, Run: 058, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 451, 11, 11, 304, 19, 10, 9, 19, 12, 39, 165, 75
INVAR-4, Run: 059, P, 0, 0, 0, 0, 1, 0, 1, 139, 139, 0, 0, 19, 11, 39, 534, 17, 17, 395, 19, 12, 7, 19, 14, 39, 119, 54
INVAR-4, Run: 060, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 916, 18, 18, 769, 19, 12, 7, 19, 12, 39, 61, 23
INVAR-4, Run: 061, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 799, 12, 12, 648, 19, 15, 4, 19, 11, 39, 139, 61
INVAR-4, Run: 062, P, 0, 0, 0, 0, 1, 0, 1, 159, 159, 0, 0, 19, 21, 39, 1162, 19, 19, 1003, 19, 16, 3, 19, 9, 39, 187, 83
INVAR-4, Run: 063, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 664, 15, 15, 521, 19, 10, 9, 19, 13, 39, 153, 70
INVAR-4, Run: 064, P, 0, 0, 0, 0, 1, 0, 1, 159, 159, 0, 0, 19, 21, 39, 749, 23, 23, 590, 19, 12, 7, 19, 9, 39, 67, 23
INVAR-4, Run: 065, P, 0, 1, 0, 0, 1, 0, 1, 142, 142, 0, 0, 19, 12, 39, 707, 11, 11, 565, 19, 13, 6, 19, 13, 39, 163, 75
INVAR-4, Run: 066, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 593, 11, 11, 438, 19, 12, 7, 19, 10, 39, 143, 62
INVAR-4, Run: 067, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 775, 8, 8, 624, 19, 11, 8, 19, 11, 39, 113, 48
INVAR-4, Run: 068, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 679, 14, 14, 532, 19, 15, 4, 19, 12, 39, 139, 62
INVAR-4, Run: 069, P, 0, 1, 0, 0, 1, 0, 1, 146, 146, 0, 0, 19, 14, 39, 796, 12, 12, 650, 19, 14, 5, 19, 12, 39, 117, 51
INVAR-4, Run: 070, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 531, 14, 14, 380, 19, 9, 10, 19, 11, 39, 79, 31
INVAR-4, Run: 071, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 452, 13, 13, 305, 19, 14, 5, 19, 12, 39, 75, 30
INVAR-4, Run: 072, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 794, 14, 14, 651, 19, 14, 5, 19, 13, 39, 151, 69
INVAR-4, Run: 073, P, 0, 0, 0, 0, 1, 0, 1, 163, 163, 0, 0, 19, 23, 39, 667, 16, 16, 504, 19, 10, 9, 19, 8, 39, 275, 126
INVAR-4, Run: 074, P, 0, 1, 0, 0, 1, 0, 1, 158, 158, 0, 0, 19, 20, 39, 977, 16, 16, 819, 19, 15, 4, 19, 9, 39, 301, 140
INVAR-4, Run: 075, P, 0, 1, 0, 0, 1, 0, 1, 142, 142, 0, 0, 19, 12, 39, 1415, 14, 14, 1273, 19, 14, 5, 19, 13, 39, 127, 57
INVAR-4, Run: 076, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 520, 8, 8, 369, 19, 13, 6, 19, 11, 39, 181, 82
INVAR-4, Run: 077, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 765, 17, 17, 610, 19, 13, 6, 19, 10, 39, 119, 50
INVAR-4, Run: 078, P, 0, 0, 0, 0, 1, 0, 1, 139, 139, 0, 0, 19, 11, 39, 786, 9, 9, 647, 19, 10, 9, 19, 14, 39, 189, 89
INVAR-4, Run: 079, P, 0, 1, 0, 0, 1, 0, 1, 150, 150, 0, 0, 19, 16, 39, 1069, 24, 24, 919, 19, 10, 9, 19, 11, 39, 95, 39
INVAR-4, Run: 080, P, 0, 1, 0, 0, 1, 0, 1, 154, 154, 0, 0, 19, 18, 39, 743, 22, 22, 589, 19, 14, 5, 19, 10, 39, 83, 32
INVAR-4, Run: 081, P, 0, 0, 0, 0, 1, 0, 1, 139, 139, 0, 0, 19, 11, 39, 686, 18, 18, 547, 19, 8, 11, 19, 14, 39, 183, 86
INVAR-4, Run: 082, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 884, 10, 10, 729, 19, 10, 9, 19, 10, 39, 93, 37
INVAR-4, Run: 083, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 564, 12, 12, 413, 19, 10, 9, 19, 11, 39, 93, 38
INVAR-4, Run: 084, P, 0, 0, 0, 0, 1, 0, 1, 163, 163, 0, 0, 19, 23, 39, 660, 15, 15, 497, 19, 10, 9, 19, 8, 39, 103, 40
INVAR-4, Run: 085, P, 0, 0, 0, 0, 1, 0, 1, 131, 131, 0, 0, 19, 7, 39, 483, 24, 24, 352, 19, 12, 7, 19, 16, 39, 251, 122
INVAR-4, Run: 086, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 857, 7, 7, 710, 19, 17, 2, 19, 12, 39, 95, 40
INVAR-4, Run: 087, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 694, 7, 7, 543, 19, 13, 6, 19, 11, 39, 95, 39
INVAR-4, Run: 088, P, 0, 1, 0, 0, 1, 0, 1, 150, 150, 0, 0, 19, 16, 39, 653, 4, 4, 503, 19, 19, 0, 19, 11, 39, 91, 37
INVAR-4, Run: 089, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 620, 8, 8, 465, 19, 9, 10, 19, 10, 39, 149, 65
INVAR-4, Run: 090, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 663, 21, 21, 520, 19, 12, 7, 19, 13, 39, 365, 176
INVAR-4, Run: 091, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 776, 14, 14, 625, 19, 11, 8, 19, 11, 39, 75, 29
INVAR-4, Run: 092, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 634, 8, 8, 479, 19, 15, 4, 19, 10, 39, 149, 65
INVAR-4, Run: 093, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 384, 19, 19, 233, 19, 12, 7, 19, 11, 39, 49, 16
INVAR-4, Run: 094, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 405, 10, 10, 262, 19, 15, 4, 19, 13, 39, 99, 43
INVAR-4, Run: 095, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 992, 11, 11, 837, 19, 14, 5, 19, 10, 39, 231, 106
INVAR-4, Run: 096, P, 0, 0, 0, 0, 1, 0, 1, 139, 139, 0, 0, 19, 11, 39, 590, 6, 6, 451, 19, 15, 4, 19, 14, 39, 129, 59
INVAR-4, Run: 097, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 582, 16, 16, 435, 19, 10, 9, 19, 12, 39, 201, 93
INVAR-4, Run: 098, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 578, 12, 12, 423, 19, 11, 8, 19, 10, 39, 177, 79
INVAR-4, Run: 099, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 715, 13, 13, 564, 19, 10, 9, 19, 11, 39, 207, 95
INVAR-4, Run: 100, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 516, 11, 11, 365, 19, 15, 4, 19, 11, 39, 147, 65
INVAR-5, Run: 001, P, 0, 1, 0, 0, 1, 0, 1, 216, 216, 0, 0, 26, 28, 53, 1167, 19, 19, 951, 26, 16, 10, 26, 12, 53, 135, 53
INVAR-5, Run: 002, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1270, 14, 14, 1061, 26, 18, 8, 26, 14, 53, 287, 131
INVAR-5, Run: 003, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 732, 19, 19, 531, 26, 21, 5, 26, 16, 53, 89, 34
INVAR-5, Run: 004, P, 0, 1, 0, 0, 1, 0, 1, 212, 212, 0, 0, 26, 26, 53, 821, 23, 23, 609, 26, 20, 6, 26, 13, 53, 129, 51
INVAR-5, Run: 005, P, 0, 0, 0, 0, 1, 0, 1, 189, 189, 0, 0, 26, 15, 53, 1645, 23, 23, 1456, 26, 17, 9, 26, 19, 53, 347, 166
INVAR-5, Run: 006, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 2255, 31, 31, 2046, 26, 17, 9, 26, 14, 53, 483, 229
INVAR-5, Run: 007, P, 0, 0, 0, 0, 1, 0, 1, 217, 217, 0, 0, 26, 29, 53, 1108, 23, 23, 891, 26, 15, 11, 26, 12, 53, 143, 57
INVAR-5, Run: 008, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 1044, 23, 23, 847, 26, 16, 10, 26, 17, 53, 191, 86
INVAR-5, Run: 009, P, 0, 1, 0, 0, 1, 0, 1, 212, 212, 0, 0, 26, 26, 53, 1055, 18, 18, 843, 26, 15, 11, 26, 13, 53, 137, 55
INVAR-5, Run: 010, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 886, 13, 13, 677, 26, 17, 9, 26, 14, 53, 183, 79
INVAR-5, Run: 011, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 667, 21, 21, 474, 26, 19, 7, 26, 18, 53, 83, 33
INVAR-5, Run: 012, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1264, 20, 20, 1059, 26, 21, 5, 26, 15, 53, 203, 90
INVAR-5, Run: 013, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 1047, 13, 13, 850, 26, 16, 10, 26, 17, 53, 249, 115
INVAR-5, Run: 014, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 642, 17, 17, 449, 26, 13, 13, 26, 18, 53, 343, 163
INVAR-5, Run: 015, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1447, 16, 16, 1238, 26, 13, 13, 26, 14, 53, 263, 119
INVAR-5, Run: 016, P, 0, 1, 0, 0, 1, 0, 1, 200, 200, 0, 0, 26, 20, 53, 806, 20, 20, 606, 26, 16, 10, 26, 16, 53, 279, 129
INVAR-5, Run: 017, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 724, 17, 17, 515, 26, 18, 8, 26, 14, 53, 153, 64
INVAR-5, Run: 018, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 916, 22, 22, 723, 26, 18, 8, 26, 18, 53, 587, 285
INVAR-5, Run: 019, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1216, 19, 19, 1007, 26, 22, 4, 26, 14, 53, 235, 105
INVAR-5, Run: 020, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1773, 26, 26, 1560, 26, 17, 9, 26, 13, 53, 253, 113
INVAR-5, Run: 021, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1151, 16, 16, 938, 26, 12, 14, 26, 13, 53, 325, 149
INVAR-5, Run: 022, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 1016, 18, 18, 815, 26, 18, 8, 26, 16, 53, 521, 250
INVAR-5, Run: 023, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1342, 29, 29, 1137, 26, 16, 10, 26, 15, 53, 205, 91
INVAR-5, Run: 024, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 753, 17, 17, 548, 26, 12, 14, 26, 15, 53, 199, 88
INVAR-5, Run: 025, P, 0, 1, 0, 0, 1, 0, 1, 196, 196, 0, 0, 26, 18, 53, 980, 22, 22, 784, 26, 18, 8, 26, 17, 53, 587, 284
INVAR-5, Run: 026, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1417, 20, 20, 1208, 26, 16, 10, 26, 14, 53, 203, 89
INVAR-5, Run: 027, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1151, 22, 22, 946, 26, 14, 12, 26, 15, 53, 293, 135
INVAR-5, Run: 028, P, 0, 1, 0, 0, 1, 0, 1, 200, 200, 0, 0, 26, 20, 53, 794, 20, 20, 594, 26, 15, 11, 26, 16, 53, 379, 179
INVAR-5, Run: 029, P, 0, 1, 0, 0, 1, 0, 1, 212, 212, 0, 0, 26, 26, 53, 964, 21, 21, 752, 26, 16, 10, 26, 13, 53, 307, 140
INVAR-5, Run: 030, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1042, 21, 21, 829, 26, 16, 10, 26, 13, 53, 323, 148
INVAR-5, Run: 031, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1289, 18, 18, 1084, 26, 20, 6, 26, 15, 53, 715, 346
INVAR-5, Run: 032, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 773, 17, 17, 580, 26, 18, 8, 26, 18, 53, 85, 34
INVAR-5, Run: 033, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1126, 17, 17, 921, 26, 16, 10, 26, 15, 53, 245, 111
INVAR-5, Run: 034, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 1044, 9, 9, 847, 26, 17, 9, 26, 17, 53, 129, 55
INVAR-5, Run: 035, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1685, 21, 21, 1476, 26, 16, 10, 26, 14, 53, 195, 85
INVAR-5, Run: 036, P, 0, 1, 0, 0, 1, 0, 1, 204, 204, 0, 0, 26, 22, 53, 951, 9, 9, 747, 26, 21, 5, 26, 15, 53, 121, 49
INVAR-5, Run: 037, P, 0, 1, 0, 0, 1, 0, 1, 212, 212, 0, 0, 26, 26, 53, 1318, 20, 20, 1106, 26, 16, 10, 26, 13, 53, 101, 37
INVAR-5, Run: 038, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 1023, 24, 24, 826, 26, 17, 9, 26, 17, 53, 235, 108
INVAR-5, Run: 039, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 777, 22, 22, 576, 26, 15, 11, 26, 16, 53, 527, 253
INVAR-5, Run: 040, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 804, 15, 15, 607, 26, 14, 12, 26, 17, 53, 309, 145
INVAR-5, Run: 041, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 895, 19, 19, 694, 26, 19, 7, 26, 16, 53, 249, 114
INVAR-5, Run: 042, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 902, 14, 14, 693, 26, 13, 13, 26, 14, 53, 123, 49
INVAR-5, Run: 043, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 949, 16, 16, 748, 26, 19, 7, 26, 16, 53, 273, 126
INVAR-5, Run: 044, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1557, 13, 13, 1352, 26, 19, 7, 26, 15, 53, 159, 68
INVAR-5, Run: 045, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 893, 15, 15, 696, 26, 17, 9, 26, 17, 53, 197, 89
INVAR-5, Run: 046, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 953, 18, 18, 756, 26, 22, 4, 26, 17, 53, 223, 102
INVAR-5, Run: 047, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1557, 15, 15, 1344, 26, 14, 12, 26, 13, 53, 235, 104
INVAR-5, Run: 048, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 973, 26, 26, 772, 26, 19, 7, 26, 16, 53, 517, 248
INVAR-5, Run: 049, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 1119, 25, 25, 918, 26, 21, 5, 26, 16, 53, 163, 71
INVAR-5, Run: 050, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 792, 15, 15, 583, 26, 15, 11, 26, 14, 53, 81, 28
INVAR-5, Run: 051, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1035, 21, 21, 830, 26, 18, 8, 26, 15, 53, 135, 56
INVAR-5, Run: 052, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1201, 12, 12, 992, 26, 22, 4, 26, 14, 53, 123, 49
INVAR-5, Run: 053, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 955, 16, 16, 750, 26, 18, 8, 26, 15, 53, 299, 138
INVAR-5, Run: 054, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 977, 19, 19, 780, 26, 16, 10, 26, 17, 53, 317, 149
INVAR-5, Run: 055, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 932, 17, 17, 727, 26, 12, 14, 26, 15, 53, 269, 123
INVAR-5, Run: 056, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 988, 13, 13, 779, 26, 19, 7, 26, 14, 53, 129, 52
INVAR-5, Run: 057, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1298, 20, 20, 1093, 26, 17, 9, 26, 15, 53, 147, 62
INVAR-5, Run: 058, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 962, 9, 9, 757, 26, 22, 4, 26, 15, 53, 247, 112
INVAR-5, Run: 059, P, 0, 0, 0, 0, 1, 0, 1, 181, 181, 0, 0, 26, 11, 53, 886, 22, 22, 705, 26, 12, 14, 26, 21, 53, 315, 152
INVAR-5, Run: 060, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1124, 25, 25, 919, 26, 15, 11, 26, 15, 53, 443, 210
INVAR-5, Run: 061, P, 0, 1, 0, 0, 1, 0, 1, 204, 204, 0, 0, 26, 22, 53, 861, 25, 25, 657, 26, 11, 15, 26, 15, 53, 221, 99
INVAR-5, Run: 062, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1624, 21, 21, 1411, 26, 20, 6, 26, 13, 53, 169, 71
INVAR-5, Run: 063, P, 0, 0, 0, 0, 1, 0, 1, 189, 189, 0, 0, 26, 15, 53, 1039, 21, 21, 850, 26, 17, 9, 26, 19, 53, 197, 91
INVAR-5, Run: 064, P, 0, 0, 0, 0, 1, 0, 1, 181, 181, 0, 0, 26, 11, 53, 868, 14, 14, 687, 26, 15, 11, 26, 21, 53, 201, 95
INVAR-5, Run: 065, P, 0, 1, 0, 0, 1, 0, 1, 224, 224, 0, 0, 26, 32, 53, 1257, 15, 15, 1033, 26, 15, 11, 26, 10, 53, 147, 57
INVAR-5, Run: 066, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 1162, 24, 24, 969, 26, 20, 6, 26, 18, 53, 203, 93
INVAR-5, Run: 067, P, 0, 1, 0, 0, 1, 0, 1, 204, 204, 0, 0, 26, 22, 53, 1176, 18, 18, 972, 26, 22, 4, 26, 15, 53, 183, 80
INVAR-5, Run: 068, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1015, 21, 21, 806, 26, 20, 6, 26, 14, 53, 367, 171
INVAR-5, Run: 069, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 606, 18, 18, 409, 26, 19, 7, 26, 17, 53, 187, 84
INVAR-5, Run: 070, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 920, 16, 16, 715, 26, 22, 4, 26, 15, 53, 249, 113
INVAR-5, Run: 071, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 941, 14, 14, 728, 26, 19, 7, 26, 13, 53, 181, 77
INVAR-5, Run: 072, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1030, 8, 8, 817, 26, 18, 8, 26, 13, 53, 151, 62
INVAR-5, Run: 073, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 1223, 27, 27, 1026, 26, 16, 10, 26, 17, 53, 779, 380
INVAR-5, Run: 074, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 852, 13, 13, 639, 26, 15, 11, 26, 13, 53, 103, 38
INVAR-5, Run: 075, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 1222, 20, 20, 1025, 26, 16, 10, 26, 17, 53, 635, 308
INVAR-5, Run: 076, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 796, 12, 12, 595, 26, 17, 9, 26, 16, 53, 147, 63
INVAR-5, Run: 077, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 777, 19, 19, 568, 26, 19, 7, 26, 14, 53, 395, 185
INVAR-5, Run: 078, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 906, 16, 16, 693, 26, 18, 8, 26, 13, 53, 235, 104
INVAR-5, Run: 079, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 1480, 17, 17, 1279, 26, 17, 9, 26, 16, 53, 175, 77
INVAR-5, Run: 080, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1449, 29, 29, 1244, 26, 16, 10, 26, 15, 53, 201, 89
INVAR-5, Run: 081, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 755, 29, 29, 542, 26, 14, 12, 26, 13, 53, 351, 162
INVAR-5, Run: 082, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1134, 25, 25, 925, 26, 15, 11, 26, 14, 53, 311, 143
INVAR-5, Run: 083, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1052, 21, 21, 847, 26, 17, 9, 26, 15, 53, 295, 136
