Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3, O1, O2, O3, O4, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-1, Run: 091, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 51, 37, 48, 84, 74, 66, 61, 58, 10, 519, 8, 5, 3, 8, 50, 50, 336, 236, 185, 148, 183, 100
INVAR-1, Run: 092, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 10, 1, 9, 54, 21, 28, 99, 79, 69, 59, 51, 20, 503, 10, 10, 8, 1, 50, 50, 308, 203, 149, 128, 195, 105
INVAR-1, Run: 093, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 62, 39, 42, 87, 78, 69, 63, 56, 9, 562, 9, 6, 7, 6, 50, 50, 364, 243, 181, 142, 198, 121
INVAR-1, Run: 094, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 61, 47, 64, 86, 75, 68, 60, 54, 11, 489, 7, 8, 6, 4, 50, 50, 345, 272, 211, 164, 144, 73
INVAR-1, Run: 095, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8, 9, 0, 8, 39, 40, 52, 79, 67, 62, 58, 52, 12, 410, 5, 4, 6, 2, 50, 50, 299, 231, 192, 152, 111, 68
INVAR-1, Run: 096, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 80, 49, 96, 95, 81, 69, 59, 55, 14, 619, 12, 10, 4, 5, 50, 50, 442, 325, 245, 196, 177, 117
INVAR-1, Run: 097, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 154, 106, 190, 125, 99, 79, 65, 51, 26, 1208, 20, 14, 14, 1, 50, 50, 804, 550, 396, 290, 404, 254
INVAR-1, Run: 098, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8, 9, 0, 8, 67, 42, 188, 79, 64, 59, 57, 53, 15, 663, 5, 2, 4, 3, 50, 50, 499, 397, 330, 288, 164, 102
INVAR-1, Run: 099, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 10, 1, 2, 10, 110, 70, 157, 69, 64, 61, 54, 51, 5, 929, 3, 7, 3, 1, 50, 50, 642, 437, 327, 257, 287, 205
INVAR-1, Run: 100, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 83, 62, 109, 81, 75, 66, 60, 56, 6, 684, 9, 6, 4, 6, 50, 50, 490, 354, 271, 209, 194, 136
INVAR-2, Run: 001, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 299, 209, 219, 299, 84, 41, 164, 75, 72, 64, 58, 54, 3, 2628, 8, 6, 4, 4, 50, 50, 650, 389, 305, 264, 1978, 261
INVAR-2, Run: 002, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 13, 93, 66, 44, 30, 96, 77, 65, 58, 51, 19, 1569, 12, 7, 7, 1, 50, 50, 496, 240, 174, 130, 1073, 256
INVAR-2, Run: 003, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 572, 582, 592, 572, 118, 56, 105, 109, 88, 70, 62, 60, 21, 2982, 18, 8, 2, 10, 50, 50, 697, 379, 261, 205, 2285, 318
INVAR-2, Run: 004, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 215, 125, 135, 215, 96, 35, 49, 108, 79, 72, 67, 59, 29, 2393, 7, 5, 8, 9, 50, 50, 584, 280, 184, 149, 1809, 304
INVAR-2, Run: 005, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 95, 105, 15, 95, 77, 37, 55, 85, 63, 59, 55, 51, 22, 1494, 4, 4, 4, 1, 50, 50, 491, 269, 192, 155, 1003, 222
INVAR-2, Run: 006, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 218, 228, 238, 218, 104, 52, 87, 98, 76, 67, 61, 56, 22, 2212, 9, 6, 5, 6, 50, 50, 629, 343, 239, 187, 1583, 286
INVAR-2, Run: 007, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 311, 221, 231, 311, 66, 32, 60, 84, 68, 59, 55, 51, 16, 2116, 9, 4, 4, 1, 50, 50, 478, 258, 192, 160, 1638, 220
INVAR-2, Run: 008, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1305, 1315, 1225, 1305, 71, 34, 41, 89, 72, 63, 58, 55, 17, 3757, 9, 5, 3, 5, 50, 50, 542, 246, 175, 141, 3215, 296
INVAR-2, Run: 009, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 199, 109, 119, 199, 102, 56, 87, 85, 72, 66, 61, 56, 13, 2026, 6, 5, 5, 6, 50, 50, 634, 345, 243, 187, 1392, 289
INVAR-2, Run: 010, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 91, 106, 44, 41, 94, 70, 60, 57, 53, 24, 1723, 10, 3, 4, 3, 50, 50, 561, 291, 185, 141, 1162, 270
INVAR-2, Run: 011, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 111, 91, 113, 52, 118, 88, 66, 59, 56, 51, 22, 1969, 7, 3, 5, 1, 50, 50, 675, 383, 270, 218, 1294, 292
INVAR-2, Run: 012, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 138, 67, 129, 85, 72, 63, 58, 53, 13, 1785, 9, 5, 5, 3, 50, 50, 729, 434, 296, 229, 1056, 295
INVAR-2, Run: 013, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 13, 93, 79, 42, 37, 93, 73, 65, 61, 56, 20, 1561, 8, 4, 5, 6, 50, 50, 489, 258, 179, 137, 1072, 231
INVAR-2, Run: 014, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 113, 93, 87, 47, 91, 82, 68, 60, 56, 54, 14, 1671, 8, 4, 2, 4, 50, 50, 611, 325, 238, 191, 1060, 286
INVAR-2, Run: 015, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 87, 41, 34, 86, 73, 64, 59, 56, 13, 1811, 9, 5, 3, 6, 50, 50, 542, 262, 175, 134, 1269, 280
INVAR-2, Run: 016, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 95, 105, 115, 95, 106, 40, 80, 85, 69, 60, 54, 52, 16, 1693, 9, 6, 2, 2, 50, 50, 573, 326, 220, 180, 1120, 247
INVAR-2, Run: 017, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 96, 106, 116, 96, 66, 21, 17, 84, 68, 59, 53, 52, 16, 1486, 9, 6, 1, 2, 50, 50, 415, 204, 138, 117, 1071, 211
INVAR-2, Run: 018, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 97, 42, 33, 106, 84, 68, 58, 53, 22, 1663, 16, 10, 5, 3, 50, 50, 551, 272, 175, 133, 1112, 279
INVAR-2, Run: 019, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 12, 92, 94, 51, 57, 91, 72, 57, 52, 50, 19, 1860, 15, 5, 2, 0, 50, 50, 577, 302, 208, 157, 1283, 275
INVAR-2, Run: 020, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 10, 90, 110, 58, 172, 82, 65, 60, 56, 51, 17, 1808, 5, 4, 5, 1, 50, 50, 705, 440, 330, 272, 1103, 265
INVAR-2, Run: 021, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 654, 664, 574, 654, 105, 41, 50, 118, 89, 73, 63, 56, 29, 2880, 16, 10, 7, 6, 50, 50, 576, 296, 191, 150, 2304, 280
INVAR-2, Run: 022, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 74, 30, 64, 77, 70, 62, 57, 53, 7, 1602, 8, 5, 4, 3, 50, 50, 494, 268, 194, 164, 1108, 226
INVAR-2, Run: 023, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 192, 102, 112, 192, 92, 34, 76, 85, 74, 62, 59, 54, 11, 2077, 12, 3, 5, 4, 50, 50, 558, 302, 210, 176, 1519, 256
INVAR-2, Run: 024, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 2, 12, 92, 57, 32, 25, 95, 76, 65, 60, 52, 19, 1481, 11, 5, 8, 2, 50, 50, 444, 214, 157, 125, 1037, 230
INVAR-2, Run: 025, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 104, 114, 124, 104, 120, 62, 191, 79, 70, 66, 61, 55, 9, 2045, 4, 5, 6, 5, 50, 50, 761, 473, 353, 291, 1284, 288
INVAR-2, Run: 026, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 112, 92, 124, 72, 288, 107, 81, 70, 63, 55, 26, 2225, 11, 7, 8, 5, 50, 50, 866, 584, 460, 388, 1359, 282
INVAR-2, Run: 027, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 95, 105, 115, 95, 144, 56, 54, 85, 65, 61, 56, 51, 20, 1921, 4, 5, 5, 1, 50, 50, 667, 354, 210, 154, 1254, 313
INVAR-2, Run: 028, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 195, 205, 115, 195, 66, 31, 43, 80, 60, 56, 55, 54, 20, 1936, 4, 1, 1, 4, 50, 50, 468, 240, 174, 143, 1468, 228
INVAR-2, Run: 029, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 113, 93, 105, 34, 33, 94, 71, 62, 54, 50, 23, 1745, 9, 8, 4, 0, 50, 50, 534, 272, 167, 133, 1211, 262
INVAR-2, Run: 030, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 12, 92, 79, 36, 50, 93, 85, 72, 63, 57, 8, 1799, 13, 9, 6, 7, 50, 50, 546, 265, 186, 150, 1253, 281
INVAR-2, Run: 031, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 88, 98, 8, 88, 124, 58, 137, 105, 86, 76, 65, 58, 19, 1887, 10, 11, 7, 8, 50, 50, 704, 419, 295, 237, 1183, 285
INVAR-2, Run: 032, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 14, 94, 66, 29, 14, 68, 59, 57, 53, 52, 9, 1598, 2, 4, 1, 2, 50, 50, 451, 209, 143, 114, 1147, 242
INVAR-2, Run: 033, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 91, 86, 29, 70, 91, 72, 61, 55, 52, 19, 1642, 11, 6, 3, 2, 50, 50, 525, 285, 199, 170, 1117, 240
INVAR-2, Run: 034, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 200, 210, 220, 200, 83, 43, 75, 88, 74, 63, 57, 53, 14, 1975, 11, 6, 4, 3, 50, 50, 523, 301, 218, 175, 1452, 222
INVAR-2, Run: 035, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 3, 13, 93, 110, 66, 167, 84, 66, 60, 54, 50, 18, 1851, 6, 6, 4, 0, 50, 50, 696, 443, 333, 267, 1155, 253
INVAR-2, Run: 036, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 316, 326, 336, 316, 89, 30, 53, 90, 72, 67, 63, 56, 18, 2585, 5, 4, 7, 6, 50, 50, 557, 272, 183, 153, 2028, 285
INVAR-2, Run: 037, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 13, 93, 106, 51, 58, 92, 77, 69, 63, 56, 15, 1831, 8, 6, 7, 6, 50, 50, 607, 315, 209, 158, 1224, 292
INVAR-2, Run: 038, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 91, 92, 43, 91, 91, 75, 66, 57, 52, 16, 1855, 9, 9, 5, 2, 50, 50, 576, 326, 234, 191, 1279, 250
INVAR-2, Run: 039, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 312, 322, 332, 312, 107, 68, 145, 95, 71, 64, 58, 52, 24, 2548, 7, 6, 6, 2, 50, 50, 706, 420, 313, 245, 1842, 286
INVAR-2, Run: 040, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 553, 563, 573, 553, 96, 55, 83, 96, 76, 70, 61, 51, 20, 3025, 6, 9, 10, 1, 50, 50, 648, 334, 238, 183, 2377, 314
INVAR-2, Run: 041, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 199, 109, 119, 199, 107, 50, 87, 90, 81, 74, 64, 57, 9, 2434, 7, 10, 7, 7, 50, 50, 671, 344, 237, 187, 1763, 327
INVAR-2, Run: 042, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 197, 107, 117, 197, 146, 70, 173, 108, 87, 72, 62, 57, 21, 2385, 15, 10, 5, 7, 50, 50, 802, 489, 343, 273, 1583, 313
INVAR-2, Run: 043, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 89, 99, 9, 89, 61, 43, 64, 77, 59, 54, 52, 51, 18, 1630, 5, 2, 1, 1, 50, 50, 529, 268, 207, 164, 1101, 261
INVAR-2, Run: 044, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 91, 150, 66, 121, 97, 83, 68, 65, 57, 14, 1893, 15, 3, 8, 7, 50, 50, 767, 437, 287, 221, 1126, 330
INVAR-2, Run: 045, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 632, 642, 552, 632, 70, 38, 32, 92, 73, 62, 54, 52, 19, 2964, 11, 8, 2, 2, 50, 50, 534, 240, 170, 132, 2430, 294
INVAR-2, Run: 046, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 98, 108, 18, 98, 135, 63, 93, 88, 75, 68, 63, 54, 13, 1977, 7, 5, 9, 4, 50, 50, 707, 391, 256, 193, 1270, 316
INVAR-2, Run: 047, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 2, 12, 92, 91, 30, 82, 85, 73, 67, 61, 53, 12, 1691, 6, 6, 8, 3, 50, 50, 559, 303, 212, 182, 1132, 256
INVAR-2, Run: 048, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 196, 106, 116, 196, 100, 53, 130, 85, 72, 63, 58, 56, 13, 2186, 9, 5, 2, 6, 50, 50, 688, 383, 283, 230, 1498, 305
INVAR-2, Run: 049, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 89, 99, 9, 89, 89, 30, 55, 87, 70, 67, 60, 55, 17, 1481, 3, 7, 5, 5, 50, 50, 470, 274, 185, 155, 1011, 196
INVAR-2, Run: 050, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 2, 12, 92, 76, 43, 41, 90, 76, 66, 60, 55, 14, 1549, 10, 6, 5, 5, 50, 50, 498, 260, 184, 141, 1051, 238
INVAR-2, Run: 051, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 10, 90, 68, 30, 28, 87, 77, 68, 60, 54, 10, 1594, 9, 8, 6, 4, 50, 50, 482, 226, 158, 128, 1112, 256
INVAR-2, Run: 052, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 91, 53, 20, 15, 81, 65, 55, 55, 52, 16, 1412, 10, 0, 3, 2, 50, 50, 384, 188, 135, 115, 1028, 196
INVAR-2, Run: 053, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 91, 77, 34, 37, 96, 74, 63, 55, 52, 22, 1568, 11, 8, 3, 2, 50, 50, 484, 248, 171, 137, 1084, 236
INVAR-2, Run: 054, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 3, 13, 93, 97, 50, 108, 87, 72, 65, 56, 52, 15, 1552, 7, 9, 4, 2, 50, 50, 597, 355, 258, 208, 955, 242
INVAR-2, Run: 055, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 192, 202, 112, 192, 164, 80, 180, 109, 85, 74, 64, 56, 24, 2863, 11, 10, 8, 6, 50, 50, 934, 524, 360, 280, 1929, 410
INVAR-2, Run: 056, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 539, 549, 459, 539, 112, 62, 89, 95, 74, 68, 58, 52, 21, 3015, 6, 10, 6, 2, 50, 50, 698, 363, 251, 189, 2317, 335
INVAR-2, Run: 057, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 110, 90, 81, 40, 121, 86, 66, 60, 55, 54, 20, 1824, 6, 5, 1, 4, 50, 50, 596, 342, 261, 221, 1228, 254
INVAR-2, Run: 058, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 537, 447, 457, 537, 52, 20, 63, 88, 69, 60, 55, 51, 19, 2564, 9, 5, 4, 1, 50, 50, 488, 235, 183, 163, 2076, 253
INVAR-2, Run: 059, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 14, 94, 78, 29, 27, 94, 74, 65, 60, 56, 20, 1649, 9, 5, 4, 6, 50, 50, 475, 234, 156, 127, 1174, 241
INVAR-2, Run: 060, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 210, 120, 130, 210, 112, 63, 86, 93, 72, 64, 54, 52, 21, 2369, 8, 10, 2, 2, 50, 50, 648, 361, 249, 186, 1721, 287
INVAR-2, Run: 061, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 194, 204, 114, 194, 142, 57, 174, 87, 69, 64, 56, 54, 18, 2584, 5, 8, 2, 4, 50, 50, 813, 473, 331, 274, 1771, 340
INVAR-2, Run: 062, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 10, 90, 67, 32, 69, 70, 62, 56, 51, 51, 8, 1532, 6, 5, 0, 1, 50, 50, 489, 268, 201, 169, 1043, 221
INVAR-2, Run: 063, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 95, 105, 15, 95, 71, 27, 49, 81, 74, 67, 59, 54, 7, 1394, 7, 8, 5, 4, 50, 50, 437, 247, 176, 149, 957, 190
INVAR-2, Run: 064, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 14, 94, 118, 56, 106, 94, 73, 61, 57, 55, 21, 1979, 12, 4, 2, 5, 50, 50, 693, 380, 262, 206, 1286, 313
INVAR-2, Run: 065, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 13, 93, 71, 34, 40, 86, 75, 66, 59, 52, 11, 1555, 9, 7, 7, 2, 50, 50, 467, 245, 174, 140, 1088, 222
INVAR-2, Run: 066, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 83, 53, 118, 74, 70, 61, 57, 52, 4, 1716, 9, 4, 5, 2, 50, 50, 592, 354, 271, 218, 1124, 238
INVAR-2, Run: 067, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 300, 310, 220, 300, 113, 52, 65, 99, 73, 62, 57, 52, 26, 2616, 11, 5, 5, 2, 50, 50, 716, 330, 217, 165, 1900, 386
INVAR-2, Run: 068, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 96, 56, 126, 94, 79, 62, 55, 53, 15, 1741, 17, 7, 2, 3, 50, 50, 636, 378, 282, 226, 1105, 258
INVAR-2, Run: 069, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1476, 1486, 1496, 1476, 79, 44, 58, 115, 97, 82, 69, 54, 18, 3527, 15, 13, 15, 4, 50, 50, 520, 281, 202, 158, 3007, 239
INVAR-2, Run: 070, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 91, 56, 35, 17, 78, 62, 58, 55, 52, 16, 1398, 4, 3, 3, 2, 50, 50, 418, 208, 152, 117, 980, 210
INVAR-2, Run: 071, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 195, 105, 115, 195, 118, 52, 39, 95, 73, 64, 56, 54, 22, 2246, 9, 8, 2, 4, 50, 50, 595, 309, 191, 139, 1651, 286
INVAR-2, Run: 072, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 91, 96, 64, 95, 94, 76, 67, 59, 56, 18, 1636, 9, 8, 3, 6, 50, 50, 613, 355, 259, 195, 1023, 258
INVAR-2, Run: 073, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 204, 214, 124, 204, 88, 34, 48, 77, 65, 63, 57, 54, 12, 2289, 2, 6, 3, 4, 50, 50, 577, 270, 182, 148, 1712, 307
INVAR-2, Run: 074, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 316, 326, 336, 316, 133, 58, 109, 104, 84, 69, 62, 55, 20, 2842, 15, 7, 7, 5, 50, 50, 744, 400, 267, 209, 2098, 344
INVAR-2, Run: 075, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 317, 327, 237, 317, 175, 63, 95, 113, 88, 72, 64, 56, 25, 2752, 16, 8, 8, 6, 50, 50, 793, 433, 258, 195, 1959, 360
INVAR-2, Run: 076, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 12, 92, 120, 59, 166, 91, 71, 62, 56, 52, 20, 1757, 9, 6, 4, 2, 50, 50, 689, 445, 325, 266, 1068, 244
INVAR-2, Run: 077, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 111, 91, 91, 43, 33, 83, 71, 65, 60, 52, 12, 1645, 6, 5, 8, 2, 50, 50, 526, 267, 176, 133, 1119, 259
INVAR-2, Run: 078, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 833, 843, 853, 833, 126, 77, 298, 79, 70, 66, 58, 52, 9, 3523, 4, 8, 6, 2, 50, 50, 952, 601, 475, 398, 2571, 351
INVAR-2, Run: 079, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 220, 230, 140, 220, 84, 42, 51, 111, 86, 72, 66, 55, 25, 2265, 14, 6, 11, 5, 50, 50, 546, 277, 193, 151, 1719, 269
INVAR-2, Run: 080, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 2, 12, 92, 131, 76, 113, 94, 80, 69, 58, 52, 14, 1874, 11, 11, 6, 2, 50, 50, 704, 420, 289, 213, 1170, 284
