Input Number, Run_Number, Result@ 100, ao, SetABX1, SetX1ab, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-4, Run: 024, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 1, 1, 37, 18, 2, 0, 18, 1, 0, 25, 3, 29, 4, 2, 1, 37, 2, 0, 16, 9, 19, 10, 1, 1, 0, 18, 1, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 37, 2, 0, 2, 1, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 63, 0, 0, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 50, 2, 0, 9, 0, 0, 0, 0, 3, 1, 1, 1
INVAR-4, Run: 025, P, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 19, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38, 19, 1, 0, 17, 2, 0, 8, 3, 11, 3, 1, 0, 36, 2, 1, 1, 1, 5, 3, 1, 1, 0, 19, 0, 0, 1, 0, 1, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 38, 1, 0, 5, 15, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 026, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 1, 36, 19, 1, 0, 19, 0, 0, 36, 10, 38, 11, 3, 1, 37, 2, 0, 7, 1, 10, 2, 1, 1, 0, 19, 0, 0, 1, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 36, 3, 0, 26, 0, 8, 30, 9, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 60, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 0, 0, 10, 0, 0, 2, 1, 3, 1, 2, 1
INVAR-4, Run: 027, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 1, 1, 39, 19, 1, 0, 19, 0, 0, 5, 2, 7, 3, 0, 1, 38, 1, 0, 42, 10, 44, 11, 1, 1, 0, 18, 1, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 36, 3, 0, 11, 4, 2, 14, 2, 0, 0, 0, 0, 1, 0, 0, 11, 0, 0, 0, 0, 64, 0, 0, 11, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 52, 0, 1, 8, 0, 0, 5, 0, 7, 1, 2, 1
INVAR-4, Run: 028, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 1, 1, 37, 18, 2, 0, 17, 2, 0, 7, 3, 12, 4, 2, 1, 38, 0, 1, 5, 0, 7, 2, 1, 1, 0, 17, 2, 0, 1, 0, 3, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 37, 2, 0, 26, 3, 12, 29, 13, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 64, 0, 0, 14, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 52, 1, 0, 5, 0, 0, 2, 0, 4, 1, 1, 1
INVAR-4, Run: 029, P, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 1, 1, 36, 20, 0, 0, 19, 0, 0, 1, 1, 2, 2, 3, 1, 37, 1, 0, 0, 0, 2, 1, 1, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 33, 0, 1, 0, 9, 0, 2, 2, 1, 1, 1, 1, 1, 0, 0, 33, 0, 0, 0, 0, 59, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 43, 0, 0, 9, 0, 0, 0, 0, 1, 1, 1, 1
INVAR-4, Run: 030, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 1, 1, 37, 18, 2, 0, 18, 1, 0, 23, 7, 27, 8, 2, 1, 37, 0, 2, 24, 5, 27, 8, 1, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 37, 2, 0, 0, 3, 0, 3, 1, 1, 1, 1, 1, 1, 0, 0, 25, 0, 0, 0, 0, 60, 0, 0, 14, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 55, 0, 0, 5, 0, 0, 1, 0, 2, 1, 1, 1
INVAR-4, Run: 031, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 1, 35, 18, 2, 0, 17, 0, 2, 13, 3, 18, 6, 4, 1, 39, 0, 0, 5, 2, 6, 3, 1, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 38, 1, 0, 3, 2, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 37, 0, 0, 0, 0, 61, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 54, 3, 0, 12, 1, 0, 8, 2, 13, 1, 3, 1
INVAR-4, Run: 032, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 1, 37, 17, 3, 0, 18, 1, 0, 44, 14, 49, 15, 2, 1, 36, 3, 0, 5, 0, 9, 1, 1, 1, 0, 19, 0, 0, 2, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 37, 2, 0, 12, 1, 2, 15, 3, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 55, 0, 0, 11, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 60, 3, 0, 7, 1, 0, 2, 1, 7, 1, 2, 1
INVAR-4, Run: 033, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 1, 36, 20, 0, 0, 19, 0, 0, 20, 6, 21, 7, 2, 1, 37, 2, 0, 4, 0, 7, 1, 1, 1, 1, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 36, 2, 1, 14, 2, 2, 18, 4, 1, 1, 1, 1, 1, 0, 0, 29, 0, 0, 0, 0, 59, 0, 0, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 56, 3, 0, 11, 0, 0, 2, 1, 6, 1, 2, 1
INVAR-4, Run: 034, P, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 1, 1, 36, 18, 2, 0, 16, 3, 0, 2, 1, 8, 2, 2, 1, 35, 2, 1, 1, 0, 5, 2, 1, 1, 1, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 35, 3, 0, 13, 5, 5, 17, 6, 1, 1, 1, 1, 1, 0, 0, 18, 0, 0, 0, 0, 53, 0, 0, 10, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 56, 5, 0, 9, 0, 0, 6, 0, 12, 1, 1, 1
INVAR-4, Run: 035, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34, 20, 0, 0, 17, 2, 0, 21, 6, 24, 7, 5, 1, 37, 1, 1, 11, 0, 14, 2, 1, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 38, 1, 0, 5, 1, 2, 7, 3, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 65, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 53, 0, 0, 13, 0, 0, 8, 1, 9, 1, 2, 1
INVAR-4, Run: 036, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 1, 1, 37, 19, 1, 0, 16, 3, 0, 12, 1, 17, 2, 2, 1, 38, 1, 0, 29, 3, 31, 4, 1, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 37, 2, 0, 1, 0, 0, 4, 1, 1, 1, 1, 1, 1, 0, 0, 17, 0, 0, 0, 0, 55, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 61, 1, 0, 7, 0, 0, 4, 0, 6, 1, 1, 1
INVAR-4, Run: 037, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 1, 35, 20, 0, 0, 18, 1, 0, 7, 0, 9, 1, 4, 1, 36, 3, 0, 4, 3, 8, 4, 1, 1, 0, 19, 0, 0, 2, 0, 2, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 39, 0, 0, 10, 2, 4, 11, 5, 1, 1, 1, 1, 1, 0, 0, 28, 0, 0, 0, 0, 59, 0, 0, 14, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 1, 0, 4, 1, 0, 16, 2, 19, 1, 3, 1
INVAR-4, Run: 038, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 117, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36, 20, 0, 0, 17, 2, 0, 18, 4, 21, 5, 3, 1, 38, 1, 0, 5, 3, 7, 4, 1, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 38, 1, 0, 25, 5, 6, 26, 6, 0, 0, 0, 0, 1, 0, 0, 21, 0, 0, 0, 0, 55, 0, 0, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 61, 1, 0, 9, 0, 0, 24, 5, 25, 1, 5, 0
INVAR-4, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 1, 39, 39, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 20, 0, 0, 18, 1, 0, 6, 3, 8, 4, 3, 1, 37, 2, 0, 62, 16, 64, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 040, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 117, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37, 19, 1, 0, 17, 2, 0, 14, 1, 18, 2, 2, 1, 38, 1, 0, 12, 7, 14, 8, 1, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 38, 0, 1, 3, 12, 1, 5, 3, 1, 0, 0, 0, 1, 0, 0, 43, 0, 0, 0, 0, 65, 0, 0, 14, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 52, 0, 0, 4, 1, 0, 2, 0, 3, 1, 0, 0
INVAR-4, Run: 041, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 1, 1, 36, 20, 0, 0, 19, 0, 0, 4, 1, 5, 2, 2, 1, 39, 0, 0, 5, 0, 6, 1, 1, 1, 1, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 36, 3, 0, 10, 3, 4, 14, 5, 1, 1, 1, 1, 1, 0, 0, 18, 0, 0, 0, 0, 58, 0, 0, 7, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 1, 0, 12, 0, 0, 4, 1, 6, 1, 2, 1
INVAR-4, Run: 042, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 1, 1, 38, 18, 2, 0, 17, 2, 0, 3, 0, 8, 1, 1, 1, 36, 3, 0, 14, 8, 18, 9, 1, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 37, 2, 0, 17, 5, 4, 20, 5, 1, 1, 1, 1, 1, 0, 0, 18, 0, 0, 0, 0, 56, 0, 0, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 1, 2, 7, 1, 0, 5, 2, 10, 1, 5, 1
INVAR-4, Run: 043, P, 0, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 1, 0, 0, 0, 0, 0, 0, 0, 1, 34, 17, 1, 0, 17, 1, 0, 0, 0, 3, 1, 3, 1, 35, 2, 0, 6, 1, 9, 2, 1, 1, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 0, 37, 0, 8, 40, 9, 1, 1, 1, 1, 1, 9, 1, 4, 0, 52, 4, 0, 0, 0, 0, 0, 0, 0, 1, 49, 15, 55, 15, 0, 8, 0, 0, 56, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 044, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 1, 39, 18, 1, 1, 19, 0, 0, 5, 0, 8, 2, 0, 1, 36, 2, 1, 2, 0, 6, 2, 1, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 34, 5, 0, 6, 2, 0, 12, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 53, 0, 0, 12, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 65, 0, 0, 6, 1, 0, 9, 3, 11, 1, 4, 1
INVAR-4, Run: 045, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 1, 1, 38, 17, 3, 0, 17, 2, 0, 7, 2, 13, 3, 1, 1, 38, 1, 0, 53, 12, 55, 13, 1, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 36, 2, 1, 5, 0, 6, 8, 7, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 54, 0, 0, 13, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 62, 1, 0, 6, 0, 0, 1, 1, 3, 1, 2, 1
INVAR-4, Run: 046, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 1, 36, 19, 1, 0, 19, 0, 0, 18, 5, 20, 6, 3, 1, 34, 5, 0, 7, 1, 13, 2, 1, 1, 0, 19, 0, 0, 2, 0, 2, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 35, 4, 0, 11, 3, 2, 16, 3, 1, 1, 1, 1, 1, 0, 0, 19, 0, 0, 0, 0, 66, 0, 0, 5, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 51, 1, 0, 14, 0, 0, 4, 1, 6, 1, 2, 1
INVAR-4, Run: 047, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 1, 1, 36, 20, 0, 0, 17, 1, 1, 5, 2, 8, 4, 3, 1, 36, 3, 0, 25, 7, 29, 8, 1, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 38, 0, 1, 27, 4, 7, 28, 8, 0, 0, 0, 0, 1, 0, 0, 11, 0, 0, 0, 0, 61, 0, 0, 10, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 56, 0, 0, 9, 0, 0, 4, 1, 5, 1, 2, 1
INVAR-4, Run: 048, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 1, 1, 37, 20, 0, 0, 19, 0, 0, 17, 6, 18, 7, 2, 1, 33, 5, 1, 46, 7, 53, 9, 1, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 38, 1, 0, 4, 0, 3, 6, 4, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 54, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 62, 1, 0, 11, 0, 0, 0, 0, 2, 1, 1, 1
INVAR-4, Run: 049, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 1, 1, 33, 19, 1, 0, 18, 1, 0, 8, 0, 11, 1, 5, 1, 38, 1, 0, 1, 0, 3, 1, 1, 1, 1, 19, 0, 0, 1, 2, 1, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 36, 3, 0, 24, 1, 7, 28, 8, 1, 1, 1, 1, 1, 0, 0, 14, 0, 0, 0, 0, 52, 0, 0, 14, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 64, 1, 0, 5, 0, 0, 9, 3, 11, 1, 4, 1
INVAR-4, Run: 050, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 1, 1, 38, 17, 3, 0, 19, 0, 0, 10, 0, 14, 1, 1, 1, 37, 2, 0, 7, 0, 10, 1, 1, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 0, 8, 0, 4, 12, 5, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 54, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 61, 1, 1, 12, 0, 0, 8, 4, 11, 1, 6, 1
INVAR-4, Run: 051, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 1, 1, 36, 19, 1, 0, 18, 1, 0, 1, 1, 4, 2, 2, 1, 37, 1, 1, 4, 1, 7, 3, 1, 1, 1, 19, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 36, 3, 0, 11, 2, 1, 15, 2, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 56, 0, 0, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 2, 0, 10, 0, 0, 0, 0, 3, 1, 1, 1
INVAR-4, Run: 052, P, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34, 18, 2, 0, 19, 0, 0, 35, 9, 38, 10, 4, 1, 35, 2, 0, 1, 0, 4, 1, 1, 1, 1, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 32, 4, 1, 9, 1, 3, 15, 5, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 61, 0, 0, 12, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 50, 1, 0, 6, 0, 0, 23, 3, 25, 1, 4, 1
