Input Number, Run_Number, Result@ 100, F, X1, A, B, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-6, Run: 076, P, 91, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 106, 175, 4985, 66, 66, 4475, 87, 54, 33, 87, 95, 175, 5229, 2622
INVAR-6, Run: 077, P, 91, 0, 1, 1, 0, 1, 0, 509, 509, 0, 0, 87, 107, 175, 5048, 47, 47, 4539, 87, 48, 39, 87, 95, 175, 5480, 2748
INVAR-6, Run: 078, P, 99, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 110, 175, 5920, 69, 69, 5406, 87, 57, 30, 87, 93, 175, 4983, 2497
INVAR-6, Run: 079, P, 107, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87, 114, 175, 3454, 53, 53, 2936, 87, 55, 32, 87, 91, 175, 4183, 2095
INVAR-6, Run: 080, P, 80, 0, 1, 0, 0, 1, 0, 520, 520, 0, 0, 87, 85, 175, 4382, 65, 65, 3862, 87, 52, 35, 87, 90, 175, 4613, 2309
INVAR-6, Run: 081, P, 81, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 96, 175, 4651, 64, 64, 4141, 87, 56, 31, 87, 95, 175, 6393, 3204
INVAR-6, Run: 082, P, 81, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87, 94, 175, 5071, 65, 65, 4559, 87, 55, 32, 87, 94, 175, 5619, 2816
INVAR-6, Run: 083, P, 96, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 111, 175, 4163, 63, 63, 3653, 87, 46, 41, 87, 95, 175, 5329, 2672
INVAR-6, Run: 084, P, 101, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87, 114, 175, 4215, 59, 59, 3703, 87, 61, 26, 87, 94, 175, 5727, 2870
INVAR-6, Run: 085, P, 100, 0, 1, 1, 0, 1, 0, 521, 521, 0, 0, 87, 104, 175, 4923, 72, 72, 4402, 87, 47, 40, 87, 89, 175, 3680, 1842
INVAR-6, Run: 086, P, 96, 0, 1, 0, 0, 1, 0, 520, 520, 0, 0, 87, 101, 175, 5988, 40, 40, 5468, 87, 48, 39, 87, 90, 175, 4779, 2392
INVAR-6, Run: 087, P, 87, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87, 100, 175, 6846, 67, 67, 6334, 87, 51, 36, 87, 94, 175, 4943, 2478
INVAR-6, Run: 088, P, 85, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 100, 175, 4550, 61, 61, 4040, 87, 49, 38, 87, 95, 175, 4949, 2482
INVAR-6, Run: 089, P, 94, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 105, 175, 4824, 61, 61, 4310, 87, 51, 36, 87, 93, 175, 6065, 3038
INVAR-6, Run: 090, P, 70, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 79, 175, 5223, 67, 67, 4707, 87, 55, 32, 87, 92, 175, 3673, 1841
INVAR-6, Run: 091, P, 86, 0, 1, 0, 0, 1, 0, 520, 520, 0, 0, 87, 91, 175, 4066, 55, 55, 3546, 87, 63, 24, 87, 90, 175, 3995, 2000
INVAR-6, Run: 092, P, 86, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 95, 175, 4272, 55, 55, 3756, 87, 60, 27, 87, 92, 175, 6097, 3053
INVAR-6, Run: 093, P, 76, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87, 89, 175, 5152, 57, 57, 4640, 87, 57, 30, 87, 94, 175, 5135, 2574
INVAR-6, Run: 094, P, 74, 0, 1, 1, 0, 1, 0, 509, 509, 0, 0, 87, 90, 175, 4159, 51, 51, 3650, 87, 56, 31, 87, 95, 175, 4398, 2207
INVAR-6, Run: 095, P, 89, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87, 102, 175, 5021, 44, 44, 4509, 87, 59, 28, 87, 94, 175, 5067, 2540
INVAR-6, Run: 096, P, 98, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 109, 175, 4135, 70, 70, 3621, 87, 51, 36, 87, 93, 175, 3343, 1677
INVAR-6, Run: 097, P, 75, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 90, 175, 6580, 65, 65, 6070, 87, 50, 37, 87, 95, 175, 5211, 2613
INVAR-6, Run: 098, P, 87, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 98, 175, 5141, 60, 60, 4627, 87, 50, 37, 87, 93, 175, 4073, 2042
INVAR-6, Run: 099, P, 67, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 78, 175, 5036, 57, 57, 4522, 87, 55, 32, 87, 93, 175, 4527, 2269
INVAR-6, Run: 100, P, 93, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 104, 175, 4237, 54, 54, 3723, 87, 61, 26, 87, 93, 175, 4857, 2434
INVAR-7, Run: 001, P, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, P, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 026, P, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 027, P, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 028, P, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 029, P, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 030, P, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 031, P, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 032, P, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 033, P, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 034, P, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 035, P, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 036, P, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 037, P, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 038, P, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 039, P, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 040, P, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 041, P, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 042, P, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 043, P, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 044, P, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 045, P, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 046, P, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 047, P, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 048, P, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 049, P, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 050, P, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 051, P, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 052, P, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 053, P, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 054, P, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 055, P, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 056, P, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 057, P, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 058, P, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 059, P, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 060, P, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 061, P, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 062, P, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 063, P, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 064, P, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 065, P, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 066, P, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 067, P, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 068, P, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 069, P, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 070, P, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 071, P, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 072, P, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 073, P, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 074, P, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 075, P, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 076, P, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 077, P, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 078, P, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 079, P, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 080, P, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 081, P, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 082, P, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 083, P, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 084, P, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 085, P, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 086, P, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 087, P, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 088, P, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 089, P, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 090, P, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 091, P, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 092, P, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 093, P, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 094, P, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 095, P, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 096, P, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 097, P, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 098, P, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 099, P, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 100, P, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-8, Run: 001, P, 2, 0, 0, 0, 0, 0, 50, 0, 2, 1, 2, 24, 102, 50, 308, 14, 12, 308, 25, 14, 10, 24, 75, 50, 6592, 3346
INVAR-8, Run: 002, P, 1, 0, 0, 0, 0, 0, 52, 0, 2, 1, 2, 24, 99, 50, 453, 18, 16, 453, 25, 14, 10, 24, 74, 50, 5522, 2810
INVAR-8, Run: 003, P, 0, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 24, 96, 50, 477, 10, 8, 477, 25, 13, 11, 24, 73, 50, 5846, 2971
INVAR-8, Run: 004, P, 1, 0, 0, 0, 0, 0, 56, 0, 2, 1, 2, 24, 95, 50, 765, 19, 17, 765, 25, 16, 8, 24, 72, 50, 6448, 3271
INVAR-8, Run: 005, P, 0, 0, 0, 2, 0, 0, 36, 0, 0, 1, 0, 25, 114, 50, 682, 24, 24, 682, 25, 18, 6, 25, 81, 50, 5624, 2869
INVAR-8, Run: 006, P, 0, 0, 0, 0, 0, 0, 42, 0, 0, 1, 0, 25, 108, 50, 394, 13, 13, 394, 25, 13, 11, 25, 79, 50, 6106, 3107
INVAR-8, Run: 007, P, 1, 0, 0, 0, 0, 0, 38, 0, 2, 1, 2, 24, 113, 50, 474, 24, 22, 474, 25, 9, 15, 24, 81, 50, 6800, 3456
INVAR-8, Run: 008, P, 0, 0, 0, 0, 0, 0, 60, 0, 2, 1, 2, 24, 90, 50, 472, 18, 16, 472, 25, 16, 8, 24, 70, 50, 5614, 2852
INVAR-8, Run: 009, P, 1, 0, 0, 0, 0, 0, 52, 0, 0, 1, 0, 25, 99, 50, 387, 13, 13, 387, 25, 18, 6, 25, 74, 50, 4890, 2494
INVAR-8, Run: 010, P, 0, 0, 0, 0, 0, 0, 40, 0, 0, 1, 0, 25, 110, 50, 595, 18, 18, 595, 25, 13, 11, 25, 80, 50, 6462, 3286
INVAR-8, Run: 011, P, 0, 0, 0, 0, 0, 0, 40, 0, 0, 1, 0, 25, 110, 50, 427, 23, 23, 427, 25, 15, 9, 25, 80, 50, 5432, 2771
INVAR-8, Run: 012, P, 1, 0, 0, 1, 0, 0, 71, 0, 0, 1, 0, 25, 80, 50, 724, 15, 15, 724, 25, 15, 9, 25, 64, 50, 5895, 2987
INVAR-8, Run: 013, P, 1, 0, 0, 0, 0, 0, 46, 0, 0, 1, 0, 25, 105, 50, 551, 23, 23, 551, 25, 15, 9, 25, 77, 50, 5622, 2863
INVAR-8, Run: 014, P, 1, 0, 0, 0, 0, 0, 60, 0, 0, 1, 0, 25, 91, 50, 634, 12, 12, 634, 25, 15, 9, 25, 70, 50, 6194, 3142
INVAR-8, Run: 015, P, 1, 0, 0, 1, 0, 0, 53, 0, 2, 1, 2, 24, 98, 50, 701, 19, 17, 701, 25, 18, 6, 24, 73, 50, 5797, 2947
INVAR-8, Run: 016, P, 1, 0, 0, 0, 0, 0, 60, 0, 2, 1, 2, 24, 91, 50, 687, 21, 19, 687, 25, 17, 7, 24, 70, 50, 6290, 3190
INVAR-8, Run: 017, P, 1, 0, 0, 0, 0, 0, 60, 0, 0, 1, 0, 25, 91, 50, 905, 14, 14, 905, 25, 19, 5, 25, 70, 50, 6172, 3131
INVAR-8, Run: 018, P, 1, 0, 0, 1, 0, 0, 59, 0, 2, 1, 2, 24, 92, 50, 585, 14, 12, 585, 25, 19, 5, 24, 70, 50, 5519, 2805
INVAR-8, Run: 019, P, 0, 0, 0, 0, 0, 0, 68, 0, 0, 1, 0, 25, 82, 50, 426, 14, 14, 426, 25, 20, 4, 25, 66, 50, 5602, 2842
INVAR-8, Run: 020, P, 0, 0, 0, 2, 0, 0, 64, 0, 0, 1, 0, 25, 86, 50, 551, 22, 22, 551, 25, 13, 11, 25, 67, 50, 5548, 2817
INVAR-8, Run: 021, P, 1, 0, 0, 0, 0, 0, 62, 0, 0, 1, 0, 25, 89, 50, 632, 15, 15, 632, 25, 15, 9, 25, 69, 50, 5144, 2616
INVAR-8, Run: 022, P, 1, 0, 0, 0, 0, 0, 48, 0, 2, 1, 2, 24, 103, 50, 500, 10, 8, 500, 25, 16, 8, 24, 76, 50, 7236, 3669
