Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, A, PE, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 025, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6332, 3575, 82, 395, 3261, 82, 164, 246, 6414, 3575
INVAR-3, Run: 026, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5764, 3281, 82, 359, 3003, 82, 164, 246, 5846, 3281
INVAR-3, Run: 027, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6650, 3535, 82, 378, 3238, 82, 164, 246, 6732, 3535
INVAR-3, Run: 028, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6325, 3597, 82, 396, 3282, 82, 164, 246, 6407, 3597
INVAR-3, Run: 029, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5840, 3220, 82, 336, 2965, 82, 164, 246, 5922, 3220
INVAR-3, Run: 030, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7604, 4031, 82, 441, 3671, 82, 164, 246, 7686, 4031
INVAR-3, Run: 031, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8648, 4762, 82, 435, 4408, 82, 164, 246, 8730, 4762
INVAR-3, Run: 032, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 9922, 5069, 82, 426, 4724, 82, 164, 246, 10004, 5069
INVAR-3, Run: 033, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5844, 3617, 82, 405, 3293, 82, 164, 246, 5926, 3617
INVAR-3, Run: 034, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6950, 3941, 82, 452, 3570, 82, 164, 246, 7032, 3941
INVAR-3, Run: 035, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6114, 3230, 82, 320, 2991, 82, 164, 246, 6196, 3230
INVAR-3, Run: 036, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 10400, 5250, 82, 463, 4868, 82, 164, 246, 10482, 5250
INVAR-3, Run: 037, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6720, 3617, 82, 378, 3320, 82, 164, 246, 6802, 3617
INVAR-3, Run: 038, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8511, 4637, 82, 398, 4320, 82, 164, 246, 8593, 4637
INVAR-3, Run: 039, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 10155, 4990, 82, 442, 4629, 82, 164, 246, 10237, 4990
INVAR-3, Run: 040, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7161, 3966, 82, 430, 3617, 82, 164, 246, 7243, 3966
INVAR-3, Run: 041, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 10840, 5952, 82, 561, 5472, 82, 164, 246, 10922, 5952
INVAR-3, Run: 042, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7127, 3883, 82, 385, 3579, 82, 164, 246, 7209, 3883
INVAR-3, Run: 043, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 4440, 2711, 82, 339, 2453, 82, 164, 246, 4522, 2711
INVAR-3, Run: 044, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5660, 3052, 82, 339, 2794, 82, 164, 246, 5742, 3052
INVAR-3, Run: 045, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7289, 4180, 82, 440, 3821, 82, 164, 246, 7371, 4180
INVAR-3, Run: 046, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8198, 4576, 82, 498, 4159, 82, 164, 246, 8280, 4576
INVAR-3, Run: 047, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 12330, 6445, 82, 575, 5951, 82, 164, 246, 12412, 6445
INVAR-3, Run: 048, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5630, 3168, 82, 377, 2872, 82, 164, 246, 5712, 3168
INVAR-3, Run: 049, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7490, 4262, 82, 485, 3858, 82, 164, 246, 7572, 4262
INVAR-3, Run: 050, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5520, 2993, 82, 361, 2713, 82, 164, 246, 5602, 2993
INVAR-3, Run: 051, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6818, 3876, 82, 410, 3547, 82, 164, 246, 6900, 3876
INVAR-3, Run: 052, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8517, 4515, 82, 433, 4163, 82, 164, 246, 8599, 4515
INVAR-3, Run: 053, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 12778, 6436, 82, 568, 5949, 82, 164, 246, 12860, 6436
INVAR-3, Run: 054, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6763, 3796, 82, 446, 3431, 82, 164, 246, 6845, 3796
INVAR-3, Run: 055, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6973, 3576, 82, 430, 3227, 82, 164, 246, 7055, 3576
INVAR-3, Run: 056, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6303, 3449, 82, 403, 3127, 82, 164, 246, 6385, 3449
INVAR-3, Run: 057, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8536, 4413, 82, 394, 4100, 82, 164, 246, 8618, 4413
INVAR-3, Run: 058, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 10294, 5832, 82, 563, 5350, 82, 164, 246, 10376, 5832
INVAR-3, Run: 059, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7517, 3785, 82, 416, 3450, 82, 164, 246, 7599, 3785
INVAR-3, Run: 060, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6371, 3533, 82, 395, 3219, 82, 164, 246, 6453, 3533
INVAR-3, Run: 061, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6220, 3657, 82, 472, 3266, 82, 164, 246, 6302, 3657
INVAR-3, Run: 062, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7770, 4176, 82, 478, 3779, 82, 164, 246, 7852, 4176
INVAR-3, Run: 063, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 9616, 5038, 82, 458, 4661, 82, 164, 246, 9698, 5038
INVAR-3, Run: 064, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5227, 2878, 82, 356, 2603, 82, 164, 246, 5309, 2878
INVAR-3, Run: 065, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 11112, 6045, 82, 542, 5584, 82, 164, 246, 11194, 6045
INVAR-3, Run: 066, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6902, 3797, 82, 421, 3457, 82, 164, 246, 6984, 3797
INVAR-3, Run: 067, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8293, 4573, 82, 454, 4200, 82, 164, 246, 8375, 4573
INVAR-3, Run: 068, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8639, 4769, 82, 460, 4390, 82, 164, 246, 8721, 4769
INVAR-3, Run: 069, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 11191, 6148, 82, 543, 5686, 82, 164, 246, 11273, 6148
INVAR-3, Run: 070, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7248, 3938, 82, 443, 3576, 82, 164, 246, 7330, 3938
INVAR-3, Run: 071, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 9211, 5157, 82, 518, 4720, 82, 164, 246, 9293, 5157
INVAR-3, Run: 072, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7911, 4394, 82, 501, 3974, 82, 164, 246, 7993, 4394
INVAR-3, Run: 073, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6748, 3653, 82, 380, 3354, 82, 164, 246, 6830, 3653
INVAR-3, Run: 074, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7713, 4426, 82, 462, 4045, 82, 164, 246, 7795, 4426
INVAR-3, Run: 075, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5138, 2885, 82, 359, 2607, 82, 164, 246, 5220, 2885
INVAR-3, Run: 076, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 9012, 4642, 82, 414, 4309, 82, 164, 246, 9094, 4642
INVAR-3, Run: 077, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8264, 4627, 82, 465, 4243, 82, 164, 246, 8346, 4627
INVAR-3, Run: 078, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8703, 4680, 82, 511, 4250, 82, 164, 246, 8785, 4680
INVAR-3, Run: 079, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6313, 3680, 82, 427, 3334, 82, 164, 246, 6395, 3680
INVAR-3, Run: 080, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8849, 4413, 82, 374, 4120, 82, 164, 246, 8931, 4413
INVAR-3, Run: 081, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 10268, 5250, 82, 564, 4767, 82, 164, 246, 10350, 5250
INVAR-3, Run: 082, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8068, 4072, 82, 384, 3769, 82, 164, 246, 8150, 4072
INVAR-3, Run: 083, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8241, 4425, 82, 440, 4066, 82, 164, 246, 8323, 4425
INVAR-3, Run: 084, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6849, 3793, 82, 406, 3468, 82, 164, 246, 6931, 3793
INVAR-3, Run: 085, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7227, 4022, 82, 404, 3699, 82, 164, 246, 7309, 4022
INVAR-3, Run: 086, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 9163, 4762, 82, 473, 4370, 82, 164, 246, 9245, 4762
INVAR-3, Run: 087, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 10286, 5360, 82, 479, 4962, 82, 164, 246, 10368, 5360
INVAR-3, Run: 088, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6501, 3725, 82, 440, 3366, 82, 164, 246, 6583, 3725
INVAR-3, Run: 089, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7277, 3786, 82, 393, 3474, 82, 164, 246, 7359, 3786
INVAR-3, Run: 090, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6706, 3704, 82, 379, 3406, 82, 164, 246, 6788, 3704
INVAR-3, Run: 091, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 10873, 6243, 82, 617, 5707, 82, 164, 246, 10955, 6243
INVAR-3, Run: 092, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 9714, 4830, 82, 421, 4490, 82, 164, 246, 9796, 4830
INVAR-3, Run: 093, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7831, 4341, 82, 500, 3922, 82, 164, 246, 7913, 4341
INVAR-3, Run: 094, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 4734, 2719, 82, 336, 2464, 82, 164, 246, 4816, 2719
INVAR-3, Run: 095, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 10133, 5149, 82, 506, 4724, 82, 164, 246, 10215, 5149
INVAR-3, Run: 096, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6616, 3494, 82, 352, 3223, 82, 164, 246, 6698, 3494
INVAR-3, Run: 097, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8801, 4423, 82, 443, 4061, 82, 164, 246, 8883, 4423
INVAR-3, Run: 098, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6452, 3337, 82, 339, 3079, 82, 164, 246, 6534, 3337
INVAR-3, Run: 099, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 9155, 4574, 82, 382, 4273, 82, 164, 246, 9237, 4574
INVAR-3, Run: 100, F, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5467, 3046, 82, 335, 2792, 82, 164, 246, 5549, 3046
INVAR-4, Run: 001, F, 0, 1, 0, 1, 5, 15, 14, 10, 108, 7, 1, 39, 11500, 11054, 19, 1087, 9979, 19, 39, 58, 11505, 11064
INVAR-4, Run: 002, F, 0, 1, 0, 1, 5, 14, 14, 9, 109, 9, 1, 39, 11233, 10796, 19, 980, 9826, 19, 39, 58, 11238, 10805
INVAR-4, Run: 003, F, 0, 1, 0, 1, 7, 11, 12, 4, 114, 7, 1, 39, 11333, 10905, 19, 1075, 9842, 19, 39, 58, 11340, 10909
INVAR-4, Run: 004, F, 0, 1, 0, 1, 5, 10, 14, 5, 113, 10, 1, 39, 11226, 10779, 19, 1093, 9695, 19, 39, 58, 11231, 10784
INVAR-4, Run: 005, F, 0, 1, 0, 1, 5, 17, 14, 12, 106, 9, 1, 39, 11362, 10953, 19, 1029, 9934, 19, 39, 58, 11367, 10965
INVAR-4, Run: 006, F, 0, 1, 0, 1, 4, 13, 15, 9, 109, 8, 1, 39, 11289, 10837, 19, 1026, 9822, 19, 39, 58, 11293, 10846
INVAR-4, Run: 007, F, 0, 1, 0, 1, 8, 12, 11, 4, 114, 11, 1, 39, 11248, 10828, 19, 1018, 9818, 19, 39, 58, 11256, 10832
INVAR-4, Run: 008, F, 0, 1, 0, 1, 8, 17, 11, 9, 109, 9, 1, 39, 11341, 10985, 19, 1014, 9981, 19, 39, 58, 11349, 10994
INVAR-4, Run: 009, F, 0, 1, 0, 1, 9, 17, 10, 8, 110, 10, 1, 39, 11402, 10813, 19, 1030, 9792, 19, 39, 58, 11411, 10821
INVAR-4, Run: 010, F, 0, 1, 0, 1, 8, 15, 11, 7, 111, 9, 1, 39, 11416, 10951, 19, 1081, 9880, 19, 39, 58, 11424, 10958
INVAR-4, Run: 011, F, 0, 1, 0, 1, 8, 11, 11, 3, 115, 9, 1, 39, 11504, 11017, 19, 1046, 9981, 19, 39, 58, 11512, 11020
INVAR-4, Run: 012, F, 0, 1, 0, 1, 9, 16, 10, 7, 111, 9, 1, 39, 11597, 11228, 19, 1061, 10177, 19, 39, 58, 11606, 11235
INVAR-4, Run: 013, F, 0, 1, 0, 1, 9, 14, 10, 5, 113, 13, 1, 39, 11477, 10926, 19, 1015, 9917, 19, 39, 58, 11486, 10931
INVAR-4, Run: 014, F, 0, 1, 0, 1, 8, 15, 11, 7, 111, 8, 1, 39, 11543, 11033, 19, 1103, 9941, 19, 39, 58, 11551, 11040
INVAR-4, Run: 015, F, 0, 1, 0, 1, 4, 12, 15, 8, 110, 10, 1, 39, 11503, 11215, 19, 1167, 10057, 19, 39, 58, 11507, 11223
INVAR-4, Run: 016, F, 0, 1, 0, 1, 5, 14, 14, 9, 109, 12, 1, 39, 11595, 11146, 19, 1036, 10117, 19, 39, 58, 11600, 11155
INVAR-4, Run: 017, F, 0, 1, 0, 1, 6, 11, 13, 5, 113, 10, 1, 39, 11436, 11073, 19, 1097, 9985, 19, 39, 58, 11442, 11078
INVAR-4, Run: 018, F, 0, 1, 0, 1, 9, 15, 10, 6, 112, 11, 1, 39, 11466, 10958, 19, 1097, 9869, 19, 39, 58, 11475, 10964
INVAR-4, Run: 019, F, 0, 1, 0, 1, 5, 11, 14, 6, 112, 7, 1, 39, 11262, 10689, 19, 979, 9722, 19, 39, 58, 11267, 10695
INVAR-4, Run: 020, F, 0, 1, 0, 1, 9, 13, 10, 4, 114, 10, 1, 39, 11378, 11040, 19, 1030, 10019, 19, 39, 58, 11387, 11044
INVAR-4, Run: 021, F, 0, 1, 0, 1, 6, 13, 13, 7, 111, 7, 1, 39, 11299, 10687, 19, 1054, 9645, 19, 39, 58, 11305, 10694
INVAR-4, Run: 022, F, 0, 1, 0, 1, 9, 16, 10, 7, 111, 12, 1, 39, 11303, 10761, 19, 1015, 9753, 19, 39, 58, 11312, 10768
INVAR-4, Run: 023, F, 0, 1, 0, 1, 6, 12, 13, 6, 112, 7, 1, 39, 11371, 10856, 19, 1092, 9776, 19, 39, 58, 11377, 10862
INVAR-4, Run: 024, F, 0, 1, 0, 1, 6, 13, 13, 7, 111, 11, 1, 39, 11533, 11070, 19, 1040, 10038, 19, 39, 58, 11539, 11077
INVAR-4, Run: 025, F, 0, 1, 0, 1, 14, 19, 5, 5, 113, 10, 1, 39, 11357, 10981, 19, 1037, 9953, 19, 39, 58, 11371, 10986
INVAR-4, Run: 026, F, 0, 1, 0, 1, 9, 14, 10, 5, 113, 12, 1, 39, 11579, 10950, 19, 1072, 9885, 19, 39, 58, 11588, 10955
INVAR-4, Run: 027, F, 0, 1, 0, 1, 8, 11, 11, 3, 115, 15, 1, 39, 11228, 10735, 19, 1029, 9710, 19, 39, 58, 11236, 10738
INVAR-4, Run: 028, F, 0, 1, 0, 1, 7, 16, 12, 9, 109, 10, 1, 39, 11333, 10850, 19, 1023, 9836, 19, 39, 58, 11340, 10859
INVAR-4, Run: 029, F, 0, 1, 0, 1, 8, 20, 11, 12, 106, 10, 1, 39, 11318, 10858, 19, 1018, 9849, 19, 39, 58, 11326, 10870
INVAR-4, Run: 030, F, 0, 1, 0, 1, 7, 13, 12, 6, 112, 7, 1, 39, 11158, 10714, 19, 1017, 9709, 19, 39, 58, 11165, 10720
INVAR-4, Run: 031, F, 0, 1, 0, 1, 7, 17, 12, 10, 108, 11, 1, 39, 11493, 10991, 19, 1000, 9999, 19, 39, 58, 11500, 11001
INVAR-4, Run: 032, F, 0, 1, 0, 1, 9, 13, 10, 4, 114, 13, 1, 39, 11453, 10963, 19, 1000, 9969, 19, 39, 58, 11462, 10967
INVAR-4, Run: 033, F, 0, 1, 0, 1, 8, 16, 11, 8, 110, 11, 1, 39, 11052, 10881, 19, 1061, 9828, 19, 39, 58, 11060, 10889
INVAR-4, Run: 034, F, 0, 1, 0, 1, 7, 15, 12, 8, 110, 11, 1, 39, 11031, 10830, 19, 1020, 9818, 19, 39, 58, 11038, 10838
INVAR-4, Run: 035, F, 0, 1, 0, 1, 9, 13, 10, 4, 114, 9, 1, 39, 11515, 10848, 19, 1062, 9796, 19, 39, 58, 11524, 10852
INVAR-4, Run: 036, F, 0, 1, 0, 1, 7, 11, 12, 4, 114, 10, 1, 39, 11382, 11022, 19, 1108, 9923, 19, 39, 58, 11389, 11026
INVAR-4, Run: 037, F, 0, 1, 0, 1, 10, 17, 9, 7, 111, 8, 1, 39, 11478, 10962, 19, 959, 10014, 19, 39, 58, 11488, 10969
INVAR-4, Run: 038, F, 0, 1, 0, 1, 6, 11, 13, 5, 113, 7, 1, 39, 11174, 10541, 19, 997, 9556, 19, 39, 58, 11180, 10546
INVAR-4, Run: 039, F, 0, 1, 0, 1, 8, 13, 11, 5, 113, 16, 1, 39, 11292, 11068, 19, 1052, 10019, 19, 39, 58, 11300, 11073
INVAR-4, Run: 040, F, 0, 1, 0, 1, 6, 12, 13, 6, 112, 9, 1, 39, 11373, 10896, 19, 1033, 9873, 19, 39, 58, 11379, 10902
INVAR-4, Run: 041, F, 0, 1, 0, 1, 8, 14, 11, 6, 112, 8, 1, 39, 11458, 11020, 19, 1072, 9959, 19, 39, 58, 11466, 11026
INVAR-4, Run: 042, F, 0, 1, 0, 1, 9, 16, 10, 7, 111, 11, 1, 39, 11437, 11023, 19, 1068, 9963, 19, 39, 58, 11446, 11030
INVAR-4, Run: 043, F, 0, 1, 0, 1, 9, 16, 10, 7, 111, 11, 1, 39, 11602, 11072, 19, 1080, 10000, 19, 39, 58, 11611, 11079
INVAR-4, Run: 044, F, 0, 1, 0, 1, 9, 16, 10, 7, 111, 12, 1, 39, 11276, 10926, 19, 1011, 9922, 19, 39, 58, 11285, 10933
INVAR-4, Run: 045, F, 0, 1, 0, 1, 8, 19, 11, 11, 107, 13, 1, 39, 11433, 11112, 19, 1067, 10051, 19, 39, 58, 11441, 11123
INVAR-4, Run: 046, F, 0, 1, 0, 1, 10, 18, 9, 8, 110, 12, 1, 39, 11370, 10921, 19, 1022, 9906, 19, 39, 58, 11380, 10929
INVAR-4, Run: 047, F, 0, 1, 0, 1, 12, 17, 7, 5, 113, 11, 1, 39, 11501, 10943, 19, 994, 9957, 19, 39, 58, 11513, 10948
INVAR-4, Run: 048, F, 0, 1, 0, 1, 6, 11, 13, 5, 113, 11, 1, 39, 11473, 11101, 19, 1048, 10061, 19, 39, 58, 11479, 11106
INVAR-4, Run: 049, F, 0, 1, 0, 1, 8, 17, 11, 9, 109, 12, 1, 39, 11460, 10931, 19, 1053, 9885, 19, 39, 58, 11468, 10940
INVAR-4, Run: 050, F, 0, 1, 0, 1, 7, 12, 12, 5, 113, 11, 1, 39, 11496, 10916, 19, 1058, 9866, 19, 39, 58, 11503, 10921
INVAR-4, Run: 051, F, 0, 1, 0, 1, 13, 20, 6, 7, 111, 9, 1, 39, 11479, 10977, 19, 1067, 9920, 19, 39, 58, 11492, 10984
INVAR-4, Run: 052, F, 0, 1, 0, 1, 9, 18, 10, 9, 109, 13, 1, 39, 11407, 10976, 19, 1020, 9962, 19, 39, 58, 11416, 10985
INVAR-4, Run: 053, F, 0, 1, 0, 1, 11, 19, 8, 8, 110, 8, 1, 39, 11268, 10882, 19, 1009, 9884, 19, 39, 58, 11279, 10890
INVAR-4, Run: 054, F, 0, 1, 0, 1, 10, 15, 9, 5, 113, 12, 1, 39, 11369, 10989, 19, 1082, 9914, 19, 39, 58, 11379, 10994
INVAR-4, Run: 055, F, 0, 1, 0, 1, 10, 14, 9, 4, 114, 10, 1, 39, 11328, 10841, 19, 1013, 9837, 19, 39, 58, 11338, 10845
INVAR-4, Run: 056, F, 0, 1, 0, 1, 3, 14, 16, 11, 107, 7, 1, 39, 11520, 10984, 19, 1073, 9923, 19, 39, 58, 11523, 10995
INVAR-4, Run: 057, F, 0, 1, 0, 1, 7, 14, 12, 7, 111, 10, 1, 39, 11339, 10868, 19, 1011, 9866, 19, 39, 58, 11346, 10875
INVAR-4, Run: 058, F, 0, 1, 0, 1, 5, 13, 14, 8, 110, 10, 1, 39, 11238, 10823, 19, 1000, 9832, 19, 39, 58, 11243, 10831
INVAR-4, Run: 059, F, 0, 1, 0, 1, 7, 17, 12, 10, 108, 12, 1, 39, 11333, 11042, 19, 1101, 9948, 19, 39, 58, 11340, 11052
INVAR-4, Run: 060, F, 0, 1, 0, 1, 5, 9, 14, 4, 114, 14, 1, 39, 11448, 10922, 19, 1020, 9907, 19, 39, 58, 11453, 10926
INVAR-4, Run: 061, F, 0, 1, 0, 1, 8, 18, 11, 10, 108, 9, 1, 39, 11332, 10882, 19, 1077, 9815, 19, 39, 58, 11340, 10892
INVAR-4, Run: 062, F, 0, 1, 0, 1, 10, 17, 9, 7, 111, 10, 1, 39, 11104, 10517, 19, 937, 9589, 19, 39, 58, 11114, 10524
INVAR-4, Run: 063, F, 0, 1, 0, 1, 8, 11, 11, 3, 115, 12, 1, 39, 11140, 10812, 19, 968, 9851, 19, 39, 58, 11148, 10815
INVAR-4, Run: 064, F, 0, 1, 0, 1, 5, 14, 14, 9, 109, 6, 1, 39, 11465, 11173, 19, 1045, 10141, 19, 39, 58, 11470, 11182
INVAR-4, Run: 065, F, 0, 1, 0, 1, 7, 14, 12, 7, 111, 15, 1, 39, 11545, 11105, 19, 1086, 10023, 19, 39, 58, 11552, 11112
INVAR-4, Run: 066, F, 0, 1, 0, 1, 10, 15, 9, 5, 113, 16, 1, 39, 11319, 10914, 19, 1019, 9898, 19, 39, 58, 11329, 10919
INVAR-4, Run: 067, F, 0, 1, 0, 1, 7, 11, 12, 4, 114, 8, 1, 39, 11543, 11032, 19, 1027, 10016, 19, 39, 58, 11550, 11036
INVAR-4, Run: 068, F, 0, 1, 0, 1, 10, 21, 9, 11, 107, 10, 1, 39, 11108, 10792, 19, 1067, 9734, 19, 39, 58, 11118, 10803
INVAR-4, Run: 069, F, 0, 1, 0, 1, 4, 14, 15, 10, 108, 11, 1, 39, 11290, 10882, 19, 1059, 9831, 19, 39, 58, 11294, 10892
INVAR-4, Run: 070, F, 0, 1, 0, 1, 5, 12, 14, 7, 111, 7, 1, 39, 11514, 10939, 19, 1007, 9944, 19, 39, 58, 11519, 10946
INVAR-4, Run: 071, F, 0, 1, 0, 1, 6, 14, 13, 8, 110, 8, 1, 39, 11701, 11120, 19, 1080, 10051, 19, 39, 58, 11707, 11128
INVAR-4, Run: 072, F, 0, 1, 0, 1, 10, 14, 9, 4, 114, 13, 1, 39, 11053, 10645, 19, 1020, 9631, 19, 39, 58, 11063, 10649
INVAR-4, Run: 073, F, 0, 1, 0, 1, 9, 14, 10, 5, 113, 13, 1, 39, 11474, 10949, 19, 1089, 9866, 19, 39, 58, 11483, 10954
INVAR-4, Run: 074, F, 0, 1, 0, 1, 6, 17, 13, 11, 107, 11, 1, 39, 11260, 10979, 19, 1067, 9920, 19, 39, 58, 11266, 10990
INVAR-4, Run: 075, F, 0, 1, 0, 1, 8, 18, 11, 10, 108, 15, 1, 39, 11591, 10935, 19, 1092, 9847, 19, 39, 58, 11599, 10945
INVAR-4, Run: 076, F, 0, 1, 0, 1, 8, 15, 11, 7, 111, 11, 1, 39, 11536, 10997, 19, 1059, 9946, 19, 39, 58, 11544, 11004
INVAR-4, Run: 077, F, 0, 1, 0, 1, 4, 10, 15, 6, 112, 10, 1, 39, 11425, 10961, 19, 1078, 9892, 19, 39, 58, 11429, 10967
INVAR-4, Run: 078, F, 0, 1, 0, 1, 9, 18, 10, 9, 109, 12, 1, 39, 11475, 11024, 19, 1110, 9921, 19, 39, 58, 11484, 11033
INVAR-4, Run: 079, F, 0, 1, 0, 1, 7, 17, 12, 10, 108, 9, 1, 39, 11360, 10924, 19, 1095, 9839, 19, 39, 58, 11367, 10934
INVAR-4, Run: 080, F, 0, 1, 0, 1, 6, 12, 13, 6, 112, 15, 1, 39, 11399, 10902, 19, 1029, 9877, 19, 39, 58, 11405, 10908
INVAR-4, Run: 081, F, 0, 1, 0, 1, 9, 13, 10, 4, 114, 19, 1, 39, 11314, 10950, 19, 1066, 9884, 19, 39, 58, 11323, 10954
INVAR-4, Run: 082, F, 0, 1, 0, 1, 8, 17, 11, 9, 109, 11, 1, 39, 11552, 11142, 19, 1109, 10041, 19, 39, 58, 11560, 11151
INVAR-4, Run: 083, F, 0, 1, 0, 1, 8, 18, 11, 10, 108, 11, 1, 39, 11483, 10907, 19, 999, 9916, 19, 39, 58, 11491, 10917
INVAR-4, Run: 084, F, 0, 1, 0, 1, 11, 14, 8, 3, 115, 8, 1, 39, 11404, 10840, 19, 994, 9857, 19, 39, 58, 11415, 10843
