Input Number, Run_Number, Result@ 100, F1P, A1, F1, A2, F2, F2P, Y
INVAR-16, Run: 074, F, 5, 509, 0, 0, 5, 0, 0
INVAR-16, Run: 075, F, 5, 526, 0, 0, 5, 0, 0
INVAR-16, Run: 076, F, 5, 512, 0, 0, 5, 0, 0
INVAR-16, Run: 077, F, 5, 552, 0, 0, 5, 0, 0
INVAR-16, Run: 078, F, 5, 497, 0, 0, 5, 0, 0
INVAR-16, Run: 079, F, 5, 520, 0, 0, 5, 0, 0
INVAR-16, Run: 080, F, 5, 533, 0, 0, 5, 0, 0
INVAR-16, Run: 081, F, 5, 553, 0, 0, 5, 0, 0
INVAR-16, Run: 082, F, 5, 546, 0, 0, 5, 0, 0
INVAR-16, Run: 083, F, 5, 521, 0, 0, 5, 0, 0
INVAR-16, Run: 084, F, 5, 532, 0, 0, 5, 0, 0
INVAR-16, Run: 085, F, 5, 510, 0, 0, 5, 0, 0
INVAR-16, Run: 086, F, 5, 528, 0, 0, 5, 0, 0
INVAR-16, Run: 087, F, 5, 566, 0, 0, 5, 0, 0
INVAR-16, Run: 088, F, 5, 535, 0, 0, 5, 0, 0
INVAR-16, Run: 089, F, 5, 527, 0, 0, 5, 0, 0
INVAR-16, Run: 090, F, 5, 549, 0, 0, 5, 0, 0
INVAR-16, Run: 091, F, 5, 555, 0, 0, 5, 0, 0
INVAR-16, Run: 092, F, 5, 536, 0, 0, 5, 0, 0
INVAR-16, Run: 093, F, 5, 544, 0, 0, 5, 0, 0
INVAR-16, Run: 094, F, 5, 508, 0, 0, 5, 0, 0
INVAR-16, Run: 095, F, 5, 553, 0, 0, 5, 0, 0
INVAR-16, Run: 096, F, 5, 540, 0, 0, 5, 0, 0
INVAR-16, Run: 097, F, 5, 520, 0, 0, 5, 0, 0
INVAR-16, Run: 098, F, 5, 534, 0, 0, 5, 0, 0
INVAR-16, Run: 099, F, 5, 502, 0, 0, 5, 0, 0
INVAR-16, Run: 100, F, 5, 498, 0, 0, 5, 0, 0
INVAR-17, Run: 001, F, 5, 565, 0, 0, 5, 0, 0
INVAR-17, Run: 002, F, 5, 566, 0, 0, 5, 0, 0
INVAR-17, Run: 003, F, 5, 572, 0, 0, 5, 0, 0
INVAR-17, Run: 004, F, 5, 579, 0, 0, 5, 0, 0
INVAR-17, Run: 005, F, 5, 602, 0, 0, 5, 0, 0
INVAR-17, Run: 006, F, 5, 599, 0, 0, 5, 0, 0
INVAR-17, Run: 007, F, 5, 600, 0, 0, 5, 0, 0
INVAR-17, Run: 008, F, 5, 546, 0, 0, 5, 0, 0
INVAR-17, Run: 009, F, 5, 561, 0, 0, 5, 0, 0
INVAR-17, Run: 010, F, 5, 628, 0, 0, 5, 0, 0
INVAR-17, Run: 011, F, 5, 585, 0, 0, 5, 0, 0
INVAR-17, Run: 012, F, 5, 618, 0, 0, 5, 0, 0
INVAR-17, Run: 013, F, 5, 594, 0, 0, 5, 0, 0
INVAR-17, Run: 014, F, 5, 591, 0, 0, 5, 0, 0
INVAR-17, Run: 015, F, 5, 576, 0, 0, 5, 0, 0
INVAR-17, Run: 016, F, 5, 589, 0, 0, 5, 0, 0
INVAR-17, Run: 017, F, 5, 606, 0, 0, 5, 0, 0
INVAR-17, Run: 018, F, 5, 578, 0, 0, 5, 0, 0
INVAR-17, Run: 019, F, 5, 612, 0, 0, 5, 0, 0
INVAR-17, Run: 020, F, 5, 608, 0, 0, 5, 0, 0
INVAR-17, Run: 021, F, 5, 569, 0, 0, 5, 0, 0
INVAR-17, Run: 022, F, 5, 548, 0, 0, 5, 0, 0
INVAR-17, Run: 023, F, 5, 598, 0, 0, 5, 0, 0
INVAR-17, Run: 024, F, 5, 560, 0, 0, 5, 0, 0
INVAR-17, Run: 025, F, 5, 604, 0, 0, 5, 0, 0
INVAR-17, Run: 026, F, 5, 581, 0, 0, 5, 0, 0
INVAR-17, Run: 027, F, 5, 587, 0, 0, 5, 0, 0
INVAR-17, Run: 028, F, 5, 588, 0, 0, 5, 0, 0
INVAR-17, Run: 029, F, 5, 571, 0, 0, 5, 0, 0
INVAR-17, Run: 030, F, 5, 603, 0, 0, 5, 0, 0
INVAR-17, Run: 031, F, 5, 526, 0, 0, 5, 0, 0
INVAR-17, Run: 032, F, 5, 591, 0, 0, 5, 0, 0
INVAR-17, Run: 033, F, 5, 610, 0, 0, 5, 0, 0
INVAR-17, Run: 034, F, 5, 641, 0, 0, 5, 0, 0
INVAR-17, Run: 035, F, 5, 549, 0, 0, 5, 0, 0
INVAR-17, Run: 036, F, 5, 587, 0, 0, 5, 0, 0
INVAR-17, Run: 037, F, 5, 607, 0, 0, 5, 0, 0
INVAR-17, Run: 038, F, 5, 605, 0, 0, 5, 0, 0
INVAR-17, Run: 039, F, 5, 583, 0, 0, 5, 0, 0
INVAR-17, Run: 040, F, 5, 568, 0, 0, 5, 0, 0
INVAR-17, Run: 041, F, 5, 568, 0, 0, 5, 0, 0
INVAR-17, Run: 042, F, 5, 608, 0, 0, 5, 0, 0
INVAR-17, Run: 043, F, 5, 571, 0, 0, 5, 0, 0
INVAR-17, Run: 044, F, 5, 573, 0, 0, 5, 0, 0
INVAR-17, Run: 045, F, 5, 568, 0, 0, 5, 0, 0
INVAR-17, Run: 046, F, 5, 576, 0, 0, 5, 0, 0
INVAR-17, Run: 047, F, 5, 593, 0, 0, 5, 0, 0
INVAR-17, Run: 048, F, 5, 607, 0, 0, 5, 0, 0
INVAR-17, Run: 049, F, 5, 580, 0, 0, 5, 0, 0
INVAR-17, Run: 050, F, 5, 570, 0, 0, 5, 0, 0
INVAR-17, Run: 051, F, 5, 616, 0, 0, 5, 0, 0
INVAR-17, Run: 052, F, 5, 572, 0, 0, 5, 0, 0
INVAR-17, Run: 053, F, 5, 564, 0, 0, 5, 0, 0
INVAR-17, Run: 054, F, 5, 598, 0, 0, 5, 0, 0
INVAR-17, Run: 055, F, 5, 659, 0, 0, 5, 0, 0
INVAR-17, Run: 056, F, 5, 543, 0, 0, 5, 0, 0
INVAR-17, Run: 057, F, 5, 573, 0, 0, 5, 0, 0
INVAR-17, Run: 058, F, 5, 538, 0, 0, 5, 0, 0
INVAR-17, Run: 059, F, 5, 574, 0, 0, 5, 0, 0
INVAR-17, Run: 060, F, 5, 576, 0, 0, 5, 0, 0
INVAR-17, Run: 061, F, 5, 614, 0, 0, 5, 0, 0
INVAR-17, Run: 062, F, 5, 555, 0, 0, 5, 0, 0
INVAR-17, Run: 063, F, 5, 587, 0, 0, 5, 0, 0
INVAR-17, Run: 064, F, 5, 606, 0, 0, 5, 0, 0
INVAR-17, Run: 065, F, 5, 597, 0, 0, 5, 0, 0
INVAR-17, Run: 066, F, 5, 599, 0, 0, 5, 0, 0
INVAR-17, Run: 067, F, 5, 560, 0, 0, 5, 0, 0
INVAR-17, Run: 068, F, 5, 583, 0, 0, 5, 0, 0
INVAR-17, Run: 069, F, 5, 595, 0, 0, 5, 0, 0
INVAR-17, Run: 070, F, 5, 564, 0, 0, 5, 0, 0
INVAR-17, Run: 071, F, 5, 587, 0, 0, 5, 0, 0
INVAR-17, Run: 072, F, 5, 598, 0, 0, 5, 0, 0
INVAR-17, Run: 073, F, 5, 610, 0, 0, 5, 0, 0
INVAR-17, Run: 074, F, 5, 584, 0, 0, 5, 0, 0
INVAR-17, Run: 075, F, 5, 580, 0, 0, 5, 0, 0
INVAR-17, Run: 076, F, 5, 574, 0, 0, 5, 0, 0
INVAR-17, Run: 077, F, 5, 598, 0, 0, 5, 0, 0
INVAR-17, Run: 078, F, 5, 587, 0, 0, 5, 0, 0
INVAR-17, Run: 079, F, 5, 574, 0, 0, 5, 0, 0
INVAR-17, Run: 080, F, 5, 574, 0, 0, 5, 0, 0
INVAR-17, Run: 081, F, 5, 576, 0, 0, 5, 0, 0
INVAR-17, Run: 082, F, 5, 558, 0, 0, 5, 0, 0
INVAR-17, Run: 083, F, 5, 599, 0, 0, 5, 0, 0
INVAR-17, Run: 084, F, 5, 589, 0, 0, 5, 0, 0
INVAR-17, Run: 085, F, 5, 567, 0, 0, 5, 0, 0
INVAR-17, Run: 086, F, 5, 544, 0, 0, 5, 0, 0
INVAR-17, Run: 087, F, 5, 570, 0, 0, 5, 0, 0
INVAR-17, Run: 088, F, 5, 593, 0, 0, 5, 0, 0
INVAR-17, Run: 089, F, 5, 588, 0, 0, 5, 0, 0
INVAR-17, Run: 090, F, 5, 604, 0, 0, 5, 0, 0
INVAR-17, Run: 091, F, 5, 561, 0, 0, 5, 0, 0
INVAR-17, Run: 092, F, 5, 561, 0, 0, 5, 0, 0
INVAR-17, Run: 093, F, 5, 590, 0, 0, 5, 0, 0
INVAR-17, Run: 094, F, 5, 611, 0, 0, 5, 0, 0
INVAR-17, Run: 095, F, 5, 574, 0, 0, 5, 0, 0
INVAR-17, Run: 096, F, 5, 598, 0, 0, 5, 0, 0
INVAR-17, Run: 097, F, 5, 610, 0, 0, 5, 0, 0
INVAR-17, Run: 098, F, 5, 587, 0, 0, 5, 0, 0
INVAR-17, Run: 099, F, 5, 605, 0, 0, 5, 0, 0
INVAR-17, Run: 100, F, 5, 587, 0, 0, 5, 0, 0
INVAR-18, Run: 001, F, 5, 643, 0, 0, 5, 0, 0
INVAR-18, Run: 002, F, 5, 600, 0, 0, 5, 0, 0
INVAR-18, Run: 003, F, 5, 615, 0, 0, 5, 0, 0
INVAR-18, Run: 004, F, 5, 602, 0, 0, 5, 0, 0
INVAR-18, Run: 005, F, 5, 649, 0, 0, 5, 0, 0
INVAR-18, Run: 006, F, 5, 633, 0, 0, 5, 0, 0
INVAR-18, Run: 007, F, 5, 636, 0, 0, 5, 0, 0
INVAR-18, Run: 008, F, 5, 629, 0, 0, 5, 0, 0
INVAR-18, Run: 009, F, 5, 620, 0, 0, 5, 0, 0
INVAR-18, Run: 010, F, 5, 625, 0, 0, 5, 0, 0
INVAR-18, Run: 011, F, 5, 612, 0, 0, 5, 0, 0
INVAR-18, Run: 012, F, 5, 607, 0, 0, 5, 0, 0
INVAR-18, Run: 013, F, 5, 653, 0, 0, 5, 0, 0
INVAR-18, Run: 014, F, 5, 629, 0, 0, 5, 0, 0
INVAR-18, Run: 015, F, 5, 647, 0, 0, 5, 0, 0
INVAR-18, Run: 016, F, 5, 642, 0, 0, 5, 0, 0
INVAR-18, Run: 017, F, 5, 625, 0, 0, 5, 0, 0
INVAR-18, Run: 018, F, 5, 652, 0, 0, 5, 0, 0
INVAR-18, Run: 019, F, 5, 651, 0, 0, 5, 0, 0
INVAR-18, Run: 020, F, 5, 602, 0, 0, 5, 0, 0
INVAR-18, Run: 021, F, 5, 591, 0, 0, 5, 0, 0
INVAR-18, Run: 022, F, 5, 637, 0, 0, 5, 0, 0
INVAR-18, Run: 023, F, 5, 601, 0, 0, 5, 0, 0
INVAR-18, Run: 024, F, 5, 643, 0, 0, 5, 0, 0
INVAR-18, Run: 025, F, 5, 612, 0, 0, 5, 0, 0
INVAR-18, Run: 026, F, 5, 648, 0, 0, 5, 0, 0
INVAR-18, Run: 027, F, 5, 648, 0, 0, 5, 0, 0
INVAR-18, Run: 028, F, 5, 612, 0, 0, 5, 0, 0
INVAR-18, Run: 029, F, 5, 638, 0, 0, 5, 0, 0
INVAR-18, Run: 030, F, 5, 615, 0, 0, 5, 0, 0
INVAR-18, Run: 031, F, 5, 609, 0, 0, 5, 0, 0
INVAR-18, Run: 032, F, 5, 635, 0, 0, 5, 0, 0
INVAR-18, Run: 033, F, 5, 614, 0, 0, 5, 0, 0
INVAR-18, Run: 034, F, 5, 644, 0, 0, 5, 0, 0
INVAR-18, Run: 035, F, 5, 614, 0, 0, 5, 0, 0
INVAR-18, Run: 036, F, 5, 624, 0, 0, 5, 0, 0
INVAR-18, Run: 037, F, 5, 606, 0, 0, 5, 0, 0
INVAR-18, Run: 038, F, 5, 590, 0, 0, 5, 0, 0
INVAR-18, Run: 039, F, 5, 600, 0, 0, 5, 0, 0
INVAR-18, Run: 040, F, 5, 596, 0, 0, 5, 0, 0
INVAR-18, Run: 041, F, 5, 617, 0, 0, 5, 0, 0
INVAR-18, Run: 042, F, 5, 636, 0, 0, 5, 0, 0
INVAR-18, Run: 043, F, 5, 612, 0, 0, 5, 0, 0
INVAR-18, Run: 044, F, 5, 616, 0, 0, 5, 0, 0
INVAR-18, Run: 045, F, 5, 590, 0, 0, 5, 0, 0
INVAR-18, Run: 046, F, 5, 601, 0, 0, 5, 0, 0
INVAR-18, Run: 047, F, 5, 669, 0, 0, 5, 0, 0
INVAR-18, Run: 048, F, 5, 612, 0, 0, 5, 0, 0
INVAR-18, Run: 049, F, 5, 640, 0, 0, 5, 0, 0
INVAR-18, Run: 050, F, 5, 573, 0, 0, 5, 0, 0
INVAR-18, Run: 051, F, 5, 644, 0, 0, 5, 0, 0
INVAR-18, Run: 052, F, 5, 610, 0, 0, 5, 0, 0
INVAR-18, Run: 053, F, 5, 630, 0, 0, 5, 0, 0
INVAR-18, Run: 054, F, 5, 616, 0, 0, 5, 0, 0
INVAR-18, Run: 055, F, 5, 648, 0, 0, 5, 0, 0
INVAR-18, Run: 056, F, 5, 608, 0, 0, 5, 0, 0
INVAR-18, Run: 057, F, 5, 639, 0, 0, 5, 0, 0
INVAR-18, Run: 058, F, 5, 637, 0, 0, 5, 0, 0
INVAR-18, Run: 059, F, 5, 631, 0, 0, 5, 0, 0
INVAR-18, Run: 060, F, 5, 634, 0, 0, 5, 0, 0
INVAR-18, Run: 061, F, 5, 621, 0, 0, 5, 0, 0
INVAR-18, Run: 062, F, 5, 588, 0, 0, 5, 0, 0
INVAR-18, Run: 063, F, 5, 602, 0, 0, 5, 0, 0
INVAR-18, Run: 064, F, 5, 560, 0, 0, 5, 0, 0
INVAR-18, Run: 065, F, 5, 656, 0, 0, 5, 0, 0
INVAR-18, Run: 066, F, 5, 579, 0, 0, 5, 0, 0
INVAR-18, Run: 067, F, 5, 646, 0, 0, 5, 0, 0
INVAR-18, Run: 068, F, 5, 632, 0, 0, 5, 0, 0
INVAR-18, Run: 069, F, 5, 653, 0, 0, 5, 0, 0
INVAR-18, Run: 070, F, 5, 642, 0, 0, 5, 0, 0
INVAR-18, Run: 071, F, 5, 618, 0, 0, 5, 0, 0
INVAR-18, Run: 072, F, 5, 615, 0, 0, 5, 0, 0
INVAR-18, Run: 073, F, 5, 615, 0, 0, 5, 0, 0
INVAR-18, Run: 074, F, 5, 589, 0, 0, 5, 0, 0
INVAR-18, Run: 075, F, 5, 660, 0, 0, 5, 0, 0
INVAR-18, Run: 076, F, 5, 633, 0, 0, 5, 0, 0
INVAR-18, Run: 077, F, 5, 629, 0, 0, 5, 0, 0
INVAR-18, Run: 078, F, 5, 647, 0, 0, 5, 0, 0
INVAR-18, Run: 079, F, 5, 638, 0, 0, 5, 0, 0
INVAR-18, Run: 080, F, 5, 652, 0, 0, 5, 0, 0
INVAR-18, Run: 081, F, 5, 617, 0, 0, 5, 0, 0
INVAR-18, Run: 082, F, 5, 636, 0, 0, 5, 0, 0
INVAR-18, Run: 083, F, 5, 621, 0, 0, 5, 0, 0
INVAR-18, Run: 084, F, 5, 604, 0, 0, 5, 0, 0
INVAR-18, Run: 085, F, 5, 599, 0, 0, 5, 0, 0
INVAR-18, Run: 086, F, 5, 604, 0, 0, 5, 0, 0
INVAR-18, Run: 087, F, 5, 589, 0, 0, 5, 0, 0
INVAR-18, Run: 088, F, 5, 594, 0, 0, 5, 0, 0
INVAR-18, Run: 089, F, 5, 631, 0, 0, 5, 0, 0
INVAR-18, Run: 090, F, 5, 632, 0, 0, 5, 0, 0
INVAR-18, Run: 091, F, 5, 621, 0, 0, 5, 0, 0
INVAR-18, Run: 092, F, 5, 622, 0, 0, 5, 0, 0
INVAR-18, Run: 093, F, 5, 598, 0, 0, 5, 0, 0
INVAR-18, Run: 094, F, 5, 615, 0, 0, 5, 0, 0
INVAR-18, Run: 095, F, 5, 647, 0, 0, 5, 0, 0
INVAR-18, Run: 096, F, 5, 621, 0, 0, 5, 0, 0
INVAR-18, Run: 097, F, 5, 666, 0, 0, 5, 0, 0
INVAR-18, Run: 098, F, 5, 626, 0, 0, 5, 0, 0
INVAR-18, Run: 099, F, 5, 609, 0, 0, 5, 0, 0
INVAR-18, Run: 100, F, 5, 670, 0, 0, 5, 0, 0
INVAR-19, Run: 001, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 002, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 003, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 004, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 005, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 006, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 007, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 008, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 009, P, 0, 0, 5, 15, 0, 5, 0
INVAR-19, Run: 010, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 011, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 012, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 013, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 014, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 015, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 016, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 017, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 018, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 019, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 020, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 021, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 022, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 023, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 024, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 025, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 026, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 027, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 028, P, 0, 0, 5, 15, 0, 5, 0
INVAR-19, Run: 029, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 030, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 031, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 032, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 033, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 034, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 035, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 036, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 037, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 038, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 039, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 040, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 041, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 042, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 043, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 044, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 045, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 046, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 047, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 048, P, 0, 0, 5, 15, 0, 5, 0
INVAR-19, Run: 049, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 050, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 051, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 052, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 053, P, 0, 0, 5, 15, 0, 5, 0
INVAR-19, Run: 054, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 055, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 056, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 057, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 058, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 059, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 060, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 061, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 062, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 063, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 064, P, 0, 0, 5, 16, 0, 5, 0
INVAR-19, Run: 065, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 066, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 067, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 068, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 069, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 070, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 071, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 072, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 073, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 074, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 075, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 076, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 077, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 078, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 079, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 080, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 081, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 082, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 083, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 084, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 085, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 086, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 087, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 088, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 089, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 090, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 091, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 092, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 093, P, 0, 0, 5, 15, 0, 5, 0
INVAR-19, Run: 094, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 095, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 096, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 097, P, 0, 0, 5, 13, 0, 5, 0
INVAR-19, Run: 098, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 099, P, 0, 0, 5, 14, 0, 5, 0
INVAR-19, Run: 100, P, 0, 0, 5, 13, 0, 5, 0
INVAR-2, Run: 001, P, 0, 56, 0, 63, 0, 0, 5
INVAR-2, Run: 002, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 003, F, 0, 62, 0, 63, 0, 0, 5
INVAR-2, Run: 004, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 005, P, 0, 58, 0, 63, 0, 0, 5
INVAR-2, Run: 006, P, 0, 57, 0, 64, 0, 0, 5
INVAR-2, Run: 007, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 008, P, 0, 56, 0, 63, 0, 0, 5
INVAR-2, Run: 009, F, 0, 61, 0, 64, 0, 0, 5
INVAR-2, Run: 010, P, 0, 58, 0, 63, 0, 0, 5
INVAR-2, Run: 011, P, 0, 55, 0, 63, 0, 0, 5
INVAR-2, Run: 012, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 013, P, 0, 59, 0, 63, 0, 0, 5
INVAR-2, Run: 014, P, 0, 56, 0, 63, 0, 0, 5
INVAR-2, Run: 015, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 016, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 017, P, 0, 58, 0, 63, 0, 0, 5
INVAR-2, Run: 018, P, 0, 58, 0, 63, 0, 0, 5
INVAR-2, Run: 019, P, 0, 58, 0, 63, 0, 0, 5
INVAR-2, Run: 020, F, 0, 61, 0, 63, 0, 0, 5
INVAR-2, Run: 021, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 022, P, 0, 55, 0, 63, 0, 0, 5
INVAR-2, Run: 023, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 024, P, 0, 56, 0, 63, 0, 0, 5
INVAR-2, Run: 025, P, 0, 56, 0, 63, 0, 0, 5
INVAR-2, Run: 026, P, 0, 56, 0, 63, 0, 0, 5
INVAR-2, Run: 027, P, 0, 59, 0, 63, 0, 0, 5
INVAR-2, Run: 028, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 029, P, 0, 58, 0, 63, 0, 0, 5
INVAR-2, Run: 030, P, 0, 56, 0, 63, 0, 0, 5
INVAR-2, Run: 031, P, 0, 57, 0, 64, 0, 0, 5
INVAR-2, Run: 032, P, 0, 56, 0, 64, 0, 0, 5
INVAR-2, Run: 033, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 034, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 035, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 036, P, 0, 56, 0, 63, 0, 0, 5
INVAR-2, Run: 037, P, 0, 56, 0, 63, 0, 0, 5
INVAR-2, Run: 038, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 039, P, 0, 55, 0, 63, 0, 0, 5
INVAR-2, Run: 040, P, 0, 60, 0, 63, 0, 0, 5
INVAR-2, Run: 041, F, 0, 61, 0, 64, 0, 0, 5
INVAR-2, Run: 042, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 043, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 044, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 045, P, 0, 59, 0, 63, 0, 0, 5
INVAR-2, Run: 046, P, 0, 59, 0, 63, 0, 0, 5
INVAR-2, Run: 047, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 048, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 049, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 050, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 051, P, 0, 59, 0, 63, 0, 0, 5
INVAR-2, Run: 052, P, 0, 55, 0, 63, 0, 0, 5
INVAR-2, Run: 053, P, 0, 56, 0, 63, 0, 0, 5
INVAR-2, Run: 054, P, 0, 56, 0, 63, 0, 0, 5
INVAR-2, Run: 055, P, 0, 56, 0, 63, 0, 0, 5
INVAR-2, Run: 056, P, 0, 58, 0, 64, 0, 0, 5
INVAR-2, Run: 057, P, 0, 57, 0, 63, 0, 0, 5
INVAR-2, Run: 058, F, 0, 61, 0, 63, 0, 0, 5
INVAR-2, Run: 059, P, 0, 56, 0, 63, 0, 0, 5
INVAR-2, Run: 060, P, 0, 57, 0, 63, 0, 0, 5
