Input Number, Run_Number, Result@ 100, X1, H, M, PE, PO, CE, Y, D, CO, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-10, Run: 067, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1416, 5433, 100, 142, 157, 100, 200, 300, 1516, 5433
INVAR-10, Run: 068, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 2053, 7809, 100, 163, 136, 100, 200, 300, 2153, 7809
INVAR-10, Run: 069, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1323, 5605, 100, 150, 149, 100, 200, 300, 1423, 5605
INVAR-10, Run: 070, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1476, 5451, 100, 133, 166, 100, 200, 300, 1576, 5451
INVAR-10, Run: 071, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1479, 5038, 100, 134, 165, 100, 200, 300, 1579, 5038
INVAR-10, Run: 072, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1562, 5454, 100, 119, 180, 100, 200, 300, 1662, 5454
INVAR-10, Run: 073, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1411, 4506, 100, 138, 161, 100, 200, 300, 1511, 4506
INVAR-10, Run: 074, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1553, 6734, 100, 139, 160, 100, 200, 300, 1653, 6734
INVAR-10, Run: 075, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1455, 5704, 100, 130, 169, 100, 200, 300, 1555, 5704
INVAR-10, Run: 076, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1520, 6401, 100, 157, 142, 100, 200, 300, 1620, 6401
INVAR-10, Run: 077, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1438, 4287, 100, 133, 166, 100, 200, 300, 1538, 4287
INVAR-10, Run: 078, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1437, 6212, 100, 132, 167, 100, 200, 300, 1537, 6212
INVAR-10, Run: 079, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1242, 5279, 100, 146, 153, 100, 200, 300, 1342, 5279
INVAR-10, Run: 080, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1535, 6401, 100, 134, 165, 100, 200, 300, 1635, 6401
INVAR-10, Run: 081, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1452, 5482, 100, 139, 160, 100, 200, 300, 1552, 5482
INVAR-10, Run: 082, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1461, 4324, 100, 118, 181, 100, 200, 300, 1561, 4324
INVAR-10, Run: 083, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1506, 5175, 100, 116, 183, 100, 200, 300, 1606, 5175
INVAR-10, Run: 084, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1293, 4597, 100, 133, 166, 100, 200, 300, 1393, 4597
INVAR-10, Run: 085, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1369, 4832, 100, 150, 149, 100, 200, 300, 1469, 4832
INVAR-10, Run: 086, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1400, 4722, 100, 145, 154, 100, 200, 300, 1500, 4722
INVAR-10, Run: 087, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1606, 5050, 100, 128, 171, 100, 200, 300, 1706, 5050
INVAR-10, Run: 088, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1433, 6249, 100, 138, 161, 100, 200, 300, 1533, 6249
INVAR-10, Run: 089, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1674, 5985, 100, 115, 184, 100, 200, 300, 1774, 5985
INVAR-10, Run: 090, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1762, 7591, 100, 133, 166, 100, 200, 300, 1862, 7591
INVAR-10, Run: 091, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1535, 6266, 100, 121, 178, 100, 200, 300, 1635, 6266
INVAR-10, Run: 092, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1375, 5484, 100, 126, 173, 100, 200, 300, 1475, 5484
INVAR-10, Run: 093, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1796, 6282, 100, 128, 171, 100, 200, 300, 1896, 6282
INVAR-10, Run: 094, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1544, 7024, 100, 138, 161, 100, 200, 300, 1644, 7024
INVAR-10, Run: 095, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1548, 5437, 100, 125, 174, 100, 200, 300, 1648, 5437
INVAR-10, Run: 096, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1508, 3892, 100, 123, 176, 100, 200, 300, 1608, 3892
INVAR-10, Run: 097, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1256, 5532, 100, 144, 155, 100, 200, 300, 1356, 5532
INVAR-10, Run: 098, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1492, 4166, 100, 127, 172, 100, 200, 300, 1592, 4166
INVAR-10, Run: 099, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1588, 4908, 100, 130, 169, 100, 200, 300, 1688, 4908
INVAR-10, Run: 100, P, 0, 0, 0, 1, 0, 100, 100, 0, 0, 600, 0, 200, 1552, 4953, 100, 132, 167, 100, 200, 300, 1652, 4953
INVAR-2, Run: 001, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 221, 919, 28, 42, 41, 28, 56, 84, 249, 919
INVAR-2, Run: 002, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 186, 812, 28, 43, 40, 28, 56, 84, 214, 812
INVAR-2, Run: 003, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 186, 910, 28, 51, 32, 28, 56, 84, 214, 910
INVAR-2, Run: 004, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 168, 555, 28, 30, 53, 28, 56, 84, 196, 555
INVAR-2, Run: 005, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 171, 975, 28, 35, 48, 28, 56, 84, 199, 975
INVAR-2, Run: 006, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 225, 1073, 28, 50, 33, 28, 56, 84, 253, 1073
INVAR-2, Run: 007, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 136, 346, 28, 45, 38, 28, 56, 84, 164, 346
INVAR-2, Run: 008, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 215, 1015, 28, 36, 47, 28, 56, 84, 243, 1015
INVAR-2, Run: 009, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 171, 790, 28, 40, 43, 28, 56, 84, 199, 790
INVAR-2, Run: 010, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 184, 760, 28, 37, 46, 28, 56, 84, 212, 760
INVAR-2, Run: 011, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 200, 906, 28, 44, 39, 28, 56, 84, 228, 906
INVAR-2, Run: 012, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 212, 1043, 28, 38, 45, 28, 56, 84, 240, 1043
INVAR-2, Run: 013, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 212, 926, 28, 36, 47, 28, 56, 84, 240, 926
INVAR-2, Run: 014, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 202, 984, 28, 39, 44, 28, 56, 84, 230, 984
INVAR-2, Run: 015, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 162, 853, 28, 33, 50, 28, 56, 84, 190, 853
INVAR-2, Run: 016, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 168, 779, 28, 42, 41, 28, 56, 84, 196, 779
INVAR-2, Run: 017, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 201, 799, 28, 41, 42, 28, 56, 84, 229, 799
INVAR-2, Run: 018, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 171, 607, 28, 38, 45, 28, 56, 84, 199, 607
INVAR-2, Run: 019, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 159, 1025, 28, 41, 42, 28, 56, 84, 187, 1025
INVAR-2, Run: 020, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 196, 889, 28, 45, 38, 28, 56, 84, 224, 889
INVAR-2, Run: 021, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 158, 778, 28, 39, 44, 28, 56, 84, 186, 778
INVAR-2, Run: 022, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 179, 947, 28, 47, 36, 28, 56, 84, 207, 947
INVAR-2, Run: 023, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 156, 832, 28, 40, 43, 28, 56, 84, 184, 832
INVAR-2, Run: 024, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 190, 748, 28, 42, 41, 28, 56, 84, 218, 748
INVAR-2, Run: 025, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 163, 544, 28, 37, 46, 28, 56, 84, 191, 544
INVAR-2, Run: 026, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 187, 742, 28, 45, 38, 28, 56, 84, 215, 742
INVAR-2, Run: 027, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 200, 975, 28, 42, 41, 28, 56, 84, 228, 975
INVAR-2, Run: 028, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 190, 928, 28, 45, 38, 28, 56, 84, 218, 928
INVAR-2, Run: 029, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 195, 991, 28, 40, 43, 28, 56, 84, 223, 991
INVAR-2, Run: 030, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 174, 993, 28, 40, 43, 28, 56, 84, 202, 993
INVAR-2, Run: 031, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 209, 728, 28, 35, 48, 28, 56, 84, 237, 728
INVAR-2, Run: 032, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 139, 532, 28, 32, 51, 28, 56, 84, 167, 532
INVAR-2, Run: 033, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 192, 901, 28, 35, 48, 28, 56, 84, 220, 901
INVAR-2, Run: 034, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 201, 784, 28, 35, 48, 28, 56, 84, 229, 784
INVAR-2, Run: 035, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 170, 629, 28, 35, 48, 28, 56, 84, 198, 629
INVAR-2, Run: 036, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 268, 965, 28, 44, 39, 28, 56, 84, 296, 965
INVAR-2, Run: 037, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 227, 834, 28, 36, 47, 28, 56, 84, 255, 834
INVAR-2, Run: 038, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 218, 529, 28, 37, 46, 28, 56, 84, 246, 529
INVAR-2, Run: 039, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 168, 649, 28, 41, 42, 28, 56, 84, 196, 649
INVAR-2, Run: 040, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 178, 827, 28, 43, 40, 28, 56, 84, 206, 827
INVAR-2, Run: 041, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 169, 423, 28, 39, 44, 28, 56, 84, 197, 423
INVAR-2, Run: 042, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 160, 931, 28, 33, 50, 28, 56, 84, 188, 931
INVAR-2, Run: 043, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 162, 896, 28, 40, 43, 28, 56, 84, 190, 896
INVAR-2, Run: 044, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 197, 875, 28, 40, 43, 28, 56, 84, 225, 875
INVAR-2, Run: 045, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 177, 840, 28, 44, 39, 28, 56, 84, 205, 840
INVAR-2, Run: 046, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 187, 970, 28, 42, 41, 28, 56, 84, 215, 970
INVAR-2, Run: 047, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 197, 731, 28, 31, 52, 28, 56, 84, 225, 731
INVAR-2, Run: 048, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 209, 776, 28, 39, 44, 28, 56, 84, 237, 776
INVAR-2, Run: 049, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 212, 742, 28, 42, 41, 28, 56, 84, 240, 742
INVAR-2, Run: 050, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 188, 760, 28, 35, 48, 28, 56, 84, 216, 760
INVAR-2, Run: 051, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 178, 745, 28, 36, 47, 28, 56, 84, 206, 745
INVAR-2, Run: 052, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 141, 536, 28, 31, 52, 28, 56, 84, 169, 536
INVAR-2, Run: 053, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 229, 1090, 28, 34, 49, 28, 56, 84, 257, 1090
INVAR-2, Run: 054, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 222, 663, 28, 40, 43, 28, 56, 84, 250, 663
INVAR-2, Run: 055, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 211, 778, 28, 39, 44, 28, 56, 84, 239, 778
INVAR-2, Run: 056, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 225, 789, 28, 27, 56, 28, 56, 84, 253, 789
INVAR-2, Run: 057, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 224, 988, 28, 32, 51, 28, 56, 84, 252, 988
INVAR-2, Run: 058, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 181, 662, 28, 41, 42, 28, 56, 84, 209, 662
INVAR-2, Run: 059, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 208, 985, 28, 32, 51, 28, 56, 84, 236, 985
INVAR-2, Run: 060, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 142, 632, 28, 35, 48, 28, 56, 84, 170, 632
INVAR-2, Run: 061, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 191, 645, 28, 41, 42, 28, 56, 84, 219, 645
INVAR-2, Run: 062, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 208, 752, 28, 46, 37, 28, 56, 84, 236, 752
INVAR-2, Run: 063, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 179, 500, 28, 35, 48, 28, 56, 84, 207, 500
INVAR-2, Run: 064, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 205, 694, 28, 41, 42, 28, 56, 84, 233, 694
INVAR-2, Run: 065, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 198, 776, 28, 33, 50, 28, 56, 84, 226, 776
INVAR-2, Run: 066, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 222, 840, 28, 32, 51, 28, 56, 84, 250, 840
INVAR-2, Run: 067, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 191, 753, 28, 37, 46, 28, 56, 84, 219, 753
INVAR-2, Run: 068, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 198, 712, 28, 40, 43, 28, 56, 84, 226, 712
INVAR-2, Run: 069, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 251, 990, 28, 41, 42, 28, 56, 84, 279, 990
INVAR-2, Run: 070, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 159, 473, 28, 42, 41, 28, 56, 84, 187, 473
INVAR-2, Run: 071, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 114, 892, 28, 41, 42, 28, 56, 84, 142, 892
INVAR-2, Run: 072, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 214, 902, 28, 47, 36, 28, 56, 84, 242, 902
INVAR-2, Run: 073, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 191, 533, 28, 36, 47, 28, 56, 84, 219, 533
INVAR-2, Run: 074, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 154, 561, 28, 46, 37, 28, 56, 84, 182, 561
INVAR-2, Run: 075, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 197, 717, 28, 39, 44, 28, 56, 84, 225, 717
INVAR-2, Run: 076, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 199, 689, 28, 41, 42, 28, 56, 84, 227, 689
INVAR-2, Run: 077, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 167, 652, 28, 43, 40, 28, 56, 84, 195, 652
INVAR-2, Run: 078, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 286, 1109, 28, 43, 40, 28, 56, 84, 314, 1109
INVAR-2, Run: 079, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 197, 768, 28, 42, 41, 28, 56, 84, 225, 768
INVAR-2, Run: 080, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 149, 541, 28, 39, 44, 28, 56, 84, 177, 541
INVAR-2, Run: 081, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 211, 1155, 28, 40, 43, 28, 56, 84, 239, 1155
INVAR-2, Run: 082, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 202, 694, 28, 34, 49, 28, 56, 84, 230, 694
INVAR-2, Run: 083, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 142, 673, 28, 42, 41, 28, 56, 84, 170, 673
INVAR-2, Run: 084, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 170, 773, 28, 37, 46, 28, 56, 84, 198, 773
INVAR-2, Run: 085, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 266, 1256, 28, 39, 44, 28, 56, 84, 294, 1256
INVAR-2, Run: 086, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 231, 778, 28, 35, 48, 28, 56, 84, 259, 778
INVAR-2, Run: 087, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 210, 883, 28, 36, 47, 28, 56, 84, 238, 883
INVAR-2, Run: 088, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 196, 817, 28, 30, 53, 28, 56, 84, 224, 817
INVAR-2, Run: 089, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 178, 891, 28, 41, 42, 28, 56, 84, 206, 891
INVAR-2, Run: 090, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 174, 672, 28, 48, 35, 28, 56, 84, 202, 672
INVAR-2, Run: 091, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 208, 557, 28, 35, 48, 28, 56, 84, 236, 557
INVAR-2, Run: 092, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 212, 581, 28, 30, 53, 28, 56, 84, 240, 581
INVAR-2, Run: 093, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 214, 663, 28, 47, 36, 28, 56, 84, 242, 663
INVAR-2, Run: 094, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 159, 633, 28, 42, 41, 28, 56, 84, 187, 633
INVAR-2, Run: 095, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 141, 500, 28, 37, 46, 28, 56, 84, 169, 500
INVAR-2, Run: 096, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 208, 814, 28, 36, 47, 28, 56, 84, 236, 814
INVAR-2, Run: 097, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 264, 1117, 28, 46, 37, 28, 56, 84, 292, 1117
INVAR-2, Run: 098, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 163, 873, 28, 42, 41, 28, 56, 84, 191, 873
INVAR-2, Run: 099, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 236, 971, 28, 48, 35, 28, 56, 84, 264, 971
INVAR-2, Run: 100, P, 0, 0, 0, 1, 0, 28, 28, 0, 0, 168, 0, 56, 201, 923, 28, 43, 40, 28, 56, 84, 229, 923
INVAR-3, Run: 001, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1009, 4179, 82, 119, 126, 82, 164, 246, 1091, 4179
INVAR-3, Run: 002, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1067, 3411, 82, 113, 132, 82, 164, 246, 1149, 3411
INVAR-3, Run: 003, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1039, 4220, 82, 118, 127, 82, 164, 246, 1121, 4220
INVAR-3, Run: 004, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1235, 4108, 82, 102, 143, 82, 164, 246, 1317, 4108
INVAR-3, Run: 005, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1075, 3048, 82, 126, 119, 82, 164, 246, 1157, 3048
INVAR-3, Run: 006, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 942, 3622, 82, 124, 121, 82, 164, 246, 1024, 3622
INVAR-3, Run: 007, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 904, 2638, 82, 105, 140, 82, 164, 246, 986, 2638
INVAR-3, Run: 008, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 995, 3375, 82, 107, 138, 82, 164, 246, 1077, 3375
INVAR-3, Run: 009, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1057, 4542, 82, 109, 136, 82, 164, 246, 1139, 4542
INVAR-3, Run: 010, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 975, 3786, 82, 113, 132, 82, 164, 246, 1057, 3786
INVAR-3, Run: 011, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1102, 3632, 82, 119, 126, 82, 164, 246, 1184, 3632
INVAR-3, Run: 012, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1079, 3906, 82, 110, 135, 82, 164, 246, 1161, 3906
INVAR-3, Run: 013, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1270, 4290, 82, 121, 124, 82, 164, 246, 1352, 4290
INVAR-3, Run: 014, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1040, 3388, 82, 99, 146, 82, 164, 246, 1122, 3388
INVAR-3, Run: 015, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1192, 4365, 82, 106, 139, 82, 164, 246, 1274, 4365
INVAR-3, Run: 016, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1470, 5437, 82, 125, 120, 82, 164, 246, 1552, 5437
INVAR-3, Run: 017, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1130, 4144, 82, 111, 134, 82, 164, 246, 1212, 4144
INVAR-3, Run: 018, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1167, 3308, 82, 115, 130, 82, 164, 246, 1249, 3308
INVAR-3, Run: 019, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1035, 3660, 82, 114, 131, 82, 164, 246, 1117, 3660
INVAR-3, Run: 020, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1121, 3744, 82, 112, 133, 82, 164, 246, 1203, 3744
INVAR-3, Run: 021, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1076, 3963, 82, 121, 124, 82, 164, 246, 1158, 3963
INVAR-3, Run: 022, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1185, 4188, 82, 118, 127, 82, 164, 246, 1267, 4188
INVAR-3, Run: 023, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1038, 4590, 82, 123, 122, 82, 164, 246, 1120, 4590
INVAR-3, Run: 024, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1040, 3689, 82, 121, 124, 82, 164, 246, 1122, 3689
INVAR-3, Run: 025, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1346, 4733, 82, 96, 149, 82, 164, 246, 1428, 4733
INVAR-3, Run: 026, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1260, 5009, 82, 111, 134, 82, 164, 246, 1342, 5009
INVAR-3, Run: 027, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1168, 4015, 82, 104, 141, 82, 164, 246, 1250, 4015
INVAR-3, Run: 028, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1148, 4119, 82, 107, 138, 82, 164, 246, 1230, 4119
INVAR-3, Run: 029, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1089, 3665, 82, 108, 137, 82, 164, 246, 1171, 3665
INVAR-3, Run: 030, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1112, 4732, 82, 127, 118, 82, 164, 246, 1194, 4732
INVAR-3, Run: 031, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1239, 4579, 82, 125, 120, 82, 164, 246, 1321, 4579
INVAR-3, Run: 032, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1070, 3683, 82, 97, 148, 82, 164, 246, 1152, 3683
INVAR-3, Run: 033, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1332, 5547, 82, 118, 127, 82, 164, 246, 1414, 5547
