Input Number, Run_Number, Result@ 100, PO, E, F, X1, A, B, C, D, CO, Y, PE, CE
9, Run: 030, F, 0, 68, 0, 0, 0, 0, 0, 131, 151, 151, 0, 0
9, Run: 031, F, 0, 64, 0, 0, 0, 0, 0, 8, 278, 278, 0, 0
9, Run: 032, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
9, Run: 033, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
9, Run: 034, F, 0, 64, 0, 0, 0, 0, 0, 151, 135, 135, 0, 0
9, Run: 035, F, 0, 62, 0, 0, 0, 0, 0, 75, 213, 213, 0, 0
9, Run: 036, P, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2
9, Run: 037, F, 0, 62, 0, 0, 0, 0, 0, 0, 288, 288, 0, 0
9, Run: 038, F, 0, 60, 0, 0, 0, 0, 0, 133, 157, 157, 0, 0
9, Run: 039, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
9, Run: 040, F, 0, 66, 0, 0, 0, 0, 0, 151, 133, 133, 0, 0
9, Run: 041, F, 0, 66, 0, 0, 0, 0, 0, 251, 33, 33, 0, 0
9, Run: 042, P, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2
9, Run: 043, F, 0, 60, 0, 0, 0, 0, 0, 259, 31, 31, 0, 0
9, Run: 044, F, 0, 70, 0, 0, 0, 0, 0, 73, 207, 207, 0, 0
9, Run: 045, F, 0, 64, 0, 0, 0, 0, 0, 15, 271, 271, 0, 0
9, Run: 046, F, 0, 68, 0, 0, 0, 0, 0, 31, 251, 251, 0, 0
9, Run: 047, P, 0, 58, 0, 0, 0, 0, 0, 292, 0, 0, 1, 0
9, Run: 048, P, 0, 74, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0
9, Run: 049, P, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0
9, Run: 050, P, 0, 58, 0, 0, 0, 0, 0, 292, 0, 0, 1, 0
9, Run: 051, F, 0, 68, 0, 0, 0, 0, 0, 45, 237, 237, 0, 0
9, Run: 052, P, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2
9, Run: 053, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
9, Run: 054, F, 0, 64, 0, 0, 0, 0, 0, 7, 279, 279, 0, 0
9, Run: 055, P, 0, 58, 0, 0, 0, 0, 0, 292, 0, 0, 1, 0
9, Run: 056, F, 0, 66, 0, 0, 0, 0, 0, 84, 200, 200, 0, 0
9, Run: 057, F, 0, 60, 0, 0, 0, 0, 0, 227, 63, 63, 0, 0
9, Run: 058, F, 0, 60, 0, 0, 0, 0, 0, 23, 267, 267, 0, 0
9, Run: 059, F, 0, 58, 0, 0, 0, 0, 0, 61, 231, 231, 0, 0
9, Run: 060, F, 0, 64, 0, 0, 0, 0, 0, 22, 264, 264, 0, 0
9, Run: 061, F, 0, 70, 0, 0, 0, 0, 0, 143, 137, 137, 0, 0
9, Run: 062, P, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0
9, Run: 063, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
9, Run: 064, F, 0, 60, 0, 0, 0, 0, 0, 8, 282, 282, 0, 0
9, Run: 065, P, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2
9, Run: 066, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
9, Run: 067, F, 0, 56, 0, 0, 0, 0, 0, 194, 100, 100, 0, 0
9, Run: 068, P, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0
9, Run: 069, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
9, Run: 070, P, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2
9, Run: 071, P, 0, 61, 0, 0, 0, 0, 0, 288, 0, 2, 1, 2
9, Run: 072, F, 0, 66, 0, 0, 0, 0, 0, 18, 266, 266, 0, 0
9, Run: 073, P, 0, 68, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0
9, Run: 074, P, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2
9, Run: 075, F, 0, 64, 0, 0, 0, 0, 0, 250, 36, 36, 0, 0
9, Run: 076, F, 0, 60, 0, 0, 0, 0, 0, 83, 207, 207, 0, 0
9, Run: 077, F, 0, 66, 0, 0, 0, 0, 0, 39, 245, 245, 0, 0
9, Run: 078, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
9, Run: 079, F, 0, 60, 0, 0, 0, 0, 0, 58, 232, 232, 0, 0
9, Run: 080, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
9, Run: 081, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
9, Run: 082, P, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0
9, Run: 083, F, 0, 64, 0, 0, 0, 0, 0, 92, 194, 194, 0, 0
9, Run: 084, F, 0, 66, 0, 0, 0, 0, 0, 15, 269, 269, 0, 0
9, Run: 085, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
9, Run: 086, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
9, Run: 087, F, 0, 74, 0, 0, 0, 0, 0, 131, 145, 145, 0, 0
9, Run: 088, P, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0
9, Run: 089, F, 0, 72, 0, 0, 0, 0, 0, 15, 263, 263, 0, 0
9, Run: 090, P, 0, 57, 0, 0, 0, 0, 0, 292, 0, 2, 1, 2
9, Run: 091, F, 0, 64, 0, 0, 0, 0, 0, 3, 283, 283, 0, 0
9, Run: 092, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
9, Run: 093, F, 0, 66, 0, 0, 0, 0, 0, 85, 199, 199, 0, 0
9, Run: 094, P, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2
9, Run: 095, P, 0, 69, 0, 0, 0, 0, 0, 280, 0, 2, 1, 2
9, Run: 096, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
9, Run: 097, F, 0, 70, 0, 0, 0, 0, 0, 16, 264, 264, 0, 0
9, Run: 098, F, 0, 60, 0, 0, 0, 0, 0, 95, 195, 195, 0, 0
9, Run: 099, P, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2
9, Run: 100, P, 0, 61, 0, 0, 0, 0, 0, 288, 0, 2, 1, 2
