Input Number, Run_Number, Result@ 100, PO, A, H, X1, M, CE, Y, D, CO, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-10, Run: 093, P, 0, 337, 0, 0, 0, 0, 283, 110, 283, 0, 0, 20, 200, 719, 3444, 90, 56, 34, 110, 200, 300, 719, 3727
INVAR-10, Run: 094, P, 0, 614, 0, 0, 0, 107, 107, 0, 0, 1, 0, 14, 200, 859, 4838, 93, 67, 25, 107, 200, 300, 966, 4838
INVAR-10, Run: 095, P, 0, 603, 0, 0, 0, 8, 27, 103, 19, 0, 0, 22, 200, 850, 3831, 89, 52, 37, 111, 200, 300, 858, 3850
INVAR-10, Run: 096, P, 0, 620, 0, 0, 0, 110, 110, 0, 0, 1, 0, 20, 200, 1182, 4711, 90, 59, 30, 110, 200, 300, 1292, 4711
INVAR-10, Run: 097, P, 0, 618, 0, 0, 0, 109, 109, 0, 0, 1, 0, 18, 200, 720, 4407, 91, 52, 38, 109, 200, 300, 829, 4407
INVAR-10, Run: 098, P, 0, 130, 0, 0, 0, 0, 492, 111, 492, 0, 0, 22, 200, 886, 4581, 89, 57, 32, 111, 200, 300, 886, 5073
INVAR-10, Run: 099, P, 0, 246, 0, 0, 0, 0, 374, 110, 374, 0, 0, 20, 200, 799, 4026, 90, 56, 34, 110, 200, 300, 799, 4400
INVAR-10, Run: 100, P, 0, 618, 0, 0, 0, 109, 109, 0, 0, 1, 0, 18, 200, 750, 4068, 91, 53, 37, 109, 200, 300, 859, 4068
INVAR-2, Run: 001, P, 0, 62, 0, 0, 0, 0, 118, 34, 118, 0, 0, 12, 56, 105, 648, 22, 15, 7, 34, 56, 84, 105, 766
INVAR-2, Run: 002, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 93, 534, 23, 16, 6, 33, 56, 84, 126, 534
INVAR-2, Run: 003, P, 0, 69, 0, 0, 0, 0, 107, 32, 107, 0, 0, 8, 56, 97, 562, 24, 18, 6, 32, 56, 84, 97, 669
INVAR-2, Run: 004, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 107, 663, 23, 16, 6, 33, 56, 84, 140, 663
INVAR-2, Run: 005, P, 0, 126, 0, 0, 0, 0, 54, 34, 54, 0, 0, 12, 56, 71, 494, 22, 16, 6, 34, 56, 84, 71, 548
INVAR-2, Run: 006, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0, 8, 56, 87, 402, 24, 18, 5, 32, 56, 84, 119, 402
INVAR-2, Run: 007, P, 0, 19, 0, 0, 0, 0, 163, 35, 163, 0, 0, 14, 56, 139, 518, 21, 10, 11, 35, 56, 84, 139, 681
INVAR-2, Run: 008, P, 0, 54, 0, 0, 0, 0, 120, 31, 120, 0, 0, 6, 56, 115, 367, 25, 16, 9, 31, 56, 84, 115, 487
INVAR-2, Run: 009, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0, 8, 56, 93, 337, 24, 11, 12, 32, 56, 84, 125, 337
INVAR-2, Run: 010, P, 0, 147, 0, 0, 0, 0, 29, 32, 29, 0, 0, 8, 56, 143, 505, 24, 13, 11, 32, 56, 84, 143, 534
INVAR-2, Run: 011, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 98, 532, 23, 17, 5, 33, 56, 84, 131, 532
INVAR-2, Run: 012, P, 0, 75, 0, 0, 0, 0, 99, 31, 99, 0, 0, 6, 56, 127, 451, 25, 12, 13, 31, 56, 84, 127, 550
INVAR-2, Run: 013, P, 0, 129, 0, 0, 0, 0, 45, 31, 45, 0, 0, 6, 56, 84, 349, 25, 16, 9, 31, 56, 84, 84, 394
INVAR-2, Run: 014, P, 0, 27, 0, 0, 0, 0, 151, 33, 151, 0, 0, 10, 56, 180, 560, 23, 10, 13, 33, 56, 84, 180, 711
INVAR-2, Run: 015, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0, 8, 56, 161, 585, 24, 12, 11, 32, 56, 84, 193, 585
INVAR-2, Run: 016, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0, 8, 56, 101, 523, 24, 14, 9, 32, 56, 84, 133, 523
INVAR-2, Run: 017, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0, 8, 56, 69, 385, 24, 15, 8, 32, 56, 84, 101, 385
INVAR-2, Run: 018, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0, 8, 56, 173, 743, 24, 13, 10, 32, 56, 84, 205, 743
INVAR-2, Run: 019, P, 0, 34, 0, 0, 0, 0, 148, 35, 148, 0, 0, 14, 56, 68, 294, 21, 15, 6, 35, 56, 84, 68, 442
INVAR-2, Run: 020, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0, 8, 56, 100, 477, 24, 15, 8, 32, 56, 84, 132, 477
INVAR-2, Run: 021, P, 0, 174, 0, 0, 0, 31, 31, 0, 0, 1, 0, 6, 56, 64, 303, 25, 16, 8, 31, 56, 84, 95, 303
INVAR-2, Run: 022, P, 0, 174, 0, 0, 0, 31, 31, 0, 0, 1, 0, 6, 56, 121, 512, 25, 13, 11, 31, 56, 84, 152, 512
INVAR-2, Run: 023, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 106, 426, 23, 12, 10, 33, 56, 84, 139, 426
INVAR-2, Run: 024, P, 0, 88, 0, 0, 0, 0, 96, 36, 96, 0, 0, 16, 56, 110, 768, 20, 15, 5, 36, 56, 84, 110, 864
INVAR-2, Run: 025, P, 0, 130, 0, 0, 0, 0, 46, 32, 46, 0, 0, 8, 56, 115, 685, 24, 17, 7, 32, 56, 84, 115, 731
INVAR-2, Run: 026, P, 0, 182, 0, 0, 0, 35, 35, 0, 0, 1, 0, 14, 56, 96, 495, 21, 14, 6, 35, 56, 84, 131, 495
INVAR-2, Run: 027, P, 0, 23, 0, 0, 0, 0, 159, 35, 159, 0, 0, 14, 56, 55, 317, 21, 15, 6, 35, 56, 84, 55, 476
INVAR-2, Run: 028, P, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0, 12, 56, 99, 740, 22, 12, 9, 34, 56, 84, 133, 740
INVAR-2, Run: 029, P, 0, 96, 0, 0, 0, 0, 82, 33, 82, 0, 0, 10, 56, 139, 543, 23, 15, 8, 33, 56, 84, 139, 625
INVAR-2, Run: 030, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 152, 427, 23, 13, 9, 33, 56, 84, 185, 427
INVAR-2, Run: 031, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0, 8, 56, 97, 450, 24, 17, 6, 32, 56, 84, 129, 450
INVAR-2, Run: 032, P, 0, 174, 0, 0, 0, 31, 31, 0, 0, 1, 0, 6, 56, 134, 575, 25, 17, 7, 31, 56, 84, 165, 575
INVAR-2, Run: 033, P, 0, 148, 0, 0, 0, 0, 30, 33, 30, 0, 0, 10, 56, 151, 569, 23, 16, 7, 33, 56, 84, 151, 599
INVAR-2, Run: 034, P, 0, 61, 0, 0, 0, 0, 115, 32, 115, 0, 0, 8, 56, 111, 342, 24, 11, 13, 32, 56, 84, 111, 457
INVAR-2, Run: 035, P, 0, 82, 0, 0, 0, 0, 94, 32, 94, 0, 0, 8, 56, 114, 466, 24, 14, 10, 32, 56, 84, 114, 560
INVAR-2, Run: 036, P, 0, 135, 0, 0, 0, 0, 41, 32, 41, 0, 0, 8, 56, 116, 349, 24, 16, 8, 32, 56, 84, 116, 390
INVAR-2, Run: 037, P, 0, 152, 0, 0, 0, 1, 25, 31, 24, 0, 0, 8, 56, 115, 463, 24, 15, 9, 32, 56, 84, 116, 487
INVAR-2, Run: 038, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0, 8, 56, 100, 470, 24, 18, 5, 32, 56, 84, 132, 470
INVAR-2, Run: 039, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 91, 697, 23, 14, 8, 33, 56, 84, 124, 697
INVAR-2, Run: 040, P, 0, 174, 0, 0, 0, 31, 31, 0, 0, 1, 0, 6, 56, 79, 549, 25, 19, 5, 31, 56, 84, 110, 549
INVAR-2, Run: 041, P, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0, 12, 56, 138, 637, 22, 16, 5, 34, 56, 84, 172, 637
INVAR-2, Run: 042, P, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0, 12, 56, 126, 659, 22, 15, 6, 34, 56, 84, 160, 659
INVAR-2, Run: 043, P, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0, 12, 56, 72, 544, 22, 15, 6, 34, 56, 84, 106, 544
INVAR-2, Run: 044, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 65, 428, 23, 14, 8, 33, 56, 84, 98, 428
INVAR-2, Run: 045, P, 0, 41, 0, 0, 0, 0, 137, 33, 137, 0, 0, 10, 56, 82, 240, 23, 19, 4, 33, 56, 84, 82, 377
INVAR-2, Run: 046, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 142, 600, 23, 13, 9, 33, 56, 84, 175, 600
INVAR-2, Run: 047, P, 0, 92, 0, 0, 0, 0, 86, 33, 86, 0, 0, 10, 56, 101, 603, 23, 20, 3, 33, 56, 84, 101, 689
INVAR-2, Run: 048, P, 0, 99, 0, 0, 0, 0, 81, 34, 81, 0, 0, 12, 56, 98, 447, 22, 16, 6, 34, 56, 84, 98, 528
INVAR-2, Run: 049, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0, 8, 56, 124, 725, 24, 19, 4, 32, 56, 84, 156, 725
INVAR-2, Run: 050, P, 0, 17, 0, 0, 0, 0, 167, 36, 167, 0, 0, 16, 56, 53, 268, 20, 15, 5, 36, 56, 84, 53, 435
INVAR-2, Run: 051, P, 0, 94, 0, 0, 0, 0, 84, 33, 84, 0, 0, 10, 56, 124, 520, 23, 17, 6, 33, 56, 84, 124, 604
INVAR-2, Run: 052, P, 0, 64, 0, 0, 0, 0, 120, 36, 120, 0, 0, 16, 56, 55, 400, 20, 17, 3, 36, 56, 84, 55, 520
INVAR-2, Run: 053, P, 0, 38, 0, 0, 0, 0, 142, 34, 142, 0, 0, 12, 56, 78, 662, 22, 18, 4, 34, 56, 84, 78, 804
INVAR-2, Run: 054, P, 0, 20, 0, 0, 0, 0, 162, 35, 162, 0, 0, 14, 56, 126, 495, 21, 12, 9, 35, 56, 84, 126, 657
INVAR-2, Run: 055, P, 0, 182, 0, 0, 0, 35, 35, 0, 0, 1, 0, 14, 56, 62, 517, 21, 14, 6, 35, 56, 84, 97, 517
INVAR-2, Run: 056, P, 0, 3, 0, 0, 0, 0, 177, 34, 177, 0, 0, 12, 56, 75, 496, 22, 14, 8, 34, 56, 84, 75, 673
INVAR-2, Run: 057, P, 0, 6, 0, 0, 0, 0, 172, 33, 172, 0, 0, 10, 56, 91, 361, 23, 13, 10, 33, 56, 84, 91, 533
INVAR-2, Run: 058, P, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0, 12, 56, 159, 681, 22, 13, 8, 34, 56, 84, 193, 681
INVAR-2, Run: 059, P, 0, 43, 0, 0, 0, 0, 133, 32, 133, 0, 0, 8, 56, 136, 340, 24, 17, 7, 32, 56, 84, 136, 473
INVAR-2, Run: 060, P, 0, 13, 0, 0, 0, 0, 167, 34, 167, 0, 0, 12, 56, 144, 626, 22, 14, 8, 34, 56, 84, 144, 793
INVAR-2, Run: 061, P, 0, 70, 0, 0, 0, 0, 110, 34, 110, 0, 0, 12, 56, 154, 724, 22, 14, 8, 34, 56, 84, 154, 834
INVAR-2, Run: 062, P, 0, 69, 0, 0, 0, 0, 107, 32, 107, 0, 0, 8, 56, 154, 585, 24, 15, 9, 32, 56, 84, 154, 692
INVAR-2, Run: 063, P, 0, 128, 0, 0, 0, 0, 52, 34, 52, 0, 0, 12, 56, 69, 531, 22, 17, 5, 34, 56, 84, 69, 583
INVAR-2, Run: 064, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 137, 538, 23, 12, 10, 33, 56, 84, 170, 538
INVAR-2, Run: 065, P, 0, 163, 0, 0, 0, 2, 17, 31, 15, 0, 0, 10, 56, 73, 363, 23, 13, 10, 33, 56, 84, 75, 378
INVAR-2, Run: 066, P, 0, 174, 0, 0, 0, 31, 31, 0, 0, 1, 0, 6, 56, 109, 705, 25, 14, 10, 31, 56, 84, 140, 705
INVAR-2, Run: 067, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0, 8, 56, 155, 552, 24, 14, 9, 32, 56, 84, 187, 552
INVAR-2, Run: 068, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 141, 898, 23, 14, 8, 33, 56, 84, 174, 898
INVAR-2, Run: 069, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0, 8, 56, 114, 535, 24, 14, 9, 32, 56, 84, 146, 535
INVAR-2, Run: 070, P, 0, 8, 0, 0, 0, 0, 170, 33, 170, 0, 0, 10, 56, 59, 408, 23, 16, 7, 33, 56, 84, 59, 578
INVAR-2, Run: 071, P, 0, 98, 0, 0, 0, 0, 78, 32, 78, 0, 0, 8, 56, 126, 499, 24, 11, 13, 32, 56, 84, 126, 577
INVAR-2, Run: 072, P, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0, 12, 56, 150, 648, 22, 17, 4, 34, 56, 84, 184, 648
INVAR-2, Run: 073, P, 0, 22, 0, 0, 0, 0, 152, 31, 152, 0, 0, 6, 56, 103, 333, 25, 11, 14, 31, 56, 84, 103, 485
INVAR-2, Run: 074, P, 0, 174, 0, 0, 0, 31, 31, 0, 0, 1, 0, 6, 56, 99, 413, 25, 15, 9, 31, 56, 84, 130, 413
INVAR-2, Run: 075, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 84, 440, 23, 14, 8, 33, 56, 84, 117, 440
INVAR-2, Run: 076, P, 0, 138, 0, 0, 0, 0, 42, 34, 42, 0, 0, 12, 56, 173, 798, 22, 13, 9, 34, 56, 84, 173, 840
INVAR-2, Run: 077, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 75, 453, 23, 16, 6, 33, 56, 84, 108, 453
INVAR-2, Run: 078, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 172, 592, 23, 14, 8, 33, 56, 84, 205, 592
INVAR-2, Run: 079, P, 0, 184, 0, 0, 0, 36, 36, 0, 0, 1, 0, 16, 56, 152, 762, 20, 13, 6, 36, 56, 84, 188, 762
INVAR-2, Run: 080, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 84, 495, 23, 18, 4, 33, 56, 84, 117, 495
INVAR-2, Run: 081, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0, 8, 56, 103, 642, 24, 12, 11, 32, 56, 84, 135, 642
INVAR-2, Run: 082, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 154, 487, 23, 10, 12, 33, 56, 84, 187, 487
INVAR-2, Run: 083, P, 0, 172, 0, 0, 0, 30, 30, 0, 0, 1, 0, 4, 56, 92, 433, 26, 17, 8, 30, 56, 84, 122, 433
INVAR-2, Run: 084, P, 0, 29, 0, 0, 0, 0, 145, 31, 145, 0, 0, 6, 56, 116, 375, 25, 13, 12, 31, 56, 84, 116, 520
INVAR-2, Run: 085, P, 0, 21, 0, 0, 0, 0, 157, 33, 157, 0, 0, 10, 56, 67, 325, 23, 16, 7, 33, 56, 84, 67, 482
INVAR-2, Run: 086, P, 0, 184, 0, 0, 0, 36, 36, 0, 0, 1, 0, 16, 56, 130, 595, 20, 10, 9, 36, 56, 84, 166, 595
INVAR-2, Run: 087, P, 0, 82, 0, 0, 0, 0, 98, 34, 98, 0, 0, 12, 56, 218, 613, 22, 15, 7, 34, 56, 84, 218, 711
INVAR-2, Run: 088, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 130, 428, 23, 14, 8, 33, 56, 84, 163, 428
INVAR-2, Run: 089, P, 0, 100, 0, 0, 0, 0, 76, 32, 76, 0, 0, 8, 56, 102, 628, 24, 19, 5, 32, 56, 84, 102, 704
INVAR-2, Run: 090, P, 0, 24, 0, 0, 0, 0, 158, 35, 158, 0, 0, 14, 56, 131, 473, 21, 12, 9, 35, 56, 84, 131, 631
INVAR-2, Run: 091, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 144, 671, 23, 17, 5, 33, 56, 84, 177, 671
INVAR-2, Run: 092, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 125, 589, 23, 14, 8, 33, 56, 84, 158, 589
INVAR-2, Run: 093, P, 0, 25, 0, 0, 0, 0, 153, 33, 153, 0, 0, 10, 56, 80, 390, 23, 15, 8, 33, 56, 84, 80, 543
INVAR-2, Run: 094, P, 0, 12, 0, 0, 0, 0, 166, 33, 166, 0, 0, 10, 56, 144, 683, 23, 17, 6, 33, 56, 84, 144, 849
INVAR-2, Run: 095, P, 0, 42, 0, 0, 0, 0, 138, 34, 138, 0, 0, 12, 56, 104, 700, 22, 14, 8, 34, 56, 84, 104, 838
INVAR-2, Run: 096, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0, 8, 56, 145, 768, 24, 15, 8, 32, 56, 84, 177, 768
INVAR-2, Run: 097, P, 0, 108, 0, 0, 0, 0, 64, 30, 64, 0, 0, 4, 56, 131, 503, 26, 12, 14, 30, 56, 84, 131, 567
INVAR-2, Run: 098, P, 0, 65, 0, 0, 0, 0, 111, 32, 111, 0, 0, 8, 56, 97, 564, 24, 18, 6, 32, 56, 84, 97, 675
INVAR-2, Run: 099, P, 0, 182, 0, 0, 0, 35, 35, 0, 0, 1, 0, 14, 56, 160, 678, 21, 12, 8, 35, 56, 84, 195, 678
INVAR-2, Run: 100, P, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0, 10, 56, 71, 279, 23, 19, 3, 33, 56, 84, 104, 279
INVAR-3, Run: 001, P, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0, 14, 164, 508, 2865, 75, 50, 24, 89, 164, 246, 597, 2865
INVAR-3, Run: 002, P, 0, 37, 0, 0, 0, 0, 473, 91, 473, 0, 0, 18, 164, 530, 3116, 73, 41, 32, 91, 164, 246, 530, 3589
INVAR-3, Run: 003, P, 0, 10, 0, 0, 0, 0, 500, 91, 500, 0, 0, 18, 164, 542, 2838, 73, 46, 27, 91, 164, 246, 542, 3338
INVAR-3, Run: 004, P, 0, 419, 0, 0, 0, 0, 87, 89, 87, 0, 0, 14, 164, 672, 3931, 75, 44, 31, 89, 164, 246, 672, 4018
INVAR-3, Run: 005, P, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0, 18, 164, 689, 4160, 73, 50, 22, 91, 164, 246, 780, 4160
INVAR-3, Run: 006, P, 0, 180, 0, 0, 0, 0, 330, 91, 330, 0, 0, 18, 164, 719, 3009, 73, 43, 30, 91, 164, 246, 719, 3339
INVAR-3, Run: 007, P, 0, 415, 0, 0, 0, 0, 95, 91, 95, 0, 0, 18, 164, 731, 2461, 73, 42, 31, 91, 164, 246, 731, 2556
INVAR-3, Run: 008, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0, 16, 164, 651, 3736, 74, 46, 27, 90, 164, 246, 741, 3736
INVAR-3, Run: 009, P, 0, 500, 0, 0, 0, 86, 86, 0, 0, 1, 0, 8, 164, 759, 2769, 78, 43, 34, 86, 164, 246, 845, 2769
INVAR-3, Run: 010, P, 0, 216, 0, 0, 0, 0, 294, 91, 294, 0, 0, 18, 164, 573, 2769, 73, 54, 19, 91, 164, 246, 573, 3063
INVAR-3, Run: 011, P, 0, 227, 0, 0, 0, 0, 279, 89, 279, 0, 0, 14, 164, 726, 3143, 75, 44, 31, 89, 164, 246, 726, 3422
INVAR-3, Run: 012, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0, 16, 164, 846, 4044, 74, 51, 22, 90, 164, 246, 936, 4044
INVAR-3, Run: 013, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0, 16, 164, 609, 2771, 74, 41, 32, 90, 164, 246, 699, 2771
INVAR-3, Run: 014, P, 0, 37, 0, 0, 0, 0, 473, 91, 473, 0, 0, 18, 164, 539, 2510, 73, 44, 29, 91, 164, 246, 539, 2983
INVAR-3, Run: 015, P, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0, 12, 164, 648, 2916, 76, 49, 26, 88, 164, 246, 736, 2916
INVAR-3, Run: 016, P, 0, 269, 0, 0, 0, 0, 243, 92, 243, 0, 0, 20, 164, 561, 2486, 72, 49, 23, 92, 164, 246, 561, 2729
INVAR-3, Run: 017, P, 0, 17, 0, 0, 0, 0, 489, 89, 489, 0, 0, 14, 164, 575, 2877, 75, 40, 35, 89, 164, 246, 575, 3366
INVAR-3, Run: 018, P, 0, 89, 0, 0, 0, 0, 417, 89, 417, 0, 0, 14, 164, 772, 3731, 75, 51, 24, 89, 164, 246, 772, 4148
INVAR-3, Run: 019, P, 0, 10, 0, 0, 0, 0, 498, 90, 498, 0, 0, 16, 164, 755, 3047, 74, 47, 27, 90, 164, 246, 755, 3545
INVAR-3, Run: 020, P, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0, 12, 164, 438, 3096, 76, 59, 16, 88, 164, 246, 526, 3096
INVAR-3, Run: 021, P, 0, 138, 0, 0, 0, 0, 374, 92, 374, 0, 0, 20, 164, 678, 2815, 72, 44, 28, 92, 164, 246, 678, 3189
INVAR-3, Run: 022, P, 0, 502, 0, 0, 0, 87, 87, 0, 0, 1, 0, 10, 164, 608, 3619, 77, 49, 27, 87, 164, 246, 695, 3619
INVAR-3, Run: 023, P, 0, 19, 0, 0, 0, 0, 497, 94, 497, 0, 0, 24, 164, 484, 2346, 70, 40, 30, 94, 164, 246, 484, 2843
INVAR-3, Run: 024, P, 0, 184, 0, 0, 0, 0, 328, 92, 328, 0, 0, 20, 164, 605, 2870, 72, 52, 20, 92, 164, 246, 605, 3198
INVAR-3, Run: 025, P, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0, 14, 164, 672, 3010, 75, 46, 28, 89, 164, 246, 761, 3010
INVAR-3, Run: 026, P, 0, 87, 0, 0, 0, 0, 423, 91, 423, 0, 0, 18, 164, 515, 3792, 73, 53, 20, 91, 164, 246, 515, 4215
INVAR-3, Run: 027, P, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0, 14, 164, 479, 2232, 75, 37, 37, 89, 164, 246, 568, 2232
INVAR-3, Run: 028, P, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0, 18, 164, 480, 2945, 73, 52, 20, 91, 164, 246, 571, 2945
INVAR-3, Run: 029, P, 0, 16, 0, 0, 0, 0, 490, 89, 490, 0, 0, 14, 164, 535, 2410, 75, 51, 24, 89, 164, 246, 535, 2900
INVAR-3, Run: 030, P, 0, 297, 0, 0, 0, 0, 217, 93, 217, 0, 0, 22, 164, 690, 2991, 71, 43, 28, 93, 164, 246, 690, 3208
INVAR-3, Run: 031, P, 0, 500, 0, 0, 0, 86, 86, 0, 0, 1, 0, 8, 164, 583, 2990, 78, 48, 29, 86, 164, 246, 669, 2990
INVAR-3, Run: 032, P, 0, 172, 0, 0, 0, 0, 342, 93, 342, 0, 0, 22, 164, 402, 3189, 71, 51, 20, 93, 164, 246, 402, 3531
INVAR-3, Run: 033, P, 0, 366, 0, 0, 0, 0, 146, 92, 146, 0, 0, 20, 164, 611, 2742, 72, 46, 26, 92, 164, 246, 611, 2888
INVAR-3, Run: 034, P, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0, 18, 164, 660, 3499, 73, 52, 20, 91, 164, 246, 751, 3499
INVAR-3, Run: 035, P, 0, 394, 0, 0, 0, 0, 120, 93, 120, 0, 0, 22, 164, 725, 2789, 71, 46, 25, 93, 164, 246, 725, 2909
INVAR-3, Run: 036, P, 0, 409, 0, 0, 0, 0, 101, 91, 101, 0, 0, 18, 164, 658, 4017, 73, 49, 24, 91, 164, 246, 658, 4118
INVAR-3, Run: 037, P, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0, 20, 164, 642, 3437, 72, 47, 24, 92, 164, 246, 734, 3437
INVAR-3, Run: 038, P, 0, 23, 0, 0, 0, 0, 493, 94, 493, 0, 0, 24, 164, 578, 2762, 70, 52, 18, 94, 164, 246, 578, 3255
INVAR-3, Run: 039, P, 0, 449, 0, 0, 0, 0, 61, 91, 61, 0, 0, 18, 164, 517, 2447, 73, 45, 28, 91, 164, 246, 517, 2508
INVAR-3, Run: 040, P, 0, 65, 0, 0, 0, 0, 451, 94, 451, 0, 0, 24, 164, 717, 3406, 70, 46, 24, 94, 164, 246, 717, 3857
INVAR-3, Run: 041, P, 0, 239, 0, 0, 0, 0, 271, 91, 271, 0, 0, 18, 164, 616, 3242, 73, 45, 28, 91, 164, 246, 616, 3513
INVAR-3, Run: 042, P, 0, 150, 0, 0, 0, 0, 368, 95, 368, 0, 0, 26, 164, 571, 2678, 69, 36, 33, 95, 164, 246, 571, 3046
INVAR-3, Run: 043, P, 0, 520, 0, 0, 0, 96, 96, 0, 0, 1, 0, 28, 164, 698, 3206, 68, 43, 24, 96, 164, 246, 794, 3206
INVAR-3, Run: 044, P, 0, 514, 0, 0, 0, 93, 93, 0, 0, 1, 0, 22, 164, 693, 3731, 71, 48, 22, 93, 164, 246, 786, 3731
INVAR-3, Run: 045, P, 0, 54, 0, 0, 0, 0, 454, 90, 454, 0, 0, 16, 164, 638, 3850, 74, 56, 18, 90, 164, 246, 638, 4304
INVAR-3, Run: 046, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0, 16, 164, 583, 3114, 74, 43, 30, 90, 164, 246, 673, 3114
INVAR-3, Run: 047, P, 0, 266, 0, 0, 0, 0, 238, 88, 238, 0, 0, 12, 164, 617, 2928, 76, 48, 28, 88, 164, 246, 617, 3166
INVAR-3, Run: 048, P, 0, 306, 0, 0, 0, 0, 206, 92, 206, 0, 0, 20, 164, 763, 3175, 72, 46, 26, 92, 164, 246, 763, 3381
INVAR-3, Run: 049, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0, 16, 164, 465, 2448, 74, 51, 22, 90, 164, 246, 555, 2448
INVAR-3, Run: 050, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0, 16, 164, 612, 3318, 74, 43, 30, 90, 164, 246, 702, 3318
INVAR-3, Run: 051, P, 0, 118, 0, 0, 0, 0, 400, 95, 400, 0, 0, 26, 164, 400, 2700, 69, 45, 24, 95, 164, 246, 400, 3100
INVAR-3, Run: 052, P, 0, 201, 0, 0, 0, 0, 311, 92, 311, 0, 0, 20, 164, 665, 3448, 72, 45, 27, 92, 164, 246, 665, 3759
INVAR-3, Run: 053, P, 0, 516, 0, 0, 0, 94, 94, 0, 0, 1, 0, 24, 164, 522, 2855, 70, 46, 23, 94, 164, 246, 616, 2855
INVAR-3, Run: 054, P, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0, 18, 164, 710, 4052, 73, 43, 29, 91, 164, 246, 801, 4052
INVAR-3, Run: 055, P, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0, 18, 164, 680, 3389, 73, 47, 25, 91, 164, 246, 771, 3389
