Input Number, Run_Number, Result@ 100, A, CO, D, X1, H, M, PO, CE, Y, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 022, F, 34, 0, 0, 0, 0, 0, 0, 311, 540, 1, 0, 229, 164, 2415, 762, 82, 53, 28, 82, 164, 246, 2726, 991
INVAR-3, Run: 023, F, 76, 0, 0, 0, 0, 0, 0, 290, 498, 1, 0, 208, 164, 1791, 568, 82, 51, 30, 82, 164, 246, 2081, 776
INVAR-3, Run: 024, F, 50, 0, 0, 0, 0, 0, 0, 303, 524, 1, 0, 221, 164, 2033, 676, 82, 54, 27, 82, 164, 246, 2336, 897
INVAR-3, Run: 025, F, 4, 0, 0, 0, 0, 0, 0, 326, 570, 1, 0, 244, 164, 1325, 462, 82, 56, 25, 82, 164, 246, 1651, 706
INVAR-3, Run: 026, F, 26, 0, 0, 0, 0, 0, 0, 315, 548, 1, 0, 233, 164, 1623, 525, 82, 55, 26, 82, 164, 246, 1938, 758
INVAR-3, Run: 027, F, 102, 0, 0, 0, 0, 0, 0, 277, 472, 1, 0, 195, 164, 1278, 452, 82, 46, 35, 82, 164, 246, 1555, 647
INVAR-3, Run: 028, F, 58, 0, 0, 0, 0, 0, 0, 299, 516, 1, 0, 217, 164, 1741, 699, 82, 60, 21, 82, 164, 246, 2040, 916
INVAR-3, Run: 029, F, 6, 0, 0, 0, 0, 0, 0, 325, 568, 1, 0, 243, 164, 1641, 641, 82, 57, 24, 82, 164, 246, 1966, 884
INVAR-3, Run: 030, F, 30, 0, 0, 0, 0, 0, 0, 313, 544, 1, 0, 231, 164, 1338, 525, 82, 52, 29, 82, 164, 246, 1651, 756
INVAR-3, Run: 031, F, 18, 0, 0, 0, 0, 0, 0, 319, 556, 1, 0, 237, 164, 1438, 519, 82, 49, 32, 82, 164, 246, 1757, 756
INVAR-3, Run: 032, F, 62, 0, 0, 0, 0, 0, 0, 297, 512, 1, 0, 215, 164, 1721, 552, 82, 45, 36, 82, 164, 246, 2018, 767
INVAR-3, Run: 033, F, 38, 0, 0, 0, 0, 0, 0, 309, 536, 1, 0, 227, 164, 1182, 545, 82, 55, 26, 82, 164, 246, 1491, 772
INVAR-3, Run: 034, F, 30, 0, 0, 0, 0, 0, 0, 313, 544, 1, 0, 231, 164, 1911, 701, 82, 52, 29, 82, 164, 246, 2224, 932
INVAR-3, Run: 035, F, 38, 0, 0, 0, 0, 0, 0, 309, 536, 1, 0, 227, 164, 1293, 563, 82, 54, 27, 82, 164, 246, 1602, 790
INVAR-3, Run: 036, F, 8, 0, 0, 0, 0, 0, 0, 324, 566, 1, 0, 242, 164, 2160, 677, 82, 45, 36, 82, 164, 246, 2484, 919
INVAR-3, Run: 037, F, 46, 0, 0, 0, 0, 0, 0, 305, 528, 1, 0, 223, 164, 1288, 512, 82, 55, 26, 82, 164, 246, 1593, 735
INVAR-3, Run: 038, F, 20, 0, 0, 0, 0, 0, 0, 318, 554, 1, 0, 236, 164, 1568, 566, 82, 50, 31, 82, 164, 246, 1886, 802
INVAR-3, Run: 039, F, 34, 0, 0, 0, 0, 0, 0, 311, 540, 1, 0, 229, 164, 2137, 653, 82, 45, 36, 82, 164, 246, 2448, 882
INVAR-3, Run: 040, F, 12, 0, 0, 0, 0, 0, 0, 322, 562, 1, 0, 240, 164, 1696, 626, 82, 47, 34, 82, 164, 246, 2018, 866
INVAR-3, Run: 041, F, 56, 0, 0, 0, 0, 0, 0, 300, 518, 1, 0, 218, 164, 1357, 565, 82, 60, 21, 82, 164, 246, 1657, 783
INVAR-3, Run: 042, F, 20, 0, 0, 0, 0, 0, 0, 318, 554, 1, 0, 236, 164, 1657, 685, 82, 49, 32, 82, 164, 246, 1975, 921
INVAR-3, Run: 043, F, 4, 0, 0, 0, 0, 0, 0, 326, 570, 1, 0, 244, 164, 1616, 563, 82, 49, 32, 82, 164, 246, 1942, 807
INVAR-3, Run: 044, F, 50, 0, 0, 0, 0, 0, 0, 303, 524, 1, 0, 221, 164, 1927, 665, 82, 48, 33, 82, 164, 246, 2230, 886
INVAR-3, Run: 045, F, 38, 0, 0, 0, 0, 0, 0, 309, 536, 1, 0, 227, 164, 1614, 497, 82, 44, 37, 82, 164, 246, 1923, 724
INVAR-3, Run: 046, F, 0, 0, 0, 0, 0, 0, 0, 328, 574, 1, 0, 246, 164, 1581, 559, 82, 47, 34, 82, 164, 246, 1909, 805
INVAR-3, Run: 047, F, 40, 0, 0, 0, 0, 0, 0, 308, 534, 1, 0, 226, 164, 1464, 535, 82, 54, 27, 82, 164, 246, 1772, 761
INVAR-3, Run: 048, F, 2, 0, 0, 0, 0, 0, 0, 327, 572, 1, 0, 245, 164, 2080, 726, 82, 45, 36, 82, 164, 246, 2407, 971
INVAR-3, Run: 049, F, 24, 0, 0, 0, 0, 0, 0, 316, 550, 1, 0, 234, 164, 1878, 780, 82, 49, 32, 82, 164, 246, 2194, 1014
INVAR-3, Run: 050, F, 48, 0, 0, 0, 0, 0, 0, 304, 526, 1, 0, 222, 164, 1194, 445, 82, 56, 25, 82, 164, 246, 1498, 667
INVAR-3, Run: 051, F, 42, 0, 0, 0, 0, 0, 0, 307, 532, 1, 0, 225, 164, 1714, 645, 82, 49, 32, 82, 164, 246, 2021, 870
INVAR-3, Run: 052, F, 22, 0, 0, 0, 0, 0, 0, 317, 552, 1, 0, 235, 164, 1612, 595, 82, 52, 29, 82, 164, 246, 1929, 830
INVAR-3, Run: 053, F, 86, 0, 0, 0, 0, 0, 0, 285, 488, 1, 0, 203, 164, 1803, 683, 82, 52, 29, 82, 164, 246, 2088, 886
INVAR-3, Run: 054, F, 22, 0, 0, 0, 0, 0, 0, 317, 552, 1, 0, 235, 164, 1177, 593, 82, 50, 31, 82, 164, 246, 1494, 828
INVAR-3, Run: 055, F, 14, 0, 0, 0, 0, 0, 0, 321, 560, 1, 0, 239, 164, 1754, 585, 82, 49, 32, 82, 164, 246, 2075, 824
INVAR-3, Run: 056, F, 12, 0, 0, 0, 0, 0, 0, 322, 562, 1, 0, 240, 164, 1447, 452, 82, 58, 23, 82, 164, 246, 1769, 692
INVAR-3, Run: 057, F, 34, 0, 0, 0, 0, 0, 0, 311, 540, 1, 0, 229, 164, 1920, 671, 82, 49, 32, 82, 164, 246, 2231, 900
INVAR-3, Run: 058, F, 62, 0, 0, 0, 0, 0, 0, 297, 512, 1, 0, 215, 164, 2178, 708, 82, 44, 37, 82, 164, 246, 2475, 923
INVAR-3, Run: 059, F, 10, 0, 0, 0, 0, 0, 0, 323, 564, 1, 0, 241, 164, 1478, 489, 82, 54, 27, 82, 164, 246, 1801, 730
INVAR-3, Run: 060, F, 18, 0, 0, 0, 0, 0, 0, 319, 556, 1, 0, 237, 164, 1416, 493, 82, 49, 32, 82, 164, 246, 1735, 730
INVAR-3, Run: 061, F, 4, 0, 0, 0, 0, 0, 0, 326, 570, 1, 0, 244, 164, 2082, 620, 82, 48, 33, 82, 164, 246, 2408, 864
INVAR-3, Run: 062, F, 4, 0, 0, 0, 0, 0, 0, 326, 570, 1, 0, 244, 164, 1797, 509, 82, 56, 25, 82, 164, 246, 2123, 753
INVAR-3, Run: 063, F, 74, 0, 0, 0, 0, 0, 0, 291, 500, 1, 0, 209, 164, 1672, 560, 82, 54, 27, 82, 164, 246, 1963, 769
INVAR-3, Run: 064, F, 4, 0, 0, 0, 0, 0, 0, 326, 570, 1, 0, 244, 164, 1835, 760, 82, 56, 25, 82, 164, 246, 2161, 1004
INVAR-3, Run: 065, F, 20, 0, 0, 0, 0, 0, 0, 318, 554, 1, 0, 236, 164, 2197, 725, 82, 49, 32, 82, 164, 246, 2515, 961
INVAR-3, Run: 066, F, 4, 0, 0, 0, 0, 0, 0, 326, 570, 1, 0, 244, 164, 2013, 596, 82, 49, 32, 82, 164, 246, 2339, 840
INVAR-3, Run: 067, F, 58, 0, 0, 0, 0, 0, 0, 299, 516, 1, 0, 217, 164, 1416, 610, 82, 41, 40, 82, 164, 246, 1715, 827
INVAR-3, Run: 068, F, 10, 0, 0, 0, 0, 0, 0, 323, 564, 1, 0, 241, 164, 1334, 598, 82, 47, 34, 82, 164, 246, 1657, 839
INVAR-3, Run: 069, F, 68, 0, 0, 0, 0, 0, 0, 294, 506, 1, 0, 212, 164, 2124, 719, 82, 48, 33, 82, 164, 246, 2418, 931
INVAR-3, Run: 070, F, 106, 0, 0, 0, 0, 0, 0, 275, 468, 1, 0, 193, 164, 1175, 527, 82, 47, 34, 82, 164, 246, 1450, 720
INVAR-3, Run: 071, F, 32, 0, 0, 0, 0, 0, 0, 312, 542, 1, 0, 230, 164, 1438, 669, 82, 56, 25, 82, 164, 246, 1750, 899
INVAR-3, Run: 072, F, 8, 0, 0, 0, 0, 0, 0, 324, 566, 1, 0, 242, 164, 1417, 591, 82, 49, 32, 82, 164, 246, 1741, 833
INVAR-3, Run: 073, F, 18, 0, 0, 0, 0, 0, 0, 319, 556, 1, 0, 237, 164, 2027, 699, 82, 51, 30, 82, 164, 246, 2346, 936
INVAR-3, Run: 074, F, 62, 0, 0, 0, 0, 0, 0, 297, 512, 1, 0, 215, 164, 1438, 552, 82, 50, 31, 82, 164, 246, 1735, 767
INVAR-3, Run: 075, F, 38, 0, 0, 0, 0, 0, 0, 309, 536, 1, 0, 227, 164, 1826, 683, 82, 59, 22, 82, 164, 246, 2135, 910
INVAR-3, Run: 076, F, 32, 0, 0, 0, 0, 0, 0, 312, 542, 1, 0, 230, 164, 1638, 581, 82, 56, 25, 82, 164, 246, 1950, 811
INVAR-3, Run: 077, F, 26, 0, 0, 0, 0, 0, 0, 315, 548, 1, 0, 233, 164, 1502, 531, 82, 50, 31, 82, 164, 246, 1817, 764
INVAR-3, Run: 078, F, 14, 0, 0, 0, 0, 0, 0, 321, 560, 1, 0, 239, 164, 1387, 584, 82, 48, 33, 82, 164, 246, 1708, 823
INVAR-3, Run: 079, F, 62, 0, 0, 0, 0, 0, 0, 297, 512, 1, 0, 215, 164, 1587, 688, 82, 51, 30, 82, 164, 246, 1884, 903
INVAR-3, Run: 080, F, 2, 0, 0, 0, 0, 0, 0, 327, 572, 1, 0, 245, 164, 2350, 638, 82, 54, 27, 82, 164, 246, 2677, 883
INVAR-3, Run: 081, F, 36, 0, 0, 0, 0, 0, 0, 310, 538, 1, 0, 228, 164, 2032, 602, 82, 52, 29, 82, 164, 246, 2342, 830
INVAR-3, Run: 082, F, 50, 0, 0, 0, 0, 0, 0, 303, 524, 1, 0, 221, 164, 1778, 586, 82, 58, 23, 82, 164, 246, 2081, 807
INVAR-3, Run: 083, F, 30, 0, 0, 0, 0, 0, 0, 313, 544, 1, 0, 231, 164, 1815, 647, 82, 51, 30, 82, 164, 246, 2128, 878
INVAR-3, Run: 084, F, 14, 0, 0, 0, 0, 0, 0, 321, 560, 1, 0, 239, 164, 1758, 719, 82, 53, 28, 82, 164, 246, 2079, 958
INVAR-3, Run: 085, F, 124, 0, 0, 0, 0, 0, 0, 266, 450, 1, 0, 184, 164, 1460, 476, 82, 47, 34, 82, 164, 246, 1726, 660
INVAR-3, Run: 086, F, 64, 0, 0, 0, 0, 0, 0, 296, 510, 1, 0, 214, 164, 2068, 635, 82, 50, 31, 82, 164, 246, 2364, 849
INVAR-3, Run: 087, F, 14, 0, 0, 0, 0, 0, 0, 321, 560, 1, 0, 239, 164, 2177, 653, 82, 54, 27, 82, 164, 246, 2498, 892
INVAR-3, Run: 088, F, 42, 0, 0, 0, 0, 0, 0, 307, 532, 1, 0, 225, 164, 1559, 699, 82, 47, 34, 82, 164, 246, 1866, 924
INVAR-3, Run: 089, F, 12, 0, 0, 0, 0, 0, 0, 322, 562, 1, 0, 240, 164, 1926, 604, 82, 51, 30, 82, 164, 246, 2248, 844
INVAR-3, Run: 090, F, 4, 0, 0, 0, 0, 0, 0, 326, 570, 1, 0, 244, 164, 1648, 561, 82, 48, 33, 82, 164, 246, 1974, 805
INVAR-3, Run: 091, F, 20, 0, 0, 0, 0, 0, 0, 318, 554, 1, 0, 236, 164, 1463, 525, 82, 51, 30, 82, 164, 246, 1781, 761
INVAR-3, Run: 092, F, 10, 0, 0, 0, 0, 0, 0, 323, 564, 1, 0, 241, 164, 1763, 519, 82, 50, 31, 82, 164, 246, 2086, 760
INVAR-3, Run: 093, F, 22, 0, 0, 0, 0, 0, 0, 317, 552, 1, 0, 235, 164, 1880, 611, 82, 52, 29, 82, 164, 246, 2197, 846
INVAR-3, Run: 094, F, 50, 0, 0, 0, 0, 0, 0, 303, 524, 1, 0, 221, 164, 1450, 550, 82, 49, 32, 82, 164, 246, 1753, 771
INVAR-3, Run: 095, F, 66, 0, 0, 0, 0, 0, 0, 295, 508, 1, 0, 213, 164, 1427, 538, 82, 54, 27, 82, 164, 246, 1722, 751
INVAR-3, Run: 096, F, 28, 0, 0, 0, 0, 0, 0, 314, 546, 1, 0, 232, 164, 1928, 677, 82, 57, 24, 82, 164, 246, 2242, 909
INVAR-3, Run: 097, F, 12, 0, 0, 0, 0, 0, 0, 322, 562, 1, 0, 240, 164, 1362, 490, 82, 57, 24, 82, 164, 246, 1684, 730
INVAR-3, Run: 098, F, 14, 0, 0, 0, 0, 0, 0, 321, 560, 1, 0, 239, 164, 1553, 521, 82, 46, 35, 82, 164, 246, 1874, 760
INVAR-3, Run: 099, F, 90, 0, 0, 0, 0, 0, 0, 283, 484, 1, 0, 201, 164, 1609, 589, 82, 52, 29, 82, 164, 246, 1892, 790
INVAR-3, Run: 100, F, 60, 0, 0, 0, 0, 0, 0, 298, 514, 1, 0, 216, 164, 1664, 620, 82, 48, 33, 82, 164, 246, 1962, 836
INVAR-4, Run: 001, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 201, 69, 19, 14, 5, 19, 39, 58, 201, 128
INVAR-4, Run: 002, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 140, 63, 19, 14, 5, 19, 39, 58, 140, 123
INVAR-4, Run: 003, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 394, 113, 19, 13, 6, 19, 39, 58, 394, 173
INVAR-4, Run: 004, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1, 57, 39, 256, 89, 19, 14, 5, 19, 39, 58, 256, 150
INVAR-4, Run: 005, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 242, 67, 19, 10, 9, 19, 39, 58, 242, 127
INVAR-4, Run: 006, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 250, 69, 19, 14, 5, 19, 39, 58, 250, 129
INVAR-4, Run: 007, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 261, 82, 19, 13, 6, 19, 39, 58, 261, 141
INVAR-4, Run: 008, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 228, 80, 19, 10, 9, 19, 39, 58, 228, 140
INVAR-4, Run: 009, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 263, 65, 19, 12, 7, 19, 39, 58, 263, 125
INVAR-4, Run: 010, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 251, 80, 19, 15, 4, 19, 39, 58, 251, 140
INVAR-4, Run: 011, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 214, 68, 19, 13, 6, 19, 39, 58, 214, 127
INVAR-4, Run: 012, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 138, 68, 19, 14, 5, 19, 39, 58, 138, 127
INVAR-4, Run: 013, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 305, 114, 19, 13, 6, 19, 39, 58, 305, 173
INVAR-4, Run: 014, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 245, 103, 19, 11, 8, 19, 39, 58, 245, 163
INVAR-4, Run: 015, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 288, 98, 19, 15, 4, 19, 39, 58, 288, 158
INVAR-4, Run: 016, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 190, 70, 19, 15, 4, 19, 39, 58, 190, 129
INVAR-4, Run: 017, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 232, 69, 19, 13, 6, 19, 39, 58, 232, 129
INVAR-4, Run: 018, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 201, 62, 19, 11, 8, 19, 39, 58, 201, 121
INVAR-4, Run: 019, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 163, 47, 19, 9, 10, 19, 39, 58, 163, 106
INVAR-4, Run: 020, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 202, 71, 19, 11, 8, 19, 39, 58, 202, 131
INVAR-4, Run: 021, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 260, 90, 19, 15, 4, 19, 39, 58, 260, 149
INVAR-4, Run: 022, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 333, 79, 19, 9, 10, 19, 39, 58, 333, 139
INVAR-4, Run: 023, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 240, 86, 19, 15, 4, 19, 39, 58, 240, 146
INVAR-4, Run: 024, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 248, 73, 19, 10, 9, 19, 39, 58, 248, 133
INVAR-4, Run: 025, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 239, 68, 19, 11, 8, 19, 39, 58, 239, 128
INVAR-4, Run: 026, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1, 57, 39, 178, 67, 19, 10, 9, 19, 39, 58, 178, 128
INVAR-4, Run: 027, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 253, 75, 19, 14, 5, 19, 39, 58, 253, 135
INVAR-4, Run: 028, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1, 57, 39, 230, 58, 19, 10, 9, 19, 39, 58, 230, 119
INVAR-4, Run: 029, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 177, 78, 19, 12, 7, 19, 39, 58, 177, 138
INVAR-4, Run: 030, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 492, 124, 19, 15, 4, 19, 39, 58, 492, 183
INVAR-4, Run: 031, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 500, 122, 19, 18, 1, 19, 39, 58, 500, 181
INVAR-4, Run: 032, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 188, 94, 19, 14, 5, 19, 39, 58, 188, 154
INVAR-4, Run: 033, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1, 57, 39, 321, 96, 19, 12, 7, 19, 39, 58, 321, 157
INVAR-4, Run: 034, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 128, 42, 19, 13, 6, 19, 39, 58, 128, 102
INVAR-4, Run: 035, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 153, 48, 19, 15, 4, 19, 39, 58, 153, 108
INVAR-4, Run: 036, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 197, 73, 19, 15, 4, 19, 39, 58, 197, 132
INVAR-4, Run: 037, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 173, 75, 19, 13, 6, 19, 39, 58, 173, 134
INVAR-4, Run: 038, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 168, 55, 19, 13, 6, 19, 39, 58, 168, 115
INVAR-4, Run: 039, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 354, 85, 19, 14, 5, 19, 39, 58, 354, 145
INVAR-4, Run: 040, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 188, 75, 19, 12, 7, 19, 39, 58, 188, 135
INVAR-4, Run: 041, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 322, 80, 19, 12, 7, 19, 39, 58, 322, 140
INVAR-4, Run: 042, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 396, 72, 19, 13, 6, 19, 39, 58, 396, 131
INVAR-4, Run: 043, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 163, 47, 19, 16, 3, 19, 39, 58, 163, 107
INVAR-4, Run: 044, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 293, 89, 19, 10, 9, 19, 39, 58, 293, 148
INVAR-4, Run: 045, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 158, 59, 19, 10, 9, 19, 39, 58, 158, 118
INVAR-4, Run: 046, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 387, 112, 19, 10, 9, 19, 39, 58, 387, 172
INVAR-4, Run: 047, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 201, 62, 19, 14, 5, 19, 39, 58, 201, 122
INVAR-4, Run: 048, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 227, 63, 19, 11, 8, 19, 39, 58, 227, 122
INVAR-4, Run: 049, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1, 57, 39, 166, 62, 19, 14, 5, 19, 39, 58, 166, 123
INVAR-4, Run: 050, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 260, 100, 19, 12, 7, 19, 39, 58, 260, 160
INVAR-4, Run: 051, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 438, 70, 19, 11, 8, 19, 39, 58, 438, 129
INVAR-4, Run: 052, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 206, 63, 19, 14, 5, 19, 39, 58, 206, 123
INVAR-4, Run: 053, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 100, 47, 19, 9, 10, 19, 39, 58, 100, 107
INVAR-4, Run: 054, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 344, 86, 19, 18, 1, 19, 39, 58, 344, 145
INVAR-4, Run: 055, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 149, 68, 19, 11, 8, 19, 39, 58, 149, 127
INVAR-4, Run: 056, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 100, 74, 19, 12, 7, 19, 39, 58, 100, 133
INVAR-4, Run: 057, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 156, 61, 19, 9, 10, 19, 39, 58, 156, 120
INVAR-4, Run: 058, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 123, 35, 19, 10, 9, 19, 39, 58, 123, 95
INVAR-4, Run: 059, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1, 57, 39, 451, 93, 19, 14, 5, 19, 39, 58, 451, 154
INVAR-4, Run: 060, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 281, 64, 19, 12, 7, 19, 39, 58, 281, 123
INVAR-4, Run: 061, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 172, 76, 19, 13, 6, 19, 39, 58, 172, 136
INVAR-4, Run: 062, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 199, 68, 19, 10, 9, 19, 39, 58, 199, 128
INVAR-4, Run: 063, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 271, 91, 19, 14, 5, 19, 39, 58, 271, 150
INVAR-4, Run: 064, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1, 57, 39, 211, 64, 19, 14, 5, 19, 39, 58, 211, 125
INVAR-4, Run: 065, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 137, 61, 19, 11, 8, 19, 39, 58, 137, 121
INVAR-4, Run: 066, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 135, 35, 19, 12, 7, 19, 39, 58, 135, 95
INVAR-4, Run: 067, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 313, 89, 19, 11, 8, 19, 39, 58, 313, 149
INVAR-4, Run: 068, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 206, 55, 19, 15, 4, 19, 39, 58, 206, 115
INVAR-4, Run: 069, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 220, 93, 19, 11, 8, 19, 39, 58, 220, 153
INVAR-4, Run: 070, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 281, 68, 19, 14, 5, 19, 39, 58, 281, 128
INVAR-4, Run: 071, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 327, 101, 19, 13, 6, 19, 39, 58, 327, 161
INVAR-4, Run: 072, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 196, 84, 19, 12, 7, 19, 39, 58, 196, 143
INVAR-4, Run: 073, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 105, 55, 19, 11, 8, 19, 39, 58, 105, 115
INVAR-4, Run: 074, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 259, 84, 19, 12, 7, 19, 39, 58, 259, 144
INVAR-4, Run: 075, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 270, 76, 19, 11, 8, 19, 39, 58, 270, 135
INVAR-4, Run: 076, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1, 57, 39, 250, 88, 19, 12, 7, 19, 39, 58, 250, 149
INVAR-4, Run: 077, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 221, 66, 19, 12, 7, 19, 39, 58, 221, 125
INVAR-4, Run: 078, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 150, 52, 19, 15, 4, 19, 39, 58, 150, 111
INVAR-4, Run: 079, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 291, 88, 19, 11, 8, 19, 39, 58, 291, 147
INVAR-4, Run: 080, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 359, 89, 19, 15, 4, 19, 39, 58, 359, 149
INVAR-4, Run: 081, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 374, 101, 19, 15, 4, 19, 39, 58, 374, 160
INVAR-4, Run: 082, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 181, 65, 19, 17, 2, 19, 39, 58, 181, 125
INVAR-4, Run: 083, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1, 57, 39, 193, 54, 19, 11, 8, 19, 39, 58, 193, 115
INVAR-4, Run: 084, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 207, 65, 19, 12, 7, 19, 39, 58, 207, 124
