Input Number, Run_Number, Result@ 1000, A, B, H, C, T2, L5, L4, L1, Y, T1, T3, T4, T5, T6, R, U, L2, D, L3, O1, O2, O3, O4, Reaction New, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-2, Run: 067, F, 0, 100, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 197, 107, 117, 197, 22, 105, 41, 58, 9805, 9677, 9597, 9513, 9426, 84, 2331, 80, 84, 87, 70, 9356, 9350, 605, 304, 199, 180, 1726, 301
INVAR-2, Run: 068, F, 0, 100, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 191, 101, 111, 191, 24, 178, 103, 204, 4245, 4155, 4119, 4086, 4050, 42, 2599, 36, 33, 36, 36, 4014, 4012, 971, 585, 407, 328, 1628, 386
INVAR-2, Run: 069, F, 0, 0, 0, 100, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 201, 211, 121, 201, 22, 83, 64, 50, 9967, 9851, 9765, 9686, 9607, 72, 2232, 86, 79, 79, 78, 9529, 9523, 578, 297, 214, 172, 1654, 281
INVAR-2, Run: 070, F, 0, 0, 0, 100, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 93, 103, 13, 93, 22, 83, 38, 30, 9251, 9120, 9048, 8971, 8913, 87, 1770, 72, 77, 58, 76, 8837, 8831, 488, 251, 168, 152, 1282, 237
INVAR-2, Run: 071, F, 0, 100, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 199, 109, 119, 199, 23, 143, 93, 106, 6038, 5939, 5879, 5818, 5767, 53, 2641, 60, 61, 51, 56, 5711, 5707, 838, 442, 299, 229, 1803, 396
INVAR-2, Run: 072, F, 0, 100, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 300, 210, 220, 300, 23, 160, 90, 146, 6693, 6590, 6534, 6485, 6442, 57, 2855, 56, 49, 43, 55, 6387, 6383, 873, 496, 336, 269, 1982, 377
INVAR-2, Run: 073, F, 0, 0, 0, 100, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 90, 100, 10, 90, 23, 72, 46, 61, 9727, 9592, 9514, 9435, 9345, 89, 1415, 78, 79, 90, 78, 9267, 9263, 484, 279, 207, 184, 931, 205
INVAR-2, Run: 074, F, 0, 100, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 92, 2, 12, 92, 22, 95, 52, 86, 7465, 7356, 7306, 7236, 7171, 65, 1659, 50, 70, 65, 67, 7104, 7098, 601, 333, 238, 208, 1058, 268
INVAR-2, Run: 075, F, 0, 100, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0, 198, 108, 118, 198, 21, 128, 57, 155, 9264, 9139, 9074, 8990, 8914, 83, 2188, 65, 84, 76, 84, 8830, 8822, 719, 440, 312, 276, 1469, 279
INVAR-2, Run: 076, F, 0, 0, 0, 100, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 94, 104, 14, 94, 23, 95, 54, 74, 7028, 6923, 6853, 6797, 6740, 59, 1802, 70, 56, 57, 57, 6683, 6679, 595, 323, 228, 197, 1207, 272
INVAR-2, Run: 077, F, 0, 100, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 192, 102, 112, 192, 22, 109, 73, 106, 7801, 7706, 7643, 7585, 7522, 51, 2128, 63, 58, 63, 56, 7466, 7460, 673, 388, 279, 228, 1455, 285
INVAR-2, Run: 078, F, 0, 0, 0, 100, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 89, 99, 9, 89, 24, 115, 51, 71, 6117, 5996, 5946, 5903, 5859, 73, 1900, 50, 43, 44, 59, 5800, 5798, 636, 337, 222, 195, 1264, 299
INVAR-2, Run: 079, F, 0, 100, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 200, 110, 120, 200, 22, 76, 46, 47, 11660, 11520, 11427, 11328, 11239, 96, 2039, 93, 99, 89, 121, 11118, 11112, 509, 269, 193, 169, 1530, 240
INVAR-2, Run: 080, F, 0, 0, 0, 100, 0, 0, 0, 0, 123, 0, 0, 1, 0, 0, 1, 6, 0, 3, 0, 90, 100, 10, 90, 23, 94, 45, 59, 5674, 5574, 5530, 5486, 5434, 54, 1669, 44, 43, 52, 40, 5394, 5391, 539, 298, 204, 182, 1130, 241
INVAR-2, Run: 081, F, 0, 0, 0, 100, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 310, 320, 230, 310, 24, 68, 27, 55, 5542, 5465, 5403, 5364, 5312, 29, 2188, 62, 39, 52, 34, 5278, 5276, 461, 250, 182, 179, 1727, 211
INVAR-2, Run: 082, F, 0, 100, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 91, 1, 11, 91, 23, 145, 94, 119, 5859, 5764, 5715, 5664, 5622, 49, 2385, 49, 51, 42, 48, 5574, 5570, 832, 458, 313, 242, 1553, 374
INVAR-2, Run: 083, F, 100, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 97, 107, 117, 97, 22, 77, 34, 26, 11047, 10908, 10815, 10725, 10631, 95, 1709, 93, 90, 94, 100, 10531, 10525, 503, 237, 160, 148, 1206, 266
INVAR-2, Run: 084, F, 100, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 1, 1, 6, 0, 3, 0, 554, 564, 574, 554, 23, 104, 82, 126, 6889, 6796, 6732, 6668, 6614, 47, 3091, 64, 64, 54, 58, 6555, 6552, 737, 412, 308, 249, 2354, 325
INVAR-2, Run: 085, F, 0, 100, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0, 195, 105, 115, 195, 21, 106, 47, 77, 11259, 11104, 11003, 10903, 10806, 113, 2222, 101, 100, 97, 92, 10714, 10706, 620, 330, 224, 198, 1602, 290
INVAR-2, Run: 086, F, 0, 100, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 1, 0, 1, 6, 0, 3, 0, 92, 2, 12, 92, 23, 79, 34, 52, 6361, 6253, 6196, 6140, 6084, 62, 1547, 57, 56, 55, 50, 6034, 6031, 492, 265, 186, 175, 1055, 227
INVAR-2, Run: 087, F, 0, 0, 0, 100, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 90, 100, 10, 90, 23, 98, 64, 119, 7761, 7645, 7560, 7496, 7444, 70, 1735, 85, 64, 52, 70, 7374, 7370, 644, 381, 283, 242, 1091, 263
INVAR-2, Run: 088, F, 100, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 91, 101, 111, 91, 23, 91, 43, 84, 7489, 7380, 7316, 7249, 7181, 63, 1717, 64, 67, 68, 58, 7123, 7119, 555, 318, 227, 207, 1162, 237
INVAR-2, Run: 089, F, 100, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 90, 100, 110, 90, 22, 65, 23, 37, 8643, 8519, 8424, 8351, 8284, 80, 1745, 95, 73, 67, 71, 8213, 8207, 451, 225, 160, 159, 1294, 226
INVAR-2, Run: 090, F, 0, 0, 0, 100, 1, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 91, 101, 11, 91, 23, 102, 49, 63, 5631, 5527, 5484, 5421, 5379, 57, 1919, 43, 63, 42, 52, 5327, 5324, 628, 314, 212, 186, 1291, 314
INVAR-2, Run: 091, F, 0, 100, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 91, 1, 11, 91, 23, 117, 64, 98, 7058, 6937, 6872, 6815, 6765, 75, 1854, 65, 57, 50, 65, 6700, 6696, 675, 379, 262, 221, 1179, 296
INVAR-2, Run: 092, F, 100, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 320, 330, 340, 320, 23, 86, 52, 59, 6148, 6046, 5992, 5944, 5896, 56, 2346, 54, 48, 48, 43, 5853, 5849, 558, 297, 211, 182, 1788, 261
INVAR-2, Run: 093, F, 0, 0, 0, 100, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 411, 421, 331, 411, 23, 102, 73, 75, 8063, 7940, 7850, 7773, 7699, 77, 2807, 90, 77, 74, 76, 7623, 7619, 671, 350, 248, 198, 2136, 321
INVAR-2, Run: 094, F, 0, 100, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 204, 114, 124, 204, 23, 181, 118, 223, 5365, 5254, 5216, 5172, 5127, 65, 2819, 38, 44, 45, 43, 5084, 5080, 1048, 622, 441, 346, 1771, 426
INVAR-2, Run: 095, F, 100, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 93, 103, 113, 93, 22, 139, 85, 135, 7142, 7034, 6976, 6899, 6839, 64, 1960, 58, 77, 60, 41, 6798, 6792, 778, 459, 320, 257, 1182, 319
INVAR-2, Run: 096, F, 100, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 89, 99, 109, 89, 23, 124, 82, 123, 7275, 7152, 7103, 7039, 6978, 77, 1800, 49, 64, 61, 61, 6917, 6913, 759, 429, 305, 246, 1041, 330
INVAR-2, Run: 097, F, 0, 0, 0, 100, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 94, 104, 14, 94, 23, 110, 47, 58, 4085, 4001, 3973, 3935, 3892, 38, 1923, 28, 38, 43, 32, 3860, 3856, 643, 315, 205, 181, 1280, 328
INVAR-2, Run: 098, F, 0, 0, 0, 100, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 96, 106, 16, 96, 23, 107, 66, 60, 9771, 9630, 9540, 9465, 9396, 95, 2133, 90, 75, 69, 62, 9334, 9330, 651, 333, 226, 183, 1482, 318
INVAR-2, Run: 099, F, 0, 0, 0, 100, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 94, 104, 14, 94, 23, 77, 41, 60, 9260, 9133, 9064, 8995, 8912, 81, 1438, 69, 69, 83, 91, 8821, 8817, 503, 278, 201, 183, 935, 225
INVAR-2, Run: 100, F, 0, 0, 0, 100, 0, 0, 0, 0, 123, 1, 0, 0, 0, 0, 1, 6, 0, 3, 0, 92, 102, 12, 92, 23, 66, 31, 38, 8772, 8641, 8574, 8491, 8418, 85, 1623, 67, 83, 73, 73, 8345, 8342, 468, 235, 169, 161, 1155, 233
INVAR-3, Run: 001, F, 0, 0, 0, 1000, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 1, 6, 0, 10, 0, 5068, 5168, 4268, 5068, 20, 71, 29, 32, 11652, 11519, 11434, 11337, 11227, 93, 3845, 85, 97, 110, 112, 11115, 11105, 522, 232, 161, 152, 3323, 290
INVAR-3, Run: 002, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 1, 0, 1, 6, 0, 3, 0, 4018, 3118, 3218, 4018, 23, 110, 63, 101, 5797, 5708, 5661, 5614, 5570, 43, 3904, 47, 47, 43, 52, 5518, 5515, 655, 374, 264, 224, 3249, 281
INVAR-3, Run: 003, F, 0, 0, 0, 1000, 0, 0, 0, 0, 123, 0, 0, 1, 0, 0, 1, 6, 0, 3, 0, 4089, 4189, 3289, 4089, 23, 126, 82, 160, 9035, 8906, 8813, 8730, 8658, 83, 4185, 93, 82, 72, 84, 8574, 8571, 790, 468, 342, 283, 3395, 322
INVAR-3, Run: 004, F, 0, 0, 0, 1000, 0, 0, 0, 0, 121, 0, 1, 0, 0, 0, 1, 6, 0, 7, 0, 9456, 9556, 8656, 9456, 21, 68, 40, 41, 9971, 9849, 9765, 9690, 9604, 80, 4246, 83, 75, 86, 68, 9536, 9529, 521, 249, 181, 162, 3725, 272
INVAR-3, Run: 005, F, 1000, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 7398, 7498, 7598, 7398, 22, 76, 47, 45, 8283, 8169, 8099, 8020, 7957, 70, 3941, 70, 79, 63, 78, 7879, 7873, 514, 268, 192, 167, 3427, 246
INVAR-3, Run: 006, F, 1000, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 25875, 25975, 26075, 25875, 22, 70, 32, 38, 6378, 6270, 6226, 6165, 6110, 64, 4954, 44, 61, 55, 51, 6059, 6053, 526, 240, 170, 160, 4428, 286
INVAR-3, Run: 007, F, 1000, 0, 0, 0, 0, 0, 0, 0, 121, 1, 0, 0, 0, 0, 1, 6, 0, 7, 0, 926, 1026, 1126, 926, 21, 84, 51, 58, 11459, 11327, 11221, 11140, 11048, 90, 2827, 106, 81, 92, 95, 10953, 10946, 559, 293, 209, 179, 2268, 266
INVAR-3, Run: 008, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 65410, 64510, 64610, 65410, 23, 84, 61, 75, 6167, 6066, 6014, 5962, 5912, 55, 5800, 52, 52, 50, 58, 5854, 5850, 621, 320, 236, 198, 5179, 301
INVAR-3, Run: 009, F, 1000, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 46158, 46258, 46358, 46158, 22, 73, 41, 40, 9224, 9105, 9031, 8956, 8876, 75, 5447, 74, 75, 80, 85, 8791, 8785, 514, 254, 181, 162, 4933, 260
INVAR-3, Run: 010, F, 1000, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 8493, 8593, 8693, 8493, 23, 57, 37, 17, 8300, 8177, 8119, 8062, 7986, 77, 4230, 58, 57, 76, 70, 7916, 7912, 457, 211, 154, 140, 3773, 246
INVAR-3, Run: 011, F, 1000, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 1, 0, 0, 1, 6, 0, 7, 0, 30808, 30908, 31008, 30808, 21, 118, 77, 223, 10636, 10509, 10423, 10334, 10239, 85, 5586, 86, 88, 95, 86, 10153, 10146, 831, 518, 400, 344, 4755, 313
INVAR-3, Run: 012, F, 0, 1000, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0, 70946, 70046, 70146, 70946, 21, 69, 44, 49, 8278, 8173, 8095, 8018, 7960, 63, 5911, 78, 77, 58, 59, 7901, 7893, 528, 262, 193, 170, 5383, 266
INVAR-3, Run: 013, F, 1000, 0, 0, 0, 0, 0, 0, 0, 122, 1, 0, 0, 0, 0, 1, 6, 0, 5, 0, 20236, 20336, 20436, 20236, 22, 107, 68, 64, 6924, 6838, 6776, 6726, 6663, 42, 5125, 62, 50, 63, 53, 6610, 6605, 653, 339, 232, 186, 4472, 314
INVAR-3, Run: 014, F, 0, 1000, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 1, 0, 1, 6, 0, 7, 0, 9213, 8313, 8413, 9213, 21, 82, 42, 104, 8111, 7997, 7918, 7864, 7789, 72, 4317, 79, 54, 74, 61, 7728, 7721, 596, 328, 246, 225, 3721, 268
INVAR-3, Run: 015, F, 1000, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 1951, 2051, 2151, 1951, 23, 99, 74, 87, 7917, 7791, 7716, 7653, 7592, 80, 3545, 75, 63, 61, 49, 7543, 7539, 639, 360, 261, 210, 2906, 279
INVAR-3, Run: 016, F, 1000, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 127368, 127468, 127568, 127368, 24, 111, 64, 112, 4245, 4157, 4126, 4085, 4062, 40, 6508, 31, 41, 23, 26, 4036, 4034, 698, 387, 276, 236, 5810, 311
INVAR-3, Run: 017, F, 1000, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 1, 0, 0, 1, 6, 0, 9, 0, 3068, 3168, 3268, 3068, 20, 69, 34, 57, 11089, 10945, 10838, 10735, 10633, 104, 3712, 107, 102, 102, 82, 10551, 10542, 534, 260, 191, 177, 3178, 274
INVAR-3, Run: 018, F, 0, 0, 0, 1000, 0, 0, 0, 0, 121, 0, 0, 0, 0, 1, 1, 6, 0, 7, 0, 17063, 17163, 16263, 17063, 21, 98, 47, 48, 12505, 12357, 12241, 12125, 12037, 106, 4728, 116, 116, 88, 90, 11946, 11939, 591, 293, 195, 169, 4137, 298
INVAR-3, Run: 019, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 1, 1, 6, 0, 5, 0, 8259, 8359, 7459, 8259, 22, 48, 25, 30, 8514, 8405, 8334, 8273, 8209, 65, 4019, 71, 61, 64, 65, 8143, 8138, 437, 203, 155, 152, 3582, 234
INVAR-3, Run: 020, F, 1000, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 53580, 53680, 53780, 53580, 22, 76, 64, 74, 8264, 8142, 8052, 7979, 7919, 78, 5664, 90, 73, 60, 65, 7854, 7848, 600, 314, 238, 196, 5064, 286
INVAR-3, Run: 021, F, 1000, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0, 5127, 5227, 5327, 5127, 21, 98, 56, 48, 9379, 9251, 9180, 9120, 9059, 86, 4240, 71, 60, 61, 62, 8997, 8989, 627, 302, 204, 169, 3613, 325
INVAR-3, Run: 022, F, 0, 1000, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 20594, 19694, 19794, 20594, 22, 77, 41, 32, 8967, 8854, 8772, 8685, 8608, 69, 4590, 82, 87, 77, 61, 8547, 8541, 511, 250, 173, 154, 4079, 261
INVAR-3, Run: 023, F, 1000, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 4107, 4207, 4307, 4107, 22, 98, 48, 57, 6727, 6615, 6553, 6485, 6423, 68, 3814, 62, 68, 62, 57, 6366, 6360, 632, 303, 205, 179, 3182, 329
INVAR-3, Run: 024, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 8567, 7667, 7767, 8567, 23, 68, 30, 37, 9520, 9383, 9301, 9242, 9153, 91, 4254, 82, 59, 89, 73, 9080, 9076, 499, 235, 167, 160, 3755, 264
INVAR-3, Run: 025, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 36235, 35335, 35435, 36235, 23, 57, 29, 26, 6422, 6323, 6272, 6221, 6168, 53, 5162, 51, 51, 53, 48, 6120, 6116, 448, 212, 155, 149, 4714, 236
INVAR-3, Run: 026, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 1, 1, 6, 0, 3, 0, 10473, 9573, 9673, 10473, 23, 124, 68, 216, 6921, 6799, 6749, 6702, 6646, 76, 4809, 50, 47, 56, 61, 6584, 6581, 814, 508, 384, 339, 3995, 306
INVAR-3, Run: 027, F, 0, 1000, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 18057, 17157, 17257, 18057, 22, 129, 60, 194, 9709, 9578, 9503, 9437, 9352, 87, 5258, 75, 66, 85, 84, 9268, 9262, 831, 483, 354, 316, 4427, 348
INVAR-3, Run: 028, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 9361, 8461, 8561, 9361, 23, 54, 24, 51, 7530, 7420, 7351, 7297, 7231, 64, 4051, 69, 54, 66, 65, 7166, 7162, 432, 229, 175, 174, 3619, 203
INVAR-3, Run: 029, F, 1000, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 20821, 20921, 21021, 20821, 23, 83, 43, 40, 6895, 6785, 6723, 6665, 6611, 64, 4990, 62, 58, 54, 62, 6549, 6545, 588, 266, 183, 163, 4402, 322
INVAR-3, Run: 030, F, 1000, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0, 4117, 4217, 4317, 4117, 21, 79, 51, 51, 8264, 8153, 8084, 8023, 7954, 69, 3771, 69, 61, 69, 64, 7890, 7882, 535, 281, 202, 172, 3236, 254
INVAR-3, Run: 031, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 5072, 5172, 4272, 5072, 22, 50, 29, 16, 9506, 9369, 9297, 9221, 9135, 93, 3599, 72, 76, 86, 67, 9068, 9062, 372, 195, 145, 138, 3227, 177
INVAR-3, Run: 032, F, 0, 1000, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0, 19392, 18492, 18592, 19392, 21, 83, 39, 35, 9268, 9135, 9062, 8980, 8882, 91, 4766, 73, 82, 98, 80, 8802, 8794, 538, 257, 174, 156, 4228, 281
INVAR-3, Run: 033, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 1, 0, 0, 1, 6, 0, 5, 0, 3016, 3116, 2216, 3016, 22, 92, 41, 66, 7578, 7471, 7404, 7346, 7298, 63, 3713, 67, 57, 48, 63, 7235, 7230, 581, 299, 207, 188, 3132, 282
INVAR-3, Run: 034, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 39426, 38526, 38626, 39426, 23, 143, 73, 95, 6650, 6545, 6480, 6419, 6361, 59, 5741, 65, 61, 58, 57, 6304, 6300, 809, 411, 268, 218, 4932, 398
INVAR-3, Run: 035, F, 0, 1000, 0, 0, 0, 0, 0, 0, 122, 0, 0, 1, 1, 0, 1, 6, 0, 4, 0, 23262, 22362, 22462, 23262, 22, 87, 60, 111, 8649, 8534, 8463, 8384, 8313, 71, 5026, 71, 78, 70, 69, 8244, 8240, 639, 358, 271, 233, 4387, 281
INVAR-3, Run: 036, F, 1000, 0, 0, 0, 0, 0, 0, 0, 122, 1, 0, 0, 0, 0, 1, 6, 0, 5, 0, 5167, 5267, 5367, 5167, 22, 88, 49, 63, 7197, 7092, 7042, 6983, 6925, 61, 3989, 50, 59, 58, 56, 6869, 6864, 556, 300, 212, 185, 3433, 256
INVAR-3, Run: 037, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 69298, 68398, 68498, 69298, 23, 72, 34, 65, 8071, 7947, 7875, 7808, 7734, 78, 5753, 72, 67, 74, 61, 7673, 7669, 486, 271, 199, 188, 5267, 215
INVAR-3, Run: 038, F, 0, 1000, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0, 15906, 15006, 15106, 15906, 21, 77, 58, 92, 8430, 8331, 8257, 8203, 8128, 57, 4662, 74, 54, 75, 63, 8065, 8057, 612, 327, 250, 213, 4050, 285
INVAR-3, Run: 039, F, 1000, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 36404, 36504, 36604, 36404, 24, 127, 74, 71, 5034, 4948, 4901, 4870, 4824, 38, 5570, 47, 31, 46, 58, 4766, 4764, 735, 372, 245, 195, 4835, 363
INVAR-3, Run: 040, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 1, 1, 6, 0, 3, 0, 4014, 3114, 3214, 4014, 23, 122, 64, 101, 5813, 5724, 5663, 5608, 5559, 43, 4178, 61, 55, 49, 48, 5510, 5507, 710, 387, 265, 224, 3468, 323
INVAR-3, Run: 041, F, 1000, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 6157, 6257, 6357, 6157, 23, 111, 58, 69, 6810, 6711, 6642, 6585, 6529, 53, 4329, 69, 57, 56, 68, 6461, 6457, 656, 338, 227, 192, 3673, 318
INVAR-3, Run: 042, F, 0, 0, 0, 1000, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 5071, 5171, 4271, 5071, 24, 108, 59, 72, 7311, 7193, 7125, 7054, 6995, 70, 3929, 68, 71, 59, 59, 6936, 6934, 640, 339, 231, 196, 3289, 301
INVAR-3, Run: 043, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 57238, 56338, 56438, 57238, 23, 87, 77, 161, 4325, 4239, 4204, 4167, 4128, 40, 5726, 35, 37, 39, 34, 4094, 4090, 739, 425, 338, 284, 4987, 314
INVAR-3, Run: 044, F, 0, 0, 0, 1000, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 74452, 74552, 73652, 74452, 23, 89, 30, 75, 6208, 6105, 6048, 5999, 5946, 57, 5939, 57, 49, 53, 49, 5897, 5893, 573, 294, 205, 198, 5366, 279
INVAR-3, Run: 045, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 4040, 3140, 3240, 4040, 23, 106, 61, 93, 7204, 7096, 7013, 6969, 6913, 62, 3910, 83, 44, 56, 61, 6852, 6848, 635, 360, 254, 216, 3275, 275
INVAR-3, Run: 046, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 7396, 7496, 6596, 7396, 22, 113, 54, 68, 8257, 8140, 8060, 7988, 7914, 73, 4461, 80, 72, 74, 73, 7841, 7835, 667, 335, 222, 190, 3794, 332
INVAR-3, Run: 047, F, 0, 1000, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 1, 0, 1, 6, 0, 5, 0, 2996, 2096, 2196, 2996, 22, 109, 64, 92, 9092, 8979, 8889, 8808, 8733, 69, 3954, 90, 81, 74, 61, 8672, 8667, 685, 365, 256, 214, 3269, 320
INVAR-3, Run: 048, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 11432, 11532, 10632, 11432, 22, 83, 56, 114, 9081, 8954, 8881, 8817, 8746, 83, 4536, 73, 64, 71, 72, 8674, 8668, 566, 353, 270, 236, 3970, 213
INVAR-3, Run: 049, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 25899, 25999, 25099, 25899, 22, 44, 21, 19, 10779, 10642, 10557, 10475, 10367, 93, 4535, 85, 82, 108, 84, 10283, 10277, 399, 184, 140, 141, 4136, 215
