Input Number, Run_Number, Result@ 100, C, F, D, X1, A, B, PO, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 093, P, 0, 0, 216, 0, 0, 0, 0, 0, 0, 1, 0, 28, 24, 56, 823, 18, 18, 823, 28, 16, 11, 28, 16, 56, 300, 138
INVAR-2, Run: 094, P, 0, 0, 204, 0, 0, 0, 0, 0, 2, 1, 2, 27, 18, 56, 855, 18, 16, 855, 28, 23, 4, 27, 19, 56, 124, 53
INVAR-2, Run: 095, P, 0, 0, 204, 0, 0, 0, 0, 0, 0, 1, 0, 28, 18, 56, 892, 23, 23, 892, 28, 17, 10, 28, 19, 56, 332, 157
INVAR-2, Run: 096, P, 0, 0, 224, 0, 0, 0, 0, 0, 0, 1, 0, 28, 28, 56, 731, 17, 17, 731, 28, 19, 8, 28, 14, 56, 302, 137
INVAR-2, Run: 097, P, 0, 0, 220, 0, 0, 0, 0, 0, 0, 1, 0, 28, 26, 56, 914, 8, 8, 914, 28, 21, 6, 28, 15, 56, 166, 70
INVAR-2, Run: 098, P, 0, 0, 204, 0, 0, 0, 0, 0, 0, 1, 0, 28, 18, 56, 477, 21, 21, 477, 28, 16, 11, 28, 19, 56, 166, 74
INVAR-2, Run: 099, P, 0, 0, 208, 0, 0, 0, 0, 0, 2, 1, 2, 27, 20, 56, 969, 22, 20, 969, 28, 22, 5, 27, 18, 56, 258, 119
INVAR-2, Run: 100, P, 0, 0, 212, 0, 0, 0, 0, 0, 2, 1, 2, 27, 22, 56, 646, 29, 27, 646, 28, 13, 14, 27, 17, 56, 284, 131
INVAR-3, Run: 001, P, 0, 0, 636, 0, 0, 0, 0, 0, 0, 1, 0, 82, 72, 164, 4338, 57, 57, 4338, 82, 46, 35, 82, 46, 164, 1138, 533
INVAR-3, Run: 002, P, 0, 0, 616, 0, 0, 0, 0, 0, 0, 1, 0, 82, 62, 164, 4059, 43, 43, 4059, 82, 52, 29, 82, 51, 164, 1274, 606
INVAR-3, Run: 003, P, 0, 0, 636, 0, 0, 0, 0, 0, 0, 1, 0, 82, 72, 164, 4362, 57, 57, 4362, 82, 52, 29, 82, 46, 164, 1518, 723
INVAR-3, Run: 004, P, 0, 0, 644, 0, 0, 0, 0, 0, 0, 1, 0, 82, 76, 164, 4646, 60, 60, 4646, 82, 44, 37, 82, 44, 164, 1000, 462
INVAR-3, Run: 005, P, 0, 0, 640, 0, 0, 0, 0, 0, 0, 1, 0, 82, 74, 164, 6105, 52, 52, 6105, 82, 47, 34, 82, 45, 164, 772, 349
INVAR-3, Run: 006, P, 0, 0, 632, 0, 0, 0, 0, 0, 0, 1, 0, 82, 70, 164, 4874, 50, 50, 4874, 82, 48, 33, 82, 47, 164, 1138, 534
INVAR-3, Run: 007, P, 0, 0, 636, 0, 0, 0, 0, 0, 0, 1, 0, 82, 72, 164, 5367, 54, 54, 5367, 82, 56, 25, 82, 46, 164, 944, 436
INVAR-3, Run: 008, P, 0, 1, 639, 0, 0, 0, 0, 0, 0, 1, 0, 82, 73, 164, 5649, 59, 59, 5649, 82, 55, 26, 82, 45, 164, 1488, 707
INVAR-3, Run: 009, P, 0, 0, 620, 0, 0, 0, 0, 0, 2, 1, 2, 81, 64, 164, 4281, 38, 36, 4281, 82, 62, 19, 81, 50, 164, 1258, 597
INVAR-3, Run: 010, P, 0, 0, 636, 0, 0, 0, 0, 0, 0, 1, 0, 82, 72, 164, 5225, 47, 47, 5225, 82, 51, 30, 82, 46, 164, 834, 381
INVAR-3, Run: 011, P, 0, 0, 632, 0, 0, 0, 0, 0, 0, 1, 0, 82, 70, 164, 5075, 83, 83, 5075, 82, 50, 31, 82, 47, 164, 1592, 761
INVAR-3, Run: 012, P, 0, 1, 611, 0, 0, 0, 0, 0, 0, 1, 0, 82, 59, 164, 5662, 55, 55, 5662, 82, 49, 32, 82, 52, 164, 2454, 1197
INVAR-3, Run: 013, P, 0, 0, 632, 0, 0, 0, 0, 0, 0, 1, 0, 82, 70, 164, 4774, 55, 55, 4774, 82, 57, 24, 82, 47, 164, 1774, 852
INVAR-3, Run: 014, P, 0, 0, 648, 0, 0, 0, 0, 0, 0, 1, 0, 82, 78, 164, 5638, 66, 66, 5638, 82, 54, 27, 82, 43, 164, 810, 366
INVAR-3, Run: 015, P, 0, 0, 616, 0, 0, 0, 0, 0, 0, 1, 0, 82, 62, 164, 5094, 41, 41, 5094, 82, 60, 21, 82, 51, 164, 1772, 855
INVAR-3, Run: 016, P, 0, 1, 635, 0, 0, 0, 0, 0, 0, 1, 0, 82, 71, 164, 4209, 63, 63, 4209, 82, 42, 39, 82, 46, 164, 888, 408
INVAR-3, Run: 017, P, 0, 0, 652, 0, 0, 0, 0, 0, 2, 1, 2, 81, 80, 164, 5551, 54, 52, 5551, 82, 46, 35, 81, 42, 164, 1434, 677
INVAR-3, Run: 018, P, 0, 0, 632, 0, 0, 0, 0, 0, 0, 1, 0, 82, 70, 164, 4331, 36, 36, 4331, 82, 55, 26, 82, 47, 164, 1728, 829
INVAR-3, Run: 019, P, 0, 0, 636, 0, 0, 0, 0, 0, 2, 1, 2, 81, 72, 164, 4819, 76, 74, 4819, 82, 49, 32, 81, 46, 164, 834, 381
INVAR-3, Run: 020, P, 0, 0, 640, 0, 0, 0, 0, 0, 0, 1, 0, 82, 74, 164, 4725, 71, 71, 4725, 82, 47, 34, 82, 45, 164, 1334, 630
INVAR-3, Run: 021, P, 0, 0, 652, 0, 0, 0, 0, 0, 2, 1, 2, 81, 80, 164, 5086, 51, 49, 5086, 82, 51, 30, 81, 42, 164, 1508, 714
INVAR-3, Run: 022, P, 0, 0, 652, 0, 0, 0, 0, 0, 0, 1, 0, 82, 80, 164, 5707, 50, 50, 5707, 82, 60, 21, 82, 42, 164, 1916, 918
INVAR-3, Run: 023, P, 0, 0, 648, 0, 0, 0, 0, 0, 0, 1, 0, 82, 78, 164, 4225, 55, 55, 4225, 82, 46, 35, 82, 43, 164, 1490, 706
INVAR-3, Run: 024, P, 0, 0, 636, 0, 0, 0, 0, 0, 0, 1, 0, 82, 72, 164, 4573, 47, 47, 4573, 82, 55, 26, 82, 46, 164, 906, 417
INVAR-3, Run: 025, P, 0, 0, 628, 0, 0, 0, 0, 0, 2, 1, 2, 81, 68, 164, 4779, 60, 58, 4779, 82, 51, 30, 81, 48, 164, 958, 445
INVAR-3, Run: 026, P, 0, 1, 619, 0, 0, 0, 0, 0, 2, 1, 2, 81, 63, 164, 4183, 47, 45, 4183, 82, 45, 36, 81, 50, 164, 1780, 858
INVAR-3, Run: 027, P, 0, 0, 632, 0, 0, 0, 0, 0, 0, 1, 0, 82, 70, 164, 5591, 60, 60, 5591, 82, 48, 33, 82, 47, 164, 808, 369
INVAR-3, Run: 028, P, 0, 0, 620, 0, 0, 0, 0, 0, 0, 1, 0, 82, 64, 164, 5447, 61, 61, 5447, 82, 52, 29, 82, 50, 164, 1854, 895
INVAR-3, Run: 029, P, 0, 0, 612, 0, 0, 0, 0, 0, 0, 1, 0, 82, 60, 164, 5978, 56, 56, 5978, 82, 54, 27, 82, 52, 164, 1106, 523
INVAR-3, Run: 030, P, 0, 0, 636, 0, 0, 0, 0, 0, 2, 1, 2, 81, 72, 164, 5073, 44, 42, 5073, 82, 52, 29, 81, 46, 164, 966, 447
INVAR-3, Run: 031, P, 0, 0, 620, 0, 0, 0, 0, 0, 0, 1, 0, 82, 64, 164, 4496, 58, 58, 4496, 82, 61, 20, 82, 50, 164, 1698, 817
INVAR-3, Run: 032, P, 0, 0, 632, 0, 0, 0, 0, 0, 2, 1, 2, 81, 70, 164, 4616, 53, 51, 4616, 82, 55, 26, 81, 47, 164, 1062, 496
INVAR-3, Run: 033, P, 0, 0, 624, 0, 0, 0, 0, 0, 0, 1, 0, 82, 66, 164, 5022, 50, 50, 5022, 82, 45, 36, 82, 49, 164, 952, 443
INVAR-3, Run: 034, P, 0, 0, 644, 0, 0, 0, 0, 0, 0, 1, 0, 82, 76, 164, 5130, 39, 39, 5130, 82, 47, 34, 82, 44, 164, 1142, 533
INVAR-3, Run: 035, P, 0, 0, 656, 0, 0, 0, 0, 0, 2, 1, 2, 81, 82, 164, 4858, 62, 60, 4858, 82, 52, 29, 81, 41, 164, 910, 414
INVAR-3, Run: 036, P, 0, 1, 647, 0, 0, 0, 0, 0, 0, 1, 0, 82, 77, 164, 5111, 70, 70, 5111, 82, 54, 27, 82, 43, 164, 1034, 478
INVAR-3, Run: 037, P, 0, 1, 619, 0, 0, 0, 0, 0, 2, 1, 2, 81, 63, 164, 5093, 77, 75, 5093, 82, 53, 28, 81, 50, 164, 1482, 709
INVAR-3, Run: 038, P, 0, 0, 636, 0, 0, 0, 0, 0, 0, 1, 0, 82, 72, 164, 3974, 45, 45, 3974, 82, 50, 31, 82, 46, 164, 788, 358
INVAR-3, Run: 039, P, 0, 0, 612, 0, 0, 0, 0, 0, 0, 1, 0, 82, 60, 164, 4521, 65, 65, 4521, 82, 51, 30, 82, 52, 164, 1698, 819
INVAR-3, Run: 040, P, 0, 0, 628, 0, 0, 0, 0, 0, 0, 1, 0, 82, 68, 164, 3946, 53, 53, 3946, 82, 52, 29, 82, 48, 164, 1042, 487
INVAR-3, Run: 041, P, 0, 0, 624, 0, 0, 0, 0, 0, 0, 1, 0, 82, 66, 164, 5519, 65, 65, 5519, 82, 59, 22, 82, 49, 164, 1638, 786
INVAR-3, Run: 042, P, 0, 0, 644, 0, 0, 0, 0, 0, 0, 1, 0, 82, 76, 164, 5850, 42, 42, 5850, 82, 54, 27, 82, 44, 164, 1098, 511
INVAR-3, Run: 043, P, 0, 0, 636, 0, 0, 0, 0, 0, 0, 1, 0, 82, 72, 164, 4310, 54, 54, 4310, 82, 49, 32, 82, 46, 164, 1150, 539
INVAR-3, Run: 044, P, 0, 0, 624, 0, 0, 0, 0, 0, 0, 1, 0, 82, 66, 164, 5238, 58, 58, 5238, 82, 48, 33, 82, 49, 164, 2370, 1152
INVAR-3, Run: 045, P, 0, 0, 612, 0, 0, 0, 0, 0, 0, 1, 0, 82, 60, 164, 5248, 58, 58, 5248, 82, 53, 28, 82, 52, 164, 1910, 925
INVAR-3, Run: 046, P, 0, 0, 652, 0, 0, 0, 0, 0, 2, 1, 2, 81, 80, 164, 6167, 53, 51, 6167, 82, 51, 30, 81, 42, 164, 796, 358
INVAR-3, Run: 047, P, 0, 0, 632, 0, 0, 0, 0, 0, 2, 1, 2, 81, 70, 164, 3821, 61, 59, 3821, 82, 49, 32, 81, 47, 164, 1806, 868
INVAR-3, Run: 048, P, 0, 0, 636, 0, 0, 0, 0, 0, 0, 1, 0, 82, 72, 164, 4818, 52, 52, 4818, 82, 46, 35, 82, 46, 164, 1000, 464
INVAR-3, Run: 049, P, 0, 0, 644, 0, 0, 0, 0, 0, 0, 1, 0, 82, 76, 164, 4214, 53, 53, 4214, 82, 40, 41, 82, 44, 164, 1870, 897
INVAR-3, Run: 050, P, 0, 0, 620, 0, 0, 0, 0, 0, 0, 1, 0, 82, 64, 164, 5581, 70, 70, 5581, 82, 48, 33, 82, 50, 164, 1186, 561
INVAR-3, Run: 051, P, 0, 0, 636, 0, 0, 0, 0, 0, 2, 1, 2, 81, 72, 164, 5616, 47, 45, 5616, 82, 57, 24, 81, 46, 164, 1470, 699
INVAR-3, Run: 052, P, 0, 0, 664, 0, 0, 0, 0, 0, 0, 1, 0, 82, 86, 164, 6197, 58, 58, 6197, 82, 55, 26, 82, 39, 164, 1332, 623
INVAR-3, Run: 053, P, 0, 0, 624, 0, 0, 0, 0, 0, 2, 1, 2, 81, 66, 164, 4824, 48, 46, 4824, 82, 52, 29, 81, 49, 164, 2756, 1345
INVAR-3, Run: 054, P, 0, 0, 624, 0, 0, 0, 0, 0, 0, 1, 0, 82, 66, 164, 4090, 36, 36, 4090, 82, 50, 31, 82, 49, 164, 2344, 1139
INVAR-3, Run: 055, P, 0, 0, 636, 0, 0, 0, 0, 0, 0, 1, 0, 82, 72, 164, 5766, 40, 40, 5766, 82, 57, 24, 82, 46, 164, 1376, 652
INVAR-3, Run: 056, P, 0, 0, 620, 0, 0, 0, 0, 0, 2, 1, 2, 81, 64, 164, 5840, 59, 57, 5840, 82, 59, 22, 81, 50, 164, 1416, 676
INVAR-3, Run: 057, P, 0, 0, 660, 0, 0, 0, 0, 0, 0, 1, 0, 82, 84, 164, 4816, 52, 52, 4816, 82, 49, 32, 82, 40, 164, 1158, 537
INVAR-3, Run: 058, P, 0, 0, 636, 0, 0, 0, 0, 0, 2, 1, 2, 81, 72, 164, 5235, 44, 42, 5235, 82, 58, 23, 81, 46, 164, 1206, 567
INVAR-3, Run: 059, P, 0, 0, 628, 0, 0, 0, 0, 0, 2, 1, 2, 81, 68, 164, 3674, 53, 51, 3674, 82, 51, 30, 81, 48, 164, 1152, 542
INVAR-3, Run: 060, P, 0, 0, 640, 0, 0, 0, 0, 0, 2, 1, 2, 81, 74, 164, 5488, 53, 51, 5488, 82, 62, 19, 81, 45, 164, 884, 405
INVAR-3, Run: 061, P, 0, 1, 655, 0, 0, 0, 0, 0, 2, 1, 2, 81, 81, 164, 5488, 50, 48, 5488, 82, 53, 28, 81, 41, 164, 2570, 1244
INVAR-3, Run: 062, P, 0, 0, 640, 0, 0, 0, 0, 0, 2, 1, 2, 81, 74, 164, 4409, 48, 46, 4409, 82, 45, 36, 81, 45, 164, 1122, 524
INVAR-3, Run: 063, P, 0, 0, 620, 0, 0, 0, 0, 0, 0, 1, 0, 82, 64, 164, 3886, 51, 51, 3886, 82, 50, 31, 82, 50, 164, 1598, 767
INVAR-3, Run: 064, P, 0, 0, 640, 0, 0, 0, 0, 0, 2, 1, 2, 81, 74, 164, 3141, 54, 52, 3141, 82, 47, 34, 81, 45, 164, 862, 394
INVAR-3, Run: 065, P, 0, 0, 628, 0, 0, 0, 0, 0, 0, 1, 0, 82, 68, 164, 4807, 37, 37, 4807, 82, 54, 27, 82, 48, 164, 1284, 608
INVAR-3, Run: 066, P, 0, 0, 624, 0, 0, 0, 0, 0, 0, 1, 0, 82, 66, 164, 4718, 56, 56, 4718, 82, 56, 25, 82, 49, 164, 1008, 471
INVAR-3, Run: 067, P, 0, 1, 631, 0, 0, 0, 0, 0, 2, 1, 2, 81, 69, 164, 5571, 70, 68, 5571, 82, 52, 29, 81, 47, 164, 1398, 664
INVAR-3, Run: 068, P, 0, 0, 652, 0, 0, 0, 0, 0, 0, 1, 0, 82, 80, 164, 5289, 50, 50, 5289, 82, 45, 36, 82, 42, 164, 870, 395
INVAR-3, Run: 069, P, 0, 0, 632, 0, 0, 0, 0, 0, 2, 1, 2, 81, 70, 164, 3926, 55, 53, 3926, 82, 50, 31, 81, 47, 164, 940, 435
INVAR-3, Run: 070, P, 0, 0, 660, 0, 0, 0, 0, 0, 0, 1, 0, 82, 84, 164, 4325, 48, 48, 4325, 82, 51, 30, 82, 40, 164, 920, 418
INVAR-3, Run: 071, P, 0, 0, 636, 0, 0, 0, 0, 0, 2, 1, 2, 81, 72, 164, 3981, 59, 57, 3981, 82, 51, 30, 81, 46, 164, 1302, 615
INVAR-3, Run: 072, P, 0, 0, 652, 0, 0, 0, 0, 0, 0, 1, 0, 82, 80, 164, 5862, 51, 51, 5862, 82, 46, 35, 82, 42, 164, 1996, 958
INVAR-3, Run: 073, P, 0, 0, 612, 0, 0, 0, 0, 0, 2, 1, 2, 81, 60, 164, 4348, 37, 35, 4348, 82, 59, 22, 81, 52, 164, 798, 369
INVAR-3, Run: 074, P, 0, 0, 628, 0, 0, 0, 0, 0, 0, 1, 0, 82, 68, 164, 5237, 71, 71, 5237, 82, 48, 33, 82, 48, 164, 1380, 656
INVAR-3, Run: 075, P, 0, 0, 656, 0, 0, 0, 0, 0, 0, 1, 0, 82, 82, 164, 6530, 51, 51, 6530, 82, 52, 29, 82, 41, 164, 2742, 1330
INVAR-3, Run: 076, P, 0, 0, 648, 0, 0, 0, 0, 0, 0, 1, 0, 82, 78, 164, 4253, 40, 40, 4253, 82, 48, 33, 82, 43, 164, 932, 427
INVAR-3, Run: 077, P, 0, 1, 619, 0, 0, 0, 0, 0, 2, 1, 2, 81, 63, 164, 4112, 52, 50, 4112, 82, 59, 22, 81, 50, 164, 1788, 862
INVAR-3, Run: 078, P, 0, 0, 640, 0, 0, 0, 0, 0, 0, 1, 0, 82, 74, 164, 4951, 66, 66, 4951, 82, 55, 26, 82, 45, 164, 1372, 649
INVAR-3, Run: 079, P, 0, 0, 636, 0, 0, 0, 0, 0, 0, 1, 0, 82, 72, 164, 5644, 29, 29, 5644, 82, 62, 19, 82, 46, 164, 1486, 707
INVAR-3, Run: 080, P, 0, 0, 620, 0, 0, 0, 0, 0, 0, 1, 0, 82, 64, 164, 4893, 49, 49, 4893, 82, 47, 34, 82, 50, 164, 804, 370
INVAR-3, Run: 081, P, 0, 0, 604, 0, 0, 0, 0, 0, 0, 1, 0, 82, 56, 164, 5620, 53, 53, 5620, 82, 50, 31, 82, 54, 164, 946, 445
INVAR-3, Run: 082, P, 0, 0, 632, 0, 0, 0, 0, 0, 0, 1, 0, 82, 70, 164, 4359, 62, 62, 4359, 82, 56, 25, 82, 47, 164, 1048, 489
INVAR-3, Run: 083, P, 0, 0, 640, 0, 0, 0, 0, 0, 0, 1, 0, 82, 74, 164, 4942, 46, 46, 4942, 82, 50, 31, 82, 45, 164, 942, 434
INVAR-3, Run: 084, P, 0, 0, 616, 0, 0, 0, 0, 0, 0, 1, 0, 82, 62, 164, 4587, 59, 59, 4587, 82, 50, 31, 82, 51, 164, 1160, 549
INVAR-3, Run: 085, P, 0, 0, 624, 0, 0, 0, 0, 0, 0, 1, 0, 82, 66, 164, 4548, 57, 57, 4548, 82, 51, 30, 82, 49, 164, 1240, 587
INVAR-3, Run: 086, P, 0, 0, 644, 0, 0, 0, 0, 0, 0, 1, 0, 82, 76, 164, 6101, 52, 52, 6101, 82, 56, 25, 82, 44, 164, 812, 368
INVAR-3, Run: 087, P, 0, 0, 648, 0, 0, 0, 0, 0, 0, 1, 0, 82, 78, 164, 4825, 50, 50, 4825, 82, 50, 31, 82, 43, 164, 1262, 592
INVAR-3, Run: 088, P, 0, 0, 652, 0, 0, 0, 0, 0, 0, 1, 0, 82, 80, 164, 4666, 59, 59, 4666, 82, 49, 32, 82, 42, 164, 874, 397
INVAR-3, Run: 089, P, 0, 0, 672, 0, 0, 0, 0, 0, 2, 1, 2, 81, 90, 164, 4533, 52, 50, 4533, 82, 49, 32, 81, 37, 164, 894, 402
INVAR-3, Run: 090, P, 0, 0, 612, 0, 0, 0, 0, 0, 2, 1, 2, 81, 60, 164, 5224, 52, 50, 5224, 82, 53, 28, 81, 52, 164, 1818, 879
INVAR-3, Run: 091, P, 0, 0, 636, 0, 0, 0, 0, 0, 0, 1, 0, 82, 72, 164, 4550, 44, 44, 4550, 82, 50, 31, 82, 46, 164, 1574, 751
INVAR-3, Run: 092, P, 0, 0, 660, 0, 0, 0, 0, 0, 2, 1, 2, 81, 84, 164, 5114, 52, 50, 5114, 82, 54, 27, 81, 40, 164, 1226, 571
INVAR-3, Run: 093, P, 0, 0, 652, 0, 0, 0, 0, 0, 0, 1, 0, 82, 80, 164, 5402, 61, 61, 5402, 82, 49, 32, 82, 42, 164, 1006, 463
INVAR-3, Run: 094, P, 0, 0, 608, 0, 0, 0, 0, 0, 0, 1, 0, 82, 58, 164, 4622, 67, 67, 4622, 82, 50, 31, 82, 53, 164, 1126, 534
INVAR-3, Run: 095, P, 0, 0, 652, 0, 0, 0, 0, 0, 2, 1, 2, 81, 80, 164, 4914, 51, 49, 4914, 82, 52, 29, 81, 42, 164, 1052, 486
INVAR-3, Run: 096, P, 0, 0, 664, 0, 0, 0, 0, 0, 0, 1, 0, 82, 86, 164, 4830, 47, 47, 4830, 82, 53, 28, 82, 39, 164, 1466, 690
INVAR-3, Run: 097, P, 0, 0, 648, 0, 0, 0, 0, 0, 0, 1, 0, 82, 78, 164, 5129, 46, 46, 5129, 82, 55, 26, 82, 43, 164, 992, 457
INVAR-3, Run: 098, P, 0, 0, 652, 0, 0, 0, 0, 0, 0, 1, 0, 82, 80, 164, 4462, 52, 52, 4462, 82, 57, 24, 82, 42, 164, 830, 375
INVAR-3, Run: 099, P, 0, 0, 648, 0, 0, 0, 0, 0, 0, 1, 0, 82, 78, 164, 6073, 51, 51, 6073, 82, 53, 28, 82, 43, 164, 1244, 583
INVAR-3, Run: 100, P, 0, 0, 640, 0, 0, 0, 0, 0, 0, 1, 0, 82, 74, 164, 5662, 60, 60, 5662, 82, 50, 31, 82, 45, 164, 972, 449
INVAR-4, Run: 001, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 467, 7, 7, 320, 19, 13, 6, 19, 12, 39, 85, 35
INVAR-4, Run: 002, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 690, 12, 12, 543, 19, 18, 1, 19, 12, 39, 53, 19
INVAR-4, Run: 003, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 628, 21, 21, 485, 19, 12, 7, 19, 13, 39, 135, 61
INVAR-4, Run: 004, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 951, 10, 10, 796, 19, 11, 8, 19, 10, 39, 71, 26
INVAR-4, Run: 005, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 497, 14, 14, 354, 19, 11, 8, 19, 13, 39, 125, 56
INVAR-4, Run: 006, P, 0, 1, 0, 0, 1, 0, 1, 154, 154, 0, 0, 19, 18, 39, 755, 23, 23, 601, 19, 11, 8, 19, 10, 39, 125, 53
INVAR-4, Run: 007, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 469, 7, 7, 322, 19, 18, 1, 19, 12, 39, 123, 54
INVAR-4, Run: 008, P, 0, 1, 0, 0, 1, 0, 1, 154, 154, 0, 0, 19, 18, 39, 859, 12, 12, 705, 19, 9, 10, 19, 10, 39, 111, 46
INVAR-4, Run: 009, P, 0, 0, 0, 0, 1, 0, 1, 163, 163, 0, 0, 19, 23, 39, 627, 15, 15, 464, 19, 16, 3, 19, 8, 39, 165, 71
INVAR-4, Run: 010, P, 0, 1, 0, 0, 1, 0, 1, 150, 150, 0, 0, 19, 16, 39, 545, 7, 7, 395, 19, 10, 9, 19, 11, 39, 97, 40
INVAR-4, Run: 011, P, 0, 1, 0, 0, 1, 0, 1, 142, 142, 0, 0, 19, 12, 39, 615, 17, 17, 473, 19, 11, 8, 19, 13, 39, 299, 143
INVAR-4, Run: 012, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 518, 22, 22, 363, 19, 10, 9, 19, 10, 39, 329, 155
INVAR-4, Run: 013, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 534, 12, 12, 383, 19, 13, 6, 19, 11, 39, 79, 31
INVAR-4, Run: 014, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 828, 8, 8, 677, 19, 11, 8, 19, 11, 39, 367, 175
INVAR-4, Run: 015, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 651, 13, 13, 504, 19, 11, 8, 19, 12, 39, 143, 64
INVAR-4, Run: 016, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 848, 16, 16, 693, 19, 14, 5, 19, 10, 39, 127, 54
INVAR-4, Run: 017, P, 0, 1, 0, 0, 1, 0, 1, 142, 142, 0, 0, 19, 12, 39, 673, 15, 15, 531, 19, 12, 7, 19, 13, 39, 153, 70
INVAR-4, Run: 018, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 759, 12, 12, 612, 19, 15, 4, 19, 12, 39, 123, 54
INVAR-4, Run: 019, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 472, 14, 14, 321, 19, 11, 8, 19, 11, 39, 181, 82
INVAR-4, Run: 020, P, 0, 0, 0, 0, 1, 0, 1, 163, 163, 0, 0, 19, 23, 39, 976, 16, 16, 813, 19, 11, 8, 19, 8, 39, 97, 37
INVAR-4, Run: 021, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 706, 16, 16, 563, 19, 13, 6, 19, 13, 39, 175, 81
INVAR-4, Run: 022, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 614, 11, 11, 459, 19, 16, 3, 19, 10, 39, 149, 65
INVAR-4, Run: 023, P, 0, 0, 0, 0, 1, 0, 1, 131, 131, 0, 0, 19, 7, 39, 587, 5, 5, 456, 19, 13, 6, 19, 16, 39, 415, 204
INVAR-4, Run: 024, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 480, 13, 13, 325, 19, 13, 6, 19, 10, 39, 149, 65
INVAR-4, Run: 025, P, 0, 1, 0, 0, 1, 0, 1, 150, 150, 0, 0, 19, 16, 39, 510, 15, 15, 360, 19, 11, 8, 19, 11, 39, 89, 36
INVAR-4, Run: 026, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 550, 9, 9, 407, 19, 15, 4, 19, 13, 39, 269, 128
INVAR-4, Run: 027, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 719, 8, 8, 572, 19, 11, 8, 19, 12, 39, 121, 53
INVAR-4, Run: 028, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 584, 15, 15, 433, 19, 11, 8, 19, 11, 39, 309, 146
INVAR-4, Run: 029, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 607, 5, 5, 460, 19, 13, 6, 19, 12, 39, 325, 155
INVAR-4, Run: 030, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 977, 13, 13, 826, 19, 11, 8, 19, 11, 39, 219, 101
INVAR-4, Run: 031, P, 0, 1, 0, 0, 1, 0, 1, 154, 154, 0, 0, 19, 18, 39, 440, 11, 11, 286, 19, 12, 7, 19, 10, 39, 309, 145
INVAR-4, Run: 032, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 661, 14, 14, 518, 19, 11, 8, 19, 13, 39, 119, 53
INVAR-4, Run: 033, P, 0, 1, 0, 0, 1, 0, 1, 142, 142, 0, 0, 19, 12, 39, 517, 12, 12, 375, 19, 13, 6, 19, 13, 39, 127, 57
INVAR-4, Run: 034, P, 0, 0, 0, 0, 1, 0, 1, 139, 139, 0, 0, 19, 11, 39, 491, 9, 9, 352, 19, 13, 6, 19, 14, 39, 153, 71
INVAR-4, Run: 035, P, 0, 1, 0, 0, 1, 0, 1, 138, 138, 0, 0, 19, 10, 39, 575, 26, 26, 437, 19, 13, 6, 19, 14, 39, 119, 54
INVAR-4, Run: 036, P, 0, 1, 0, 0, 1, 0, 1, 162, 162, 0, 0, 19, 22, 39, 635, 13, 13, 473, 19, 17, 2, 19, 8, 39, 247, 112
INVAR-4, Run: 037, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 771, 15, 15, 620, 19, 11, 8, 19, 11, 39, 115, 49
INVAR-4, Run: 038, P, 0, 1, 0, 0, 1, 0, 1, 146, 146, 0, 0, 19, 14, 39, 559, 9, 9, 413, 19, 10, 9, 19, 12, 39, 159, 72
