Input Number, Run_Number, Result@ 100, PE, Y, M, X1, H, PO, CE, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 026, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 473, 4289, 82, 60, 21, 82, 246, 369, 555, 4289
INVAR-3, Run: 027, F, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1, 83, 164, 521, 4495, 82, 57, 24, 82, 247, 370, 603, 4496
INVAR-3, Run: 028, F, 1, 0, 0, 0, 0, 0, 82, 0, 16, 770, 0, 98, 164, 630, 4614, 82, 57, 24, 82, 262, 393, 712, 4630
INVAR-3, Run: 029, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 620, 3362, 82, 49, 32, 82, 246, 369, 702, 3362
INVAR-3, Run: 030, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0, 90, 164, 616, 3698, 82, 48, 33, 82, 254, 381, 698, 3706
INVAR-3, Run: 031, F, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1, 85, 164, 511, 3885, 82, 55, 26, 82, 249, 373, 593, 3888
INVAR-3, Run: 032, F, 1, 0, 0, 0, 0, 0, 82, 0, 18, 774, 0, 100, 164, 679, 5759, 82, 51, 30, 82, 264, 396, 761, 5777
INVAR-3, Run: 033, F, 1, 0, 0, 0, 0, 0, 82, 0, 10, 758, 0, 92, 164, 515, 3417, 82, 57, 24, 82, 256, 384, 597, 3427
INVAR-3, Run: 034, F, 1, 0, 0, 0, 0, 0, 82, 0, 16, 770, 0, 98, 164, 542, 4680, 82, 52, 29, 82, 262, 393, 624, 4696
INVAR-3, Run: 035, F, 1, 0, 0, 0, 0, 0, 82, 0, 15, 769, 1, 97, 164, 581, 5059, 82, 51, 30, 82, 261, 391, 663, 5074
INVAR-3, Run: 036, F, 1, 0, 0, 0, 0, 0, 82, 0, 13, 765, 1, 95, 164, 623, 4720, 82, 57, 24, 82, 259, 388, 705, 4733
INVAR-3, Run: 037, F, 1, 0, 0, 0, 0, 0, 82, 0, 6, 750, 0, 88, 164, 604, 4243, 82, 56, 25, 82, 252, 378, 686, 4249
INVAR-3, Run: 038, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 487, 3390, 82, 47, 34, 82, 246, 369, 569, 3390
INVAR-3, Run: 039, F, 1, 0, 0, 0, 0, 0, 82, 0, 16, 770, 0, 98, 164, 616, 5264, 82, 48, 33, 82, 262, 393, 698, 5280
INVAR-3, Run: 040, F, 1, 0, 0, 0, 0, 0, 82, 0, 24, 786, 0, 106, 164, 692, 5564, 82, 47, 34, 82, 270, 405, 774, 5588
INVAR-3, Run: 041, F, 1, 0, 0, 0, 0, 0, 82, 0, 9, 757, 1, 91, 164, 467, 4187, 82, 54, 27, 82, 255, 382, 549, 4196
INVAR-3, Run: 042, F, 1, 0, 0, 0, 0, 0, 82, 0, 5, 749, 1, 87, 164, 591, 3683, 82, 45, 36, 82, 251, 376, 673, 3688
INVAR-3, Run: 043, F, 1, 0, 0, 0, 0, 0, 82, 0, 6, 750, 0, 88, 164, 741, 4756, 82, 48, 33, 82, 252, 378, 823, 4762
INVAR-3, Run: 044, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 593, 3584, 82, 50, 31, 82, 246, 369, 675, 3584
INVAR-3, Run: 045, F, 1, 0, 0, 0, 0, 0, 82, 0, 42, 822, 0, 124, 164, 765, 6499, 82, 53, 28, 82, 288, 432, 847, 6541
INVAR-3, Run: 046, F, 1, 0, 0, 0, 0, 0, 82, 0, 6, 750, 0, 88, 164, 624, 5001, 82, 47, 34, 82, 252, 378, 706, 5007
INVAR-3, Run: 047, F, 1, 0, 0, 0, 0, 0, 82, 0, 13, 765, 1, 95, 164, 526, 5396, 82, 49, 32, 82, 259, 388, 608, 5409
INVAR-3, Run: 048, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0, 90, 164, 554, 4067, 82, 57, 24, 82, 254, 381, 636, 4075
INVAR-3, Run: 049, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 524, 3781, 82, 45, 36, 82, 246, 369, 606, 3781
INVAR-3, Run: 050, F, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0, 86, 164, 545, 4245, 82, 54, 27, 82, 250, 375, 627, 4249
INVAR-3, Run: 051, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0, 84, 164, 509, 4039, 82, 53, 28, 82, 248, 372, 591, 4041
INVAR-3, Run: 052, F, 1, 0, 0, 0, 0, 0, 82, 0, 15, 769, 1, 97, 164, 615, 4921, 82, 49, 32, 82, 261, 391, 697, 4936
INVAR-3, Run: 053, F, 1, 0, 0, 0, 0, 0, 82, 0, 33, 805, 1, 115, 164, 698, 7114, 82, 60, 21, 82, 279, 418, 780, 7147
INVAR-3, Run: 054, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 470, 3116, 82, 55, 26, 82, 246, 369, 552, 3116
INVAR-3, Run: 055, F, 1, 0, 0, 0, 0, 0, 82, 0, 11, 761, 1, 93, 164, 710, 4543, 82, 47, 34, 82, 257, 385, 792, 4554
INVAR-3, Run: 056, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0, 90, 164, 567, 5362, 82, 53, 28, 82, 254, 381, 649, 5370
INVAR-3, Run: 057, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 591, 3152, 82, 51, 30, 82, 246, 369, 673, 3152
INVAR-3, Run: 058, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0, 84, 164, 515, 3934, 82, 51, 30, 82, 248, 372, 597, 3936
INVAR-3, Run: 059, F, 1, 0, 0, 0, 0, 0, 82, 0, 13, 765, 1, 95, 164, 575, 6203, 82, 52, 29, 82, 259, 388, 657, 6216
INVAR-3, Run: 060, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0, 84, 164, 463, 3980, 82, 55, 26, 82, 248, 372, 545, 3982
INVAR-3, Run: 061, F, 1, 0, 0, 0, 0, 0, 82, 0, 7, 753, 1, 89, 164, 583, 4064, 82, 49, 32, 82, 253, 379, 665, 4071
INVAR-3, Run: 062, F, 1, 0, 0, 0, 0, 0, 82, 0, 7, 753, 1, 89, 164, 534, 4360, 82, 44, 37, 82, 253, 379, 616, 4367
INVAR-3, Run: 063, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 542, 3779, 82, 51, 30, 82, 246, 369, 624, 3779
INVAR-3, Run: 064, F, 1, 0, 0, 0, 0, 0, 82, 0, 12, 762, 0, 94, 164, 653, 4657, 82, 54, 27, 82, 258, 387, 735, 4669
INVAR-3, Run: 065, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 439, 4257, 82, 52, 29, 82, 246, 369, 521, 4257
INVAR-3, Run: 066, F, 1, 0, 0, 0, 0, 0, 82, 0, 12, 762, 0, 94, 164, 665, 4403, 82, 47, 34, 82, 258, 387, 747, 4415
INVAR-3, Run: 067, F, 1, 0, 0, 0, 0, 0, 82, 0, 17, 773, 1, 99, 164, 600, 4726, 82, 45, 36, 82, 263, 394, 682, 4743
INVAR-3, Run: 068, F, 1, 0, 0, 0, 0, 0, 82, 0, 5, 749, 1, 87, 164, 464, 4198, 82, 46, 35, 82, 251, 376, 546, 4203
INVAR-3, Run: 069, F, 1, 0, 0, 0, 0, 0, 82, 0, 32, 802, 0, 114, 164, 533, 6424, 82, 57, 24, 82, 278, 417, 615, 6456
INVAR-3, Run: 070, F, 1, 0, 0, 0, 0, 0, 82, 0, 11, 761, 1, 93, 164, 649, 5842, 82, 44, 37, 82, 257, 385, 731, 5853
INVAR-3, Run: 071, F, 1, 0, 0, 0, 0, 0, 82, 0, 5, 749, 1, 87, 164, 592, 4665, 82, 56, 25, 82, 251, 376, 674, 4670
INVAR-3, Run: 072, F, 1, 0, 0, 0, 0, 0, 82, 0, 23, 785, 1, 105, 164, 739, 6887, 82, 51, 30, 82, 269, 403, 821, 6910
INVAR-3, Run: 073, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0, 84, 164, 555, 4159, 82, 49, 32, 82, 248, 372, 637, 4161
INVAR-3, Run: 074, F, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1, 85, 164, 547, 4455, 82, 50, 31, 82, 249, 373, 629, 4458
INVAR-3, Run: 075, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 504, 3936, 82, 50, 31, 82, 246, 369, 586, 3936
INVAR-3, Run: 076, F, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0, 86, 164, 682, 4368, 82, 54, 27, 82, 250, 375, 764, 4372
INVAR-3, Run: 077, F, 1, 0, 0, 0, 0, 0, 82, 0, 13, 765, 1, 95, 164, 551, 4320, 82, 49, 32, 82, 259, 388, 633, 4333
INVAR-3, Run: 078, F, 1, 0, 0, 0, 0, 0, 82, 0, 9, 757, 1, 91, 164, 493, 5592, 82, 54, 27, 82, 255, 382, 575, 5601
INVAR-3, Run: 079, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 475, 4772, 82, 49, 32, 82, 246, 369, 557, 4772
INVAR-3, Run: 080, F, 1, 0, 0, 0, 0, 0, 82, 0, 11, 761, 1, 93, 164, 570, 4958, 82, 58, 23, 82, 257, 385, 652, 4969
INVAR-3, Run: 081, F, 1, 0, 0, 0, 0, 0, 82, 0, 11, 761, 1, 93, 164, 612, 4464, 82, 51, 30, 82, 257, 385, 694, 4475
INVAR-3, Run: 082, F, 1, 0, 0, 0, 0, 0, 82, 0, 6, 750, 0, 88, 164, 590, 4577, 82, 54, 27, 82, 252, 378, 672, 4583
INVAR-3, Run: 083, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 439, 3389, 82, 46, 35, 82, 246, 369, 521, 3389
INVAR-3, Run: 084, F, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1, 85, 164, 600, 3999, 82, 61, 20, 82, 249, 373, 682, 4002
INVAR-3, Run: 085, F, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1, 83, 164, 541, 3881, 82, 55, 26, 82, 247, 370, 623, 3882
INVAR-3, Run: 086, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0, 84, 164, 534, 3791, 82, 45, 36, 82, 248, 372, 616, 3793
INVAR-3, Run: 087, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 570, 3527, 82, 47, 34, 82, 246, 369, 652, 3527
INVAR-3, Run: 088, F, 1, 0, 0, 0, 0, 0, 82, 0, 14, 766, 0, 96, 164, 561, 5720, 82, 54, 27, 82, 260, 390, 643, 5734
INVAR-3, Run: 089, F, 1, 0, 0, 0, 0, 0, 82, 0, 12, 762, 0, 94, 164, 479, 4483, 82, 60, 21, 82, 258, 387, 561, 4495
INVAR-3, Run: 090, F, 1, 0, 0, 0, 0, 0, 82, 0, 11, 761, 1, 93, 164, 611, 4129, 82, 58, 23, 82, 257, 385, 693, 4140
INVAR-3, Run: 091, F, 1, 0, 0, 0, 0, 0, 82, 0, 12, 762, 0, 94, 164, 726, 4804, 82, 53, 28, 82, 258, 387, 808, 4816
INVAR-3, Run: 092, F, 1, 0, 0, 0, 0, 0, 82, 0, 6, 750, 0, 88, 164, 570, 4017, 82, 50, 31, 82, 252, 378, 652, 4023
INVAR-3, Run: 093, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0, 90, 164, 553, 4585, 82, 46, 35, 82, 254, 381, 635, 4593
INVAR-3, Run: 094, F, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0, 86, 164, 560, 3354, 82, 46, 35, 82, 250, 375, 642, 3358
INVAR-3, Run: 095, F, 1, 0, 0, 0, 0, 0, 82, 0, 12, 762, 0, 94, 164, 688, 4770, 82, 48, 33, 82, 258, 387, 770, 4782
INVAR-3, Run: 096, F, 1, 0, 0, 0, 0, 0, 82, 0, 7, 753, 1, 89, 164, 651, 4687, 82, 53, 28, 82, 253, 379, 733, 4694
INVAR-3, Run: 097, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 534, 3873, 82, 45, 36, 82, 246, 369, 616, 3873
INVAR-3, Run: 098, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 562, 3396, 82, 57, 24, 82, 246, 369, 644, 3396
INVAR-3, Run: 099, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 474, 3501, 82, 56, 25, 82, 246, 369, 556, 3501
INVAR-3, Run: 100, F, 1, 0, 0, 0, 0, 0, 82, 0, 9, 757, 1, 91, 164, 603, 4995, 82, 46, 35, 82, 255, 382, 685, 5004
INVAR-4, Run: 001, F, 0, 179, 0, 0, 1, 1, 0, 19, 210, 0, 0, 31, 39, 91, 710, 19, 14, 5, 19, 70, 105, 91, 920
INVAR-4, Run: 002, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1, 26, 39, 49, 553, 19, 15, 4, 19, 65, 97, 49, 749
INVAR-4, Run: 003, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0, 27, 39, 73, 529, 19, 10, 9, 19, 66, 99, 73, 727
INVAR-4, Run: 004, F, 0, 155, 0, 0, 1, 1, 0, 19, 174, 0, 0, 19, 39, 61, 374, 19, 12, 7, 19, 58, 87, 61, 548
INVAR-4, Run: 005, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0, 27, 39, 78, 511, 19, 11, 8, 19, 66, 99, 78, 709
INVAR-4, Run: 006, F, 0, 178, 0, 0, 1, 1, 0, 19, 208, 0, 1, 30, 39, 67, 358, 19, 9, 10, 19, 69, 103, 67, 566
INVAR-4, Run: 007, F, 0, 167, 0, 0, 1, 1, 0, 19, 192, 0, 0, 25, 39, 75, 322, 19, 13, 6, 19, 64, 96, 75, 514
INVAR-4, Run: 008, F, 0, 175, 0, 0, 1, 1, 0, 19, 204, 0, 0, 29, 39, 85, 595, 19, 14, 5, 19, 68, 102, 85, 799
INVAR-4, Run: 009, F, 0, 195, 0, 0, 1, 1, 0, 19, 234, 0, 0, 39, 39, 100, 809, 19, 12, 7, 19, 78, 117, 100, 1043
INVAR-4, Run: 010, F, 0, 175, 0, 0, 1, 1, 0, 19, 204, 0, 0, 29, 39, 89, 500, 19, 11, 8, 19, 68, 102, 89, 704
INVAR-4, Run: 011, F, 0, 182, 0, 0, 1, 1, 0, 19, 214, 0, 1, 32, 39, 91, 695, 19, 14, 5, 19, 71, 106, 91, 909
INVAR-4, Run: 012, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1, 22, 39, 70, 385, 19, 17, 2, 19, 61, 91, 70, 569
INVAR-4, Run: 013, F, 0, 166, 0, 0, 1, 1, 0, 19, 190, 0, 1, 24, 39, 70, 386, 19, 14, 5, 19, 63, 94, 70, 576
INVAR-4, Run: 014, F, 0, 178, 0, 0, 1, 1, 0, 19, 208, 0, 1, 30, 39, 81, 558, 19, 14, 5, 19, 69, 103, 81, 766
INVAR-4, Run: 015, F, 0, 178, 0, 0, 1, 1, 0, 19, 208, 0, 1, 30, 39, 76, 516, 19, 7, 12, 19, 69, 103, 76, 724
INVAR-4, Run: 016, F, 0, 183, 0, 0, 1, 1, 0, 19, 216, 0, 0, 33, 39, 99, 670, 19, 11, 8, 19, 72, 108, 99, 886
INVAR-4, Run: 017, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0, 21, 39, 73, 546, 19, 12, 7, 19, 60, 90, 73, 726
INVAR-4, Run: 018, F, 0, 174, 0, 0, 1, 1, 0, 19, 202, 0, 1, 28, 39, 71, 411, 19, 12, 7, 19, 67, 100, 71, 613
INVAR-4, Run: 019, F, 0, 191, 0, 0, 1, 1, 0, 19, 228, 0, 0, 37, 39, 106, 862, 19, 15, 4, 19, 76, 114, 106, 1090
INVAR-4, Run: 020, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1, 22, 39, 60, 350, 19, 13, 6, 19, 61, 91, 60, 534
INVAR-4, Run: 021, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1, 22, 39, 72, 312, 19, 9, 10, 19, 61, 91, 72, 496
INVAR-4, Run: 022, F, 0, 174, 0, 0, 1, 1, 0, 19, 202, 0, 1, 28, 39, 66, 625, 19, 16, 3, 19, 67, 100, 66, 827
INVAR-4, Run: 023, F, 0, 187, 0, 0, 1, 1, 0, 19, 222, 0, 0, 35, 39, 89, 492, 19, 12, 7, 19, 74, 111, 89, 714
INVAR-4, Run: 024, F, 0, 179, 0, 0, 1, 1, 0, 19, 210, 0, 0, 31, 39, 71, 650, 19, 16, 3, 19, 70, 105, 71, 860
INVAR-4, Run: 025, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0, 21, 39, 61, 632, 19, 17, 2, 19, 60, 90, 61, 812
INVAR-4, Run: 026, F, 0, 174, 0, 0, 1, 1, 0, 19, 202, 0, 1, 28, 39, 75, 639, 19, 11, 8, 19, 67, 100, 75, 841
INVAR-4, Run: 027, F, 0, 150, 0, 0, 1, 1, 0, 19, 166, 0, 1, 16, 39, 68, 282, 19, 11, 8, 19, 55, 82, 68, 448
INVAR-4, Run: 028, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0, 27, 39, 64, 417, 19, 10, 9, 19, 66, 99, 64, 615
INVAR-4, Run: 029, F, 0, 158, 0, 0, 1, 1, 0, 19, 178, 0, 1, 20, 39, 56, 290, 19, 14, 5, 19, 59, 88, 56, 468
INVAR-4, Run: 030, F, 0, 183, 0, 0, 1, 1, 0, 19, 216, 0, 0, 33, 39, 62, 531, 19, 11, 8, 19, 72, 108, 62, 747
INVAR-4, Run: 031, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1, 26, 39, 65, 319, 19, 11, 8, 19, 65, 97, 65, 515
INVAR-4, Run: 032, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1, 22, 39, 84, 457, 19, 8, 11, 19, 61, 91, 84, 641
INVAR-4, Run: 033, F, 0, 182, 0, 0, 1, 1, 0, 19, 214, 0, 1, 32, 39, 89, 627, 19, 14, 5, 19, 71, 106, 89, 841
INVAR-4, Run: 034, F, 0, 190, 0, 0, 1, 1, 0, 19, 226, 0, 1, 36, 39, 75, 668, 19, 11, 8, 19, 75, 112, 75, 894
INVAR-4, Run: 035, F, 0, 187, 0, 0, 1, 1, 0, 19, 222, 0, 0, 35, 39, 87, 831, 19, 14, 5, 19, 74, 111, 87, 1053
INVAR-4, Run: 036, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1, 26, 39, 71, 461, 19, 12, 7, 19, 65, 97, 71, 657
INVAR-4, Run: 037, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0, 21, 39, 74, 363, 19, 15, 4, 19, 60, 90, 74, 543
INVAR-4, Run: 038, F, 0, 179, 0, 0, 1, 1, 0, 19, 210, 0, 0, 31, 39, 105, 663, 19, 16, 3, 19, 70, 105, 105, 873
INVAR-4, Run: 039, F, 0, 179, 0, 0, 1, 1, 0, 19, 210, 0, 0, 31, 39, 115, 688, 19, 14, 5, 19, 70, 105, 115, 898
INVAR-4, Run: 040, F, 0, 179, 0, 0, 1, 1, 0, 19, 210, 0, 0, 31, 39, 84, 540, 19, 12, 7, 19, 70, 105, 84, 750
INVAR-4, Run: 041, F, 0, 167, 0, 0, 1, 1, 0, 19, 192, 0, 0, 25, 39, 64, 320, 19, 12, 7, 19, 64, 96, 64, 512
INVAR-4, Run: 042, F, 0, 174, 0, 0, 1, 1, 0, 19, 202, 0, 1, 28, 39, 68, 445, 19, 10, 9, 19, 67, 100, 68, 647
INVAR-4, Run: 043, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1, 22, 39, 70, 438, 19, 12, 7, 19, 61, 91, 70, 622
INVAR-4, Run: 044, F, 0, 174, 0, 0, 1, 1, 0, 19, 202, 0, 1, 28, 39, 52, 375, 19, 12, 7, 19, 67, 100, 52, 577
INVAR-4, Run: 045, F, 0, 150, 0, 0, 1, 1, 0, 19, 166, 0, 1, 16, 39, 44, 247, 19, 10, 9, 19, 55, 82, 44, 413
INVAR-4, Run: 046, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0, 21, 39, 63, 339, 19, 13, 6, 19, 60, 90, 63, 519
INVAR-4, Run: 047, F, 0, 166, 0, 0, 1, 1, 0, 19, 190, 0, 1, 24, 39, 65, 447, 19, 15, 4, 19, 63, 94, 65, 637
INVAR-4, Run: 048, F, 0, 202, 0, 0, 1, 1, 0, 19, 244, 0, 1, 42, 39, 88, 887, 19, 16, 3, 19, 81, 121, 88, 1131
INVAR-4, Run: 049, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1, 26, 39, 80, 538, 19, 13, 6, 19, 65, 97, 80, 734
INVAR-4, Run: 050, F, 0, 147, 0, 0, 1, 1, 0, 19, 162, 0, 0, 15, 39, 38, 268, 19, 14, 5, 19, 54, 81, 38, 430
INVAR-4, Run: 051, F, 0, 166, 0, 0, 1, 1, 0, 19, 190, 0, 1, 24, 39, 51, 432, 19, 13, 6, 19, 63, 94, 51, 622
INVAR-4, Run: 052, F, 0, 179, 0, 0, 1, 1, 0, 19, 210, 0, 0, 31, 39, 61, 420, 19, 16, 3, 19, 70, 105, 61, 630
INVAR-4, Run: 053, F, 0, 158, 0, 0, 1, 1, 0, 19, 178, 0, 1, 20, 39, 63, 252, 19, 10, 9, 19, 59, 88, 63, 430
INVAR-4, Run: 054, F, 0, 190, 0, 0, 1, 1, 0, 19, 226, 0, 1, 36, 39, 101, 681, 19, 13, 6, 19, 75, 112, 101, 907
INVAR-4, Run: 055, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1, 22, 39, 81, 340, 19, 11, 8, 19, 61, 91, 81, 524
INVAR-4, Run: 056, F, 0, 183, 0, 0, 1, 1, 0, 19, 216, 0, 0, 33, 39, 100, 679, 19, 12, 7, 19, 72, 108, 100, 895
INVAR-4, Run: 057, F, 0, 167, 0, 0, 1, 1, 0, 19, 192, 0, 0, 25, 39, 37, 285, 19, 15, 4, 19, 64, 96, 37, 477
INVAR-4, Run: 058, F, 0, 214, 0, 0, 1, 1, 0, 19, 262, 0, 1, 48, 39, 109, 936, 19, 11, 8, 19, 87, 130, 109, 1198
INVAR-4, Run: 059, F, 0, 150, 0, 0, 1, 1, 0, 19, 166, 0, 1, 16, 39, 40, 357, 19, 15, 4, 19, 55, 82, 40, 523
INVAR-4, Run: 060, F, 0, 167, 0, 0, 1, 1, 0, 19, 192, 0, 0, 25, 39, 49, 383, 19, 14, 5, 19, 64, 96, 49, 575
INVAR-4, Run: 061, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0, 27, 39, 46, 573, 19, 15, 4, 19, 66, 99, 46, 771
INVAR-4, Run: 062, F, 0, 191, 0, 0, 1, 1, 0, 19, 228, 0, 0, 37, 39, 93, 491, 19, 11, 8, 19, 76, 114, 93, 719
INVAR-4, Run: 063, F, 0, 167, 0, 0, 1, 1, 0, 19, 192, 0, 0, 25, 39, 73, 579, 19, 12, 7, 19, 64, 96, 73, 771
INVAR-4, Run: 064, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0, 27, 39, 76, 498, 19, 11, 8, 19, 66, 99, 76, 696
INVAR-4, Run: 065, F, 0, 151, 0, 0, 1, 1, 0, 19, 168, 0, 0, 17, 39, 44, 304, 19, 15, 4, 19, 56, 84, 44, 472
INVAR-4, Run: 066, F, 0, 163, 0, 0, 1, 1, 0, 19, 186, 0, 0, 23, 39, 75, 544, 19, 16, 3, 19, 62, 93, 75, 730
INVAR-4, Run: 067, F, 0, 191, 0, 0, 1, 1, 0, 19, 228, 0, 0, 37, 39, 102, 807, 19, 12, 7, 19, 76, 114, 102, 1035
INVAR-4, Run: 068, F, 0, 174, 0, 0, 1, 1, 0, 19, 202, 0, 1, 28, 39, 86, 457, 19, 8, 11, 19, 67, 100, 86, 659
INVAR-4, Run: 069, F, 0, 166, 0, 0, 1, 1, 0, 19, 190, 0, 1, 24, 39, 64, 418, 19, 10, 9, 19, 63, 94, 64, 608
INVAR-4, Run: 070, F, 0, 166, 0, 0, 1, 1, 0, 19, 190, 0, 1, 24, 39, 82, 544, 19, 16, 3, 19, 63, 94, 82, 734
INVAR-4, Run: 071, F, 0, 186, 0, 0, 1, 1, 0, 19, 220, 0, 1, 34, 39, 73, 580, 19, 10, 9, 19, 73, 109, 73, 800
INVAR-4, Run: 072, F, 0, 182, 0, 0, 1, 1, 0, 19, 214, 0, 1, 32, 39, 61, 469, 19, 12, 7, 19, 71, 106, 61, 683
INVAR-4, Run: 073, F, 0, 163, 0, 0, 1, 1, 0, 19, 186, 0, 0, 23, 39, 82, 346, 19, 13, 6, 19, 62, 93, 82, 532
INVAR-4, Run: 074, F, 0, 175, 0, 0, 1, 1, 0, 19, 204, 0, 0, 29, 39, 56, 598, 19, 14, 5, 19, 68, 102, 56, 802
INVAR-4, Run: 075, F, 0, 190, 0, 0, 1, 1, 0, 19, 226, 0, 1, 36, 39, 78, 557, 19, 11, 8, 19, 75, 112, 78, 783
INVAR-4, Run: 076, F, 0, 186, 0, 0, 1, 1, 0, 19, 220, 0, 1, 34, 39, 66, 787, 19, 13, 6, 19, 73, 109, 66, 1007
INVAR-4, Run: 077, F, 0, 163, 0, 0, 1, 1, 0, 19, 186, 0, 0, 23, 39, 59, 397, 19, 15, 4, 19, 62, 93, 59, 583
INVAR-4, Run: 078, F, 0, 178, 0, 0, 1, 1, 0, 19, 208, 0, 1, 30, 39, 83, 465, 19, 11, 8, 19, 69, 103, 83, 673
INVAR-4, Run: 079, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1, 22, 39, 56, 419, 19, 13, 6, 19, 61, 91, 56, 603
INVAR-4, Run: 080, F, 0, 178, 0, 0, 1, 1, 0, 19, 208, 0, 1, 30, 39, 78, 411, 19, 7, 12, 19, 69, 103, 78, 619
INVAR-4, Run: 081, F, 0, 154, 0, 0, 1, 1, 0, 19, 172, 0, 1, 18, 39, 66, 295, 19, 15, 4, 19, 57, 85, 66, 467
INVAR-4, Run: 082, F, 0, 183, 0, 0, 1, 1, 0, 19, 216, 0, 0, 33, 39, 73, 688, 19, 12, 7, 19, 72, 108, 73, 904
INVAR-4, Run: 083, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0, 27, 39, 85, 338, 19, 12, 7, 19, 66, 99, 85, 536
INVAR-4, Run: 084, F, 0, 175, 0, 0, 1, 1, 0, 19, 204, 0, 0, 29, 39, 58, 539, 19, 11, 8, 19, 68, 102, 58, 743
INVAR-4, Run: 085, F, 0, 178, 0, 0, 1, 1, 0, 19, 208, 0, 1, 30, 39, 97, 663, 19, 10, 9, 19, 69, 103, 97, 871
INVAR-4, Run: 086, F, 0, 163, 0, 0, 1, 1, 0, 19, 186, 0, 0, 23, 39, 69, 298, 19, 9, 10, 19, 62, 93, 69, 484
INVAR-4, Run: 087, F, 0, 182, 0, 0, 1, 1, 0, 19, 214, 0, 1, 32, 39, 92, 662, 19, 10, 9, 19, 71, 106, 92, 876
INVAR-4, Run: 088, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0, 21, 39, 50, 385, 19, 12, 7, 19, 60, 90, 50, 565
