Input Number, Run_Number, Result@ 100, H, CO, M, X1, PO, CE, Y, D, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 026, F, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0, 12, 164, 530, 4588, 82, 54, 27, 76, 176, 264, 606, 4576
INVAR-3, Run: 027, F, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0, 18, 164, 763, 5213, 82, 42, 39, 73, 182, 273, 836, 5195
INVAR-3, Run: 028, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 510, 3727, 82, 58, 23, 74, 180, 270, 584, 3711
INVAR-3, Run: 029, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 471, 4095, 82, 39, 42, 75, 178, 267, 546, 4081
INVAR-3, Run: 030, F, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0, 20, 164, 578, 4456, 82, 52, 29, 72, 184, 276, 650, 4436
INVAR-3, Run: 031, F, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0, 12, 164, 628, 4938, 82, 50, 31, 76, 176, 264, 704, 4926
INVAR-3, Run: 032, F, 0, 0, 0, 0, 0, 77, 67, 0, 1, 532, 0, 10, 164, 508, 3195, 82, 49, 32, 77, 174, 261, 585, 3185
INVAR-3, Run: 033, F, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0, 18, 164, 634, 4689, 82, 50, 31, 73, 182, 273, 707, 4671
INVAR-3, Run: 034, F, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0, 18, 164, 530, 3449, 82, 46, 35, 73, 182, 273, 603, 3431
INVAR-3, Run: 035, F, 0, 0, 0, 0, 0, 70, 46, 0, 1, 588, 0, 24, 164, 751, 4013, 82, 47, 34, 70, 188, 282, 821, 3989
INVAR-3, Run: 036, F, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0, 18, 164, 605, 4901, 82, 46, 35, 73, 182, 273, 678, 4883
INVAR-3, Run: 037, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 622, 5179, 82, 47, 34, 74, 180, 270, 696, 5163
INVAR-3, Run: 038, F, 0, 0, 0, 0, 0, 69, 43, 0, 1, 596, 0, 26, 164, 542, 3890, 82, 56, 25, 69, 190, 285, 611, 3864
INVAR-3, Run: 039, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 571, 4006, 82, 48, 33, 75, 178, 267, 646, 3992
INVAR-3, Run: 040, F, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0, 18, 164, 691, 4963, 82, 52, 29, 73, 182, 273, 764, 4945
INVAR-3, Run: 041, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 644, 3800, 82, 51, 30, 75, 178, 267, 719, 3786
INVAR-3, Run: 042, F, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0, 12, 164, 454, 3491, 82, 58, 23, 76, 176, 264, 530, 3479
INVAR-3, Run: 043, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 508, 4307, 82, 51, 30, 74, 180, 270, 582, 4291
INVAR-3, Run: 044, F, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0, 18, 164, 552, 3975, 82, 52, 29, 73, 182, 273, 625, 3957
INVAR-3, Run: 045, F, 0, 0, 0, 0, 0, 77, 67, 0, 1, 532, 0, 10, 164, 620, 3122, 82, 51, 30, 77, 174, 261, 697, 3112
INVAR-3, Run: 046, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 616, 3579, 82, 56, 25, 74, 180, 270, 690, 3563
INVAR-3, Run: 047, F, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0, 20, 164, 536, 4448, 82, 51, 30, 72, 184, 276, 608, 4428
INVAR-3, Run: 048, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 485, 3539, 82, 52, 29, 75, 178, 267, 560, 3525
INVAR-3, Run: 049, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 653, 4372, 82, 51, 30, 74, 180, 270, 727, 4356
INVAR-3, Run: 050, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 550, 3074, 82, 50, 31, 75, 178, 267, 625, 3060
INVAR-3, Run: 051, F, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0, 12, 164, 532, 3210, 82, 53, 28, 76, 176, 264, 608, 3198
INVAR-3, Run: 052, F, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0, 18, 164, 517, 3517, 82, 48, 33, 73, 182, 273, 590, 3499
INVAR-3, Run: 053, F, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0, 12, 164, 434, 3755, 82, 51, 30, 76, 176, 264, 510, 3743
INVAR-3, Run: 054, F, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0, 20, 164, 532, 3502, 82, 49, 32, 72, 184, 276, 604, 3482
INVAR-3, Run: 055, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 554, 3409, 82, 48, 33, 75, 178, 267, 629, 3395
INVAR-3, Run: 056, F, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0, 18, 164, 605, 3882, 82, 53, 28, 73, 182, 273, 678, 3864
INVAR-3, Run: 057, F, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0, 20, 164, 635, 3887, 82, 56, 25, 72, 184, 276, 707, 3867
INVAR-3, Run: 058, F, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0, 12, 164, 447, 2818, 82, 46, 35, 76, 176, 264, 523, 2806
INVAR-3, Run: 059, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 751, 4640, 82, 59, 22, 75, 178, 267, 826, 4626
INVAR-3, Run: 060, F, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0, 18, 164, 516, 3198, 82, 59, 22, 73, 182, 273, 589, 3180
INVAR-3, Run: 061, F, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0, 18, 164, 565, 4110, 82, 55, 26, 73, 182, 273, 638, 4092
INVAR-3, Run: 062, F, 0, 0, 0, 0, 0, 77, 67, 0, 1, 532, 0, 10, 164, 628, 4280, 82, 56, 25, 77, 174, 261, 705, 4270
INVAR-3, Run: 063, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 540, 4031, 82, 54, 27, 74, 180, 270, 614, 4015
INVAR-3, Run: 064, F, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0, 20, 164, 544, 4224, 82, 57, 24, 72, 184, 276, 616, 4204
INVAR-3, Run: 065, F, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0, 12, 164, 532, 3967, 82, 59, 22, 76, 176, 264, 608, 3955
INVAR-3, Run: 066, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 545, 3665, 82, 41, 40, 74, 180, 270, 619, 3649
INVAR-3, Run: 067, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 604, 4369, 82, 56, 25, 75, 178, 267, 679, 4355
INVAR-3, Run: 068, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 565, 4941, 82, 49, 32, 74, 180, 270, 639, 4925
INVAR-3, Run: 069, F, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0, 18, 164, 574, 4389, 82, 56, 25, 73, 182, 273, 647, 4371
INVAR-3, Run: 070, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 518, 4157, 82, 51, 30, 75, 178, 267, 593, 4143
INVAR-3, Run: 071, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 608, 3995, 82, 59, 22, 75, 178, 267, 683, 3981
INVAR-3, Run: 072, F, 0, 0, 0, 0, 0, 69, 43, 0, 1, 596, 0, 26, 164, 590, 3694, 82, 52, 29, 69, 190, 285, 659, 3668
INVAR-3, Run: 073, F, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0, 20, 164, 508, 4030, 82, 56, 25, 72, 184, 276, 580, 4010
INVAR-3, Run: 074, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 585, 3549, 82, 49, 32, 75, 178, 267, 660, 3535
INVAR-3, Run: 075, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 637, 5027, 82, 51, 30, 74, 180, 270, 711, 5011
INVAR-3, Run: 076, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 533, 3629, 82, 56, 25, 74, 180, 270, 607, 3613
INVAR-3, Run: 077, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 433, 3615, 82, 52, 29, 74, 180, 270, 507, 3599
INVAR-3, Run: 078, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 623, 3447, 82, 46, 35, 75, 178, 267, 698, 3433
INVAR-3, Run: 079, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 691, 4618, 82, 48, 33, 74, 180, 270, 765, 4602
INVAR-3, Run: 080, F, 0, 0, 0, 0, 0, 69, 43, 0, 1, 596, 0, 26, 164, 546, 4380, 82, 49, 32, 69, 190, 285, 615, 4354
INVAR-3, Run: 081, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 697, 6532, 82, 55, 26, 75, 178, 267, 772, 6518
INVAR-3, Run: 082, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 481, 4352, 82, 65, 16, 75, 178, 267, 556, 4338
INVAR-3, Run: 083, F, 0, 0, 0, 0, 0, 70, 46, 0, 1, 588, 0, 24, 164, 490, 5099, 82, 47, 34, 70, 188, 282, 560, 5075
INVAR-3, Run: 084, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 536, 2634, 82, 53, 28, 75, 178, 267, 611, 2620
INVAR-3, Run: 085, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 568, 3344, 82, 51, 30, 74, 180, 270, 642, 3328
INVAR-3, Run: 086, F, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0, 18, 164, 579, 4739, 82, 52, 29, 73, 182, 273, 652, 4721
INVAR-3, Run: 087, F, 0, 0, 0, 0, 0, 68, 40, 0, 1, 604, 0, 28, 164, 710, 3999, 82, 49, 32, 68, 192, 288, 778, 3971
INVAR-3, Run: 088, F, 0, 0, 0, 0, 0, 71, 49, 0, 1, 580, 0, 22, 164, 488, 3796, 82, 55, 26, 71, 186, 279, 559, 3774
INVAR-3, Run: 089, F, 0, 0, 0, 0, 0, 71, 49, 0, 1, 580, 0, 22, 164, 583, 2875, 82, 44, 37, 71, 186, 279, 654, 2853
INVAR-3, Run: 090, F, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0, 20, 164, 653, 4590, 82, 48, 33, 72, 184, 276, 725, 4570
INVAR-3, Run: 091, F, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0, 20, 164, 550, 4025, 82, 50, 31, 72, 184, 276, 622, 4005
INVAR-3, Run: 092, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 439, 3921, 82, 56, 25, 74, 180, 270, 513, 3905
INVAR-3, Run: 093, F, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0, 12, 164, 515, 3159, 82, 47, 34, 76, 176, 264, 591, 3147
INVAR-3, Run: 094, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 479, 3701, 82, 51, 30, 75, 178, 267, 554, 3687
INVAR-3, Run: 095, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 636, 4590, 82, 50, 31, 74, 180, 270, 710, 4574
INVAR-3, Run: 096, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 659, 4264, 82, 53, 28, 75, 178, 267, 734, 4250
INVAR-3, Run: 097, F, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0, 12, 164, 588, 3676, 82, 44, 37, 76, 176, 264, 664, 3664
INVAR-3, Run: 098, F, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0, 20, 164, 490, 4237, 82, 51, 30, 72, 184, 276, 562, 4217
INVAR-3, Run: 099, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 509, 3208, 82, 47, 34, 74, 180, 270, 583, 3192
INVAR-3, Run: 100, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 692, 4381, 82, 48, 33, 75, 178, 267, 767, 4367
INVAR-4, Run: 001, F, 0, 169, 0, 0, 1, 0, 156, 13, 0, 0, 0, 13, 39, 53, 495, 19, 9, 10, 13, 52, 78, 53, 651
INVAR-4, Run: 002, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 41, 392, 19, 11, 8, 16, 46, 69, 41, 530
INVAR-4, Run: 003, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 38, 221, 19, 11, 8, 17, 44, 66, 38, 353
INVAR-4, Run: 004, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 99, 590, 19, 11, 8, 17, 44, 66, 99, 722
INVAR-4, Run: 005, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 51, 370, 19, 12, 7, 15, 48, 72, 51, 514
INVAR-4, Run: 006, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 63, 462, 19, 12, 7, 14, 50, 75, 63, 612
INVAR-4, Run: 007, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 77, 636, 19, 15, 4, 17, 44, 66, 77, 768
INVAR-4, Run: 008, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 57, 571, 19, 14, 5, 15, 48, 72, 57, 715
INVAR-4, Run: 009, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 84, 687, 19, 12, 7, 17, 44, 66, 84, 819
INVAR-4, Run: 010, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 45, 433, 19, 14, 5, 15, 48, 72, 45, 577
INVAR-4, Run: 011, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 57, 292, 19, 14, 5, 15, 48, 72, 57, 436
INVAR-4, Run: 012, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 70, 516, 19, 12, 7, 14, 50, 75, 70, 666
INVAR-4, Run: 013, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 66, 375, 19, 13, 6, 16, 46, 69, 66, 513
INVAR-4, Run: 014, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 45, 279, 19, 14, 5, 16, 46, 69, 45, 417
INVAR-4, Run: 015, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 41, 379, 19, 13, 6, 14, 50, 75, 41, 529
INVAR-4, Run: 016, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 72, 515, 19, 13, 6, 17, 44, 66, 72, 647
INVAR-4, Run: 017, F, 0, 169, 0, 0, 1, 0, 156, 13, 0, 0, 0, 13, 39, 102, 930, 19, 12, 7, 13, 52, 78, 102, 1086
INVAR-4, Run: 018, F, 0, 169, 0, 0, 1, 0, 156, 13, 0, 0, 0, 13, 39, 60, 468, 19, 13, 6, 13, 52, 78, 60, 624
INVAR-4, Run: 019, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 59, 375, 19, 14, 5, 17, 44, 66, 59, 507
INVAR-4, Run: 020, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 76, 606, 19, 12, 7, 17, 44, 66, 76, 738
INVAR-4, Run: 021, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 34, 385, 19, 15, 4, 14, 50, 75, 34, 535
INVAR-4, Run: 022, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 53, 264, 19, 13, 6, 14, 50, 75, 53, 414
INVAR-4, Run: 023, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 31, 475, 19, 15, 4, 16, 46, 69, 31, 613
INVAR-4, Run: 024, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 50, 307, 19, 11, 8, 17, 44, 66, 50, 439
INVAR-4, Run: 025, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 76, 509, 19, 10, 9, 15, 48, 72, 76, 653
INVAR-4, Run: 026, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 115, 766, 19, 10, 9, 16, 46, 69, 115, 904
INVAR-4, Run: 027, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 55, 490, 19, 10, 9, 15, 48, 72, 55, 634
INVAR-4, Run: 028, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 84, 649, 19, 16, 3, 16, 46, 69, 84, 787
INVAR-4, Run: 029, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 77, 458, 19, 12, 7, 17, 44, 66, 77, 590
INVAR-4, Run: 030, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 119, 1042, 19, 13, 6, 17, 44, 66, 119, 1174
INVAR-4, Run: 031, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 77, 611, 19, 14, 5, 16, 46, 69, 77, 749
INVAR-4, Run: 032, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 41, 434, 19, 15, 4, 14, 50, 75, 41, 584
INVAR-4, Run: 033, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 43, 356, 19, 14, 5, 16, 46, 69, 43, 494
INVAR-4, Run: 034, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 37, 464, 19, 12, 7, 15, 48, 72, 37, 608
INVAR-4, Run: 035, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 71, 856, 19, 14, 5, 14, 50, 75, 71, 1006
INVAR-4, Run: 036, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 42, 265, 19, 14, 5, 14, 50, 75, 42, 415
INVAR-4, Run: 037, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 49, 303, 19, 13, 6, 15, 48, 72, 49, 447
INVAR-4, Run: 038, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 51, 382, 19, 15, 4, 16, 46, 69, 51, 520
INVAR-4, Run: 039, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 64, 365, 19, 12, 7, 16, 46, 69, 64, 503
INVAR-4, Run: 040, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 48, 301, 19, 12, 7, 16, 46, 69, 48, 439
INVAR-4, Run: 041, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 46, 408, 19, 14, 5, 15, 48, 72, 46, 552
INVAR-4, Run: 042, F, 0, 185, 0, 0, 1, 0, 168, 11, 0, 0, 0, 17, 39, 35, 711, 19, 15, 4, 11, 56, 84, 35, 879
INVAR-4, Run: 043, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 71, 382, 19, 12, 7, 17, 44, 66, 71, 514
INVAR-4, Run: 044, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 66, 384, 19, 14, 5, 16, 46, 69, 66, 522
INVAR-4, Run: 045, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 43, 249, 19, 9, 10, 16, 46, 69, 43, 387
INVAR-4, Run: 046, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 58, 674, 19, 18, 1, 15, 48, 72, 58, 818
INVAR-4, Run: 047, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 111, 683, 19, 15, 4, 16, 46, 69, 111, 821
INVAR-4, Run: 048, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 75, 727, 19, 17, 2, 14, 50, 75, 75, 877
INVAR-4, Run: 049, F, 0, 129, 0, 0, 1, 0, 126, 18, 0, 0, 0, 3, 39, 72, 515, 19, 17, 2, 18, 42, 63, 72, 641
INVAR-4, Run: 050, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 57, 774, 19, 14, 5, 14, 50, 75, 57, 924
INVAR-4, Run: 051, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 71, 729, 19, 14, 5, 16, 46, 69, 71, 867
INVAR-4, Run: 052, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 56, 419, 19, 14, 5, 15, 48, 72, 56, 563
INVAR-4, Run: 053, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 36, 446, 19, 13, 6, 16, 46, 69, 36, 584
INVAR-4, Run: 054, F, 0, 169, 0, 0, 1, 0, 156, 13, 0, 0, 0, 13, 39, 70, 573, 19, 13, 6, 13, 52, 78, 70, 729
INVAR-4, Run: 055, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 74, 600, 19, 15, 4, 16, 46, 69, 74, 738
INVAR-4, Run: 056, F, 0, 169, 0, 0, 1, 0, 156, 13, 0, 0, 0, 13, 39, 43, 648, 19, 13, 6, 13, 52, 78, 43, 804
INVAR-4, Run: 057, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 30, 325, 19, 12, 7, 17, 44, 66, 30, 457
INVAR-4, Run: 058, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 68, 550, 19, 10, 9, 14, 50, 75, 68, 700
INVAR-4, Run: 059, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 39, 444, 19, 11, 8, 16, 46, 69, 39, 582
INVAR-4, Run: 060, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 97, 718, 19, 13, 6, 16, 46, 69, 97, 856
INVAR-4, Run: 061, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 57, 536, 19, 13, 6, 15, 48, 72, 57, 680
INVAR-4, Run: 062, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 98, 531, 19, 14, 5, 16, 46, 69, 98, 669
INVAR-4, Run: 063, F, 0, 177, 0, 0, 1, 0, 162, 12, 0, 0, 0, 15, 39, 45, 397, 19, 12, 7, 12, 54, 81, 45, 559
INVAR-4, Run: 064, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 82, 575, 19, 14, 5, 17, 44, 66, 82, 707
INVAR-4, Run: 065, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 50, 502, 19, 15, 4, 17, 44, 66, 50, 634
INVAR-4, Run: 066, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 91, 600, 19, 14, 5, 16, 46, 69, 91, 738
INVAR-4, Run: 067, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 69, 523, 19, 11, 8, 14, 50, 75, 69, 673
INVAR-4, Run: 068, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 59, 419, 19, 13, 6, 15, 48, 72, 59, 563
INVAR-4, Run: 069, F, 0, 129, 0, 0, 1, 0, 126, 18, 0, 0, 0, 3, 39, 134, 617, 19, 12, 7, 18, 42, 63, 134, 743
INVAR-4, Run: 070, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 66, 363, 19, 10, 9, 17, 44, 66, 66, 495
INVAR-4, Run: 071, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 105, 675, 19, 13, 6, 17, 44, 66, 105, 807
INVAR-4, Run: 072, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 82, 613, 19, 11, 8, 15, 48, 72, 82, 757
INVAR-4, Run: 073, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 77, 634, 19, 10, 9, 15, 48, 72, 77, 778
INVAR-4, Run: 074, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 43, 327, 19, 14, 5, 15, 48, 72, 43, 471
INVAR-4, Run: 075, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 59, 286, 19, 12, 7, 17, 44, 66, 59, 418
INVAR-4, Run: 076, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 45, 473, 19, 17, 2, 15, 48, 72, 45, 617
INVAR-4, Run: 077, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 41, 243, 19, 9, 10, 15, 48, 72, 41, 387
INVAR-4, Run: 078, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 86, 592, 19, 15, 4, 15, 48, 72, 86, 736
INVAR-4, Run: 079, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 49, 444, 19, 9, 10, 14, 50, 75, 49, 594
INVAR-4, Run: 080, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 51, 586, 19, 11, 8, 14, 50, 75, 51, 736
INVAR-4, Run: 081, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 78, 562, 19, 11, 8, 16, 46, 69, 78, 700
INVAR-4, Run: 082, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 92, 608, 19, 13, 6, 17, 44, 66, 92, 740
INVAR-4, Run: 083, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 45, 352, 19, 17, 2, 16, 46, 69, 45, 490
INVAR-4, Run: 084, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 100, 694, 19, 11, 8, 16, 46, 69, 100, 832
INVAR-4, Run: 085, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 71, 376, 19, 13, 6, 15, 48, 72, 71, 520
INVAR-4, Run: 086, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 82, 597, 19, 9, 10, 16, 46, 69, 82, 735
INVAR-4, Run: 087, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 51, 435, 19, 13, 6, 15, 48, 72, 51, 579
INVAR-4, Run: 088, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 84, 313, 19, 14, 5, 17, 44, 66, 84, 445
