Input Number, Run_Number, Result@ 100, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AIuAJab, AGuAIab, Leaderai, AIuAJX1, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-4, Run: 009, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 19, 0, 0, 0, 1, 0, 0, 118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 19, 1, 0, 17, 2, 0, 9, 3, 13, 4, 1, 1, 38, 1, 0, 18, 2, 20, 3, 1, 1, 0, 19, 0, 0, 16, 3, 17, 4, 1, 1, 0, 8, 0, 17, 11, 17, 11, 0, 39, 0, 0, 3, 2, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 010, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 19, 0, 0, 0, 0, 1, 0, 118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 20, 0, 0, 18, 1, 0, 4, 0, 6, 1, 4, 1, 36, 3, 0, 7, 0, 11, 1, 1, 1, 0, 19, 0, 0, 2, 1, 3, 2, 1, 1, 0, 28, 0, 17, 2, 18, 2, 0, 36, 3, 0, 5, 6, 3, 9, 4, 1, 1, 1, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 011, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 19, 0, 0, 0, 0, 0, 1, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 17, 3, 0, 18, 1, 0, 45, 11, 50, 12, 2, 1, 38, 1, 0, 9, 4, 11, 5, 1, 1, 0, 19, 0, 0, 9, 0, 10, 1, 1, 1, 0, 7, 0, 6, 2, 7, 3, 1, 38, 1, 0, 47, 3, 9, 48, 9, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 012, F, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 18, 0, 0, 0, 0, 0, 1, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 17, 3, 0, 19, 0, 0, 10, 3, 14, 4, 3, 1, 36, 3, 0, 19, 3, 23, 4, 1, 1, 0, 18, 1, 0, 0, 0, 1, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 38, 1, 0, 25, 6, 6, 26, 6, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 013, P, 0, 0, 0, 11, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 1, 37, 20, 0, 0, 17, 2, 0, 21, 3, 24, 4, 2, 1, 25, 3, 0, 0, 0, 4, 1, 1, 1, 0, 14, 0, 0, 37, 13, 38, 14, 1, 0, 0, 3, 0, 4, 1, 5, 2, 1, 24, 4, 0, 19, 1, 7, 24, 8, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 44, 0, 0, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 39, 2, 0, 6, 0, 0, 0, 1, 3, 1, 2, 1
INVAR-4, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 1, 38, 19, 1, 0, 19, 0, 0, 39, 10, 41, 11, 1, 1, 37, 2, 0, 19, 4, 22, 5, 1, 1, 0, 19, 0, 0, 1, 0, 2, 1, 1, 1, 0, 5, 0, 3, 0, 4, 1, 1, 32, 1, 0, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 50, 0, 0, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 47, 3, 0, 9, 0, 0, 6, 0, 10, 1, 1, 1
INVAR-4, Run: 015, P, 0, 0, 2, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 0, 0, 0, 38, 18, 1, 0, 18, 0, 0, 1, 0, 3, 1, 1, 1, 38, 1, 0, 4, 0, 6, 1, 1, 1, 0, 19, 0, 0, 37, 5, 38, 6, 1, 1, 0, 7, 0, 4, 1, 5, 2, 1, 36, 3, 0, 2, 2, 0, 6, 1, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 70, 0, 0, 11, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 47, 1, 0, 8, 0, 0, 3, 0, 4, 1, 0, 0
INVAR-4, Run: 016, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 0, 0, 0, 35, 20, 0, 0, 18, 1, 0, 14, 4, 16, 5, 3, 1, 36, 3, 0, 10, 2, 14, 3, 1, 1, 1, 19, 0, 0, 18, 7, 19, 8, 1, 1, 0, 5, 0, 9, 2, 10, 3, 1, 36, 3, 0, 4, 1, 0, 8, 1, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 56, 0, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 62, 0, 0, 10, 0, 0, 13, 2, 13, 1, 2, 0
INVAR-4, Run: 017, P, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 18, 0, 1, 17, 2, 0, 1, 0, 5, 2, 2, 1, 37, 2, 0, 3, 2, 6, 3, 1, 1, 0, 19, 0, 0, 7, 2, 8, 3, 1, 0, 1, 9, 0, 33, 5, 35, 6, 1, 35, 4, 0, 39, 0, 14, 44, 15, 1, 1, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 39, 20, 0, 0, 18, 1, 0, 6, 1, 8, 2, 0, 1, 37, 2, 0, 9, 4, 12, 5, 1, 1, 0, 19, 0, 0, 5, 0, 6, 1, 1, 0, 0, 10, 0, 2, 1, 3, 2, 1, 38, 1, 0, 6, 3, 5, 8, 6, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 55, 0, 0, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 61, 2, 0, 11, 0, 0, 2, 1, 5, 1, 2, 1
INVAR-4, Run: 019, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 1, 0, 0, 0, 0, 38, 19, 0, 0, 18, 1, 0, 2, 1, 4, 2, 1, 1, 36, 3, 0, 3, 0, 7, 1, 1, 1, 0, 19, 0, 0, 6, 0, 7, 1, 1, 1, 0, 3, 0, 37, 14, 38, 15, 1, 35, 4, 0, 2, 0, 0, 7, 1, 1, 1, 1, 1, 1, 10, 0, 5, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 1, 9, 2, 1, 9, 0, 0, 55, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 020, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 20, 0, 0, 18, 0, 1, 2, 0, 4, 2, 0, 1, 36, 3, 0, 5, 3, 9, 4, 1, 1, 1, 19, 0, 0, 21, 5, 22, 6, 1, 1, 0, 32, 0, 8, 1, 9, 2, 1, 4, 0, 0, 0, 5, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 37, 19, 1, 0, 19, 0, 0, 9, 0, 11, 1, 2, 1, 39, 0, 0, 13, 3, 14, 4, 1, 1, 0, 19, 0, 0, 8, 1, 9, 2, 1, 1, 0, 6, 0, 0, 0, 1, 1, 1, 36, 3, 0, 17, 1, 5, 21, 6, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 54, 0, 0, 10, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 60, 3, 1, 9, 0, 0, 16, 2, 21, 1, 4, 1
INVAR-4, Run: 022, F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 38, 19, 1, 0, 19, 0, 0, 3, 1, 5, 2, 1, 1, 38, 1, 0, 16, 3, 18, 4, 1, 1, 0, 18, 1, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 37, 2, 0, 6, 3, 2, 9, 3, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 52, 0, 0, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 65, 1, 0, 9, 0, 0, 2, 0, 4, 1, 1, 1
INVAR-4, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 39, 20, 0, 0, 19, 0, 0, 15, 1, 16, 2, 0, 1, 39, 0, 0, 18, 5, 19, 6, 1, 1, 0, 19, 0, 0, 10, 1, 11, 2, 1, 1, 0, 4, 0, 3, 2, 4, 3, 1, 38, 1, 0, 6, 1, 2, 8, 3, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 52, 0, 0, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 66, 0, 0, 10, 0, 0, 4, 0, 5, 1, 1, 1
INVAR-4, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 1, 36, 19, 1, 0, 19, 0, 0, 31, 6, 33, 7, 3, 1, 37, 2, 0, 2, 0, 5, 1, 1, 1, 0, 19, 0, 0, 4, 2, 5, 3, 1, 1, 0, 2, 0, 0, 0, 1, 1, 1, 36, 2, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 53, 0, 0, 10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 61, 1, 0, 9, 0, 0, 2, 0, 4, 1, 1, 1
INVAR-4, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 35, 18, 2, 0, 16, 3, 0, 32, 8, 38, 9, 3, 1, 38, 1, 0, 1, 0, 3, 1, 1, 1, 1, 19, 0, 0, 10, 4, 11, 5, 1, 1, 0, 9, 0, 15, 5, 16, 6, 1, 36, 3, 0, 7, 5, 1, 11, 2, 1, 1, 1, 1, 1, 0, 0, 14, 0, 0, 0, 0, 60, 0, 0, 10, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 0, 0, 9, 0, 0, 3, 0, 4, 1, 1, 1
INVAR-4, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 35, 16, 4, 0, 18, 1, 0, 0, 0, 6, 1, 4, 1, 36, 3, 0, 1, 0, 5, 1, 1, 1, 0, 19, 0, 0, 1, 1, 2, 2, 1, 1, 0, 4, 0, 8, 1, 9, 2, 1, 36, 3, 0, 8, 2, 1, 12, 2, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 64, 0, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 52, 2, 0, 10, 0, 0, 1, 0, 4, 1, 1, 1
INVAR-4, Run: 027, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 19, 0, 0, 0, 1, 0, 0, 118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 20, 0, 0, 18, 1, 0, 2, 0, 4, 1, 3, 1, 35, 4, 0, 5, 0, 10, 1, 1, 1, 1, 19, 0, 0, 18, 1, 19, 2, 1, 1, 0, 3, 0, 29, 4, 29, 4, 0, 37, 2, 0, 13, 1, 7, 16, 8, 1, 1, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 028, P, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 0, 0, 0, 0, 0, 0, 0, 0, 39, 15, 4, 0, 19, 0, 0, 3, 1, 8, 2, 0, 1, 37, 1, 1, 20, 5, 23, 7, 1, 1, 0, 19, 0, 0, 8, 4, 9, 5, 1, 1, 0, 15, 0, 12, 4, 13, 5, 1, 37, 2, 0, 1, 3, 0, 4, 1, 1, 1, 1, 1, 1, 8, 1, 16, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 10, 0, 0, 52, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 029, F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 35, 20, 0, 0, 19, 0, 0, 4, 0, 5, 1, 3, 1, 36, 2, 1, 4, 0, 8, 2, 1, 1, 1, 18, 1, 0, 4, 1, 6, 2, 1, 0, 0, 10, 1, 11, 3, 12, 4, 1, 37, 2, 0, 16, 1, 11, 19, 12, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 60, 0, 0, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 0, 0, 7, 1, 0, 4, 2, 6, 1, 3, 1
INVAR-4, Run: 030, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 19, 0, 0, 0, 1, 0, 0, 118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 18, 2, 0, 18, 1, 0, 1, 0, 5, 1, 0, 1, 37, 1, 1, 5, 0, 8, 2, 1, 1, 0, 19, 0, 0, 19, 2, 20, 3, 1, 1, 0, 5, 0, 20, 4, 20, 4, 0, 38, 1, 0, 5, 1, 0, 7, 1, 1, 1, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 031, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 1, 0, 0, 0, 37, 17, 2, 1, 18, 1, 0, 17, 8, 22, 10, 2, 1, 35, 4, 0, 14, 2, 19, 3, 1, 1, 0, 19, 0, 0, 1, 0, 2, 1, 1, 1, 0, 9, 0, 15, 4, 16, 5, 1, 38, 1, 0, 31, 2, 5, 33, 6, 1, 1, 1, 1, 1, 0, 0, 12, 0, 0, 0, 0, 53, 0, 0, 11, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 64, 1, 0, 8, 0, 0, 4, 0, 6, 1, 0, 0
INVAR-4, Run: 032, P, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 19, 1, 0, 19, 0, 0, 59, 11, 60, 11, 4, 0, 34, 4, 1, 26, 11, 32, 13, 1, 1, 0, 18, 0, 1, 2, 0, 4, 2, 1, 1, 0, 6, 0, 0, 1, 1, 2, 1, 36, 3, 0, 3, 3, 0, 7, 1, 1, 1, 1, 1, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 033, F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 37, 17, 2, 1, 17, 2, 0, 30, 7, 36, 9, 2, 1, 35, 4, 0, 7, 0, 12, 1, 1, 1, 0, 18, 1, 0, 6, 2, 7, 2, 0, 0, 1, 2, 0, 8, 2, 9, 2, 1, 38, 0, 1, 8, 1, 3, 10, 5, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 64, 0, 0, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 50, 4, 0, 10, 0, 0, 13, 4, 18, 1, 5, 1
INVAR-4, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 39, 20, 0, 0, 17, 2, 0, 40, 12, 43, 13, 0, 1, 38, 1, 0, 10, 2, 12, 3, 1, 1, 0, 19, 0, 0, 5, 1, 6, 2, 1, 1, 0, 9, 0, 15, 3, 16, 4, 1, 38, 0, 1, 8, 3, 0, 10, 2, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 54, 0, 0, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 63, 1, 0, 8, 1, 0, 7, 0, 10, 1, 1, 1
INVAR-4, Run: 035, F, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 1, 35, 17, 1, 1, 16, 2, 0, 43, 9, 48, 11, 2, 1, 33, 4, 0, 3, 1, 8, 2, 1, 1, 0, 17, 1, 0, 4, 1, 5, 1, 0, 1, 0, 1, 0, 4, 1, 4, 1, 1, 35, 1, 1, 18, 1, 4, 21, 6, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 52, 0, 0, 11, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 2, 0, 5, 1, 0, 2, 0, 6, 1, 1, 1
INVAR-4, Run: 036, F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 36, 17, 3, 0, 18, 1, 0, 15, 2, 20, 3, 3, 1, 37, 2, 0, 5, 2, 8, 3, 1, 1, 0, 18, 1, 0, 0, 0, 1, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 1, 35, 4, 0, 7, 7, 6, 12, 7, 1, 1, 1, 1, 1, 0, 0, 37, 0, 0, 0, 0, 57, 0, 0, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 60, 1, 0, 10, 1, 0, 2, 2, 5, 1, 3, 1
INVAR-4, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 36, 18, 2, 0, 18, 1, 0, 6, 0, 10, 1, 3, 1, 37, 2, 0, 11, 1, 14, 2, 1, 1, 0, 19, 0, 0, 1, 1, 2, 2, 1, 1, 0, 11, 0, 4, 0, 5, 1, 1, 34, 4, 1, 11, 3, 3, 17, 5, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 56, 0, 0, 13, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 4, 0, 6, 0, 0, 13, 4, 18, 1, 5, 1
INVAR-4, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 37, 18, 2, 0, 18, 1, 0, 2, 0, 6, 1, 1, 1, 36, 3, 0, 11, 6, 15, 7, 1, 1, 1, 19, 0, 0, 1, 1, 2, 2, 1, 1, 0, 5, 0, 6, 2, 7, 3, 1, 35, 2, 2, 6, 4, 1, 11, 4, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 59, 0, 0, 5, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 1, 0, 14, 0, 0, 30, 6, 32, 1, 7, 1
