Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, A, PE, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 032, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5708, 3012, 82, 350, 2743, 82, 164, 246, 5790, 3012
INVAR-3, Run: 033, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8117, 4216, 82, 431, 3866, 82, 164, 246, 8199, 4216
INVAR-3, Run: 034, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6216, 3549, 82, 412, 3218, 82, 164, 246, 6298, 3549
INVAR-3, Run: 035, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 9890, 4877, 82, 423, 4535, 82, 164, 246, 9972, 4877
INVAR-3, Run: 036, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7262, 3992, 82, 429, 3644, 82, 164, 246, 7344, 3992
INVAR-3, Run: 037, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7919, 4287, 82, 431, 3937, 82, 164, 246, 8001, 4287
INVAR-3, Run: 038, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5769, 2976, 82, 336, 2721, 82, 164, 246, 5851, 2976
INVAR-3, Run: 039, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8934, 4366, 82, 385, 4062, 82, 164, 246, 9016, 4366
INVAR-3, Run: 040, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8082, 4830, 82, 523, 4388, 82, 164, 246, 8164, 4830
INVAR-3, Run: 041, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6326, 3518, 82, 405, 3194, 82, 164, 246, 6408, 3518
INVAR-3, Run: 042, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8072, 4181, 82, 423, 3839, 82, 164, 246, 8154, 4181
INVAR-3, Run: 043, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 9128, 4745, 82, 486, 4340, 82, 164, 246, 9210, 4745
INVAR-3, Run: 044, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8427, 4436, 82, 441, 4076, 82, 164, 246, 8509, 4436
INVAR-3, Run: 045, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8694, 4708, 82, 496, 4293, 82, 164, 246, 8776, 4708
INVAR-3, Run: 046, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 9358, 4800, 82, 443, 4438, 82, 164, 246, 9440, 4800
INVAR-3, Run: 047, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7519, 4221, 82, 472, 3830, 82, 164, 246, 7601, 4221
INVAR-3, Run: 048, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 4874, 2706, 82, 309, 2478, 82, 164, 246, 4956, 2706
INVAR-3, Run: 049, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 9026, 4735, 82, 413, 4403, 82, 164, 246, 9108, 4735
INVAR-3, Run: 050, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7264, 3844, 82, 405, 3520, 82, 164, 246, 7346, 3844
INVAR-3, Run: 051, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 9242, 4851, 82, 427, 4505, 82, 164, 246, 9324, 4851
INVAR-3, Run: 052, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7392, 3972, 82, 399, 3654, 82, 164, 246, 7474, 3972
INVAR-3, Run: 053, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5161, 2950, 82, 360, 2671, 82, 164, 246, 5243, 2950
INVAR-3, Run: 054, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 10417, 5653, 82, 500, 5234, 82, 164, 246, 10499, 5653
INVAR-3, Run: 055, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 9551, 5149, 82, 563, 4667, 82, 164, 246, 9633, 5149
INVAR-3, Run: 056, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7028, 3699, 82, 351, 3429, 82, 164, 246, 7110, 3699
INVAR-3, Run: 057, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6333, 3699, 82, 409, 3371, 82, 164, 246, 6415, 3699
INVAR-3, Run: 058, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6083, 3387, 82, 348, 3120, 82, 164, 246, 6165, 3387
INVAR-3, Run: 059, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 4350, 2567, 82, 341, 2307, 82, 164, 246, 4432, 2567
INVAR-3, Run: 060, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7861, 4288, 82, 481, 3888, 82, 164, 246, 7943, 4288
INVAR-3, Run: 061, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 9490, 5119, 82, 492, 4708, 82, 164, 246, 9572, 5119
INVAR-3, Run: 062, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 10251, 4944, 82, 420, 4605, 82, 164, 246, 10333, 4944
INVAR-3, Run: 063, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5527, 3234, 82, 342, 2973, 82, 164, 246, 5609, 3234
INVAR-3, Run: 064, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6524, 3742, 82, 400, 3423, 82, 164, 246, 6606, 3742
INVAR-3, Run: 065, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5567, 3151, 82, 360, 2872, 82, 164, 246, 5649, 3151
INVAR-3, Run: 066, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8552, 4324, 82, 425, 3980, 82, 164, 246, 8634, 4324
INVAR-3, Run: 067, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8899, 5062, 82, 549, 4594, 82, 164, 246, 8981, 5062
INVAR-3, Run: 068, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6201, 3340, 82, 381, 3040, 82, 164, 246, 6283, 3340
INVAR-3, Run: 069, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5550, 2956, 82, 307, 2730, 82, 164, 246, 5632, 2956
INVAR-3, Run: 070, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7334, 3854, 82, 376, 3559, 82, 164, 246, 7416, 3854
INVAR-3, Run: 071, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6873, 3824, 82, 405, 3500, 82, 164, 246, 6955, 3824
INVAR-3, Run: 072, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8446, 4557, 82, 397, 4241, 82, 164, 246, 8528, 4557
INVAR-3, Run: 073, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5269, 2962, 82, 343, 2700, 82, 164, 246, 5351, 2962
INVAR-3, Run: 074, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5340, 3047, 82, 373, 2755, 82, 164, 246, 5422, 3047
INVAR-3, Run: 075, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7872, 4022, 82, 404, 3699, 82, 164, 246, 7954, 4022
INVAR-3, Run: 076, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6436, 3311, 82, 392, 3000, 82, 164, 246, 6518, 3311
INVAR-3, Run: 077, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8982, 4829, 82, 489, 4421, 82, 164, 246, 9064, 4829
INVAR-3, Run: 078, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8631, 4475, 82, 392, 4164, 82, 164, 246, 8713, 4475
INVAR-3, Run: 079, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6051, 3301, 82, 372, 3010, 82, 164, 246, 6133, 3301
INVAR-3, Run: 080, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8742, 4510, 82, 429, 4162, 82, 164, 246, 8824, 4510
INVAR-3, Run: 081, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7484, 3640, 82, 294, 3427, 82, 164, 246, 7566, 3640
INVAR-3, Run: 082, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7603, 4071, 82, 441, 3711, 82, 164, 246, 7685, 4071
INVAR-3, Run: 083, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8818, 4945, 82, 539, 4487, 82, 164, 246, 8900, 4945
INVAR-3, Run: 084, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7699, 4045, 82, 415, 3711, 82, 164, 246, 7781, 4045
INVAR-3, Run: 085, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7180, 4244, 82, 500, 3825, 82, 164, 246, 7262, 4244
INVAR-3, Run: 086, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 14020, 6919, 82, 544, 6456, 82, 164, 246, 14102, 6919
INVAR-3, Run: 087, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 12952, 7131, 82, 650, 6562, 82, 164, 246, 13034, 7131
INVAR-3, Run: 088, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 4461, 2339, 82, 294, 2126, 82, 164, 246, 4543, 2339
INVAR-3, Run: 089, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8404, 4693, 82, 458, 4316, 82, 164, 246, 8486, 4693
INVAR-3, Run: 090, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 13915, 7107, 82, 561, 6627, 82, 164, 246, 13997, 7107
INVAR-3, Run: 091, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 7862, 4084, 82, 360, 3805, 82, 164, 246, 7944, 4084
INVAR-3, Run: 092, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8233, 4344, 82, 406, 4019, 82, 164, 246, 8315, 4344
INVAR-3, Run: 093, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8028, 4043, 82, 403, 3721, 82, 164, 246, 8110, 4043
INVAR-3, Run: 094, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6185, 3268, 82, 378, 2971, 82, 164, 246, 6267, 3268
INVAR-3, Run: 095, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 10377, 5471, 82, 537, 5015, 82, 164, 246, 10459, 5471
INVAR-3, Run: 096, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6880, 3678, 82, 385, 3374, 82, 164, 246, 6962, 3678
INVAR-3, Run: 097, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 4628, 2479, 82, 324, 2236, 82, 164, 246, 4710, 2479
INVAR-3, Run: 098, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 6839, 3630, 82, 385, 3326, 82, 164, 246, 6921, 3630
INVAR-3, Run: 099, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 5864, 3534, 82, 446, 3169, 82, 164, 246, 5946, 3534
INVAR-3, Run: 100, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0, 164, 8199, 4358, 82, 440, 3999, 82, 164, 246, 8281, 4358
INVAR-4, Run: 001, P, 0, 1, 0, 1, 7, 12, 12, 5, 113, 13, 1, 39, 11589, 11123, 19, 1041, 10088, 19, 39, 58, 11596, 11128
INVAR-4, Run: 002, P, 0, 1, 0, 1, 7, 15, 12, 8, 110, 12, 1, 39, 11649, 11027, 19, 1022, 10012, 19, 39, 58, 11656, 11035
INVAR-4, Run: 003, P, 0, 1, 0, 1, 7, 15, 12, 8, 110, 8, 1, 39, 11296, 10735, 19, 1037, 9709, 19, 39, 58, 11303, 10743
INVAR-4, Run: 004, P, 0, 1, 0, 1, 6, 16, 13, 10, 108, 9, 1, 39, 11414, 11069, 19, 1009, 10070, 19, 39, 58, 11420, 11079
INVAR-4, Run: 005, P, 0, 1, 0, 1, 7, 14, 12, 7, 111, 8, 1, 39, 11460, 10874, 19, 1078, 9807, 19, 39, 58, 11467, 10881
INVAR-4, Run: 006, P, 0, 1, 0, 1, 6, 15, 13, 9, 109, 9, 1, 39, 11507, 11139, 19, 1076, 10073, 19, 39, 58, 11513, 11148
INVAR-4, Run: 007, P, 0, 1, 0, 1, 10, 21, 9, 11, 107, 12, 1, 39, 11295, 10885, 19, 1004, 9888, 19, 39, 58, 11305, 10896
INVAR-4, Run: 008, P, 0, 1, 0, 1, 8, 14, 11, 6, 112, 9, 1, 39, 11497, 11025, 19, 1038, 9997, 19, 39, 58, 11505, 11031
INVAR-4, Run: 009, P, 0, 1, 0, 1, 5, 13, 14, 8, 110, 6, 1, 39, 11511, 10931, 19, 1076, 9868, 19, 39, 58, 11516, 10939
INVAR-4, Run: 010, P, 0, 1, 0, 1, 9, 21, 10, 12, 106, 12, 1, 39, 11078, 10625, 19, 1053, 9579, 19, 39, 58, 11087, 10637
INVAR-4, Run: 011, P, 0, 1, 0, 1, 7, 14, 12, 7, 111, 13, 1, 39, 11424, 11101, 19, 1027, 10080, 19, 39, 58, 11431, 11108
INVAR-4, Run: 012, P, 0, 1, 0, 1, 9, 15, 10, 6, 112, 12, 1, 39, 11392, 10925, 19, 1054, 9878, 19, 39, 58, 11401, 10931
INVAR-4, Run: 013, P, 0, 1, 0, 1, 8, 13, 11, 5, 113, 11, 1, 39, 11474, 10995, 19, 1113, 9890, 19, 39, 58, 11482, 11000
INVAR-4, Run: 014, P, 0, 1, 0, 1, 8, 17, 11, 9, 109, 9, 1, 39, 11153, 10694, 19, 1013, 9691, 19, 39, 58, 11161, 10703
INVAR-4, Run: 015, P, 0, 1, 0, 1, 4, 15, 15, 11, 107, 9, 1, 39, 11310, 10740, 19, 1034, 9716, 19, 39, 58, 11314, 10751
INVAR-4, Run: 016, P, 0, 1, 0, 1, 8, 16, 11, 8, 110, 12, 1, 39, 11332, 10972, 19, 1126, 9853, 19, 39, 58, 11340, 10980
INVAR-4, Run: 017, P, 0, 1, 0, 1, 4, 12, 15, 8, 110, 11, 1, 39, 11470, 10799, 19, 1040, 9767, 19, 39, 58, 11474, 10807
INVAR-4, Run: 018, P, 0, 1, 0, 1, 5, 11, 14, 6, 112, 8, 1, 39, 11279, 10792, 19, 1019, 9784, 19, 39, 58, 11284, 10798
INVAR-4, Run: 019, P, 0, 1, 0, 1, 7, 10, 12, 3, 115, 11, 1, 39, 11478, 10904, 19, 1036, 9876, 19, 39, 58, 11485, 10907
INVAR-4, Run: 020, P, 0, 1, 0, 1, 5, 12, 14, 7, 111, 12, 1, 39, 11430, 10864, 19, 1034, 9837, 19, 39, 58, 11435, 10871
INVAR-4, Run: 021, P, 0, 1, 0, 1, 9, 16, 10, 7, 111, 11, 1, 39, 11059, 10567, 19, 1031, 9544, 19, 39, 58, 11068, 10574
INVAR-4, Run: 022, P, 0, 1, 0, 1, 7, 17, 12, 10, 108, 9, 1, 39, 11462, 10920, 19, 1039, 9891, 19, 39, 58, 11469, 10930
INVAR-4, Run: 023, P, 0, 1, 0, 1, 9, 14, 10, 5, 113, 10, 1, 39, 11305, 10821, 19, 1015, 9815, 19, 39, 58, 11314, 10826
INVAR-4, Run: 024, P, 0, 1, 0, 1, 3, 15, 16, 12, 106, 8, 1, 39, 11316, 10845, 19, 1085, 9771, 19, 39, 58, 11319, 10857
INVAR-4, Run: 025, P, 0, 1, 0, 1, 8, 18, 11, 10, 108, 7, 1, 39, 11556, 11101, 19, 1048, 10065, 19, 39, 58, 11564, 11111
INVAR-4, Run: 026, P, 0, 1, 0, 1, 9, 12, 10, 3, 115, 11, 1, 39, 11256, 10904, 19, 999, 9913, 19, 39, 58, 11265, 10907
INVAR-4, Run: 027, P, 0, 1, 0, 1, 5, 13, 14, 8, 110, 13, 1, 39, 11265, 10877, 19, 1069, 9814, 19, 39, 58, 11270, 10885
INVAR-4, Run: 028, P, 0, 1, 0, 1, 11, 14, 8, 3, 115, 12, 1, 39, 11252, 10605, 19, 1039, 9573, 19, 39, 58, 11263, 10608
INVAR-4, Run: 029, P, 0, 1, 0, 1, 8, 15, 11, 7, 111, 8, 1, 39, 11413, 10777, 19, 1109, 9679, 19, 39, 58, 11421, 10784
INVAR-4, Run: 030, P, 0, 1, 0, 1, 9, 16, 10, 7, 111, 12, 1, 39, 11386, 10895, 19, 1016, 9886, 19, 39, 58, 11395, 10902
INVAR-4, Run: 031, P, 0, 1, 0, 1, 8, 13, 11, 5, 113, 9, 1, 39, 11110, 10697, 19, 1006, 9701, 19, 39, 58, 11118, 10702
INVAR-4, Run: 032, P, 0, 1, 0, 1, 5, 16, 14, 11, 107, 11, 1, 39, 11189, 10775, 19, 980, 9803, 19, 39, 58, 11194, 10786
INVAR-4, Run: 033, P, 0, 1, 0, 1, 10, 15, 9, 5, 113, 12, 1, 39, 11471, 10962, 19, 1071, 9898, 19, 39, 58, 11481, 10967
INVAR-4, Run: 034, P, 0, 1, 0, 1, 5, 15, 14, 10, 108, 10, 1, 39, 11223, 10813, 19, 1034, 9788, 19, 39, 58, 11228, 10823
INVAR-4, Run: 035, P, 0, 1, 0, 1, 7, 10, 12, 3, 115, 8, 1, 39, 11384, 10706, 19, 1032, 9685, 19, 39, 58, 11391, 10709
INVAR-4, Run: 036, P, 0, 1, 0, 1, 9, 21, 10, 12, 106, 9, 1, 39, 11522, 10956, 19, 1086, 9880, 19, 39, 58, 11531, 10968
INVAR-4, Run: 037, P, 0, 1, 0, 1, 6, 12, 13, 6, 112, 9, 1, 39, 11274, 10879, 19, 1020, 9869, 19, 39, 58, 11280, 10885
INVAR-4, Run: 038, P, 0, 1, 0, 1, 8, 22, 11, 14, 104, 12, 1, 39, 11307, 10658, 19, 940, 9725, 19, 39, 58, 11315, 10672
INVAR-4, Run: 039, P, 0, 1, 0, 1, 6, 12, 13, 6, 112, 14, 1, 39, 11143, 10842, 19, 993, 9854, 19, 39, 58, 11149, 10848
INVAR-4, Run: 040, P, 0, 1, 0, 1, 7, 13, 12, 6, 112, 11, 1, 39, 11322, 10962, 19, 1081, 9889, 19, 39, 58, 11329, 10968
INVAR-4, Run: 041, P, 0, 1, 0, 1, 11, 16, 8, 5, 113, 13, 1, 39, 11424, 11027, 19, 1066, 9967, 19, 39, 58, 11435, 11032
INVAR-4, Run: 042, P, 0, 1, 0, 1, 9, 15, 10, 6, 112, 14, 1, 39, 11095, 10551, 19, 973, 9583, 19, 39, 58, 11104, 10557
INVAR-4, Run: 043, P, 0, 1, 0, 1, 7, 13, 12, 6, 112, 9, 1, 39, 11433, 11121, 19, 1058, 10073, 19, 39, 58, 11440, 11127
INVAR-4, Run: 044, P, 0, 1, 0, 1, 7, 13, 12, 6, 112, 7, 1, 39, 11518, 10871, 19, 1099, 9784, 19, 39, 58, 11525, 10877
INVAR-4, Run: 045, P, 0, 1, 0, 1, 6, 11, 13, 5, 113, 8, 1, 39, 11411, 10934, 19, 978, 9967, 19, 39, 58, 11417, 10939
INVAR-4, Run: 046, P, 0, 1, 0, 1, 8, 14, 11, 6, 112, 10, 1, 39, 11266, 10697, 19, 1022, 9684, 19, 39, 58, 11274, 10703
INVAR-4, Run: 047, P, 0, 1, 0, 1, 7, 15, 12, 8, 110, 6, 1, 39, 11625, 10941, 19, 1050, 9904, 19, 39, 58, 11632, 10949
INVAR-4, Run: 048, P, 0, 1, 0, 1, 6, 12, 13, 6, 112, 11, 1, 39, 11574, 11058, 19, 1105, 9961, 19, 39, 58, 11580, 11064
INVAR-4, Run: 049, P, 0, 1, 0, 1, 12, 13, 7, 1, 117, 14, 1, 39, 11372, 10958, 19, 1061, 9902, 19, 39, 58, 11384, 10959
INVAR-4, Run: 050, P, 0, 1, 0, 1, 6, 16, 13, 10, 108, 6, 1, 39, 11316, 11003, 19, 1046, 9970, 19, 39, 58, 11322, 11013
INVAR-4, Run: 051, P, 0, 1, 0, 1, 4, 11, 15, 7, 111, 10, 1, 39, 11143, 10853, 19, 1056, 9806, 19, 39, 58, 11147, 10860
INVAR-4, Run: 052, P, 0, 1, 0, 1, 8, 13, 11, 5, 113, 9, 1, 39, 11394, 10797, 19, 969, 9838, 19, 39, 58, 11402, 10802
INVAR-4, Run: 053, P, 0, 1, 0, 1, 8, 14, 11, 6, 112, 8, 1, 39, 11354, 10923, 19, 1020, 9914, 19, 39, 58, 11362, 10929
INVAR-4, Run: 054, P, 0, 1, 0, 1, 10, 12, 9, 2, 116, 10, 1, 39, 11467, 10913, 19, 1036, 9886, 19, 39, 58, 11477, 10915
INVAR-4, Run: 055, P, 0, 1, 0, 1, 9, 13, 10, 4, 114, 12, 1, 39, 11356, 10893, 19, 1018, 9882, 19, 39, 58, 11365, 10897
INVAR-4, Run: 056, P, 0, 1, 0, 1, 8, 13, 11, 5, 113, 10, 1, 39, 11459, 10848, 19, 1098, 9759, 19, 39, 58, 11467, 10853
INVAR-4, Run: 057, P, 0, 1, 0, 1, 7, 13, 12, 6, 112, 12, 1, 39, 11327, 10856, 19, 1000, 9863, 19, 39, 58, 11334, 10862
INVAR-4, Run: 058, P, 0, 1, 0, 1, 10, 16, 9, 6, 112, 11, 1, 39, 11412, 10973, 19, 1032, 9949, 19, 39, 58, 11422, 10979
INVAR-4, Run: 059, P, 0, 1, 0, 1, 6, 14, 13, 8, 110, 13, 1, 39, 11418, 10791, 19, 1010, 9787, 19, 39, 58, 11424, 10799
INVAR-4, Run: 060, P, 0, 1, 0, 1, 7, 13, 12, 6, 112, 11, 1, 39, 11338, 10865, 19, 994, 9879, 19, 39, 58, 11345, 10871
INVAR-4, Run: 061, P, 0, 1, 0, 1, 8, 19, 11, 11, 107, 10, 1, 39, 11519, 11011, 19, 1091, 9929, 19, 39, 58, 11527, 11022
INVAR-4, Run: 062, P, 0, 1, 0, 1, 7, 18, 12, 11, 107, 8, 1, 39, 11408, 10857, 19, 1049, 9819, 19, 39, 58, 11415, 10868
INVAR-4, Run: 063, P, 0, 1, 0, 1, 10, 15, 9, 5, 113, 9, 1, 39, 11495, 10755, 19, 1078, 9687, 19, 39, 58, 11505, 10760
INVAR-4, Run: 064, P, 0, 1, 0, 1, 5, 15, 14, 10, 108, 7, 1, 39, 11654, 10932, 19, 1063, 9881, 19, 39, 58, 11659, 10942
INVAR-4, Run: 065, P, 0, 1, 0, 1, 5, 12, 14, 7, 111, 12, 1, 39, 11158, 10623, 19, 1038, 9592, 19, 39, 58, 11163, 10630
INVAR-4, Run: 066, P, 0, 1, 0, 1, 9, 14, 10, 5, 113, 10, 1, 39, 11309, 10793, 19, 1069, 9733, 19, 39, 58, 11318, 10798
INVAR-4, Run: 067, P, 0, 1, 0, 1, 6, 14, 13, 8, 110, 13, 1, 39, 11392, 10927, 19, 1019, 9914, 19, 39, 58, 11398, 10935
INVAR-4, Run: 068, P, 0, 1, 0, 1, 8, 14, 11, 6, 112, 13, 1, 39, 11779, 11283, 19, 1105, 10184, 19, 39, 58, 11787, 11289
INVAR-4, Run: 069, P, 0, 1, 0, 1, 4, 10, 15, 6, 112, 7, 1, 39, 11535, 11059, 19, 1076, 9995, 19, 39, 58, 11539, 11065
INVAR-4, Run: 070, P, 0, 1, 0, 1, 6, 14, 13, 8, 110, 9, 1, 39, 11442, 10905, 19, 1028, 9887, 19, 39, 58, 11448, 10913
INVAR-4, Run: 071, P, 0, 1, 0, 1, 6, 14, 13, 8, 110, 10, 1, 39, 11317, 10869, 19, 1010, 9868, 19, 39, 58, 11323, 10877
INVAR-4, Run: 072, P, 0, 1, 0, 1, 6, 17, 13, 11, 107, 14, 1, 39, 11338, 11031, 19, 1083, 9953, 19, 39, 58, 11344, 11042
INVAR-4, Run: 073, P, 0, 1, 0, 1, 6, 14, 13, 8, 110, 11, 1, 39, 11247, 10806, 19, 1002, 9812, 19, 39, 58, 11253, 10814
INVAR-4, Run: 074, P, 0, 1, 0, 1, 7, 14, 12, 7, 111, 11, 1, 39, 11455, 10841, 19, 1057, 9792, 19, 39, 58, 11462, 10848
INVAR-4, Run: 075, P, 0, 1, 0, 1, 9, 18, 10, 9, 109, 12, 1, 39, 11442, 11030, 19, 1019, 10018, 19, 39, 58, 11451, 11039
INVAR-4, Run: 076, P, 0, 1, 0, 1, 7, 12, 12, 5, 113, 7, 1, 39, 10659, 10358, 19, 980, 9390, 19, 39, 58, 10666, 10363
INVAR-4, Run: 077, P, 0, 1, 0, 1, 4, 10, 15, 6, 112, 9, 1, 39, 11105, 10702, 19, 973, 9739, 19, 39, 58, 11109, 10708
INVAR-4, Run: 078, P, 0, 1, 0, 1, 8, 15, 11, 7, 111, 9, 1, 39, 11454, 10943, 19, 1030, 9923, 19, 39, 58, 11462, 10950
INVAR-4, Run: 079, P, 0, 1, 0, 1, 9, 17, 10, 8, 110, 9, 1, 39, 11279, 10930, 19, 1087, 9853, 19, 39, 58, 11288, 10938
INVAR-4, Run: 080, P, 0, 1, 0, 1, 6, 12, 13, 6, 112, 7, 1, 39, 11528, 11182, 19, 1075, 10119, 19, 39, 58, 11534, 11188
INVAR-4, Run: 081, P, 0, 1, 0, 1, 7, 19, 12, 12, 106, 13, 1, 39, 11161, 10807, 19, 996, 9817, 19, 39, 58, 11168, 10819
INVAR-4, Run: 082, P, 0, 1, 0, 1, 10, 12, 9, 2, 116, 13, 1, 39, 11311, 10941, 19, 1054, 9893, 19, 39, 58, 11321, 10943
INVAR-4, Run: 083, P, 0, 1, 0, 1, 7, 19, 12, 12, 106, 8, 1, 39, 11409, 10901, 19, 1055, 9857, 19, 39, 58, 11416, 10913
INVAR-4, Run: 084, P, 0, 1, 0, 1, 7, 14, 12, 7, 111, 12, 1, 39, 11559, 10962, 19, 1065, 9904, 19, 39, 58, 11566, 10969
INVAR-4, Run: 085, P, 0, 1, 0, 1, 8, 19, 11, 11, 107, 10, 1, 39, 11496, 11073, 19, 1099, 9983, 19, 39, 58, 11504, 11084
INVAR-4, Run: 086, P, 0, 1, 0, 1, 9, 13, 10, 4, 114, 10, 1, 39, 11418, 11039, 19, 1053, 9995, 19, 39, 58, 11427, 11043
INVAR-4, Run: 087, P, 0, 1, 0, 1, 8, 15, 11, 7, 111, 9, 1, 39, 11611, 11310, 19, 1064, 10256, 19, 39, 58, 11619, 11317
INVAR-4, Run: 088, P, 0, 1, 0, 1, 7, 18, 12, 11, 107, 11, 1, 39, 11385, 10863, 19, 1063, 9808, 19, 39, 58, 11392, 10874
INVAR-4, Run: 089, P, 0, 1, 0, 1, 8, 12, 11, 4, 114, 6, 1, 39, 11399, 11059, 19, 1025, 10047, 19, 39, 58, 11407, 11063
INVAR-4, Run: 090, P, 0, 1, 0, 1, 3, 11, 16, 8, 110, 9, 1, 39, 11296, 10932, 19, 1023, 9919, 19, 39, 58, 11299, 10940
INVAR-4, Run: 091, P, 0, 1, 0, 1, 9, 20, 10, 11, 107, 11, 1, 39, 11192, 10774, 19, 1018, 9764, 19, 39, 58, 11201, 10785
