Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, CO, Y, PE, CE, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 012, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 5018, 92, 92, 5018, 82, 87, 76, 82, 82, 164, 3778, 1889
INVAR-3, Run: 013, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 5119, 98, 96, 5119, 82, 89, 73, 81, 82, 164, 4492, 2246
INVAR-3, Run: 014, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3831, 77, 77, 3831, 82, 77, 86, 82, 82, 164, 4584, 2292
INVAR-3, Run: 015, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4465, 103, 103, 4465, 82, 84, 79, 82, 82, 164, 3200, 1600
INVAR-3, Run: 016, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3202, 73, 73, 3202, 82, 82, 81, 82, 82, 164, 3924, 1962
INVAR-3, Run: 017, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4179, 87, 87, 4179, 82, 84, 79, 82, 82, 164, 3118, 1559
INVAR-3, Run: 018, P, 0, 0, 0, 0, 0, 492, 0, 4, 1, 4, 0, 164, 2217, 104, 100, 2217, 82, 78, 83, 80, 82, 164, 2526, 1263
INVAR-3, Run: 019, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3420, 73, 73, 3420, 82, 84, 79, 82, 82, 164, 4410, 2205
INVAR-3, Run: 020, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3610, 89, 89, 3610, 82, 78, 85, 82, 82, 164, 3878, 1939
INVAR-3, Run: 021, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4296, 87, 87, 4296, 82, 89, 74, 82, 82, 164, 3036, 1518
INVAR-3, Run: 022, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4218, 103, 103, 4218, 82, 82, 81, 82, 82, 164, 7174, 3587
INVAR-3, Run: 023, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 5058, 84, 82, 5058, 82, 86, 76, 81, 82, 164, 4842, 2421
INVAR-3, Run: 024, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4624, 86, 86, 4624, 82, 84, 79, 82, 82, 164, 5870, 2935
INVAR-3, Run: 025, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4349, 99, 99, 4349, 82, 76, 87, 82, 82, 164, 4118, 2059
INVAR-3, Run: 026, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3030, 76, 76, 3030, 82, 77, 86, 82, 82, 164, 7518, 3759
INVAR-3, Run: 027, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4045, 84, 84, 4045, 82, 81, 82, 82, 82, 164, 3226, 1613
INVAR-3, Run: 028, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4067, 87, 87, 4067, 82, 81, 82, 82, 82, 164, 4100, 2050
INVAR-3, Run: 029, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 4719, 62, 60, 4719, 82, 85, 77, 81, 82, 164, 3554, 1777
INVAR-3, Run: 030, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3509, 80, 80, 3509, 82, 74, 89, 82, 82, 164, 5712, 2856
INVAR-3, Run: 031, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 5247, 80, 80, 5247, 82, 83, 80, 82, 82, 164, 3884, 1942
INVAR-3, Run: 032, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4043, 76, 76, 4043, 82, 82, 81, 82, 82, 164, 4340, 2170
INVAR-3, Run: 033, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3800, 76, 76, 3800, 82, 75, 88, 82, 82, 164, 3898, 1949
INVAR-3, Run: 034, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4033, 83, 83, 4033, 82, 86, 77, 82, 82, 164, 4836, 2418
INVAR-3, Run: 035, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3014, 89, 89, 3014, 82, 84, 79, 82, 82, 164, 6464, 3232
INVAR-3, Run: 036, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 4596, 108, 106, 4596, 82, 86, 76, 81, 82, 164, 4650, 2325
INVAR-3, Run: 037, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4053, 92, 92, 4053, 82, 80, 83, 82, 82, 164, 3616, 1808
INVAR-3, Run: 038, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 5747, 78, 78, 5747, 82, 82, 81, 82, 82, 164, 3880, 1940
INVAR-3, Run: 039, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3447, 83, 83, 3447, 82, 72, 91, 82, 82, 164, 2922, 1461
INVAR-3, Run: 040, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 5282, 105, 105, 5282, 82, 85, 78, 82, 82, 164, 3924, 1962
INVAR-3, Run: 041, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 3830, 83, 81, 3830, 82, 94, 68, 81, 82, 164, 2702, 1351
INVAR-3, Run: 042, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 4167, 90, 88, 4167, 82, 85, 77, 81, 82, 164, 2714, 1357
INVAR-3, Run: 043, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3766, 54, 54, 3766, 82, 97, 66, 82, 82, 164, 3136, 1568
INVAR-3, Run: 044, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3857, 98, 98, 3857, 82, 80, 83, 82, 82, 164, 3798, 1899
INVAR-3, Run: 045, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3077, 80, 80, 3077, 82, 85, 78, 82, 82, 164, 3342, 1671
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4691, 80, 80, 4691, 82, 82, 81, 82, 82, 164, 2824, 1412
INVAR-3, Run: 047, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3658, 107, 107, 3658, 82, 77, 86, 82, 82, 164, 3280, 1640
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4121, 91, 91, 4121, 82, 77, 86, 82, 82, 164, 3584, 1792
INVAR-3, Run: 049, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 3333, 72, 70, 3333, 82, 74, 88, 81, 82, 164, 3544, 1772
INVAR-3, Run: 050, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3524, 68, 68, 3524, 82, 96, 67, 82, 82, 164, 3770, 1885
INVAR-3, Run: 051, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3619, 67, 67, 3619, 82, 86, 77, 82, 82, 164, 4218, 2109
INVAR-3, Run: 052, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3886, 69, 69, 3886, 82, 98, 65, 82, 82, 164, 3936, 1968
INVAR-3, Run: 053, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3986, 81, 81, 3986, 82, 85, 78, 82, 82, 164, 6042, 3021
INVAR-3, Run: 054, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3277, 101, 101, 3277, 82, 78, 85, 82, 82, 164, 5928, 2964
INVAR-3, Run: 055, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 3744, 84, 82, 3744, 82, 83, 79, 81, 82, 164, 3734, 1867
INVAR-3, Run: 056, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 2638, 120, 118, 2638, 82, 70, 92, 81, 82, 164, 4476, 2238
INVAR-3, Run: 057, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4127, 87, 87, 4127, 82, 80, 83, 82, 82, 164, 2698, 1349
INVAR-3, Run: 058, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3123, 87, 87, 3123, 82, 91, 72, 82, 82, 164, 5054, 2527
INVAR-3, Run: 059, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4364, 77, 77, 4364, 82, 82, 81, 82, 82, 164, 5756, 2878
INVAR-3, Run: 060, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4710, 82, 82, 4710, 82, 85, 78, 82, 82, 164, 6814, 3407
INVAR-3, Run: 061, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4319, 94, 94, 4319, 82, 76, 87, 82, 82, 164, 2994, 1497
INVAR-3, Run: 062, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 3066, 92, 90, 3066, 82, 75, 87, 81, 82, 164, 3890, 1945
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 2889, 94, 92, 2889, 82, 74, 88, 81, 82, 164, 7102, 3551
INVAR-3, Run: 064, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 4481, 86, 84, 4481, 82, 92, 70, 81, 82, 164, 4286, 2143
INVAR-3, Run: 065, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3741, 94, 94, 3741, 82, 92, 71, 82, 82, 164, 4256, 2128
INVAR-3, Run: 066, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3496, 84, 84, 3496, 82, 89, 74, 82, 82, 164, 3570, 1785
INVAR-3, Run: 067, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4741, 70, 70, 4741, 82, 88, 75, 82, 82, 164, 3618, 1809
INVAR-3, Run: 068, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 3484, 78, 76, 3484, 82, 85, 77, 81, 82, 164, 4768, 2384
INVAR-3, Run: 069, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 2991, 89, 87, 2991, 82, 74, 88, 81, 82, 164, 2564, 1282
INVAR-3, Run: 070, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3444, 83, 83, 3444, 82, 84, 79, 82, 82, 164, 3200, 1600
INVAR-3, Run: 071, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 2675, 92, 92, 2675, 82, 80, 83, 82, 82, 164, 3266, 1633
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4175, 63, 63, 4175, 82, 79, 84, 82, 82, 164, 5570, 2785
INVAR-3, Run: 073, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4426, 83, 83, 4426, 82, 88, 75, 82, 82, 164, 3694, 1847
INVAR-3, Run: 074, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 3057, 83, 81, 3057, 82, 89, 73, 81, 82, 164, 3236, 1618
INVAR-3, Run: 075, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3351, 93, 93, 3351, 82, 86, 77, 82, 82, 164, 2566, 1283
INVAR-3, Run: 076, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 4314, 77, 75, 4314, 82, 88, 74, 81, 82, 164, 2836, 1418
INVAR-3, Run: 077, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4406, 64, 64, 4406, 82, 91, 72, 82, 82, 164, 2964, 1482
INVAR-3, Run: 078, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4330, 93, 93, 4330, 82, 72, 91, 82, 82, 164, 3234, 1617
INVAR-3, Run: 079, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3418, 88, 88, 3418, 82, 78, 85, 82, 82, 164, 2750, 1375
INVAR-3, Run: 080, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3511, 89, 89, 3511, 82, 79, 84, 82, 82, 164, 2750, 1375
INVAR-3, Run: 081, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 5427, 78, 78, 5427, 82, 82, 81, 82, 82, 164, 7618, 3809
INVAR-3, Run: 082, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 2792, 67, 67, 2792, 82, 71, 92, 82, 82, 164, 2898, 1449
INVAR-3, Run: 083, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3948, 91, 91, 3948, 82, 75, 88, 82, 82, 164, 6182, 3091
INVAR-3, Run: 084, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4446, 97, 97, 4446, 82, 84, 79, 82, 82, 164, 5932, 2966
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4371, 94, 94, 4371, 82, 84, 79, 82, 82, 164, 7740, 3870
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4798, 82, 82, 4798, 82, 103, 60, 82, 82, 164, 4434, 2217
INVAR-3, Run: 087, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 5171, 104, 104, 5171, 82, 85, 78, 82, 82, 164, 4160, 2080
INVAR-3, Run: 088, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3792, 68, 68, 3792, 82, 82, 81, 82, 82, 164, 3886, 1943
INVAR-3, Run: 089, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4035, 86, 86, 4035, 82, 83, 80, 82, 82, 164, 3756, 1878
INVAR-3, Run: 090, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3695, 88, 88, 3695, 82, 78, 85, 82, 82, 164, 4390, 2195
INVAR-3, Run: 091, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4087, 81, 81, 4087, 82, 82, 81, 82, 82, 164, 4016, 2008
INVAR-3, Run: 092, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 3941, 90, 88, 3941, 82, 85, 77, 81, 82, 164, 3582, 1791
INVAR-3, Run: 093, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4751, 88, 88, 4751, 82, 79, 84, 82, 82, 164, 4284, 2142
INVAR-3, Run: 094, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 3140, 81, 79, 3140, 82, 66, 96, 81, 82, 164, 5614, 2807
INVAR-3, Run: 095, P, 0, 0, 0, 0, 0, 492, 0, 2, 1, 2, 0, 164, 3956, 92, 90, 3956, 82, 97, 65, 81, 82, 164, 4378, 2189
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3926, 112, 112, 3926, 82, 81, 82, 82, 82, 164, 3906, 1953
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3399, 76, 76, 3399, 82, 87, 76, 82, 82, 164, 4780, 2390
INVAR-3, Run: 098, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 3203, 93, 93, 3203, 82, 81, 82, 82, 82, 164, 3666, 1833
INVAR-3, Run: 099, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 4171, 89, 89, 4171, 82, 86, 77, 82, 82, 164, 3368, 1684
INVAR-3, Run: 100, P, 0, 0, 0, 0, 0, 492, 0, 0, 1, 0, 0, 164, 5890, 105, 105, 5890, 82, 77, 86, 82, 82, 164, 3260, 1630
INVAR-4, Run: 001, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 441, 19, 19, 323, 19, 28, 10, 19, 19, 39, 361, 180
INVAR-4, Run: 002, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 486, 28, 28, 368, 19, 21, 17, 19, 19, 39, 179, 89
INVAR-4, Run: 003, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 512, 25, 25, 394, 19, 23, 15, 19, 19, 39, 195, 97
INVAR-4, Run: 004, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 492, 9, 9, 374, 19, 17, 21, 19, 19, 39, 179, 89
INVAR-4, Run: 005, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 505, 21, 21, 387, 19, 18, 20, 19, 19, 39, 555, 277
INVAR-4, Run: 006, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 505, 20, 20, 387, 19, 21, 17, 19, 19, 39, 291, 145
INVAR-4, Run: 007, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 514, 18, 18, 396, 19, 18, 20, 19, 19, 39, 353, 176
INVAR-4, Run: 008, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 569, 25, 25, 451, 19, 20, 18, 19, 19, 39, 591, 295
INVAR-4, Run: 009, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 498, 21, 21, 380, 19, 21, 17, 19, 19, 39, 281, 140
INVAR-4, Run: 010, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 532, 31, 31, 414, 19, 20, 18, 19, 19, 39, 233, 116
INVAR-4, Run: 011, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 1023, 31, 31, 905, 19, 22, 16, 19, 19, 39, 217, 108
INVAR-4, Run: 012, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 598, 18, 18, 480, 19, 17, 21, 19, 19, 39, 649, 324
INVAR-4, Run: 013, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 573, 16, 16, 455, 19, 18, 20, 19, 19, 39, 141, 70
INVAR-4, Run: 014, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 960, 15, 15, 842, 19, 14, 24, 19, 19, 39, 339, 169
INVAR-4, Run: 015, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 550, 21, 21, 432, 19, 18, 20, 19, 19, 39, 543, 271
INVAR-4, Run: 016, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 523, 17, 17, 405, 19, 20, 18, 19, 19, 39, 281, 140
INVAR-4, Run: 017, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 769, 17, 17, 651, 19, 21, 17, 19, 19, 39, 267, 133
INVAR-4, Run: 018, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 564, 13, 13, 446, 19, 22, 16, 19, 19, 39, 257, 128
INVAR-4, Run: 019, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 550, 17, 17, 432, 19, 19, 19, 19, 19, 39, 619, 309
INVAR-4, Run: 020, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 490, 27, 27, 372, 19, 15, 23, 19, 19, 39, 453, 226
INVAR-4, Run: 021, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 495, 32, 32, 377, 19, 20, 18, 19, 19, 39, 435, 217
INVAR-4, Run: 022, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 431, 21, 21, 313, 19, 24, 14, 19, 19, 39, 377, 188
INVAR-4, Run: 023, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 358, 11, 11, 240, 19, 17, 21, 19, 19, 39, 139, 69
INVAR-4, Run: 024, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 591, 26, 26, 473, 19, 26, 12, 19, 19, 39, 181, 90
INVAR-4, Run: 025, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 320, 22, 22, 202, 19, 16, 22, 19, 19, 39, 291, 145
INVAR-4, Run: 026, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 874, 27, 27, 756, 19, 27, 11, 19, 19, 39, 381, 190
INVAR-4, Run: 027, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 666, 14, 14, 548, 19, 25, 13, 19, 19, 39, 189, 94
INVAR-4, Run: 028, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 389, 15, 15, 271, 19, 14, 24, 19, 19, 39, 371, 185
INVAR-4, Run: 029, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 441, 30, 30, 323, 19, 22, 16, 19, 19, 39, 193, 96
INVAR-4, Run: 030, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 398, 16, 16, 280, 19, 16, 22, 19, 19, 39, 275, 137
INVAR-4, Run: 031, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 704, 29, 29, 586, 19, 20, 18, 19, 19, 39, 395, 197
INVAR-4, Run: 032, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 1093, 16, 16, 975, 19, 21, 17, 19, 19, 39, 467, 233
INVAR-4, Run: 033, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 556, 18, 18, 438, 19, 17, 21, 19, 19, 39, 279, 139
INVAR-4, Run: 034, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 604, 23, 23, 486, 19, 20, 18, 19, 19, 39, 353, 176
INVAR-4, Run: 035, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 593, 17, 17, 475, 19, 19, 19, 19, 19, 39, 245, 122
INVAR-4, Run: 036, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 502, 19, 19, 384, 19, 25, 13, 19, 19, 39, 275, 137
INVAR-4, Run: 037, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 572, 17, 17, 454, 19, 22, 16, 19, 19, 39, 239, 119
INVAR-4, Run: 038, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 440, 25, 25, 322, 19, 20, 18, 19, 19, 39, 353, 176
INVAR-4, Run: 039, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 499, 26, 26, 381, 19, 17, 21, 19, 19, 39, 321, 160
INVAR-4, Run: 040, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 392, 31, 31, 274, 19, 21, 17, 19, 19, 39, 271, 135
INVAR-4, Run: 041, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 569, 24, 24, 451, 19, 23, 15, 19, 19, 39, 623, 311
INVAR-4, Run: 042, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 545, 24, 24, 427, 19, 21, 17, 19, 19, 39, 239, 119
INVAR-4, Run: 043, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 510, 24, 24, 392, 19, 22, 16, 19, 19, 39, 253, 126
INVAR-4, Run: 044, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 425, 17, 17, 307, 19, 23, 15, 19, 19, 39, 335, 167
INVAR-4, Run: 045, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 630, 21, 21, 512, 19, 17, 21, 19, 19, 39, 269, 134
INVAR-4, Run: 046, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 499, 17, 17, 381, 19, 18, 20, 19, 19, 39, 261, 130
INVAR-4, Run: 047, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 453, 34, 34, 335, 19, 16, 22, 19, 19, 39, 229, 114
INVAR-4, Run: 048, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 511, 18, 18, 393, 19, 20, 18, 19, 19, 39, 315, 157
INVAR-4, Run: 049, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 413, 9, 9, 295, 19, 20, 18, 19, 19, 39, 319, 159
INVAR-4, Run: 050, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 562, 28, 28, 444, 19, 17, 21, 19, 19, 39, 285, 142
INVAR-4, Run: 051, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 605, 24, 24, 487, 19, 18, 20, 19, 19, 39, 487, 243
INVAR-4, Run: 052, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 485, 17, 17, 367, 19, 13, 25, 19, 19, 39, 311, 155
INVAR-4, Run: 053, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 494, 24, 24, 376, 19, 15, 23, 19, 19, 39, 443, 221
INVAR-4, Run: 054, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 522, 16, 16, 404, 19, 20, 18, 19, 19, 39, 349, 174
INVAR-4, Run: 055, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 615, 15, 15, 497, 19, 24, 14, 19, 19, 39, 361, 180
INVAR-4, Run: 056, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 587, 18, 18, 469, 19, 19, 19, 19, 19, 39, 269, 134
INVAR-4, Run: 057, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 474, 23, 23, 356, 19, 25, 13, 19, 19, 39, 179, 89
INVAR-4, Run: 058, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 570, 14, 14, 452, 19, 22, 16, 19, 19, 39, 369, 184
INVAR-4, Run: 059, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 551, 29, 29, 433, 19, 20, 18, 19, 19, 39, 323, 161
INVAR-4, Run: 060, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 593, 23, 23, 475, 19, 19, 19, 19, 19, 39, 565, 282
INVAR-4, Run: 061, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 659, 26, 26, 541, 19, 23, 15, 19, 19, 39, 323, 161
INVAR-4, Run: 062, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 605, 15, 15, 487, 19, 24, 14, 19, 19, 39, 389, 194
INVAR-4, Run: 063, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 578, 18, 18, 460, 19, 19, 19, 19, 19, 39, 319, 159
INVAR-4, Run: 064, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 440, 23, 23, 322, 19, 20, 18, 19, 19, 39, 193, 96
INVAR-4, Run: 065, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 556, 16, 16, 438, 19, 23, 15, 19, 19, 39, 319, 159
INVAR-4, Run: 066, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 544, 17, 17, 426, 19, 22, 16, 19, 19, 39, 211, 105
