Input Number, Run_Number, Result@ 100, ao, SetABX1, SetX1ab, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-2, Run: 027, F, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 1, 1, 50, 25, 2, 0, 25, 1, 0, 22, 7, 26, 8, 3, 1, 52, 1, 0, 7, 1, 9, 2, 1, 1, 0, 26, 0, 0, 2, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 48, 4, 1, 26, 0, 8, 32, 10, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 75, 0, 0, 15, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 81, 4, 0, 10, 1, 0, 24, 3, 30, 1, 4, 1
INVAR-2, Run: 028, F, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53, 27, 1, 0, 25, 3, 0, 42, 8, 47, 9, 3, 1, 55, 0, 1, 13, 5, 15, 7, 1, 1, 0, 27, 0, 1, 3, 1, 4, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 56, 0, 0, 19, 1, 2, 20, 3, 1, 1, 1, 1, 1, 13, 0, 5, 0, 92, 1, 0, 0, 0, 0, 0, 0, 0, 2, 22, 7, 23, 7, 0, 15, 0, 0, 76, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 029, F, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 1, 1, 52, 26, 2, 0, 26, 0, 1, 3, 0, 7, 2, 4, 1, 54, 2, 0, 6, 1, 9, 2, 1, 1, 0, 27, 0, 1, 3, 0, 4, 1, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 53, 3, 0, 14, 6, 3, 18, 4, 1, 1, 1, 1, 1, 0, 0, 16, 0, 0, 0, 0, 80, 0, 0, 12, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 87, 2, 0, 16, 0, 0, 36, 8, 39, 1, 9, 1
INVAR-2, Run: 030, F, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51, 28, 0, 0, 27, 1, 0, 3, 1, 5, 2, 4, 1, 52, 4, 0, 41, 6, 46, 7, 1, 1, 1, 28, 0, 0, 1, 0, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 54, 2, 0, 10, 2, 1, 12, 1, 0, 0, 0, 0, 1, 13, 0, 14, 0, 81, 3, 0, 0, 0, 0, 0, 0, 0, 4, 8, 2, 11, 2, 0, 15, 0, 0, 84, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 031, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 53, 26, 2, 0, 26, 2, 0, 1, 1, 6, 2, 3, 1, 54, 2, 0, 19, 2, 22, 3, 1, 1, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 54, 2, 0, 11, 4, 3, 14, 4, 1, 1, 1, 1, 1, 14, 0, 12, 0, 82, 5, 0, 0, 0, 0, 0, 0, 0, 5, 7, 1, 13, 2, 1, 14, 0, 0, 81, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 032, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 55, 26, 2, 0, 26, 2, 0, 6, 0, 11, 1, 1, 1, 52, 3, 1, 2, 0, 7, 2, 1, 1, 0, 28, 0, 0, 2, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 55, 1, 0, 6, 1, 5, 8, 6, 1, 1, 1, 1, 1, 11, 0, 7, 0, 90, 1, 0, 0, 0, 0, 0, 0, 0, 2, 13, 2, 15, 3, 1, 17, 0, 0, 78, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 033, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 54, 26, 2, 0, 27, 1, 0, 2, 0, 6, 1, 1, 1, 54, 1, 1, 8, 2, 11, 4, 1, 1, 1, 28, 0, 0, 1, 0, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 55, 1, 0, 7, 8, 2, 9, 3, 1, 1, 1, 1, 1, 17, 0, 19, 0, 80, 3, 0, 0, 0, 0, 0, 0, 0, 10, 10, 2, 14, 3, 1, 11, 0, 0, 86, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 034, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 55, 27, 1, 0, 27, 1, 0, 19, 3, 22, 4, 1, 1, 54, 1, 1, 4, 1, 7, 3, 1, 1, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 54, 2, 0, 30, 7, 6, 33, 7, 1, 1, 1, 1, 1, 14, 0, 15, 0, 76, 2, 0, 0, 0, 0, 0, 0, 0, 8, 7, 6, 10, 7, 1, 14, 0, 0, 91, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 035, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 52, 28, 0, 0, 26, 2, 0, 5, 0, 8, 1, 4, 1, 52, 4, 0, 16, 0, 21, 1, 1, 1, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 54, 2, 0, 7, 8, 2, 10, 3, 1, 1, 1, 1, 1, 13, 0, 21, 0, 85, 2, 0, 0, 0, 0, 0, 0, 0, 9, 7, 1, 10, 2, 1, 15, 0, 0, 82, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 036, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 53, 28, 0, 0, 25, 3, 0, 5, 3, 9, 4, 3, 1, 53, 3, 0, 28, 7, 32, 8, 1, 1, 0, 28, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 55, 1, 0, 23, 0, 6, 25, 7, 1, 1, 1, 1, 1, 14, 0, 6, 0, 65, 7, 0, 0, 0, 0, 0, 0, 0, 1, 5, 3, 13, 4, 1, 14, 0, 0, 96, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 037, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 53, 28, 0, 0, 28, 0, 0, 4, 0, 5, 1, 3, 1, 56, 0, 0, 25, 11, 26, 12, 1, 1, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 53, 3, 0, 14, 1, 3, 18, 4, 1, 1, 1, 1, 1, 14, 1, 5, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 1, 13, 0, 0, 82, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 038, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 54, 26, 2, 0, 26, 2, 0, 2, 1, 7, 2, 1, 1, 53, 3, 0, 29, 6, 33, 7, 1, 1, 1, 28, 0, 0, 1, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 53, 3, 0, 5, 3, 2, 9, 3, 1, 1, 1, 1, 1, 13, 0, 9, 0, 78, 1, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 7, 1, 1, 15, 0, 0, 90, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 039, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 52, 28, 0, 0, 28, 0, 0, 26, 6, 27, 7, 3, 1, 53, 3, 0, 10, 5, 14, 6, 1, 1, 1, 27, 1, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 52, 4, 0, 6, 0, 4, 11, 5, 1, 1, 1, 1, 1, 18, 0, 9, 0, 72, 1, 0, 0, 0, 0, 0, 0, 0, 2, 13, 3, 15, 4, 1, 10, 0, 0, 96, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 040, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 54, 27, 1, 0, 26, 2, 0, 29, 5, 33, 6, 2, 1, 53, 3, 0, 24, 8, 28, 9, 1, 1, 0, 27, 1, 0, 0, 1, 1, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 53, 3, 0, 11, 1, 2, 15, 3, 1, 1, 1, 1, 1, 14, 0, 8, 0, 102, 2, 0, 0, 0, 0, 0, 0, 0, 2, 14, 4, 17, 5, 1, 14, 0, 0, 65, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 041, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 54, 28, 0, 0, 27, 1, 0, 8, 2, 10, 3, 2, 1, 56, 0, 0, 1, 0, 2, 1, 1, 1, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 55, 1, 0, 27, 1, 3, 29, 4, 1, 1, 1, 1, 1, 13, 0, 11, 0, 82, 2, 1, 0, 0, 0, 0, 0, 0, 2, 5, 1, 9, 3, 1, 15, 0, 0, 83, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 042, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 54, 26, 2, 0, 27, 0, 1, 1, 0, 5, 2, 1, 1, 51, 5, 0, 16, 2, 22, 3, 1, 1, 1, 28, 0, 0, 4, 1, 4, 1, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 50, 3, 1, 0, 3, 0, 5, 2, 1, 1, 1, 1, 1, 11, 0, 11, 0, 83, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 2, 1, 17, 0, 0, 79, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 043, P, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 56, 56, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 23, 0, 0, 22, 1, 0, 0, 0, 2, 1, 2, 1, 53, 2, 1, 30, 7, 33, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 044, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 56, 28, 0, 0, 28, 0, 0, 6, 1, 7, 2, 0, 1, 54, 2, 0, 7, 2, 10, 3, 1, 1, 0, 28, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 54, 2, 0, 6, 0, 1, 9, 2, 1, 1, 1, 1, 1, 13, 0, 5, 0, 80, 4, 0, 0, 0, 0, 0, 0, 0, 1, 25, 9, 30, 10, 1, 15, 0, 0, 85, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 045, F, 0, 0, 1, 0, 4, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 1, 0, 0, 0, 0, 1, 50, 24, 1, 1, 25, 1, 0, 22, 6, 26, 8, 2, 1, 50, 0, 0, 1, 1, 2, 2, 1, 1, 0, 25, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 2, 0, 8, 0, 3, 11, 4, 1, 1, 1, 1, 1, 15, 0, 3, 0, 60, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 5, 2, 1, 10, 0, 0, 89, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 046, F, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50, 27, 1, 0, 26, 2, 0, 20, 5, 24, 6, 5, 1, 53, 3, 0, 17, 2, 21, 3, 1, 1, 1, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 53, 1, 0, 5, 1, 0, 7, 1, 1, 1, 1, 1, 1, 17, 1, 14, 0, 80, 0, 1, 0, 0, 0, 0, 0, 0, 3, 39, 9, 41, 10, 0, 10, 0, 0, 82, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 047, F, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 1, 52, 27, 1, 0, 25, 3, 0, 33, 5, 38, 6, 4, 1, 53, 3, 0, 11, 3, 15, 4, 1, 1, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 53, 3, 0, 2, 9, 1, 6, 2, 1, 1, 1, 1, 1, 12, 0, 30, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 4, 16, 4, 0, 16, 0, 0, 93, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 048, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 55, 28, 0, 0, 26, 2, 0, 34, 8, 37, 9, 0, 1, 53, 3, 0, 8, 0, 12, 1, 1, 1, 1, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 53, 2, 1, 10, 1, 2, 14, 4, 1, 1, 1, 1, 1, 15, 0, 10, 0, 93, 1, 0, 0, 0, 0, 0, 0, 0, 3, 4, 2, 6, 3, 1, 13, 0, 0, 75, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 049, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 54, 27, 1, 0, 27, 1, 0, 7, 1, 10, 2, 2, 1, 50, 6, 0, 3, 0, 10, 1, 1, 1, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 52, 4, 0, 2, 2, 0, 7, 1, 1, 1, 1, 1, 1, 10, 0, 16, 0, 86, 3, 1, 0, 0, 0, 0, 0, 0, 3, 3, 1, 8, 3, 1, 18, 0, 0, 79, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 050, F, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 53, 27, 1, 0, 27, 1, 0, 15, 3, 18, 4, 2, 1, 55, 1, 0, 8, 3, 10, 4, 1, 1, 1, 28, 0, 0, 2, 0, 2, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 55, 1, 0, 32, 8, 4, 33, 4, 0, 0, 0, 0, 1, 10, 0, 29, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 1, 7, 2, 1, 18, 0, 0, 89, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 051, F, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 0, 0, 0, 0, 1, 54, 28, 0, 0, 27, 1, 0, 9, 0, 11, 1, 2, 1, 49, 3, 1, 1, 0, 6, 2, 1, 1, 0, 26, 0, 0, 3, 0, 3, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 49, 4, 0, 7, 1, 1, 12, 2, 1, 1, 1, 1, 1, 15, 1, 11, 0, 70, 4, 0, 0, 0, 0, 0, 0, 0, 2, 15, 5, 21, 6, 1, 10, 0, 0, 86, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 052, F, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 28, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 54, 27, 1, 0, 25, 3, 0, 56, 12, 60, 12, 2, 0, 56, 0, 0, 1, 0, 2, 1, 1, 1, 0, 27, 1, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 54, 2, 0, 12, 0, 3, 15, 4, 1, 1, 1, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 053, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 55, 28, 0, 0, 26, 2, 0, 2, 0, 5, 1, 1, 1, 52, 4, 0, 8, 2, 13, 3, 1, 1, 0, 28, 0, 0, 1, 0, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 52, 4, 0, 8, 4, 0, 13, 1, 1, 1, 1, 1, 1, 14, 0, 17, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 5, 9, 2, 11, 3, 1, 14, 0, 0, 88, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 054, F, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 1, 0, 0, 0, 0, 0, 0, 0, 1, 55, 26, 2, 0, 24, 4, 0, 11, 9, 18, 10, 1, 1, 53, 2, 0, 1, 0, 4, 1, 1, 1, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 52, 3, 0, 29, 7, 1, 33, 2, 1, 1, 1, 1, 1, 13, 1, 23, 0, 77, 1, 0, 0, 0, 0, 0, 0, 0, 8, 24, 3, 27, 3, 0, 13, 0, 0, 88, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 055, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 1, 55, 27, 1, 0, 26, 2, 0, 32, 5, 36, 6, 1, 1, 54, 1, 1, 5, 0, 8, 2, 1, 1, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 53, 2, 1, 1, 1, 0, 5, 2, 1, 1, 1, 1, 1, 14, 0, 10, 0, 79, 3, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 6, 1, 1, 14, 0, 0, 87, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
