Input Number, Run_Number, Result@ 100, Leaderai, SetABab, Leaderak, ar, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, X1uABab, an, AGuAIX1, AGuAIab, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, at, au, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 028, F, 0, 0, 1, 1, 0, 0, 0, 6, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 7, 2, 0, 9, 0, 0, 17, 2, 20, 3, 1, 1, 12, 0, 0, 0, 0, 1, 1, 1, 1, 0, 6, 0, 0, 16, 10, 17, 11, 1, 0, 0, 4, 0, 1, 1, 1, 1, 0, 10, 2, 0, 4, 0, 2, 7, 3, 1, 1, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 029, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 8, 1, 0, 8, 1, 0, 16, 2, 19, 3, 0, 1, 18, 0, 0, 42, 9, 43, 10, 1, 1, 0, 8, 1, 0, 4, 2, 6, 3, 1, 0, 0, 3, 0, 3, 0, 3, 0, 0, 18, 0, 0, 4, 0, 0, 5, 1, 1, 1, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 15, 6, 3, 0, 9, 0, 0, 22, 3, 26, 4, 3, 1, 13, 4, 0, 1, 0, 6, 1, 1, 1, 0, 8, 0, 0, 0, 0, 1, 1, 1, 1, 0, 11, 0, 7, 0, 8, 1, 1, 14, 3, 0, 24, 1, 13, 28, 14, 1, 1, 1, 1, 1, 4, 1, 15, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 4, 17, 5, 1, 3, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 8, 1, 0, 7, 2, 0, 2, 1, 6, 2, 1, 1, 17, 0, 1, 6, 3, 8, 5, 1, 1, 0, 9, 0, 0, 21, 5, 22, 6, 1, 0, 0, 8, 0, 3, 2, 4, 3, 1, 17, 1, 0, 29, 1, 11, 31, 12, 1, 1, 1, 1, 1, 5, 0, 10, 0, 31, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 5, 1, 1, 4, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 032, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 8, 1, 0, 17, 3, 19, 4, 1, 1, 15, 3, 0, 3, 0, 7, 1, 1, 1, 0, 9, 0, 0, 47, 7, 48, 8, 1, 0, 0, 11, 0, 0, 0, 0, 0, 0, 17, 1, 0, 27, 2, 4, 29, 5, 1, 1, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 033, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 8, 1, 0, 9, 0, 0, 6, 4, 8, 5, 2, 1, 17, 1, 0, 4, 1, 6, 2, 1, 1, 0, 9, 0, 0, 21, 8, 22, 9, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 16, 1, 1, 6, 1, 0, 9, 2, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 034, F, 0, 0, 1, 1, 0, 0, 4, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 7, 0, 0, 7, 0, 0, 1, 0, 2, 1, 0, 1, 14, 4, 0, 6, 4, 11, 5, 1, 1, 0, 9, 0, 0, 4, 1, 5, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 9, 2, 0, 1, 2, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 035, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 4, 3, 1, 1, 1, 7, 3, 1, 1, 17, 1, 0, 4, 1, 6, 2, 1, 1, 1, 9, 0, 0, 0, 0, 1, 1, 1, 0, 0, 4, 0, 11, 3, 12, 4, 1, 17, 1, 0, 11, 1, 2, 13, 3, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 26, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 3, 0, 3, 0, 0, 46, 11, 49, 1, 11, 0
INVAR-1, Run: 036, F, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 9, 0, 0, 7, 1, 0, 30, 5, 32, 6, 0, 1, 14, 3, 0, 14, 3, 18, 4, 1, 1, 1, 8, 0, 0, 35, 10, 36, 11, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 1, 6, 0, 4, 8, 6, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 037, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 7, 2, 0, 9, 0, 0, 29, 6, 32, 7, 1, 1, 17, 1, 0, 4, 0, 6, 1, 1, 1, 0, 8, 1, 0, 40, 9, 42, 10, 1, 0, 0, 0, 0, 3, 2, 3, 2, 0, 16, 1, 1, 6, 0, 3, 9, 5, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 18, 7, 2, 0, 8, 1, 0, 16, 5, 20, 6, 0, 1, 18, 0, 0, 4, 4, 5, 5, 1, 1, 0, 9, 0, 0, 3, 0, 4, 1, 1, 0, 0, 28, 0, 6, 0, 7, 1, 1, 17, 1, 0, 8, 1, 0, 10, 1, 1, 1, 1, 1, 1, 6, 0, 29, 0, 28, 2, 0, 0, 0, 0, 0, 0, 0, 2, 17, 4, 20, 5, 1, 3, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 039, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 7, 2, 0, 27, 10, 30, 11, 1, 1, 14, 4, 0, 26, 7, 31, 8, 1, 1, 0, 9, 0, 0, 14, 1, 15, 2, 1, 0, 0, 20, 0, 1, 0, 1, 0, 0, 17, 1, 0, 13, 4, 4, 15, 5, 1, 1, 1, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 040, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 8, 1, 0, 9, 0, 0, 17, 3, 19, 4, 1, 1, 17, 1, 0, 7, 0, 9, 1, 1, 1, 1, 9, 0, 0, 23, 4, 24, 5, 1, 0, 0, 7, 0, 0, 1, 1, 2, 1, 16, 1, 1, 20, 0, 8, 23, 10, 1, 1, 1, 1, 1, 8, 0, 10, 0, 31, 0, 1, 0, 0, 0, 0, 0, 0, 2, 6, 2, 8, 4, 1, 1, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 041, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 9, 0, 0, 5, 0, 7, 1, 3, 1, 16, 2, 0, 28, 7, 31, 8, 1, 1, 0, 7, 2, 0, 36, 5, 38, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 16, 2, 0, 0, 0, 1, 3, 2, 1, 1, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 042, P, 0, 0, 0, 1, 0, 0, 10, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 0, 1, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 4, 0, 0, 4, 0, 0, 0, 0, 1, 1, 1, 1, 13, 3, 2, 19, 4, 25, 7, 1, 1, 0, 9, 0, 0, 3, 1, 4, 2, 1, 0, 0, 13, 0, 17, 1, 18, 2, 1, 16, 2, 0, 47, 3, 10, 49, 10, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 043, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 18, 18, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 6, 3, 0, 16, 13, 20, 14, 2, 1, 18, 0, 0, 32, 12, 33, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 044, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 8, 1, 0, 3, 0, 5, 1, 1, 1, 17, 1, 0, 15, 8, 17, 9, 1, 1, 0, 9, 0, 0, 4, 1, 5, 2, 1, 0, 0, 5, 0, 1, 1, 1, 1, 0, 18, 0, 0, 5, 0, 0, 6, 1, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 045, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 8, 1, 0, 8, 0, 1, 30, 8, 33, 10, 0, 1, 15, 3, 0, 41, 11, 45, 12, 1, 1, 0, 9, 0, 0, 2, 1, 3, 2, 1, 0, 0, 0, 0, 12, 7, 12, 7, 0, 17, 0, 1, 11, 0, 1, 13, 3, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 046, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 9, 0, 0, 9, 0, 0, 2, 0, 3, 1, 2, 1, 18, 0, 0, 31, 4, 32, 5, 1, 1, 0, 9, 0, 0, 12, 3, 13, 4, 1, 0, 0, 2, 0, 3, 1, 3, 1, 0, 18, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 047, F, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 8, 1, 0, 7, 1, 0, 19, 5, 22, 6, 0, 1, 14, 1, 1, 1, 1, 4, 3, 1, 1, 0, 8, 0, 0, 5, 1, 6, 2, 1, 0, 0, 1, 0, 3, 1, 3, 1, 0, 14, 0, 0, 1, 0, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 048, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 9, 0, 0, 8, 2, 9, 3, 2, 1, 17, 1, 0, 43, 15, 45, 16, 1, 1, 0, 9, 0, 0, 1, 0, 2, 1, 1, 0, 0, 9, 0, 7, 1, 8, 2, 1, 17, 1, 0, 17, 4, 4, 19, 4, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 7, 2, 0, 7, 2, 0, 15, 4, 20, 5, 1, 1, 16, 2, 0, 6, 2, 9, 3, 1, 1, 1, 9, 0, 0, 5, 3, 6, 4, 1, 0, 0, 3, 0, 13, 2, 14, 3, 1, 18, 0, 0, 21, 0, 7, 22, 8, 1, 1, 1, 1, 1, 5, 1, 6, 0, 26, 2, 0, 0, 0, 0, 0, 0, 0, 2, 9, 0, 13, 1, 1, 3, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 050, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 9, 0, 0, 19, 7, 20, 8, 1, 1, 17, 1, 0, 42, 12, 44, 13, 1, 1, 0, 9, 0, 0, 6, 0, 7, 1, 1, 0, 0, 1, 0, 2, 0, 2, 0, 0, 16, 1, 1, 7, 0, 3, 10, 5, 1, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 051, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 9, 0, 0, 8, 1, 0, 4, 0, 6, 1, 2, 1, 16, 2, 0, 4, 1, 7, 2, 1, 1, 0, 8, 1, 0, 14, 5, 16, 6, 1, 0, 0, 12, 0, 1, 0, 1, 0, 0, 17, 0, 1, 7, 8, 0, 9, 2, 1, 1, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 052, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 8, 1, 0, 8, 1, 0, 1, 0, 4, 1, 1, 1, 18, 0, 0, 2, 0, 3, 1, 1, 1, 0, 8, 1, 0, 36, 10, 38, 11, 1, 0, 0, 10, 0, 0, 0, 0, 0, 0, 14, 4, 0, 31, 3, 2, 36, 3, 1, 1, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 053, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 9, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 8, 1, 0, 0, 0, 3, 1, 1, 1, 17, 1, 0, 30, 8, 32, 9, 1, 1, 0, 9, 0, 0, 2, 1, 2, 1, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 17, 1, 0, 2, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 054, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 8, 1, 0, 7, 1, 1, 5, 3, 9, 5, 2, 1, 18, 0, 0, 1, 0, 2, 1, 1, 1, 0, 7, 2, 0, 3, 1, 6, 2, 1, 0, 0, 29, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 6, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 055, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 9, 0, 0, 9, 1, 10, 2, 1, 1, 16, 2, 0, 7, 0, 10, 1, 1, 1, 0, 8, 1, 0, 4, 0, 6, 1, 1, 0, 0, 28, 0, 6, 1, 6, 1, 0, 14, 4, 0, 11, 11, 3, 16, 4, 1, 1, 1, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 056, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 18, 8, 1, 0, 7, 2, 0, 5, 4, 9, 5, 0, 1, 12, 6, 0, 9, 1, 16, 2, 1, 1, 0, 8, 1, 0, 18, 7, 20, 8, 1, 0, 0, 4, 0, 1, 0, 2, 1, 1, 18, 0, 0, 19, 1, 4, 20, 5, 1, 1, 1, 1, 1, 5, 0, 5, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 4, 2, 1, 4, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
