Input Number, Run_Number, Result@ 100, an, Leaderag, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderah, ao, ar, X1uABab, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-10, Run: 042, P, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 199, 99, 1, 0, 99, 1, 0, 3, 1, 6, 2, 1, 1, 197, 3, 0, 19, 2, 23, 3, 1, 1, 0, 100, 0, 0, 221, 47, 230, 56, 9, 0, 0, 2, 0, 9, 3, 10, 4, 1, 195, 5, 0, 10, 0, 4, 16, 5, 1, 1, 1, 1, 1, 0, 0, 4, 0, 283, 3, 0, 0, 0, 0, 0, 0, 0, 1, 7, 1, 11, 2, 1, 0, 0, 0, 315, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 043, P, 0, 65, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 99, 191, 99, 1, 0, 97, 3, 0, 8, 2, 13, 3, 9, 1, 196, 3, 0, 0, 1, 4, 2, 1, 1, 0, 99, 0, 0, 428, 112, 463, 147, 35, 1, 0, 10, 0, 102, 23, 103, 24, 1, 194, 5, 0, 6, 2, 0, 12, 1, 1, 1, 1, 1, 1, 0, 0, 20, 0, 298, 1, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 7, 1, 1, 0, 0, 0, 299, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 044, P, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 197, 98, 2, 0, 95, 5, 0, 2, 0, 10, 1, 2, 1, 196, 4, 0, 18, 2, 23, 3, 1, 1, 1, 100, 0, 0, 184, 43, 194, 53, 10, 0, 0, 7, 0, 4, 0, 5, 1, 1, 192, 7, 1, 9, 3, 1, 18, 3, 1, 1, 1, 1, 1, 0, 0, 11, 0, 298, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 3, 17, 4, 1, 0, 0, 0, 303, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 045, P, 0, 92, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 601, 0, 0, 0, 0, 0, 0, 0, 1, 100, 197, 96, 4, 0, 98, 1, 0, 1, 0, 7, 1, 2, 1, 196, 3, 1, 2, 2, 7, 4, 1, 1, 1, 100, 0, 0, 232, 55, 241, 64, 9, 0, 0, 1, 0, 7, 2, 8, 3, 1, 199, 1, 0, 6, 1, 3, 8, 4, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 311, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 290, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1
INVAR-10, Run: 046, P, 0, 78, 0, 7, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 580, 0, 0, 0, 0, 0, 0, 0, 1, 96, 190, 92, 4, 0, 94, 1, 0, 0, 0, 6, 1, 3, 1, 191, 2, 0, 3, 0, 6, 1, 1, 1, 0, 96, 0, 0, 260, 60, 279, 79, 19, 0, 1, 1, 0, 25, 6, 27, 7, 1, 188, 5, 0, 7, 0, 1, 13, 2, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 304, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 274, 2, 0, 0, 0, 0, 17, 1, 20, 1, 2, 1
INVAR-10, Run: 047, P, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 198, 99, 1, 0, 99, 1, 0, 9, 1, 12, 2, 2, 1, 196, 4, 0, 1, 0, 6, 1, 1, 1, 0, 100, 0, 0, 91, 26, 97, 32, 6, 0, 0, 7, 0, 2, 2, 3, 3, 1, 197, 3, 0, 3, 2, 0, 7, 1, 1, 1, 1, 1, 1, 0, 0, 10, 0, 299, 2, 0, 0, 0, 0, 0, 0, 0, 3, 29, 8, 32, 9, 1, 0, 0, 0, 300, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 048, P, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 196, 96, 4, 0, 96, 4, 0, 36, 7, 45, 8, 3, 1, 195, 5, 0, 2, 1, 8, 2, 1, 1, 1, 100, 0, 0, 199, 43, 211, 55, 12, 0, 0, 3, 0, 15, 4, 16, 5, 1, 198, 2, 0, 23, 1, 4, 26, 5, 1, 1, 1, 1, 1, 0, 0, 8, 0, 296, 1, 0, 0, 0, 0, 0, 0, 0, 3, 18, 0, 20, 1, 1, 0, 0, 0, 304, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 049, P, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 198, 98, 2, 0, 95, 5, 0, 16, 7, 24, 8, 2, 1, 196, 4, 0, 4, 4, 9, 5, 1, 1, 0, 100, 0, 0, 210, 64, 226, 80, 16, 0, 0, 13, 0, 12, 3, 13, 4, 1, 198, 2, 0, 25, 2, 8, 28, 9, 1, 1, 1, 1, 1, 0, 0, 16, 0, 290, 3, 0, 0, 0, 0, 0, 0, 0, 3, 6, 1, 10, 2, 1, 0, 0, 0, 308, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 050, P, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 195, 100, 0, 0, 98, 2, 0, 6, 1, 9, 2, 4, 1, 197, 3, 0, 1, 0, 5, 1, 1, 1, 1, 99, 1, 0, 164, 33, 175, 43, 10, 0, 0, 1, 0, 9, 2, 10, 3, 1, 197, 3, 0, 7, 0, 2, 11, 3, 1, 1, 1, 1, 1, 0, 0, 7, 0, 287, 6, 0, 0, 0, 0, 0, 0, 0, 2, 9, 7, 16, 8, 1, 0, 0, 0, 308, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 051, P, 0, 77, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 99, 196, 99, 1, 0, 98, 2, 0, 32, 10, 36, 11, 3, 1, 193, 5, 0, 0, 0, 6, 1, 1, 1, 1, 99, 0, 0, 351, 93, 374, 116, 23, 0, 0, 8, 0, 46, 14, 47, 15, 1, 196, 2, 0, 5, 3, 1, 8, 2, 1, 1, 1, 1, 1, 0, 0, 13, 0, 284, 4, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 1, 1, 0, 0, 0, 307, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 052, P, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 195, 96, 4, 0, 99, 1, 0, 2, 0, 8, 1, 4, 1, 197, 3, 0, 3, 0, 7, 1, 1, 1, 1, 100, 0, 0, 176, 36, 185, 45, 9, 0, 0, 2, 0, 10, 3, 11, 4, 1, 197, 3, 0, 35, 0, 7, 39, 8, 1, 1, 1, 1, 1, 0, 0, 8, 0, 308, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 5, 2, 1, 0, 0, 0, 292, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 053, P, 0, 87, 0, 5, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 586, 0, 0, 0, 0, 0, 0, 0, 1, 97, 190, 96, 2, 0, 94, 2, 1, 0, 0, 6, 2, 5, 1, 191, 4, 0, 5, 4, 10, 5, 1, 1, 0, 97, 0, 0, 138, 37, 149, 48, 11, 0, 0, 1, 1, 9, 1, 11, 3, 1, 188, 7, 0, 3, 0, 0, 11, 1, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 283, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 300, 3, 0, 0, 0, 0, 10, 2, 14, 1, 3, 1
INVAR-10, Run: 054, P, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 198, 98, 1, 1, 99, 1, 0, 3, 2, 7, 4, 2, 1, 199, 1, 0, 6, 2, 8, 3, 1, 1, 0, 100, 0, 0, 216, 52, 229, 65, 13, 0, 0, 17, 0, 24, 3, 25, 4, 1, 197, 3, 0, 1, 2, 2, 5, 3, 1, 1, 1, 1, 1, 0, 0, 20, 0, 311, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 3, 2, 1, 0, 0, 0, 289, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 055, P, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 198, 97, 3, 0, 98, 1, 1, 29, 3, 35, 5, 1, 1, 200, 0, 0, 15, 7, 16, 8, 1, 1, 1, 100, 0, 0, 126, 42, 130, 46, 4, 0, 0, 3, 0, 3, 1, 4, 2, 1, 199, 1, 0, 20, 1, 8, 22, 9, 1, 1, 1, 1, 1, 0, 0, 6, 0, 298, 3, 0, 0, 0, 0, 0, 0, 0, 3, 5, 3, 9, 4, 1, 0, 0, 0, 300, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 056, P, 0, 89, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 194, 97, 3, 0, 97, 3, 0, 10, 2, 17, 3, 6, 1, 195, 5, 0, 27, 7, 33, 8, 1, 1, 0, 100, 0, 0, 164, 40, 176, 52, 12, 0, 0, 0, 0, 11, 2, 12, 3, 1, 196, 4, 0, 5, 0, 0, 10, 1, 1, 1, 1, 1, 1, 0, 0, 7, 0, 301, 1, 0, 0, 0, 0, 0, 0, 0, 1, 25, 8, 26, 8, 0, 0, 0, 0, 299, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 057, P, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 188, 98, 2, 0, 99, 0, 1, 44, 17, 48, 19, 12, 1, 196, 3, 1, 2, 3, 7, 5, 1, 1, 0, 100, 0, 0, 252, 68, 265, 81, 13, 0, 0, 4, 0, 11, 7, 12, 8, 1, 197, 2, 1, 3, 0, 2, 7, 4, 1, 1, 1, 1, 1, 0, 0, 17, 0, 291, 2, 0, 0, 0, 0, 0, 0, 0, 1, 10, 2, 13, 3, 1, 0, 0, 0, 308, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 058, P, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 195, 96, 4, 0, 96, 4, 0, 3, 0, 12, 1, 5, 1, 191, 8, 1, 28, 3, 38, 5, 1, 1, 0, 100, 0, 0, 131, 32, 137, 38, 6, 0, 0, 10, 0, 3, 2, 4, 3, 1, 197, 3, 0, 16, 0, 6, 20, 7, 1, 1, 1, 1, 1, 0, 0, 16, 0, 301, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 0, 0, 299, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 059, P, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 196, 99, 1, 0, 100, 0, 0, 14, 7, 16, 8, 4, 1, 195, 5, 0, 25, 1, 31, 2, 1, 1, 0, 100, 0, 0, 86, 15, 93, 22, 7, 0, 0, 3, 0, 4, 0, 5, 1, 1, 196, 4, 0, 14, 0, 4, 19, 5, 1, 1, 1, 1, 1, 0, 0, 8, 0, 302, 6, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 15, 1, 1, 0, 0, 0, 293, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 060, P, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 198, 99, 1, 0, 98, 2, 0, 11, 3, 15, 4, 2, 1, 197, 2, 1, 2, 0, 6, 2, 1, 1, 0, 100, 0, 0, 98, 14, 103, 19, 5, 0, 0, 16, 0, 2, 0, 3, 1, 1, 196, 4, 0, 3, 4, 3, 8, 4, 1, 1, 1, 1, 1, 0, 0, 19, 0, 297, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 1, 1, 0, 0, 0, 303, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 061, P, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 196, 98, 2, 0, 97, 3, 0, 9, 4, 15, 5, 4, 1, 196, 3, 1, 2, 1, 7, 3, 1, 1, 0, 99, 1, 0, 192, 40, 204, 51, 11, 0, 0, 13, 0, 11, 2, 12, 3, 1, 194, 6, 0, 21, 7, 6, 28, 7, 1, 1, 1, 1, 1, 0, 0, 18, 0, 287, 3, 0, 0, 0, 0, 0, 0, 0, 8, 5, 0, 9, 1, 1, 0, 0, 0, 311, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 062, P, 0, 91, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 194, 95, 4, 0, 99, 0, 0, 2, 0, 7, 1, 6, 1, 195, 5, 0, 6, 5, 12, 6, 1, 1, 0, 100, 0, 0, 140, 12, 150, 22, 10, 0, 0, 9, 0, 8, 0, 9, 1, 1, 194, 5, 0, 1, 1, 0, 7, 1, 1, 1, 1, 1, 1, 0, 0, 16, 0, 282, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 1, 1, 0, 0, 0, 314, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 063, P, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 195, 97, 3, 0, 100, 0, 0, 4, 0, 8, 1, 5, 1, 198, 2, 0, 15, 3, 18, 4, 1, 1, 0, 100, 0, 0, 265, 56, 282, 73, 17, 0, 0, 1, 0, 26, 8, 27, 9, 1, 194, 6, 0, 3, 1, 0, 10, 1, 1, 1, 1, 1, 1, 0, 0, 7, 0, 293, 2, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 7, 2, 1, 0, 0, 0, 306, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 064, P, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 194, 98, 2, 0, 97, 3, 0, 3, 0, 9, 1, 6, 1, 197, 3, 0, 39, 13, 43, 14, 1, 1, 0, 100, 0, 0, 157, 33, 164, 40, 7, 0, 0, 1, 0, 6, 0, 7, 1, 1, 196, 3, 0, 1, 0, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 8, 0, 317, 1, 0, 0, 0, 0, 0, 0, 0, 1, 9, 4, 11, 5, 1, 0, 0, 0, 280, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 065, P, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 197, 99, 1, 0, 98, 2, 0, 9, 0, 13, 1, 3, 1, 199, 1, 0, 11, 2, 13, 3, 1, 1, 0, 100, 0, 0, 191, 38, 198, 45, 7, 0, 0, 12, 0, 6, 4, 7, 5, 1, 196, 4, 0, 4, 3, 0, 9, 1, 1, 1, 1, 1, 1, 0, 0, 16, 0, 298, 1, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 7, 1, 1, 0, 0, 0, 302, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 066, P, 0, 89, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 601, 0, 0, 0, 0, 0, 0, 0, 0, 100, 198, 97, 3, 0, 98, 1, 0, 1, 0, 6, 1, 0, 1, 197, 3, 0, 44, 10, 48, 11, 1, 1, 2, 98, 2, 0, 193, 46, 207, 58, 12, 0, 0, 2, 0, 8, 2, 9, 3, 1, 197, 3, 0, 0, 0, 0, 4, 1, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 286, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 309, 6, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0
INVAR-10, Run: 067, P, 0, 83, 0, 0, 11, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 601, 0, 0, 0, 0, 1, 0, 0, 0, 100, 193, 90, 5, 0, 94, 0, 0, 1, 0, 7, 1, 7, 1, 192, 6, 2, 5, 1, 14, 4, 1, 1, 0, 100, 0, 0, 134, 35, 152, 53, 18, 0, 0, 17, 0, 18, 2, 19, 3, 1, 196, 4, 0, 13, 3, 6, 18, 7, 1, 1, 1, 1, 1, 0, 0, 25, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 299, 2, 0, 0, 0, 0, 11, 0, 14, 1, 0, 0
INVAR-10, Run: 068, P, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 196, 99, 1, 0, 96, 4, 0, 3, 0, 9, 1, 4, 1, 193, 7, 0, 0, 0, 8, 1, 1, 1, 0, 100, 0, 0, 158, 42, 167, 51, 9, 0, 0, 8, 0, 10, 4, 11, 5, 1, 196, 4, 0, 5, 3, 1, 10, 2, 1, 1, 1, 1, 1, 0, 0, 13, 0, 319, 2, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 9, 1, 1, 0, 0, 0, 280, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 069, P, 0, 88, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 99, 193, 95, 3, 1, 93, 6, 0, 9, 1, 20, 3, 5, 1, 196, 2, 0, 27, 12, 30, 13, 1, 1, 0, 99, 0, 0, 272, 68, 284, 80, 12, 0, 0, 2, 0, 18, 3, 19, 4, 1, 192, 6, 0, 13, 0, 2, 20, 3, 1, 1, 1, 1, 1, 0, 0, 8, 0, 299, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 1, 1, 0, 0, 0, 290, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 070, P, 0, 91, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 601, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 197, 99, 1, 0, 98, 2, 0, 54, 15, 57, 15, 2, 0, 197, 3, 0, 16, 6, 20, 7, 1, 1, 1, 99, 1, 0, 117, 31, 128, 41, 10, 0, 0, 7, 0, 10, 5, 11, 6, 1, 196, 4, 0, 3, 0, 0, 8, 1, 1, 1, 1, 1, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
