Input Number, Run_Number, Result@ 100, CE, X1, H, M, PO, Y, D, CO, PE, A, B
INVAR-8, Run: 069, P, 14, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0
INVAR-8, Run: 070, P, 0, 0, 1, 0, 1, 235, 14, 214, 0, 0, 1
INVAR-8, Run: 071, P, 18, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0
INVAR-8, Run: 072, P, 0, 0, 1, 0, 1, 259, 11, 232, 0, 0, 1
INVAR-8, Run: 073, P, 14, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0
INVAR-8, Run: 074, P, 0, 0, 1, 0, 1, 203, 18, 190, 0, 0, 1
INVAR-8, Run: 075, P, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1
INVAR-8, Run: 076, P, 0, 0, 1, 0, 1, 259, 11, 232, 0, 0, 1
INVAR-8, Run: 077, P, 0, 0, 1, 0, 1, 211, 17, 196, 0, 0, 1
INVAR-8, Run: 078, P, 20, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0
INVAR-8, Run: 079, P, 0, 0, 1, 0, 1, 283, 8, 250, 0, 0, 1
INVAR-8, Run: 080, P, 0, 0, 1, 0, 1, 243, 13, 220, 0, 0, 1
INVAR-8, Run: 081, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0
INVAR-8, Run: 082, P, 17, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0
INVAR-8, Run: 083, P, 12, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0
INVAR-8, Run: 084, P, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0
INVAR-8, Run: 085, P, 18, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0
INVAR-8, Run: 086, P, 0, 0, 1, 0, 1, 283, 8, 250, 0, 0, 1
INVAR-8, Run: 087, P, 8, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0
INVAR-8, Run: 088, P, 10, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0
INVAR-8, Run: 089, P, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1
INVAR-8, Run: 090, P, 0, 0, 1, 0, 1, 195, 19, 184, 0, 0, 1
INVAR-8, Run: 091, P, 10, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0
INVAR-8, Run: 092, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0
INVAR-8, Run: 093, P, 17, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0
INVAR-8, Run: 094, P, 19, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0
INVAR-8, Run: 095, P, 0, 0, 1, 0, 1, 283, 8, 250, 0, 0, 1
INVAR-8, Run: 096, P, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1
INVAR-8, Run: 097, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0
INVAR-8, Run: 098, P, 14, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0
INVAR-8, Run: 099, P, 0, 0, 1, 0, 1, 203, 18, 190, 0, 0, 1
INVAR-8, Run: 100, P, 9, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0
INVAR-9, Run: 001, P, 15, 0, 0, 0, 0, 85, 0, 0, 1, 510, 0
INVAR-9, Run: 002, P, 32, 0, 0, 0, 0, 68, 0, 0, 1, 408, 0
INVAR-9, Run: 003, P, 0, 0, 1, 0, 1, 609, 11, 532, 0, 0, 1
INVAR-9, Run: 004, P, 0, 0, 1, 0, 1, 497, 25, 448, 0, 0, 1
INVAR-9, Run: 005, P, 18, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-9, Run: 006, P, 0, 0, 1, 0, 1, 585, 14, 514, 0, 0, 1
INVAR-9, Run: 007, P, 30, 0, 0, 0, 0, 70, 0, 0, 1, 420, 0
INVAR-9, Run: 008, P, 0, 0, 1, 0, 1, 505, 24, 454, 0, 0, 1
INVAR-9, Run: 009, P, 15, 0, 0, 0, 0, 85, 0, 0, 1, 510, 0
INVAR-9, Run: 010, P, 13, 0, 0, 0, 0, 87, 0, 0, 1, 522, 0
INVAR-9, Run: 011, P, 0, 0, 1, 0, 1, 481, 27, 436, 0, 0, 1
INVAR-9, Run: 012, P, 0, 0, 1, 0, 1, 497, 25, 448, 0, 0, 1
INVAR-9, Run: 013, P, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0
INVAR-9, Run: 014, P, 18, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-9, Run: 015, P, 0, 0, 1, 0, 1, 513, 23, 460, 0, 0, 1
INVAR-9, Run: 016, P, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0
INVAR-9, Run: 017, P, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0
INVAR-9, Run: 018, P, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0
INVAR-9, Run: 019, P, 0, 0, 1, 0, 1, 609, 11, 532, 0, 0, 1
INVAR-9, Run: 020, P, 0, 0, 1, 0, 1, 569, 16, 502, 0, 0, 1
INVAR-9, Run: 021, P, 22, 0, 0, 0, 0, 78, 0, 0, 1, 468, 0
INVAR-9, Run: 022, P, 0, 0, 1, 0, 1, 457, 30, 418, 0, 0, 1
INVAR-9, Run: 023, P, 16, 0, 0, 0, 0, 84, 0, 0, 1, 504, 0
INVAR-9, Run: 024, P, 14, 0, 0, 0, 0, 86, 0, 0, 1, 516, 0
INVAR-9, Run: 025, P, 21, 0, 0, 0, 0, 79, 0, 0, 1, 474, 0
INVAR-9, Run: 026, P, 0, 0, 1, 0, 1, 465, 29, 424, 0, 0, 1
INVAR-9, Run: 027, P, 0, 0, 1, 0, 1, 465, 29, 424, 0, 0, 1
INVAR-9, Run: 028, P, 33, 0, 0, 0, 0, 67, 0, 0, 1, 402, 0
INVAR-9, Run: 029, P, 28, 0, 0, 0, 0, 72, 0, 0, 1, 432, 0
INVAR-9, Run: 030, P, 28, 0, 0, 0, 0, 72, 0, 0, 1, 432, 0
INVAR-9, Run: 031, P, 0, 0, 1, 0, 1, 457, 30, 418, 0, 0, 1
INVAR-9, Run: 032, P, 14, 0, 0, 0, 0, 86, 0, 0, 1, 516, 0
INVAR-9, Run: 033, P, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0
INVAR-9, Run: 034, P, 0, 0, 1, 0, 1, 569, 16, 502, 0, 0, 1
INVAR-9, Run: 035, P, 28, 0, 0, 0, 0, 72, 0, 0, 1, 432, 0
INVAR-9, Run: 036, P, 21, 0, 0, 0, 0, 79, 0, 0, 1, 474, 0
INVAR-9, Run: 037, P, 22, 0, 0, 0, 0, 78, 0, 0, 1, 468, 0
INVAR-9, Run: 038, P, 0, 0, 1, 0, 1, 465, 29, 424, 0, 0, 1
INVAR-9, Run: 039, P, 0, 0, 1, 0, 1, 505, 24, 454, 0, 0, 1
INVAR-9, Run: 040, P, 0, 0, 1, 0, 1, 593, 13, 520, 0, 0, 1
INVAR-9, Run: 041, P, 0, 0, 1, 0, 1, 505, 24, 454, 0, 0, 1
INVAR-9, Run: 042, P, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0
INVAR-9, Run: 043, P, 0, 0, 1, 0, 1, 529, 21, 472, 0, 0, 1
INVAR-9, Run: 044, P, 0, 0, 1, 0, 1, 545, 19, 484, 0, 0, 1
INVAR-9, Run: 045, P, 0, 0, 1, 0, 1, 473, 28, 430, 0, 0, 1
INVAR-9, Run: 046, P, 0, 0, 1, 0, 1, 593, 13, 520, 0, 0, 1
INVAR-9, Run: 047, P, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0
INVAR-9, Run: 048, P, 0, 0, 1, 0, 1, 497, 25, 448, 0, 0, 1
INVAR-9, Run: 049, P, 22, 0, 0, 0, 0, 78, 0, 0, 1, 468, 0
INVAR-9, Run: 050, P, 29, 0, 0, 0, 0, 71, 0, 0, 1, 426, 0
INVAR-9, Run: 051, P, 26, 0, 0, 0, 0, 74, 0, 0, 1, 444, 0
INVAR-9, Run: 052, P, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0
INVAR-9, Run: 053, P, 0, 0, 1, 0, 1, 529, 21, 472, 0, 0, 1
INVAR-9, Run: 054, P, 0, 0, 1, 0, 1, 593, 13, 520, 0, 0, 1
INVAR-9, Run: 055, P, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0
INVAR-9, Run: 056, P, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0
INVAR-9, Run: 057, P, 28, 0, 0, 0, 0, 72, 0, 0, 1, 432, 0
INVAR-9, Run: 058, P, 0, 0, 1, 0, 1, 601, 12, 526, 0, 0, 1
INVAR-9, Run: 059, P, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0
INVAR-9, Run: 060, P, 0, 0, 1, 0, 1, 593, 13, 520, 0, 0, 1
INVAR-9, Run: 061, P, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0
INVAR-9, Run: 062, P, 19, 0, 0, 0, 0, 81, 0, 0, 1, 486, 0
INVAR-9, Run: 063, P, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0
INVAR-9, Run: 064, P, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0
INVAR-9, Run: 065, P, 0, 0, 1, 0, 1, 481, 27, 436, 0, 0, 1
INVAR-9, Run: 066, P, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0
INVAR-9, Run: 067, P, 0, 0, 1, 0, 1, 633, 8, 550, 0, 0, 1
INVAR-9, Run: 068, P, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0
INVAR-9, Run: 069, P, 15, 0, 0, 0, 0, 85, 0, 0, 1, 510, 0
INVAR-9, Run: 070, P, 19, 0, 0, 0, 0, 81, 0, 0, 1, 486, 0
INVAR-9, Run: 071, P, 10, 0, 0, 0, 0, 90, 0, 0, 1, 540, 0
INVAR-9, Run: 072, P, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0
INVAR-9, Run: 073, P, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0
INVAR-9, Run: 074, P, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0
INVAR-9, Run: 075, P, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0
INVAR-9, Run: 076, P, 0, 0, 1, 0, 1, 481, 27, 436, 0, 0, 1
INVAR-9, Run: 077, P, 23, 0, 0, 0, 0, 77, 0, 0, 1, 462, 0
INVAR-9, Run: 078, P, 13, 0, 0, 0, 0, 87, 0, 0, 1, 522, 0
INVAR-9, Run: 079, P, 17, 0, 0, 0, 0, 83, 0, 0, 1, 498, 0
INVAR-9, Run: 080, P, 0, 0, 1, 0, 1, 545, 19, 484, 0, 0, 1
INVAR-9, Run: 081, P, 0, 0, 1, 0, 1, 489, 26, 442, 0, 0, 1
INVAR-9, Run: 082, P, 0, 0, 1, 0, 1, 505, 24, 454, 0, 0, 1
INVAR-9, Run: 083, P, 0, 0, 1, 0, 1, 601, 12, 526, 0, 0, 1
INVAR-9, Run: 084, P, 26, 0, 0, 0, 0, 74, 0, 0, 1, 444, 0
INVAR-9, Run: 085, P, 29, 0, 0, 0, 0, 71, 0, 0, 1, 426, 0
INVAR-9, Run: 086, P, 0, 0, 1, 0, 1, 521, 22, 466, 0, 0, 1
INVAR-9, Run: 087, P, 22, 0, 0, 0, 0, 78, 0, 0, 1, 468, 0
INVAR-9, Run: 088, P, 0, 0, 1, 0, 1, 585, 14, 514, 0, 0, 1
INVAR-9, Run: 089, P, 15, 0, 0, 0, 0, 85, 0, 0, 1, 510, 0
INVAR-9, Run: 090, P, 28, 0, 0, 0, 0, 72, 0, 0, 1, 432, 0
INVAR-9, Run: 091, P, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0
INVAR-9, Run: 092, P, 26, 0, 0, 0, 0, 74, 0, 0, 1, 444, 0
INVAR-9, Run: 093, P, 23, 0, 0, 0, 0, 77, 0, 0, 1, 462, 0
INVAR-9, Run: 094, P, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0
INVAR-9, Run: 095, P, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0
INVAR-9, Run: 096, P, 0, 0, 1, 0, 1, 521, 22, 466, 0, 0, 1
INVAR-9, Run: 097, P, 28, 0, 0, 0, 0, 72, 0, 0, 1, 432, 0
INVAR-9, Run: 098, P, 0, 0, 1, 0, 1, 521, 22, 466, 0, 0, 1
INVAR-9, Run: 099, P, 0, 0, 1, 0, 1, 569, 16, 502, 0, 0, 1
INVAR-9, Run: 100, P, 0, 0, 1, 0, 1, 609, 11, 532, 0, 0, 1
