Input Number, Run_Number, Result@ 100, CO, D, A, X1, H, M, PO, CE, Y, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 026, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 76, 3336, 82, 53, 28, 82, 164, 246, 77, 3417
INVAR-3, Run: 027, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 73, 3504, 82, 46, 35, 82, 164, 246, 74, 3585
INVAR-3, Run: 028, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 96, 3769, 82, 42, 39, 82, 164, 246, 96, 3851
INVAR-3, Run: 029, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 61, 3300, 82, 51, 30, 82, 164, 246, 61, 3382
INVAR-3, Run: 030, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 88, 2851, 82, 56, 25, 82, 164, 246, 89, 2932
INVAR-3, Run: 031, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 79, 3330, 82, 57, 24, 82, 164, 246, 80, 3411
INVAR-3, Run: 032, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 56, 3973, 82, 57, 24, 82, 164, 246, 57, 4054
INVAR-3, Run: 033, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 82, 3022, 82, 48, 33, 82, 164, 246, 83, 3103
INVAR-3, Run: 034, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 92, 2797, 82, 46, 35, 82, 164, 246, 92, 2879
INVAR-3, Run: 035, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 57, 3797, 82, 53, 28, 82, 164, 246, 57, 3879
INVAR-3, Run: 036, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 75, 3665, 82, 50, 31, 82, 164, 246, 75, 3747
INVAR-3, Run: 037, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 89, 3695, 82, 48, 33, 82, 164, 246, 90, 3776
INVAR-3, Run: 038, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 84, 3744, 82, 54, 27, 82, 164, 246, 85, 3825
INVAR-3, Run: 039, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 79, 4148, 82, 51, 30, 82, 164, 246, 79, 4230
INVAR-3, Run: 040, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 71, 4241, 82, 55, 26, 82, 164, 246, 72, 4322
INVAR-3, Run: 041, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 99, 3210, 82, 48, 33, 82, 164, 246, 99, 3292
INVAR-3, Run: 042, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 50, 3506, 82, 51, 30, 82, 164, 246, 50, 3588
INVAR-3, Run: 043, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 67, 3644, 82, 56, 25, 82, 164, 246, 67, 3726
INVAR-3, Run: 044, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 72, 3975, 82, 56, 25, 82, 164, 246, 72, 4057
INVAR-3, Run: 045, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 48, 3918, 82, 59, 22, 82, 164, 246, 48, 4000
INVAR-3, Run: 046, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 64, 4294, 82, 49, 32, 82, 164, 246, 65, 4375
INVAR-3, Run: 047, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 90, 4003, 82, 46, 35, 82, 164, 246, 91, 4084
INVAR-3, Run: 048, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 44, 4784, 82, 49, 32, 82, 164, 246, 45, 4865
INVAR-3, Run: 049, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 85, 3079, 82, 53, 28, 82, 164, 246, 85, 3161
INVAR-3, Run: 050, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 75, 5239, 82, 58, 23, 82, 164, 246, 75, 5321
INVAR-3, Run: 051, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 65, 3586, 82, 55, 26, 82, 164, 246, 65, 3668
INVAR-3, Run: 052, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 54, 3247, 82, 54, 27, 82, 164, 246, 54, 3329
INVAR-3, Run: 053, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 46, 3505, 82, 60, 21, 82, 164, 246, 46, 3587
INVAR-3, Run: 054, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 96, 3412, 82, 43, 38, 82, 164, 246, 97, 3493
INVAR-3, Run: 055, F, 0, 0, 492, 0, 0, 0, 0, 3, 82, 1, 0, 79, 164, 65, 3212, 82, 50, 31, 82, 164, 246, 68, 3291
INVAR-3, Run: 056, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 98, 3859, 82, 48, 33, 82, 164, 246, 98, 3941
INVAR-3, Run: 057, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 105, 2817, 82, 41, 40, 82, 164, 246, 105, 2899
INVAR-3, Run: 058, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 70, 3330, 82, 44, 37, 82, 164, 246, 71, 3411
INVAR-3, Run: 059, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 99, 4457, 82, 46, 35, 82, 164, 246, 100, 4538
INVAR-3, Run: 060, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 52, 3209, 82, 51, 30, 82, 164, 246, 53, 3290
INVAR-3, Run: 061, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 77, 3300, 82, 48, 33, 82, 164, 246, 78, 3381
INVAR-3, Run: 062, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 99, 3706, 82, 46, 35, 82, 164, 246, 100, 3787
INVAR-3, Run: 063, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 83, 3627, 82, 52, 29, 82, 164, 246, 84, 3708
INVAR-3, Run: 064, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 66, 3395, 82, 43, 38, 82, 164, 246, 67, 3476
INVAR-3, Run: 065, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 40, 3944, 82, 65, 16, 82, 164, 246, 40, 4026
INVAR-3, Run: 066, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 49, 3678, 82, 58, 23, 82, 164, 246, 50, 3759
INVAR-3, Run: 067, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 89, 4392, 82, 50, 31, 82, 164, 246, 89, 4474
INVAR-3, Run: 068, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 74, 3888, 82, 55, 26, 82, 164, 246, 74, 3970
INVAR-3, Run: 069, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 85, 3342, 82, 56, 25, 82, 164, 246, 86, 3423
INVAR-3, Run: 070, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 54, 4251, 82, 50, 31, 82, 164, 246, 55, 4332
INVAR-3, Run: 071, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 92, 4440, 82, 48, 33, 82, 164, 246, 92, 4522
INVAR-3, Run: 072, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 55, 3966, 82, 48, 33, 82, 164, 246, 55, 4048
INVAR-3, Run: 073, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 83, 3585, 82, 56, 25, 82, 164, 246, 84, 3666
INVAR-3, Run: 074, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 120, 5119, 82, 45, 36, 82, 164, 246, 120, 5201
INVAR-3, Run: 075, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 66, 3453, 82, 52, 29, 82, 164, 246, 67, 3534
INVAR-3, Run: 076, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 72, 2985, 82, 49, 32, 82, 164, 246, 73, 3066
INVAR-3, Run: 077, F, 0, 0, 492, 0, 0, 0, 0, 2, 82, 1, 0, 80, 164, 59, 2734, 82, 55, 26, 82, 164, 246, 61, 2814
INVAR-3, Run: 078, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 86, 4764, 82, 52, 29, 82, 164, 246, 87, 4845
INVAR-3, Run: 079, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 119, 3349, 82, 47, 34, 82, 164, 246, 119, 3431
INVAR-3, Run: 080, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 87, 3723, 82, 50, 31, 82, 164, 246, 87, 3805
INVAR-3, Run: 081, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 99, 4032, 82, 55, 26, 82, 164, 246, 100, 4113
INVAR-3, Run: 082, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 77, 4074, 82, 52, 29, 82, 164, 246, 77, 4156
INVAR-3, Run: 083, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 83, 3156, 82, 48, 33, 82, 164, 246, 83, 3238
INVAR-3, Run: 084, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 69, 3625, 82, 55, 26, 82, 164, 246, 70, 3706
INVAR-3, Run: 085, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 39, 3374, 82, 48, 33, 82, 164, 246, 40, 3455
INVAR-3, Run: 086, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 70, 4470, 82, 47, 34, 82, 164, 246, 70, 4552
INVAR-3, Run: 087, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 71, 4613, 82, 55, 26, 82, 164, 246, 71, 4695
INVAR-3, Run: 088, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 65, 4478, 82, 54, 27, 82, 164, 246, 65, 4560
INVAR-3, Run: 089, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 63, 3660, 82, 59, 22, 82, 164, 246, 64, 3741
INVAR-3, Run: 090, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 78, 3575, 82, 53, 28, 82, 164, 246, 78, 3657
INVAR-3, Run: 091, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 98, 5181, 82, 51, 30, 82, 164, 246, 98, 5263
INVAR-3, Run: 092, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 77, 3486, 82, 54, 27, 82, 164, 246, 78, 3567
INVAR-3, Run: 093, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 77, 4689, 82, 51, 30, 82, 164, 246, 77, 4771
INVAR-3, Run: 094, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 66, 3148, 82, 50, 31, 82, 164, 246, 67, 3229
INVAR-3, Run: 095, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 79, 4385, 82, 52, 29, 82, 164, 246, 80, 4466
INVAR-3, Run: 096, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 72, 3946, 82, 55, 26, 82, 164, 246, 73, 4027
INVAR-3, Run: 097, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 69, 4357, 82, 49, 32, 82, 164, 246, 69, 4439
INVAR-3, Run: 098, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 75, 2959, 82, 54, 27, 82, 164, 246, 75, 3041
INVAR-3, Run: 099, F, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 74, 3953, 82, 52, 29, 82, 164, 246, 74, 4035
INVAR-3, Run: 100, F, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 93, 3949, 82, 45, 36, 82, 164, 246, 94, 4030
INVAR-4, Run: 001, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 16, 430, 19, 11, 8, 19, 39, 58, 16, 567
INVAR-4, Run: 002, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 9, 466, 19, 14, 5, 19, 39, 58, 9, 603
INVAR-4, Run: 003, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 19, 279, 19, 15, 4, 19, 39, 58, 19, 416
INVAR-4, Run: 004, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 655, 19, 14, 5, 19, 39, 58, 7, 792
INVAR-4, Run: 005, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 437, 19, 12, 7, 19, 39, 58, 13, 574
INVAR-4, Run: 006, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 6, 266, 19, 13, 6, 19, 39, 58, 6, 403
INVAR-4, Run: 007, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 17, 204, 19, 13, 6, 19, 39, 58, 17, 341
INVAR-4, Run: 008, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 14, 428, 19, 10, 9, 19, 39, 58, 14, 565
INVAR-4, Run: 009, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 12, 264, 19, 11, 8, 19, 39, 58, 12, 401
INVAR-4, Run: 010, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 510, 19, 14, 5, 19, 39, 58, 13, 647
INVAR-4, Run: 011, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 5, 455, 19, 15, 4, 19, 39, 58, 5, 592
INVAR-4, Run: 012, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 16, 399, 19, 12, 7, 19, 39, 58, 16, 536
INVAR-4, Run: 013, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 6, 312, 19, 12, 7, 19, 39, 58, 6, 449
INVAR-4, Run: 014, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 600, 19, 13, 6, 19, 39, 58, 8, 737
INVAR-4, Run: 015, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 14, 349, 19, 14, 5, 19, 39, 58, 14, 486
INVAR-4, Run: 016, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 226, 19, 15, 4, 19, 39, 58, 8, 363
INVAR-4, Run: 017, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 480, 19, 9, 10, 19, 39, 58, 7, 617
INVAR-4, Run: 018, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 374, 19, 13, 6, 19, 39, 58, 10, 511
INVAR-4, Run: 019, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 19, 211, 19, 14, 5, 19, 39, 58, 19, 348
INVAR-4, Run: 020, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 16, 534, 19, 12, 7, 19, 39, 58, 16, 671
INVAR-4, Run: 021, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 6, 461, 19, 14, 5, 19, 39, 58, 6, 598
INVAR-4, Run: 022, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 16, 374, 19, 12, 7, 19, 39, 58, 16, 511
INVAR-4, Run: 023, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 333, 19, 12, 7, 19, 39, 58, 8, 470
INVAR-4, Run: 024, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 2, 412, 19, 15, 4, 19, 39, 58, 2, 549
INVAR-4, Run: 025, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 12, 288, 19, 14, 5, 19, 39, 58, 12, 425
INVAR-4, Run: 026, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 398, 19, 10, 9, 19, 39, 58, 13, 535
INVAR-4, Run: 027, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 15, 324, 19, 13, 6, 19, 39, 58, 15, 461
INVAR-4, Run: 028, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 4, 788, 19, 12, 7, 19, 39, 58, 4, 925
INVAR-4, Run: 029, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 341, 19, 16, 3, 19, 39, 58, 7, 478
INVAR-4, Run: 030, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 435, 19, 13, 6, 19, 39, 58, 10, 572
INVAR-4, Run: 031, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 548, 19, 12, 7, 19, 39, 58, 7, 685
INVAR-4, Run: 032, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 465, 19, 15, 4, 19, 39, 58, 10, 602
INVAR-4, Run: 033, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 9, 445, 19, 13, 6, 19, 39, 58, 9, 582
INVAR-4, Run: 034, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 586, 19, 10, 9, 19, 39, 58, 13, 723
INVAR-4, Run: 035, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 15, 230, 19, 10, 9, 19, 39, 58, 15, 367
INVAR-4, Run: 036, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 297, 19, 14, 5, 19, 39, 58, 7, 434
INVAR-4, Run: 037, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 18, 213, 19, 12, 7, 19, 39, 58, 18, 350
INVAR-4, Run: 038, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 24, 399, 19, 8, 11, 19, 39, 58, 24, 536
INVAR-4, Run: 039, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 15, 615, 19, 12, 7, 19, 39, 58, 15, 752
INVAR-4, Run: 040, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 360, 19, 15, 4, 19, 39, 58, 8, 497
INVAR-4, Run: 041, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 9, 516, 19, 11, 8, 19, 39, 58, 9, 653
INVAR-4, Run: 042, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 270, 19, 14, 5, 19, 39, 58, 7, 407
INVAR-4, Run: 043, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 483, 19, 15, 4, 19, 39, 58, 8, 620
INVAR-4, Run: 044, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 9, 328, 19, 13, 6, 19, 39, 58, 9, 465
INVAR-4, Run: 045, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 9, 391, 19, 12, 7, 19, 39, 58, 9, 528
INVAR-4, Run: 046, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 17, 296, 19, 8, 11, 19, 39, 58, 17, 433
INVAR-4, Run: 047, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 9, 286, 19, 16, 3, 19, 39, 58, 9, 423
INVAR-4, Run: 048, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 11, 607, 19, 14, 5, 19, 39, 58, 11, 744
INVAR-4, Run: 049, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 526, 19, 13, 6, 19, 39, 58, 10, 663
INVAR-4, Run: 050, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 6, 594, 19, 14, 5, 19, 39, 58, 6, 731
INVAR-4, Run: 051, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 22, 324, 19, 14, 5, 19, 39, 58, 22, 461
INVAR-4, Run: 052, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 309, 19, 11, 8, 19, 39, 58, 13, 446
INVAR-4, Run: 053, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 551, 19, 11, 8, 19, 39, 58, 8, 688
INVAR-4, Run: 054, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 345, 19, 11, 8, 19, 39, 58, 7, 482
INVAR-4, Run: 055, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 260, 19, 12, 7, 19, 39, 58, 7, 397
INVAR-4, Run: 056, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 14, 240, 19, 13, 6, 19, 39, 58, 14, 377
INVAR-4, Run: 057, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 11, 548, 19, 10, 9, 19, 39, 58, 11, 685
INVAR-4, Run: 058, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 6, 493, 19, 16, 3, 19, 39, 58, 6, 630
INVAR-4, Run: 059, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 11, 594, 19, 17, 2, 19, 39, 58, 11, 731
INVAR-4, Run: 060, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 15, 297, 19, 13, 6, 19, 39, 58, 15, 434
INVAR-4, Run: 061, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 4, 617, 19, 14, 5, 19, 39, 58, 4, 754
INVAR-4, Run: 062, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 18, 371, 19, 14, 5, 19, 39, 58, 18, 508
INVAR-4, Run: 063, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 11, 166, 19, 10, 9, 19, 39, 58, 11, 303
INVAR-4, Run: 064, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 19, 409, 19, 12, 7, 19, 39, 58, 19, 546
INVAR-4, Run: 065, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 245, 19, 10, 9, 19, 39, 58, 10, 382
INVAR-4, Run: 066, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 11, 527, 19, 15, 4, 19, 39, 58, 11, 664
INVAR-4, Run: 067, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 9, 249, 19, 12, 7, 19, 39, 58, 9, 386
INVAR-4, Run: 068, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 376, 19, 10, 9, 19, 39, 58, 13, 513
INVAR-4, Run: 069, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 16, 458, 19, 13, 6, 19, 39, 58, 16, 595
INVAR-4, Run: 070, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 4, 529, 19, 16, 3, 19, 39, 58, 4, 666
INVAR-4, Run: 071, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 32, 450, 19, 16, 3, 19, 39, 58, 32, 587
INVAR-4, Run: 072, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 5, 336, 19, 15, 4, 19, 39, 58, 5, 473
INVAR-4, Run: 073, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 18, 200, 19, 9, 10, 19, 39, 58, 18, 337
INVAR-4, Run: 074, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 498, 19, 13, 6, 19, 39, 58, 13, 635
INVAR-4, Run: 075, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 246, 19, 12, 7, 19, 39, 58, 10, 383
INVAR-4, Run: 076, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 671, 19, 12, 7, 19, 39, 58, 8, 808
INVAR-4, Run: 077, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 5, 678, 19, 15, 4, 19, 39, 58, 5, 815
INVAR-4, Run: 078, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 17, 326, 19, 10, 9, 19, 39, 58, 17, 463
INVAR-4, Run: 079, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 12, 199, 19, 13, 6, 19, 39, 58, 12, 336
INVAR-4, Run: 080, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 6, 405, 19, 12, 7, 19, 39, 58, 6, 542
INVAR-4, Run: 081, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 17, 305, 19, 8, 11, 19, 39, 58, 17, 442
INVAR-4, Run: 082, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 12, 259, 19, 11, 8, 19, 39, 58, 12, 396
INVAR-4, Run: 083, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 18, 224, 19, 12, 7, 19, 39, 58, 18, 361
INVAR-4, Run: 084, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 408, 19, 12, 7, 19, 39, 58, 8, 545
INVAR-4, Run: 085, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 280, 19, 13, 6, 19, 39, 58, 7, 417
INVAR-4, Run: 086, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 17, 268, 19, 12, 7, 19, 39, 58, 17, 405
INVAR-4, Run: 087, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 6, 353, 19, 15, 4, 19, 39, 58, 6, 490
INVAR-4, Run: 088, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 18, 543, 19, 14, 5, 19, 39, 58, 18, 680
