Input Number, Run_Number, Result@ 100, CO, D, A, X1, H, M, PO, CE, Y, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 016, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 86, 3662, 82, 46, 35, 82, 164, 246, 86, 3744
INVAR-3, Run: 017, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 55, 4086, 82, 55, 26, 82, 164, 246, 56, 4167
INVAR-3, Run: 018, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 66, 4007, 82, 53, 28, 82, 164, 246, 67, 4088
INVAR-3, Run: 019, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 68, 4043, 82, 47, 34, 82, 164, 246, 69, 4124
INVAR-3, Run: 020, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 61, 4441, 82, 46, 35, 82, 164, 246, 62, 4522
INVAR-3, Run: 021, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 83, 3390, 82, 58, 23, 82, 164, 246, 84, 3471
INVAR-3, Run: 022, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 99, 4358, 82, 45, 36, 82, 164, 246, 99, 4440
INVAR-3, Run: 023, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 86, 5102, 82, 56, 25, 82, 164, 246, 87, 5183
INVAR-3, Run: 024, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 99, 3210, 82, 44, 37, 82, 164, 246, 100, 3291
INVAR-3, Run: 025, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 88, 4139, 82, 54, 27, 82, 164, 246, 89, 4220
INVAR-3, Run: 026, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 78, 2770, 82, 46, 35, 82, 164, 246, 79, 2851
INVAR-3, Run: 027, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 89, 3171, 82, 44, 37, 82, 164, 246, 90, 3252
INVAR-3, Run: 028, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 109, 3632, 82, 60, 21, 82, 164, 246, 110, 3713
INVAR-3, Run: 029, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 63, 3394, 82, 55, 26, 82, 164, 246, 64, 3475
INVAR-3, Run: 030, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 67, 5125, 82, 46, 35, 82, 164, 246, 68, 5206
INVAR-3, Run: 031, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 91, 3855, 82, 45, 36, 82, 164, 246, 91, 3937
INVAR-3, Run: 032, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 93, 5437, 82, 53, 28, 82, 164, 246, 94, 5518
INVAR-3, Run: 033, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 49, 4772, 82, 60, 21, 82, 164, 246, 50, 4853
INVAR-3, Run: 034, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 72, 3021, 82, 47, 34, 82, 164, 246, 72, 3103
INVAR-3, Run: 035, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 52, 4309, 82, 53, 28, 82, 164, 246, 52, 4391
INVAR-3, Run: 036, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 81, 3987, 82, 63, 18, 82, 164, 246, 81, 4069
INVAR-3, Run: 037, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 95, 3490, 82, 44, 37, 82, 164, 246, 95, 3572
INVAR-3, Run: 038, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 67, 3081, 82, 46, 35, 82, 164, 246, 68, 3162
INVAR-3, Run: 039, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 61, 3015, 82, 47, 34, 82, 164, 246, 62, 3096
INVAR-3, Run: 040, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 76, 3080, 82, 54, 27, 82, 164, 246, 77, 3161
INVAR-3, Run: 041, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 105, 3363, 82, 49, 32, 82, 164, 246, 105, 3445
INVAR-3, Run: 042, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 79, 4180, 82, 64, 17, 82, 164, 246, 79, 4262
INVAR-3, Run: 043, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 58, 4600, 82, 58, 23, 82, 164, 246, 58, 4682
INVAR-3, Run: 044, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 52, 4760, 82, 53, 28, 82, 164, 246, 53, 4841
INVAR-3, Run: 045, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 82, 3819, 82, 47, 34, 82, 164, 246, 82, 3901
INVAR-3, Run: 046, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 83, 3275, 82, 51, 30, 82, 164, 246, 83, 3357
INVAR-3, Run: 047, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 65, 3847, 82, 52, 29, 82, 164, 246, 65, 3929
INVAR-3, Run: 048, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 84, 3247, 82, 47, 34, 82, 164, 246, 85, 3328
INVAR-3, Run: 049, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 139, 2747, 82, 44, 37, 82, 164, 246, 139, 2829
INVAR-3, Run: 050, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 44, 5554, 82, 49, 32, 82, 164, 246, 44, 5636
INVAR-3, Run: 051, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 75, 3438, 82, 59, 22, 82, 164, 246, 75, 3520
INVAR-3, Run: 052, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 87, 3917, 82, 49, 32, 82, 164, 246, 87, 3999
INVAR-3, Run: 053, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 71, 3708, 82, 52, 29, 82, 164, 246, 71, 3790
INVAR-3, Run: 054, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 94, 3396, 82, 54, 27, 82, 164, 246, 94, 3478
INVAR-3, Run: 055, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 73, 3482, 82, 47, 34, 82, 164, 246, 73, 3564
INVAR-3, Run: 056, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 60, 4656, 82, 50, 31, 82, 164, 246, 61, 4737
INVAR-3, Run: 057, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 85, 3678, 82, 53, 28, 82, 164, 246, 85, 3760
INVAR-3, Run: 058, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 85, 4854, 82, 46, 35, 82, 164, 246, 85, 4936
INVAR-3, Run: 059, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 52, 4632, 82, 53, 28, 82, 164, 246, 52, 4714
INVAR-3, Run: 060, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 64, 3634, 82, 58, 23, 82, 164, 246, 64, 3716
INVAR-3, Run: 061, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 47, 3691, 82, 58, 23, 82, 164, 246, 48, 3772
INVAR-3, Run: 062, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 81, 5107, 82, 48, 33, 82, 164, 246, 82, 5188
INVAR-3, Run: 063, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 86, 4011, 82, 46, 35, 82, 164, 246, 86, 4093
INVAR-3, Run: 064, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 62, 3630, 82, 50, 31, 82, 164, 246, 63, 3711
INVAR-3, Run: 065, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 58, 4998, 82, 51, 30, 82, 164, 246, 59, 5079
INVAR-3, Run: 066, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 76, 3974, 82, 56, 25, 82, 164, 246, 77, 4055
INVAR-3, Run: 067, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 105, 2506, 82, 49, 32, 82, 164, 246, 106, 2587
INVAR-3, Run: 068, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 70, 4510, 82, 55, 26, 82, 164, 246, 71, 4591
INVAR-3, Run: 069, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 89, 4892, 82, 60, 21, 82, 164, 246, 89, 4974
INVAR-3, Run: 070, P, 0, 0, 492, 0, 0, 0, 0, 2, 82, 1, 0, 80, 164, 75, 3084, 82, 48, 33, 82, 164, 246, 77, 3164
INVAR-3, Run: 071, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 79, 3537, 82, 49, 32, 82, 164, 246, 80, 3618
INVAR-3, Run: 072, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 65, 3215, 82, 51, 30, 82, 164, 246, 66, 3296
INVAR-3, Run: 073, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 74, 4422, 82, 58, 23, 82, 164, 246, 74, 4504
INVAR-3, Run: 074, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 79, 3827, 82, 52, 29, 82, 164, 246, 79, 3909
INVAR-3, Run: 075, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 50, 3966, 82, 46, 35, 82, 164, 246, 50, 4048
INVAR-3, Run: 076, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 83, 3423, 82, 45, 36, 82, 164, 246, 84, 3504
INVAR-3, Run: 077, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 89, 4038, 82, 50, 31, 82, 164, 246, 90, 4119
INVAR-3, Run: 078, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 107, 4827, 82, 57, 24, 82, 164, 246, 108, 4908
INVAR-3, Run: 079, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 87, 3939, 82, 50, 31, 82, 164, 246, 88, 4020
INVAR-3, Run: 080, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 91, 2976, 82, 46, 35, 82, 164, 246, 92, 3057
INVAR-3, Run: 081, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 60, 4004, 82, 46, 35, 82, 164, 246, 60, 4086
INVAR-3, Run: 082, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 94, 4375, 82, 46, 35, 82, 164, 246, 95, 4456
INVAR-3, Run: 083, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 91, 2761, 82, 45, 36, 82, 164, 246, 92, 2842
INVAR-3, Run: 084, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 57, 3995, 82, 52, 29, 82, 164, 246, 58, 4076
INVAR-3, Run: 085, P, 0, 0, 492, 0, 0, 0, 0, 2, 82, 1, 0, 80, 164, 59, 3950, 82, 54, 27, 82, 164, 246, 61, 4030
INVAR-3, Run: 086, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 68, 4242, 82, 51, 30, 82, 164, 246, 68, 4324
INVAR-3, Run: 087, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 76, 4418, 82, 42, 39, 82, 164, 246, 76, 4500
INVAR-3, Run: 088, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 93, 3391, 82, 46, 35, 82, 164, 246, 94, 3472
INVAR-3, Run: 089, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 63, 3761, 82, 43, 38, 82, 164, 246, 64, 3842
INVAR-3, Run: 090, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 125, 3541, 82, 51, 30, 82, 164, 246, 126, 3622
INVAR-3, Run: 091, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 80, 3780, 82, 49, 32, 82, 164, 246, 80, 3862
INVAR-3, Run: 092, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 96, 4192, 82, 49, 32, 82, 164, 246, 96, 4274
INVAR-3, Run: 093, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 63, 3882, 82, 52, 29, 82, 164, 246, 64, 3963
INVAR-3, Run: 094, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 98, 3482, 82, 46, 35, 82, 164, 246, 99, 3563
INVAR-3, Run: 095, P, 0, 0, 492, 0, 0, 0, 0, 2, 82, 1, 0, 80, 164, 88, 3205, 82, 40, 41, 82, 164, 246, 90, 3285
INVAR-3, Run: 096, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 78, 4146, 82, 56, 25, 82, 164, 246, 79, 4227
INVAR-3, Run: 097, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 97, 3899, 82, 48, 33, 82, 164, 246, 98, 3980
INVAR-3, Run: 098, P, 0, 0, 492, 0, 0, 0, 0, 0, 82, 1, 0, 82, 164, 70, 3628, 82, 54, 27, 82, 164, 246, 70, 3710
INVAR-3, Run: 099, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 78, 3831, 82, 57, 24, 82, 164, 246, 79, 3912
INVAR-3, Run: 100, P, 0, 0, 492, 0, 0, 0, 0, 1, 82, 1, 0, 81, 164, 66, 4089, 82, 46, 35, 82, 164, 246, 67, 4170
INVAR-4, Run: 001, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 9, 1003, 19, 16, 3, 19, 39, 58, 9, 1140
INVAR-4, Run: 002, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 14, 412, 19, 11, 8, 19, 39, 58, 14, 549
INVAR-4, Run: 003, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 17, 413, 19, 10, 9, 19, 39, 58, 17, 550
INVAR-4, Run: 004, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 3, 736, 19, 16, 3, 19, 39, 58, 3, 873
INVAR-4, Run: 005, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 15, 460, 19, 14, 5, 19, 39, 58, 15, 597
INVAR-4, Run: 006, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 14, 351, 19, 13, 6, 19, 39, 58, 14, 488
INVAR-4, Run: 007, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 437, 19, 13, 6, 19, 39, 58, 13, 574
INVAR-4, Run: 008, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 20, 433, 19, 16, 3, 19, 39, 58, 20, 570
INVAR-4, Run: 009, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 18, 289, 19, 12, 7, 19, 39, 58, 18, 426
INVAR-4, Run: 010, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 3, 435, 19, 13, 6, 19, 39, 58, 3, 572
INVAR-4, Run: 011, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 17, 686, 19, 12, 7, 19, 39, 58, 17, 823
INVAR-4, Run: 012, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 625, 19, 14, 5, 19, 39, 58, 8, 762
INVAR-4, Run: 013, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 3, 396, 19, 14, 5, 19, 39, 58, 3, 533
INVAR-4, Run: 014, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 17, 250, 19, 12, 7, 19, 39, 58, 17, 387
INVAR-4, Run: 015, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 9, 355, 19, 18, 1, 19, 39, 58, 9, 492
INVAR-4, Run: 016, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 6, 292, 19, 13, 6, 19, 39, 58, 6, 429
INVAR-4, Run: 017, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 4, 433, 19, 12, 7, 19, 39, 58, 4, 570
INVAR-4, Run: 018, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 16, 385, 19, 12, 7, 19, 39, 58, 16, 522
INVAR-4, Run: 019, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 20, 387, 19, 14, 5, 19, 39, 58, 20, 524
INVAR-4, Run: 020, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 14, 461, 19, 13, 6, 19, 39, 58, 14, 598
INVAR-4, Run: 021, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 9, 491, 19, 15, 4, 19, 39, 58, 9, 628
INVAR-4, Run: 022, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 3, 404, 19, 10, 9, 19, 39, 58, 3, 541
INVAR-4, Run: 023, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 14, 242, 19, 14, 5, 19, 39, 58, 14, 379
INVAR-4, Run: 024, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 19, 439, 19, 10, 9, 19, 39, 58, 19, 576
INVAR-4, Run: 025, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 23, 371, 19, 11, 8, 19, 39, 58, 23, 508
INVAR-4, Run: 026, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 371, 19, 13, 6, 19, 39, 58, 7, 508
INVAR-4, Run: 027, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 5, 559, 19, 15, 4, 19, 39, 58, 5, 696
INVAR-4, Run: 028, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 22, 527, 19, 9, 10, 19, 39, 58, 22, 664
INVAR-4, Run: 029, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 332, 19, 14, 5, 19, 39, 58, 10, 469
INVAR-4, Run: 030, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 11, 384, 19, 12, 7, 19, 39, 58, 11, 521
INVAR-4, Run: 031, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 19, 288, 19, 12, 7, 19, 39, 58, 19, 425
INVAR-4, Run: 032, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 537, 19, 12, 7, 19, 39, 58, 7, 674
INVAR-4, Run: 033, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 14, 351, 19, 9, 10, 19, 39, 58, 14, 488
INVAR-4, Run: 034, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 18, 310, 19, 14, 5, 19, 39, 58, 18, 447
INVAR-4, Run: 035, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 2, 466, 19, 13, 6, 19, 39, 58, 2, 603
INVAR-4, Run: 036, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 16, 692, 19, 10, 9, 19, 39, 58, 16, 829
INVAR-4, Run: 037, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 16, 276, 19, 11, 8, 19, 39, 58, 16, 413
INVAR-4, Run: 038, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 443, 19, 12, 7, 19, 39, 58, 7, 580
INVAR-4, Run: 039, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 326, 19, 8, 11, 19, 39, 58, 10, 463
INVAR-4, Run: 040, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 350, 19, 14, 5, 19, 39, 58, 8, 487
INVAR-4, Run: 041, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 353, 19, 14, 5, 19, 39, 58, 7, 490
INVAR-4, Run: 042, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 12, 164, 19, 13, 6, 19, 39, 58, 12, 301
INVAR-4, Run: 043, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 16, 209, 19, 15, 4, 19, 39, 58, 16, 346
INVAR-4, Run: 044, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 22, 533, 19, 11, 8, 19, 39, 58, 22, 670
INVAR-4, Run: 045, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 212, 19, 15, 4, 19, 39, 58, 8, 349
INVAR-4, Run: 046, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 301, 19, 10, 9, 19, 39, 58, 13, 438
INVAR-4, Run: 047, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 16, 230, 19, 11, 8, 19, 39, 58, 16, 367
INVAR-4, Run: 048, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 415, 19, 10, 9, 19, 39, 58, 13, 552
INVAR-4, Run: 049, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 451, 19, 17, 2, 19, 39, 58, 10, 588
INVAR-4, Run: 050, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 11, 322, 19, 16, 3, 19, 39, 58, 11, 459
INVAR-4, Run: 051, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 14, 404, 19, 11, 8, 19, 39, 58, 14, 541
INVAR-4, Run: 052, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 9, 387, 19, 15, 4, 19, 39, 58, 9, 524
INVAR-4, Run: 053, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 9, 210, 19, 13, 6, 19, 39, 58, 9, 347
INVAR-4, Run: 054, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 15, 402, 19, 15, 4, 19, 39, 58, 15, 539
INVAR-4, Run: 055, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 275, 19, 14, 5, 19, 39, 58, 10, 412
INVAR-4, Run: 056, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 350, 19, 12, 7, 19, 39, 58, 13, 487
INVAR-4, Run: 057, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 662, 19, 15, 4, 19, 39, 58, 10, 799
INVAR-4, Run: 058, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 6, 306, 19, 15, 4, 19, 39, 58, 6, 443
INVAR-4, Run: 059, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 12, 409, 19, 15, 4, 19, 39, 58, 12, 546
INVAR-4, Run: 060, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 396, 19, 11, 8, 19, 39, 58, 10, 533
INVAR-4, Run: 061, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 18, 445, 19, 12, 7, 19, 39, 58, 18, 582
INVAR-4, Run: 062, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 561, 19, 11, 8, 19, 39, 58, 8, 698
INVAR-4, Run: 063, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 15, 491, 19, 16, 3, 19, 39, 58, 15, 628
INVAR-4, Run: 064, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 14, 294, 19, 14, 5, 19, 39, 58, 14, 431
INVAR-4, Run: 065, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 458, 19, 13, 6, 19, 39, 58, 7, 595
INVAR-4, Run: 066, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 348, 19, 14, 5, 19, 39, 58, 13, 485
INVAR-4, Run: 067, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 533, 19, 14, 5, 19, 39, 58, 10, 670
INVAR-4, Run: 068, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 2, 469, 19, 14, 5, 19, 39, 58, 2, 606
INVAR-4, Run: 069, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 17, 409, 19, 14, 5, 19, 39, 58, 17, 546
INVAR-4, Run: 070, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 252, 19, 16, 3, 19, 39, 58, 10, 389
INVAR-4, Run: 071, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 532, 19, 9, 10, 19, 39, 58, 13, 669
INVAR-4, Run: 072, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 21, 392, 19, 10, 9, 19, 39, 58, 21, 529
INVAR-4, Run: 073, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 288, 19, 15, 4, 19, 39, 58, 8, 425
INVAR-4, Run: 074, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 19, 329, 19, 10, 9, 19, 39, 58, 19, 466
INVAR-4, Run: 075, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 381, 19, 14, 5, 19, 39, 58, 8, 518
INVAR-4, Run: 076, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 16, 481, 19, 11, 8, 19, 39, 58, 16, 618
INVAR-4, Run: 077, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 250, 19, 11, 8, 19, 39, 58, 8, 387
INVAR-4, Run: 078, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 22, 988, 19, 9, 10, 19, 39, 58, 22, 1125
