Input Number, Run_Number, Result@ 100, X, XP, Z, YP, Reaction1, Reaction2, Reaction3
INVAR-29, Run: 097, E, 0, 0, 111, 111, 0, 111, 0
INVAR-29, Run: 098, E, 0, 0, 106, 106, 0, 106, 0
INVAR-29, Run: 099, E, 0, 0, 109, 109, 0, 109, 0
INVAR-29, Run: 100, E, 0, 0, 98, 98, 0, 98, 0
INVAR-3, Run: 001, E, 0, 27, 120, 0, 120, 93, 93
INVAR-3, Run: 002, E, 0, 32, 120, 0, 120, 88, 88
INVAR-3, Run: 003, E, 0, 18, 120, 0, 120, 102, 102
INVAR-3, Run: 004, E, 0, 26, 120, 0, 120, 94, 94
INVAR-3, Run: 005, E, 0, 22, 120, 0, 120, 98, 98
INVAR-3, Run: 006, E, 0, 40, 120, 0, 120, 80, 80
INVAR-3, Run: 007, E, 0, 15, 120, 0, 120, 105, 105
INVAR-3, Run: 008, E, 0, 28, 120, 0, 120, 92, 92
INVAR-3, Run: 009, E, 0, 32, 120, 0, 120, 88, 88
INVAR-3, Run: 010, E, 0, 19, 120, 0, 120, 101, 101
INVAR-3, Run: 011, E, 0, 35, 120, 0, 120, 85, 85
INVAR-3, Run: 012, E, 0, 17, 120, 0, 120, 103, 103
INVAR-3, Run: 013, E, 0, 30, 120, 0, 120, 90, 90
INVAR-3, Run: 014, E, 0, 23, 120, 0, 120, 97, 97
INVAR-3, Run: 015, E, 0, 7, 120, 0, 120, 113, 113
INVAR-3, Run: 016, E, 0, 9, 120, 0, 120, 111, 111
INVAR-3, Run: 017, E, 0, 42, 120, 0, 120, 78, 78
INVAR-3, Run: 018, E, 0, 20, 120, 0, 120, 100, 100
INVAR-3, Run: 019, E, 0, 16, 120, 0, 120, 104, 104
INVAR-3, Run: 020, E, 0, 33, 120, 0, 120, 87, 87
INVAR-3, Run: 021, E, 0, 12, 120, 0, 120, 108, 108
INVAR-3, Run: 022, E, 0, 22, 120, 0, 120, 98, 98
INVAR-3, Run: 023, E, 0, 14, 120, 0, 120, 106, 106
INVAR-3, Run: 024, E, 0, 32, 120, 0, 120, 88, 88
INVAR-3, Run: 025, E, 0, 36, 120, 0, 120, 84, 84
INVAR-3, Run: 026, E, 0, 36, 120, 0, 120, 84, 84
INVAR-3, Run: 027, E, 0, 25, 120, 0, 120, 95, 95
INVAR-3, Run: 028, E, 0, 37, 120, 0, 120, 83, 83
INVAR-3, Run: 029, E, 0, 20, 120, 0, 120, 100, 100
INVAR-3, Run: 030, E, 0, 3, 120, 0, 120, 117, 117
INVAR-3, Run: 031, E, 0, 21, 120, 0, 120, 99, 99
INVAR-3, Run: 032, E, 0, 15, 120, 0, 120, 105, 105
INVAR-3, Run: 033, E, 0, 17, 120, 0, 120, 103, 103
INVAR-3, Run: 034, E, 0, 22, 120, 0, 120, 98, 98
INVAR-3, Run: 035, E, 0, 18, 120, 0, 120, 102, 102
INVAR-3, Run: 036, E, 0, 0, 123, 3, 120, 123, 120
INVAR-3, Run: 037, E, 0, 27, 120, 0, 120, 93, 93
INVAR-3, Run: 038, E, 0, 38, 120, 0, 120, 82, 82
INVAR-3, Run: 039, E, 0, 44, 120, 0, 120, 76, 76
INVAR-3, Run: 040, E, 0, 17, 120, 0, 120, 103, 103
INVAR-3, Run: 041, E, 0, 7, 120, 0, 120, 113, 113
INVAR-3, Run: 042, E, 0, 8, 120, 0, 120, 112, 112
INVAR-3, Run: 043, E, 0, 25, 120, 0, 120, 95, 95
INVAR-3, Run: 044, E, 0, 35, 120, 0, 120, 85, 85
INVAR-3, Run: 045, E, 0, 36, 120, 0, 120, 84, 84
INVAR-3, Run: 046, E, 0, 12, 120, 0, 120, 108, 108
INVAR-3, Run: 047, E, 0, 7, 120, 0, 120, 113, 113
INVAR-3, Run: 048, E, 0, 23, 120, 0, 120, 97, 97
INVAR-3, Run: 049, E, 0, 28, 120, 0, 120, 92, 92
INVAR-3, Run: 050, E, 0, 17, 120, 0, 120, 103, 103
INVAR-3, Run: 051, E, 0, 32, 120, 0, 120, 88, 88
INVAR-3, Run: 052, E, 0, 16, 120, 0, 120, 104, 104
INVAR-3, Run: 053, E, 0, 1, 120, 0, 120, 119, 119
INVAR-3, Run: 054, E, 0, 26, 120, 0, 120, 94, 94
INVAR-3, Run: 055, E, 0, 8, 120, 0, 120, 112, 112
INVAR-3, Run: 056, E, 0, 19, 120, 0, 120, 101, 101
INVAR-3, Run: 057, E, 0, 16, 120, 0, 120, 104, 104
INVAR-3, Run: 058, E, 0, 30, 120, 0, 120, 90, 90
INVAR-3, Run: 059, E, 0, 0, 127, 7, 120, 127, 120
INVAR-3, Run: 060, E, 0, 31, 120, 0, 120, 89, 89
INVAR-3, Run: 061, E, 0, 23, 120, 0, 120, 97, 97
INVAR-3, Run: 062, E, 0, 23, 120, 0, 120, 97, 97
INVAR-3, Run: 063, E, 0, 9, 120, 0, 120, 111, 111
INVAR-3, Run: 064, E, 0, 19, 120, 0, 120, 101, 101
INVAR-3, Run: 065, E, 0, 24, 120, 0, 120, 96, 96
INVAR-3, Run: 066, E, 0, 25, 120, 0, 120, 95, 95
INVAR-3, Run: 067, E, 0, 23, 120, 0, 120, 97, 97
INVAR-3, Run: 068, E, 0, 18, 120, 0, 120, 102, 102
INVAR-3, Run: 069, E, 0, 13, 120, 0, 120, 107, 107
INVAR-3, Run: 070, E, 0, 36, 120, 0, 120, 84, 84
INVAR-3, Run: 071, E, 0, 19, 120, 0, 120, 101, 101
INVAR-3, Run: 072, E, 0, 35, 120, 0, 120, 85, 85
INVAR-3, Run: 073, E, 0, 28, 120, 0, 120, 92, 92
INVAR-3, Run: 074, E, 0, 36, 120, 0, 120, 84, 84
INVAR-3, Run: 075, E, 0, 24, 120, 0, 120, 96, 96
INVAR-3, Run: 076, E, 0, 21, 120, 0, 120, 99, 99
INVAR-3, Run: 077, E, 0, 19, 120, 0, 120, 101, 101
INVAR-3, Run: 078, E, 0, 13, 120, 0, 120, 107, 107
INVAR-3, Run: 079, E, 0, 32, 120, 0, 120, 88, 88
INVAR-3, Run: 080, E, 0, 29, 120, 0, 120, 91, 91
INVAR-3, Run: 081, E, 0, 27, 120, 0, 120, 93, 93
INVAR-3, Run: 082, E, 0, 16, 120, 0, 120, 104, 104
INVAR-3, Run: 083, E, 0, 13, 120, 0, 120, 107, 107
INVAR-3, Run: 084, E, 0, 1, 120, 0, 120, 119, 119
INVAR-3, Run: 085, E, 0, 30, 120, 0, 120, 90, 90
INVAR-3, Run: 086, E, 0, 29, 120, 0, 120, 91, 91
INVAR-3, Run: 087, E, 0, 14, 120, 0, 120, 106, 106
INVAR-3, Run: 088, E, 0, 35, 120, 0, 120, 85, 85
INVAR-3, Run: 089, E, 0, 16, 120, 0, 120, 104, 104
INVAR-3, Run: 090, E, 0, 21, 120, 0, 120, 99, 99
INVAR-3, Run: 091, E, 0, 3, 120, 0, 120, 117, 117
INVAR-3, Run: 092, E, 0, 5, 120, 0, 120, 115, 115
INVAR-3, Run: 093, E, 0, 17, 120, 0, 120, 103, 103
INVAR-3, Run: 094, E, 0, 28, 120, 0, 120, 92, 92
INVAR-3, Run: 095, E, 0, 11, 120, 0, 120, 109, 109
INVAR-3, Run: 096, E, 0, 10, 120, 0, 120, 110, 110
INVAR-3, Run: 097, E, 0, 19, 120, 0, 120, 101, 101
INVAR-3, Run: 098, E, 0, 10, 120, 0, 120, 110, 110
INVAR-3, Run: 099, E, 0, 35, 120, 0, 120, 85, 85
INVAR-3, Run: 100, E, 0, 27, 120, 0, 120, 93, 93
INVAR-30, Run: 001, E, 0, 0, 124, 124, 0, 124, 0
INVAR-30, Run: 002, E, 0, 0, 102, 102, 0, 102, 0
INVAR-30, Run: 003, E, 0, 0, 101, 101, 0, 101, 0
INVAR-30, Run: 004, E, 0, 0, 93, 93, 0, 93, 0
INVAR-30, Run: 005, E, 0, 0, 93, 93, 0, 93, 0
INVAR-30, Run: 006, E, 0, 0, 88, 88, 0, 88, 0
INVAR-30, Run: 007, E, 0, 0, 104, 104, 0, 104, 0
INVAR-30, Run: 008, E, 0, 0, 101, 101, 0, 101, 0
INVAR-30, Run: 009, E, 0, 0, 107, 107, 0, 107, 0
INVAR-30, Run: 010, E, 0, 0, 92, 92, 0, 92, 0
INVAR-30, Run: 011, E, 0, 0, 99, 99, 0, 99, 0
INVAR-30, Run: 012, E, 0, 0, 96, 96, 0, 96, 0
INVAR-30, Run: 013, E, 0, 0, 95, 95, 0, 95, 0
INVAR-30, Run: 014, E, 0, 0, 111, 111, 0, 111, 0
INVAR-30, Run: 015, E, 0, 0, 109, 109, 0, 109, 0
INVAR-30, Run: 016, E, 0, 0, 111, 111, 0, 111, 0
INVAR-30, Run: 017, E, 0, 0, 105, 105, 0, 105, 0
INVAR-30, Run: 018, E, 0, 0, 103, 103, 0, 103, 0
INVAR-30, Run: 019, E, 0, 0, 111, 111, 0, 111, 0
INVAR-30, Run: 020, E, 0, 0, 87, 87, 0, 87, 0
INVAR-30, Run: 021, E, 0, 0, 124, 124, 0, 124, 0
INVAR-30, Run: 022, E, 0, 0, 111, 111, 0, 111, 0
INVAR-30, Run: 023, E, 0, 0, 115, 115, 0, 115, 0
INVAR-30, Run: 024, E, 0, 0, 103, 103, 0, 103, 0
INVAR-30, Run: 025, E, 0, 0, 96, 96, 0, 96, 0
INVAR-30, Run: 026, E, 0, 0, 95, 95, 0, 95, 0
INVAR-30, Run: 027, E, 0, 0, 108, 108, 0, 108, 0
INVAR-30, Run: 028, E, 0, 0, 96, 96, 0, 96, 0
INVAR-30, Run: 029, E, 0, 0, 102, 102, 0, 102, 0
INVAR-30, Run: 030, E, 0, 0, 106, 106, 0, 106, 0
INVAR-30, Run: 031, E, 0, 0, 106, 106, 0, 106, 0
INVAR-30, Run: 032, E, 0, 0, 92, 92, 0, 92, 0
INVAR-30, Run: 033, E, 0, 0, 97, 97, 0, 97, 0
INVAR-30, Run: 034, E, 0, 0, 92, 92, 0, 92, 0
INVAR-30, Run: 035, E, 0, 0, 98, 98, 0, 98, 0
INVAR-30, Run: 036, E, 0, 0, 106, 106, 0, 106, 0
INVAR-30, Run: 037, E, 0, 0, 91, 91, 0, 91, 0
INVAR-30, Run: 038, E, 0, 0, 89, 89, 0, 89, 0
INVAR-30, Run: 039, E, 0, 0, 116, 116, 0, 116, 0
INVAR-30, Run: 040, E, 0, 0, 112, 112, 0, 112, 0
INVAR-30, Run: 041, E, 0, 0, 102, 102, 0, 102, 0
INVAR-30, Run: 042, E, 0, 0, 115, 115, 0, 115, 0
INVAR-30, Run: 043, E, 0, 0, 115, 115, 0, 115, 0
INVAR-30, Run: 044, E, 0, 0, 92, 92, 0, 92, 0
INVAR-30, Run: 045, E, 0, 0, 90, 90, 0, 90, 0
INVAR-30, Run: 046, E, 0, 0, 103, 103, 0, 103, 0
INVAR-30, Run: 047, E, 0, 0, 104, 104, 0, 104, 0
INVAR-30, Run: 048, E, 0, 0, 94, 94, 0, 94, 0
INVAR-30, Run: 049, E, 0, 0, 97, 97, 0, 97, 0
INVAR-30, Run: 050, E, 0, 0, 103, 103, 0, 103, 0
INVAR-30, Run: 051, E, 0, 0, 91, 91, 0, 91, 0
INVAR-30, Run: 052, E, 0, 0, 93, 93, 0, 93, 0
INVAR-30, Run: 053, E, 0, 0, 88, 88, 0, 88, 0
INVAR-30, Run: 054, E, 0, 0, 109, 109, 0, 109, 0
INVAR-30, Run: 055, E, 0, 0, 102, 102, 0, 102, 0
INVAR-30, Run: 056, E, 0, 0, 91, 91, 0, 91, 0
INVAR-30, Run: 057, E, 0, 0, 109, 109, 0, 109, 0
INVAR-30, Run: 058, E, 0, 0, 118, 118, 0, 118, 0
INVAR-30, Run: 059, E, 0, 0, 101, 101, 0, 101, 0
INVAR-30, Run: 060, E, 0, 0, 94, 94, 0, 94, 0
INVAR-30, Run: 061, E, 0, 0, 98, 98, 0, 98, 0
INVAR-30, Run: 062, E, 0, 0, 89, 89, 0, 89, 0
INVAR-30, Run: 063, E, 0, 0, 96, 96, 0, 96, 0
INVAR-30, Run: 064, E, 0, 0, 95, 95, 0, 95, 0
INVAR-30, Run: 065, E, 0, 0, 89, 89, 0, 89, 0
INVAR-30, Run: 066, E, 0, 0, 104, 104, 0, 104, 0
INVAR-30, Run: 067, E, 0, 0, 96, 96, 0, 96, 0
INVAR-30, Run: 068, E, 0, 0, 99, 99, 0, 99, 0
INVAR-30, Run: 069, E, 0, 0, 89, 89, 0, 89, 0
INVAR-30, Run: 070, E, 0, 0, 92, 92, 0, 92, 0
INVAR-30, Run: 071, E, 0, 0, 105, 105, 0, 105, 0
INVAR-30, Run: 072, E, 0, 0, 93, 93, 0, 93, 0
INVAR-30, Run: 073, E, 0, 0, 87, 87, 0, 87, 0
INVAR-30, Run: 074, E, 0, 0, 98, 98, 0, 98, 0
INVAR-30, Run: 075, E, 0, 0, 114, 114, 0, 114, 0
INVAR-30, Run: 076, E, 0, 0, 99, 99, 0, 99, 0
INVAR-30, Run: 077, E, 0, 0, 112, 112, 0, 112, 0
INVAR-30, Run: 078, E, 0, 0, 89, 89, 0, 89, 0
INVAR-30, Run: 079, E, 0, 0, 105, 105, 0, 105, 0
INVAR-30, Run: 080, E, 0, 0, 112, 112, 0, 112, 0
INVAR-30, Run: 081, E, 0, 0, 95, 95, 0, 95, 0
INVAR-30, Run: 082, E, 0, 0, 109, 109, 0, 109, 0
INVAR-30, Run: 083, E, 0, 0, 92, 92, 0, 92, 0
INVAR-30, Run: 084, E, 0, 0, 113, 113, 0, 113, 0
INVAR-30, Run: 085, E, 0, 0, 84, 84, 0, 84, 0
INVAR-30, Run: 086, E, 0, 0, 105, 105, 0, 105, 0
INVAR-30, Run: 087, E, 0, 0, 89, 89, 0, 89, 0
INVAR-30, Run: 088, E, 0, 0, 95, 95, 0, 95, 0
INVAR-30, Run: 089, E, 0, 0, 100, 100, 0, 100, 0
INVAR-30, Run: 090, E, 0, 0, 101, 101, 0, 101, 0
INVAR-30, Run: 091, E, 0, 0, 101, 101, 0, 101, 0
INVAR-30, Run: 092, E, 0, 0, 90, 90, 0, 90, 0
INVAR-30, Run: 093, E, 0, 0, 103, 103, 0, 103, 0
INVAR-30, Run: 094, E, 0, 0, 86, 86, 0, 86, 0
INVAR-30, Run: 095, E, 0, 0, 121, 121, 0, 121, 0
INVAR-30, Run: 096, E, 0, 0, 103, 103, 0, 103, 0
INVAR-30, Run: 097, E, 0, 0, 108, 108, 0, 108, 0
INVAR-30, Run: 098, E, 0, 0, 92, 92, 0, 92, 0
INVAR-30, Run: 099, E, 0, 0, 88, 88, 0, 88, 0
INVAR-30, Run: 100, E, 0, 0, 99, 99, 0, 99, 0
INVAR-31, Run: 001, E, 0, 0, 96, 96, 0, 96, 0
INVAR-31, Run: 002, E, 0, 0, 90, 90, 0, 90, 0
INVAR-31, Run: 003, E, 0, 0, 98, 98, 0, 98, 0
INVAR-31, Run: 004, E, 0, 0, 95, 95, 0, 95, 0
INVAR-31, Run: 005, E, 0, 0, 103, 103, 0, 103, 0
INVAR-31, Run: 006, E, 0, 0, 110, 110, 0, 110, 0
INVAR-31, Run: 007, E, 0, 0, 91, 91, 0, 91, 0
INVAR-31, Run: 008, E, 0, 0, 90, 90, 0, 90, 0
INVAR-31, Run: 009, E, 0, 0, 100, 100, 0, 100, 0
INVAR-31, Run: 010, E, 0, 0, 90, 90, 0, 90, 0
INVAR-31, Run: 011, E, 0, 0, 91, 91, 0, 91, 0
INVAR-31, Run: 012, E, 0, 0, 86, 86, 0, 86, 0
INVAR-31, Run: 013, E, 0, 0, 98, 98, 0, 98, 0
INVAR-31, Run: 014, E, 0, 0, 91, 91, 0, 91, 0
INVAR-31, Run: 015, E, 0, 0, 105, 105, 0, 105, 0
INVAR-31, Run: 016, E, 0, 0, 103, 103, 0, 103, 0
INVAR-31, Run: 017, E, 0, 0, 101, 101, 0, 101, 0
INVAR-31, Run: 018, E, 0, 0, 100, 100, 0, 100, 0
INVAR-31, Run: 019, E, 0, 0, 102, 102, 0, 102, 0
INVAR-31, Run: 020, E, 0, 0, 96, 96, 0, 96, 0
INVAR-31, Run: 021, E, 0, 0, 103, 103, 0, 103, 0
INVAR-31, Run: 022, E, 0, 0, 96, 96, 0, 96, 0
INVAR-31, Run: 023, E, 0, 0, 87, 87, 0, 87, 0
INVAR-31, Run: 024, E, 0, 0, 94, 94, 0, 94, 0
INVAR-31, Run: 025, E, 0, 0, 106, 106, 0, 106, 0
INVAR-31, Run: 026, E, 0, 0, 87, 87, 0, 87, 0
INVAR-31, Run: 027, E, 0, 0, 91, 91, 0, 91, 0
INVAR-31, Run: 028, E, 0, 0, 97, 97, 0, 97, 0
INVAR-31, Run: 029, E, 0, 0, 87, 87, 0, 87, 0
INVAR-31, Run: 030, E, 0, 0, 90, 90, 0, 90, 0
INVAR-31, Run: 031, E, 0, 0, 84, 84, 0, 84, 0
INVAR-31, Run: 032, E, 0, 0, 116, 116, 0, 116, 0
INVAR-31, Run: 033, E, 0, 0, 90, 90, 0, 90, 0
INVAR-31, Run: 034, E, 0, 0, 117, 117, 0, 117, 0
INVAR-31, Run: 035, E, 0, 0, 95, 95, 0, 95, 0
INVAR-31, Run: 036, E, 0, 0, 100, 100, 0, 100, 0
INVAR-31, Run: 037, E, 0, 0, 95, 95, 0, 95, 0
INVAR-31, Run: 038, E, 0, 0, 97, 97, 0, 97, 0
INVAR-31, Run: 039, E, 0, 0, 106, 106, 0, 106, 0
INVAR-31, Run: 040, E, 0, 0, 96, 96, 0, 96, 0
INVAR-31, Run: 041, E, 0, 0, 90, 90, 0, 90, 0
INVAR-31, Run: 042, E, 0, 0, 94, 94, 0, 94, 0
INVAR-31, Run: 043, E, 0, 0, 97, 97, 0, 97, 0
INVAR-31, Run: 044, E, 0, 0, 91, 91, 0, 91, 0
INVAR-31, Run: 045, E, 0, 0, 96, 96, 0, 96, 0
INVAR-31, Run: 046, E, 0, 0, 114, 114, 0, 114, 0
INVAR-31, Run: 047, E, 0, 0, 95, 95, 0, 95, 0
INVAR-31, Run: 048, E, 0, 0, 123, 123, 0, 123, 0
INVAR-31, Run: 049, E, 0, 0, 94, 94, 0, 94, 0
INVAR-31, Run: 050, E, 0, 0, 105, 105, 0, 105, 0
INVAR-31, Run: 051, E, 0, 0, 108, 108, 0, 108, 0
INVAR-31, Run: 052, E, 0, 0, 104, 104, 0, 104, 0
INVAR-31, Run: 053, E, 0, 0, 107, 107, 0, 107, 0
INVAR-31, Run: 054, E, 0, 0, 90, 90, 0, 90, 0
INVAR-31, Run: 055, E, 0, 0, 107, 107, 0, 107, 0
INVAR-31, Run: 056, E, 0, 0, 128, 128, 0, 128, 0
INVAR-31, Run: 057, E, 0, 0, 94, 94, 0, 94, 0
INVAR-31, Run: 058, E, 0, 0, 119, 119, 0, 119, 0
INVAR-31, Run: 059, E, 0, 0, 99, 99, 0, 99, 0
INVAR-31, Run: 060, E, 0, 0, 98, 98, 0, 98, 0
INVAR-31, Run: 061, E, 0, 0, 105, 105, 0, 105, 0
INVAR-31, Run: 062, E, 0, 0, 101, 101, 0, 101, 0
INVAR-31, Run: 063, E, 0, 0, 99, 99, 0, 99, 0
INVAR-31, Run: 064, E, 0, 0, 104, 104, 0, 104, 0
INVAR-31, Run: 065, E, 0, 0, 99, 99, 0, 99, 0
INVAR-31, Run: 066, E, 0, 0, 85, 85, 0, 85, 0
INVAR-31, Run: 067, E, 0, 0, 115, 115, 0, 115, 0
INVAR-31, Run: 068, E, 0, 0, 105, 105, 0, 105, 0
INVAR-31, Run: 069, E, 0, 0, 82, 82, 0, 82, 0
INVAR-31, Run: 070, E, 0, 0, 112, 112, 0, 112, 0
INVAR-31, Run: 071, E, 0, 0, 87, 87, 0, 87, 0
INVAR-31, Run: 072, E, 0, 0, 87, 87, 0, 87, 0
INVAR-31, Run: 073, E, 0, 0, 98, 98, 0, 98, 0
INVAR-31, Run: 074, E, 0, 0, 83, 83, 0, 83, 0
INVAR-31, Run: 075, E, 0, 0, 96, 96, 0, 96, 0
INVAR-31, Run: 076, E, 0, 0, 96, 96, 0, 96, 0
INVAR-31, Run: 077, E, 0, 0, 107, 107, 0, 107, 0
INVAR-31, Run: 078, E, 0, 0, 120, 120, 0, 120, 0
INVAR-31, Run: 079, E, 0, 0, 111, 111, 0, 111, 0
INVAR-31, Run: 080, E, 0, 0, 102, 102, 0, 102, 0
INVAR-31, Run: 081, E, 0, 0, 106, 106, 0, 106, 0
INVAR-31, Run: 082, E, 0, 0, 92, 92, 0, 92, 0
INVAR-31, Run: 083, E, 0, 0, 105, 105, 0, 105, 0
INVAR-31, Run: 084, E, 0, 0, 89, 89, 0, 89, 0
INVAR-31, Run: 085, E, 0, 0, 98, 98, 0, 98, 0
INVAR-31, Run: 086, E, 0, 0, 96, 96, 0, 96, 0
INVAR-31, Run: 087, E, 0, 0, 109, 109, 0, 109, 0
INVAR-31, Run: 088, E, 0, 0, 97, 97, 0, 97, 0
INVAR-31, Run: 089, E, 0, 0, 95, 95, 0, 95, 0
INVAR-31, Run: 090, E, 0, 0, 111, 111, 0, 111, 0
INVAR-31, Run: 091, E, 0, 0, 96, 96, 0, 96, 0
INVAR-31, Run: 092, E, 0, 0, 99, 99, 0, 99, 0
INVAR-31, Run: 093, E, 0, 0, 108, 108, 0, 108, 0
INVAR-31, Run: 094, E, 0, 0, 89, 89, 0, 89, 0
INVAR-31, Run: 095, E, 0, 0, 95, 95, 0, 95, 0
INVAR-31, Run: 096, E, 0, 0, 107, 107, 0, 107, 0
INVAR-31, Run: 097, E, 0, 0, 94, 94, 0, 94, 0
INVAR-31, Run: 098, E, 0, 0, 103, 103, 0, 103, 0
INVAR-31, Run: 099, E, 0, 0, 99, 99, 0, 99, 0
INVAR-31, Run: 100, E, 0, 0, 115, 115, 0, 115, 0
INVAR-32, Run: 001, E, 0, 0, 94, 94, 0, 94, 0
INVAR-32, Run: 002, E, 0, 0, 106, 106, 0, 106, 0
INVAR-32, Run: 003, E, 0, 0, 98, 98, 0, 98, 0
INVAR-32, Run: 004, E, 0, 0, 101, 101, 0, 101, 0
INVAR-32, Run: 005, E, 0, 0, 106, 106, 0, 106, 0
INVAR-32, Run: 006, E, 0, 0, 101, 101, 0, 101, 0
INVAR-32, Run: 007, E, 0, 0, 97, 97, 0, 97, 0
INVAR-32, Run: 008, E, 0, 0, 112, 112, 0, 112, 0
INVAR-32, Run: 009, E, 0, 0, 104, 104, 0, 104, 0
INVAR-32, Run: 010, E, 0, 0, 96, 96, 0, 96, 0
INVAR-32, Run: 011, E, 0, 0, 103, 103, 0, 103, 0
INVAR-32, Run: 012, E, 0, 0, 93, 93, 0, 93, 0
INVAR-32, Run: 013, E, 0, 0, 124, 124, 0, 124, 0
INVAR-32, Run: 014, E, 0, 0, 115, 115, 0, 115, 0
INVAR-32, Run: 015, E, 0, 0, 121, 121, 0, 121, 0
INVAR-32, Run: 016, E, 0, 0, 107, 107, 0, 107, 0
INVAR-32, Run: 017, E, 0, 0, 115, 115, 0, 115, 0
INVAR-32, Run: 018, E, 0, 0, 107, 107, 0, 107, 0
INVAR-32, Run: 019, E, 0, 0, 101, 101, 0, 101, 0
INVAR-32, Run: 020, E, 0, 0, 119, 119, 0, 119, 0
INVAR-32, Run: 021, E, 0, 0, 111, 111, 0, 111, 0
INVAR-32, Run: 022, E, 0, 0, 103, 103, 0, 103, 0
INVAR-32, Run: 023, E, 0, 0, 96, 96, 0, 96, 0
INVAR-32, Run: 024, E, 0, 0, 106, 106, 0, 106, 0
INVAR-32, Run: 025, E, 0, 0, 109, 109, 0, 109, 0
INVAR-32, Run: 026, E, 0, 0, 91, 91, 0, 91, 0
INVAR-32, Run: 027, E, 0, 0, 97, 97, 0, 97, 0
INVAR-32, Run: 028, E, 0, 0, 90, 90, 0, 90, 0
INVAR-32, Run: 029, E, 0, 0, 102, 102, 0, 102, 0
INVAR-32, Run: 030, E, 0, 0, 94, 94, 0, 94, 0
INVAR-32, Run: 031, E, 0, 0, 118, 118, 0, 118, 0
INVAR-32, Run: 032, E, 0, 0, 106, 106, 0, 106, 0
INVAR-32, Run: 033, E, 0, 0, 86, 86, 0, 86, 0
INVAR-32, Run: 034, E, 0, 0, 88, 88, 0, 88, 0
INVAR-32, Run: 035, E, 0, 0, 114, 114, 0, 114, 0
INVAR-32, Run: 036, E, 0, 0, 121, 121, 0, 121, 0
INVAR-32, Run: 037, E, 0, 0, 125, 125, 0, 125, 0
INVAR-32, Run: 038, E, 0, 0, 93, 93, 0, 93, 0
INVAR-32, Run: 039, E, 0, 0, 103, 103, 0, 103, 0
INVAR-32, Run: 040, E, 0, 0, 100, 100, 0, 100, 0
INVAR-32, Run: 041, E, 0, 0, 105, 105, 0, 105, 0
INVAR-32, Run: 042, E, 0, 0, 102, 102, 0, 102, 0
INVAR-32, Run: 043, E, 0, 0, 121, 121, 0, 121, 0
INVAR-32, Run: 044, E, 0, 0, 103, 103, 0, 103, 0
INVAR-32, Run: 045, E, 0, 0, 108, 108, 0, 108, 0
INVAR-32, Run: 046, E, 0, 0, 110, 110, 0, 110, 0
INVAR-32, Run: 047, E, 0, 0, 97, 97, 0, 97, 0
INVAR-32, Run: 048, E, 0, 0, 91, 91, 0, 91, 0
INVAR-32, Run: 049, E, 0, 0, 102, 102, 0, 102, 0
INVAR-32, Run: 050, E, 0, 0, 98, 98, 0, 98, 0
INVAR-32, Run: 051, E, 0, 0, 95, 95, 0, 95, 0
INVAR-32, Run: 052, E, 0, 0, 92, 92, 0, 92, 0
INVAR-32, Run: 053, E, 0, 0, 93, 93, 0, 93, 0
INVAR-32, Run: 054, E, 0, 0, 93, 93, 0, 93, 0
INVAR-32, Run: 055, E, 0, 0, 98, 98, 0, 98, 0
INVAR-32, Run: 056, E, 0, 0, 106, 106, 0, 106, 0
INVAR-32, Run: 057, E, 0, 0, 112, 112, 0, 112, 0
INVAR-32, Run: 058, E, 0, 0, 89, 89, 0, 89, 0
INVAR-32, Run: 059, E, 0, 0, 121, 121, 0, 121, 0
INVAR-32, Run: 060, E, 0, 0, 96, 96, 0, 96, 0
INVAR-32, Run: 061, E, 0, 0, 96, 96, 0, 96, 0
INVAR-32, Run: 062, E, 0, 0, 109, 109, 0, 109, 0
INVAR-32, Run: 063, E, 0, 0, 101, 101, 0, 101, 0
INVAR-32, Run: 064, E, 0, 0, 95, 95, 0, 95, 0
INVAR-32, Run: 065, E, 0, 0, 117, 117, 0, 117, 0
INVAR-32, Run: 066, E, 0, 0, 100, 100, 0, 100, 0
INVAR-32, Run: 067, E, 0, 0, 120, 120, 0, 120, 0
INVAR-32, Run: 068, E, 0, 0, 87, 87, 0, 87, 0
INVAR-32, Run: 069, E, 0, 0, 115, 115, 0, 115, 0
INVAR-32, Run: 070, E, 0, 0, 93, 93, 0, 93, 0
INVAR-32, Run: 071, E, 0, 0, 104, 104, 0, 104, 0
INVAR-32, Run: 072, E, 0, 0, 76, 76, 0, 76, 0
INVAR-32, Run: 073, E, 0, 0, 110, 110, 0, 110, 0
INVAR-32, Run: 074, E, 0, 0, 104, 104, 0, 104, 0
INVAR-32, Run: 075, E, 0, 0, 101, 101, 0, 101, 0
INVAR-32, Run: 076, E, 0, 0, 95, 95, 0, 95, 0
INVAR-32, Run: 077, E, 0, 0, 120, 120, 0, 120, 0
INVAR-32, Run: 078, E, 0, 0, 107, 107, 0, 107, 0
INVAR-32, Run: 079, E, 0, 0, 90, 90, 0, 90, 0
INVAR-32, Run: 080, E, 0, 0, 92, 92, 0, 92, 0
INVAR-32, Run: 081, E, 0, 0, 113, 113, 0, 113, 0
INVAR-32, Run: 082, E, 0, 0, 86, 86, 0, 86, 0
INVAR-32, Run: 083, E, 0, 0, 96, 96, 0, 96, 0
