Input Number, Run_Number, Result@ 100, PE, X1, A, B, C, PO, D, CO, Y, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 097, F, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 719, 19, 19, 583, 22, 13, 3, 22, 22, 45, 423, 211
INVAR-4, Run: 098, F, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 485, 13, 13, 343, 23, 10, 5, 23, 23, 47, 337, 168
INVAR-4, Run: 099, F, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 531, 4, 4, 395, 22, 11, 5, 22, 22, 45, 519, 259
INVAR-4, Run: 100, F, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 593, 11, 11, 457, 22, 9, 7, 22, 22, 45, 353, 176
INVAR-5, Run: 001, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 940, 6, 6, 762, 29, 21, 2, 29, 29, 59, 527, 263
INVAR-5, Run: 002, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 968, 13, 13, 790, 29, 16, 7, 29, 29, 59, 1007, 503
INVAR-5, Run: 003, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1185, 14, 14, 1001, 30, 20, 2, 30, 30, 61, 1155, 577
INVAR-5, Run: 004, F, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1064, 29, 29, 868, 32, 16, 4, 32, 32, 65, 739, 369
INVAR-5, Run: 005, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 719, 15, 15, 541, 29, 15, 8, 29, 29, 59, 689, 344
INVAR-5, Run: 006, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 970, 15, 15, 792, 29, 17, 6, 29, 29, 59, 1069, 534
INVAR-5, Run: 007, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 903, 14, 14, 719, 30, 14, 8, 30, 30, 61, 1105, 552
INVAR-5, Run: 008, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1170, 19, 19, 980, 31, 15, 6, 31, 31, 63, 997, 498
INVAR-5, Run: 009, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 1000, 15, 15, 828, 28, 18, 6, 28, 28, 57, 1101, 550
INVAR-5, Run: 010, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1031, 24, 24, 853, 29, 14, 9, 29, 29, 59, 1205, 602
INVAR-5, Run: 011, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 888, 14, 14, 710, 29, 12, 11, 29, 29, 59, 775, 387
INVAR-5, Run: 012, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 713, 9, 9, 541, 28, 19, 5, 28, 28, 57, 691, 345
INVAR-5, Run: 013, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 898, 22, 22, 720, 29, 15, 8, 29, 29, 59, 555, 277
INVAR-5, Run: 014, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 729, 17, 17, 551, 29, 15, 8, 29, 29, 59, 747, 373
INVAR-5, Run: 015, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1052, 14, 14, 862, 31, 18, 3, 31, 31, 63, 847, 423
INVAR-5, Run: 016, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1432, 23, 23, 1248, 30, 14, 8, 30, 30, 61, 1757, 878
INVAR-5, Run: 017, F, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1075, 26, 26, 879, 32, 10, 10, 32, 32, 65, 1437, 718
INVAR-5, Run: 018, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 939, 18, 18, 761, 29, 14, 9, 29, 29, 59, 709, 354
INVAR-5, Run: 019, F, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1067, 22, 22, 871, 32, 13, 7, 32, 32, 65, 1199, 599
INVAR-5, Run: 020, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1010, 20, 20, 826, 30, 10, 12, 30, 30, 61, 745, 372
INVAR-5, Run: 021, F, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1361, 13, 13, 1165, 32, 16, 4, 32, 32, 65, 1465, 732
INVAR-5, Run: 022, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 1047, 18, 18, 875, 28, 16, 8, 28, 28, 57, 713, 356
INVAR-5, Run: 023, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1195, 16, 16, 1017, 29, 14, 9, 29, 29, 59, 853, 426
INVAR-5, Run: 024, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 925, 18, 18, 753, 28, 15, 9, 28, 28, 57, 587, 293
INVAR-5, Run: 025, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 921, 16, 16, 737, 30, 18, 4, 30, 30, 61, 507, 253
INVAR-5, Run: 026, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 976, 20, 20, 798, 29, 15, 8, 29, 29, 59, 799, 399
INVAR-5, Run: 027, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 964, 24, 24, 786, 29, 14, 9, 29, 29, 59, 725, 362
INVAR-5, Run: 028, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 2, 55, 1077, 7, 7, 911, 27, 18, 7, 27, 27, 55, 837, 418
INVAR-5, Run: 029, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1089, 18, 18, 899, 31, 15, 6, 31, 31, 63, 965, 482
INVAR-5, Run: 030, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1070, 24, 24, 886, 30, 15, 7, 30, 30, 61, 545, 272
INVAR-5, Run: 031, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 783, 13, 13, 611, 28, 14, 10, 28, 28, 57, 867, 433
INVAR-5, Run: 032, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 1100, 20, 20, 928, 28, 19, 5, 28, 28, 57, 751, 375
INVAR-5, Run: 033, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 958, 22, 22, 786, 28, 15, 9, 28, 28, 57, 861, 430
INVAR-5, Run: 034, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1176, 17, 17, 992, 30, 17, 5, 30, 30, 61, 699, 349
INVAR-5, Run: 035, F, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1307, 23, 23, 1111, 32, 10, 10, 32, 32, 65, 2307, 1153
INVAR-5, Run: 036, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1020, 21, 21, 830, 31, 14, 7, 31, 31, 63, 745, 372
INVAR-5, Run: 037, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1139, 22, 22, 955, 30, 18, 4, 30, 30, 61, 1349, 674
INVAR-5, Run: 038, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1201, 20, 20, 1017, 30, 13, 9, 30, 30, 61, 639, 319
INVAR-5, Run: 039, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 926, 20, 20, 748, 29, 13, 10, 29, 29, 59, 631, 315
INVAR-5, Run: 040, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 876, 17, 17, 692, 30, 14, 8, 30, 30, 61, 1215, 607
INVAR-5, Run: 041, F, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1458, 16, 16, 1262, 32, 17, 3, 32, 32, 65, 1029, 514
INVAR-5, Run: 042, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 659, 18, 18, 475, 30, 15, 7, 30, 30, 61, 457, 228
INVAR-5, Run: 043, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1172, 21, 21, 994, 29, 20, 3, 29, 29, 59, 747, 373
INVAR-5, Run: 044, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 879, 16, 16, 689, 31, 16, 5, 31, 31, 63, 1453, 726
INVAR-5, Run: 045, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 889, 24, 24, 711, 29, 15, 8, 29, 29, 59, 623, 311
INVAR-5, Run: 046, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1050, 13, 13, 872, 29, 17, 6, 29, 29, 59, 759, 379
INVAR-5, Run: 047, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1136, 12, 12, 952, 30, 14, 8, 30, 30, 61, 931, 465
INVAR-5, Run: 048, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1143, 20, 20, 959, 30, 14, 8, 30, 30, 61, 893, 446
INVAR-5, Run: 049, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1029, 14, 14, 851, 29, 14, 9, 29, 29, 59, 421, 210
INVAR-5, Run: 050, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 974, 34, 34, 790, 30, 15, 7, 30, 30, 61, 1493, 746
INVAR-5, Run: 051, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 969, 17, 17, 785, 30, 19, 3, 30, 30, 61, 1313, 656
INVAR-5, Run: 052, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 765, 21, 21, 581, 30, 15, 7, 30, 30, 61, 967, 483
INVAR-5, Run: 053, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 936, 20, 20, 764, 28, 15, 9, 28, 28, 57, 357, 178
INVAR-5, Run: 054, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 950, 23, 23, 766, 30, 16, 6, 30, 30, 61, 1131, 565
INVAR-5, Run: 055, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1317, 19, 19, 1133, 30, 18, 4, 30, 30, 61, 763, 381
INVAR-5, Run: 056, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 2, 55, 938, 20, 20, 772, 27, 10, 15, 27, 27, 55, 591, 295
INVAR-5, Run: 057, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1087, 23, 23, 897, 31, 16, 5, 31, 31, 63, 941, 470
INVAR-5, Run: 058, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1040, 20, 20, 856, 30, 16, 6, 30, 30, 61, 679, 339
INVAR-5, Run: 059, F, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1001, 20, 20, 805, 32, 17, 3, 32, 32, 65, 1443, 721
INVAR-5, Run: 060, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 2, 55, 690, 17, 17, 524, 27, 17, 8, 27, 27, 55, 541, 270
INVAR-5, Run: 061, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 662, 15, 15, 478, 30, 17, 5, 30, 30, 61, 493, 246
INVAR-5, Run: 062, F, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1132, 16, 16, 936, 32, 10, 10, 32, 32, 65, 591, 295
INVAR-5, Run: 063, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 933, 17, 17, 761, 28, 16, 8, 28, 28, 57, 909, 454
INVAR-5, Run: 064, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 802, 19, 19, 624, 29, 19, 4, 29, 29, 59, 617, 308
INVAR-5, Run: 065, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 944, 24, 24, 760, 30, 14, 8, 30, 30, 61, 569, 284
INVAR-5, Run: 066, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 934, 17, 17, 756, 29, 19, 4, 29, 29, 59, 677, 338
INVAR-5, Run: 067, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1051, 26, 26, 861, 31, 12, 9, 31, 31, 63, 1237, 618
INVAR-5, Run: 068, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 882, 8, 8, 698, 30, 17, 5, 30, 30, 61, 949, 474
INVAR-5, Run: 069, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 992, 17, 17, 820, 28, 17, 7, 28, 28, 57, 415, 207
INVAR-5, Run: 070, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1017, 21, 21, 833, 30, 14, 8, 30, 30, 61, 609, 304
INVAR-5, Run: 071, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 803, 19, 19, 631, 28, 19, 5, 28, 28, 57, 395, 197
INVAR-5, Run: 072, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 831, 19, 19, 659, 28, 20, 4, 28, 28, 57, 1407, 703
INVAR-5, Run: 073, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 924, 13, 13, 746, 29, 16, 7, 29, 29, 59, 719, 359
INVAR-5, Run: 074, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 827, 21, 21, 649, 29, 17, 6, 29, 29, 59, 637, 318
INVAR-5, Run: 075, F, 0, 0, 1, 0, 0, 1, 0, 208, 208, 0, 34, 1, 16, 69, 1379, 13, 13, 1171, 34, 15, 3, 34, 34, 69, 1003, 501
INVAR-5, Run: 076, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1179, 14, 14, 1001, 29, 18, 5, 29, 29, 59, 701, 350
INVAR-5, Run: 077, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1241, 28, 28, 1057, 30, 18, 4, 30, 30, 61, 735, 367
INVAR-5, Run: 078, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1405, 12, 12, 1215, 31, 16, 5, 31, 31, 63, 955, 477
INVAR-5, Run: 079, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 834, 18, 18, 650, 30, 12, 10, 30, 30, 61, 745, 372
INVAR-5, Run: 080, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 951, 14, 14, 773, 29, 20, 3, 29, 29, 59, 1057, 528
INVAR-5, Run: 081, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 906, 17, 17, 734, 28, 18, 6, 28, 28, 57, 677, 338
INVAR-5, Run: 082, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 996, 24, 24, 806, 31, 12, 9, 31, 31, 63, 1681, 840
INVAR-5, Run: 083, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 908, 20, 20, 724, 30, 14, 8, 30, 30, 61, 1161, 580
INVAR-5, Run: 084, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 903, 19, 19, 719, 30, 11, 11, 30, 30, 61, 969, 484
INVAR-5, Run: 085, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 839, 21, 21, 661, 29, 17, 6, 29, 29, 59, 943, 471
INVAR-5, Run: 086, F, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1353, 25, 25, 1157, 32, 15, 5, 32, 32, 65, 1369, 684
INVAR-5, Run: 087, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1314, 23, 23, 1124, 31, 13, 8, 31, 31, 63, 871, 435
INVAR-5, Run: 088, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 2, 55, 847, 14, 14, 681, 27, 14, 11, 27, 27, 55, 487, 243
INVAR-5, Run: 089, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1037, 13, 13, 853, 30, 11, 11, 30, 30, 61, 753, 376
INVAR-5, Run: 090, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 657, 15, 15, 485, 28, 18, 6, 28, 28, 57, 1095, 547
INVAR-5, Run: 091, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 866, 22, 22, 688, 29, 20, 3, 29, 29, 59, 1093, 546
INVAR-5, Run: 092, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 972, 23, 23, 794, 29, 17, 6, 29, 29, 59, 1355, 677
INVAR-5, Run: 093, F, 0, 0, 1, 0, 0, 1, 0, 202, 202, 0, 33, 1, 14, 67, 1738, 14, 14, 1536, 33, 14, 5, 33, 33, 67, 783, 391
INVAR-5, Run: 094, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 837, 13, 13, 653, 30, 11, 11, 30, 30, 61, 1053, 526
INVAR-5, Run: 095, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1173, 9, 9, 995, 29, 18, 5, 29, 29, 59, 909, 454
INVAR-5, Run: 096, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 940, 12, 12, 750, 31, 12, 9, 31, 31, 63, 805, 402
INVAR-5, Run: 097, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1042, 13, 13, 864, 29, 19, 4, 29, 29, 59, 661, 330
INVAR-5, Run: 098, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 859, 16, 16, 687, 28, 18, 6, 28, 28, 57, 677, 338
INVAR-5, Run: 099, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 957, 21, 21, 773, 30, 13, 9, 30, 30, 61, 1113, 556
INVAR-5, Run: 100, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 950, 19, 19, 766, 30, 11, 11, 30, 30, 61, 529, 264
INVAR-6, Run: 001, F, 0, 0, 1, 0, 0, 1, 0, 586, 586, 0, 97, 1, 20, 195, 5517, 60, 60, 4931, 97, 50, 27, 97, 97, 195, 6311, 3155
INVAR-6, Run: 002, F, 0, 0, 1, 0, 0, 1, 0, 556, 556, 0, 92, 1, 10, 185, 4969, 62, 62, 4413, 92, 52, 30, 92, 92, 185, 5059, 2529
INVAR-6, Run: 003, F, 0, 0, 1, 0, 0, 1, 0, 556, 556, 0, 92, 1, 10, 185, 4620, 51, 51, 4064, 92, 57, 25, 92, 92, 185, 4035, 2017
INVAR-6, Run: 004, F, 0, 0, 1, 0, 0, 1, 0, 568, 568, 0, 94, 1, 14, 189, 5781, 62, 62, 5213, 94, 57, 23, 94, 94, 189, 4461, 2230
INVAR-6, Run: 005, F, 0, 0, 1, 0, 0, 1, 0, 568, 568, 0, 94, 1, 14, 189, 5926, 55, 55, 5358, 94, 55, 25, 94, 94, 189, 3787, 1893
INVAR-6, Run: 006, F, 0, 0, 1, 0, 0, 1, 0, 550, 550, 0, 91, 1, 8, 183, 5332, 50, 50, 4782, 91, 54, 29, 91, 91, 183, 4655, 2327
INVAR-6, Run: 007, F, 0, 0, 1, 0, 0, 1, 0, 592, 592, 0, 98, 1, 22, 197, 6373, 47, 47, 5781, 98, 48, 28, 98, 98, 197, 4503, 2251
INVAR-6, Run: 008, F, 0, 0, 1, 0, 0, 1, 0, 562, 562, 0, 93, 1, 12, 187, 4734, 57, 57, 4172, 93, 55, 26, 93, 93, 187, 5553, 2776
INVAR-6, Run: 009, F, 0, 0, 1, 0, 0, 1, 0, 580, 580, 0, 96, 1, 18, 193, 5769, 57, 57, 5189, 96, 52, 26, 96, 96, 193, 5807, 2903
INVAR-6, Run: 010, F, 0, 0, 1, 0, 0, 1, 0, 562, 562, 0, 93, 1, 12, 187, 5950, 52, 52, 5388, 93, 53, 28, 93, 93, 187, 5499, 2749
INVAR-6, Run: 011, F, 0, 0, 1, 0, 0, 1, 0, 544, 544, 0, 90, 1, 6, 181, 3698, 56, 56, 3154, 90, 49, 35, 90, 90, 181, 3377, 1688
INVAR-6, Run: 012, F, 0, 0, 1, 0, 0, 1, 0, 562, 562, 0, 93, 1, 12, 187, 6493, 53, 53, 5931, 93, 56, 25, 93, 93, 187, 4251, 2125
INVAR-6, Run: 013, F, 0, 0, 1, 0, 0, 1, 0, 550, 550, 0, 91, 1, 8, 183, 4359, 45, 45, 3809, 91, 58, 25, 91, 91, 183, 3997, 1998
INVAR-6, Run: 014, F, 0, 0, 1, 0, 0, 1, 0, 550, 550, 0, 91, 1, 8, 183, 4203, 46, 46, 3653, 91, 50, 33, 91, 91, 183, 3581, 1790
INVAR-6, Run: 015, F, 0, 0, 1, 0, 0, 1, 0, 580, 580, 0, 96, 1, 18, 193, 5404, 51, 51, 4824, 96, 52, 26, 96, 96, 193, 6415, 3207
INVAR-6, Run: 016, F, 0, 0, 1, 0, 0, 1, 0, 574, 574, 0, 95, 1, 16, 191, 4725, 63, 63, 4151, 95, 54, 25, 95, 95, 191, 5097, 2548
INVAR-6, Run: 017, F, 0, 0, 1, 0, 0, 1, 0, 550, 550, 0, 91, 1, 8, 183, 4877, 55, 55, 4327, 91, 47, 36, 91, 91, 183, 7253, 3626
INVAR-6, Run: 018, F, 0, 0, 1, 0, 0, 1, 0, 580, 580, 0, 96, 1, 18, 193, 5095, 54, 54, 4515, 96, 56, 22, 96, 96, 193, 4515, 2257
INVAR-6, Run: 019, F, 0, 0, 1, 0, 0, 1, 0, 556, 556, 0, 92, 1, 10, 185, 4846, 46, 46, 4290, 92, 49, 33, 92, 92, 185, 3337, 1668
INVAR-6, Run: 020, F, 0, 0, 1, 0, 0, 1, 0, 562, 562, 0, 93, 1, 12, 187, 6118, 72, 72, 5556, 93, 58, 23, 93, 93, 187, 4119, 2059
INVAR-6, Run: 021, F, 0, 0, 1, 0, 0, 1, 0, 556, 556, 0, 92, 1, 10, 185, 5332, 61, 61, 4776, 92, 54, 28, 92, 92, 185, 5593, 2796
INVAR-6, Run: 022, F, 0, 0, 1, 0, 0, 1, 0, 562, 562, 0, 93, 1, 12, 187, 6762, 66, 66, 6200, 93, 57, 24, 93, 93, 187, 3849, 1924
INVAR-6, Run: 023, F, 0, 0, 1, 0, 0, 1, 0, 562, 562, 0, 93, 1, 12, 187, 5557, 49, 49, 4995, 93, 58, 23, 93, 93, 187, 4759, 2379
INVAR-6, Run: 024, F, 0, 0, 1, 0, 0, 1, 0, 550, 550, 0, 91, 1, 8, 183, 6065, 45, 45, 5515, 91, 57, 26, 91, 91, 183, 7085, 3542
INVAR-6, Run: 025, F, 0, 0, 1, 0, 0, 1, 0, 562, 562, 0, 93, 1, 12, 187, 4804, 53, 53, 4242, 93, 56, 25, 93, 93, 187, 5035, 2517
INVAR-6, Run: 026, F, 0, 0, 1, 0, 0, 1, 0, 556, 556, 0, 92, 1, 10, 185, 4844, 41, 41, 4288, 92, 66, 16, 92, 92, 185, 4635, 2317
INVAR-6, Run: 027, F, 0, 0, 1, 0, 0, 1, 0, 562, 562, 0, 93, 1, 12, 187, 5523, 53, 53, 4961, 93, 59, 22, 93, 93, 187, 4609, 2304
INVAR-6, Run: 028, F, 0, 0, 1, 0, 0, 1, 0, 568, 568, 0, 94, 1, 14, 189, 4790, 47, 47, 4222, 94, 55, 25, 94, 94, 189, 5243, 2621
INVAR-6, Run: 029, F, 0, 0, 1, 0, 0, 1, 0, 568, 568, 0, 94, 1, 14, 189, 6002, 46, 46, 5434, 94, 48, 32, 94, 94, 189, 5967, 2983
INVAR-6, Run: 030, F, 0, 0, 1, 0, 0, 1, 0, 574, 574, 0, 95, 1, 16, 191, 6119, 64, 64, 5545, 95, 52, 27, 95, 95, 191, 5035, 2517
INVAR-6, Run: 031, F, 0, 0, 1, 0, 0, 1, 0, 574, 574, 0, 95, 1, 16, 191, 5160, 73, 73, 4586, 95, 50, 29, 95, 95, 191, 4317, 2158
INVAR-6, Run: 032, F, 0, 0, 1, 0, 0, 1, 0, 586, 586, 0, 97, 1, 20, 195, 5757, 58, 58, 5171, 97, 51, 26, 97, 97, 195, 5123, 2561
INVAR-6, Run: 033, F, 0, 0, 1, 0, 0, 1, 0, 556, 556, 0, 92, 1, 10, 185, 5102, 54, 54, 4546, 92, 50, 32, 92, 92, 185, 6175, 3087
INVAR-6, Run: 034, F, 0, 0, 1, 0, 0, 1, 0, 568, 568, 0, 94, 1, 14, 189, 5212, 54, 54, 4644, 94, 48, 32, 94, 94, 189, 4187, 2093
INVAR-6, Run: 035, F, 0, 0, 1, 0, 0, 1, 0, 550, 550, 0, 91, 1, 8, 183, 4638, 51, 51, 4088, 91, 59, 24, 91, 91, 183, 6327, 3163
INVAR-6, Run: 036, F, 0, 0, 1, 0, 0, 1, 0, 562, 562, 0, 93, 1, 12, 187, 4775, 51, 51, 4213, 93, 53, 28, 93, 93, 187, 6479, 3239
INVAR-6, Run: 037, F, 0, 0, 1, 0, 0, 1, 0, 568, 568, 0, 94, 1, 14, 189, 5656, 69, 69, 5088, 94, 53, 27, 94, 94, 189, 4271, 2135
INVAR-6, Run: 038, F, 0, 0, 1, 0, 0, 1, 0, 586, 586, 0, 97, 1, 20, 195, 5288, 41, 41, 4702, 97, 44, 33, 97, 97, 195, 6997, 3498
INVAR-6, Run: 039, F, 0, 0, 1, 0, 0, 1, 0, 550, 550, 0, 91, 1, 8, 183, 4376, 54, 54, 3826, 91, 53, 30, 91, 91, 183, 4411, 2205
INVAR-6, Run: 040, F, 0, 0, 1, 0, 0, 1, 0, 550, 550, 0, 91, 1, 8, 183, 4819, 59, 59, 4269, 91, 48, 35, 91, 91, 183, 4481, 2240
INVAR-6, Run: 041, F, 0, 0, 1, 0, 0, 1, 0, 556, 556, 0, 92, 1, 10, 185, 6128, 52, 52, 5572, 92, 56, 26, 92, 92, 185, 4949, 2474
INVAR-6, Run: 042, F, 0, 0, 1, 0, 0, 1, 0, 556, 556, 0, 92, 1, 10, 185, 4629, 56, 56, 4073, 92, 60, 22, 92, 92, 185, 3847, 1923
