Input Number, Run_Number, Result@ 100, A1, Y, F1P, F1, A2, F2, F2P
13, Run: 049, F, 15, 0, 0, 5, 12, 0, 5
13, Run: 050, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 051, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 052, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 053, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 054, F, 15, 0, 0, 5, 11, 0, 5
13, Run: 055, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 056, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 057, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 058, F, 15, 0, 0, 5, 11, 0, 5
13, Run: 059, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 060, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 061, F, 15, 0, 0, 5, 12, 0, 5
13, Run: 062, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 063, F, 15, 0, 0, 5, 11, 0, 5
13, Run: 064, F, 15, 0, 0, 5, 11, 0, 5
13, Run: 065, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 066, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 067, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 068, F, 15, 0, 0, 5, 11, 0, 5
13, Run: 069, F, 15, 0, 0, 5, 11, 0, 5
13, Run: 070, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 071, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 072, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 073, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 074, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 075, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 076, F, 15, 0, 0, 5, 12, 0, 5
13, Run: 077, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 078, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 079, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 080, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 081, F, 15, 0, 0, 5, 11, 0, 5
13, Run: 082, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 083, F, 15, 0, 0, 5, 11, 0, 5
13, Run: 084, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 085, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 086, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 087, F, 15, 0, 0, 5, 12, 0, 5
13, Run: 088, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 089, F, 15, 0, 0, 5, 11, 0, 5
13, Run: 090, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 091, F, 15, 0, 0, 5, 11, 0, 5
13, Run: 092, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 093, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 094, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 095, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 096, F, 15, 0, 0, 5, 11, 0, 5
13, Run: 097, F, 15, 0, 0, 5, 12, 0, 5
13, Run: 098, F, 15, 0, 0, 5, 10, 0, 5
13, Run: 099, F, 15, 0, 0, 5, 12, 0, 5
13, Run: 100, F, 15, 0, 0, 5, 11, 0, 5
14, Run: 001, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 002, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 003, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 004, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 005, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 006, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 007, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 008, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 009, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 010, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 011, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 012, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 013, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 014, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 015, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 016, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 017, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 018, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 019, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 020, F, 81, 0, 0, 5, 62, 0, 5
14, Run: 021, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 022, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 023, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 024, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 025, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 026, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 027, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 028, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 029, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 030, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 031, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 032, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 033, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 034, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 035, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 036, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 037, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 038, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 039, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 040, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 041, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 042, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 043, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 044, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 045, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 046, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 047, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 048, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 049, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 050, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 051, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 052, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 053, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 054, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 055, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 056, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 057, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 058, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 059, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 060, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 061, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 062, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 063, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 064, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 065, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 066, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 067, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 068, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 069, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 070, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 071, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 072, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 073, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 074, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 075, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 076, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 077, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 078, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 079, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 080, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 081, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 082, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 083, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 084, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 085, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 086, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 087, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 088, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 089, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 090, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 091, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 092, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 093, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 094, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 095, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 096, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 097, F, 81, 0, 0, 5, 61, 0, 5
14, Run: 098, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 099, F, 81, 0, 0, 5, 60, 0, 5
14, Run: 100, F, 81, 0, 0, 5, 61, 0, 5
15, Run: 001, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 002, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 003, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 004, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 005, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 006, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 007, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 008, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 009, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 010, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 011, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 012, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 013, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 014, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 015, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 016, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 017, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 018, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 019, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 020, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 021, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 022, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 023, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 024, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 025, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 026, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 027, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 028, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 029, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 030, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 031, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 032, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 033, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 034, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 035, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 036, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 037, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 038, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 039, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 040, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 041, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 042, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 043, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 044, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 045, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 046, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 047, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 048, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 049, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 050, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 051, F, 165, 0, 0, 5, 161, 0, 5
15, Run: 052, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 053, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 054, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 055, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 056, F, 165, 0, 0, 5, 161, 0, 5
15, Run: 057, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 058, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 059, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 060, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 061, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 062, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 063, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 064, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 065, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 066, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 067, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 068, F, 165, 0, 0, 5, 161, 0, 5
15, Run: 069, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 070, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 071, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 072, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 073, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 074, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 075, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 076, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 077, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 078, F, 165, 0, 0, 5, 161, 0, 5
15, Run: 079, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 080, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 081, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 082, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 083, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 084, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 085, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 086, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 087, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 088, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 089, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 090, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 091, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 092, F, 165, 0, 0, 5, 161, 0, 5
15, Run: 093, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 094, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 095, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 096, F, 165, 0, 0, 5, 161, 0, 5
15, Run: 097, F, 165, 0, 0, 5, 161, 0, 5
15, Run: 098, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 099, F, 165, 0, 0, 5, 160, 0, 5
15, Run: 100, F, 165, 0, 0, 5, 160, 0, 5
2, Run: 001, F, 60, 0, 0, 5, 65, 0, 5
2, Run: 002, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 003, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 004, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 005, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 006, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 007, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 008, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 009, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 010, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 011, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 012, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 013, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 014, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 015, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 016, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 017, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 018, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 019, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 020, F, 60, 0, 0, 5, 64, 0, 5
2, Run: 021, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 022, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 023, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 024, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 025, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 026, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 027, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 028, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 029, F, 60, 0, 0, 5, 64, 0, 5
2, Run: 030, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 031, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 032, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 033, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 034, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 035, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 036, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 037, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 038, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 039, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 040, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 041, F, 60, 0, 0, 5, 64, 0, 5
2, Run: 042, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 043, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 044, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 045, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 046, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 047, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 048, F, 60, 0, 0, 5, 64, 0, 5
2, Run: 049, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 050, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 051, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 052, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 053, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 054, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 055, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 056, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 057, F, 60, 0, 0, 5, 64, 0, 5
2, Run: 058, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 059, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 060, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 061, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 062, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 063, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 064, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 065, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 066, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 067, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 068, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 069, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 070, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 071, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 072, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 073, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 074, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 075, F, 60, 0, 0, 5, 64, 0, 5
2, Run: 076, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 077, F, 60, 0, 0, 5, 64, 0, 5
2, Run: 078, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 079, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 080, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 081, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 082, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 083, F, 60, 0, 0, 5, 64, 0, 5
2, Run: 084, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 085, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 086, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 087, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 088, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 089, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 090, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 091, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 092, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 093, F, 60, 0, 0, 5, 64, 0, 5
2, Run: 094, F, 60, 0, 0, 5, 64, 0, 5
2, Run: 095, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 096, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 097, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 098, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 099, F, 60, 0, 0, 5, 63, 0, 5
2, Run: 100, F, 60, 0, 0, 5, 64, 0, 5
3, Run: 001, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 002, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 003, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 004, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 005, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 006, F, 120, 0, 0, 5, 112, 0, 5
3, Run: 007, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 008, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 009, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 010, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 011, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 012, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 013, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 014, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 015, F, 120, 0, 0, 5, 112, 0, 5
3, Run: 016, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 017, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 018, F, 120, 0, 0, 5, 112, 0, 5
3, Run: 019, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 020, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 021, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 022, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 023, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 024, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 025, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 026, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 027, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 028, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 029, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 030, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 031, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 032, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 033, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 034, F, 120, 0, 0, 5, 112, 0, 5
3, Run: 035, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 036, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 037, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 038, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 039, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 040, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 041, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 042, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 043, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 044, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 045, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 046, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 047, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 048, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 049, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 050, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 051, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 052, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 053, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 054, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 055, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 056, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 057, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 058, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 059, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 060, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 061, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 062, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 063, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 064, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 065, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 066, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 067, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 068, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 069, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 070, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 071, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 072, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 073, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 074, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 075, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 076, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 077, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 078, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 079, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 080, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 081, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 082, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 083, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 084, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 085, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 086, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 087, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 088, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 089, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 090, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 091, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 092, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 093, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 094, F, 120, 0, 0, 5, 112, 0, 5
3, Run: 095, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 096, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 097, F, 120, 0, 0, 5, 111, 0, 5
3, Run: 098, F, 120, 0, 0, 5, 111, 0, 5
