Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-10, Run: 074, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1650, 5718, 100, 99, 100, 200, 300, 1750, 5718
INVAR-10, Run: 075, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1272, 5547, 100, 99, 100, 200, 300, 1372, 5547
INVAR-10, Run: 076, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1608, 5239, 100, 99, 100, 200, 300, 1708, 5239
INVAR-10, Run: 077, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1234, 5648, 100, 99, 100, 200, 300, 1334, 5648
INVAR-10, Run: 078, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1364, 5129, 100, 99, 100, 200, 300, 1464, 5129
INVAR-10, Run: 079, P, 0, 0, 0, 0, 100, 100, 0, 0, 2, 600, 0, 200, 1336, 5376, 100, 98, 100, 200, 300, 1436, 5376
INVAR-10, Run: 080, P, 0, 0, 0, 0, 100, 100, 0, 0, 2, 600, 0, 200, 1182, 3960, 100, 98, 100, 200, 300, 1282, 3960
INVAR-10, Run: 081, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1444, 5836, 100, 99, 100, 200, 300, 1544, 5836
INVAR-10, Run: 082, P, 0, 0, 0, 0, 100, 100, 0, 0, 2, 600, 0, 200, 1460, 4896, 100, 98, 100, 200, 300, 1560, 4896
INVAR-10, Run: 083, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1528, 4869, 100, 99, 100, 200, 300, 1628, 4869
INVAR-10, Run: 084, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1338, 5346, 100, 99, 100, 200, 300, 1438, 5346
INVAR-10, Run: 085, P, 0, 0, 0, 0, 100, 100, 0, 0, 2, 600, 0, 200, 1327, 4100, 100, 98, 100, 200, 300, 1427, 4100
INVAR-10, Run: 086, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1130, 5837, 100, 99, 100, 200, 300, 1230, 5837
INVAR-10, Run: 087, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1506, 5822, 100, 99, 100, 200, 300, 1606, 5822
INVAR-10, Run: 088, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1209, 5151, 100, 99, 100, 200, 300, 1309, 5151
INVAR-10, Run: 089, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1615, 5565, 100, 99, 100, 200, 300, 1715, 5565
INVAR-10, Run: 090, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1204, 4939, 100, 99, 100, 200, 300, 1304, 4939
INVAR-10, Run: 091, P, 0, 0, 0, 0, 100, 100, 0, 0, 3, 600, 0, 200, 1668, 5035, 100, 97, 100, 200, 300, 1768, 5035
INVAR-10, Run: 092, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1555, 5770, 100, 99, 100, 200, 300, 1655, 5770
INVAR-10, Run: 093, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1627, 6962, 100, 99, 100, 200, 300, 1727, 6962
INVAR-10, Run: 094, P, 0, 0, 0, 0, 100, 100, 0, 0, 2, 600, 0, 200, 1362, 5359, 100, 98, 100, 200, 300, 1462, 5359
INVAR-10, Run: 095, P, 0, 0, 0, 0, 100, 100, 0, 0, 2, 600, 0, 200, 1278, 5285, 100, 98, 100, 200, 300, 1378, 5285
INVAR-10, Run: 096, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 884, 5703, 100, 99, 100, 200, 300, 984, 5703
INVAR-10, Run: 097, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1050, 6219, 100, 99, 100, 200, 300, 1150, 6219
INVAR-10, Run: 098, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1622, 3996, 100, 99, 100, 200, 300, 1722, 3996
INVAR-10, Run: 099, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1664, 4978, 100, 99, 100, 200, 300, 1764, 4978
INVAR-10, Run: 100, P, 0, 0, 0, 0, 100, 100, 0, 0, 5, 600, 0, 200, 1752, 5729, 100, 95, 100, 200, 300, 1852, 5729
INVAR-2, Run: 001, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 118, 505, 28, 26, 28, 56, 84, 146, 505
INVAR-2, Run: 002, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 223, 1085, 28, 27, 28, 56, 84, 251, 1085
INVAR-2, Run: 003, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 309, 714, 28, 26, 28, 56, 84, 337, 714
INVAR-2, Run: 004, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 213, 836, 28, 25, 28, 56, 84, 241, 836
INVAR-2, Run: 005, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 207, 976, 28, 27, 28, 56, 84, 235, 976
INVAR-2, Run: 006, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 115, 634, 28, 27, 28, 56, 84, 143, 634
INVAR-2, Run: 007, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 117, 868, 28, 27, 28, 56, 84, 145, 868
INVAR-2, Run: 008, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 161, 523, 28, 25, 28, 56, 84, 189, 523
INVAR-2, Run: 009, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 230, 752, 28, 27, 28, 56, 84, 258, 752
INVAR-2, Run: 010, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 174, 531, 28, 25, 28, 56, 84, 202, 531
INVAR-2, Run: 011, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 165, 587, 28, 25, 28, 56, 84, 193, 587
INVAR-2, Run: 012, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 252, 895, 28, 27, 28, 56, 84, 280, 895
INVAR-2, Run: 013, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 180, 719, 28, 27, 28, 56, 84, 208, 719
INVAR-2, Run: 014, P, 0, 0, 0, 0, 28, 28, 0, 0, 4, 168, 0, 56, 178, 296, 28, 24, 28, 56, 84, 206, 296
INVAR-2, Run: 015, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 170, 815, 28, 27, 28, 56, 84, 198, 815
INVAR-2, Run: 016, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 220, 486, 28, 25, 28, 56, 84, 248, 486
INVAR-2, Run: 017, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 138, 686, 28, 27, 28, 56, 84, 166, 686
INVAR-2, Run: 018, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 183, 950, 28, 27, 28, 56, 84, 211, 950
INVAR-2, Run: 019, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 190, 776, 28, 26, 28, 56, 84, 218, 776
INVAR-2, Run: 020, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 210, 902, 28, 27, 28, 56, 84, 238, 902
INVAR-2, Run: 021, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 152, 679, 28, 27, 28, 56, 84, 180, 679
INVAR-2, Run: 022, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 170, 795, 28, 25, 28, 56, 84, 198, 795
INVAR-2, Run: 023, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 118, 512, 28, 27, 28, 56, 84, 146, 512
INVAR-2, Run: 024, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 186, 548, 28, 26, 28, 56, 84, 214, 548
INVAR-2, Run: 025, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 166, 926, 28, 27, 28, 56, 84, 194, 926
INVAR-2, Run: 026, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 213, 708, 28, 25, 28, 56, 84, 241, 708
INVAR-2, Run: 027, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 121, 472, 28, 27, 28, 56, 84, 149, 472
INVAR-2, Run: 028, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 239, 917, 28, 27, 28, 56, 84, 267, 917
INVAR-2, Run: 029, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 177, 579, 28, 26, 28, 56, 84, 205, 579
INVAR-2, Run: 030, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 134, 581, 28, 25, 28, 56, 84, 162, 581
INVAR-2, Run: 031, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 156, 627, 28, 27, 28, 56, 84, 184, 627
INVAR-2, Run: 032, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 123, 565, 28, 27, 28, 56, 84, 151, 565
INVAR-2, Run: 033, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 179, 530, 28, 27, 28, 56, 84, 207, 530
INVAR-2, Run: 034, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 234, 933, 28, 27, 28, 56, 84, 262, 933
INVAR-2, Run: 035, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 131, 556, 28, 25, 28, 56, 84, 159, 556
INVAR-2, Run: 036, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 218, 836, 28, 26, 28, 56, 84, 246, 836
INVAR-2, Run: 037, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 164, 531, 28, 26, 28, 56, 84, 192, 531
INVAR-2, Run: 038, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 113, 603, 28, 26, 28, 56, 84, 141, 603
INVAR-2, Run: 039, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 134, 602, 28, 26, 28, 56, 84, 162, 602
INVAR-2, Run: 040, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 180, 635, 28, 27, 28, 56, 84, 208, 635
INVAR-2, Run: 041, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 126, 691, 28, 27, 28, 56, 84, 154, 691
INVAR-2, Run: 042, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 158, 564, 28, 26, 28, 56, 84, 186, 564
INVAR-2, Run: 043, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 129, 576, 28, 27, 28, 56, 84, 157, 576
INVAR-2, Run: 044, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 175, 685, 28, 26, 28, 56, 84, 203, 685
INVAR-2, Run: 045, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 200, 522, 28, 27, 28, 56, 84, 228, 522
INVAR-2, Run: 046, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 125, 500, 28, 27, 28, 56, 84, 153, 500
INVAR-2, Run: 047, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 201, 599, 28, 27, 28, 56, 84, 229, 599
INVAR-2, Run: 048, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 141, 536, 28, 27, 28, 56, 84, 169, 536
INVAR-2, Run: 049, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 228, 832, 28, 26, 28, 56, 84, 256, 832
INVAR-2, Run: 050, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 163, 441, 28, 26, 28, 56, 84, 191, 441
INVAR-2, Run: 051, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 167, 881, 28, 27, 28, 56, 84, 195, 881
INVAR-2, Run: 052, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 134, 664, 28, 27, 28, 56, 84, 162, 664
INVAR-2, Run: 053, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 138, 1050, 28, 26, 28, 56, 84, 166, 1050
INVAR-2, Run: 054, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 146, 777, 28, 27, 28, 56, 84, 174, 777
INVAR-2, Run: 055, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 178, 761, 28, 26, 28, 56, 84, 206, 761
INVAR-2, Run: 056, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 125, 435, 28, 25, 28, 56, 84, 153, 435
INVAR-2, Run: 057, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 129, 556, 28, 27, 28, 56, 84, 157, 556
INVAR-2, Run: 058, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 202, 898, 28, 27, 28, 56, 84, 230, 898
INVAR-2, Run: 059, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 158, 710, 28, 27, 28, 56, 84, 186, 710
INVAR-2, Run: 060, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 132, 520, 28, 27, 28, 56, 84, 160, 520
INVAR-2, Run: 061, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 268, 989, 28, 27, 28, 56, 84, 296, 989
INVAR-2, Run: 062, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 125, 426, 28, 27, 28, 56, 84, 153, 426
INVAR-2, Run: 063, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 179, 725, 28, 27, 28, 56, 84, 207, 725
INVAR-2, Run: 064, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 217, 585, 28, 26, 28, 56, 84, 245, 585
INVAR-2, Run: 065, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 190, 561, 28, 27, 28, 56, 84, 218, 561
INVAR-2, Run: 066, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 192, 655, 28, 27, 28, 56, 84, 220, 655
INVAR-2, Run: 067, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 135, 707, 28, 26, 28, 56, 84, 163, 707
INVAR-2, Run: 068, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 208, 959, 28, 27, 28, 56, 84, 236, 959
INVAR-2, Run: 069, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 178, 919, 28, 26, 28, 56, 84, 206, 919
INVAR-2, Run: 070, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 183, 707, 28, 26, 28, 56, 84, 211, 707
INVAR-2, Run: 071, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 196, 616, 28, 25, 28, 56, 84, 224, 616
INVAR-2, Run: 072, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 134, 863, 28, 27, 28, 56, 84, 162, 863
INVAR-2, Run: 073, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 220, 749, 28, 27, 28, 56, 84, 248, 749
INVAR-2, Run: 074, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 229, 772, 28, 26, 28, 56, 84, 257, 772
INVAR-2, Run: 075, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 202, 1000, 28, 27, 28, 56, 84, 230, 1000
INVAR-2, Run: 076, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 211, 1119, 28, 27, 28, 56, 84, 239, 1119
INVAR-2, Run: 077, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 186, 548, 28, 26, 28, 56, 84, 214, 548
INVAR-2, Run: 078, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 177, 1227, 28, 26, 28, 56, 84, 205, 1227
INVAR-2, Run: 079, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 165, 652, 28, 26, 28, 56, 84, 193, 652
INVAR-2, Run: 080, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 208, 752, 28, 25, 28, 56, 84, 236, 752
INVAR-2, Run: 081, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 205, 803, 28, 27, 28, 56, 84, 233, 803
INVAR-2, Run: 082, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 129, 750, 28, 26, 28, 56, 84, 157, 750
INVAR-2, Run: 083, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 89, 552, 28, 26, 28, 56, 84, 117, 552
INVAR-2, Run: 084, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 201, 608, 28, 27, 28, 56, 84, 229, 608
INVAR-2, Run: 085, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 172, 1015, 28, 26, 28, 56, 84, 200, 1015
INVAR-2, Run: 086, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 78, 531, 28, 27, 28, 56, 84, 106, 531
INVAR-2, Run: 087, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 155, 707, 28, 27, 28, 56, 84, 183, 707
INVAR-2, Run: 088, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 179, 453, 28, 26, 28, 56, 84, 207, 453
INVAR-2, Run: 089, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 87, 443, 28, 27, 28, 56, 84, 115, 443
INVAR-2, Run: 090, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 162, 766, 28, 27, 28, 56, 84, 190, 766
INVAR-2, Run: 091, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 168, 728, 28, 27, 28, 56, 84, 196, 728
INVAR-2, Run: 092, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 211, 463, 28, 25, 28, 56, 84, 239, 463
INVAR-2, Run: 093, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 186, 812, 28, 27, 28, 56, 84, 214, 812
INVAR-2, Run: 094, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 127, 536, 28, 27, 28, 56, 84, 155, 536
INVAR-2, Run: 095, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 125, 522, 28, 26, 28, 56, 84, 153, 522
INVAR-2, Run: 096, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 86, 704, 28, 26, 28, 56, 84, 114, 704
INVAR-2, Run: 097, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 178, 606, 28, 26, 28, 56, 84, 206, 606
INVAR-2, Run: 098, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 164, 658, 28, 27, 28, 56, 84, 192, 658
INVAR-2, Run: 099, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 202, 712, 28, 26, 28, 56, 84, 230, 712
INVAR-2, Run: 100, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 218, 616, 28, 27, 28, 56, 84, 246, 616
INVAR-3, Run: 001, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 897, 3646, 82, 81, 82, 164, 246, 979, 3646
INVAR-3, Run: 002, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1130, 3284, 82, 80, 82, 164, 246, 1212, 3284
INVAR-3, Run: 003, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 914, 3782, 82, 81, 82, 164, 246, 996, 3782
INVAR-3, Run: 004, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1299, 4756, 82, 80, 82, 164, 246, 1381, 4756
INVAR-3, Run: 005, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 864, 3101, 82, 81, 82, 164, 246, 946, 3101
INVAR-3, Run: 006, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1385, 3466, 82, 80, 82, 164, 246, 1467, 3466
INVAR-3, Run: 007, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 1077, 2988, 82, 79, 82, 164, 246, 1159, 2988
INVAR-3, Run: 008, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 836, 2863, 82, 81, 82, 164, 246, 918, 2863
INVAR-3, Run: 009, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 945, 3773, 82, 81, 82, 164, 246, 1027, 3773
INVAR-3, Run: 010, P, 0, 0, 0, 0, 82, 82, 0, 0, 4, 492, 0, 164, 1133, 2691, 82, 78, 82, 164, 246, 1215, 2691
INVAR-3, Run: 011, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 1134, 3358, 82, 79, 82, 164, 246, 1216, 3358
INVAR-3, Run: 012, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 998, 3880, 82, 80, 82, 164, 246, 1080, 3880
INVAR-3, Run: 013, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 926, 3933, 82, 81, 82, 164, 246, 1008, 3933
INVAR-3, Run: 014, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1250, 3790, 82, 81, 82, 164, 246, 1332, 3790
INVAR-3, Run: 015, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 798, 4039, 82, 81, 82, 164, 246, 880, 4039
INVAR-3, Run: 016, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 1015, 4225, 82, 79, 82, 164, 246, 1097, 4225
INVAR-3, Run: 017, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1093, 4055, 82, 80, 82, 164, 246, 1175, 4055
INVAR-3, Run: 018, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 810, 4376, 82, 81, 82, 164, 246, 892, 4376
INVAR-3, Run: 019, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 1059, 3550, 82, 79, 82, 164, 246, 1141, 3550
INVAR-3, Run: 020, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 713, 3682, 82, 81, 82, 164, 246, 795, 3682
INVAR-3, Run: 021, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 840, 3725, 82, 81, 82, 164, 246, 922, 3725
INVAR-3, Run: 022, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1462, 3719, 82, 81, 82, 164, 246, 1544, 3719
INVAR-3, Run: 023, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1222, 4557, 82, 81, 82, 164, 246, 1304, 4557
INVAR-3, Run: 024, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1179, 4304, 82, 81, 82, 164, 246, 1261, 4304
INVAR-3, Run: 025, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 967, 4014, 82, 81, 82, 164, 246, 1049, 4014
INVAR-3, Run: 026, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 953, 4218, 82, 80, 82, 164, 246, 1035, 4218
INVAR-3, Run: 027, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 1136, 3608, 82, 79, 82, 164, 246, 1218, 3608
INVAR-3, Run: 028, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 800, 3573, 82, 81, 82, 164, 246, 882, 3573
INVAR-3, Run: 029, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 900, 3299, 82, 81, 82, 164, 246, 982, 3299
INVAR-3, Run: 030, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1116, 4472, 82, 81, 82, 164, 246, 1198, 4472
INVAR-3, Run: 031, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 1208, 4594, 82, 79, 82, 164, 246, 1290, 4594
INVAR-3, Run: 032, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1026, 4519, 82, 81, 82, 164, 246, 1108, 4519
INVAR-3, Run: 033, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 930, 4645, 82, 81, 82, 164, 246, 1012, 4645
INVAR-3, Run: 034, P, 0, 0, 0, 0, 82, 82, 0, 0, 5, 492, 0, 164, 1013, 3321, 82, 77, 82, 164, 246, 1095, 3321
INVAR-3, Run: 035, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1096, 3779, 82, 81, 82, 164, 246, 1178, 3779
INVAR-3, Run: 036, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 727, 4420, 82, 81, 82, 164, 246, 809, 4420
INVAR-3, Run: 037, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 837, 3247, 82, 79, 82, 164, 246, 919, 3247
INVAR-3, Run: 038, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 915, 4143, 82, 80, 82, 164, 246, 997, 4143
INVAR-3, Run: 039, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1099, 4157, 82, 81, 82, 164, 246, 1181, 4157
INVAR-3, Run: 040, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1285, 2951, 82, 80, 82, 164, 246, 1367, 2951
INVAR-3, Run: 041, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1127, 3929, 82, 80, 82, 164, 246, 1209, 3929
INVAR-3, Run: 042, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 979, 3915, 82, 80, 82, 164, 246, 1061, 3915
INVAR-3, Run: 043, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 890, 3556, 82, 81, 82, 164, 246, 972, 3556
INVAR-3, Run: 044, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 797, 2569, 82, 80, 82, 164, 246, 879, 2569
INVAR-3, Run: 045, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 993, 3652, 82, 81, 82, 164, 246, 1075, 3652
INVAR-3, Run: 046, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 914, 4487, 82, 81, 82, 164, 246, 996, 4487
INVAR-3, Run: 047, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 835, 4234, 82, 81, 82, 164, 246, 917, 4234
