Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3, O1, O2, O3, O4, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-2, Run: 075, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 90, 0, 10, 90, 129, 40, 33, 5919, 5850, 5764, 5668, 5606, 69, 915, 86, 52, 62, 56, 5550, 5544, 871, 302, 173, 133, 44, 569
INVAR-2, Run: 076, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 93, 103, 113, 93, 155, 69, 106, 5075, 5013, 4958, 4862, 4814, 62, 1094, 55, 51, 48, 40, 4774, 4769, 1049, 430, 275, 206, 45, 619
INVAR-2, Run: 077, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 312, 222, 232, 312, 178, 55, 49, 1054, 1025, 1004, 940, 932, 29, 1473, 21, 15, 8, 8, 924, 923, 1424, 382, 204, 149, 49, 1042
INVAR-2, Run: 078, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 93, 103, 13, 93, 159, 63, 57, 2077, 2045, 2011, 1942, 1923, 32, 1090, 34, 21, 19, 23, 1900, 1898, 1042, 379, 220, 157, 48, 663
INVAR-2, Run: 079, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 198, 208, 118, 198, 191, 83, 135, 84, 62, 54, 4, 3, 22, 1483, 8, 0, 1, 1, 2, 2, 1433, 509, 318, 235, 50, 924
INVAR-2, Run: 080, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 420, 430, 340, 420, 178, 66, 57, 4110, 4047, 4000, 3905, 3875, 63, 1578, 47, 49, 30, 38, 3837, 3833, 1532, 401, 223, 157, 46, 1131
INVAR-2, Run: 081, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 91, 101, 11, 91, 164, 56, 119, 2027, 1987, 1965, 1903, 1890, 40, 1064, 22, 14, 13, 17, 1873, 1871, 1016, 439, 275, 219, 48, 577
INVAR-2, Run: 082, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 89, 99, 9, 89, 160, 50, 58, 1050, 1030, 1004, 946, 940, 20, 1071, 26, 9, 6, 8, 932, 931, 1022, 368, 208, 158, 49, 654
INVAR-2, Run: 083, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 7, 0, 97, 107, 17, 97, 158, 74, 88, 7011, 6927, 6844, 6739, 6682, 84, 1144, 83, 62, 57, 79, 6603, 6596, 1101, 420, 262, 188, 43, 681
INVAR-2, Run: 084, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 97, 107, 117, 97, 163, 49, 51, 2971, 2930, 2905, 2833, 2804, 41, 1058, 25, 25, 29, 30, 2774, 2771, 1011, 363, 200, 151, 47, 648
INVAR-2, Run: 085, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 91, 1, 11, 91, 140, 55, 52, 2029, 2011, 1979, 1905, 1894, 18, 986, 32, 26, 11, 14, 1880, 1878, 938, 347, 207, 152, 48, 591
INVAR-2, Run: 086, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 315, 225, 235, 315, 132, 41, 43, 4949, 4880, 4822, 4730, 4678, 69, 1180, 58, 47, 52, 51, 4627, 4622, 1135, 316, 184, 143, 45, 819
INVAR-2, Run: 087, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 10, 0, 1063, 973, 983, 1063, 185, 38, 73, 10042, 9921, 9786, 9642, 9534, 121, 1989, 135, 104, 108, 96, 9438, 9428, 1949, 396, 211, 173, 40, 1553
INVAR-2, Run: 088, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 93, 103, 13, 93, 200, 91, 231, 5957, 5888, 5816, 5710, 5640, 69, 1326, 72, 62, 70, 55, 5585, 5579, 1282, 622, 422, 331, 44, 660
INVAR-2, Run: 089, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 203, 213, 223, 203, 172, 61, 117, 1999, 1955, 1937, 1869, 1848, 44, 1312, 18, 20, 21, 23, 1825, 1823, 1264, 450, 278, 217, 48, 814
INVAR-2, Run: 090, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 226, 236, 246, 226, 178, 65, 109, 1099, 1080, 1066, 1007, 996, 19, 1398, 14, 10, 11, 9, 987, 986, 1349, 452, 274, 209, 49, 897
INVAR-2, Run: 091, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 315, 325, 235, 315, 188, 48, 104, 2044, 2006, 1976, 1905, 1880, 38, 1658, 30, 23, 25, 9, 1871, 1869, 1610, 440, 252, 204, 48, 1170
INVAR-2, Run: 092, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 198, 208, 218, 198, 160, 62, 43, 5969, 5895, 5824, 5742, 5687, 74, 1267, 71, 38, 55, 56, 5631, 5625, 1223, 365, 205, 143, 44, 858
INVAR-2, Run: 093, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 309, 319, 229, 309, 180, 71, 157, 1082, 1050, 1026, 960, 953, 32, 1580, 24, 17, 7, 6, 947, 946, 1531, 508, 328, 257, 49, 1023
INVAR-2, Run: 094, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 8, 0, 91, 1, 11, 91, 163, 50, 33, 8908, 8808, 8722, 8607, 8518, 100, 1024, 85, 74, 89, 87, 8431, 8423, 983, 346, 183, 133, 41, 637
INVAR-2, Run: 095, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 1303, 1313, 1323, 1303, 145, 41, 55, 2068, 2021, 1995, 1925, 1905, 47, 1860, 26, 22, 20, 22, 1883, 1881, 1812, 341, 196, 155, 48, 1471
INVAR-2, Run: 096, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 93, 103, 13, 93, 135, 57, 105, 1047, 1028, 1009, 952, 945, 19, 1059, 19, 8, 7, 6, 939, 938, 1010, 397, 262, 205, 49, 613
INVAR-2, Run: 097, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 98, 108, 18, 98, 147, 56, 77, 6030, 5956, 5879, 5780, 5723, 74, 985, 77, 55, 57, 54, 5669, 5663, 941, 380, 233, 177, 44, 561
INVAR-2, Run: 098, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 98, 108, 18, 98, 164, 61, 119, 2042, 1997, 1967, 1898, 1879, 45, 1151, 30, 21, 19, 26, 1853, 1851, 1103, 444, 280, 219, 48, 659
INVAR-2, Run: 099, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 1, 0, 1, 6, 0, 6, 0, 90, 100, 10, 90, 154, 68, 91, 6844, 6762, 6701, 6604, 6535, 82, 1011, 61, 54, 68, 61, 6474, 6468, 968, 413, 259, 191, 43, 555
INVAR-2, Run: 100, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 1, 0, 0, 1, 6, 0, 10, 0, 310, 320, 330, 310, 189, 43, 35, 11966, 11821, 11676, 11533, 11417, 144, 1404, 145, 104, 116, 129, 11288, 11278, 1366, 367, 178, 135, 38, 999
INVAR-3, Run: 001, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 74615, 74715, 74815, 74615, 159, 48, 79, 4932, 4859, 4807, 4726, 4681, 73, 3004, 52, 36, 45, 45, 4636, 4631, 2959, 386, 227, 179, 45, 2573
INVAR-3, Run: 002, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 1, 0, 1, 6, 0, 17, 0, 28306, 28406, 28506, 28306, 115, 35, 15, 17848, 17665, 17479, 17277, 17106, 183, 2520, 186, 170, 170, 169, 16937, 16920, 2488, 265, 150, 115, 32, 2223
INVAR-3, Run: 003, P, 0, 0, 0, 1000, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 6, 0, 7, 0, 6091, 6191, 5291, 6091, 174, 61, 32, 7895, 7815, 7731, 7624, 7547, 80, 2217, 84, 65, 77, 77, 7470, 7463, 2175, 367, 193, 132, 42, 1808
INVAR-3, Run: 004, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 11252, 10352, 10452, 11252, 200, 79, 86, 80, 58, 50, 0, 0, 22, 2663, 8, 0, 0, 0, 0, 0, 2613, 465, 265, 186, 50, 2148
INVAR-3, Run: 005, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 12722, 12822, 11922, 12722, 216, 58, 125, 84, 69, 60, 9, 9, 15, 2720, 9, 1, 0, 2, 7, 7, 2670, 499, 283, 225, 50, 2171
INVAR-3, Run: 006, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 7, 0, 7311, 7411, 7511, 7311, 136, 38, 34, 6965, 6889, 6814, 6694, 6608, 76, 2128, 75, 77, 86, 55, 6553, 6546, 2085, 308, 172, 134, 43, 1777
INVAR-3, Run: 007, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 18310, 18410, 18510, 18310, 193, 74, 152, 2092, 2059, 2031, 1965, 1939, 33, 2845, 28, 18, 26, 19, 1920, 1918, 2797, 519, 326, 252, 48, 2278
INVAR-3, Run: 008, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 21, 0, 2973, 3073, 3173, 2973, 157, 33, 20, 20777, 20575, 20358, 20113, 19901, 202, 1839, 217, 216, 212, 197, 19704, 19683, 1810, 310, 153, 120, 29, 1500
INVAR-3, Run: 009, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 64275, 64375, 63475, 64275, 162, 48, 45, 4054, 3984, 3936, 3853, 3815, 70, 3096, 48, 37, 38, 40, 3775, 3771, 3050, 355, 193, 145, 46, 2695
INVAR-3, Run: 010, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 7, 0, 5155, 4255, 4355, 5155, 202, 53, 52, 7066, 6967, 6879, 6771, 6704, 99, 2228, 88, 65, 67, 84, 6620, 6613, 2185, 407, 205, 152, 43, 1778
INVAR-3, Run: 011, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 20955, 21055, 21155, 20955, 206, 76, 150, 1983, 1942, 1912, 1842, 1820, 41, 3029, 30, 22, 22, 16, 1804, 1802, 2981, 532, 326, 250, 48, 2449
INVAR-3, Run: 012, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 8385, 7485, 7585, 8385, 125, 50, 47, 6100, 6014, 5942, 5827, 5770, 86, 2268, 72, 71, 57, 49, 5721, 5715, 2224, 322, 197, 147, 44, 1902
INVAR-3, Run: 013, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0, 4006, 3106, 3206, 4006, 159, 47, 47, 8118, 8012, 7922, 7789, 7711, 106, 2141, 90, 91, 78, 77, 7634, 7626, 2099, 353, 194, 147, 42, 1746
INVAR-3, Run: 014, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 2985, 2085, 2185, 2985, 134, 70, 121, 1080, 1056, 1042, 984, 978, 24, 1875, 14, 9, 6, 14, 964, 963, 1826, 425, 291, 221, 49, 1401
INVAR-3, Run: 015, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 7240, 7340, 6440, 7240, 186, 73, 106, 1111, 1085, 1065, 1008, 1003, 26, 2467, 20, 8, 5, 13, 990, 989, 2418, 465, 279, 206, 49, 1953
INVAR-3, Run: 016, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 15751, 15851, 15951, 15751, 188, 64, 111, 2093, 2058, 2022, 1949, 1927, 35, 2663, 36, 25, 22, 19, 1908, 1906, 2615, 463, 275, 211, 48, 2152
INVAR-3, Run: 017, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 13360, 13460, 12560, 13360, 149, 65, 105, 3046, 3004, 2972, 2890, 2853, 42, 2474, 32, 35, 37, 24, 2829, 2826, 2427, 419, 270, 205, 47, 2008
INVAR-3, Run: 018, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 5, 0, 21988, 22088, 22188, 21988, 157, 37, 38, 5843, 5777, 5717, 5621, 5555, 65, 2571, 60, 52, 66, 48, 5507, 5502, 2527, 332, 175, 138, 44, 2195
INVAR-3, Run: 019, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 17043, 17143, 16243, 17043, 159, 67, 90, 5991, 5918, 5856, 5747, 5700, 73, 2684, 62, 65, 47, 52, 5648, 5642, 2640, 416, 257, 190, 44, 2224
INVAR-3, Run: 020, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 55107, 55207, 54307, 55107, 132, 51, 40, 2002, 1972, 1946, 1883, 1869, 30, 2902, 26, 15, 14, 24, 1845, 1843, 2854, 323, 191, 140, 48, 2531
INVAR-3, Run: 021, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 15464, 14564, 14664, 15464, 149, 35, 65, 3023, 2989, 2952, 2885, 2859, 34, 2381, 37, 20, 26, 26, 2833, 2830, 2334, 349, 200, 165, 47, 1985
INVAR-3, Run: 022, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 22946, 22046, 22146, 22946, 143, 53, 114, 2041, 2004, 1969, 1903, 1883, 37, 2612, 35, 18, 20, 14, 1869, 1867, 2564, 410, 267, 214, 48, 2154
INVAR-3, Run: 023, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 4035, 4135, 4235, 4035, 170, 59, 81, 1073, 1044, 1020, 965, 954, 29, 2174, 24, 6, 11, 14, 940, 939, 2125, 410, 240, 181, 49, 1715
INVAR-3, Run: 024, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 8, 0, 108073, 108173, 107273, 108073, 214, 56, 37, 8897, 8782, 8670, 8554, 8470, 115, 3453, 112, 75, 84, 70, 8399, 8391, 3412, 407, 193, 137, 41, 3005
INVAR-3, Run: 025, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 3988, 3088, 3188, 3988, 233, 81, 71, 1995, 1952, 1926, 1852, 1835, 43, 2388, 26, 26, 17, 14, 1821, 1819, 2340, 485, 252, 171, 48, 1855
INVAR-3, Run: 026, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 7, 0, 23607, 23707, 23807, 23607, 177, 70, 67, 6842, 6746, 6670, 6561, 6492, 96, 2825, 76, 66, 69, 67, 6425, 6418, 2782, 414, 237, 167, 43, 2368
INVAR-3, Run: 027, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 24595, 24695, 23795, 24595, 216, 89, 226, 79, 62, 53, 3, 2, 17, 3003, 9, 0, 1, 0, 2, 2, 2953, 631, 415, 326, 50, 2322
INVAR-3, Run: 028, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 1967, 1067, 1167, 1967, 190, 67, 49, 3053, 3011, 2968, 2887, 2863, 42, 2078, 43, 34, 24, 35, 2828, 2825, 2031, 406, 216, 149, 47, 1625
INVAR-3, Run: 029, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 5108, 5208, 4308, 5108, 149, 82, 233, 4017, 3981, 3936, 3851, 3804, 36, 2426, 45, 39, 47, 43, 3761, 3757, 2380, 564, 415, 333, 46, 1816
INVAR-3, Run: 030, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 3, 0, 15480, 15580, 14680, 15480, 195, 68, 56, 4109, 4054, 3995, 3916, 3877, 55, 2754, 59, 33, 39, 41, 3835, 3832, 2708, 419, 224, 156, 46, 2289
INVAR-3, Run: 031, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0, 1984, 2084, 2184, 1984, 91, 37, 45, 7917, 7825, 7748, 7623, 7546, 92, 1628, 77, 83, 77, 76, 7470, 7462, 1586, 273, 182, 145, 42, 1313
INVAR-3, Run: 032, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 6248, 5348, 5448, 6248, 160, 38, 35, 2970, 2938, 2894, 2820, 2794, 32, 2162, 44, 27, 26, 24, 2770, 2767, 2115, 333, 173, 135, 47, 1782
INVAR-3, Run: 033, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 13557, 13657, 12757, 13557, 146, 59, 56, 5055, 4994, 4942, 4839, 4796, 61, 2490, 52, 58, 43, 51, 4745, 4740, 2445, 361, 215, 156, 45, 2084
INVAR-3, Run: 034, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 8, 0, 26268, 25368, 25468, 26268, 151, 46, 31, 8929, 8823, 8738, 8618, 8520, 106, 2667, 84, 79, 98, 85, 8435, 8427, 2626, 328, 177, 131, 41, 2298
INVAR-3, Run: 035, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 11484, 11584, 10684, 11484, 154, 47, 84, 2002, 1968, 1939, 1879, 1861, 34, 2366, 29, 12, 18, 9, 1852, 1850, 2318, 385, 231, 184, 48, 1933
INVAR-3, Run: 036, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 1, 1, 0, 1, 6, 0, 2, 0, 6083, 6183, 5283, 6083, 159, 53, 30, 3977, 3932, 3886, 3813, 3783, 45, 2155, 46, 26, 29, 42, 3741, 3739, 2109, 342, 183, 130, 46, 1767
INVAR-3, Run: 037, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 5126, 5226, 5326, 5126, 193, 69, 62, 1018, 1003, 988, 927, 917, 15, 2290, 15, 12, 10, 11, 906, 905, 2241, 424, 231, 162, 49, 1817
INVAR-3, Run: 038, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 1933, 2033, 1133, 1933, 286, 119, 191, 1047, 1018, 999, 942, 934, 29, 2432, 19, 8, 8, 10, 924, 923, 2383, 696, 410, 291, 49, 1687
INVAR-3, Run: 039, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 5042, 4142, 4242, 5042, 169, 79, 275, 3084, 3040, 3011, 2940, 2906, 44, 2371, 29, 24, 34, 24, 2882, 2879, 2324, 623, 454, 375, 47, 1701
INVAR-3, Run: 040, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 11492, 11592, 11692, 11492, 159, 62, 92, 76, 63, 55, 4, 4, 13, 2526, 8, 1, 0, 0, 4, 4, 2476, 413, 254, 192, 50, 2063
INVAR-3, Run: 041, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 10604, 9704, 9804, 10604, 190, 66, 110, 3080, 3039, 2993, 2905, 2879, 41, 2556, 46, 41, 26, 24, 2855, 2852, 2509, 466, 276, 210, 47, 2043
INVAR-3, Run: 042, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 2976, 2076, 2176, 2976, 160, 60, 61, 5041, 4974, 4918, 4824, 4764, 67, 1988, 56, 49, 60, 38, 4726, 4721, 1943, 381, 221, 161, 45, 1562
INVAR-3, Run: 043, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 7, 0, 6213, 5313, 5413, 6213, 124, 51, 54, 6951, 6879, 6811, 6709, 6650, 72, 2312, 68, 59, 59, 65, 6585, 6578, 2269, 329, 205, 154, 43, 1940
INVAR-3, Run: 044, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 7, 0, 10430, 10530, 9630, 10430, 154, 43, 34, 6966, 6891, 6815, 6702, 6637, 75, 2299, 76, 70, 65, 53, 6584, 6577, 2256, 331, 177, 134, 43, 1925
INVAR-3, Run: 045, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 2, 0, 11494, 10594, 10694, 11494, 180, 72, 60, 3010, 2962, 2913, 2832, 2790, 48, 2578, 48, 34, 42, 28, 2762, 2760, 2531, 412, 232, 160, 47, 2119
INVAR-3, Run: 046, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 3035, 3135, 3235, 3035, 181, 66, 90, 5008, 4953, 4891, 4787, 4737, 55, 2194, 62, 59, 50, 42, 4695, 4690, 2149, 437, 256, 190, 45, 1712
INVAR-3, Run: 047, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 6, 0, 12, 0, 52953, 53053, 52153, 52953, 180, 50, 73, 12900, 12757, 12630, 12438, 12308, 143, 3040, 127, 154, 130, 123, 12185, 12173, 3003, 403, 223, 173, 37, 2600
INVAR-3, Run: 048, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5051, 5151, 5251, 5051, 201, 65, 58, 67, 58, 52, 2, 2, 9, 2176, 6, 0, 0, 1, 1, 1, 2126, 424, 223, 158, 50, 1702
INVAR-3, Run: 049, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 13556, 13656, 13756, 13556, 189, 74, 80, 2030, 1988, 1960, 1901, 1885, 42, 2596, 28, 11, 16, 13, 1872, 1870, 2548, 443, 254, 180, 48, 2105
INVAR-3, Run: 050, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 5138, 5238, 5338, 5138, 139, 65, 55, 3009, 2951, 2909, 2826, 2797, 58, 2217, 42, 36, 29, 24, 2773, 2770, 2170, 359, 220, 155, 47, 1811
INVAR-3, Run: 051, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 7332, 6432, 6532, 7332, 160, 50, 38, 1057, 1037, 1017, 960, 954, 20, 2297, 20, 8, 6, 16, 938, 937, 2248, 348, 188, 138, 49, 1900
INVAR-3, Run: 052, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0, 22389, 22489, 21589, 22389, 145, 54, 97, 7931, 7839, 7776, 7670, 7590, 92, 2658, 63, 64, 80, 84, 7506, 7498, 2616, 396, 251, 197, 42, 2220
INVAR-3, Run: 053, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 41195, 41295, 40395, 41195, 151, 41, 52, 4980, 4918, 4865, 4774, 4728, 62, 2873, 53, 46, 46, 41, 4687, 4682, 2828, 344, 193, 152, 45, 2484
INVAR-3, Run: 054, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 932, 1032, 1132, 932, 193, 78, 130, 993, 971, 960, 902, 891, 22, 1779, 11, 9, 11, 12, 879, 878, 1730, 501, 308, 230, 49, 1229
INVAR-3, Run: 055, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 6053, 5153, 5253, 6053, 235, 98, 129, 1095, 1077, 1062, 998, 990, 18, 2653, 15, 15, 8, 13, 977, 976, 2604, 562, 327, 229, 49, 2042
INVAR-3, Run: 056, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 50953, 50053, 50153, 50953, 176, 58, 60, 1025, 985, 953, 894, 891, 40, 3068, 32, 10, 3, 7, 884, 883, 3019, 394, 218, 160, 49, 2625
INVAR-3, Run: 057, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 5040, 5140, 4240, 5040, 121, 29, 35, 4922, 4854, 4797, 4701, 4663, 68, 2008, 57, 51, 38, 51, 4612, 4607, 1963, 285, 164, 135, 45, 1678
INVAR-3, Run: 058, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 7268, 7368, 7468, 7268, 195, 68, 87, 2048, 2015, 1985, 1917, 1903, 33, 2357, 30, 20, 14, 23, 1880, 1878, 2309, 450, 255, 187, 48, 1859
INVAR-3, Run: 059, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 1965, 2065, 2165, 1965, 201, 71, 82, 1083, 1053, 1041, 983, 974, 30, 2006, 12, 9, 9, 9, 965, 964, 1957, 454, 253, 182, 49, 1503
