Input Number, Run_Number, Result@ 100, cpd00089_c0_, cpd00008_c0_, cpd00061_c0_, cpd00067_c0_, cpd00002_c0_, cpd00020_c0_, cpd00009_c0_, cpd00022_c0_, cpd00010_c0_, cpd00029_c0_, cpd00169_c0_, cpd11620_c0_, cpd00001_c0_, cpd00102_c0_, cpd11621_c0_, cpd00079_c0_, cpd00072_c0_, cpd00290_c0_, cpd00095_c0_, cpd00003_c0_, cpd00004_c0_, cpd00203_c0_, cpd00482_c0_
INVAR-2, Run: 061, F, 90, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 062, F, 102, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 063, F, 87, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 064, F, 104, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 065, F, 98, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 066, F, 87, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 067, F, 108, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 068, F, 109, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 069, F, 85, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 070, F, 101, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 071, F, 109, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 072, F, 101, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 073, F, 96, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 074, F, 107, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 075, F, 109, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 076, F, 109, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 077, F, 135, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 078, F, 101, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 079, F, 93, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 080, F, 85, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 081, F, 98, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 082, F, 99, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 083, F, 118, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 084, F, 86, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 085, F, 100, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 086, F, 97, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 087, F, 87, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 088, F, 95, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 089, F, 98, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 090, F, 112, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 091, F, 102, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 092, F, 124, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 093, F, 112, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 094, F, 109, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 095, F, 92, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 096, F, 101, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 097, F, 96, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 098, F, 113, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 099, F, 105, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
INVAR-2, Run: 100, F, 88, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0
