Input Number, Run_Number, Result@ 100, ab, ar, Leaderag, ah, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderah, ao, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-2, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 0, 0, 0, 0, 0, 54, 28, 0, 0, 26, 2, 0, 15, 7, 18, 8, 2, 1, 53, 3, 0, 13, 4, 17, 5, 1, 1, 0, 28, 0, 0, 23, 7, 24, 8, 1, 0, 0, 4, 0, 1, 1, 2, 2, 1, 52, 4, 0, 2, 3, 0, 7, 1, 1, 1, 1, 1, 1, 15, 0, 7, 0, 99, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 3, 1, 1, 13, 0, 0, 69, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 011, P, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 0, 0, 0, 0, 0, 55, 26, 1, 0, 26, 1, 0, 1, 0, 4, 1, 0, 1, 51, 5, 0, 12, 4, 18, 5, 1, 1, 1, 28, 0, 0, 1, 2, 2, 3, 1, 0, 0, 4, 0, 20, 6, 21, 7, 1, 54, 2, 0, 8, 2, 5, 11, 6, 1, 1, 1, 1, 1, 13, 2, 6, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 3, 17, 4, 1, 13, 0, 0, 90, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 1, 24, 0, 0, 0, 0, 0, 0, 0, 0, 54, 27, 1, 0, 25, 3, 0, 4, 0, 9, 1, 2, 1, 48, 8, 0, 13, 8, 22, 9, 1, 1, 0, 28, 0, 0, 23, 6, 24, 7, 1, 0, 0, 2, 0, 11, 2, 12, 3, 1, 53, 3, 0, 8, 1, 3, 12, 4, 1, 1, 1, 1, 1, 12, 0, 5, 0, 83, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 12, 0, 0, 52, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 0, 0, 0, 0, 0, 0, 0, 0, 55, 26, 2, 0, 27, 1, 0, 42, 6, 46, 7, 1, 1, 52, 4, 0, 18, 5, 23, 6, 1, 1, 0, 28, 0, 0, 5, 1, 6, 2, 1, 0, 0, 2, 0, 26, 9, 27, 10, 1, 50, 5, 1, 12, 1, 3, 19, 5, 1, 1, 1, 1, 1, 17, 0, 4, 0, 85, 1, 0, 0, 0, 0, 0, 0, 0, 2, 11, 3, 12, 3, 0, 11, 0, 0, 83, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 014, P, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 1, 0, 0, 0, 0, 0, 50, 24, 2, 0, 24, 2, 0, 5, 0, 10, 1, 2, 1, 49, 3, 0, 9, 1, 13, 2, 1, 1, 0, 26, 0, 0, 1, 1, 2, 2, 1, 0, 0, 1, 0, 5, 1, 6, 2, 1, 50, 2, 0, 9, 0, 4, 12, 5, 1, 1, 1, 1, 1, 16, 0, 4, 0, 82, 2, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 6, 4, 1, 10, 0, 0, 72, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 0, 0, 0, 0, 0, 54, 28, 0, 0, 27, 1, 0, 26, 9, 28, 10, 1, 1, 55, 1, 0, 4, 1, 6, 2, 1, 1, 1, 27, 0, 1, 2, 0, 4, 2, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 53, 3, 0, 3, 0, 2, 7, 3, 1, 1, 1, 1, 1, 16, 0, 4, 0, 82, 3, 0, 0, 0, 0, 0, 0, 0, 2, 9, 2, 13, 3, 1, 12, 0, 0, 84, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 56, 56, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 27, 1, 0, 27, 1, 0, 4, 1, 7, 2, 1, 1, 53, 3, 0, 32, 7, 36, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 017, P, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 0, 0, 0, 0, 0, 53, 26, 0, 0, 24, 2, 0, 0, 0, 3, 1, 3, 1, 52, 4, 0, 7, 3, 12, 4, 1, 1, 0, 28, 0, 0, 11, 2, 12, 3, 1, 0, 0, 4, 0, 3, 1, 4, 2, 1, 48, 8, 0, 8, 1, 1, 17, 2, 1, 1, 1, 1, 1, 13, 0, 8, 0, 80, 2, 0, 0, 0, 0, 0, 0, 0, 2, 18, 4, 21, 5, 1, 15, 0, 0, 87, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 0, 0, 0, 0, 0, 0, 0, 0, 53, 28, 0, 0, 25, 3, 0, 18, 8, 22, 9, 3, 1, 55, 1, 0, 5, 2, 7, 3, 1, 1, 0, 28, 0, 0, 9, 2, 10, 3, 1, 0, 0, 16, 0, 6, 2, 7, 3, 1, 52, 4, 0, 12, 3, 2, 17, 3, 1, 1, 1, 1, 1, 16, 0, 20, 0, 76, 3, 0, 0, 0, 0, 0, 0, 0, 4, 21, 5, 24, 5, 0, 12, 0, 0, 90, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 0, 0, 0, 0, 0, 54, 27, 1, 0, 27, 1, 0, 5, 0, 8, 1, 2, 1, 55, 1, 0, 6, 3, 8, 4, 1, 1, 0, 28, 0, 0, 15, 1, 16, 2, 1, 0, 0, 21, 0, 21, 3, 22, 4, 1, 54, 1, 1, 25, 4, 6, 28, 8, 1, 1, 1, 1, 1, 15, 0, 24, 0, 79, 4, 0, 0, 0, 0, 0, 0, 0, 5, 1, 2, 6, 3, 1, 13, 0, 0, 86, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 0, 0, 0, 0, 0, 0, 0, 0, 53, 25, 2, 1, 27, 1, 0, 16, 7, 21, 9, 3, 1, 52, 4, 0, 12, 1, 17, 2, 1, 1, 0, 28, 0, 0, 0, 1, 1, 2, 1, 0, 0, 2, 0, 6, 1, 7, 2, 1, 54, 2, 0, 39, 0, 5, 42, 6, 1, 1, 1, 1, 1, 14, 0, 6, 0, 88, 2, 0, 0, 0, 0, 0, 0, 0, 1, 8, 3, 10, 3, 0, 14, 0, 0, 79, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 021, P, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 28, 0, 0, 0, 0, 0, 0, 168, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 28, 0, 0, 28, 0, 0, 9, 0, 9, 0, 4, 0, 50, 5, 1, 5, 0, 12, 2, 1, 1, 0, 28, 0, 0, 4, 1, 4, 1, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 54, 2, 0, 5, 15, 3, 8, 3, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 0, 0, 0, 0, 0, 0, 0, 0, 55, 27, 1, 0, 26, 1, 1, 13, 3, 17, 5, 1, 1, 56, 0, 0, 23, 5, 24, 6, 1, 1, 0, 28, 0, 0, 16, 7, 17, 8, 1, 0, 0, 8, 0, 3, 1, 4, 2, 1, 53, 3, 0, 8, 2, 3, 12, 4, 1, 1, 1, 1, 1, 15, 0, 10, 0, 85, 2, 0, 0, 0, 0, 0, 0, 0, 3, 12, 1, 14, 1, 0, 13, 0, 0, 82, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 1, 0, 0, 0, 0, 0, 55, 27, 1, 0, 27, 1, 0, 13, 0, 16, 1, 1, 1, 53, 1, 0, 2, 0, 4, 1, 1, 1, 0, 26, 1, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 3, 0, 4, 1, 1, 49, 5, 0, 10, 0, 3, 16, 4, 1, 1, 1, 1, 1, 12, 0, 2, 0, 87, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 1, 1, 15, 0, 0, 73, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 0, 0, 0, 0, 0, 0, 0, 0, 55, 27, 1, 0, 27, 1, 0, 15, 3, 18, 4, 1, 1, 53, 3, 0, 22, 2, 26, 3, 1, 1, 0, 28, 0, 0, 19, 4, 20, 5, 1, 0, 0, 21, 0, 5, 2, 6, 3, 1, 52, 4, 0, 7, 1, 1, 12, 2, 1, 1, 1, 1, 1, 15, 0, 23, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 13, 0, 0, 79, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 28, 0, 0, 0, 0, 1, 0, 169, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 27, 1, 0, 26, 2, 0, 4, 2, 8, 3, 4, 1, 54, 2, 0, 8, 2, 11, 3, 1, 1, 0, 27, 1, 0, 1, 0, 3, 1, 1, 0, 0, 4, 0, 39, 16, 40, 17, 0, 53, 2, 1, 6, 4, 3, 10, 5, 1, 1, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 026, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 1, 168, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 27, 1, 0, 25, 3, 0, 24, 5, 29, 6, 1, 1, 53, 3, 0, 21, 1, 25, 2, 1, 1, 0, 28, 0, 0, 19, 3, 20, 4, 1, 0, 0, 6, 0, 7, 0, 8, 1, 1, 55, 1, 0, 36, 2, 3, 38, 3, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 1, 27, 0, 0, 0, 0, 0, 0, 0, 0, 51, 28, 0, 0, 26, 2, 0, 44, 8, 47, 9, 5, 1, 54, 2, 0, 5, 0, 8, 1, 1, 1, 0, 27, 1, 0, 1, 0, 3, 1, 1, 0, 0, 23, 0, 13, 3, 14, 4, 1, 54, 2, 0, 0, 3, 0, 3, 1, 1, 1, 1, 1, 1, 17, 0, 29, 0, 70, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 10, 0, 0, 75, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 0, 0, 0, 0, 0, 54, 28, 0, 0, 27, 1, 0, 13, 3, 15, 4, 2, 1, 52, 4, 0, 5, 0, 10, 1, 1, 1, 0, 28, 0, 0, 5, 2, 6, 3, 1, 0, 0, 0, 0, 7, 0, 8, 1, 1, 56, 0, 0, 3, 0, 0, 4, 1, 1, 1, 1, 1, 1, 15, 0, 3, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 2, 12, 3, 1, 13, 0, 0, 83, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 0, 0, 0, 0, 0, 55, 26, 1, 1, 28, 0, 0, 25, 3, 28, 5, 1, 1, 55, 1, 0, 5, 2, 7, 3, 1, 1, 0, 28, 0, 0, 7, 0, 8, 1, 1, 0, 0, 3, 0, 13, 1, 14, 2, 1, 52, 4, 0, 33, 0, 5, 38, 6, 1, 1, 1, 1, 1, 16, 0, 5, 0, 90, 4, 0, 0, 0, 0, 0, 0, 0, 1, 6, 1, 11, 2, 1, 12, 0, 0, 75, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 53, 27, 1, 0, 25, 3, 0, 15, 2, 20, 3, 3, 1, 55, 1, 0, 6, 0, 8, 1, 1, 1, 0, 28, 0, 0, 16, 7, 17, 8, 1, 0, 0, 16, 0, 0, 0, 1, 1, 1, 54, 2, 0, 2, 1, 0, 5, 1, 1, 1, 1, 1, 1, 13, 0, 20, 0, 87, 3, 0, 0, 0, 0, 0, 0, 0, 2, 19, 4, 23, 4, 0, 15, 0, 0, 79, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 031, P, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 1, 71, 0, 0, 0, 0, 0, 0, 0, 0, 48, 26, 0, 0, 24, 1, 0, 22, 7, 24, 8, 3, 1, 49, 2, 0, 27, 7, 30, 8, 1, 1, 0, 25, 0, 0, 12, 4, 13, 5, 1, 0, 1, 0, 0, 27, 7, 29, 8, 1, 48, 3, 0, 15, 0, 4, 19, 5, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 29, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 42, 0, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 0, 0, 0, 0, 0, 54, 26, 2, 0, 28, 0, 0, 21, 2, 24, 3, 2, 1, 56, 0, 0, 11, 0, 12, 1, 1, 1, 0, 28, 0, 0, 14, 2, 15, 3, 1, 0, 0, 3, 0, 6, 1, 7, 2, 1, 55, 1, 0, 15, 0, 4, 17, 5, 1, 1, 1, 1, 1, 15, 0, 6, 0, 86, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 5, 2, 1, 13, 0, 0, 82, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 0, 0, 0, 0, 0, 54, 27, 1, 0, 27, 1, 0, 13, 2, 16, 3, 2, 1, 53, 2, 1, 4, 0, 8, 2, 1, 1, 0, 26, 2, 0, 17, 6, 20, 7, 1, 0, 0, 21, 0, 7, 3, 8, 4, 1, 55, 1, 0, 5, 3, 3, 7, 4, 1, 1, 1, 1, 1, 16, 0, 24, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 4, 4, 3, 6, 4, 1, 12, 0, 0, 88, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 034, P, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 1, 0, 0, 0, 0, 0, 50, 24, 2, 0, 23, 3, 0, 4, 0, 10, 1, 2, 1, 48, 4, 0, 11, 10, 16, 11, 1, 1, 0, 26, 0, 0, 6, 1, 7, 2, 1, 0, 0, 0, 0, 23, 3, 24, 4, 1, 50, 1, 0, 3, 0, 0, 5, 1, 1, 1, 1, 1, 1, 13, 0, 3, 0, 79, 2, 0, 0, 0, 0, 0, 0, 0, 1, 9, 2, 12, 3, 1, 13, 0, 0, 73, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 035, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 0, 0, 0, 0, 0, 53, 27, 1, 0, 26, 2, 0, 1, 0, 5, 1, 2, 1, 55, 0, 1, 0, 0, 2, 2, 1, 1, 1, 28, 0, 0, 16, 6, 17, 7, 1, 0, 0, 11, 0, 22, 1, 23, 2, 1, 55, 1, 0, 19, 3, 2, 21, 3, 1, 1, 1, 1, 1, 18, 0, 15, 0, 75, 1, 0, 0, 0, 0, 0, 0, 0, 5, 10, 0, 12, 1, 1, 10, 0, 0, 93, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 0, 0, 0, 0, 0, 55, 28, 0, 0, 25, 2, 1, 7, 0, 11, 2, 1, 1, 53, 3, 0, 8, 4, 12, 5, 1, 1, 0, 28, 0, 0, 11, 3, 12, 4, 1, 0, 0, 13, 0, 14, 3, 15, 4, 1, 55, 1, 0, 12, 2, 5, 14, 6, 1, 1, 1, 1, 1, 15, 0, 15, 0, 77, 4, 1, 0, 0, 0, 0, 0, 0, 3, 2, 1, 8, 3, 1, 13, 0, 0, 87, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 037, P, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 1, 0, 0, 0, 0, 0, 53, 27, 0, 0, 26, 1, 0, 19, 2, 21, 3, 1, 1, 53, 1, 0, 8, 3, 10, 4, 1, 1, 0, 27, 0, 0, 9, 3, 10, 4, 1, 0, 0, 0, 0, 15, 2, 16, 3, 1, 49, 5, 0, 24, 0, 5, 30, 6, 1, 1, 1, 1, 1, 11, 0, 2, 0, 86, 3, 0, 0, 0, 0, 0, 0, 0, 1, 7, 2, 11, 3, 1, 16, 0, 0, 74, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 28, 0, 0, 1, 0, 0, 0, 169, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 26, 2, 0, 28, 0, 0, 9, 4, 12, 5, 2, 1, 54, 2, 0, 5, 0, 8, 1, 1, 1, 0, 28, 0, 0, 18, 2, 19, 3, 1, 0, 0, 21, 0, 17, 8, 17, 8, 0, 55, 1, 0, 35, 7, 5, 37, 6, 1, 1, 1, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
