Input Number, Run_Number, Result@ 100, cpd00089_c0_, cpd00008_c0_, cpd00061_c0_, cpd00067_c0_, cpd00002_c0_, cpd00020_c0_, cpd00009_c0_, cpd00022_c0_, cpd00010_c0_, cpd00029_c0_, cpd00169_c0_, cpd11620_c0_, cpd00001_c0_, cpd00102_c0_, cpd11621_c0_, cpd00079_c0_, cpd00072_c0_, cpd00290_c0_, cpd00095_c0_, cpd00003_c0_, cpd00004_c0_, cpd00203_c0_, cpd00482_c0_, Reaction1, Reaction10, Reaction11, Reaction12, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 012, P, 97, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 97, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 013, P, 105, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 105, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 014, P, 82, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 82, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 015, P, 95, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 95, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 016, P, 86, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 86, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 017, P, 114, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 114, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 018, P, 103, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 103, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 019, P, 91, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 91, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 020, P, 96, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 96, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 021, P, 108, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 108, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 022, P, 90, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 90, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 023, P, 101, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 101, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 024, P, 92, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 92, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 025, P, 105, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 105, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 026, P, 112, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 112, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 027, P, 107, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 107, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 028, P, 99, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 99, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 029, P, 103, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 103, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 030, P, 98, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 98, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 031, P, 120, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 120, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 032, P, 97, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 97, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 033, P, 95, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 95, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 034, P, 111, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 111, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 035, P, 102, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 102, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 036, P, 90, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 90, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 037, P, 114, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 114, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 038, P, 86, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 86, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 039, P, 92, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 92, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 040, P, 102, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 102, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 041, P, 104, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 104, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 042, P, 101, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 101, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 043, P, 96, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 96, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 044, P, 89, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 89, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 045, P, 105, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 105, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 046, P, 87, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 87, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 047, P, 110, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 110, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 048, P, 100, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 049, P, 99, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 99, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 050, P, 96, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 96, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 051, P, 101, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 101, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 052, P, 106, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 106, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 053, P, 100, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 054, P, 84, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 84, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 055, P, 94, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 94, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 056, P, 116, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 116, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 057, P, 99, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 99, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 058, P, 103, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 103, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 059, P, 78, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 78, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 060, P, 92, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 92, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 061, P, 105, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 105, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 062, P, 89, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 89, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 063, P, 83, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 83, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 064, P, 96, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 96, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 065, P, 91, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 91, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 066, P, 93, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 93, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 067, P, 109, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 109, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 068, P, 96, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 96, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 069, P, 94, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 94, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 070, P, 110, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 110, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 071, P, 98, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 98, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 072, P, 112, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 112, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 073, P, 93, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 93, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 074, P, 89, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 89, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 075, P, 97, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 97, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 076, P, 101, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 101, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 077, P, 99, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 99, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 078, P, 117, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 117, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 079, P, 105, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 105, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 080, P, 98, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 98, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 081, P, 113, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 113, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 082, P, 75, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 75, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 083, P, 116, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 116, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 084, P, 101, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 101, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 085, P, 90, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 90, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 086, P, 108, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 108, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 087, P, 85, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 85, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 088, P, 106, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 106, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 089, P, 112, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 112, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 090, P, 92, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 92, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 091, P, 118, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 118, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 092, P, 103, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 103, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 093, P, 85, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 85, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 094, P, 100, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 095, P, 100, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 096, P, 95, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 95, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 097, P, 91, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 91, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 098, P, 84, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 84, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 099, P, 112, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 112, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 100, P, 94, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 94, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
