Input Number, Run_Number, Result@ 100, X, V, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-30, Run: 069, F, 0, 2, 0, 97, 64, 33, 2, 79, 18
INVAR-30, Run: 070, F, 1, 1, 0, 96, 63, 33, 2, 61, 36
INVAR-30, Run: 071, F, 2, 1, 0, 95, 62, 33, 2, 64, 32
INVAR-30, Run: 072, F, 0, 1, 0, 100, 66, 33, 2, 70, 30
INVAR-30, Run: 073, F, 1, 1, 0, 108, 71, 33, 2, 76, 29
INVAR-30, Run: 074, F, 2, 0, 0, 98, 64, 33, 2, 67, 32
INVAR-30, Run: 075, F, 0, 3, 0, 106, 70, 33, 2, 74, 28
INVAR-30, Run: 076, F, 1, 1, 0, 102, 67, 33, 2, 76, 25
INVAR-30, Run: 077, F, 2, 1, 0, 89, 58, 33, 2, 67, 25
INVAR-30, Run: 078, F, 1, 1, 0, 111, 73, 33, 2, 69, 38
INVAR-30, Run: 079, F, 2, 0, 0, 107, 70, 33, 2, 76, 29
INVAR-30, Run: 080, F, 0, 2, 0, 88, 58, 33, 2, 61, 30
INVAR-30, Run: 081, F, 1, 0, 0, 93, 61, 33, 2, 63, 33
INVAR-30, Run: 082, F, 2, 2, 0, 116, 76, 33, 2, 79, 30
INVAR-30, Run: 083, F, 1, 1, 0, 90, 59, 33, 2, 63, 30
INVAR-30, Run: 084, F, 0, 2, 0, 88, 58, 33, 2, 60, 31
INVAR-30, Run: 085, F, 1, 0, 0, 84, 55, 33, 2, 61, 29
INVAR-30, Run: 086, F, 1, 0, 0, 87, 57, 33, 2, 67, 25
INVAR-30, Run: 087, F, 2, 1, 0, 113, 74, 33, 2, 74, 34
INVAR-30, Run: 088, F, 2, 1, 0, 113, 74, 33, 2, 76, 32
INVAR-30, Run: 089, F, 2, 0, 0, 107, 70, 33, 2, 71, 34
INVAR-30, Run: 090, F, 0, 1, 0, 91, 60, 33, 2, 70, 24
INVAR-30, Run: 091, F, 3, 3, 0, 100, 65, 33, 2, 72, 25
INVAR-30, Run: 092, F, 0, 1, 0, 100, 66, 33, 2, 70, 30
INVAR-30, Run: 093, F, 2, 0, 0, 95, 62, 33, 2, 67, 30
INVAR-30, Run: 094, F, 0, 1, 0, 88, 58, 33, 2, 59, 33
INVAR-30, Run: 095, F, 1, 0, 0, 108, 71, 33, 2, 74, 32
INVAR-30, Run: 096, F, 4, 0, 0, 93, 60, 33, 2, 62, 33
INVAR-30, Run: 097, F, 1, 0, 0, 99, 65, 33, 2, 73, 27
INVAR-30, Run: 098, F, 1, 0, 0, 99, 65, 33, 2, 75, 25
INVAR-30, Run: 099, F, 1, 1, 0, 105, 69, 33, 2, 70, 33
INVAR-30, Run: 100, F, 1, 2, 0, 99, 65, 33, 2, 64, 34
INVAR-31, Run: 001, F, 1, 1, 0, 113, 75, 0, 0, 74, 0
INVAR-31, Run: 002, F, 0, 1, 0, 102, 68, 0, 0, 67, 0
INVAR-31, Run: 003, F, 2, 1, 0, 94, 62, 0, 0, 61, 0
INVAR-31, Run: 004, F, 0, 1, 0, 99, 66, 0, 0, 65, 0
INVAR-31, Run: 005, F, 1, 0, 0, 101, 67, 0, 0, 67, 0
INVAR-31, Run: 006, F, 2, 0, 0, 91, 60, 0, 0, 60, 0
INVAR-31, Run: 007, F, 2, 1, 0, 103, 68, 0, 0, 67, 0
INVAR-31, Run: 008, F, 0, 2, 0, 96, 64, 0, 0, 62, 0
INVAR-31, Run: 009, F, 1, 0, 0, 101, 67, 0, 0, 67, 0
INVAR-31, Run: 010, F, 0, 1, 0, 81, 54, 0, 0, 53, 0
INVAR-31, Run: 011, F, 2, 0, 0, 106, 70, 0, 0, 70, 0
INVAR-31, Run: 012, F, 1, 1, 0, 107, 71, 0, 0, 70, 0
INVAR-31, Run: 013, F, 2, 0, 0, 100, 66, 0, 0, 66, 0
INVAR-31, Run: 014, F, 2, 0, 0, 97, 64, 0, 0, 64, 0
INVAR-31, Run: 015, F, 2, 0, 0, 109, 72, 0, 0, 72, 0
INVAR-31, Run: 016, F, 1, 0, 0, 107, 71, 0, 0, 71, 0
INVAR-31, Run: 017, F, 1, 0, 0, 107, 71, 0, 0, 71, 0
INVAR-31, Run: 018, F, 0, 2, 0, 102, 68, 0, 0, 66, 0
INVAR-31, Run: 019, F, 2, 0, 0, 82, 54, 0, 0, 54, 0
INVAR-31, Run: 020, F, 3, 0, 0, 108, 71, 0, 0, 71, 0
INVAR-31, Run: 021, F, 1, 0, 0, 83, 55, 0, 0, 55, 0
INVAR-31, Run: 022, F, 0, 1, 0, 90, 60, 0, 0, 59, 0
INVAR-31, Run: 023, F, 2, 3, 0, 127, 84, 0, 0, 81, 0
INVAR-31, Run: 024, F, 1, 0, 0, 98, 65, 0, 0, 65, 0
INVAR-31, Run: 025, F, 2, 0, 0, 115, 76, 0, 0, 76, 0
INVAR-31, Run: 026, F, 2, 0, 0, 106, 70, 0, 0, 70, 0
INVAR-31, Run: 027, F, 3, 1, 0, 96, 63, 0, 0, 62, 0
INVAR-31, Run: 028, F, 1, 2, 0, 122, 81, 0, 0, 79, 0
INVAR-31, Run: 029, F, 1, 0, 0, 107, 71, 0, 0, 71, 0
INVAR-31, Run: 030, F, 0, 1, 0, 99, 66, 0, 0, 65, 0
INVAR-31, Run: 031, F, 2, 0, 0, 100, 66, 0, 0, 66, 0
INVAR-31, Run: 032, F, 1, 1, 0, 113, 75, 0, 0, 74, 0
INVAR-31, Run: 033, F, 1, 2, 0, 98, 65, 0, 0, 63, 0
INVAR-31, Run: 034, F, 1, 1, 0, 95, 63, 0, 0, 62, 0
INVAR-31, Run: 035, F, 1, 1, 0, 101, 67, 0, 0, 66, 0
INVAR-31, Run: 036, F, 1, 0, 0, 110, 73, 0, 0, 73, 0
INVAR-31, Run: 037, F, 1, 0, 0, 95, 63, 0, 0, 63, 0
INVAR-31, Run: 038, F, 2, 1, 0, 88, 58, 0, 0, 57, 0
INVAR-31, Run: 039, F, 0, 2, 0, 81, 54, 0, 0, 52, 0
INVAR-31, Run: 040, F, 2, 1, 0, 103, 68, 0, 0, 67, 0
INVAR-31, Run: 041, F, 1, 2, 0, 101, 67, 0, 0, 65, 0
INVAR-31, Run: 042, F, 2, 0, 0, 91, 60, 0, 0, 60, 0
INVAR-31, Run: 043, F, 0, 1, 0, 93, 62, 0, 0, 61, 0
INVAR-31, Run: 044, F, 1, 0, 0, 77, 51, 0, 0, 51, 0
INVAR-31, Run: 045, F, 2, 0, 0, 103, 68, 0, 0, 68, 0
INVAR-31, Run: 046, F, 1, 2, 0, 98, 65, 0, 0, 63, 0
INVAR-31, Run: 047, F, 1, 0, 0, 104, 69, 0, 0, 69, 0
INVAR-31, Run: 048, F, 2, 1, 0, 97, 64, 0, 0, 63, 0
INVAR-31, Run: 049, F, 1, 0, 0, 95, 63, 0, 0, 63, 0
INVAR-31, Run: 050, F, 0, 2, 0, 93, 62, 0, 0, 60, 0
INVAR-31, Run: 051, F, 0, 1, 0, 99, 66, 0, 0, 65, 0
INVAR-31, Run: 052, F, 1, 1, 0, 95, 63, 0, 0, 62, 0
INVAR-31, Run: 053, F, 1, 1, 0, 98, 65, 0, 0, 64, 0
INVAR-31, Run: 054, F, 0, 1, 0, 111, 74, 0, 0, 73, 0
INVAR-31, Run: 055, F, 0, 1, 0, 90, 60, 0, 0, 59, 0
INVAR-31, Run: 056, F, 1, 2, 0, 101, 67, 0, 0, 65, 0
INVAR-31, Run: 057, F, 0, 1, 0, 72, 48, 0, 0, 47, 0
INVAR-31, Run: 058, F, 0, 1, 0, 87, 58, 0, 0, 57, 0
INVAR-31, Run: 059, F, 2, 1, 0, 112, 74, 0, 0, 73, 0
INVAR-31, Run: 060, F, 2, 0, 0, 121, 80, 0, 0, 80, 0
INVAR-31, Run: 061, F, 2, 0, 0, 103, 68, 0, 0, 68, 0
INVAR-31, Run: 062, F, 0, 2, 0, 96, 64, 0, 0, 62, 0
INVAR-31, Run: 063, F, 4, 0, 0, 101, 66, 0, 0, 66, 0
INVAR-31, Run: 064, F, 0, 2, 0, 102, 68, 0, 0, 66, 0
INVAR-31, Run: 065, F, 2, 0, 0, 112, 74, 0, 0, 74, 0
INVAR-31, Run: 066, F, 1, 2, 0, 104, 69, 0, 0, 67, 0
INVAR-31, Run: 067, F, 0, 1, 0, 102, 68, 0, 0, 67, 0
INVAR-31, Run: 068, F, 0, 1, 0, 105, 70, 0, 0, 69, 0
INVAR-31, Run: 069, F, 1, 0, 0, 80, 53, 0, 0, 53, 0
INVAR-31, Run: 070, F, 0, 2, 0, 96, 64, 0, 0, 62, 0
INVAR-31, Run: 071, F, 1, 1, 0, 107, 71, 0, 0, 70, 0
INVAR-31, Run: 072, F, 0, 2, 0, 102, 68, 0, 0, 66, 0
INVAR-31, Run: 073, F, 1, 0, 0, 92, 61, 0, 0, 61, 0
INVAR-31, Run: 074, F, 1, 1, 0, 101, 67, 0, 0, 66, 0
INVAR-31, Run: 075, F, 2, 1, 0, 94, 62, 0, 0, 61, 0
INVAR-31, Run: 076, F, 0, 2, 0, 99, 66, 0, 0, 64, 0
INVAR-31, Run: 077, F, 1, 0, 0, 95, 63, 0, 0, 63, 0
INVAR-31, Run: 078, F, 2, 0, 0, 97, 64, 0, 0, 64, 0
INVAR-31, Run: 079, F, 1, 0, 0, 98, 65, 0, 0, 65, 0
INVAR-31, Run: 080, F, 2, 0, 0, 103, 68, 0, 0, 68, 0
INVAR-31, Run: 081, F, 2, 1, 0, 106, 70, 0, 0, 69, 0
INVAR-31, Run: 082, F, 2, 1, 0, 94, 62, 0, 0, 61, 0
INVAR-31, Run: 083, F, 0, 2, 0, 99, 66, 0, 0, 64, 0
INVAR-31, Run: 084, F, 0, 1, 0, 90, 60, 0, 0, 59, 0
INVAR-31, Run: 085, F, 0, 2, 0, 102, 68, 0, 0, 66, 0
INVAR-31, Run: 086, F, 2, 0, 0, 97, 64, 0, 0, 64, 0
INVAR-31, Run: 087, F, 2, 1, 0, 112, 74, 0, 0, 73, 0
INVAR-31, Run: 088, F, 0, 1, 0, 99, 66, 0, 0, 65, 0
INVAR-31, Run: 089, F, 1, 0, 0, 101, 67, 0, 0, 67, 0
INVAR-31, Run: 090, F, 2, 0, 0, 130, 86, 0, 0, 86, 0
INVAR-31, Run: 091, F, 0, 1, 0, 96, 64, 0, 0, 63, 0
INVAR-31, Run: 092, F, 2, 2, 0, 88, 58, 0, 0, 56, 0
INVAR-31, Run: 093, F, 1, 1, 0, 107, 71, 0, 0, 70, 0
INVAR-31, Run: 094, F, 2, 0, 0, 112, 74, 0, 0, 74, 0
INVAR-31, Run: 095, F, 2, 1, 0, 88, 58, 0, 0, 57, 0
INVAR-31, Run: 096, F, 0, 1, 0, 93, 62, 0, 0, 61, 0
INVAR-31, Run: 097, F, 3, 0, 0, 102, 67, 0, 0, 67, 0
INVAR-31, Run: 098, F, 2, 2, 0, 100, 66, 0, 0, 64, 0
INVAR-31, Run: 099, F, 1, 0, 0, 101, 67, 0, 0, 67, 0
INVAR-31, Run: 100, F, 1, 0, 0, 86, 57, 0, 0, 57, 0
INVAR-32, Run: 001, F, 1, 1, 0, 93, 61, 16, 2, 66, 12
INVAR-32, Run: 002, F, 1, 2, 0, 99, 65, 16, 2, 65, 16
INVAR-32, Run: 003, F, 2, 0, 0, 98, 64, 16, 2, 66, 16
INVAR-32, Run: 004, F, 0, 2, 0, 103, 68, 16, 2, 74, 10
INVAR-32, Run: 005, F, 3, 0, 0, 94, 61, 16, 2, 69, 10
INVAR-32, Run: 006, F, 3, 1, 0, 97, 63, 16, 2, 73, 7
INVAR-32, Run: 007, F, 2, 1, 0, 95, 62, 16, 2, 68, 11
INVAR-32, Run: 008, F, 2, 0, 0, 86, 56, 16, 2, 58, 16
INVAR-32, Run: 009, F, 2, 0, 0, 110, 72, 16, 2, 73, 17
INVAR-32, Run: 010, F, 0, 1, 0, 88, 58, 16, 2, 58, 17
INVAR-32, Run: 011, F, 2, 0, 0, 110, 72, 16, 2, 80, 10
INVAR-32, Run: 012, F, 0, 1, 0, 94, 62, 16, 2, 61, 18
INVAR-32, Run: 013, F, 0, 1, 0, 94, 62, 16, 2, 62, 17
INVAR-32, Run: 014, F, 1, 0, 0, 108, 71, 16, 2, 73, 16
INVAR-32, Run: 015, F, 2, 0, 0, 104, 68, 16, 2, 74, 12
INVAR-32, Run: 016, F, 1, 0, 0, 96, 63, 16, 2, 65, 16
INVAR-32, Run: 017, F, 2, 1, 0, 98, 64, 16, 2, 68, 13
INVAR-32, Run: 018, F, 0, 1, 0, 100, 66, 16, 2, 76, 7
INVAR-32, Run: 019, F, 1, 2, 0, 99, 65, 16, 2, 66, 15
INVAR-32, Run: 020, F, 3, 0, 0, 109, 71, 16, 2, 73, 16
INVAR-32, Run: 021, F, 2, 0, 0, 98, 64, 16, 2, 68, 14
INVAR-32, Run: 022, F, 1, 0, 0, 99, 65, 16, 2, 69, 14
INVAR-32, Run: 023, F, 0, 2, 0, 109, 72, 16, 2, 81, 7
INVAR-32, Run: 024, F, 2, 1, 0, 104, 68, 16, 2, 68, 17
INVAR-32, Run: 025, F, 1, 1, 0, 108, 71, 16, 2, 81, 7
INVAR-32, Run: 026, F, 1, 1, 0, 117, 77, 16, 2, 82, 12
INVAR-32, Run: 027, F, 2, 0, 0, 101, 66, 16, 2, 68, 16
INVAR-32, Run: 028, F, 0, 1, 0, 94, 62, 16, 2, 65, 14
INVAR-32, Run: 029, F, 3, 1, 0, 94, 61, 16, 2, 66, 12
INVAR-32, Run: 030, F, 1, 0, 0, 123, 81, 16, 2, 80, 19
INVAR-32, Run: 031, F, 2, 2, 0, 101, 66, 16, 2, 66, 16
INVAR-32, Run: 032, F, 4, 0, 0, 87, 56, 16, 2, 62, 12
INVAR-32, Run: 033, F, 2, 0, 0, 104, 68, 16, 2, 70, 16
INVAR-32, Run: 034, F, 2, 1, 0, 101, 66, 16, 2, 67, 16
INVAR-32, Run: 035, F, 1, 0, 0, 102, 67, 16, 2, 69, 16
INVAR-32, Run: 036, F, 2, 0, 0, 89, 58, 16, 2, 61, 15
INVAR-32, Run: 037, F, 1, 3, 0, 93, 61, 16, 2, 65, 11
INVAR-32, Run: 038, F, 0, 2, 0, 109, 72, 16, 2, 72, 16
INVAR-32, Run: 039, F, 0, 2, 0, 82, 54, 16, 2, 53, 17
INVAR-32, Run: 040, F, 0, 2, 0, 94, 62, 16, 2, 61, 17
INVAR-32, Run: 041, F, 1, 0, 0, 87, 57, 16, 2, 59, 16
INVAR-32, Run: 042, F, 2, 0, 0, 95, 62, 16, 2, 64, 16
INVAR-32, Run: 043, F, 2, 0, 0, 95, 62, 16, 2, 65, 15
INVAR-32, Run: 044, F, 0, 1, 0, 118, 78, 16, 2, 88, 7
INVAR-32, Run: 045, F, 0, 3, 0, 88, 58, 16, 2, 58, 15
INVAR-32, Run: 046, F, 3, 1, 0, 91, 59, 16, 2, 61, 15
INVAR-32, Run: 047, F, 0, 3, 0, 112, 74, 16, 2, 72, 17
INVAR-32, Run: 048, F, 1, 1, 0, 96, 63, 16, 2, 69, 11
INVAR-32, Run: 049, F, 0, 1, 0, 124, 82, 16, 2, 86, 13
INVAR-32, Run: 050, F, 0, 1, 0, 88, 58, 16, 2, 66, 9
INVAR-32, Run: 051, F, 0, 1, 0, 91, 60, 16, 2, 62, 15
INVAR-32, Run: 052, F, 0, 1, 0, 124, 82, 16, 2, 93, 6
INVAR-32, Run: 053, F, 0, 1, 0, 115, 76, 16, 2, 78, 15
INVAR-32, Run: 054, F, 1, 1, 0, 102, 67, 16, 2, 69, 15
INVAR-32, Run: 055, F, 0, 2, 0, 121, 80, 16, 2, 80, 16
INVAR-32, Run: 056, F, 0, 1, 0, 106, 70, 16, 2, 74, 13
INVAR-32, Run: 057, F, 0, 1, 0, 97, 64, 16, 2, 65, 16
INVAR-32, Run: 058, F, 2, 1, 0, 104, 68, 16, 2, 70, 15
INVAR-32, Run: 059, F, 2, 0, 0, 116, 76, 16, 2, 81, 13
INVAR-32, Run: 060, F, 2, 0, 0, 86, 56, 16, 2, 58, 16
INVAR-32, Run: 061, F, 3, 0, 0, 115, 75, 16, 2, 90, 3
INVAR-32, Run: 062, F, 1, 0, 0, 120, 79, 16, 2, 81, 16
INVAR-32, Run: 063, F, 1, 2, 0, 99, 65, 16, 2, 76, 5
INVAR-32, Run: 064, F, 1, 0, 0, 93, 61, 16, 2, 65, 14
INVAR-32, Run: 065, F, 0, 2, 0, 103, 68, 16, 2, 72, 12
INVAR-32, Run: 066, F, 0, 2, 0, 82, 54, 16, 2, 57, 13
INVAR-32, Run: 067, F, 0, 2, 0, 109, 72, 16, 2, 72, 16
INVAR-32, Run: 068, F, 2, 0, 0, 107, 70, 16, 2, 73, 15
INVAR-32, Run: 069, F, 2, 2, 0, 116, 76, 16, 2, 83, 9
INVAR-32, Run: 070, F, 1, 1, 0, 96, 63, 16, 2, 66, 14
INVAR-32, Run: 071, F, 1, 1, 0, 102, 67, 16, 2, 68, 16
INVAR-32, Run: 072, F, 1, 1, 0, 108, 71, 16, 2, 75, 13
INVAR-32, Run: 073, F, 0, 2, 0, 106, 70, 16, 2, 72, 14
INVAR-32, Run: 074, F, 1, 1, 0, 99, 65, 16, 2, 68, 14
INVAR-32, Run: 075, F, 0, 1, 0, 118, 78, 16, 2, 80, 15
INVAR-32, Run: 076, F, 0, 1, 0, 109, 72, 16, 2, 76, 13
INVAR-32, Run: 077, F, 0, 1, 0, 82, 54, 16, 2, 54, 17
INVAR-32, Run: 078, F, 1, 0, 0, 96, 63, 16, 2, 72, 9
INVAR-32, Run: 079, F, 0, 1, 0, 88, 58, 16, 2, 58, 17
INVAR-32, Run: 080, F, 1, 1, 0, 105, 69, 16, 2, 77, 9
INVAR-32, Run: 081, F, 0, 2, 0, 109, 72, 16, 2, 74, 14
INVAR-32, Run: 082, F, 0, 1, 0, 115, 76, 16, 2, 83, 10
INVAR-32, Run: 083, F, 2, 0, 0, 116, 76, 16, 2, 79, 15
INVAR-32, Run: 084, F, 2, 1, 0, 89, 58, 16, 2, 57, 18
INVAR-32, Run: 085, F, 0, 2, 0, 97, 64, 16, 2, 69, 11
INVAR-32, Run: 086, F, 2, 1, 0, 95, 62, 16, 2, 64, 15
INVAR-32, Run: 087, F, 1, 2, 0, 99, 65, 16, 2, 76, 5
INVAR-32, Run: 088, F, 2, 0, 0, 95, 62, 16, 2, 73, 7
INVAR-32, Run: 089, F, 0, 2, 0, 109, 72, 16, 2, 76, 12
INVAR-32, Run: 090, F, 2, 2, 0, 122, 80, 16, 2, 77, 19
INVAR-32, Run: 091, F, 0, 1, 0, 127, 84, 16, 2, 85, 16
INVAR-32, Run: 092, F, 2, 0, 0, 113, 74, 16, 2, 80, 12
INVAR-32, Run: 093, F, 1, 1, 0, 99, 65, 16, 2, 66, 16
INVAR-32, Run: 094, F, 0, 1, 0, 91, 60, 16, 2, 62, 15
INVAR-32, Run: 095, F, 0, 1, 0, 118, 78, 16, 2, 80, 15
INVAR-32, Run: 096, F, 1, 1, 0, 99, 65, 16, 2, 68, 14
INVAR-32, Run: 097, F, 1, 1, 0, 99, 65, 16, 2, 72, 10
INVAR-32, Run: 098, F, 2, 1, 0, 101, 66, 16, 2, 72, 11
INVAR-32, Run: 099, F, 0, 4, 0, 97, 64, 16, 2, 62, 16
INVAR-32, Run: 100, F, 0, 1, 0, 115, 76, 16, 2, 90, 3
INVAR-33, Run: 001, F, 1, 0, 0, 115, 76, 33, 1, 85, 25
INVAR-33, Run: 002, F, 0, 1, 0, 92, 61, 33, 1, 60, 34
INVAR-33, Run: 003, F, 2, 2, 0, 99, 65, 33, 1, 68, 29
INVAR-33, Run: 004, F, 1, 0, 0, 97, 64, 33, 1, 93, 5
INVAR-33, Run: 005, F, 1, 0, 0, 118, 78, 33, 1, 90, 22
INVAR-33, Run: 006, F, 1, 0, 0, 97, 64, 33, 1, 78, 20
INVAR-33, Run: 007, F, 0, 1, 0, 92, 61, 33, 1, 72, 22
INVAR-33, Run: 008, F, 0, 1, 0, 83, 55, 33, 1, 64, 24
INVAR-33, Run: 009, F, 2, 3, 0, 105, 69, 33, 1, 87, 13
INVAR-33, Run: 010, F, 0, 3, 0, 104, 69, 33, 1, 83, 17
INVAR-33, Run: 011, F, 0, 2, 0, 98, 65, 33, 1, 64, 33
INVAR-33, Run: 012, F, 0, 3, 0, 101, 67, 33, 1, 87, 11
INVAR-33, Run: 013, F, 0, 1, 0, 77, 51, 33, 1, 54, 30
INVAR-33, Run: 014, F, 1, 0, 0, 103, 68, 33, 1, 78, 24
INVAR-33, Run: 015, F, 0, 1, 0, 101, 67, 33, 1, 71, 29
INVAR-33, Run: 016, F, 1, 1, 0, 91, 60, 33, 1, 61, 32
INVAR-33, Run: 017, F, 1, 1, 0, 100, 66, 33, 1, 85, 14
INVAR-33, Run: 018, F, 2, 0, 0, 78, 51, 33, 1, 63, 22
INVAR-33, Run: 019, F, 0, 1, 0, 104, 69, 33, 1, 73, 29
INVAR-33, Run: 020, F, 0, 1, 0, 104, 69, 33, 1, 71, 31
INVAR-33, Run: 021, F, 2, 0, 0, 99, 65, 33, 1, 82, 17
INVAR-33, Run: 022, F, 2, 0, 0, 87, 57, 33, 1, 68, 23
INVAR-33, Run: 023, F, 2, 0, 0, 93, 61, 33, 1, 77, 18
INVAR-33, Run: 024, F, 1, 1, 0, 100, 66, 33, 1, 76, 23
INVAR-33, Run: 025, F, 0, 2, 0, 83, 55, 33, 1, 54, 33
INVAR-33, Run: 026, F, 0, 1, 0, 95, 63, 33, 1, 68, 28
INVAR-33, Run: 027, F, 2, 0, 0, 111, 73, 33, 1, 81, 26
INVAR-33, Run: 028, F, 2, 1, 0, 105, 69, 33, 1, 67, 35
INVAR-33, Run: 029, F, 1, 0, 0, 103, 68, 33, 1, 77, 25
INVAR-33, Run: 030, F, 1, 1, 0, 106, 70, 33, 1, 78, 25
INVAR-33, Run: 031, F, 0, 3, 0, 122, 81, 33, 1, 93, 19
INVAR-33, Run: 032, F, 0, 2, 0, 98, 65, 33, 1, 74, 23
INVAR-33, Run: 033, F, 2, 0, 0, 90, 59, 33, 1, 66, 27
INVAR-33, Run: 034, F, 0, 1, 0, 98, 65, 33, 1, 81, 17
INVAR-33, Run: 035, F, 1, 3, 0, 91, 60, 33, 1, 70, 21
INVAR-33, Run: 036, F, 0, 1, 0, 113, 75, 33, 1, 89, 19
INVAR-33, Run: 037, F, 1, 0, 0, 115, 76, 33, 1, 89, 21
INVAR-33, Run: 038, F, 2, 2, 0, 87, 57, 33, 1, 62, 27
INVAR-33, Run: 039, F, 3, 1, 0, 101, 66, 33, 1, 69, 30
INVAR-33, Run: 040, F, 0, 4, 0, 113, 75, 33, 1, 95, 10
INVAR-33, Run: 041, F, 0, 1, 0, 104, 69, 33, 1, 79, 23
INVAR-33, Run: 042, F, 4, 0, 0, 97, 63, 33, 1, 81, 16
INVAR-33, Run: 043, F, 0, 2, 0, 89, 59, 33, 1, 70, 21
INVAR-33, Run: 044, F, 0, 1, 0, 110, 73, 33, 1, 88, 18
INVAR-33, Run: 045, F, 3, 1, 0, 101, 66, 33, 1, 72, 27
INVAR-33, Run: 046, F, 0, 1, 0, 98, 65, 33, 1, 86, 12
INVAR-33, Run: 047, F, 1, 0, 0, 76, 50, 33, 1, 56, 28
INVAR-33, Run: 048, F, 1, 1, 0, 94, 62, 33, 1, 79, 16
INVAR-33, Run: 049, F, 1, 0, 0, 94, 62, 33, 1, 63, 33
INVAR-33, Run: 050, F, 2, 1, 0, 102, 67, 33, 1, 84, 16
INVAR-33, Run: 051, F, 1, 0, 0, 100, 66, 33, 1, 68, 32
INVAR-33, Run: 052, F, 1, 1, 0, 91, 60, 33, 1, 68, 25
INVAR-33, Run: 053, F, 3, 0, 0, 83, 54, 33, 1, 63, 25
INVAR-33, Run: 054, F, 2, 1, 0, 114, 75, 33, 1, 88, 20
INVAR-33, Run: 055, F, 2, 0, 0, 87, 57, 33, 1, 64, 27
INVAR-33, Run: 056, F, 1, 0, 0, 100, 66, 33, 1, 75, 25
INVAR-33, Run: 057, F, 0, 4, 0, 104, 69, 33, 1, 73, 26
INVAR-33, Run: 058, F, 2, 2, 0, 111, 73, 33, 1, 94, 11
INVAR-33, Run: 059, F, 1, 0, 0, 106, 70, 33, 1, 80, 24
INVAR-33, Run: 060, F, 1, 1, 0, 97, 64, 33, 1, 83, 14
INVAR-33, Run: 061, F, 2, 0, 0, 96, 63, 33, 1, 69, 28
INVAR-33, Run: 062, F, 0, 1, 0, 95, 63, 33, 1, 80, 16
INVAR-33, Run: 063, F, 1, 0, 0, 103, 68, 33, 1, 79, 23
INVAR-33, Run: 064, F, 0, 2, 0, 83, 55, 33, 1, 59, 28
INVAR-33, Run: 065, F, 5, 1, 0, 102, 66, 33, 1, 72, 27
INVAR-33, Run: 066, F, 0, 1, 0, 92, 61, 33, 1, 61, 33
INVAR-33, Run: 067, F, 2, 1, 0, 99, 65, 33, 1, 72, 26
INVAR-33, Run: 068, F, 1, 1, 0, 112, 74, 33, 1, 99, 8
INVAR-33, Run: 069, F, 3, 0, 0, 110, 72, 33, 1, 77, 29
INVAR-33, Run: 070, F, 0, 2, 0, 95, 63, 33, 1, 64, 31
INVAR-33, Run: 071, F, 2, 1, 0, 102, 67, 33, 1, 74, 26
INVAR-33, Run: 072, F, 0, 1, 0, 89, 59, 33, 1, 80, 12
INVAR-33, Run: 073, F, 1, 0, 0, 106, 70, 33, 1, 82, 22
INVAR-33, Run: 074, F, 2, 1, 0, 96, 63, 33, 1, 74, 22
INVAR-33, Run: 075, F, 0, 2, 0, 104, 69, 33, 1, 75, 26
INVAR-33, Run: 076, F, 2, 0, 0, 87, 57, 33, 1, 72, 19
INVAR-33, Run: 077, F, 1, 2, 0, 100, 66, 33, 1, 73, 25
INVAR-33, Run: 078, F, 1, 1, 0, 118, 78, 33, 1, 101, 10
INVAR-33, Run: 079, F, 0, 1, 0, 95, 63, 33, 1, 79, 17
INVAR-33, Run: 080, F, 2, 0, 0, 102, 67, 33, 1, 76, 25
INVAR-33, Run: 081, F, 1, 1, 0, 94, 62, 33, 1, 78, 17
INVAR-33, Run: 082, F, 1, 0, 0, 106, 70, 33, 1, 79, 25
INVAR-33, Run: 083, F, 0, 2, 0, 116, 77, 33, 1, 84, 25
INVAR-33, Run: 084, F, 0, 3, 0, 98, 65, 33, 1, 69, 27
INVAR-33, Run: 085, F, 1, 0, 0, 100, 66, 33, 1, 73, 27
INVAR-33, Run: 086, F, 1, 1, 0, 115, 76, 33, 1, 96, 13
INVAR-33, Run: 087, F, 0, 1, 0, 95, 63, 33, 1, 75, 21
INVAR-33, Run: 088, F, 1, 1, 0, 109, 72, 33, 1, 78, 27
INVAR-33, Run: 089, F, 2, 2, 0, 81, 53, 33, 1, 68, 17
INVAR-33, Run: 090, F, 0, 2, 0, 116, 77, 33, 1, 89, 20
INVAR-33, Run: 091, F, 1, 0, 0, 118, 78, 33, 1, 98, 14
INVAR-33, Run: 092, F, 2, 1, 0, 102, 67, 33, 1, 83, 17
INVAR-33, Run: 093, F, 0, 1, 0, 107, 71, 33, 1, 76, 28
INVAR-33, Run: 094, F, 3, 0, 0, 110, 72, 33, 1, 73, 33
INVAR-33, Run: 095, F, 5, 0, 0, 102, 66, 33, 1, 70, 30
INVAR-33, Run: 096, F, 0, 2, 0, 113, 75, 33, 1, 76, 31
INVAR-33, Run: 097, F, 1, 1, 0, 79, 52, 33, 1, 71, 14
INVAR-33, Run: 098, F, 1, 1, 0, 112, 74, 33, 1, 86, 21
INVAR-33, Run: 099, F, 1, 0, 0, 109, 72, 33, 1, 91, 15
